osmid,highway,oneway,reversed,length,geometry,ref,name
129193198,residential,False,False,93.97,"LINESTRING (133.6965305 35.4908153, 133.6963926 35.4909814, 133.6962626 35.4911608, 133.6961538 35.491349, 133.6961127 35.4914263, 133.6960868 35.4914843, 133.6961227 35.4915613)",,
129190804,residential,False,True,196.95600000000002,"LINESTRING (133.6908138 35.4909905, 133.690679 35.490962, 133.69023 35.491154, 133.690106 35.491193, 133.690004 35.49121, 133.689871 35.491232, 133.689755 35.491238, 133.689665 35.491255, 133.689286 35.491244, 133.6887288 35.4911526)",,
129193104,residential,False,False,85.356,"LINESTRING (133.6908138 35.4909905, 133.6909273 35.491024, 133.6913387 35.4910225, 133.6915107 35.4910243, 133.6915964 35.4910139, 133.6917461 35.4909925)",,
129191823,unclassified,False,True,226.971,"LINESTRING (133.6917461 35.4909925, 133.6917734 35.4911091, 133.6917792 35.4913433, 133.6917231 35.4917398, 133.6917223 35.4919712, 133.6918007 35.493027)",,
129193104,residential,False,True,85.356,"LINESTRING (133.6917461 35.4909925, 133.6915964 35.4910139, 133.6915107 35.4910243, 133.6913387 35.4910225, 133.6909273 35.491024, 133.6908138 35.4909905)",,
129190804,residential,False,False,196.95600000000002,"LINESTRING (133.6887288 35.4911526, 133.689286 35.491244, 133.689665 35.491255, 133.689755 35.491238, 133.689871 35.491232, 133.690004 35.49121, 133.690106 35.491193, 133.69023 35.491154, 133.690679 35.490962, 133.6908138 35.4909905)",,
129192197,unclassified,False,True,208.37400000000002,"LINESTRING (133.6887288 35.4911526, 133.688681 35.492466, 133.6886094 35.4928123, 133.6885768 35.4930194)",,
129191284,tertiary,False,True,60.339,"LINESTRING (133.694981 35.4924098, 133.6944686 35.4927568)",,
1176144986,secondary,False,False,140.017,"LINESTRING (133.694981 35.4924098, 133.6950565 35.4923399, 133.6961227 35.4915613)",151,倉吉東伯線
1176144987,secondary,False,True,88.31700000000001,"LINESTRING (133.694981 35.4924098, 133.6950852 35.4925165, 133.6951206 35.492614, 133.6951308 35.4931702)",151,倉吉東伯線
129191806,unclassified,False,False,50.688,"LINESTRING (133.6941626 35.4924923, 133.6941265 35.4929472)",,
129192638,unclassified,False,True,157.698,"LINESTRING (133.6941626 35.4924923, 133.693976 35.492478, 133.6937642 35.492465, 133.6924229 35.4924288)",,
129190518,tertiary,False,False,68.839,"LINESTRING (133.6924229 35.4924288, 133.6923824 35.493047)",,
129192638,unclassified,False,False,157.69799999999998,"LINESTRING (133.6924229 35.4924288, 133.6937642 35.492465, 133.693976 35.492478, 133.6941626 35.4924923)",,
129193098,tertiary,False,True,19.566,"LINESTRING (133.6911072 35.4930087, 133.6908942 35.4930385)",,
