osmid,highway,oneway,reversed,length,geometry,bridge,lanes,ref,name,maxspeed
118409275,residential,False,False,168.414,"LINESTRING (130.1881529 32.8391081, 130.1883988 32.8390297, 130.1884779 32.838981, 130.1885232 32.8389148, 130.1885521 32.8388, 130.1886373 32.8386987, 130.1889568 32.8385128, 130.1890978 32.8383601, 130.1894313 32.8381129)",,,,,
118409285,unclassified,False,True,43.041999999999994,"LINESTRING (130.1881529 32.8391081, 130.1879948 32.8394192, 130.1879642 32.8394607)",,,,,
"[118412443, 118410389, 118411735]",unclassified,False,True,84.65299999999999,"LINESTRING (130.1881529 32.8391081, 130.1881141 32.8390904, 130.1879692 32.8390085, 130.1878231 32.8389239, 130.1873745 32.8387203)",yes,,,,
118410583,unclassified,False,False,67.71,"LINESTRING (130.1886865 32.8336033, 130.1892118 32.8340228)",,,,,
118410787,unclassified,False,False,72.803,"LINESTRING (130.1886865 32.8336033, 130.1892229 32.8331284)",,,,,
118412384,unclassified,False,False,168.104,"LINESTRING (130.1886865 32.8336033, 130.18746 32.8347094)",,,,,
118412966,unclassified,False,False,174.945,"LINESTRING (130.1886865 32.8336033, 130.1873971 32.8325954, 130.1873276 32.8325223)",,,,,
118413311,unclassified,False,True,44.503,"LINESTRING (130.1912236 32.8353309, 130.1915359 32.8356331)",,,,,
118413576,unclassified,False,False,4.67,"LINESTRING (130.1912236 32.8353309, 130.1911941 32.835297)",,,,,
118410371,residential,False,False,111.055,"LINESTRING (130.1912236 32.8353309, 130.1911675 32.835459, 130.19112 32.8355198, 130.191042 32.8355922, 130.1908321 32.8357368, 130.1907396 32.8358091, 130.1904564 32.8360761)",,,,,
118410355,residential,False,False,5.394,"LINESTRING (130.1903646 32.8307416, 130.1904183 32.8307238)",,,,,
118410355,residential,False,True,72.194,"LINESTRING (130.1903646 32.8307416, 130.1900504 32.831047, 130.1898506 32.8312262)",,,,,
118413278,unclassified,False,True,104.012,"LINESTRING (130.1920181 32.8361874, 130.1911882 32.8368109)",,,,,
"[1134506513, 1134506523, 118411287]",unclassified,False,False,113.612,"LINESTRING (130.1920181 32.8361874, 130.1921608 32.8363204, 130.1922171 32.8363703, 130.192411 32.836566, 130.1925479 32.8366891, 130.192849 32.8369321)",yes,,,,
118411287,unclassified,False,True,72.417,"LINESTRING (130.1920181 32.8361874, 130.1918844 32.8360377, 130.1917843 32.835888, 130.1915638 32.8356618)",,,,,
118411423,unclassified,False,False,9.153,"LINESTRING (130.1910195 32.8310136, 130.1909518 32.8310731)",,,,,
118414087,residential,False,False,37.939,"LINESTRING (130.1873276 32.8325223, 130.1876467 32.8323113)",,,,,
"[1134219969, 1134219970, 118411718]",unclassified,False,False,180.335,"LINESTRING (130.1873276 32.8325223, 130.1872253 32.8324423, 130.1869759 32.8323102, 130.186262 32.8319145, 130.1861939 32.8318575, 130.1860531 32.8317372, 130.1860045 32.831691, 130.1859746 32.8316506, 130.1859518 32.8315896, 130.1859454 32.8315312, 130.1859469 32.8314745)",yes,,,,
118412527,unclassified,False,False,154.935,"LINESTRING (130.1873276 32.8325223, 130.1872945 32.8325953, 130.1872823 32.8326927, 130.1872724 32.8328796, 130.1872555 32.8329115, 130.1870618 32.8330765, 130.1864331 32.8336278)",,,,,
118412966,unclassified,False,True,174.945,"LINESTRING (130.1873276 32.8325223, 130.1873971 32.8325954, 130.1886865 32.8336033)",,,,,
118412750,unclassified,False,False,160.70399999999998,"LINESTRING (130.1838988 32.8312767, 130.184297 32.8313418, 130.1844661 32.8313431, 130.1846173 32.8313258, 130.184999 32.8312243, 130.1850649 32.831222, 130.1851324 32.8312359, 130.1855459 32.831399)",,,,,
