osmid,highway,oneway,reversed,length,geometry,bridge,ref,name,lanes
121367303,residential,False,False,98.054,"LINESTRING (135.9923176 33.7200061, 135.9933339 33.7202572)",,,,
121367773,unclassified,False,True,50.807,"LINESTRING (135.9923176 33.7200061, 135.9921458 33.7204401)",,,,
121366506,unclassified,False,True,42.385,"LINESTRING (135.9909196 33.7201136, 135.9907891 33.720479)",,,,
121368525,residential,False,False,119.08699999999999,"LINESTRING (135.9909196 33.7201136, 135.9916349 33.720297, 135.9921458 33.7204401)",,,,
121367303,residential,False,True,98.054,"LINESTRING (135.9933339 33.7202572, 135.9923176 33.7200061)",,,,
121370285,residential,False,False,53.275,"LINESTRING (135.9933339 33.7202572, 135.993172 33.720717)",,,,
121367687,unclassified,False,True,99.78,"LINESTRING (135.9921458 33.7204401, 135.993172 33.720717)",,,,
121367773,unclassified,False,False,50.807,"LINESTRING (135.9921458 33.7204401, 135.9923176 33.7200061)",,,,
121367188,tertiary,False,False,93.449,"LINESTRING (135.9921458 33.7204401, 135.9919908 33.7207743, 135.9919643 33.7208278, 135.9918873 33.7209533, 135.9917423 33.7212098)",,,,
121368525,residential,False,True,119.08699999999999,"LINESTRING (135.9921458 33.7204401, 135.9916349 33.720297, 135.9909196 33.7201136)",,,,
121366506,unclassified,False,False,42.385,"LINESTRING (135.9907891 33.720479, 135.9909196 33.7201136)",,,,
121366506,unclassified,False,True,141.301,"LINESTRING (135.9907891 33.720479, 135.9906434 33.7207917, 135.9906387 33.7208517, 135.9907106 33.7210181, 135.9908275 33.7212981, 135.990882 33.7214266, 135.9909445 33.7216155, 135.9909518 33.7216503, 135.9909552 33.7216847)",,,,
121370467,residential,False,False,136.654,"LINESTRING (135.9907891 33.720479, 135.9908259 33.7205436, 135.9908588 33.7205812, 135.9908916 33.7206043, 135.9909409 33.720618, 135.9911333 33.7206499, 135.9911893 33.7206765, 135.9912208 33.7207017, 135.9912392 33.7207261, 135.9912436 33.720737, 135.9912461 33.7207871, 135.9912285 33.7208981, 135.9912361 33.7209617, 135.9912693 33.7210244, 135.9913054 33.7210666, 135.9913686 33.7211012, 135.9917423 33.7212098)",,,,
121368332,unclassified,False,True,15.74,"LINESTRING (135.988459 33.7205254, 135.9886288 33.7205349)",,,,
121369279,unclassified,False,False,64.721,"LINESTRING (135.988459 33.7205254, 135.9885269 33.7211047)",,,,
121370185,unclassified,False,True,59.835,"LINESTRING (135.988459 33.7205254, 135.9878194 33.7204445)",,,,
121368332,unclassified,False,False,15.74,"LINESTRING (135.9886288 33.7205349, 135.988459 33.7205254)",,,,
121370510,unclassified,False,False,87.964,"LINESTRING (135.9886288 33.7205349, 135.9887082 33.7205695, 135.988989 33.7206145, 135.9890844 33.7206403, 135.9892261 33.7207013, 135.9894778 33.7208597)",,,,
121367687,unclassified,False,False,99.78,"LINESTRING (135.993172 33.720717, 135.9921458 33.7204401)",,,,
121370285,residential,False,True,53.275,"LINESTRING (135.993172 33.720717, 135.9933339 33.7202572)",,,,
121367687,unclassified,False,True,150.071,"LINESTRING (135.993172 33.720717, 135.9933726 33.7207731, 135.9943334 33.7209674, 135.9947552 33.7209524)",,,,
121367598,unclassified,False,True,97.437,"LINESTRING (135.9955836 33.7207121, 135.9963087 33.7213478)",,,,
121367687,unclassified,False,False,32.952,"LINESTRING (135.9955836 33.7207121, 135.995353 33.720938)",,,,
121369944,unclassified,False,True,37.751999999999995,"LINESTRING (135.9955836 33.7207121, 135.9954634 33.7206028, 135.9953359 33.7204749, 135.9953229 33.7204521)",,,,
121370510,unclassified,False,False,52.211,"LINESTRING (135.9894778 33.7208597, 135.9895303 33.720897, 135.9896321 33.7210031, 135.9896906 33.7210797, 135.9898192 33.7212314)",,,,
833232448,residential,False,False,89.1,"LINESTRING (135.9894778 33.7208597, 135.9893489 33.7210045, 135.9894656 33.7213068, 135.9898192 33.7212314)",,,,
121370510,unclassified,False,True,87.964,"LINESTRING (135.9894778 33.7208597, 135.9892261 33.7207013, 135.9890844 33.7206403, 135.988989 33.7206145, 135.9887082 33.7205695, 135.9886288 33.7205349)",,,,
121367687,unclassified,False,True,32.952,"LINESTRING (135.995353 33.720938, 135.9955836 33.7207121)",,,,
121367687,unclassified,False,False,55.377,"LINESTRING (135.995353 33.720938, 135.9953079 33.7209327, 135.9947552 33.7209524)",,,,
121367999,residential,False,False,60.71,"LINESTRING (135.995353 33.720938, 135.995407 33.721169, 135.9954566 33.7214769)",,,,
121367188,tertiary,False,True,93.449,"LINESTRING (135.9917423 33.7212098, 135.9918873 33.7209533, 135.9919643 33.7208278, 135.9919908 33.7207743, 135.9921458 33.7204401)",,,,
121369194,tertiary,False,True,73.018,"LINESTRING (135.9917423 33.7212098, 135.9917067 33.7212786, 135.9916684 33.721408, 135.9916432 33.721549, 135.9916403 33.7216346, 135.9916453 33.7217272, 135.9916697 33.7218532)",,,,
121370467,residential,False,True,136.654,"LINESTRING (135.9917423 33.7212098, 135.9913686 33.7211012, 135.9913054 33.7210666, 135.9912693 33.7210244, 135.9912361 33.7209617, 135.9912285 33.7208981, 135.9912461 33.7207871, 135.9912436 33.720737, 135.9912392 33.7207261, 135.9912208 33.7207017, 135.9911893 33.7206765, 135.9911333 33.7206499, 135.9909409 33.720618, 135.9908916 33.7206043, 135.9908588 33.7205812, 135.9908259 33.7205436, 135.9907891 33.720479)",,,,
