osmid,highway,oneway,reversed,length,bridge,name,geometry,lanes,ref
116910438,tertiary,False,True,103.434,,,"LINESTRING (145.1919154 44.0208087, 145.191036 44.0213641, 145.1909475 44.0214257)",,
124178903,primary,False,False,8.177,,知床公園羅臼線,"LINESTRING (145.193297 44.0199152, 145.1932429 44.0198528)",,87
116910408,tertiary,False,True,148.84,,,"LINESTRING (145.193297 44.0199152, 145.1932064 44.019958, 145.192566 44.0203394, 145.1919154 44.0208087)",,
124178903,primary,False,True,50.402,,知床公園羅臼線,"LINESTRING (145.193297 44.0199152, 145.193355 44.019985, 145.1936215 44.0203038)",,87
116910358,unclassified,False,False,57.687,,,"LINESTRING (145.1924296 44.0211726, 145.1919154 44.0208087)",,
116910637,unclassified,False,False,136.355,,,"LINESTRING (145.1924296 44.0211726, 145.192945 44.0208168, 145.1930055 44.0207823, 145.1930611 44.0207048, 145.1930933 44.0206593, 145.193149 44.0205955, 145.1932102 44.0205516, 145.1936523 44.0203412)",,
116910637,unclassified,False,True,104.03999999999999,,,"LINESTRING (145.1924296 44.0211726, 145.1920652 44.0214448, 145.1915057 44.0218312)",,
116910356,unclassified,False,True,17.646,,,"LINESTRING (145.1941996 44.0200514, 145.194358 44.0199409)",,
116910487,unclassified,False,True,54.078,,,"LINESTRING (145.1941996 44.0200514, 145.1936215 44.0203038)",,
116910452,unclassified,False,False,85.547,,,"LINESTRING (145.1939161 44.0188823, 145.1948355 44.0184889)",,
116910742,tertiary,False,False,61.012,,,"LINESTRING (145.1939161 44.0188823, 145.1943021 44.0193556)",,
"[116910555, 116910742, 116910719]",tertiary,False,True,124.968,yes,オジロ橋,"LINESTRING (145.1939161 44.0188823, 145.1938438 44.0188114, 145.1936645 44.0186264, 145.19348 44.018481, 145.1932745 44.0183523, 145.1930092 44.0182216, 145.192943 44.018189, 145.1927781 44.018139)",,
116910339,unclassified,False,True,94.82799999999997,,,"LINESTRING (145.1909661 44.0229815, 145.1912964 44.0231258, 145.1914295 44.0232341, 145.1915545 44.0232756, 145.1916641 44.0232666, 145.1917568 44.0232254, 145.1918883 44.0230797)",,
116910744,unclassified,False,False,530.036,,,"LINESTRING (145.1909661 44.0229815, 145.1908548 44.023096, 145.190684 44.0231788, 145.1904189 44.0232979, 145.1901393 44.0234149, 145.1898503 44.0235077, 145.1896194 44.023564, 145.1893639 44.0236083, 145.1890386 44.0236427, 145.188772 44.0236579, 145.1885026 44.0236967, 145.1882804 44.0237273, 145.1880115 44.0238478, 145.18753 44.0240977, 145.1873247 44.0242603, 145.1871774 44.0243811, 145.18712 44.024511, 145.1871094 44.0246027, 145.1871098 44.0247231, 145.1871405 44.02483, 145.1871912 44.0249489, 145.1873138 44.0250711, 145.1874578 44.025156, 145.1876176 44.0252045, 145.1878192 44.0252462, 145.1881457 44.0252549, 145.1884627 44.0252422)",,
116910744,unclassified,False,True,68.845,,,"LINESTRING (145.1909661 44.0229815, 145.1910096 44.022858, 145.1910496 44.0226923, 145.1910353 44.0225384, 145.191 44.022371)",,
34597306,trunk,False,False,204.98599999999996,,国道334号,"LINESTRING (145.1911866 44.0198742, 145.1910144 44.0200171, 145.1908385 44.0201691, 145.1906438 44.0202914, 145.1904184 44.0204334, 145.190235 44.0205383, 145.1898466 44.0206887, 145.1895951 44.0207816, 145.1893011 44.0208694, 145.1891248 44.0209221)",2,334
34597306,trunk,False,True,154.03900000000002,,国道334号,"LINESTRING (145.1911866 44.0198742, 145.1914174 44.0196539, 145.191456 44.0196181, 145.1922623 44.0188691, 145.1923507 44.0187709)",2,334
116910419,unclassified,False,True,124.83200000000001,,,"LINESTRING (145.1916054 44.0178658, 145.1910954 44.0181011, 145.1912681 44.0183236, 145.1915609 44.0187009)",,
185275544,primary,False,True,116.96600000000001,,知床公園羅臼線,"LINESTRING (145.1916054 44.0178658, 145.1920004 44.0183434, 145.1922684 44.0186674, 145.1923507 44.0187709)",,87
116910640,tertiary,False,True,30.609,,,"LINESTRING (145.1906634 44.0216102, 145.1909475 44.0214257)",,
116910477,residential,False,False,89.713,,,"LINESTRING (145.1906634 44.0216102, 145.1906909 44.0217128, 145.190634 44.0218404, 145.1905703 44.021926, 145.1904895 44.0220858, 145.1903303 44.0223644)",,
116910640,tertiary,False,False,173.289,,,"LINESTRING (145.1906634 44.0216102, 145.1905281 44.0216906, 145.1891574 44.022505, 145.1890694 44.0225573, 145.1889927 44.0226029)",,
116910744,unclassified,False,False,210.093,,,"LINESTRING (145.1884627 44.0252422, 145.1887573 44.0252323, 145.1889695 44.0252079, 145.1890981 44.0251576, 145.1891667 44.0250748, 145.189211 44.0249391, 145.1891945 44.0247392, 145.1891685 44.0244453, 145.1891844 44.0243699, 145.1892963 44.0242603, 145.1894988 44.024239, 145.1899542 44.0242271)",,
116910744,unclassified,False,True,530.036,,,"LINESTRING (145.1884627 44.0252422, 145.1881457 44.0252549, 145.1878192 44.0252462, 145.1876176 44.0252045, 145.1874578 44.025156, 145.1873138 44.0250711, 145.1871912 44.0249489, 145.1871405 44.02483, 145.1871098 44.0247231, 145.1871094 44.0246027, 145.18712 44.024511, 145.1871774 44.0243811, 145.1873247 44.0242603, 145.18753 44.0240977, 145.1880115 44.0238478, 145.1882804 44.0237273, 145.1885026 44.0236967, 145.188772 44.0236579, 145.1890386 44.0236427, 145.1893639 44.0236083, 145.1896194 44.023564, 145.1898503 44.0235077, 145.1901393 44.0234149, 145.1904189 44.0232979, 145.190684 44.0231788, 145.1908548 44.023096, 145.1909661 44.0229815)",,
458537374,residential,False,True,92.819,,,"LINESTRING (145.1884627 44.0252422, 145.1887285 44.0251356, 145.1889753 44.02507, 145.1890422 44.0250006, 145.1890503 44.0249215, 145.189002 44.024827, 145.1888948 44.0246842)",,
116910567,unclassified,False,False,66.526,,,"LINESTRING (145.1889927 44.0226029, 145.1890479 44.0226611, 145.189519 44.0230659)",,
116910640,tertiary,False,False,108.25,,,"LINESTRING (145.1889927 44.0226029, 145.1889174 44.02265, 145.1879348 44.0232103)",,
116910640,tertiary,False,True,173.289,,,"LINESTRING (145.1889927 44.0226029, 145.1890694 44.0225573, 145.1891574 44.022505, 145.1905281 44.0216906, 145.1906634 44.0216102)",,
116910666,unclassified,False,True,41.284,,,"LINESTRING (145.1889927 44.0226029, 145.1889178 44.0225368, 145.1886665 44.0223151)",,
116910387,unclassified,False,False,30.678,,,"LINESTRING (145.1909475 44.0214257, 145.1906898 44.0212213)",,
116910427,unclassified,False,True,63.444,,,"LINESTRING (145.1909475 44.0214257, 145.1915057 44.0218312)",,
116910640,tertiary,False,False,30.609,,,"LINESTRING (145.1909475 44.0214257, 145.1906634 44.0216102)",,
116910438,tertiary,False,False,103.434,,,"LINESTRING (145.1909475 44.0214257, 145.191036 44.0213641, 145.1919154 44.0208087)",,
116910470,unclassified,False,True,44.544,,,"LINESTRING (145.1947146 44.019646, 145.1945909 44.0198153, 145.194358 44.0199409)",,
116910720,tertiary,False,True,37.144999999999996,,,"LINESTRING (145.1947146 44.019646, 145.1945103 44.0195585, 145.1944236 44.0194976, 145.194366 44.019434)",,
116910387,unclassified,False,True,30.678,,,"LINESTRING (145.1906898 44.0212213, 145.1909475 44.0214257)",,
116910498,unclassified,False,True,266.43399999999997,,,"LINESTRING (145.1906898 44.0212213, 145.1909941 44.0210358, 145.1912053 44.0208969, 145.1913797 44.0207809, 145.1915715 44.0206221, 145.1918766 44.0203115, 145.1921535 44.0199933, 145.1922881 44.0198707, 145.1925204 44.0196759, 145.1926469 44.019583, 145.1928992 44.019452)",,
116910613,unclassified,False,False,204.766,,,"LINESTRING (145.1906898 44.0212213, 145.1905019 44.0213111, 145.190284 44.0214116, 145.1902753 44.0214152, 145.1896841 44.0216597, 145.1891675 44.0218555, 145.188976 44.021928, 145.1884829 44.022153)",,
116910339,unclassified,False,False,94.828,,,"LINESTRING (145.1918883 44.0230797, 145.1917568 44.0232254, 145.1916641 44.0232666, 145.1915545 44.0232756, 145.1914295 44.0232341, 145.1912964 44.0231258, 145.1909661 44.0229815)",,
116910452,unclassified,False,True,85.547,,,"LINESTRING (145.1948355 44.0184889, 145.1939161 44.0188823)",,
"[116910737, 116910724]",unclassified,False,True,217.214,,,"LINESTRING (145.1948355 44.0184889, 145.1956136 44.0181534, 145.195841 44.0184336, 145.1950768 44.0187714, 145.1948355 44.0184889)",,
"[116910737, 116910724]",unclassified,False,False,217.214,,,"LINESTRING (145.1948355 44.0184889, 145.1950768 44.0187714, 145.195841 44.0184336, 145.1956136 44.0181534, 145.1948355 44.0184889)",,
"[116910496, 116910558]",unclassified,False,False,121.36299999999999,,,"LINESTRING (145.1868996 44.021556, 145.1868093 44.0214388, 145.1867873 44.0213479, 145.1868294 44.0212553, 145.1869202 44.0211898, 145.1871008 44.0210392, 145.1874283 44.0207612, 145.1875523 44.0206933)",,
252672060,unclassified,False,False,17.453,,,"LINESTRING (145.1868996 44.021556, 145.1869884 44.0215923, 145.187071 44.021651)",,
252672060,unclassified,False,True,254.73700000000002,,,"LINESTRING (145.1868996 44.021556, 145.1865515 44.0217051, 145.1863825 44.0218034, 145.186169 44.0220087, 145.1858981 44.0223751, 145.1853928 44.0229009, 145.185382 44.0230475, 145.1850505 44.0233511)",,
116910477,residential,False,True,89.71300000000001,,,"LINESTRING (145.1903303 44.0223644, 145.1904895 44.0220858, 145.1905703 44.021926, 145.190634 44.0218404, 145.1906909 44.0217128, 145.1906634 44.0216102)",,
116910481,unclassified,False,True,72.53,,,"LINESTRING (145.191 44.022371, 145.1916699 44.0219312)",,
116910567,unclassified,False,True,141.396,,,"LINESTRING (145.191 44.022371, 145.189519 44.0230659)",,
116910744,unclassified,False,False,68.845,,,"LINESTRING (145.191 44.022371, 145.1910353 44.0225384, 145.1910496 44.0226923, 145.1910096 44.022858, 145.1909661 44.0229815)",,
116910666,unclassified,False,False,23.246,,,"LINESTRING (145.1884829 44.022153, 145.1886665 44.0223151)",,
116910473,unclassified,False,False,108.235,,,"LINESTRING (145.1884829 44.022153, 145.1877177 44.0225081, 145.1873994 44.0227296)",,
116910613,unclassified,False,True,204.766,,,"LINESTRING (145.1884829 44.022153, 145.188976 44.021928, 145.1891675 44.0218555, 145.1896841 44.0216597, 145.1902753 44.0214152, 145.190284 44.0214116, 145.1905019 44.0213111, 145.1906898 44.0212213)",,
"[116910713, 116910675, 116910543]",unclassified,False,False,113.49199999999999,yes,公住橋,"LINESTRING (145.1884829 44.022153, 145.188439 44.022115, 145.1879784 44.0216856, 145.1879554 44.0216639, 145.1876172 44.0213442)",,
116910356,unclassified,False,False,17.646,,,"LINESTRING (145.194358 44.0199409, 145.1941996 44.0200514)",,
116910366,unclassified,False,True,51.145,,,"LINESTRING (145.194358 44.0199409, 145.1940381 44.0195426)",,
116910470,unclassified,False,False,44.544,,,"LINESTRING (145.194358 44.0199409, 145.1945909 44.0198153, 145.1947146 44.019646)",,
124178903,primary,False,False,4.833,,知床公園羅臼線,"LINESTRING (145.1936523 44.0203412, 145.1936215 44.0203038)",,87
116910637,unclassified,False,True,136.35500000000002,,,"LINESTRING (145.1936523 44.0203412, 145.1932102 44.0205516, 145.193149 44.0205955, 145.1930933 44.0206593, 145.1930611 44.0207048, 145.1930055 44.0207823, 145.192945 44.0208168, 145.1924296 44.0211726)",,
124178903,primary,False,True,150.04,,知床公園羅臼線,"LINESTRING (145.1936523 44.0203412, 145.1938023 44.0205093, 145.1939059 44.0206003, 145.1940142 44.020664, 145.1941489 44.0207323, 145.1943149 44.0207933, 145.1945833 44.0208836, 145.1949165 44.0209996, 145.1951606 44.0210945)",,87
116910427,unclassified,False,False,63.444,,,"LINESTRING (145.1915057 44.0218312, 145.1909475 44.0214257)",,
116910564,unclassified,False,True,17.205,,,"LINESTRING (145.1915057 44.0218312, 145.1916699 44.0219312)",,
116910637,unclassified,False,False,104.03999999999999,,,"LINESTRING (145.1915057 44.0218312, 145.1920652 44.0214448, 145.1924296 44.0211726)",,
116910567,unclassified,False,False,141.396,,,"LINESTRING (145.189519 44.0230659, 145.191 44.022371)",,
458536855,unclassified,False,True,54.105,,,"LINESTRING (145.189519 44.0230659, 145.1889645 44.0233448)",,
116910567,unclassified,False,True,66.526,,,"LINESTRING (145.189519 44.0230659, 145.1890479 44.0226611, 145.1889927 44.0226029)",,
116910640,tertiary,False,True,131.27300000000002,,,"LINESTRING (145.1866372 44.0238417, 145.1867895 44.0238739, 145.1868481 44.0238706, 145.1869244 44.0238382, 145.1874039 44.0235519, 145.1879348 44.0232103)",,
185275562,trunk,False,True,78.714,,国道334号,"LINESTRING (145.1866372 44.0238417, 145.1867144 44.0237533, 145.1867831 44.0236417, 145.1868209 44.0235608, 145.1868419 44.0234938, 145.1868673 44.0233897, 145.1868708 44.0232623, 145.1868682 44.023168)",2,334
"[116910445, 116910423]",unclassified,False,True,158.542,,,"LINESTRING (145.1928992 44.019452, 145.1930419 44.0193174, 145.1936817 44.0189351, 145.1937782 44.0189226, 145.194014 44.0191525, 145.1941617 44.0193133, 145.1943021 44.0193556)",,
116910498,unclassified,False,False,266.434,,,"LINESTRING (145.1928992 44.019452, 145.1926469 44.019583, 145.1925204 44.0196759, 145.1922881 44.0198707, 145.1921535 44.0199933, 145.1918766 44.0203115, 145.1915715 44.0206221, 145.1913797 44.0207809, 145.1912053 44.0208969, 145.1909941 44.0210358, 145.1906898 44.0212213)",,
"[185275544, 185275542, 124178903]",primary,False,False,87.55799999999999,yes,知床公園羅臼線,"LINESTRING (145.1928992 44.019452, 145.1928502 44.0194019, 145.1924533 44.0189106, 145.1924179 44.0188623, 145.1923507 44.0187709)",,87
124178903,primary,False,True,52.366,,知床公園羅臼線,"LINESTRING (145.1928992 44.019452, 145.1931859 44.0197915, 145.1932429 44.0198528)",,87
116910740,unclassified,False,True,28.866,,,"LINESTRING (145.194366 44.019434, 145.1940381 44.0195426)",,
116910742,tertiary,False,True,10.105,,,"LINESTRING (145.194366 44.019434, 145.1943021 44.0193556)",,
116910720,tertiary,False,False,37.144999999999996,,,"LINESTRING (145.194366 44.019434, 145.1944236 44.0194976, 145.1945103 44.0195585, 145.1947146 44.019646)",,
116910481,unclassified,False,False,72.53,,,"LINESTRING (145.1916699 44.0219312, 145.191 44.022371)",,
116910548,unclassified,False,True,26.951,,,"LINESTRING (145.1916699 44.0219312, 145.1919288 44.0220864)",,
116910564,unclassified,False,False,17.205,,,"LINESTRING (145.1916699 44.0219312, 145.1915057 44.0218312)",,
"[185275562, 34597306, 185275566]",trunk,False,False,177.17299999999997,yes,国道334号,"LINESTRING (145.187071 44.021651, 145.1869981 44.0217159, 145.1869401 44.0217842, 145.1868774 44.021864, 145.1868193 44.0219437, 145.1867715 44.0220394, 145.1867407 44.0221214, 145.1867179 44.0222125, 145.1866986 44.0223127, 145.1866974 44.0224095, 145.186702 44.022495, 145.1867145 44.0225872, 145.1867328 44.0226658, 145.1868159 44.0229688, 145.1868636 44.0230815, 145.1868682 44.023168)",2,334
34597306,trunk,False,True,55.834999999999994,,国道334号,"LINESTRING (145.187071 44.021651, 145.1871542 44.0215815, 145.1872567 44.0215166, 145.1874367 44.0214163, 145.1876172 44.0213442)",2,334
252672060,unclassified,False,True,17.453,,,"LINESTRING (145.187071 44.021651, 145.1869884 44.0215923, 145.1868996 44.021556)",,
252672060,unclassified,False,False,254.73699999999997,,,"LINESTRING (145.1850505 44.0233511, 145.185382 44.0230475, 145.1853928 44.0229009, 145.1858981 44.0223751, 145.186169 44.0220087, 145.1863825 44.0218034, 145.1865515 44.0217051, 145.1868996 44.021556)",,
458536855,unclassified,False,False,54.105,,,"LINESTRING (145.1889645 44.0233448, 145.189519 44.0230659)",,
458536892,unclassified,False,True,41.518,,,"LINESTRING (145.1879348 44.0232103, 145.187614 44.0229167)",,
116910640,tertiary,False,False,131.273,,,"LINESTRING (145.1879348 44.0232103, 145.1874039 44.0235519, 145.1869244 44.0238382, 145.1868481 44.0238706, 145.1867895 44.0238739, 145.1866372 44.0238417)",,
116910640,tertiary,False,True,108.25,,,"LINESTRING (145.1879348 44.0232103, 145.1889174 44.02265, 145.1889927 44.0226029)",,
458536891,unclassified,False,True,50.044,,,"LINESTRING (145.1871312 44.0232031, 145.187614 44.0229167)",,
116910666,unclassified,False,True,23.246,,,"LINESTRING (145.1886665 44.0223151, 145.1884829 44.022153)",,
458536891,unclassified,False,False,107.503,,,"LINESTRING (145.1886665 44.0223151, 145.187614 44.0229167)",,
116910666,unclassified,False,False,41.284,,,"LINESTRING (145.1886665 44.0223151, 145.1889178 44.0225368, 145.1889927 44.0226029)",,
458536891,unclassified,False,False,50.044,,,"LINESTRING (145.187614 44.0229167, 145.1871312 44.0232031)",,
458536891,unclassified,False,True,107.503,,,"LINESTRING (145.187614 44.0229167, 145.1886665 44.0223151)",,
458536892,unclassified,False,False,41.518,,,"LINESTRING (145.187614 44.0229167, 145.1879348 44.0232103)",,
458536892,unclassified,False,True,26.968,,,"LINESTRING (145.187614 44.0229167, 145.1873994 44.0227296)",,
458536892,unclassified,False,False,26.968,,,"LINESTRING (145.1873994 44.0227296, 145.187614 44.0229167)",,
116910473,unclassified,False,False,64.684,,,"LINESTRING (145.1873994 44.0227296, 145.1873362 44.0227735, 145.1868682 44.023168)",,
116910473,unclassified,False,True,108.235,,,"LINESTRING (145.1873994 44.0227296, 145.1877177 44.0225081, 145.1884829 44.022153)",,
458537372,residential,False,False,19.952,,,"LINESTRING (145.1876261 44.0250063, 145.1875188 44.0248443)",,
458537372,residential,False,True,19.952,,,"LINESTRING (145.1875188 44.0248443, 145.1876261 44.0250063)",,
458537373,residential,False,True,111.447,,,"LINESTRING (145.1875188 44.0248443, 145.1888948 44.0246842)",,
"[458537372, 458537374]",residential,False,False,223.679,,,"LINESTRING (145.1875188 44.0248443, 145.1873364 44.0245956, 145.1873578 44.0245223, 145.1874329 44.0244876, 145.1879345 44.0244297, 145.1880069 44.0243911, 145.1880257 44.0243371, 145.1880418 44.0242523, 145.188125 44.0242301, 145.1886104 44.0241635, 145.1886882 44.0241693, 145.1887545 44.02422, 145.1888578 44.0245652, 145.1888948 44.0246842)",,
458537373,residential,False,False,111.447,,,"LINESTRING (145.1888948 44.0246842, 145.1875188 44.0248443)",,
"[458537372, 458537374]",residential,False,True,223.67899999999997,,,"LINESTRING (145.1888948 44.0246842, 145.1888578 44.0245652, 145.1887545 44.02422, 145.1886882 44.0241693, 145.1886104 44.0241635, 145.188125 44.0242301, 145.1880418 44.0242523, 145.1880257 44.0243371, 145.1880069 44.0243911, 145.1879345 44.0244297, 145.1874329 44.0244876, 145.1873578 44.0245223, 145.1873364 44.0245956, 145.1875188 44.0248443)",,
458537374,residential,False,False,92.819,,,"LINESTRING (145.1888948 44.0246842, 145.189002 44.024827, 145.1890503 44.0249215, 145.1890422 44.0250006, 145.1889753 44.02507, 145.1887285 44.0251356, 145.1884627 44.0252422)",,
116910744,unclassified,False,True,210.09300000000002,,,"LINESTRING (145.1899542 44.0242271, 145.1894988 44.024239, 145.1892963 44.0242603, 145.1891844 44.0243699, 145.1891685 44.0244453, 145.1891945 44.0247392, 145.189211 44.0249391, 145.1891667 44.0250748, 145.1890981 44.0251576, 145.1889695 44.0252079, 145.1887573 44.0252323, 145.1884627 44.0252422)",,
116910558,unclassified,False,True,19.049,,,"LINESTRING (145.1877629 44.0207242, 145.1877199 44.0206871, 145.1876636 44.0206779, 145.1875523 44.0206933)",,
116910539,unclassified,False,False,301.779,,,"LINESTRING (145.1875523 44.0206933, 145.1876395 44.0205834, 145.1878381 44.0204582, 145.1880294 44.020426, 145.1881391 44.0204486, 145.1884682 44.0203181, 145.1886491 44.0201695, 145.1891484 44.0200924, 145.1892677 44.0201039, 145.1894244 44.0202008, 145.1896594 44.0203864, 145.1897142 44.020455, 145.1897028 44.0204993, 145.1896722 44.0205577, 145.1896162 44.0205845, 145.1895139 44.0205999, 145.189337 44.0206129, 145.1892268 44.0206347, 145.1891262 44.0206785, 145.1890955 44.0207477, 145.1891248 44.0209221)",,
116910558,unclassified,False,False,19.049,,,"LINESTRING (145.1875523 44.0206933, 145.1876636 44.0206779, 145.1877199 44.0206871, 145.1877629 44.0207242)",,
"[116910496, 116910558]",unclassified,False,True,121.363,,,"LINESTRING (145.1875523 44.0206933, 145.1874283 44.0207612, 145.1871008 44.0210392, 145.1869202 44.0211898, 145.1868294 44.0212553, 145.1867873 44.0213479, 145.1868093 44.0214388, 145.1868996 44.021556)",,
116910419,unclassified,False,False,124.83200000000001,,,"LINESTRING (145.1915609 44.0187009, 145.1912681 44.0183236, 145.1910954 44.0181011, 145.1916054 44.0178658)",,
124178903,primary,False,True,8.177,,知床公園羅臼線,"LINESTRING (145.1932429 44.0198528, 145.193297 44.0199152)",,87
116910614,unclassified,False,True,72.35000000000001,,,"LINESTRING (145.1932429 44.0198528, 145.1933228 44.0198175, 145.1940381 44.0195426)",,
124178903,primary,False,False,52.366,,知床公園羅臼線,"LINESTRING (145.1932429 44.0198528, 145.1931859 44.0197915, 145.1928992 44.019452)",,87
116910487,unclassified,False,False,54.078,,,"LINESTRING (145.1936215 44.0203038, 145.1941996 44.0200514)",,
124178903,primary,False,True,4.833,,知床公園羅臼線,"LINESTRING (145.1936215 44.0203038, 145.1936523 44.0203412)",,87
124178903,primary,False,False,50.402,,知床公園羅臼線,"LINESTRING (145.1936215 44.0203038, 145.193355 44.019985, 145.193297 44.0199152)",,87
116910742,tertiary,False,False,10.105,,,"LINESTRING (145.1943021 44.0193556, 145.194366 44.019434)",,
116910742,tertiary,False,True,61.012,,,"LINESTRING (145.1943021 44.0193556, 145.1939161 44.0188823)",,
"[116910445, 116910423]",unclassified,False,False,158.542,,,"LINESTRING (145.1943021 44.0193556, 145.1941617 44.0193133, 145.194014 44.0191525, 145.1937782 44.0189226, 145.1936817 44.0189351, 145.1930419 44.0193174, 145.1928992 44.019452)",,
