osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge
376557816,2,38;411,加須鴻巣線,primary,False,True,24.085,,"LINESTRING (139.5996265 36.1296151, 139.5995026 36.129423)",
685079958,2,411,加須停車場線,secondary,False,True,81.441,,"LINESTRING (139.5996265 36.1296151, 139.6004592 36.1293251)",
687001458,2,38,加須鴻巣線,primary,False,False,83.356,,"LINESTRING (139.5996265 36.1296151, 139.5987806 36.1299236)",
782871675,,,,tertiary,False,True,59.136,,"LINESTRING (139.5996265 36.1296151, 139.5999438 36.1300811)",
113172908,,,,unclassified,False,False,40.613,,"LINESTRING (139.6049679 36.1315757, 139.6052094 36.1318845)",
782884317,2,125,加須羽生バイパス,trunk,True,False,158.975,60,"LINESTRING (139.6049679 36.1315757, 139.6064902 36.1308461)",
44250026,,,,tertiary,False,False,56.773,,"LINESTRING (139.6017657 36.133502, 139.6015954 36.1330103)",
782871676,,,,tertiary,False,True,11.598,,"LINESTRING (139.6017657 36.133502, 139.6018024 36.133602)",
448897332,2,125,加須羽生バイパス,trunk,True,False,222.07999999999998,60,"LINESTRING (139.6017657 36.133502, 139.601575 36.1336302, 139.6013565 36.1337675, 139.5999028 36.1348147)",
228776007,2,149;411,加須菖蒲線,secondary,False,True,69.661,,"LINESTRING (139.6048454 36.1277221, 139.6051177 36.1283087)",
448897313,2,152,加須幸手線,secondary,False,True,73.634,,"LINESTRING (139.6048454 36.1277221, 139.6056149 36.1274936)",
685079958,2,411,加須停車場線,secondary,False,False,62.179,,"LINESTRING (139.6048454 36.1277221, 139.6042077 36.1279398)",
687001462,,149,加須菖蒲線,secondary,False,False,74.213,,"LINESTRING (139.6048454 36.1277221, 139.6044672 36.1271287)",
376556483,,46,加須北川辺線,primary,False,True,54.07,,"LINESTRING (139.6064902 36.1308461, 139.6067357 36.1312901)",
782871679,,46,加須北川辺線,primary,False,False,12.257,,"LINESTRING (139.6064902 36.1308461, 139.6064344 36.1307455)",
44250053,2,125,加須羽生バイパス,trunk,True,False,139.39999999999998,60,"LINESTRING (139.6064902 36.1308461, 139.6070448 36.130624, 139.6075212 36.130433, 139.6078802 36.1302882)",
113166026,,,,unclassified,False,False,15.554,,"LINESTRING (139.6040954 36.1294133, 139.6041931 36.1295288)",
113166026,,,,unclassified,False,True,49.263,,"LINESTRING (139.6040954 36.1294133, 139.6038313 36.129025)",
113171485,,,,residential,False,True,174.867,,"LINESTRING (139.6040954 36.1294133, 139.6024052 36.130194)",
113166272,,,,unclassified,False,True,36.827,,"LINESTRING (139.606039 36.1321821, 139.6058568 36.1318854)",
113170866,,,,unclassified,False,False,47.311,,"LINESTRING (139.606039 36.1321821, 139.6065147 36.1319993)",
113173940,,,,unclassified,False,False,45.337,,"LINESTRING (139.606039 36.1321821, 139.6055995 36.1323827)",
113170776,,,,unclassified,False,True,67.891,,"LINESTRING (139.604945 36.1329811, 139.6056421 36.1327449)",
113172310,,,,unclassified,False,True,26.554,,"LINESTRING (139.604945 36.1329811, 139.6047967 36.1327745)",
"[113168012, 113167591]",,,,unclassified,False,False,157.767,,"LINESTRING (139.604945 36.1329811, 139.6045794 36.1330901, 139.6043675 36.1331206, 139.6042637 36.1331255, 139.6041378 36.1331491, 139.6040028 36.1331805, 139.6037407 36.1332798, 139.6033168 36.133476)",
113169746,,,,tertiary,False,False,33.068,,"LINESTRING (139.6019063 36.1338873, 139.6018024 36.133602)",
113169746,,,,tertiary,False,True,31.485,,"LINESTRING (139.6019063 36.1338873, 139.602005 36.134159)",
