osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,tunnel
119741689,unclassified,False,True,130.196,"LINESTRING (140.666479 35.8395891, 140.6664678 35.839503, 140.6663353 35.8384857, 140.6663273 35.8384247)",,,,
1163049880,trunk,False,False,116.988,"LINESTRING (140.666479 35.8395891, 140.6665784 35.8395836, 140.6667114 35.8395762, 140.6669147 35.8395649, 140.667177 35.8395441, 140.6672607 35.8395374, 140.6674904 35.8395192, 140.6675883 35.8395114, 140.6677717 35.8394968)",2,356,利根水郷ライン,
1163049880,trunk,False,True,60.697,"LINESTRING (140.666479 35.8395891, 140.6658962 35.8396712, 140.6658156 35.8396826)",2,356,利根水郷ライン,
119743332,residential,False,True,89.497,"LINESTRING (140.6701929 35.8412661, 140.6698754 35.8405035)",,,,
119743474,unclassified,False,True,165.34799999999998,"LINESTRING (140.6701929 35.8412661, 140.67036 35.841187, 140.6710669 35.8409257, 140.6712783 35.8408294, 140.6717459 35.8404976)",,,,
119741467,unclassified,False,True,74.83,"LINESTRING (140.6677188 35.8380522, 140.6669517 35.8383094)",,,,
119742205,unclassified,False,True,95.503,"LINESTRING (140.6677188 35.8380522, 140.6678455 35.838012, 140.6687053 35.837739)",,,,
119743113,tertiary,False,False,181.826,"LINESTRING (140.6677188 35.8380522, 140.6676188 35.8375695, 140.6675851 35.8373663, 140.6674864 35.8367713, 140.667481 35.8367292, 140.6674297 35.8364341)",,,,
119743347,unclassified,False,True,67.15100000000001,"LINESTRING (140.6677188 35.8380522, 140.6677391 35.8381406, 140.667844 35.8385974, 140.6678551 35.8386459)",,,,
119741297,unclassified,False,True,156.282,"LINESTRING (140.6642784 35.839161, 140.6645394 35.8390565, 140.6646552 35.8390073, 140.6647701 35.8389519, 140.6652196 35.8387746, 140.6656234 35.8386059, 140.6658165 35.8385138)",,,,
119743192,residential,False,True,104.416,"LINESTRING (140.6642784 35.839161, 140.664195 35.8392969, 140.663751 35.8398462, 140.6637892 35.839973)",,,,
119741919,unclassified,False,True,64.859,"LINESTRING (140.665718 35.837936, 140.6658165 35.8385138)",,,,
702592045,residential,False,True,94.854,"LINESTRING (140.665718 35.837936, 140.665625 35.8370863)",,,,
119742113,residential,False,True,77.251,"LINESTRING (140.6677717 35.8394968, 140.668001 35.8401662)",,,,
1163049880,trunk,False,False,23.798,"LINESTRING (140.6677717 35.8394968, 140.6680343 35.8394747)",2,356,利根水郷ライン,
1163049880,trunk,False,True,116.98799999999999,"LINESTRING (140.6677717 35.8394968, 140.6675883 35.8395114, 140.6674904 35.8395192, 140.6672607 35.8395374, 140.667177 35.8395441, 140.6669147 35.8395649, 140.6667114 35.8395762, 140.6665784 35.8395836, 140.666479 35.8395891)",2,356,利根水郷ライン,
1163047975,trunk,False,True,6.517,"LINESTRING (140.6727525 35.8387492, 140.6726823 35.8387632)",2,356,利根水郷ライン,
1163047975,trunk,False,False,107.788,"LINESTRING (140.6727525 35.8387492, 140.6732825 35.8386643, 140.673918 35.838534)",2,356,利根水郷ライン,
119742233,tertiary,False,True,59.174,"LINESTRING (140.6675149 35.8346449, 140.6674875 35.8351766)",,,,
119742265,tertiary,False,False,164.353,"LINESTRING (140.6675149 35.8346449, 140.669335 35.8347306)",,,,
119742099,unclassified,False,True,205.93699999999998,"LINESTRING (140.6675149 35.8346449, 140.6671319 35.8346359, 140.6652314 35.8345912)",,,,
119741913,residential,False,False,60.78,"LINESTRING (140.6694506 35.8393286, 140.6696366 35.839854)",,,,
1163047975,trunk,False,True,38.427,"LINESTRING (140.6694506 35.8393286, 140.6690282 35.8393752)",2,356,利根水郷ライン,
1163047975,trunk,False,False,53.397,"LINESTRING (140.6694506 35.8393286, 140.66961 35.8393033, 140.6700319 35.8392362)",2,356,利根水郷ライン,
119741350,unclassified,False,False,17.218,"LINESTRING (140.671323 35.8395447, 140.6714003 35.8396863)",,,,
119741656,residential,False,True,155.856,"LINESTRING (140.671323 35.8395447, 140.6696366 35.839854)",,,,
119743032,unclassified,False,True,58.676,"LINESTRING (140.671323 35.8395447, 140.671218 35.839272, 140.6711286 35.8390411)",,,,
119741919,unclassified,False,False,64.859,"LINESTRING (140.6658165 35.8385138, 140.665718 35.837936)",,,,
119742634,unclassified,False,False,47.099,"LINESTRING (140.6658165 35.8385138, 140.6663273 35.8384247)",,,,
119741297,unclassified,False,False,156.282,"LINESTRING (140.6658165 35.8385138, 140.6656234 35.8386059, 140.6652196 35.8387746, 140.6647701 35.8389519, 140.6646552 35.8390073, 140.6645394 35.8390565, 140.6642784 35.839161)",,,,
119742795,unclassified,False,False,121.12,"LINESTRING (140.6742114 35.8390388, 140.6729212 35.839343)",,,,
119742900,residential,False,False,62.087,"LINESTRING (140.6742114 35.8390388, 140.6739682 35.8386386, 140.673918 35.838534)",,,,
119741916,unclassified,False,True,104.47200000000001,"LINESTRING (140.6658156 35.8396826, 140.6658684 35.8397925, 140.6664237 35.8404798)",,,,
1163049880,trunk,False,False,60.697,"LINESTRING (140.6658156 35.8396826, 140.6658962 35.8396712, 140.666479 35.8395891)",2,356,利根水郷ライン,
1163049880,trunk,False,True,107.191,"LINESTRING (140.6658156 35.8396826, 140.6656583 35.8397024, 140.6648484 35.8398046, 140.664642 35.8398373)",2,356,利根水郷ライン,
"[119742680, 119741402, 119741736]",tertiary,False,True,403.04200000000003,"LINESTRING (140.6742841 35.8342129, 140.6729053 35.8344558, 140.6722546 35.8345503, 140.6712909 35.8346422, 140.670746 35.8346616, 140.6698633 35.834639)",,,,
119741350,unclassified,False,True,58.947,"LINESTRING (140.6717459 35.8404976, 140.6715325 35.8399965)",,,,
119743474,unclassified,False,False,165.348,"LINESTRING (140.6717459 35.8404976, 140.6712783 35.8408294, 140.6710669 35.8409257, 140.67036 35.841187, 140.6701929 35.8412661)",,,,
1163047975,trunk,False,True,22.023,"LINESTRING (140.6711286 35.8390411, 140.6708899 35.8390833)",2,356,利根水郷ライン,
119743032,unclassified,False,False,58.676,"LINESTRING (140.6711286 35.8390411, 140.671218 35.839272, 140.671323 35.8395447)",,,,
1163047975,trunk,False,False,143.428,"LINESTRING (140.6711286 35.8390411, 140.6712262 35.8390247, 140.6715021 35.8389784, 140.6715655 35.8389678, 140.6724546 35.8388037, 140.6726253 35.8387743, 140.6726823 35.8387632)",2,356,利根水郷ライン,
119742634,unclassified,False,True,47.099,"LINESTRING (140.6663273 35.8384247, 140.6658165 35.8385138)",,,,
119741467,unclassified,False,False,57.735,"LINESTRING (140.6663273 35.8384247, 140.6668002 35.8383335, 140.6669517 35.8383094)",,,,
