osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge
548808261,False,2,46,野田牛久線,primary,False,136.291,"LINESTRING (139.9758659 35.9521016, 139.9773565 35.9523168)",,
653560782,False,,,,tertiary,False,117.865,"LINESTRING (139.9758659 35.9521016, 139.9759364 35.9518082, 139.9759658 35.9517131, 139.97601 35.9516208, 139.9760703 35.9515341, 139.9761817 35.9514211, 139.9764768 35.9512082)",,
1084156974,False,2,46,野田牛久線,primary,True,114.00899999999999,"LINESTRING (139.9758659 35.9521016, 139.9749603 35.9519662, 139.9748141 35.9519455, 139.9747488 35.9519371, 139.9746193 35.9519205)",,
1084156995,False,,,,tertiary,True,118.229,"LINESTRING (139.9758659 35.9521016, 139.975837 35.9522917, 139.9758317 35.9523862, 139.975841 35.9524749, 139.9758759 35.952561, 139.9759826 35.9527348, 139.9762156 35.9530914)",,
43632799,False,2,,常総ふれあい道路,tertiary,False,30.843,"LINESTRING (139.9797534 35.9526725, 139.9797687 35.9523954)",,
548808261,False,2,46,野田牛久線,primary,False,19.538,"LINESTRING (139.9797534 35.9526725, 139.9799669 35.9527042)",,
548808261,False,2,46,野田牛久線,primary,True,53.328,"LINESTRING (139.9797534 35.9526725, 139.97917 35.952589)",,
322671551,False,2,,常総ふれあい道路,tertiary,True,108.263,"LINESTRING (139.9797534 35.9526725, 139.9797227 35.9531393, 139.979698 35.9533687, 139.9796504 35.9536419)",,
1112463483,False,2,,常総ふれあい道路,tertiary,False,80.318,"LINESTRING (139.9799111 35.9497513, 139.9799413 35.9490294)",,
1112463483,False,2,,常総ふれあい道路,tertiary,True,129.234,"LINESTRING (139.9799111 35.9497513, 139.9798508 35.9509125)",,
653560782,False,,,,tertiary,True,162.896,"LINESTRING (139.9799111 35.9497513, 139.9795565 35.9497882, 139.9790424 35.949868, 139.9785081 35.9499819, 139.9781816 35.9501331)",,
100552184,True,1,46,都市軸道路,primary,False,51.864,"LINESTRING (139.9800385 35.9465791, 139.9806056 35.9466614)",60,
1112463483,False,2,,常総ふれあい道路,tertiary,True,63.505,"LINESTRING (139.9800385 35.9465791, 139.9800116 35.9471498)",,
322671551,False,2,,常総ふれあい道路,tertiary,False,81.918,"LINESTRING (139.9787703 35.9554055, 139.9790516 35.955021, 139.9791241 35.9549081, 139.979214 35.9547627)",,
1084156996,False,,,,tertiary,False,124.447,"LINESTRING (139.9787703 35.9554055, 139.9786681 35.9553532, 139.9785616 35.9552898, 139.9778402 35.9548469, 139.9776694 35.9547295)",,
265683421,False,,,,unclassified,True,5.18,"LINESTRING (139.9803526 35.9522246, 139.9803231 35.9521846)",,
435009554,False,,,,unclassified,True,56.242000000000004,"LINESTRING (139.9803526 35.9522246, 139.9799019 35.9523797, 139.9798402 35.9523916, 139.9797687 35.9523954)",,
43632799,False,2,,常総ふれあい道路,tertiary,False,28.237,"LINESTRING (139.9797687 35.9523954, 139.979779 35.9521416)",,
43632799,False,2,,常総ふれあい道路,tertiary,True,30.843,"LINESTRING (139.9797687 35.9523954, 139.9797534 35.9526725)",,
435009554,False,,,,unclassified,False,56.242,"LINESTRING (139.9797687 35.9523954, 139.9798402 35.9523916, 139.9799019 35.9523797, 139.9803526 35.9522246)",,
189360146,False,,,,unclassified,True,151.534,"LINESTRING (139.970678 35.947049, 139.970879 35.9475521, 139.9712701 35.9482889, 139.9712741 35.9483208)",,
430782737,False,,,,residential,False,101.97699999999999,"LINESTRING (139.970678 35.947049, 139.9710214 35.9470244, 139.9712252 35.9470157, 139.9713808 35.9469897, 139.9715364 35.9469419, 139.9717167 35.946912, 139.9717881 35.9468943)",,
580774542,False,,,,unclassified,False,64.131,"LINESTRING (139.9800116 35.9471498, 139.9807222 35.947191)",,
1112463483,False,2,,常総ふれあい道路,tertiary,False,63.505,"LINESTRING (139.9800116 35.9471498, 139.9800385 35.9465791)",,
1112463483,False,2,,常総ふれあい道路,tertiary,True,38.008,"LINESTRING (139.9800116 35.9471498, 139.9799934 35.9474913)",,
580774542,False,,,,unclassified,True,97.344,"LINESTRING (139.9800116 35.9471498, 139.9797222 35.9472043, 139.9795916 35.9472468, 139.9790192 35.9474848)",,
448087802,False,,,,residential,False,46.141,"LINESTRING (139.9807222 35.947191, 139.9808004 35.9467809)",,
448087802,False,,,,residential,True,12.679,"LINESTRING (139.9807222 35.947191, 139.9807043 35.9473041)",,
