osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,tunnel,maxspeed,bridge
197192563,unclassified,False,True,74.535,"LINESTRING (134.1610561 34.7991481, 134.1617375 34.7995172)",,,,,,
197192656,unclassified,False,False,19.278,"LINESTRING (134.1610561 34.7991481, 134.160878 34.799055)",,,,,,
197193825,unclassified,False,True,97.091,"LINESTRING (134.1610561 34.7991481, 134.1613764 34.7988369, 134.1615776 34.7986109, 134.1617076 34.7984589)",,,,,,
197193262,unclassified,False,True,40.592,"LINESTRING (134.1597083 34.7992137, 134.1599313 34.7988979)",,,,,,
197193762,unclassified,False,False,28.12,"LINESTRING (134.1597083 34.7992137, 134.1599092 34.7993218, 134.1599545 34.7993632)",,,,,,
197193845,unclassified,False,False,118.07,"LINESTRING (134.1597083 34.7992137, 134.159531 34.799143, 134.15895 34.7988853, 134.1585935 34.7986797)",,,,,,
320864008,secondary,False,False,31.839,"LINESTRING (134.1526912 34.7995231, 134.1528432 34.7997808)",2,181,和気停車場線線,,,
133234923,secondary,False,False,97.504,"LINESTRING (134.1526912 34.7995231, 134.152684 34.7994359, 134.1526005 34.7993027, 134.1523091 34.7988179, 134.1522805 34.7987622, 134.152276 34.7987238)",2,181,和気停車場線線,,,
197192563,unclassified,False,False,11.705,"LINESTRING (134.1617609 34.7996207, 134.1617375 34.7995172)",,,,,,
197192679,unclassified,False,True,34.996,"LINESTRING (134.1617609 34.7996207, 134.1620793 34.7997959)",,,,,,
197193120,unclassified,False,False,24.652,"LINESTRING (134.1617609 34.7996207, 134.1616085 34.7998037)",,,,,,
320864008,secondary,False,True,31.839,"LINESTRING (134.1528432 34.7997808, 134.1526912 34.7995231)",2,181,和気停車場線線,,,
197193948,unclassified,False,False,260.05499999999995,"LINESTRING (134.1528432 34.7997808, 134.1530076 34.8000761, 134.1532234 34.8004025, 134.1534848 34.8007295, 134.1537397 34.8009963, 134.1541776 34.801354, 134.154541 34.8016281)",,,,,,
449322079,tertiary,False,False,57.86,"LINESTRING (134.1528432 34.7997808, 134.1528999 34.7997547, 134.1529345 34.799721, 134.1529549 34.799683, 134.1529452 34.7996325, 134.1528426 34.799478, 134.1528223 34.7994, 134.1528224 34.7993255)",,,,,,
197192775,unclassified,False,False,55.744,"LINESTRING (134.1603355 34.799718, 134.160676 34.7993019)",,,,,,
197192782,unclassified,False,False,54.035,"LINESTRING (134.1603355 34.799718, 134.1607154 34.8000906)",,,,,,
197193762,unclassified,False,True,52.604,"LINESTRING (134.1603355 34.799718, 134.1602081 34.799595, 134.1599545 34.7993632)",,,,,,
197192606,unclassified,False,False,48.636,"LINESTRING (134.1607154 34.8000906, 134.1611356 34.8003594)",,,,,,
197192782,unclassified,False,True,54.035,"LINESTRING (134.1607154 34.8000906, 134.1603355 34.799718)",,,,,,
197193890,unclassified,False,False,45.083,"LINESTRING (134.1607154 34.8000906, 134.160329 34.800343)",,,,,,
197192232,residential,False,False,278.145,"LINESTRING (134.157607 34.8002729, 134.157318 34.799622, 134.157209 34.799447, 134.1570914 34.7993211, 134.1564611 34.7988668, 134.1562693 34.7987932, 134.1558397 34.7987349, 134.1559224 34.7985117)",,,,,,
197193572,unclassified,False,True,125.888,"LINESTRING (134.157607 34.8002729, 134.1574358 34.8003633, 134.1574027 34.8003819, 134.1573512 34.8004098, 134.1572177 34.8004821, 134.1564759 34.8009198)",,,,,,
197193850,residential,False,False,205.529,"LINESTRING (134.157607 34.8002729, 134.1576881 34.8004512, 134.1592482 34.8015038)",,,,,,
197194227,unclassified,False,False,72.93,"LINESTRING (134.157607 34.8002729, 134.157789 34.800157, 134.1581547 34.7998352, 134.1581676 34.7998108)",,,,,,
197192606,unclassified,False,True,48.636,"LINESTRING (134.1611356 34.8003594, 134.1607154 34.8000906)",,,,,,
197193120,unclassified,False,True,75.383,"LINESTRING (134.1611356 34.8003594, 134.1616085 34.7998037)",,,,,,
197193878,unclassified,False,True,141.58100000000002,"LINESTRING (134.1611356 34.8003594, 134.1615394 34.8006014, 134.1617877 34.8006971, 134.1624134 34.8008692, 134.1625278 34.8008874)",,,,,,
197193890,unclassified,False,True,45.083,"LINESTRING (134.160329 34.800343, 134.1607154 34.8000906)",,,,,,
197193890,unclassified,False,False,74.876,"LINESTRING (134.160329 34.800343, 134.159968 34.800569, 134.159783 34.800771, 134.1597529 34.800812)",,,,,,
449310606,residential,False,False,240.332,"LINESTRING (134.160329 34.800343, 134.1600009 34.8003067, 134.1596651 34.800203, 134.1592984 34.8000284, 134.159132 34.7999804, 134.1590119 34.7999804, 134.1584542 34.8002308, 134.1581676 34.7998108)",,,,,,
197193951,residential,False,True,21.754,"LINESTRING (134.1625278 34.8008874, 134.1624208 34.8010622)",,,,,,
197193878,unclassified,False,False,141.581,"LINESTRING (134.1625278 34.8008874, 134.1624134 34.8008692, 134.1617877 34.8006971, 134.1615394 34.8006014, 134.1611356 34.8003594)",,,,,,
197193151,residential,False,False,100.273,"LINESTRING (134.1592482 34.8015038, 134.1600942 34.8020788)",,,,,,
197193890,unclassified,False,True,89.672,"LINESTRING (134.1592482 34.8015038, 134.1597529 34.800812)",,,,,,
197193850,residential,False,True,205.529,"LINESTRING (134.1592482 34.8015038, 134.1576881 34.8004512, 134.157607 34.8002729)",,,,,,
197193151,residential,False,False,24.688,"LINESTRING (134.1600942 34.8020788, 134.1603237 34.8021962)",,,,,,
197193151,residential,False,True,100.273,"LINESTRING (134.1600942 34.8020788, 134.1592482 34.8015038)",,,,,,
449310610,residential,False,False,226.05,"LINESTRING (134.1600942 34.8020788, 134.1602258 34.8018171, 134.1608205 34.8016729, 134.1609314 34.8015995, 134.1615507 34.80143, 134.1616801 34.80143, 134.1622449 34.8015589)",,,,,,
197193871,unclassified,False,False,57.843,"LINESTRING (134.154541 34.8016281, 134.1550161 34.8019722)",,,,,,
197191947,residential,False,False,187.08700000000002,"LINESTRING (134.154541 34.8016281, 134.1548854 34.8014819, 134.1552252 34.8014092, 134.1563046 34.8012813, 134.1564633 34.8012784, 134.1565241 34.8012767)",,,,,,
197193948,unclassified,False,True,260.055,"LINESTRING (134.154541 34.8016281, 134.1541776 34.801354, 134.1537397 34.8009963, 134.1534848 34.8007295, 134.1532234 34.8004025, 134.1530076 34.8000761, 134.1528432 34.7997808)",,,,,,
197193871,unclassified,False,True,57.843,"LINESTRING (134.1550161 34.8019722, 134.154541 34.8016281)",,,,,,
"[699308357, 197193871]","['unclassified', 'tertiary']",False,False,171.43099999999998,"LINESTRING (134.1550161 34.8019722, 134.1555132 34.8022896, 134.1562791 34.8027543, 134.156514 34.8029016)",,,,,,
449310599,residential,False,False,219.93699999999998,"LINESTRING (134.1550161 34.8019722, 134.1551143 34.8019155, 134.1553309 34.8018361, 134.1557784 34.8017859, 134.1563758 34.8017849, 134.1567381 34.801759, 134.1569716 34.8017226, 134.1573359 34.8017399, 134.1573718 34.8017358)",,,,,,
197193951,residential,False,False,60.54900000000001,"LINESTRING (134.1620667 34.8020654, 134.1620869 34.8018466, 134.162203 34.8017298, 134.1622449 34.8015589)",,,,,,
197194198,residential,False,False,109.02799999999999,"LINESTRING (134.1620667 34.8020654, 134.1618619 34.8020728, 134.1616996 34.8020407, 134.161265 34.8020464, 134.1610963 34.802143, 134.1609766 34.8022554)",,,,,,
197193151,residential,False,True,24.688,"LINESTRING (134.1603237 34.8021962, 134.1600942 34.8020788)",,,,,,
197193252,residential,False,False,61.0,"LINESTRING (134.1603237 34.8021962, 134.1604334 34.802231, 134.1609082 34.8022288, 134.1609766 34.8022554)",,,,,,
197193934,residential,False,True,250.027,"LINESTRING (134.1603237 34.8021962, 134.1601705 34.8021954, 134.1601175 34.8022007, 134.1600534 34.8022111, 134.1596315 34.8020311, 134.1592218 34.8018932, 134.1586828 34.80157, 134.1586086 34.8015458, 134.1578216 34.8014237)",,,,,,
197192079,unclassified,False,False,31.944,"LINESTRING (134.1527101 34.8019696, 134.1525699 34.8018583, 134.1525018 34.8017441)",,,,,,
197192079,unclassified,False,True,30.866999999999997,"LINESTRING (134.1527101 34.8019696, 134.152889 34.8020535, 134.1530208 34.8020601)",,,,,,
"[449367625, 197193860]",unclassified,False,False,211.74200000000002,"LINESTRING (134.1527101 34.8019696, 134.1525967 34.8020782, 134.1525476 34.8022756, 134.152529 34.802541, 134.152291 34.802998, 134.152133 34.8031389, 134.1522293 34.8033064, 134.1522275 34.8034823, 134.1521993 34.8036361, 134.1522434 34.803717)",,,,,,
197193252,residential,False,True,61.0,"LINESTRING (134.1609766 34.8022554, 134.1609082 34.8022288, 134.1604334 34.802231, 134.1603237 34.8021962)",,,,,,
197193626,residential,False,True,148.205,"LINESTRING (134.1609766 34.8022554, 134.1613105 34.8023076, 134.1621236 34.8025234, 134.1624982 34.8026947)",,,,,,
197194198,residential,False,True,109.028,"LINESTRING (134.1609766 34.8022554, 134.1610963 34.802143, 134.161265 34.8020464, 134.1616996 34.8020407, 134.1618619 34.8020728, 134.1620667 34.8020654)",,,,,,
403791990,tertiary,False,False,40.501999999999995,"LINESTRING (134.156514 34.8029016, 134.1566597 34.8028029, 134.1567411 34.8027821, 134.1568051 34.802784, 134.1568933 34.8028314)",,,,,,
699308357,tertiary,False,False,145.38,"LINESTRING (134.156514 34.8029016, 134.1569079 34.8031674, 134.1577636 34.8037117)",,,,,,
"[699308357, 197193871]","['unclassified', 'tertiary']",False,True,171.431,"LINESTRING (134.156514 34.8029016, 134.1562791 34.8027543, 134.1555132 34.8022896, 134.1550161 34.8019722)",,,,,,
"[197193601, 197192511]","['residential', 'unclassified']",False,False,117.53200000000001,"LINESTRING (134.1624982 34.8026947, 134.1624408 34.8028827, 134.1622874 34.8030901, 134.1621821 34.8031944, 134.1620523 34.803272, 134.1617133 34.8034894)",,,,yes,,
197193626,residential,False,False,148.205,"LINESTRING (134.1624982 34.8026947, 134.1621236 34.8025234, 134.1613105 34.8023076, 134.1609766 34.8022554)",,,,,,
133234961,secondary,False,False,142.023,"LINESTRING (134.158483 34.8028231, 134.1581115 34.8022995, 134.1578886 34.8019826, 134.1578642 34.8019287, 134.1578433 34.8016815)",1,263,泉衣笠線,,,
133234961,secondary,False,True,186.85500000000002,"LINESTRING (134.158483 34.8028231, 134.1586986 34.8030483, 134.1590218 34.8033398, 134.1595638 34.8037818, 134.1598803 34.8040487)",1,263,泉衣笠線,,,
"[684506299, 197193198]","['unclassified', 'residential']",False,"[False, True]",229.707,"LINESTRING (134.158483 34.8028231, 134.1579431 34.8031198, 134.1579001 34.8030956, 134.1578985 34.8028357, 134.1579164 34.8026629, 134.1579146 34.8025739, 134.1578253 34.8025069, 134.1576688 34.8023349, 134.1575021 34.8021029, 134.1574208 34.8019327, 134.1573718 34.8017358)",,,,,,
197193283,residential,False,False,10.361,"LINESTRING (134.1552177 34.8035024, 134.1551777 34.8035896)",,,,,,
133234944,primary,False,False,199.627,"LINESTRING (134.1552177 34.8035024, 134.1559171 34.8038888, 134.1563962 34.8041693, 134.1569921 34.80455)",2,96,岡山赤穂線,,50,
133234944,primary,False,True,211.245,"LINESTRING (134.1552177 34.8035024, 134.1536614 34.8024813, 134.1534104 34.8023163)",2,96,岡山赤穂線,,50,
197191967,unclassified,False,False,182.315,"LINESTRING (134.1617133 34.8034894, 134.1613031 34.803499, 134.1604068 34.8037877, 134.160251 34.8039121, 134.1598803 34.8040487)",,,,,,
"[197193601, 197192511]","['unclassified', 'residential']",False,True,117.53200000000001,"LINESTRING (134.1617133 34.8034894, 134.1620523 34.803272, 134.1621821 34.8031944, 134.1622874 34.8030901, 134.1624408 34.8028827, 134.1624982 34.8026947)",,,,yes,,
197194058,residential,False,False,83.19600000000001,"LINESTRING (134.1617133 34.8034894, 134.161858 34.804107, 134.1619073 34.8042192)",,,,,,
197193860,unclassified,False,False,81.82499999999999,"LINESTRING (134.1522434 34.803717, 134.1526897 34.8037536, 134.1526148 34.804116)",,,,,,
"[449367625, 197193860]",unclassified,False,True,211.74200000000002,"LINESTRING (134.1522434 34.803717, 134.1521993 34.8036361, 134.1522275 34.8034823, 134.1522293 34.8033064, 134.152133 34.8031389, 134.152291 34.802998, 134.152529 34.802541, 134.1525476 34.8022756, 134.1525967 34.8020782, 134.1527101 34.8019696)",,,,,,
449367635,residential,False,False,40.816,"LINESTRING (134.1522434 34.803717, 134.1522182 34.8038495, 134.1521349 34.8039129, 134.1520556 34.8040365)",,,,,,
699308357,tertiary,False,True,47.309,"LINESTRING (134.1581833 34.8039612, 134.1577636 34.8037117)",,,,,,
"[197192632, 197192723, 197192904]",unclassified,False,False,119.484,"LINESTRING (134.1581833 34.8039612, 134.1581528 34.8040025, 134.1574734 34.8047272, 134.157393 34.8048173)",,,,,,yes
197193068,unclassified,False,True,204.179,"LINESTRING (134.1581833 34.8039612, 134.1583991 34.8041283, 134.1590948 34.8045895, 134.1595286 34.8048635, 134.1599303 34.8051055)",,,,,,
197194025,residential,False,False,55.032,"LINESTRING (134.1559722 34.8044427, 134.1553697 34.8044286)",,,,,,
197194025,residential,False,True,83.069,"LINESTRING (134.1559722 34.8044427, 134.156246 34.804495, 134.15643 34.804557, 134.156799 34.804738)",,,,,,
1093692060,residential,False,True,55.266000000000005,"LINESTRING (134.1559722 34.8044427, 134.1558921 34.8046257, 134.1555335 34.8046953)",,,,,,
197192583,residential,False,False,36.363,"LINESTRING (134.1525442 34.8044577, 134.1529372 34.8045107)",,,,,,
197193115,unclassified,False,False,39.819,"LINESTRING (134.1525442 34.8044577, 134.152473 34.804811)",,,,,,
197193860,unclassified,False,True,38.538,"LINESTRING (134.1525442 34.8044577, 134.1526148 34.804116)",,,,,,
449367633,residential,False,False,36.512,"LINESTRING (134.1525442 34.8044577, 134.1521491 34.804407)",,,,,,
197194025,residential,False,True,55.032,"LINESTRING (134.1553697 34.8044286, 134.1559722 34.8044427)",,,,,,
1093692059,residential,False,True,33.213,"LINESTRING (134.1553697 34.8044286, 134.1555335 34.8046953)",,,,,,
197193283,residential,False,True,96.51800000000001,"LINESTRING (134.1553697 34.8044286, 134.155319 34.8041034, 134.1551982 34.8038539, 134.1551517 34.8036464, 134.1551777 34.8035896)",,,,,,
197193864,residential,False,True,57.117,"LINESTRING (134.1553697 34.8044286, 134.1548992 34.804551, 134.1547695 34.8045713)",,,,,,
197192583,residential,False,True,36.363,"LINESTRING (134.1529372 34.8045107, 134.1525442 34.8044577)",,,,,,
197193864,residential,False,False,57.117,"LINESTRING (134.1547695 34.8045713, 134.1548992 34.804551, 134.1553697 34.8044286)",,,,,,
197193864,residential,False,True,48.031,"LINESTRING (134.1547695 34.8045713, 134.1542742 34.8045619, 134.1542455 34.8045531)",,,,,,
1093692063,residential,False,False,54.463,"LINESTRING (134.1547695 34.8045713, 134.154756 34.8046007, 134.1543904 34.8049471)",,,,,,
133234944,primary,False,True,47.151,"LINESTRING (134.157393 34.8048173, 134.1569921 34.80455)",2,96,岡山赤穂線,,50,
133234944,primary,False,False,52.23,"LINESTRING (134.157393 34.8048173, 134.1575324 34.8049201, 134.1577949 34.805151)",2,96,岡山赤穂線,,50,
"[197192904, 197192723, 197192632]",unclassified,False,True,119.484,"LINESTRING (134.157393 34.8048173, 134.1574734 34.8047272, 134.1581528 34.8040025, 134.1581833 34.8039612)",,,,,,yes
197193575,residential,False,False,102.917,"LINESTRING (134.156799 34.804738, 134.157216 34.804969, 134.157489 34.805087, 134.1577949 34.805151)",,,,,,
197194025,residential,False,False,83.069,"LINESTRING (134.156799 34.804738, 134.15643 34.804557, 134.156246 34.804495, 134.1559722 34.8044427)",,,,,,
455096113,residential,False,False,28.337,"LINESTRING (134.156799 34.804738, 134.1568568 34.804722, 134.1569921 34.80455)",,,,,,
455096113,residential,False,True,87.306,"LINESTRING (134.156799 34.804738, 134.156628 34.804957, 134.1566924 34.8050656, 134.1567509 34.8052182, 134.1567379 34.805363, 134.156677 34.8054485)",,,,,,
197194007,unclassified,False,True,109.352,"LINESTRING (134.1599303 34.8051055, 134.1609235 34.8056551)",,,,,,
197193068,unclassified,False,False,204.179,"LINESTRING (134.1599303 34.8051055, 134.1595286 34.8048635, 134.1590948 34.8045895, 134.1583991 34.8041283, 134.1581833 34.8039612)",,,,,,
197193847,unclassified,False,False,113.827,"LINESTRING (134.1599303 34.8051055, 134.1600381 34.8049227, 134.160103 34.8047773, 134.1601443 34.8045797, 134.1601559 34.804383, 134.1600482 34.8041297)",,,,,,
197193115,unclassified,False,False,39.441,"LINESTRING (134.1524038 34.8051508, 134.1523308 34.8055004)",,,,,,
197193115,unclassified,False,True,38.309,"LINESTRING (134.1524038 34.8051508, 134.152473 34.804811)",,,,,,
449367627,residential,False,False,32.029,"LINESTRING (134.1524038 34.8051508, 134.1527508 34.8051931)",,,,,,
449367632,residential,False,False,40.125,"LINESTRING (134.1524038 34.8051508, 134.1519682 34.805103)",,,,,,
133234944,primary,False,False,145.697,"LINESTRING (134.1577949 34.805151, 134.158044 34.8054092, 134.1581992 34.8055469, 134.1583554 34.805658, 134.1586324 34.8058051, 134.1590197 34.8059577)",2,96,岡山赤穂線,,50,
133234944,primary,False,True,52.23,"LINESTRING (134.1577949 34.805151, 134.1575324 34.8049201, 134.157393 34.8048173)",2,96,岡山赤穂線,,50,
197193575,residential,False,True,102.917,"LINESTRING (134.1577949 34.805151, 134.157489 34.805087, 134.157216 34.804969, 134.156799 34.804738)",,,,,,
197194007,unclassified,False,False,109.352,"LINESTRING (134.1609235 34.8056551, 134.1599303 34.8051055)",,,,,,
197194007,unclassified,False,True,81.705,"LINESTRING (134.1609235 34.8056551, 134.1616963 34.8060256)",,,,,,
449310597,residential,False,False,112.895,"LINESTRING (134.1609235 34.8056551, 134.1614777 34.8047475)",,,,,,
1093692061,residential,False,True,128.975,"LINESTRING (134.156677 34.8054485, 134.1553892 34.8049718)",,,,,,
455096113,residential,False,False,87.306,"LINESTRING (134.156677 34.8054485, 134.1567379 34.805363, 134.1567509 34.8052182, 134.1566924 34.8050656, 134.156628 34.804957, 134.156799 34.804738)",,,,,,
455096113,residential,False,True,313.942,"LINESTRING (134.156677 34.8054485, 134.1568118 34.8055918, 134.1569472 34.8057473, 134.1569574 34.8058978, 134.1571172 34.806085, 134.1579593 34.8063773, 134.1580449 34.8064649, 134.1587312 34.8066374, 134.1589656 34.8060486)",,,,,,
197194007,unclassified,False,False,81.705,"LINESTRING (134.1616963 34.8060256, 134.1609235 34.8056551)",,,,,,
197193622,unclassified,False,False,117.36800000000001,"LINESTRING (134.1616963 34.8060256, 134.1618973 34.8056084, 134.1620806 34.8052848, 134.1621927 34.8050524)",,,,,,
197193115,unclassified,False,True,37.489,"LINESTRING (134.1522614 34.8058327, 134.1523308 34.8055004)",,,,,,
449367629,residential,False,False,36.719,"LINESTRING (134.1522614 34.8058327, 134.1526573 34.8058908)",,,,,,
449367630,residential,False,False,15.345,"LINESTRING (134.1522614 34.8058327, 134.1520962 34.8058073)",,,,,,
197193753,residential,False,False,46.888,"LINESTRING (134.1601523 34.8064978, 134.1606084 34.8066916)",,,,,,
197193839,residential,False,False,32.62,"LINESTRING (134.1601523 34.8064978, 134.1600497 34.8067788)",,,,,,
197192489,residential,False,False,119.417,"LINESTRING (134.1601523 34.8064978, 134.1592351 34.8061295, 134.1589656 34.8060486)",,,,,,
197193753,residential,False,True,46.888,"LINESTRING (134.1606084 34.8066916, 134.1601523 34.8064978)",,,,,,
455096112,residential,False,True,8.102,"LINESTRING (134.1606084 34.8066916, 134.1606499 34.8066272)",,,,,,
455096112,residential,False,False,57.272,"LINESTRING (134.1606084 34.8066916, 134.1605436 34.8067753, 134.1604828 34.8068016, 134.1604086 34.8068155, 134.1600497 34.8067788)",,,,,,
133234944,primary,False,False,47.151,"LINESTRING (134.1569921 34.80455, 134.157393 34.8048173)",2,96,岡山赤穂線,,50,
133234944,primary,False,True,199.627,"LINESTRING (134.1569921 34.80455, 134.1563962 34.8041693, 134.1559171 34.8038888, 134.1552177 34.8035024)",2,96,岡山赤穂線,,50,
455096113,residential,False,True,28.337,"LINESTRING (134.1569921 34.80455, 134.1568568 34.804722, 134.156799 34.804738)",,,,,,
33884563,unclassified,False,False,36.168,"LINESTRING (134.1551296 34.7984391, 134.1555252 34.7984555)",,,,,,
33884563,unclassified,False,True,61.015,"LINESTRING (134.1551296 34.7984391, 134.1547798 34.7985291, 134.1547207 34.7985458, 134.1546809 34.7985571, 134.1545309 34.7985939, 134.1544921 34.7986034)",,,,,,
403791990,tertiary,False,True,40.501999999999995,"LINESTRING (134.1568933 34.8028314, 134.1568051 34.802784, 134.1567411 34.8027821, 134.1566597 34.8028029, 134.156514 34.8029016)",,,,,,
449310598,residential,False,True,62.731,"LINESTRING (134.157403 34.8032681, 134.1573895 34.8033686, 134.1576838 34.8036065, 134.1577636 34.8037117)",,,,,,
