osmid,highway,oneway,reversed,length,geometry,bridge,lanes,ref,name
64442376,tertiary,False,False,150.468,"LINESTRING (138.4684341 35.6093675, 138.4686037 35.6090908, 138.4688392 35.6088151, 138.4694034 35.6082753)",,,,
64442376,tertiary,False,True,90.37,"LINESTRING (138.4684341 35.6093675, 138.4682952 35.6096214, 138.4679625 35.6100828)",,,,
"[165810116, 165810117, 165882206]",tertiary,False,False,80.806,"LINESTRING (138.4684341 35.6093675, 138.4685183 35.6093843, 138.4689982 35.6094687, 138.4691255 35.6095053, 138.4692963 35.6095543)",yes,,,
165882206,tertiary,False,True,146.25900000000001,"LINESTRING (138.4684341 35.6093675, 138.467661 35.6093487, 138.4668168 35.609333)",,,,
64442376,tertiary,False,False,90.37,"LINESTRING (138.4679625 35.6100828, 138.4682952 35.6096214, 138.4684341 35.6093675)",,,,
64442376,tertiary,False,True,108.674,"LINESTRING (138.4679625 35.6100828, 138.4674226 35.6100704, 138.4667653 35.6100063)",,,,
165810111,unclassified,False,True,173.597,"LINESTRING (138.4679625 35.6100828, 138.4678913 35.6102161, 138.4673208 35.6108328, 138.4669495 35.6111015, 138.4667164 35.6112489)",,,,
262068093,tertiary,False,False,90.405,"LINESTRING (138.4643827 35.6051928, 138.4643735 35.6060058)",,2,,
262068093,tertiary,False,True,11.768,"LINESTRING (138.4643827 35.6051928, 138.4643795 35.605087)",,2,,
226385184,unclassified,False,False,113.88100000000001,"LINESTRING (138.4643827 35.6051928, 138.465441 35.6053423, 138.4655276 35.6053262, 138.4655944 35.6052694)",,,,
165882206,tertiary,False,False,92.16,"LINESTRING (138.4648172 35.6093719, 138.4658362 35.6093473)",,,,
165882206,tertiary,False,True,108.916,"LINESTRING (138.4648172 35.6093719, 138.4636125 35.6093843)",,,,
262068093,tertiary,False,False,10.18,"LINESTRING (138.4648172 35.6093719, 138.4648391 35.6094617)",,2,,
262068093,tertiary,False,True,71.001,"LINESTRING (138.4648172 35.6093719, 138.4646772 35.6087436)",,2,,
262068093,tertiary,False,False,37.184,"LINESTRING (138.4650027 35.6102478, 138.465097 35.6105733)",,2,,
262068093,tertiary,False,True,88.653,"LINESTRING (138.4650027 35.6102478, 138.4648391 35.6094617)",,2,,
226385816,unclassified,False,True,69.441,"LINESTRING (138.4650027 35.6102478, 138.4652636 35.6102888, 138.4654709 35.6103308, 138.4655244 35.610349, 138.4657372 35.6104216)",,,,
226386742,unclassified,False,False,43.242999999999995,"LINESTRING (138.4650027 35.6102478, 138.4647701 35.6101997, 138.4645411 35.610146)",,,,
39369781,primary,False,True,76.218,"LINESTRING (138.4659119 35.6125365, 138.4665675 35.6121055)",,,12,韮崎南アルプス中央線
170180593,tertiary,False,False,10.255,"LINESTRING (138.4659119 35.6125365, 138.465947 35.6126242)",,2,,
"[170180592, 170180593, 262068093]",tertiary,False,True,106.13,"LINESTRING (138.4659119 35.6125365, 138.4658269 35.6123731, 138.4656426 35.6119422, 138.4655213 35.6116369)",yes,2,,
165881888,tertiary,False,False,56.796,"LINESTRING (138.4655213 35.6116369, 138.4661036 35.6114451)",,2,,
262068093,tertiary,False,True,41.268,"LINESTRING (138.4655213 35.6116369, 138.4653898 35.6112815)",,2,,
165881888,tertiary,False,True,197.22199999999998,"LINESTRING (138.4655213 35.6116369, 138.4644172 35.6120014, 138.4635129 35.612329)",,2,,
"[170180592, 170180593, 262068093]",tertiary,False,False,106.13,"LINESTRING (138.4655213 35.6116369, 138.4656426 35.6119422, 138.4658269 35.6123731, 138.4659119 35.6125365)",yes,2,,
93394918,primary,False,False,26.964,"LINESTRING (138.4679095 35.6124253, 138.4677471 35.6122219)",,,5,県道甲府南アルプス線
93395066,unclassified,False,False,51.016,"LINESTRING (138.4679095 35.6124253, 138.4674132 35.6126437)",,,,
93395066,unclassified,False,True,33.944,"LINESTRING (138.4679095 35.6124253, 138.4680874 35.6123575, 138.4682611 35.6123223)",,,,
93394984,unclassified,False,False,7.526,"LINESTRING (138.4630723 35.6093823, 138.4630141 35.6093339)",,,,
165882206,tertiary,False,False,48.836,"LINESTRING (138.4630723 35.6093823, 138.4636125 35.6093843)",,,,
165882206,tertiary,False,True,7.667,"LINESTRING (138.4630723 35.6093823, 138.4629875 35.6093835)",,,,
93395066,unclassified,False,False,33.944,"LINESTRING (138.4682611 35.6123223, 138.4680874 35.6123575, 138.4679095 35.6124253)",,,,
93395066,unclassified,False,True,115.708,"LINESTRING (138.4682611 35.6123223, 138.4684064 35.6122946, 138.4687879 35.6122729, 138.469536 35.6122873)",,,,
333688214,residential,False,False,55.401,"LINESTRING (138.4682611 35.6123223, 138.4681817 35.6121132, 138.4681033 35.6119632, 138.468038 35.6118596)",,,,
93394918,primary,False,True,94.66600000000001,"LINESTRING (138.4670604 35.6115794, 138.4676962 35.6121668, 138.4677471 35.6122219)",,,5,県道甲府南アルプス線
93395181,primary,False,True,118.45499999999998,"LINESTRING (138.4670604 35.6115794, 138.4672927 35.6114349, 138.4674775 35.6113073, 138.4676406 35.6111701, 138.4679809 35.6108285)",,,12,韮崎南アルプス中央線
"[271661520, 165810113, 165810119]",primary,False,False,48.147000000000006,"LINESTRING (138.4670604 35.6115794, 138.4670051 35.6115266, 138.4667774 35.6113111, 138.4667164 35.6112489)",yes,2,42,富士川街道
271661520,primary,False,True,74.026,"LINESTRING (138.4670604 35.6115794, 138.4669546 35.6116571, 138.4667924 35.6118197, 138.4666306 35.6120003, 138.4665675 35.6121055)",,2,42,富士川街道
262068093,tertiary,False,False,47.873,"LINESTRING (138.465097 35.6105733, 138.4652657 35.6109814)",,2,,
262068093,tertiary,False,True,37.184,"LINESTRING (138.465097 35.6105733, 138.4650027 35.6102478)",,2,,
334891574,residential,False,True,108.578,"LINESTRING (138.465097 35.6105733, 138.4644976 35.6105024, 138.4641905 35.6105368, 138.4639198 35.6104634)",,,,
262068093,tertiary,False,False,65.561,"LINESTRING (138.4643792 35.6044974, 138.4643795 35.605087)",,2,,
432586618,secondary,False,False,71.156,"LINESTRING (138.4643792 35.6044974, 138.4651654 35.6045273)",,,108,県民の森公園線
432586618,secondary,False,True,277.003,"LINESTRING (138.4643792 35.6044974, 138.4637234 35.6044644, 138.461907 35.6043215, 138.4613251 35.6043294)",,,108,県民の森公園線
93395066,unclassified,False,True,51.016,"LINESTRING (138.4674132 35.6126437, 138.4679095 35.6124253)",,,,
333688215,residential,False,False,63.632,"LINESTRING (138.4674132 35.6126437, 138.46714 35.6126689, 138.4669899 35.6126839, 138.466717 35.6127258)",,,,
93395181,primary,False,False,48.005,"LINESTRING (138.4692963 35.6095543, 138.4689184 35.6098576)",,,12,韮崎南アルプス中央線
"[165810116, 165810117, 165882206]",tertiary,False,True,80.806,"LINESTRING (138.4692963 35.6095543, 138.4691255 35.6095053, 138.4689982 35.6094687, 138.4685183 35.6093843, 138.4684341 35.6093675)",yes,,,
165881888,tertiary,False,True,59.538,"LINESTRING (138.4667164 35.6112489, 138.4661036 35.6114451)",,2,,
165810111,unclassified,False,False,173.597,"LINESTRING (138.4667164 35.6112489, 138.4669495 35.6111015, 138.4673208 35.6108328, 138.4678913 35.6102161, 138.4679625 35.6100828)",,,,
165810119,primary,False,False,16.269,"LINESTRING (138.4667164 35.6112489, 138.4666688 35.6111857, 138.466648 35.6111155)",,,42,富士川街道
"[271661520, 165810113, 165810119]",primary,False,True,48.147,"LINESTRING (138.4667164 35.6112489, 138.4667774 35.6113111, 138.4670051 35.6115266, 138.4670604 35.6115794)",yes,2,42,富士川街道
165810119,primary,False,False,19.958,"LINESTRING (138.466713 35.6065805, 138.4666491 35.6064087)",,,42,富士川街道
165810119,primary,False,True,63.747,"LINESTRING (138.466713 35.6065805, 138.466757 35.6067224, 138.4668065 35.606922, 138.4668417 35.6071435)",,,42,富士川街道
226383910,unclassified,False,False,64.236,"LINESTRING (138.466713 35.6065805, 138.4669386 35.6065324, 138.4674159 35.6065304)",,,,
165810119,primary,False,False,6.494,"LINESTRING (138.4668768 35.607785, 138.466876 35.6077266)",,,42,富士川街道
292046383,residential,False,False,61.393,"LINESTRING (138.4668768 35.607785, 138.4675556 35.6077687)",,,,
165810119,primary,False,True,119.46700000000001,"LINESTRING (138.4668768 35.607785, 138.4668621 35.608255, 138.4668374 35.6088589)",,,42,富士川街道
39369781,primary,False,False,76.218,"LINESTRING (138.4665675 35.6121055, 138.4659119 35.6125365)",,,12,韮崎南アルプス中央線
271661520,primary,False,False,74.026,"LINESTRING (138.4665675 35.6121055, 138.4666306 35.6120003, 138.4667924 35.6118197, 138.4669546 35.6116571, 138.4670604 35.6115794)",,2,42,富士川街道
271661520,primary,False,True,70.312,"LINESTRING (138.4665675 35.6121055, 138.4666782 35.6126013, 138.466717 35.6127258)",,2,42,富士川街道
165810119,primary,False,False,36.29,"LINESTRING (138.466648 35.6111155, 138.4666716 35.6107897)",,,42,富士川街道
165810119,primary,False,True,16.269,"LINESTRING (138.466648 35.6111155, 138.4666688 35.6111857, 138.4667164 35.6112489)",,,42,富士川街道
226385338,unclassified,False,True,56.317,"LINESTRING (138.466648 35.6111155, 138.4663838 35.6111683, 138.4660364 35.6112085)",,,,
165809680,tertiary,False,False,95.903,"LINESTRING (138.4663288 35.6045583, 138.467359 35.6047639)",,,,
432586618,secondary,False,True,48.199,"LINESTRING (138.4663288 35.6045583, 138.4657957 35.6045537)",,,108,県民の森公園線
165810119,primary,False,True,148.66400000000002,"LINESTRING (138.4663288 35.6045583, 138.4664426 35.605514, 138.466514 35.6058863)",,,42,富士川街道
334613763,residential,False,False,29.808,"LINESTRING (138.4692442 35.6052606, 138.4692516 35.6055286)",,,,
165809680,tertiary,False,False,55.003,"LINESTRING (138.4692442 35.6052606, 138.4694017 35.6052941, 138.4696189 35.6053181, 138.469845 35.6053275)",,,,
165809680,tertiary,False,True,54.968,"LINESTRING (138.4692442 35.6052606, 138.4690055 35.6051886, 138.4686775 35.6050816)",,,,
165810119,primary,False,False,52.75,"LINESTRING (138.4668168 35.609333, 138.4668374 35.6088589)",,,42,富士川街道
165882206,tertiary,False,True,51.543,"LINESTRING (138.4668168 35.609333, 138.4662468 35.6093435)",,,,
165810119,primary,False,True,75.015,"LINESTRING (138.4668168 35.609333, 138.4667866 35.6097723, 138.4667653 35.6100063)",,,42,富士川街道
165882206,tertiary,False,False,146.25900000000001,"LINESTRING (138.4668168 35.609333, 138.467661 35.6093487, 138.4684341 35.6093675)",,,,
165882206,tertiary,False,False,107.076,"LINESTRING (138.4618031 35.6093919, 138.4629875 35.6093835)",,,,
166726686,unclassified,False,True,42.741,"LINESTRING (138.4618031 35.6093919, 138.4617243 35.6097709)",,,,
165882206,tertiary,False,True,87.007,"LINESTRING (138.4618031 35.6093919, 138.4612722 35.6093782, 138.4608426 35.6093473)",,,,
165810119,primary,False,True,87.521,"LINESTRING (138.4667653 35.6100063, 138.4666716 35.6107897)",,,42,富士川街道
64442376,tertiary,False,False,108.674,"LINESTRING (138.4667653 35.6100063, 138.4674226 35.6100704, 138.4679625 35.6100828)",,,,
165810119,primary,False,False,75.015,"LINESTRING (138.4667653 35.6100063, 138.4667866 35.6097723, 138.4668168 35.609333)",,,42,富士川街道
226383891,unclassified,False,False,38.257,"LINESTRING (138.4694034 35.6082753, 138.4690266 35.6081187)",,,,
64442376,tertiary,False,True,150.468,"LINESTRING (138.4694034 35.6082753, 138.4688392 35.6088151, 138.4686037 35.6090908, 138.4684341 35.6093675)",,,,
93394984,unclassified,False,True,60.919,"LINESTRING (138.4599539 35.6092836, 138.4605901 35.609103)",,,,
165882206,tertiary,False,False,45.15,"LINESTRING (138.4599539 35.6092836, 138.460451 35.6093228)",,,,
432586618,secondary,False,False,81.45700000000001,"LINESTRING (138.4602032 35.6044044, 138.4608841 35.6043526, 138.4611005 35.6043383)",,,108,県民の森公園線
432586618,secondary,False,True,56.452,"LINESTRING (138.4602032 35.6044044, 138.4597347 35.6044249, 138.4595795 35.6044219)",,,108,県民の森公園線
165939758,unclassified,False,True,3.122,"LINESTRING (138.4597921 35.6072724, 138.4598266 35.6072736)",,,,
334433763,residential,False,True,72.163,"LINESTRING (138.4597921 35.6072724, 138.4597441 35.6079202)",,,,
165939758,unclassified,False,True,94.675,"LINESTRING (138.4658294 35.6077565, 138.466876 35.6077266)",,,,
226385768,unclassified,False,False,53.834,"LINESTRING (138.4658294 35.6077565, 138.4658575 35.6072729)",,,,
165939758,unclassified,False,False,120.514,"LINESTRING (138.4658294 35.6077565, 138.465595 35.6077617, 138.4648264 35.6077908, 138.4644973 35.6077943)",,,,
226385335,unclassified,False,False,90.747,"LINESTRING (138.4658294 35.6077565, 138.4658105 35.6081728, 138.4658046 35.6083603, 138.4657983 35.6085722)",,,,
165939758,unclassified,False,False,10.834,"LINESTRING (138.4644973 35.6077943, 138.4643777 35.6077882)",,,,
262068093,tertiary,False,True,7.46,"LINESTRING (138.4644973 35.6077943, 138.4644847 35.607728)",,2,,
165939758,unclassified,False,True,120.514,"LINESTRING (138.4644973 35.6077943, 138.4648264 35.6077908, 138.465595 35.6077617, 138.4658294 35.6077565)",,,,
262068093,tertiary,False,False,93.755,"LINESTRING (138.4644973 35.6077943, 138.4645736 35.6081926, 138.464657 35.6086274)",,2,,
165939758,unclassified,False,False,39.353,"LINESTRING (138.4602615 35.6072887, 138.4598266 35.6072736)",,,,
165939758,unclassified,False,True,52.814,"LINESTRING (138.4602615 35.6072887, 138.4605517 35.6073373, 138.4608316 35.6073921)",,,,
334433768,residential,False,False,22.067999999999998,"LINESTRING (138.4602615 35.6072887, 138.4602659 35.6071123, 138.4602551 35.6070921)",,,,
165939758,unclassified,False,False,55.218,"LINESTRING (138.4637456 35.6077379, 138.4631373 35.6076931)",,,,
165939758,unclassified,False,True,57.417,"LINESTRING (138.4637456 35.6077379, 138.4643777 35.6077882)",,,,
170180594,tertiary,False,True,54.775,"LINESTRING (138.4637456 35.6077379, 138.463691 35.6082285)",,2,,
170180594,tertiary,False,False,152.616,"LINESTRING (138.4637456 35.6077379, 138.463891 35.6066176, 138.4639331 35.606374)",,2,,
165810119,primary,False,True,6.494,"LINESTRING (138.466876 35.6077266, 138.4668768 35.607785)",,,42,富士川街道
165939758,unclassified,False,False,94.675,"LINESTRING (138.466876 35.6077266, 138.4658294 35.6077565)",,,,
165810119,primary,False,False,64.929,"LINESTRING (138.466876 35.6077266, 138.4668556 35.607266, 138.4668417 35.6071435)",,,42,富士川街道
262068093,tertiary,False,False,11.768,"LINESTRING (138.4643795 35.605087, 138.4643827 35.6051928)",,2,,
262068093,tertiary,False,True,65.561,"LINESTRING (138.4643795 35.605087, 138.4643792 35.6044974)",,2,,
170180594,tertiary,False,True,118.568,"LINESTRING (138.4643795 35.605087, 138.4642354 35.6051242, 138.4641747 35.605155, 138.464128 35.6051979, 138.4641072 35.6052596, 138.4640949 35.6053266, 138.4640589 35.6055484, 138.4639792 35.6060164)",,2,,
165881888,tertiary,False,True,6.976,"LINESTRING (138.4635129 35.612329, 138.4634415 35.6123528)",,2,,
170180594,tertiary,False,False,37.77,"LINESTRING (138.4635129 35.612329, 138.4635264 35.6119895)",,2,,
165881888,tertiary,False,False,197.22199999999998,"LINESTRING (138.4635129 35.612329, 138.4644172 35.6120014, 138.4655213 35.6116369)",,2,,
170180594,tertiary,False,False,54.775,"LINESTRING (138.463691 35.6082285, 138.4637456 35.6077379)",,2,,
170180594,tertiary,False,True,81.132,"LINESTRING (138.463691 35.6082285, 138.4636567 35.6089576)",,2,,
226386852,unclassified,False,False,80.06,"LINESTRING (138.463691 35.6082285, 138.4638583 35.6081654, 138.464039 35.6080745, 138.4642837 35.6078718, 138.4643777 35.6077882)",,,,
334891590,unclassified,False,True,39.826,"LINESTRING (138.463691 35.6082285, 138.4634043 35.6083513, 138.463315 35.6084121)",,,,
165882206,tertiary,False,False,7.667,"LINESTRING (138.4629875 35.6093835, 138.4630723 35.6093823)",,,,
165882206,tertiary,False,True,107.076,"LINESTRING (138.4629875 35.6093835, 138.4618031 35.6093919)",,,,
166726687,unclassified,False,True,162.611,"LINESTRING (138.4629875 35.6093835, 138.4629651 35.6097681, 138.4629168 35.6102261, 138.462901 35.610453, 138.4629168 35.6108432)",,,,
334891565,residential,False,True,59.78,"LINESTRING (138.4629168 35.6108432, 138.4635675 35.6107474)",,,,
166726687,unclassified,False,False,162.611,"LINESTRING (138.4629168 35.6108432, 138.462901 35.610453, 138.4629168 35.6102261, 138.4629651 35.6097681, 138.4629875 35.6093835)",,,,
166726687,unclassified,False,True,169.82399999999998,"LINESTRING (138.4629168 35.6108432, 138.4627937 35.6111093, 138.4627532 35.6111135, 138.4612707 35.611009)",,,,
260437797,residential,False,False,32.785000000000004,"LINESTRING (138.4629168 35.6108432, 138.4630298 35.6109218, 138.4631498 35.6110658)",,,,
166726686,unclassified,False,False,21.013,"LINESTRING (138.4612707 35.611009, 138.461382 35.6108431)",,,,
166726686,unclassified,False,True,84.12899999999999,"LINESTRING (138.4612707 35.611009, 138.4612648 35.6110177, 138.4609886 35.6113732, 138.4607366 35.611627)",,,,
166726687,unclassified,False,False,169.82399999999998,"LINESTRING (138.4612707 35.611009, 138.4627532 35.6111135, 138.4627937 35.6111093, 138.4629168 35.6108432)",,,,
165882206,tertiary,False,False,35.506,"LINESTRING (138.460451 35.6093228, 138.4608426 35.6093473)",,,,
165882206,tertiary,False,True,45.15,"LINESTRING (138.460451 35.6093228, 138.4599539 35.6092836)",,,,
