osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry,name,ref,access,bridge
288396333,,residential,,False,False,27.833,"LINESTRING (139.3906503 35.8315904, 139.3908845 35.8314273)",,,,
288396333,,residential,,False,True,31.058,"LINESTRING (139.3906503 35.8315904, 139.3903935 35.8317766)",,,,
25990554,2,tertiary,30,False,False,73.171,"LINESTRING (139.393006 35.8317344, 139.3935246 35.8322406)",,,,
25990554,2,tertiary,30,False,True,47.506,"LINESTRING (139.393006 35.8317344, 139.3926628 35.8314102)",,,,
129086597,,residential,,False,True,63.47,"LINESTRING (139.393006 35.8317344, 139.3929675 35.8318115, 139.3929618 35.8318938, 139.3929501 35.8319761, 139.3929401 35.8319953, 139.3928931 35.8320415, 139.3928126 35.8321003, 139.3926598 35.8321914)",,,,
25990554,2,tertiary,30,False,False,85.87,"LINESTRING (139.3935246 35.8322406, 139.3941444 35.832827)",,,,
25990554,2,tertiary,30,False,True,73.171,"LINESTRING (139.3935246 35.8322406, 139.393006 35.8317344)",,,,
129083275,,residential,,False,False,33.969,"LINESTRING (139.3935246 35.8322406, 139.393447 35.8322722, 139.3932766 35.8323725, 139.3932088 35.832406)",,,,
288505799,,residential,,False,True,47.91,"LINESTRING (139.3935246 35.8322406, 139.3936055 35.8321858, 139.3938062 35.8321003, 139.3939769 35.8320169)",,,,
288396333,,residential,,False,False,72.187,"LINESTRING (139.3894195 35.8324386, 139.3894702 35.8324166, 139.3897939 35.8322826, 139.3900509 35.8320559)",,,,
481311036,,unclassified,,False,False,26.981,"LINESTRING (139.3894195 35.8324386, 139.389335 35.8323003, 139.3892856 35.8322216)",,,,
481311036,,unclassified,,False,True,98.606,"LINESTRING (139.3894195 35.8324386, 139.3895321 35.8326572, 139.3896051 35.8328676, 139.3896783 35.8330808, 139.3897329 35.8332861)",,,,
988573313,,residential,,False,False,44.569,"LINESTRING (139.3929125 35.8325359, 139.3926598 35.8321914)",,,,
129083275,,residential,,False,False,20.534,"LINESTRING (139.3929125 35.8325359, 139.3928 35.8325849, 139.3927128 35.8326247)",,,,
129083275,,residential,,False,True,30.472,"LINESTRING (139.3929125 35.8325359, 139.3930797 35.8324755, 139.3932088 35.832406)",,,,
129085151,,unclassified,,False,False,70.425,"LINESTRING (139.3873435 35.8326183, 139.3877693 35.8331493)",,,,
129085151,,unclassified,,False,True,31.275,"LINESTRING (139.3873435 35.8326183, 139.3870606 35.8327811)",,,,
183005091,,unclassified,,False,False,13.67,"LINESTRING (139.3873435 35.8326183, 139.3874601 35.8325397)",,,,
129083348,,residential,,False,False,39.267,"LINESTRING (139.39197 35.832672, 139.3920903 35.8330114)",,,,
129086597,,residential,,False,False,18.267,"LINESTRING (139.39197 35.832672, 139.3921006 35.8325464)",,,,
129086489,,residential,,False,True,20.491,"LINESTRING (139.39197 35.832672, 139.3919193 35.8327266, 139.3917788 35.8327482)",,,,
129086489,,residential,,False,False,36.976,"LINESTRING (139.3913758 35.8328101, 139.3917788 35.8327482)",,,,
129086489,,residential,,False,True,72.955,"LINESTRING (139.3913758 35.8328101, 139.3914338 35.8330606, 139.3909447 35.8331218)",,,,
1109922115,,residential,,False,True,24.973,"LINESTRING (139.3913758 35.8328101, 139.3913615 35.8327841, 139.3911966 35.8326406)",,,,
129085151,,unclassified,,False,False,31.275,"LINESTRING (139.3870606 35.8327811, 139.3873435 35.8326183)",,,,
129084316,,unclassified,,False,True,66.595,"LINESTRING (139.3870606 35.8327811, 139.3866364 35.8323776, 139.3865814 35.8323253)",,,,
129084723,,unclassified,,False,False,91.24199999999999,"LINESTRING (139.3870606 35.8327811, 139.3867064 35.8330048, 139.3870565 35.8333624)",,,,
129083348,,residential,,False,True,39.267,"LINESTRING (139.3920903 35.8330114, 139.39197 35.832672)",,,,
129084152,,residential,,False,False,42.512,"LINESTRING (139.3920903 35.8330114, 139.3921593 35.8333896)",,,,
"[129083275, 473488740]",,residential,,False,True,70.697,"LINESTRING (139.3920903 35.8330114, 139.3924803 35.8327694, 139.3927128 35.8326247)",,,,
129085049,,residential,,False,False,34.957,"LINESTRING (139.3877693 35.8331493, 139.3879862 35.8334099)",,,,
129085151,,unclassified,,False,True,70.425,"LINESTRING (139.3877693 35.8331493, 139.3873435 35.8326183)",,,,
129084954,,unclassified,,False,True,79.31800000000001,"LINESTRING (139.3877693 35.8331493, 139.387153 35.8334599, 139.3870565 35.8333624)",,,,
129084520,,residential,,False,False,16.283,"LINESTRING (139.3928226 35.8331772, 139.3929467 35.8332836)",,,,
481311036,,unclassified,,False,True,41.404,"LINESTRING (139.3897329 35.8332861, 139.3898076 35.8336535)",,,,
129086489,,residential,,False,False,110.76,"LINESTRING (139.3897329 35.8332861, 139.389785 35.833279, 139.3909447 35.8331218)",,,,
481311036,,unclassified,,False,False,98.606,"LINESTRING (139.3897329 35.8332861, 139.3896783 35.8330808, 139.3896051 35.8328676, 139.3895321 35.8326572, 139.3894195 35.8324386)",,,,
129084433,,unclassified,,False,False,37.432,"LINESTRING (139.3870565 35.8333624, 139.3867139 35.8335526)",,,,
129084723,,unclassified,,False,True,91.24199999999999,"LINESTRING (139.3870565 35.8333624, 139.3867064 35.8330048, 139.3870606 35.8327811)",,,,
129084954,,unclassified,,False,False,79.31800000000001,"LINESTRING (139.3870565 35.8333624, 139.387153 35.8334599, 139.3877693 35.8331493)",,,,
129084520,,residential,,False,True,16.283,"LINESTRING (139.3929467 35.8332836, 139.3928226 35.8331772)",,,,
129085304,,residential,,False,False,66.639,"LINESTRING (139.3929467 35.8332836, 139.3934459 35.8337256)",,,,
129085100,,residential,,False,True,80.075,"LINESTRING (139.3929467 35.8332836, 139.3925232 35.8336036, 139.3922179 35.833644)",,,,
199139085,,residential,,False,True,42.858000000000004,"LINESTRING (139.3929467 35.8332836, 139.3930162 35.8332516, 139.3931072 35.8332053, 139.3931951 35.833162, 139.3933317 35.8330606)",,,,
129085049,,residential,,False,False,48.947,"LINESTRING (139.3880715 35.8337832, 139.3880105 35.8342206)",,,,
129085049,,residential,,False,True,5.206,"LINESTRING (139.3880715 35.8337832, 139.3880698 35.8337364)",,,,
182694045,,residential,,False,False,124.381,"LINESTRING (139.3880715 35.8337832, 139.3883592 35.8338489, 139.3886678 35.8339066, 139.3888667 35.8339556, 139.3890953 35.83401, 139.3892834 35.8340634, 139.3893513 35.8340813, 139.3893899 35.8341035)",,,,
129083949,,unclassified,,False,False,5.276,"LINESTRING (139.3866853 35.8335112, 139.3867139 35.8335526)",,,,
129084840,,residential,,False,True,107.083,"LINESTRING (139.3866853 35.8335112, 139.3858205 35.8341102, 139.3857817 35.8341363)",,,,
129085766,,unclassified,,False,False,107.964,"LINESTRING (139.3866853 35.8335112, 139.3865098 35.8332958, 139.3863774 35.8331308, 139.3860717 35.8327576, 139.3860255 35.8327009)",,,,
129083949,,unclassified,,False,True,5.276,"LINESTRING (139.3867139 35.8335526, 139.3866853 35.8335112)",,,,
129084433,,unclassified,,False,True,37.432,"LINESTRING (139.3867139 35.8335526, 139.3870565 35.8333624)",,,,
129084886,,unclassified,,False,False,47.853,"LINESTRING (139.3867139 35.8335526, 139.3869442 35.8338285, 139.3870161 35.8339063)",,,,
129084152,,residential,,False,True,28.777,"LINESTRING (139.3922179 35.833644, 139.3921593 35.8333896)",,,,
129084357,,unclassified,,False,False,41.419,"LINESTRING (139.3922179 35.833644, 139.3922943 35.8340113)",,,,
129085100,,residential,,False,False,80.075,"LINESTRING (139.3922179 35.833644, 139.3925232 35.8336036, 139.3929467 35.8332836)",,,,
129085049,,residential,,False,True,48.947,"LINESTRING (139.3880105 35.8342206, 139.3880715 35.8337832)",,,,
197887959,,residential,,False,True,41.182,"LINESTRING (139.3880105 35.8342206, 139.3884664 35.8342442)",,,,
182694036,,unclassified,,False,True,89.19699999999999,"LINESTRING (139.3880105 35.8342206, 139.3879976 35.83425, 139.387735 35.8344844, 139.3876398 35.834596, 139.3876062 35.8346749, 139.3875854 35.8347615, 139.3874854 35.8347794, 139.38746 35.8348399)",,,,
129085304,,residential,,False,False,29.009,"LINESTRING (139.3934459 35.8337256, 139.3931867 35.8338802)",,,,
129085304,,residential,,False,True,66.639,"LINESTRING (139.3934459 35.8337256, 139.3929467 35.8332836)",,,,
570568061,,residential,,False,False,41.837,"LINESTRING (139.3934459 35.8337256, 139.3938545 35.8335472)",,,,
"[129083585, 570568061]",,residential,,False,"[False, True]",84.657,"LINESTRING (139.3943503 35.8338429, 139.3941292 35.8333889, 139.3938545 35.8335472)",,,,
129084425,,residential,,False,True,101.412,"LINESTRING (139.3943503 35.8338429, 139.3941049 35.8338954, 139.3938616 35.8339419, 139.3932552 35.8340511)",,,,
129084517,,residential,,False,False,75.38000000000001,"LINESTRING (139.3943503 35.8338429, 139.3944575 35.8340306, 139.394616 35.8344447, 139.3946297 35.8344805)",,,,
129083687,,residential,,False,False,19.981,"LINESTRING (139.3931867 35.8338802, 139.3932552 35.8340511)",,,,
129083825,,residential,,False,False,81.758,"LINESTRING (139.3931867 35.8338802, 139.3922943 35.8340113)",,,,
129085304,,residential,,False,True,29.009,"LINESTRING (139.3931867 35.8338802, 139.3934459 35.8337256)",,,,
129083339,,unclassified,,False,False,50.713,"LINESTRING (139.3922943 35.8340113, 139.3923977 35.8344596)",,,,
129083825,,residential,,False,True,81.758,"LINESTRING (139.3922943 35.8340113, 139.3931867 35.8338802)",,,,
129084357,,unclassified,,False,True,41.419,"LINESTRING (139.3922943 35.8340113, 139.3922179 35.833644)",,,,
26929935,,tertiary,,False,True,21.3,"LINESTRING (139.3857817 35.8341363, 139.3856638 35.8339703)",町屋通り（日光脇往還）,,,
26929935,,tertiary,,False,False,108.807,"LINESTRING (139.3857817 35.8341363, 139.3858833 35.8342731, 139.3859651 35.8343851, 139.3860869 35.8345516, 139.3861228 35.8346008, 139.3861744 35.8346714, 139.3862092 35.834719, 139.3863453 35.8349053, 139.3863981 35.8349776)",町屋通り（日光脇往還）,,,
129084840,,residential,,False,False,107.083,"LINESTRING (139.3857817 35.8341363, 139.3858205 35.8341102, 139.3866853 35.8335112)",,,,
129083687,,residential,,False,True,19.981,"LINESTRING (139.3932552 35.8340511, 139.3931867 35.8338802)",,,,
129084057,,residential,,False,False,26.49,"LINESTRING (139.3932552 35.8340511, 139.393342 35.8342787)",,,,
129084425,,residential,,False,False,101.41199999999999,"LINESTRING (139.3932552 35.8340511, 139.3938616 35.8339419, 139.3941049 35.8338954, 139.3943503 35.8338429)",,,,
132396863,2,trunk,40,False,False,22.768,"LINESTRING (139.3946297 35.8344805, 139.3943883 35.8345407)",行政道路,463,yes,
132396863,2,trunk,40,False,True,37.914,"LINESTRING (139.3946297 35.8344805, 139.3950309 35.8343782)",行政道路,463,yes,
129084517,,residential,,False,True,75.38,"LINESTRING (139.3946297 35.8344805, 139.394616 35.8344447, 139.3944575 35.8340306, 139.3943503 35.8338429)",,,,
129084057,,residential,,False,True,56.391999999999996,"LINESTRING (139.3934936 35.8347707, 139.3934809 35.8347311, 139.3934099 35.8345089, 139.393342 35.8342787)",,,,
132396863,2,trunk,40,False,False,91.501,"LINESTRING (139.3934936 35.8347707, 139.3925852 35.8349959, 139.392523 35.8350115)",行政道路,463,yes,
132396863,2,trunk,40,False,True,12.594000000000001,"LINESTRING (139.3934936 35.8347707, 139.3935454 35.8347553, 139.3936248 35.8347318)",行政道路,463,yes,
"[129084720, 129084886]",,unclassified,,False,"[False, True]",87.313,"LINESTRING (139.38746 35.8348399, 139.3874166 35.8345455, 139.3873692 35.8343746, 139.3873033 35.8342673, 139.3872318 35.834177, 139.3871756 35.8341036)",,,,
129084928,,residential,,False,False,56.216,"LINESTRING (139.38746 35.8348399, 139.387652 35.8352639, 139.3876749 35.8353145)",,,,
129085399,,unclassified,,False,True,91.06,"LINESTRING (139.38746 35.8348399, 139.3867333 35.8350729, 139.3865803 35.835135, 139.3865296 35.8351571)",,,,
182694036,,unclassified,,False,False,89.197,"LINESTRING (139.38746 35.8348399, 139.3874854 35.8347794, 139.3875854 35.8347615, 139.3876062 35.8346749, 139.3876398 35.834596, 139.387735 35.8344844, 139.3879976 35.83425, 139.3880105 35.8342206)",,,,
129083339,,unclassified,,False,True,62.48,"LINESTRING (139.392523 35.8350115, 139.3925087 35.8349672, 139.3924968 35.8349433, 139.3923977 35.8344596)",,,,
132396863,2,trunk,40,False,False,81.378,"LINESTRING (139.392523 35.8350115, 139.3922164 35.8350899, 139.3918498 35.8351572, 139.3918339 35.8351597, 139.3916481 35.8351885)",行政道路,463,yes,
132396863,2,trunk,40,False,True,91.501,"LINESTRING (139.392523 35.8350115, 139.3925852 35.8349959, 139.3934936 35.8347707)",行政道路,463,yes,
28888614,2,tertiary,40,False,False,97.025,"LINESTRING (139.3918912 35.8356931, 139.3922905 35.8365034)",,,,
28888614,2,tertiary,40,False,True,60.262,"LINESTRING (139.3918912 35.8356931, 139.3918822 35.8356763, 139.3918708 35.8356551, 139.3917748 35.8354727, 139.3917115 35.8353307, 139.3916481 35.8351885)",,,,
129086376,,residential,,True,False,89.354,"LINESTRING (139.3918912 35.8356931, 139.3919582 35.835713, 139.3923154 35.8358046, 139.3926376 35.8358875, 139.3928331 35.8359431)",,,,
129085909,,unclassified,,False,True,52.669,"LINESTRING (139.3862403 35.8360317, 139.3866435 35.8363745)",,,,
129084177,,unclassified,,False,False,74.032,"LINESTRING (139.3862403 35.8360317, 139.3867943 35.8356638, 139.3868721 35.8356065)",,,,
288309033,,unclassified,,False,True,80.483,"LINESTRING (139.3862403 35.8360317, 139.3860891 35.8359044, 139.3858906 35.8357304, 139.3856322 35.8355018)",,,,
129086375,,residential,,True,False,13.22,"LINESTRING (139.3884082 35.8358963, 139.3885521 35.8358734)",,,,
183005090,,residential,,False,False,84.07499999999999,"LINESTRING (139.3884082 35.8358963, 139.3882905 35.8357396, 139.3880286 35.8354363, 139.3879462 35.8352995, 139.3879196 35.8352542)",,,,
480953592,,residential,,False,True,37.069,"LINESTRING (139.3876606 35.8363221, 139.3879866 35.8361189)",,,,
129083982,,unclassified,,False,False,24.667,"LINESTRING (139.3876606 35.8363221, 139.3875583 35.8363729, 139.3874322 35.8364441)",,,,
"[129085106, 129085535]",,residential,,False,False,159.934,"LINESTRING (139.3876606 35.8363221, 139.3885839 35.8372022, 139.3887692 35.837442)",,,,
129085909,,unclassified,,False,False,52.669,"LINESTRING (139.3866435 35.8363745, 139.3862403 35.8360317)",,,,
129085486,,unclassified,,False,True,119.225,"LINESTRING (139.3866435 35.8363745, 139.3866898 35.8364529, 139.3867304 35.8365376, 139.3867384 35.8366996, 139.3867411 35.8372711, 139.3867419 35.8374319)",,,,
288309041,,unclassified,,False,False,57.024,"LINESTRING (139.3866435 35.8363745, 139.3863564 35.8366015, 139.3862532 35.8366537, 139.3861599 35.8367008)",,,,
27210482,2,tertiary,40,False,False,103.696,"LINESTRING (139.3942121 35.8364061, 139.3933052 35.8369798)",けやき通り,,,
27210482,2,tertiary,40,False,True,15.44,"LINESTRING (139.3942121 35.8364061, 139.3943452 35.8363187)",けやき通り,,,
129083982,,unclassified,,False,True,24.667,"LINESTRING (139.3874322 35.8364441, 139.3875583 35.8363729, 139.3876606 35.8363221)",,,,
969044502,2,trunk,40,False,True,106.139,"LINESTRING (139.3874322 35.8364441, 139.3873912 35.8363525, 139.3873494 35.8362757, 139.3872232 35.8360857, 139.3869416 35.8357009, 139.3868721 35.8356065)",日光脇往還,463,yes,
969044505,2,trunk,40,False,False,20.418,"LINESTRING (139.3874322 35.8364441, 139.3874502 35.8365395, 139.3874479 35.8366266)",日光脇往還,463,yes,
129084074,,residential,,False,True,56.142,"LINESTRING (139.3887692 35.837442, 139.3884497 35.8378754)",,,,
129083057,,residential,,False,False,226.318,"LINESTRING (139.3887692 35.837442, 139.3888784 35.8375452, 139.3894743 35.8379962, 139.3897404 35.8381702, 139.3902559 35.8384118, 139.3902993 35.83843, 139.3905334 35.838528, 139.3907253 35.8386084, 139.3907804 35.8386315)",,,,
"[129085106, 129085535]",,residential,,False,True,159.934,"LINESTRING (139.3887692 35.837442, 139.3885839 35.8372022, 139.3876606 35.8363221)",,,,
129083848,,unclassified,,False,True,48.349000000000004,"LINESTRING (139.3867419 35.8374319, 139.3868946 35.8374525, 139.3872111 35.8374951, 139.3872711 35.8375027)",,,,
129085486,,unclassified,,False,False,119.225,"LINESTRING (139.3867419 35.8374319, 139.3867411 35.8372711, 139.3867384 35.8366996, 139.3867304 35.8365376, 139.3866898 35.8364529, 139.3866435 35.8363745)",,,,
288309091,,unclassified,,False,True,35.628,"LINESTRING (139.3867419 35.8374319, 139.3865355 35.8374027, 139.3864478 35.8373749, 139.3863714 35.837334)",,,,
550182944,2,trunk,40,False,False,51.616,"LINESTRING (139.3872711 35.8375027, 139.3871857 35.8379617)",日光脇往還,463,yes,
129083848,,unclassified,,False,False,48.349,"LINESTRING (139.3872711 35.8375027, 139.3872111 35.8374951, 139.3868946 35.8374525, 139.3867419 35.8374319)",,,,
550182944,2,trunk,40,False,True,98.71499999999999,"LINESTRING (139.3872711 35.8375027, 139.3873339 35.8371777, 139.3874016 35.8368554, 139.3874479 35.8366266)",日光脇往還,463,yes,
129086157,,unclassified,,False,False,37.4,"LINESTRING (139.3881776 35.8379604, 139.3877882 35.8380765)",,,,
129086157,,unclassified,,False,True,26.286,"LINESTRING (139.3881776 35.8379604, 139.3884497 35.8378754)",,,,
182690467,,unclassified,,False,False,85.044,"LINESTRING (139.3881776 35.8379604, 139.3881888 35.8379931, 139.3884306 35.8386972)",,,,
129086157,,unclassified,,False,True,37.4,"LINESTRING (139.3877882 35.8380765, 139.3881776 35.8379604)",,,,
129086399,,unclassified,,False,False,78.076,"LINESTRING (139.3877882 35.8380765, 139.387412 35.8381774, 139.3874849 35.8385537)",,,,
129086548,,unclassified,,False,True,45.66900000000001,"LINESTRING (139.3877882 35.8380765, 139.387811 35.8381982, 139.387825 35.8382434, 139.3878531 35.8383097, 139.3878742 35.8383447, 139.3878991 35.8383735, 139.387905 35.8384134, 139.3878979 35.8384474, 139.3879103 35.8384671)",,,,
129086548,,unclassified,,False,True,68.126,"LINESTRING (139.3879103 35.8384671, 139.3880915 35.8390619)",,,,
129086548,,unclassified,,False,False,45.669000000000004,"LINESTRING (139.3879103 35.8384671, 139.3878979 35.8384474, 139.387905 35.8384134, 139.3878991 35.8383735, 139.3878742 35.8383447, 139.3878531 35.8383097, 139.387825 35.8382434, 139.387811 35.8381982, 139.3877882 35.8380765)",,,,
