osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel
182866960,2,18,上毛三山パノラマ街道,trunk,50,False,True,193.22,"LINESTRING (138.8872346 36.3280126, 138.8891359 36.3288331)",,
913586766,2,132,下里見安中線,secondary,60,False,True,76.707,"LINESTRING (138.8872346 36.3280126, 138.886869 36.3286364)",,
157277632,,,,tertiary_link,,False,False,139.07,"LINESTRING (138.8872346 36.3280126, 138.8878122 36.3270229, 138.8878952 36.3268808)",,
647904520,2,18,上毛三山パノラマ街道,trunk,50,False,False,163.971,"LINESTRING (138.8872346 36.3280126, 138.8866791 36.3277027, 138.8863602 36.3275277, 138.8860441 36.3273317, 138.8859126 36.3272381, 138.8857668 36.3271344)",,
160928728,2,214,磯部停車場上野尻線,secondary,30,False,True,61.853,"LINESTRING (138.8880775 36.3238472, 138.8883174 36.3233256)",,
41416559,2,125,一本木平小井戸安中線,secondary,40,False,False,128.752,"LINESTRING (138.8880775 36.3238472, 138.8881508 36.3238746, 138.8892603 36.3242893, 138.8893812 36.3243345)",,
41416559,2,125,一本木平小井戸安中線,secondary,40,False,True,103.84700000000001,"LINESTRING (138.8880775 36.3238472, 138.8879312 36.3237935, 138.8875924 36.3236693, 138.8870104 36.3234832)",,
196018208,2,48,下仁田安中倉渕線,primary,30,False,False,51.717,"LINESTRING (138.8853956 36.323025, 138.8850853 36.3234172)",,
329143960,2,48,下仁田安中倉渕線,primary,40,False,True,15.472,"LINESTRING (138.8853956 36.323025, 138.8852316 36.3229814)",,
41416559,2,125,一本木平小井戸安中線,secondary,40,False,False,153.378,"LINESTRING (138.8853956 36.323025, 138.8869695 36.3234716, 138.8870104 36.3234832)",,
41416559,2,125,一本木平小井戸安中線,secondary,40,False,False,106.465,"LINESTRING (138.8893812 36.3243345, 138.8894775 36.3243711, 138.8904563 36.3247425)",,
41416559,2,125,一本木平小井戸安中線,secondary,40,False,True,128.75199999999998,"LINESTRING (138.8893812 36.3243345, 138.8892603 36.3242893, 138.8881508 36.3238746, 138.8880775 36.3238472)",,
157277632,,,,tertiary_link,,False,True,59.42,"LINESTRING (138.8893812 36.3243345, 138.8893416 36.3244024, 138.889099 36.3248181)",,
196130021,2,132,下里見安中線,secondary,40,False,True,43.153,"LINESTRING (138.8926066 36.3276976, 138.8921568 36.3275587)",,
196130023,1,132,下里見安中線,secondary,30,False,False,44.14,"LINESTRING (138.8926066 36.3276976, 138.8927873 36.3273283)",,
647904520,2,18,上毛三山パノラマ街道,trunk,50,False,True,177.405,"LINESTRING (138.8833484 36.3249248, 138.884594 36.3261651)",,
196018208,2,48,下仁田安中倉渕線,primary,30,False,True,118.96700000000001,"LINESTRING (138.8833484 36.3249248, 138.8840007 36.3245521, 138.8843763 36.3242936, 138.8843967 36.3242714)",,
160928714,2,,,trunk_link,,False,False,23.116,"LINESTRING (138.8912641 36.3292756, 138.8911774 36.3294714)",,
160928726,2,132,下里見安中線,secondary,30,False,False,19.987,"LINESTRING (138.8912641 36.3292756, 138.8913387 36.3291062)",,
160928718,2,132,下里見安中線,secondary,40,False,True,23.501,"LINESTRING (138.8912641 36.3292756, 138.8913426 36.329414, 138.8913821 36.3294639)",,
160928734,2,,,tertiary,40,False,False,67.772,"LINESTRING (138.8910232 36.3271216, 138.8903751 36.3268072)",,
160928734,2,,,tertiary,40,False,True,112.63,"LINESTRING (138.8910232 36.3271216, 138.8917021 36.3273991, 138.8921568 36.3275587)",,
195666204,,,,residential,,False,True,159.72899999999998,"LINESTRING (138.8910232 36.3271216, 138.8912328 36.3267865, 138.8913102 36.3266476, 138.8913974 36.3263985, 138.8915927 36.3261062, 138.8915959 36.3261014, 138.8917833 36.3258275)",,
157277632,,,,tertiary_link,,False,False,127.643,"LINESTRING (138.8884927 36.3258569, 138.889099 36.3248181)",,
157277632,,,,tertiary_link,,False,True,35.669,"LINESTRING (138.8884927 36.3258569, 138.8883233 36.3261472)",,
167332644,,,,unclassified,,False,True,103.325,"LINESTRING (138.8884927 36.3258569, 138.887502 36.3253811)",,
160928734,2,,,tertiary,40,False,True,137.26000000000002,"LINESTRING (138.8884927 36.3258569, 138.8895884 36.3264096, 138.8897913 36.326512)",,
195666061,,,,unclassified,,False,False,57.933,"LINESTRING (138.8870104 36.3234832, 138.8872048 36.3229863)",,
195666068,,,,unclassified,,False,False,49.638,"LINESTRING (138.8870104 36.3234832, 138.8868213 36.3239028)",,
41416559,2,125,一本木平小井戸安中線,secondary,40,False,False,103.84700000000001,"LINESTRING (138.8870104 36.3234832, 138.8875924 36.3236693, 138.8879312 36.3237935, 138.8880775 36.3238472)",,
41416559,2,125,一本木平小井戸安中線,secondary,40,False,True,153.378,"LINESTRING (138.8870104 36.3234832, 138.8869695 36.3234716, 138.8853956 36.323025)",,
182866960,2,18,上毛三山パノラマ街道,trunk,50,False,True,13.32,"LINESTRING (138.8910889 36.3296288, 138.8912239 36.329679)",,
491167113,2,,,trunk_link,,False,True,19.214,"LINESTRING (138.8910889 36.3296288, 138.8911774 36.3294714)",,
182866960,2,18,上毛三山パノラマ街道,trunk,50,False,False,196.066,"LINESTRING (138.8910889 36.3296288, 138.8894948 36.328988, 138.8891359 36.3288331)",,
160928726,2,132,下里見安中線,secondary,30,False,True,59.266,"LINESTRING (138.8921568 36.3275587, 138.8918939 36.3280478)",,
196130021,2,132,下里見安中線,secondary,40,False,False,43.153,"LINESTRING (138.8921568 36.3275587, 138.8926066 36.3276976)",,
