osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,tunnel
193668557,2,40,藤岡大胡線,primary,40,False,True,11.224,"LINESTRING (139.1167753 36.3067974, 139.1167719 36.3066965)",,,
281343728,2,40,藤岡大胡線,primary,,False,False,54.543,"LINESTRING (139.1167753 36.3067974, 139.1167916 36.3069289, 139.1167716 36.3072869)",,,
320996922,2,354,東毛広域幹線道路,trunk,60,True,False,51.412,"LINESTRING (139.1167753 36.3067974, 139.1169195 36.3067717, 139.1173327 36.306688)",7.0,,
416571216,2,40,藤岡大胡線,primary,40,False,True,43.045,"LINESTRING (139.1166615 36.302896, 139.1167161 36.3025114)",,,
835688124,2,142,例幣使街道,secondary,40,False,False,169.565,"LINESTRING (139.1166615 36.302896, 139.1185525 36.3028413)",,,
24943198,2,142,例幣使街道,secondary,40,False,True,208.506,"LINESTRING (139.1166615 36.302896, 139.1148367 36.3029351, 139.1143354 36.3029381)",,,
193668557,2,40,藤岡大胡線,primary,40,False,False,105.03999999999999,"LINESTRING (139.1166615 36.302896, 139.1166556 36.3036076, 139.1166732 36.3038402)",,,
416571216,2,40,藤岡大胡線,primary,40,False,False,44.892,"LINESTRING (139.1170133 36.3007882, 139.1169369 36.3011872)",,,
138727799,,,,unclassified,,False,False,140.929,"LINESTRING (139.1170133 36.3007882, 139.1167929 36.3007935, 139.1154414 36.3008263)",,,
138727799,,,,unclassified,,False,True,140.929,"LINESTRING (139.1154414 36.3008263, 139.1167929 36.3007935, 139.1170133 36.3007882)",,,
"[138729617, 138728673]",,,,unclassified,,False,True,52.023,"LINESTRING (139.1154414 36.3008263, 139.1154419 36.3009386, 139.1154367 36.3009576, 139.1154253 36.3009711, 139.1154088 36.3009784, 139.1153897 36.3009817, 139.1150314 36.300989)",,,
138733049,,,,unclassified,,False,True,48.383,"LINESTRING (139.119837 36.3008475, 139.1203769 36.3008491)",,,
138727366,,,,unclassified,,False,True,121.017,"LINESTRING (139.119837 36.3008475, 139.1194305 36.3008296, 139.1193876 36.3008331, 139.1193578 36.3008503, 139.1191689 36.3009891, 139.119132 36.3010113, 139.1190762 36.3010307, 139.1190123 36.301044, 139.1185775 36.3010567)",,,
138732816,,,,unclassified,,False,True,73.473,"LINESTRING (139.1185775 36.3010567, 139.118632 36.301716)",,,
138727366,,,,unclassified,,False,False,121.017,"LINESTRING (139.1185775 36.3010567, 139.1190123 36.301044, 139.1190762 36.3010307, 139.119132 36.3010113, 139.1191689 36.3009891, 139.1193578 36.3008503, 139.1193876 36.3008331, 139.1194305 36.3008296, 139.119837 36.3008475)",,,
138734581,,,,unclassified,,False,True,148.487,"LINESTRING (139.1185775 36.3010567, 139.1179196 36.3010686, 139.117575 36.3010852, 139.1170236 36.3011911, 139.1169369 36.3011872)",,,
138728673,,,,unclassified,,False,False,55.399,"LINESTRING (139.1140021 36.3010099, 139.1146201 36.3009974)",,,
138728673,,,,unclassified,,False,True,100.579,"LINESTRING (139.1140021 36.3010099, 139.1128802 36.3010358)",,,
138729445,,,,unclassified,,False,True,96.34400000000001,"LINESTRING (139.1140021 36.3010099, 139.1140363 36.3003058, 139.1140363 36.3001816, 139.1140352 36.300144)",,,
"[138730225, 138729470]",,,,unclassified,,False,False,71.849,"LINESTRING (139.1140021 36.3010099, 139.1139822 36.3015823, 139.1139795 36.3016558)",,,
416571216,2,40,藤岡大胡線,primary,40,False,True,44.892,"LINESTRING (139.1169369 36.3011872, 139.1170133 36.3007882)",,,
138734581,,,,unclassified,,False,False,148.487,"LINESTRING (139.1169369 36.3011872, 139.1170236 36.3011911, 139.117575 36.3010852, 139.1179196 36.3010686, 139.1185775 36.3010567)",,,
416571216,2,40,藤岡大胡線,primary,40,False,False,61.403,"LINESTRING (139.1169369 36.3011872, 139.1168787 36.3014946, 139.1168336 36.3017331)",,,
741175408,,,,tertiary,,False,True,41.832,"LINESTRING (139.1099059 36.3014825, 139.1099084 36.3011063)",,,
138732501,,,,residential,,False,False,68.073,"LINESTRING (139.1099059 36.3014825, 139.1097902 36.3015043, 139.1097842 36.3019735, 139.1097836 36.3020207)",,,
741175408,,,,tertiary,,False,False,58.534000000000006,"LINESTRING (139.1099059 36.3014825, 139.1099057 36.3016465, 139.1099209 36.3020087)",,,
"[138730225, 138729470]",,,,unclassified,,False,True,71.849,"LINESTRING (139.1139795 36.3016558, 139.1139822 36.3015823, 139.1140021 36.3010099)",,,
138734118,,,,unclassified,,False,True,74.866,"LINESTRING (139.1139795 36.3016558, 139.1140937 36.3016681, 139.1145222 36.3017228, 139.1148083 36.3017329)",,,
138734801,,,,unclassified,,False,False,56.297,"LINESTRING (139.1139795 36.3016558, 139.1138243 36.3016653, 139.1135306 36.3016759, 139.1133521 36.3016716)",,,
138727207,,,,unclassified,,False,True,161.813,"LINESTRING (139.1168336 36.3017331, 139.1172498 36.3016922, 139.1174633 36.3016937, 139.1181505 36.3017308, 139.1183738 36.3017429, 139.118632 36.301716)",,,
138734118,,,,unclassified,,False,False,72.759,"LINESTRING (139.1168336 36.3017331, 139.1167226 36.3017443, 139.1160231 36.3017219)",,,
416571216,2,40,藤岡大胡線,primary,40,False,False,87.18100000000001,"LINESTRING (139.1168336 36.3017331, 139.1168045 36.3019286, 139.1167161 36.3025114)",,,
416571216,2,40,藤岡大胡線,primary,40,False,True,61.403,"LINESTRING (139.1168336 36.3017331, 139.1168787 36.3014946, 139.1169369 36.3011872)",,,
557943044,,,,residential,,False,False,51.461,"LINESTRING (139.1148083 36.3017329, 139.11481 36.3021957)",,,
138734118,,,,unclassified,,False,False,74.866,"LINESTRING (139.1148083 36.3017329, 139.1145222 36.3017228, 139.1140937 36.3016681, 139.1139795 36.3016558)",,,
138734118,,,,unclassified,,False,True,108.873,"LINESTRING (139.1148083 36.3017329, 139.1159934 36.3017209, 139.1160231 36.3017219)",,,
"[138734669, 138727501]",,,,residential,,False,True,388.3419999999999,"LINESTRING (139.1133521 36.3016716, 139.1133727 36.3023862, 139.1126316 36.3024363, 139.112331 36.3024537, 139.1116267 36.3024945, 139.1115041 36.3025016, 139.1111762 36.3025482, 139.1099371 36.3025753)",,,
138734801,,,,unclassified,,False,False,310.115,"LINESTRING (139.1133521 36.3016716, 139.1131272 36.3016768, 139.1130922 36.3016802, 139.1125095 36.3017678, 139.1109593 36.3018735, 139.1099209 36.3020087)",,,
138734801,,,,unclassified,,False,True,56.297000000000004,"LINESTRING (139.1133521 36.3016716, 139.1135306 36.3016759, 139.1138243 36.3016653, 139.1139795 36.3016558)",,,
138732816,,,,unclassified,,False,False,73.473,"LINESTRING (139.118632 36.301716, 139.1185775 36.3010567)",,,
138733237,,,,residential,,False,False,124.579,"LINESTRING (139.118632 36.301716, 139.1187396 36.302833)",,,
138727207,,,,unclassified,,False,False,161.813,"LINESTRING (139.118632 36.301716, 139.1183738 36.3017429, 139.1181505 36.3017308, 139.1174633 36.3016937, 139.1172498 36.3016922, 139.1168336 36.3017331)",,,
138734801,,,,unclassified,,False,True,12.376,"LINESTRING (139.1097836 36.3020207, 139.1099209 36.3020087)",,,
138727798,,,,residential,,False,False,25.509999999999998,"LINESTRING (139.1097836 36.3020207, 139.1097823 36.3021011, 139.1097799 36.3022501)",,,
138732501,,,,residential,,False,True,68.07300000000001,"LINESTRING (139.1097836 36.3020207, 139.1097842 36.3019735, 139.1097902 36.3015043, 139.1099059 36.3014825)",,,
416571216,2,40,藤岡大胡線,primary,40,False,False,43.045,"LINESTRING (139.1167161 36.3025114, 139.1166615 36.302896)",,,
138727357,,,,residential,,False,False,113.438,"LINESTRING (139.1167161 36.3025114, 139.1164865 36.3025099, 139.1162769 36.3025666, 139.1154621 36.3025468)",,,
416571216,2,40,藤岡大胡線,primary,40,False,True,87.18100000000001,"LINESTRING (139.1167161 36.3025114, 139.1168045 36.3019286, 139.1168336 36.3017331)",,,
138727357,,,,residential,,False,True,76.532,"LINESTRING (139.1144134 36.3025541, 139.1148173 36.3025513, 139.1148387 36.3025511, 139.1152674 36.3025482)",,,
138733237,,,,residential,,False,True,124.579,"LINESTRING (139.1187396 36.302833, 139.118632 36.301716)",,,
835688124,2,142,例幣使街道,secondary,40,False,True,16.792,"LINESTRING (139.1187396 36.302833, 139.1185525 36.3028413)",,,
835688124,2,142,例幣使街道,secondary,40,False,False,16.792,"LINESTRING (139.1185525 36.3028413, 139.1187396 36.302833)",,,
835688124,2,142,例幣使街道,secondary,40,False,True,169.565,"LINESTRING (139.1185525 36.3028413, 139.1166615 36.302896)",,,
"[741175412, 138731716, 741175413]",,,,residential,,False,False,111.194,"LINESTRING (139.1185525 36.3028413, 139.1185526 36.3032609, 139.1186164 36.3037933, 139.1186191 36.303816, 139.1186218 36.3038386)",,yes,
24943198,2,142,例幣使街道,secondary,40,False,False,208.506,"LINESTRING (139.1143354 36.3029381, 139.1148367 36.3029351, 139.1166615 36.302896)",,,
24943198,2,142,例幣使街道,secondary,40,False,True,238.546,"LINESTRING (139.1143354 36.3029381, 139.1134094 36.3029633, 139.1122981 36.3030025, 139.1116756 36.3030245)",,,
"[138727616, 138728694]",,,,unclassified,,False,False,110.411,"LINESTRING (139.1143354 36.3029381, 139.1143576 36.3034282, 139.1143763 36.3039305)",,,
24943198,2,142,例幣使街道,secondary,40,False,False,238.546,"LINESTRING (139.1116756 36.3030245, 139.1122981 36.3030025, 139.1134094 36.3029633, 139.1143354 36.3029381)",,,
24943198,2,142,例幣使街道,secondary,40,False,True,154.252,"LINESTRING (139.1116756 36.3030245, 139.1116494 36.3030251, 139.1107459 36.3030462, 139.1099555 36.3030756)",,,
138729021,,,,unclassified,,False,False,104.468,"LINESTRING (139.1116756 36.3030245, 139.1117006 36.3035434, 139.1117194 36.3037078, 139.1117225 36.3039629)",,,
138728970,,,,unclassified,,False,False,27.42,"LINESTRING (139.1189271 36.303822, 139.1186218 36.3038386)",,,
138728027,,,,unclassified,,False,False,84.152,"LINESTRING (139.1189271 36.303822, 139.118927 36.3043301, 139.1189258 36.3045788)",,,
138734056,,,,unclassified,,False,True,105.979,"LINESTRING (139.1189271 36.303822, 139.1192365 36.3038071, 139.1198577 36.3037988, 139.119912 36.303797, 139.120109 36.3037927)",,,
138728970,,,,unclassified,,False,True,27.42,"LINESTRING (139.1186218 36.3038386, 139.1189271 36.303822)",,,
138731400,,,,unclassified,,False,True,174.882,"LINESTRING (139.1186218 36.3038386, 139.117576 36.303876, 139.1171229 36.3038422, 139.1166732 36.3038402)",,,
"[138731716, 741175412, 741175413]",,,,residential,,False,True,111.194,"LINESTRING (139.1186218 36.3038386, 139.1186191 36.303816, 139.1186164 36.3037933, 139.1185526 36.3032609, 139.1185525 36.3028413)",,yes,
193668557,2,40,藤岡大胡線,primary,40,False,False,5.28,"LINESTRING (139.1166732 36.3038402, 139.1166863 36.3038865)",,,
138731400,,,,unclassified,,False,False,174.882,"LINESTRING (139.1166732 36.3038402, 139.1171229 36.3038422, 139.117576 36.303876, 139.1186218 36.3038386)",,,
193668557,2,40,藤岡大胡線,primary,40,False,True,105.03999999999999,"LINESTRING (139.1166732 36.3038402, 139.1166556 36.3036076, 139.1166615 36.302896)",,,
138728260,,,,unclassified,,False,True,113.307,"LINESTRING (139.1154219 36.3038946, 139.1166863 36.3038865)",,,
138729461,,,,unclassified,,False,False,93.85300000000001,"LINESTRING (139.1154219 36.3038946, 139.1151216 36.303896, 139.11487 36.3038972, 139.1143763 36.3039305)",,,
138730596,,,,unclassified,,False,True,109.102,"LINESTRING (139.1154219 36.3038946, 139.1154413 36.3042396, 139.1154434 36.3043046, 139.1154534 36.3045044, 139.1154657 36.3048238, 139.1154516 36.3048738)",,,
138731721,,,,unclassified,,True,False,49.163,"LINESTRING (139.1143763 36.3039305, 139.1138277 36.3039352)",,,
"[138727616, 138728694]",,,,unclassified,,False,True,110.411,"LINESTRING (139.1143763 36.3039305, 139.1143576 36.3034282, 139.1143354 36.3029381)",,,
138729461,,,,unclassified,,False,True,93.85300000000001,"LINESTRING (139.1143763 36.3039305, 139.11487 36.3038972, 139.1151216 36.303896, 139.1154219 36.3038946)",,,
138730172,,,,unclassified,,False,True,76.435,"LINESTRING (139.1143763 36.3039305, 139.1143913 36.3042848, 139.1144054 36.3046175)",,,
138731721,,,,unclassified,,True,False,8.076,"LINESTRING (139.1126723 36.3039452, 139.1125822 36.3039469)",,,
138732305,,,,unclassified,,False,False,78.409,"LINESTRING (139.1126723 36.3039452, 139.1127222 36.3046492)",,,
138729021,,,,unclassified,,False,True,104.468,"LINESTRING (139.1117225 36.3039629, 139.1117194 36.3037078, 139.1117006 36.3035434, 139.1116756 36.3030245)",,,
138731721,,,,unclassified,,True,False,155.58999999999997,"LINESTRING (139.1117225 36.3039629, 139.1107942 36.3040129, 139.1099884 36.3040241)",,,
303987178,2,,,tertiary,,False,True,148.578,"LINESTRING (139.1099884 36.3040241, 139.1100379 36.3053597)",,,
741175408,,,,tertiary,,False,True,105.512,"LINESTRING (139.1099884 36.3040241, 139.1099733 36.3036919, 139.1099555 36.3030756)",,,
138730437,,,,unclassified,,False,False,90.265,"LINESTRING (139.1177058 36.304488, 139.1167853 36.3044846, 139.1166985 36.3044844)",,,
