osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,tunnel
155711186,unclassified,False,True,69.845,"LINESTRING (132.7032702 33.7574351, 132.7030115 33.7575123, 132.7025598 33.7576489)",,,,
"[668319057, 668319059]",trunk,False,False,186.954,"LINESTRING (132.7032702 33.7574351, 132.7033933 33.7576243, 132.7042322 33.758914)",2,378,国道378号,
"[155713489, 668319058]",tertiary,False,False,70.655,"LINESTRING (132.7032702 33.7574351, 132.7036871 33.7572919, 132.7037798 33.7572552, 132.7039699 33.75718)",,,,
668319076,trunk,False,True,217.257,"LINESTRING (132.7032702 33.7574351, 132.7030029 33.7570461, 132.7026896 33.7566172, 132.7020945 33.7558135, 132.7020565 33.7557622)",2,378,国道378号,
155715785,secondary,False,False,21.477,"LINESTRING (132.7020133 33.7557027, 132.7018203 33.7558102)",,215,郡中港線,
668319076,trunk,False,False,7.728,"LINESTRING (132.7020133 33.7557027, 132.7020565 33.7557622)",2,378,国道378号,
668319076,trunk,False,True,25.565,"LINESTRING (132.7020133 33.7557027, 132.7018634 33.7555095)",2,378,国道378号,
155711776,residential,False,False,10.04,"LINESTRING (132.7065867 33.7537539, 132.706498 33.753806)",,,,
155711090,unclassified,False,False,97.455,"LINESTRING (132.69947 33.7537265, 132.6989844 33.7545044)",,,,
155713713,residential,False,False,97.914,"LINESTRING (132.69947 33.7537265, 132.6999238 33.7540358, 132.700262 33.7543099)",,,,
155714391,unclassified,False,False,12.328,"LINESTRING (132.7082421 33.7535457, 132.7081661 33.7536368)",,,,
155714391,unclassified,False,True,19.593,"LINESTRING (132.7082421 33.7535457, 132.7083711 33.7534059)",,,,
385537476,residential,False,True,20.192,"LINESTRING (132.7082421 33.7535457, 132.7080538 33.7534537)",,,,
155711776,residential,False,False,23.05,"LINESTRING (132.706498 33.753806, 132.7062974 33.7539291)",,,,
155711776,residential,False,True,10.04,"LINESTRING (132.706498 33.753806, 132.7065867 33.7537539)",,,,
98264482,trunk,True,False,115.096,"LINESTRING (132.706498 33.753806, 132.7066927 33.7541076, 132.7068066 33.7542809, 132.7069153 33.7544747, 132.707028 33.7547401)",2,56,国道56号,
155712115,unclassified,False,False,52.771,"LINESTRING (132.7011939 33.7540729, 132.7016047 33.7544024)",,,,
155708765,residential,False,False,33.655,"LINESTRING (132.7011939 33.7540729, 132.7011398 33.7541923, 132.7010481 33.7543499)",,,,
155705661,unclassified,False,True,8.913,"LINESTRING (132.6989844 33.7545044, 132.6988935 33.7544777)",,,,
155711090,unclassified,False,True,97.455,"LINESTRING (132.6989844 33.7545044, 132.69947 33.7537265)",,,,
