osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,bridge
26186661,True,2,22,伏見通,trunk,False,19.558,,"LINESTRING (136.8961397 35.1812675, 136.8962076 35.1811006)",
26186662,True,2,215,出来町通,secondary,False,196.252,50,"LINESTRING (136.8961397 35.1812675, 136.897222 35.1813436, 136.8980682 35.1813979, 136.8982918 35.1814122)",
986658054,True,2,22,国道22号,trunk,False,120.96,,"LINESTRING (136.8950983 35.1819449, 136.8961397 35.1812675)",
26229096,False,2,,,tertiary,False,76.75,40,"LINESTRING (136.8950983 35.1819449, 136.8951496 35.18207, 136.8953665 35.1825994)",
229140283,False,2,,,tertiary,False,20.518,40,"LINESTRING (136.8982918 35.1814122, 136.8983052 35.181228)",
186315214,False,2,,丸ノ内線支線第２号,tertiary,True,371.592,40,"LINESTRING (136.8982918 35.1814122, 136.8982763 35.1815951, 136.89823 35.1821643, 136.8982255 35.1822204, 136.8982227 35.1822516, 136.8982189 35.1822951, 136.8981792 35.1827436, 136.8981464 35.1828314, 136.8980963 35.1828935, 136.8980276 35.1829472, 136.8979329 35.1829633, 136.8975853 35.1829389, 136.8972484 35.1829227, 136.8967667 35.1828912, 136.8966329 35.1828824, 136.8965659 35.1828978, 136.8959226 35.1828573, 136.8958806 35.1828547)",
405968827,True,2,215,出来町通,secondary,False,178.39300000000003,50,"LINESTRING (136.8982918 35.1814122, 136.8985164 35.1814293, 136.9000281 35.1815446, 136.9002462 35.1815612)",
774634303,True,3,215,出来町通,secondary,False,16.885,50,"LINESTRING (136.8962076 35.1811006, 136.8960258 35.1811319)",
229140283,False,2,,,tertiary,True,20.518,40,"LINESTRING (136.8983052 35.181228, 136.8982918 35.1814122)",
1249821010,True,3,215,出来町通,secondary,False,66.936,50,"LINESTRING (136.8983052 35.181228, 136.8980889 35.181214, 136.897571 35.1811805)",
26926203,True,2,22,国道22号,trunk,False,114.91,,"LINESTRING (136.8960258 35.1811319, 136.8950149 35.1817526)",
186315206,True,3,215,出来町通,secondary,False,18.289,50,"LINESTRING (136.8960258 35.1811319, 136.8961397 35.1812675)",
1249821027,False,2,,,tertiary,True,21.917,40,"LINESTRING (136.8944991 35.1823339, 136.894441 35.1821426)",
