osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,name,bridge
475043027,unclassified,False,True,75.13799999999999,"LINESTRING (138.3341677 36.3561484, 138.3339447 36.3561485, 138.333736 36.3561825, 138.3335131 36.3562222, 138.3333402 36.3562431)",,,,,
156110797,unclassified,False,False,46.869,"LINESTRING (138.332414 36.356188, 138.3329366 36.356211)",,,,,
156110796,unclassified,False,False,107.3,"LINESTRING (138.332414 36.356188, 138.332414 36.355907, 138.3324592 36.3552858, 138.3324637 36.3552242)",,,,,
156110987,unclassified,False,True,97.46799999999999,"LINESTRING (138.332414 36.356188, 138.3319883 36.3561212, 138.3317422 36.3561235, 138.3313355 36.3561551)",,,,,
156110508,unclassified,False,True,101.814,"LINESTRING (138.3313355 36.3561551, 138.3302001 36.3562028)",,,,,
156110646,unclassified,False,True,57.888,"LINESTRING (138.3313355 36.3561551, 138.3313666 36.3566751)",,,,,
156110912,unclassified,False,False,105.55099999999999,"LINESTRING (138.3313355 36.3561551, 138.3313124 36.3557854, 138.3313247 36.3556947, 138.3313869 36.3555069, 138.3313968 36.3552702, 138.3313992 36.3552136)",,,,,
156110987,unclassified,False,False,97.46799999999999,"LINESTRING (138.3313355 36.3561551, 138.3317422 36.3561235, 138.3319883 36.3561212, 138.332414 36.356188)",,,,,
156110508,unclassified,False,False,101.814,"LINESTRING (138.3302001 36.3562028, 138.3313355 36.3561551)",,,,,
374813203,secondary,False,True,45.182,"LINESTRING (138.3302001 36.3562028, 138.3302479 36.3566073)",,,166,東部望月線,
156110382,secondary,False,False,90.675,"LINESTRING (138.3302001 36.3562028, 138.3301418 36.3557752, 138.3301172 36.3555122, 138.3301133 36.3553907)",,,166,東部望月線,
374813201,residential,False,True,145.71599999999998,"LINESTRING (138.3302001 36.3562028, 138.3301036 36.3561834, 138.3299021 36.3561813, 138.3296328 36.3561512, 138.3291937 36.3561505, 138.3290153 36.3561669, 138.3288056 36.3561677, 138.3286879 36.3561938, 138.3285926 36.3562271)",,,,,
156110797,unclassified,False,True,46.869,"LINESTRING (138.3329366 36.356211, 138.332414 36.356188)",,,,,
156110869,unclassified,False,False,36.318,"LINESTRING (138.3329366 36.356211, 138.3333402 36.3562431)",,,,,
156110725,unclassified,False,True,108.58699999999999,"LINESTRING (138.3329366 36.356211, 138.332936 36.35544, 138.3329394 36.3552924, 138.3329415 36.3552345)",,,,,
156110816,unclassified,False,True,76.324,"LINESTRING (138.3329366 36.356211, 138.3330678 36.3566628, 138.3331906 36.356862)",,,,,
375546704,residential,False,False,31.221,"LINESTRING (138.3358376 36.3563636, 138.335865 36.3565444, 138.3359098 36.3566362)",,,,,
375546706,residential,False,True,46.182,"LINESTRING (138.3358376 36.3563636, 138.335868 36.3562484, 138.3359021 36.3561631, 138.3359187 36.356108, 138.3359357 36.3560445, 138.3359541 36.3559595)",,,,,
840196096,residential,False,False,58.032,"LINESTRING (138.3358376 36.3563636, 138.3355749 36.3563319, 138.3351992 36.3562745)",,,,,
374813192,secondary,False,True,8.471,"LINESTRING (138.3302479 36.3566073, 138.3302574 36.3566831)",,,166,東部望月線,
374813203,secondary,False,False,45.182,"LINESTRING (138.3302479 36.3566073, 138.3302001 36.3562028)",,,166,東部望月線,
156110758,unclassified,False,False,101.048,"LINESTRING (138.3302479 36.3566073, 138.3305254 36.3566315, 138.3308039 36.3566854, 138.3313666 36.3566751)",,,,,
"[156110489, 374813197]",tertiary,False,False,118.65800000000002,"LINESTRING (138.3267144 36.3566319, 138.3265077 36.3562913, 138.3263007 36.3559524, 138.3262188 36.3557998, 138.3261651 36.3556973, 138.3261577 36.355665)",2,40,,,
156110849,tertiary,False,True,67.57300000000001,"LINESTRING (138.3267144 36.3566319, 138.3268173 36.3567922, 138.3268668 36.3569116, 138.3269087 36.3570253, 138.3269265 36.3571338, 138.326928 36.3572071)",2,40,,,
374813194,unclassified,False,True,45.852,"LINESTRING (138.3267144 36.3566319, 138.3268003 36.3565903, 138.3271332 36.3563951)",,,,田中西海野線,
156110646,unclassified,False,False,57.888,"LINESTRING (138.3313666 36.3566751, 138.3313355 36.3561551)",,,,,
156110758,unclassified,False,True,101.048,"LINESTRING (138.3313666 36.3566751, 138.3308039 36.3566854, 138.3305254 36.3566315, 138.3302479 36.3566073)",,,,,
156111000,tertiary,False,True,140.139,"LINESTRING (138.3313666 36.3566751, 138.3313562 36.3568386, 138.331334 36.3569993, 138.3312667 36.3571817, 138.3312699 36.3573113, 138.3313259 36.3574851, 138.3314832 36.3579017)",,,,,
156111054,unclassified,False,True,168.25799999999998,"LINESTRING (138.3313666 36.3566751, 138.3316513 36.3566772, 138.3317866 36.3566738, 138.3321035 36.3566338, 138.3323082 36.3566925, 138.332656 36.3568138, 138.3328682 36.3568585, 138.3331906 36.356862)",,,,,
375546712,trunk,False,False,107.925,"LINESTRING (138.3359098 36.3566362, 138.3347577 36.3569211)",2,50,18;141,国道18号,
155350062,residential,False,False,31.155,"LINESTRING (138.3359098 36.3566362, 138.3359283 36.3566824, 138.3360164 36.3569029)",,,,,
375546704,residential,False,True,31.221,"LINESTRING (138.3359098 36.3566362, 138.335865 36.3565444, 138.3358376 36.3563636)",,,,,
156110748,unclassified,False,False,51.774,"LINESTRING (138.3331906 36.356862, 138.3334171 36.3572904)",,,,,
156110816,unclassified,False,False,76.324,"LINESTRING (138.3331906 36.356862, 138.3330678 36.3566628, 138.3329366 36.356211)",,,,,
156111054,unclassified,False,False,168.258,"LINESTRING (138.3331906 36.356862, 138.3328682 36.3568585, 138.332656 36.3568138, 138.3323082 36.3566925, 138.3321035 36.3566338, 138.3317866 36.3566738, 138.3316513 36.3566772, 138.3313666 36.3566751)",,,,,
375546712,trunk,False,False,11.278,"LINESTRING (138.3347577 36.3569211, 138.3346368 36.3569495)",2,50,18;141,国道18号,
375546712,trunk,False,True,107.925,"LINESTRING (138.3347577 36.3569211, 138.3359098 36.3566362)",2,50,18;141,国道18号,
156110862,unclassified,False,True,98.725,"LINESTRING (138.3347577 36.3569211, 138.3349506 36.3572797, 138.3349846 36.3573527, 138.3349716 36.3575277, 138.3349199 36.3577679)",,,,,
156110936,residential,False,False,77.541,"LINESTRING (138.3347577 36.3569211, 138.3348761 36.3567451, 138.3349207 36.3566123, 138.3350222 36.3564779, 138.3351663 36.3563122)",,,,,
375546712,trunk,False,True,11.278,"LINESTRING (138.3346368 36.3569495, 138.3347577 36.3569211)",2,50,18;141,国道18号,
156110495,residential,False,True,309.72200000000004,"LINESTRING (138.3346368 36.3569495, 138.3345038 36.3570641, 138.3341393 36.3572892, 138.3339913 36.3573462, 138.3338196 36.3573802, 138.333622 36.357397, 138.3334373 36.3574199, 138.3332803 36.3574541, 138.3332288 36.3575155, 138.3332713 36.3577029, 138.333361 36.3579474, 138.3333717 36.3581499, 138.3336596 36.3586761, 138.333845 36.3588708)",,,,,
156110997,unclassified,False,False,66.631,"LINESTRING (138.3346368 36.3569495, 138.3345791 36.3568112, 138.3345237 36.3565922, 138.3343842 36.356416, 138.3343701 36.3563985)",,,,,
375546712,trunk,False,False,52.875,"LINESTRING (138.3346368 36.3569495, 138.3343996 36.3570086, 138.3340773 36.3571011)",2,50,18;141,国道18号,
156111047,unclassified,False,False,93.378,"LINESTRING (138.326928 36.3572071, 138.327967 36.3572783)",,,,,
156110849,tertiary,False,False,67.573,"LINESTRING (138.326928 36.3572071, 138.3269265 36.3571338, 138.3269087 36.3570253, 138.3268668 36.3569116, 138.3268173 36.3567922, 138.3267144 36.3566319)",2,40,,,
475043063,tertiary,False,True,69.742,"LINESTRING (138.326928 36.3572071, 138.3268115 36.3576489, 138.3268065 36.357779, 138.3268213 36.3578228)",2,40,,,
374813187,unclassified,False,True,28.957,"LINESTRING (138.3282892 36.3573004, 138.327967 36.3572783)",,,,,
374813190,residential,False,False,44.487,"LINESTRING (138.3282892 36.3573004, 138.3284667 36.3570631, 138.3285696 36.3570092, 138.3285901 36.3569915)",,,,,
374813191,unclassified,False,False,93.379,"LINESTRING (138.3282892 36.3573004, 138.3284716 36.3573268, 138.3286 36.3573734, 138.3291865 36.357705)",,,,,
156110748,unclassified,False,True,51.774,"LINESTRING (138.3334171 36.3572904, 138.3331906 36.356862)",,,,,
475043017,trunk,False,False,186.041,"LINESTRING (138.3334171 36.3572904, 138.3314832 36.3579017)",2,50,18;141,国道18号,
475043017,trunk,False,True,62.756,"LINESTRING (138.3334171 36.3572904, 138.3340773 36.3571011)",2,50,18;141,国道18号,
374813185,unclassified,False,False,4.735,"LINESTRING (138.3291865 36.357705, 138.3292337 36.3577242)",,,,,
374813189,residential,False,True,14.495000000000001,"LINESTRING (138.3291865 36.357705, 138.3291718 36.3577579, 138.3291367 36.3578286)",,,,,
374813191,unclassified,False,True,93.379,"LINESTRING (138.3291865 36.357705, 138.3286 36.3573734, 138.3284716 36.3573268, 138.3282892 36.3573004)",,,,,
156110404,secondary,False,False,115.725,"LINESTRING (138.3304151 36.3577159, 138.3303769 36.3573972, 138.3302574 36.3566831)",,,166,東部望月線,
156110404,secondary,False,True,65.682,"LINESTRING (138.3304151 36.3577159, 138.3304882 36.3581932, 138.3304523 36.3582991)",,,166,東部望月線,
374813185,unclassified,False,True,107.623,"LINESTRING (138.3304151 36.3577159, 138.3295044 36.3577859, 138.329367 36.3577783, 138.3292337 36.3577242)",,,,,
155349021,unclassified,False,True,67.358,"LINESTRING (138.3349199 36.3577679, 138.3349486 36.3578824, 138.335161 36.3581857, 138.3352805 36.3582884)",,,,,
156110862,unclassified,False,False,98.725,"LINESTRING (138.3349199 36.3577679, 138.3349716 36.3575277, 138.3349846 36.3573527, 138.3349506 36.3572797, 138.3347577 36.3569211)",,,,,
156111038,residential,False,True,166.72,"LINESTRING (138.3349199 36.3577679, 138.3347719 36.3577822, 138.3345592 36.3578864, 138.3345251 36.3579611, 138.334442 36.35804, 138.3343253 36.3581393, 138.3342332 36.3583081, 138.3342331 36.3583679, 138.3342331 36.358383, 138.3341959 36.3585553, 138.3340272 36.3587059, 138.3339787 36.3587669, 138.333845 36.3588708)",,,,,
475043017,trunk,False,False,102.347,"LINESTRING (138.3314832 36.3579017, 138.3304523 36.3582991)",2,50,18;141,国道18号,
475043017,trunk,False,True,186.041,"LINESTRING (138.3314832 36.3579017, 138.3334171 36.3572904)",2,50,18;141,国道18号,
156111000,tertiary,False,False,140.139,"LINESTRING (138.3314832 36.3579017, 138.3313259 36.3574851, 138.3312699 36.3573113, 138.3312667 36.3571817, 138.331334 36.3569993, 138.3313562 36.3568386, 138.3313666 36.3566751)",,,,,
156111026,tertiary,False,False,133.544,"LINESTRING (138.3314832 36.3579017, 138.3315754 36.358105, 138.331605 36.3581421, 138.3316535 36.3581764, 138.3317096 36.3582015, 138.3317765 36.3582328, 138.3318484 36.3582625, 138.3318666 36.358271, 138.3319131 36.3582925, 138.3319631 36.35832, 138.33201 36.3583489, 138.3320543 36.3583867, 138.33213 36.3584542, 138.3322139 36.3585401, 138.3323062 36.3586206, 138.3324719 36.3587575)",2,50,,,
475043017,trunk,False,True,102.347,"LINESTRING (138.3304523 36.3582991, 138.3314832 36.3579017)",2,50,18;141,国道18号,
156110404,secondary,False,False,65.682,"LINESTRING (138.3304523 36.3582991, 138.3304882 36.3581932, 138.3304151 36.3577159)",,,166,東部望月線,
"[411730665, 156111066, 156110603, 411730676]",tertiary,False,True,298.414,"LINESTRING (138.3304523 36.3582991, 138.3303435 36.3586128, 138.3297823 36.3594176, 138.3296326 36.3596188, 138.3295437 36.3597533, 138.3294381 36.3599262, 138.3293952 36.3600256, 138.32939 36.3601358, 138.329425 36.3602319, 138.3294921 36.3603717, 138.3297175 36.3607167)",,,,,yes
475043017,trunk,False,False,244.397,"LINESTRING (138.3304523 36.3582991, 138.3285653 36.3590421, 138.3284383 36.359094, 138.3280061 36.3592736)",2,50,18;141,国道18号,
156110782,residential,False,False,82.89,"LINESTRING (138.3331909 36.3593764, 138.3334983 36.3592239, 138.3336863 36.3590839, 138.333845 36.3588708)",,,,,
156110836,residential,False,True,181.193,"LINESTRING (138.3331909 36.3593764, 138.332369 36.35979, 138.332215 36.359894, 138.3321435 36.359976, 138.3320684 36.3602147, 138.3320139 36.3605526)",,,,,
"[155350467, 156110870]",tertiary,False,True,289.236,"LINESTRING (138.3331909 36.3593764, 138.3332981 36.3596082, 138.3333369 36.3596735, 138.3333826 36.3597227, 138.3334349 36.3597616, 138.3335167 36.359794, 138.3337451 36.3598697, 138.3351775 36.3603474, 138.3355492 36.3604664, 138.3359227 36.3605747)",2,50,,,
156111026,tertiary,False,True,94.392,"LINESTRING (138.3331909 36.3593764, 138.3331453 36.3593269, 138.3330856 36.3592594, 138.3324719 36.3587575)",2,50,,,
156110495,residential,False,False,309.72200000000004,"LINESTRING (138.333845 36.3588708, 138.3336596 36.3586761, 138.3333717 36.3581499, 138.333361 36.3579474, 138.3332713 36.3577029, 138.3332288 36.3575155, 138.3332803 36.3574541, 138.3334373 36.3574199, 138.333622 36.357397, 138.3338196 36.3573802, 138.3339913 36.3573462, 138.3341393 36.3572892, 138.3345038 36.3570641, 138.3346368 36.3569495)",,,,,
156110782,residential,False,True,82.89,"LINESTRING (138.333845 36.3588708, 138.3336863 36.3590839, 138.3334983 36.3592239, 138.3331909 36.3593764)",,,,,
156111038,residential,False,False,166.72000000000003,"LINESTRING (138.333845 36.3588708, 138.3339787 36.3587669, 138.3340272 36.3587059, 138.3341959 36.3585553, 138.3342331 36.358383, 138.3342331 36.3583679, 138.3342332 36.3583081, 138.3343253 36.3581393, 138.334442 36.35804, 138.3345251 36.3579611, 138.3345592 36.3578864, 138.3347719 36.3577822, 138.3349199 36.3577679)",,,,,
156110482,tertiary,False,False,68.826,"LINESTRING (138.3279449 36.359299, 138.3274536 36.358823)",2,40,,,
475043017,trunk,False,False,165.181,"LINESTRING (138.3279449 36.359299, 138.3262875 36.3599511)",2,50,18;141,国道18号,
475043017,trunk,False,True,6.165,"LINESTRING (138.3279449 36.359299, 138.3280061 36.3592736)",2,50,18;141,国道18号,
475043017,trunk,False,True,165.181,"LINESTRING (138.3262875 36.3599511, 138.3279449 36.359299)",2,50,18;141,国道18号,
156110502,residential,False,False,23.536,"LINESTRING (138.3262875 36.3599511, 138.3263581 36.3599899, 138.3265261 36.3599441)",,,,,
"[475043017, 374813181]",trunk,False,False,54.105000000000004,"LINESTRING (138.3262875 36.3599511, 138.3260815 36.3600238, 138.3257385 36.3601542)",2,50,18;141,国道18号,
156110502,residential,False,False,41.623,"LINESTRING (138.3265261 36.3599441, 138.3269888 36.3599084)",,,,,
735085526,residential,False,True,11.701,"LINESTRING (138.3265261 36.3599441, 138.3265158 36.360049)",,,,,
156110502,residential,False,True,23.536,"LINESTRING (138.3265261 36.3599441, 138.3263581 36.3599899, 138.3262875 36.3599511)",,,,,
374813181,trunk,False,False,65.817,"LINESTRING (138.3257385 36.3601542, 138.3250684 36.3603974)",2,50,18;141,国道18号,
"[475043017, 374813181]",trunk,False,True,54.105000000000004,"LINESTRING (138.3257385 36.3601542, 138.3260815 36.3600238, 138.3262875 36.3599511)",2,50,18;141,国道18号,
562694323,residential,False,True,23.038,"LINESTRING (138.328421 36.3602424, 138.3285003 36.3604395)",,,,,
156110502,residential,False,False,124.786,"LINESTRING (138.328421 36.3602424, 138.328697 36.360243, 138.328774 36.360274, 138.32889 36.360353, 138.3290963 36.3606174, 138.3293148 36.3606889, 138.3295195 36.3608126)",,,,,
156110502,residential,False,True,51.29899999999999,"LINESTRING (138.328421 36.3602424, 138.328278 36.3602311, 138.3281211 36.3599525, 138.3280727 36.3599449)",,,,,
156110836,residential,False,False,181.193,"LINESTRING (138.3320139 36.3605526, 138.3320684 36.3602147, 138.3321435 36.359976, 138.332215 36.359894, 138.332369 36.35979, 138.3331909 36.3593764)",,,,,
840239414,residential,False,True,139.089,"LINESTRING (138.3320139 36.3605526, 138.3317587 36.3604017, 138.3315155 36.3602099, 138.3312894 36.3601091, 138.3311319 36.3600219, 138.331065 36.3599503, 138.3310059 36.3598261, 138.3310043 36.359689)",,,,,
"[1129218866, 1129218867, 156110835]",residential,False,False,55.388000000000005,"LINESTRING (138.3320139 36.3605526, 138.3320116 36.3605725, 138.332009 36.3606419, 138.331977 36.360951, 138.3319304 36.3610421)",,,,,yes
156110559,tertiary,False,False,20.69,"LINESTRING (138.3297175 36.3607167, 138.3295195 36.3608126)",,,,,
156110614,unclassified,False,True,99.385,"LINESTRING (138.3297175 36.3607167, 138.3303 36.3614775)",,,,,
"[411730665, 156111066, 156110603, 411730676]",tertiary,False,False,298.414,"LINESTRING (138.3297175 36.3607167, 138.3294921 36.3603717, 138.329425 36.3602319, 138.32939 36.3601358, 138.3293952 36.3600256, 138.3294381 36.3599262, 138.3295437 36.3597533, 138.3296326 36.3596188, 138.3297823 36.3594176, 138.3303435 36.3586128, 138.3304523 36.3582991)",,,,,yes
"[840236368, 840236366, 840236367]",tertiary,False,False,164.10899999999998,"LINESTRING (138.3297175 36.3607167, 138.3302051 36.3604584, 138.330367 36.3603378, 138.3305058 36.3602224, 138.3306743 36.3600397, 138.3310043 36.359689)",,,,県東深井線,yes
156110494,tertiary,False,False,44.373,"LINESTRING (138.3295195 36.3608126, 138.3290832 36.3610018)",,,,,
156110559,tertiary,False,True,20.69,"LINESTRING (138.3295195 36.3608126, 138.3297175 36.3607167)",,,,,
156110502,residential,False,True,124.78600000000002,"LINESTRING (138.3295195 36.3608126, 138.3293148 36.3606889, 138.3290963 36.3606174, 138.32889 36.360353, 138.328774 36.360274, 138.328697 36.360243, 138.328421 36.3602424)",,,,,
"[155350969, 156110566]",residential,False,False,255.641,"LINESTRING (138.3319304 36.3610421, 138.3321406 36.3610741, 138.33229 36.361107, 138.3324315 36.3612105, 138.332658 36.361389, 138.3328552 36.3615086, 138.3330703 36.3615689, 138.3330762 36.3615989, 138.3329648 36.3620758, 138.3330333 36.3621504, 138.3334032 36.3624612, 138.3334303 36.3625153, 138.3334592 36.3626263)",,,,,
156110950,residential,False,False,150.137,"LINESTRING (138.3319304 36.3610421, 138.3318577 36.3611738, 138.3317134 36.3612602, 138.3314308 36.3613914, 138.3310427 36.3614825, 138.330634 36.3615685, 138.3304978 36.3616435)",,,,,
"[1129218867, 1129218866, 156110835]",residential,False,True,55.388,"LINESTRING (138.3319304 36.3610421, 138.331977 36.360951, 138.332009 36.3606419, 138.3320116 36.3605725, 138.3320139 36.3605526)",,,,,yes
156110614,unclassified,False,False,99.385,"LINESTRING (138.3303 36.3614775, 138.3297175 36.3607167)",,,,,
156110466,unclassified,False,False,116.20800000000001,"LINESTRING (138.3303 36.3614775, 138.3298659 36.3616623, 138.329589 36.3617695, 138.3292247 36.361916, 138.3291436 36.3619515)",,,,,
156110760,unclassified,False,True,25.682000000000002,"LINESTRING (138.3303 36.3614775, 138.3303964 36.3615438, 138.3304978 36.3616435)",,,,,
155350162,unclassified,False,True,145.91,"LINESTRING (138.3304978 36.3616435, 138.3305809 36.3617498, 138.3306861 36.3619556, 138.3308215 36.3623875, 138.3309067 36.3625449, 138.331047 36.3626337, 138.3312826 36.3627064)",,,,,
156110760,unclassified,False,False,25.682000000000002,"LINESTRING (138.3304978 36.3616435, 138.3303964 36.3615438, 138.3303 36.3614775)",,,,,
156110950,residential,False,True,150.137,"LINESTRING (138.3304978 36.3616435, 138.330634 36.3615685, 138.3310427 36.3614825, 138.3314308 36.3613914, 138.3317134 36.3612602, 138.3318577 36.3611738, 138.3319304 36.3610421)",,,,,
156110466,unclassified,False,False,210.444,"LINESTRING (138.3291436 36.3619515, 138.3290878 36.362011, 138.3290426 36.3620875, 138.3290297 36.3621863, 138.3288749 36.3623541, 138.3287183 36.3624068, 138.3283607 36.362424, 138.3271286 36.3623014)",,,,,
156110466,unclassified,False,True,116.208,"LINESTRING (138.3291436 36.3619515, 138.3292247 36.361916, 138.329589 36.3617695, 138.3298659 36.3616623, 138.3303 36.3614775)",,,,,
562694323,residential,False,False,47.443,"LINESTRING (138.3291436 36.3619515, 138.3291495 36.36189, 138.3291691 36.3617848, 138.3290569 36.3615425)",,,,,
156110466,unclassified,False,True,210.444,"LINESTRING (138.3271286 36.3623014, 138.3283607 36.362424, 138.3287183 36.3624068, 138.3288749 36.3623541, 138.3290297 36.3621863, 138.3290426 36.3620875, 138.3290878 36.362011, 138.3291436 36.3619515)",,,,,
156110494,tertiary,False,True,76.747,"LINESTRING (138.3271286 36.3623014, 138.3271503 36.3620519, 138.3272533 36.361816, 138.3273597 36.3616787, 138.3273825 36.3616573)",,,,,
156110364,secondary,False,True,94.353,"LINESTRING (138.3339947 36.3552583, 138.3329415 36.3552345)",2,,166,東部望月線,
156110364,secondary,False,False,142.523,"LINESTRING (138.3339947 36.3552583, 138.3349723 36.3552616, 138.3355862 36.3552637)",2,,166,東部望月線,
