osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,bridge,tunnel
"[126013320, 126013332, 126013325]",unclassified,False,True,154.263,"LINESTRING (135.2185547 33.8138258, 135.218687 33.813712, 135.218803 33.813588, 135.2190183 33.8133099, 135.2191111 33.8131822, 135.2192275 33.8130342, 135.2193934 33.8127698, 135.2193524 33.8126576)",,,,,
126013015,unclassified,False,False,44.288,"LINESTRING (135.2203682 33.8139747, 135.2198904 33.814007)",,,,yes,
"[126013387, 126013855]",unclassified,False,"[False, True]",186.859,"LINESTRING (135.2203682 33.8139747, 135.220524 33.814287, 135.2207304 33.8145273, 135.2208935 33.8147554, 135.2209818 33.8149459, 135.2211362 33.8152876, 135.2211821 33.8154969)",,,,,
126013513,unclassified,False,True,114.885,"LINESTRING (135.2203682 33.8139747, 135.2202482 33.8133933, 135.2202152 33.8131033, 135.2202156 33.8129513)",,,,,
126013015,unclassified,False,True,44.288,"LINESTRING (135.2198904 33.814007, 135.2203682 33.8139747)",,,,yes,
126013539,unclassified,False,False,45.077,"LINESTRING (135.2198904 33.814007, 135.2196793 33.8140331, 135.2195854 33.8140331, 135.2194049 33.814028)",,,,,
339879424,residential,False,False,185.09699999999998,"LINESTRING (135.2198904 33.814007, 135.2198482 33.8139061, 135.2198252 33.813825, 135.2198098 33.8137521, 135.2197973 33.8134737, 135.2197785 33.8133244, 135.2197517 33.8131617, 135.2197302 33.813028, 135.2197034 33.8128809, 135.2196524 33.8126135, 135.2193524 33.8126576)",,,,,
"[1113553218, 341377443]",residential,False,False,88.045,"LINESTRING (135.2198904 33.814007, 135.2200074 33.8141371, 135.2203239 33.814487, 135.220458 33.814643)",,,,,
126013314,secondary,False,False,56.010999999999996,"LINESTRING (135.2194049 33.814028, 135.2193325 33.814021, 135.2192323 33.8140401, 135.2190698 33.8140936, 135.2189296 33.8141003, 135.2188185 33.8140745)",,204,印南停車場線,,
126013539,unclassified,False,True,45.077,"LINESTRING (135.2194049 33.814028, 135.2195854 33.8140331, 135.2196793 33.8140331, 135.2198904 33.814007)",,,,,
126013838,secondary,False,False,115.89800000000001,"LINESTRING (135.2194049 33.814028, 135.2194431 33.8141304, 135.2194646 33.8142303, 135.2194951 33.8143332, 135.2195571 33.8144197, 135.2195983 33.8144681, 135.2196882 33.8145739, 135.2197882 33.8146808, 135.219859 33.8147883, 135.2199022 33.8149649)",,204,印南停車場線,,
126012298,primary,False,True,204.26799999999997,"LINESTRING (135.21319 33.8140759, 135.213144 33.8142055, 135.213152 33.8142823, 135.2133725 33.8146237, 135.2134258 33.8148821, 135.2134418 33.8151796, 135.2134124 33.8154046, 135.2133595 33.8155397, 135.2132335 33.8157998, 135.2132207 33.8158264)",,28,印南原印南線,,
126012372,trunk,False,False,310.901,"LINESTRING (135.21319 33.8140759, 135.2133992 33.8141454, 135.2139179 33.8142637, 135.2143115 33.8143266, 135.2147513 33.8143771, 135.2151117 33.81438, 135.2158197 33.8143891, 135.2163678 33.8144126, 135.2165077 33.8144145)",2,42,国道42号,,
126012372,trunk,False,True,92.55799999999999,"LINESTRING (135.21319 33.8140759, 135.2129995 33.8139801, 135.2128264 33.8138531, 135.2125992 33.8136454, 135.212486 33.813498)",2,42,国道42号,,
126012261,unclassified,False,True,113.741,"LINESTRING (135.2188185 33.8140745, 135.2188097 33.8141261, 135.2188197 33.8141843, 135.2188275 33.8143513, 135.218803 33.8147484, 135.2188102 33.8149596, 135.2188147 33.8150955)",,,,,
126013314,secondary,False,True,56.010999999999996,"LINESTRING (135.2188185 33.8140745, 135.2189296 33.8141003, 135.2190698 33.8140936, 135.2192323 33.8140401, 135.2193325 33.814021, 135.2194049 33.814028)",,204,印南停車場線,,
1155696079,secondary,False,False,32.206,"LINESTRING (135.2188185 33.8140745, 135.2186761 33.8139372, 135.2185886 33.8138568)",,204,印南停車場線,,
126012372,trunk,False,False,79.64999999999999,"LINESTRING (135.2177167 33.8141228, 135.2178822 33.8140108, 135.2181057 33.8138309, 135.218306 33.8136052)",2,42,国道42号,,
126012372,trunk,False,True,88.708,"LINESTRING (135.2177167 33.8141228, 135.2172556 33.8143387, 135.2168357 33.8144191)",2,42,国道42号,,
"[126013626, 126013013]",unclassified,False,False,105.223,"LINESTRING (135.2177167 33.8141228, 135.2178265 33.8142606, 135.2178942 33.8142819, 135.2182159 33.8141329, 135.2185886 33.8138568)",,,,,
126013503,unclassified,False,True,103.743,"LINESTRING (135.221932 33.814417, 135.221934 33.814344, 135.221839 33.813865, 135.2217291 33.8135018)",,,,,
"[126013514, 126013621, 126013050]",unclassified,False,False,98.524,"LINESTRING (135.221932 33.814417, 135.222417 33.814404, 135.222464 33.814412, 135.222498 33.814424, 135.222725 33.814603, 135.222757 33.814651, 135.222769 33.814691, 135.222769 33.814733, 135.222766 33.814747)",,,,,yes
126013898,unclassified,False,False,171.50199999999998,"LINESTRING (135.221932 33.814417, 135.221928 33.814614, 135.221907 33.814761, 135.221845 33.814981, 135.2217878 33.8151878, 135.2217306 33.8153125, 135.2215263 33.815581, 135.2214176 33.8155911, 135.2211821 33.8154969)",,,,,
126012372,trunk,False,True,30.307,"LINESTRING (135.2168357 33.8144191, 135.2165077 33.8144145)",2,42,国道42号,,
126012372,trunk,False,False,88.708,"LINESTRING (135.2168357 33.8144191, 135.2172556 33.8143387, 135.2177167 33.8141228)",2,42,国道42号,,
341377455,unclassified,False,False,97.55600000000001,"LINESTRING (135.2168357 33.8144191, 135.216858 33.814699, 135.216898 33.815094, 135.2169656 33.8152864)",,,,,
341377443,residential,False,True,5.432,"LINESTRING (135.2204151 33.8146764, 135.220458 33.814643)",,,,,
126012818,unclassified,False,False,231.07,"LINESTRING (135.222766 33.814747, 135.222762 33.814761, 135.222743 33.814821, 135.222724 33.814857, 135.222695 33.814885, 135.222657 33.814905, 135.222604 33.814925, 135.222561 33.814945, 135.222517 33.814969, 135.222474 33.814993, 135.222436 33.815025, 135.222378 33.81509, 135.2222562 33.8153024, 135.2221915 33.8156224, 135.2221422 33.8158451, 135.2221915 33.8159757, 135.2224872 33.8164927, 135.2225039 33.8165822)",,,,,
"[126013050, 126013621, 126013514]",unclassified,False,True,98.524,"LINESTRING (135.222766 33.814747, 135.222769 33.814733, 135.222769 33.814691, 135.222757 33.814651, 135.222725 33.814603, 135.222498 33.814424, 135.222464 33.814412, 135.222417 33.814404, 135.221932 33.814417)",,,,,yes
126013337,unclassified,False,True,98.052,"LINESTRING (135.2199022 33.8149649, 135.219519 33.8150043, 135.2193657 33.8150239, 135.2189292 33.8150614, 135.2188602 33.8150971)",,,,,
"[126013649, 126013641]",secondary,False,"[False, True]",143.98900000000003,"LINESTRING (135.2199022 33.8149649, 135.2199111 33.8150547, 135.2198984 33.8151496, 135.2198537 33.8152514, 135.219805 33.8153512, 135.219737 33.8154696, 135.2197093 33.8155239, 135.2195756 33.8156993, 135.2194578 33.8158482, 135.2193342 33.815989, 135.2192403 33.8161089)",,204,印南停車場線,,
126013838,secondary,False,True,115.898,"LINESTRING (135.2199022 33.8149649, 135.219859 33.8147883, 135.2197882 33.8146808, 135.2196882 33.8145739, 135.2195983 33.8144681, 135.2195571 33.8144197, 135.2194951 33.8143332, 135.2194646 33.8142303, 135.2194431 33.8141304, 135.2194049 33.814028)",,204,印南停車場線,,
126012261,unclassified,False,False,4.207,"LINESTRING (135.2188602 33.8150971, 135.2188147 33.8150955)",,,,,
126012261,unclassified,False,True,82.208,"LINESTRING (135.2188602 33.8150971, 135.2189314 33.8151593, 135.2189734 33.8152444, 135.2189445 33.8153591, 135.2188565 33.8155523, 135.2187145 33.8157587)",,,,,
126013337,unclassified,False,False,98.05199999999999,"LINESTRING (135.2188602 33.8150971, 135.2189292 33.8150614, 135.2193657 33.8150239, 135.219519 33.8150043, 135.2199022 33.8149649)",,,,,
126012261,unclassified,False,True,4.207,"LINESTRING (135.2188147 33.8150955, 135.2188602 33.8150971)",,,,,
126012261,unclassified,False,False,113.74100000000001,"LINESTRING (135.2188147 33.8150955, 135.2188102 33.8149596, 135.218803 33.8147484, 135.2188275 33.8143513, 135.2188197 33.8141843, 135.2188097 33.8141261, 135.2188185 33.8140745)",,,,,
126013808,unclassified,False,True,102.028,"LINESTRING (135.2188147 33.8150955, 135.2187218 33.8151102, 135.2185643 33.8151112, 135.218449 33.8152635, 135.2183052 33.8153273, 135.2180836 33.8154349, 135.2178972 33.8155257)",,,,,
126013808,unclassified,False,True,21.825,"LINESTRING (135.2178972 33.8155257, 135.2176824 33.8156074)",,,,,
1113576867,residential,False,False,78.002,"LINESTRING (135.2178972 33.8155257, 135.2186172 33.8158921)",,,,,
126013808,unclassified,False,False,102.028,"LINESTRING (135.2178972 33.8155257, 135.2180836 33.8154349, 135.2183052 33.8153273, 135.218449 33.8152635, 135.2185643 33.8151112, 135.2187218 33.8151102, 135.2188147 33.8150955)",,,,,
126013808,unclassified,False,False,21.825,"LINESTRING (135.2176824 33.8156074, 135.2178972 33.8155257)",,,,,
341377455,unclassified,False,True,79.333,"LINESTRING (135.2176824 33.8156074, 135.2174765 33.8156093, 135.2173366 33.8155366, 135.2171282 33.8154485, 135.2169656 33.8152864)",,,,,
341377456,residential,False,True,42.885,"LINESTRING (135.2176824 33.8156074, 135.2177298 33.8156963, 135.2177243 33.8159472, 135.2177453 33.8159804)",,,,,
126013333,unclassified,False,False,59.21,"LINESTRING (135.2211821 33.8154969, 135.221158 33.8156087, 135.2209311 33.8159828)",,,,,
"[126013387, 126013855]",unclassified,False,"[False, True]",186.859,"LINESTRING (135.2211821 33.8154969, 135.2211362 33.8152876, 135.2209818 33.8149459, 135.2208935 33.8147554, 135.2207304 33.8145273, 135.220524 33.814287, 135.2203682 33.8139747)",,,,,
126013898,unclassified,False,True,171.50199999999998,"LINESTRING (135.2211821 33.8154969, 135.2214176 33.8155911, 135.2215263 33.815581, 135.2217306 33.8153125, 135.2217878 33.8151878, 135.221845 33.814981, 135.221907 33.814761, 135.221928 33.814614, 135.221932 33.814417)",,,,,
126013307,unclassified,False,True,17.345,"LINESTRING (135.2187145 33.8157587, 135.2186172 33.8158921)",,,,,
126012261,unclassified,False,False,82.208,"LINESTRING (135.2187145 33.8157587, 135.2188565 33.8155523, 135.2189445 33.8153591, 135.2189734 33.8152444, 135.2189314 33.8151593, 135.2188602 33.8150971)",,,,,
126012262,unclassified,False,True,62.263000000000005,"LINESTRING (135.2187145 33.8157587, 135.2188192 33.8158307, 135.2189426 33.8159087, 135.2192403 33.8161089)",,,,,
126013333,unclassified,False,True,59.21,"LINESTRING (135.2209311 33.8159828, 135.221158 33.8156087, 135.2211821 33.8154969)",,,,,
126013472,unclassified,False,False,118.037,"LINESTRING (135.2209311 33.8159828, 135.2204558 33.8163358, 135.220327 33.816547, 135.220159 33.816807)",,,,,
1155696078,secondary,False,True,20.5,"LINESTRING (135.2192403 33.8161089, 135.2194146 33.816223)",,204,印南停車場線,,
126012262,unclassified,False,False,62.263,"LINESTRING (135.2192403 33.8161089, 135.2189426 33.8159087, 135.2188192 33.8158307, 135.2187145 33.8157587)",,,,,
126013373,unclassified,False,True,80.993,"LINESTRING (135.2192403 33.8161089, 135.2190042 33.8163678, 135.2188111 33.8166218, 135.2187347 33.8167031)",,,,,
"[126013641, 126013649]",secondary,False,"[False, True]",143.98899999999998,"LINESTRING (135.2192403 33.8161089, 135.2193342 33.815989, 135.2194578 33.8158482, 135.2195756 33.8156993, 135.2197093 33.8155239, 135.219737 33.8154696, 135.219805 33.8153512, 135.2198537 33.8152514, 135.2198984 33.8151496, 135.2199111 33.8150547, 135.2199022 33.8149649)",,204,印南停車場線,,
1155696078,secondary,False,False,20.5,"LINESTRING (135.2194146 33.816223, 135.2192403 33.8161089)",,204,印南停車場線,,
"[126012257, 126012260]",secondary,False,True,94.596,"LINESTRING (135.2194146 33.816223, 135.2197553 33.8164815, 135.220159 33.816807)",,204,印南停車場線,yes,
341377444,residential,False,True,269.534,"LINESTRING (135.2194146 33.816223, 135.2195436 33.8161309, 135.2197284 33.8160515, 135.2199164 33.8160336, 135.2200951 33.8160106, 135.220134 33.8160005, 135.2204432 33.815921, 135.22055 33.8158821, 135.2206189 33.815857, 135.2207698 33.8156932, 135.2208469 33.8155268, 135.2208499 33.8153834, 135.2208082 33.815266, 135.2207879 33.815209, 135.2205492 33.8147588, 135.220458 33.814643)",,,,,
126012990,unclassified,False,True,24.416,"LINESTRING (135.2183239 33.816277, 135.2182001 33.816471)",,,,,
341377450,residential,False,False,62.809,"LINESTRING (135.2183239 33.816277, 135.2177453 33.8159804)",,,,,
126013307,unclassified,False,False,50.660999999999994,"LINESTRING (135.2183239 33.816277, 135.21845 33.816118, 135.2185714 33.815955, 135.2186172 33.8158921)",,,,,
126012298,primary,False,False,72.448,"LINESTRING (135.2130537 33.8164588, 135.2130749 33.8162524, 135.213144 33.8159856, 135.2132207 33.8158264)",,28,印南原印南線,,
126012298,primary,False,True,132.66899999999998,"LINESTRING (135.2130537 33.8164588, 135.2130343 33.8169347, 135.2130465 33.8172454, 135.2130953 33.8175359, 135.2131156 33.8176474)",,28,印南原印南線,,
126012990,unclassified,False,False,24.416,"LINESTRING (135.2182001 33.816471, 135.2183239 33.816277)",,,,,
"[126013293, 126013047]","['unclassified', 'residential']",False,"[False, True]",147.972,"LINESTRING (135.2182001 33.816471, 135.21806 33.816699, 135.217864 33.816976, 135.2173681 33.8176068)",,,,,
126013457,unclassified,False,True,28.592,"LINESTRING (135.2182001 33.816471, 135.218317 33.816519, 135.2184168 33.8165505, 135.2184794 33.8165806)",,,,,
126013457,unclassified,False,False,27.236,"LINESTRING (135.2187347 33.8167031, 135.2184794 33.8165806)",,,,,
126013373,unclassified,False,False,80.993,"LINESTRING (135.2187347 33.8167031, 135.2188111 33.8166218, 135.2190042 33.8163678, 135.2192403 33.8161089)",,,,,
"[126013475, 126013309]","['unclassified', 'tertiary']",False,"[False, True]",87.044,"LINESTRING (135.2187347 33.8167031, 135.2186995 33.8167927, 135.218671 33.8168954, 135.2186552 33.8170734, 135.2186659 33.8171395, 135.2186878 33.817477)",,,,,
"[126012257, 126012260]",secondary,False,False,94.596,"LINESTRING (135.220159 33.816807, 135.2197553 33.8164815, 135.2194146 33.816223)",,204,印南停車場線,yes,
"[126012258, 126013893]","['secondary', 'unclassified']",False,"[False, True]",234.20099999999996,"LINESTRING (135.220159 33.816807, 135.2198666 33.817265, 135.2196054 33.8176997, 135.2195524 33.8178721, 135.2195524 33.8180315, 135.2195589 33.8181287, 135.2195195 33.8182378, 135.2193642 33.8184377, 135.219287 33.818499, 135.219159 33.818606, 135.2190936 33.8186589)",,204,印南停車場線,,
126013472,unclassified,False,True,118.037,"LINESTRING (135.220159 33.816807, 135.220327 33.816547, 135.2204558 33.8163358, 135.2209311 33.8159828)",,,,,
126013310,residential,False,True,73.726,"LINESTRING (135.2166792 33.8172721, 135.2173681 33.8176068)",,,,,
341377451,residential,False,False,46.742999999999995,"LINESTRING (135.2166792 33.8172721, 135.2166159 33.8172927, 135.2165062 33.8173096, 135.2164026 33.8173007, 135.2161886 33.8172508)",,,,,
341377451,residential,False,True,129.876,"LINESTRING (135.2166792 33.8172721, 135.2167176 33.8171407, 135.2168859 33.8168327, 135.2169087 33.8167219, 135.2169331 33.8166442, 135.2172607 33.8162226)",,,,,
126013022,residential,False,True,61.605,"LINESTRING (135.2173681 33.8176068, 135.2179194 33.8179185)",,,,,
126013310,residential,False,False,73.726,"LINESTRING (135.2173681 33.8176068, 135.2166792 33.8172721)",,,,,
"[126013293, 126013047]","['residential', 'unclassified']",False,"[False, True]",147.972,"LINESTRING (135.2173681 33.8176068, 135.217864 33.816976, 135.21806 33.816699, 135.2182001 33.816471)",,,,,
126013282,residential,False,True,114.42099999999999,"LINESTRING (135.2173681 33.8176068, 135.2168111 33.8183533, 135.2167073 33.8184769)",,,,,
126013137,unclassified,False,False,33.522,"LINESTRING (135.2134684 33.8175769, 135.2131156 33.8176474)",,,,,
"[126013610, 126013509]",unclassified,False,True,106.807,"LINESTRING (135.2134684 33.8175769, 135.2138311 33.8175123, 135.2140588 33.8174076, 135.2142295 33.8173637, 135.2143799 33.8173265, 135.2145637 33.8173643)",,,,,
1113555021,residential,False,False,273.483,"LINESTRING (135.2134684 33.8175769, 135.2133275 33.8171391, 135.2133181 33.8169994, 135.2133485 33.8168578, 135.2135049 33.8167298, 135.2137174 33.8166502, 135.2140186 33.8166677, 135.214056 33.8164368, 135.2140723 33.8160993, 135.2146187 33.8161071, 135.2147028 33.8160954)",,,,,
126013137,unclassified,False,True,33.522,"LINESTRING (135.2131156 33.8176474, 135.2134684 33.8175769)",,,,,
126012298,primary,False,False,132.669,"LINESTRING (135.2131156 33.8176474, 135.2130953 33.8175359, 135.2130465 33.8172454, 135.2130343 33.8169347, 135.2130537 33.8164588)",,28,印南原印南線,,
126012298,primary,False,True,274.74100000000004,"LINESTRING (135.2131156 33.8176474, 135.2132092 33.818153, 135.213289 33.8184688, 135.2133546 33.8186196, 135.2134894 33.8187678, 135.2136306 33.8188442, 135.2138508 33.8189237, 135.2143659 33.8190439, 135.2145507 33.8190998, 135.2147478 33.8192384, 135.2148588 33.819328)",,28,印南原印南線,,
126013022,residential,False,False,4.247,"LINESTRING (135.2179574 33.81794, 135.2179194 33.8179185)",,,,,
126013345,residential,False,True,112.086,"LINESTRING (135.2167073 33.8184769, 135.2160612 33.8193301)",,,,,
126013367,unclassified,False,True,145.37,"LINESTRING (135.2167073 33.8184769, 135.2180307 33.8191842)",,,,,
126013509,unclassified,False,False,113.386,"LINESTRING (135.2167073 33.8184769, 135.2156797 33.8179193)",,,,,
126013282,residential,False,False,114.42099999999999,"LINESTRING (135.2167073 33.8184769, 135.2168111 33.8183533, 135.2173681 33.8176068)",,,,,
126013367,unclassified,False,False,145.37,"LINESTRING (135.2180307 33.8191842, 135.2167073 33.8184769)",,,,,
"[126012992, 1113557503]",tertiary,False,False,53.717999999999996,"LINESTRING (135.2180307 33.8191842, 135.2184008 33.81933, 135.2185613 33.8193811)",,,,yes,
126013309,tertiary,False,True,204.59,"LINESTRING (135.2180307 33.8191842, 135.2182665 33.8188025, 135.218543 33.818404, 135.2185958 33.8182858, 135.2186731 33.8181371, 135.2187056 33.817975, 135.2187097 33.8178129, 135.2186878 33.817477)",,,,,
126013331,tertiary,False,True,112.26599999999999,"LINESTRING (135.2180307 33.8191842, 135.2177502 33.8196841, 135.2176099 33.8201271)",,,,,
"[126013288, 126012989]",tertiary,False,True,190.35000000000002,"LINESTRING (135.2185613 33.8193811, 135.2199755 33.8199229, 135.2204482 33.8200662)",,,かえる橋,yes,
126013893,unclassified,False,False,94.915,"LINESTRING (135.2185613 33.8193811, 135.2185999 33.819299, 135.2186487 33.819218, 135.2187463 33.8190829, 135.2188601 33.8189106, 135.2189617 33.8187654, 135.2190936 33.8186589)",,,,,
"[126012992, 1113557503]",tertiary,False,True,53.717999999999996,"LINESTRING (135.2185613 33.8193811, 135.2184008 33.81933, 135.2180307 33.8191842)",,,,yes,
126013345,residential,False,False,112.086,"LINESTRING (135.2160612 33.8193301, 135.2167073 33.8184769)",,,,,
126013354,residential,False,True,57.766,"LINESTRING (135.2160612 33.8193301, 135.2157336 33.8197726)",,,,,
126013502,residential,False,False,168.481,"LINESTRING (135.2160612 33.8193301, 135.216892 33.819773, 135.217344 33.820021, 135.2176099 33.8201271)",,,,,
126013316,tertiary,False,False,43.739,"LINESTRING (135.2230352 33.8198301, 135.2230759 33.8194382)",,,,,
940249071,tertiary,False,False,35.436,"LINESTRING (135.2230352 33.8198301, 135.2229846 33.820146)",,,,,
126013354,residential,False,False,57.766,"LINESTRING (135.2157336 33.8197726, 135.2160612 33.8193301)",,,,,
1113576869,residential,False,False,90.331,"LINESTRING (135.2157336 33.8197726, 135.2164399 33.8203344)",,,,,
1113576869,residential,False,True,110.316,"LINESTRING (135.2157336 33.8197726, 135.215677 33.819722, 135.2153731 33.8194964, 135.2150915 33.8193108, 135.2150243 33.8193487, 135.2149239 33.8192537, 135.2148588 33.819328)",,,,,
126013331,tertiary,False,False,112.26599999999999,"LINESTRING (135.2176099 33.8201271, 135.2177502 33.8196841, 135.2180307 33.8191842)",,,,,
126013502,residential,False,True,168.481,"LINESTRING (135.2176099 33.8201271, 135.217344 33.820021, 135.216892 33.819773, 135.2160612 33.8193301)",,,,,
"[126013288, 126012989]",tertiary,False,False,190.35000000000002,"LINESTRING (135.2204482 33.8200662, 135.2199755 33.8199229, 135.2185613 33.8193811)",,,かえる橋,yes,
126013288,tertiary,False,True,111.56400000000001,"LINESTRING (135.2204482 33.8200662, 135.220611 33.8201039, 135.2209482 33.8201634, 135.221198 33.820196, 135.221639 33.820189)",,,,,
126013009,tertiary,False,False,17.217,"LINESTRING (135.2229846 33.820146, 135.2227984 33.8201526)",,,,,
940249071,tertiary,False,True,35.436,"LINESTRING (135.2229846 33.820146, 135.2230352 33.8198301)",,,,,
126013009,tertiary,False,True,17.217,"LINESTRING (135.2227984 33.8201526, 135.2229846 33.820146)",,,,,
126012818,unclassified,False,True,404.0,"LINESTRING (135.2227984 33.8201526, 135.2228416 33.8196105, 135.2228631 33.8187121, 135.2228816 33.8186148, 135.2228662 33.8184075, 135.2227368 33.8178955, 135.2225951 33.8175935, 135.2225797 33.8172479, 135.2224749 33.8170789, 135.2224595 33.8168972, 135.2225149 33.8166413, 135.2225039 33.8165822)",,,,,
126013288,tertiary,False,False,107.193,"LINESTRING (135.2227984 33.8201526, 135.221961 33.820185, 135.221639 33.820189)",,,,,
126013288,tertiary,False,False,111.564,"LINESTRING (135.221639 33.820189, 135.221198 33.820196, 135.2209482 33.8201634, 135.220611 33.8201039, 135.2204482 33.8200662)",,,,,
126013288,tertiary,False,True,107.193,"LINESTRING (135.221639 33.820189, 135.221961 33.820185, 135.2227984 33.8201526)",,,,,
"[126013320, 126013332, 126013325]",unclassified,False,False,154.263,"LINESTRING (135.2193524 33.8126576, 135.2193934 33.8127698, 135.2192275 33.8130342, 135.2191111 33.8131822, 135.2190183 33.8133099, 135.218803 33.813588, 135.218687 33.813712, 135.2185547 33.8138258)",,,,,
339879424,residential,False,False,27.807,"LINESTRING (135.2193524 33.8126576, 135.219306 33.8125867, 135.2192078 33.812578, 135.219116 33.8125355)",,,,,
339879424,residential,False,True,185.09699999999998,"LINESTRING (135.2193524 33.8126576, 135.2196524 33.8126135, 135.2197034 33.8128809, 135.2197302 33.813028, 135.2197517 33.8131617, 135.2197785 33.8133244, 135.2197973 33.8134737, 135.2198098 33.8137521, 135.2198252 33.813825, 135.2198482 33.8139061, 135.2198904 33.814007)",,,,,
126012372,trunk,False,True,140.743,"LINESTRING (135.219116 33.8125355, 135.2190704 33.8126202, 135.2190141 33.8127116, 135.2188102 33.8129924, 135.2185903 33.8132598, 135.2184469 33.8134307, 135.218306 33.8136052)",2,42,国道42号,,
339879424,residential,False,True,27.807,"LINESTRING (135.219116 33.8125355, 135.2192078 33.812578, 135.219306 33.8125867, 135.2193524 33.8126576)",,,,,
341377443,residential,False,False,5.432,"LINESTRING (135.220458 33.814643, 135.2204151 33.8146764)",,,,,
"[1113553218, 341377443]",residential,False,True,88.045,"LINESTRING (135.220458 33.814643, 135.2203239 33.814487, 135.2200074 33.8141371, 135.2198904 33.814007)",,,,,
341377444,residential,False,False,269.534,"LINESTRING (135.220458 33.814643, 135.2205492 33.8147588, 135.2207879 33.815209, 135.2208082 33.815266, 135.2208499 33.8153834, 135.2208469 33.8155268, 135.2207698 33.8156932, 135.2206189 33.815857, 135.22055 33.8158821, 135.2204432 33.815921, 135.220134 33.8160005, 135.2200951 33.8160106, 135.2199164 33.8160336, 135.2197284 33.8160515, 135.2195436 33.8161309, 135.2194146 33.816223)",,,,,
341377450,residential,False,True,62.809,"LINESTRING (135.2177453 33.8159804, 135.2183239 33.816277)",,,,,
341377450,residential,False,False,55.108999999999995,"LINESTRING (135.2177453 33.8159804, 135.2176912 33.8160777, 135.2176058 33.816125, 135.2174288 33.8161682, 135.2172607 33.8162226)",,,,,
341377456,residential,False,False,42.885,"LINESTRING (135.2177453 33.8159804, 135.2177243 33.8159472, 135.2177298 33.8156963, 135.2176824 33.8156074)",,,,,
341377450,residential,False,True,55.109,"LINESTRING (135.2172607 33.8162226, 135.2174288 33.8161682, 135.2176058 33.816125, 135.2176912 33.8160777, 135.2177453 33.8159804)",,,,,
341377451,residential,False,False,129.876,"LINESTRING (135.2172607 33.8162226, 135.2169331 33.8166442, 135.2169087 33.8167219, 135.2168859 33.8168327, 135.2167176 33.8171407, 135.2166792 33.8172721)",,,,,
341377451,residential,False,True,39.867999999999995,"LINESTRING (135.2172607 33.8162226, 135.217318 33.8159286, 135.2173507 33.8158743)",,,,,
341377451,residential,False,False,87.953,"LINESTRING (135.2161886 33.8172508, 135.2156797 33.8179193)",,,,,
341377451,residential,False,True,46.743,"LINESTRING (135.2161886 33.8172508, 135.2164026 33.8173007, 135.2165062 33.8173096, 135.2166159 33.8172927, 135.2166792 33.8172721)",,,,,
341377452,residential,False,False,98.06800000000001,"LINESTRING (135.2161886 33.8172508, 135.2160882 33.8172622, 135.2159004 33.8174346, 135.2153985 33.8171766, 135.2153377 33.8171213)",,,,,
126013509,unclassified,False,True,113.386,"LINESTRING (135.2156797 33.8179193, 135.2167073 33.8184769)",,,,,
341377451,residential,False,True,87.953,"LINESTRING (135.2156797 33.8179193, 135.2161886 33.8172508)",,,,,
126013509,unclassified,False,False,120.37799999999999,"LINESTRING (135.2156797 33.8179193, 135.2151769 33.8176594, 135.214745 33.8174274, 135.2145637 33.8173643)",,,,,
341377452,residential,False,True,98.06800000000001,"LINESTRING (135.2153377 33.8171213, 135.2153985 33.8171766, 135.2159004 33.8174346, 135.2160882 33.8172622, 135.2161886 33.8172508)",,,,,
