osmid,ref,name,highway,oneway,reversed,length,bridge,geometry,tunnel
"[134715224, 134715246]",25;175,郷ノ浦港線,primary,False,"[False, True]",33.387,yes,"LINESTRING (129.6903901 33.7462465, 129.6904412 33.7462594, 129.6906767 33.7463108, 129.6907384 33.746296)",
1124314325,25;175,郷ノ浦港線,primary,False,False,38.949,,"LINESTRING (129.6903901 33.7462465, 129.6903313 33.7464382, 129.6902997 33.7465284, 129.6903078 33.7465865)",
134715386,,,unclassified,False,False,8.242,,"LINESTRING (129.6907384 33.746296, 129.6908001 33.7463495)",
"[134715224, 134715246]",25;175,郷ノ浦港線,primary,False,"[False, True]",33.387,yes,"LINESTRING (129.6907384 33.746296, 129.6906767 33.7463108, 129.6904412 33.7462594, 129.6903901 33.7462465)",
134715098,,,unclassified,False,True,82.416,,"LINESTRING (129.6953892 33.7464643, 129.6954519 33.7464421, 129.6955281 33.7464026, 129.6955703 33.7463699, 129.6955974 33.7463285, 129.6956084 33.7462901, 129.6955978 33.7462295, 129.6955713 33.7461826, 129.6954586 33.7460676, 129.6952868 33.7459084)",
134719302,,,tertiary,False,True,57.68,,"LINESTRING (129.6953892 33.7464643, 129.6954931 33.7466338, 129.6956811 33.7469227)",
134719506,,,tertiary,False,False,89.29,,"LINESTRING (129.6953892 33.7464643, 129.6953077 33.7463341, 129.6952537 33.746265, 129.6951926 33.7462, 129.6951433 33.7461597, 129.6950707 33.7461174, 129.6949935 33.7460841, 129.6948663 33.7460654, 129.694765 33.7460632, 129.6946504 33.746076)",
134715386,,,unclassified,False,True,48.061,,"LINESTRING (129.6912661 33.746541, 129.6908001 33.7463495)",
134715449,,,unclassified,False,False,41.224000000000004,,"LINESTRING (129.6912661 33.746541, 129.6911823 33.7466796, 129.6911321 33.7468564, 129.6911185 33.7468884)",
1124314325,25;175,郷ノ浦港線,primary,False,True,30.03,,"LINESTRING (129.6903646 33.7468524, 129.6903078 33.7465865)",
134715563,25;175,郷ノ浦港線,primary,False,True,72.661,,"LINESTRING (129.6903646 33.7468524, 129.6904083 33.7470137, 129.6904481 33.7472029, 129.6904452 33.7472719, 129.6904211 33.7473609, 129.690364 33.7474881)",
1124314324,,,unclassified,False,True,78.744,,"LINESTRING (129.6903646 33.7468524, 129.6906354 33.7467964, 129.6906734 33.7467726, 129.6907118 33.7466001, 129.690763 33.746454, 129.6908001 33.7463495)",
134715151,,,unclassified,False,False,51.577000000000005,,"LINESTRING (129.6897767 33.7472911, 129.689815 33.746932, 129.6898263 33.7468291)",
134715437,,,unclassified,False,False,117.78999999999999,,"LINESTRING (129.6897767 33.7472911, 129.689761 33.747424, 129.6897271 33.7478167, 129.6895308 33.7483231)",
134715406,,,tertiary,False,False,36.273,,"LINESTRING (129.690364 33.7474881, 129.6907396 33.7475823)",
134715060,25;175,郷ノ浦港線,primary,False,False,112.079,,"LINESTRING (129.690364 33.7474881, 129.6901472 33.7480596, 129.6900859 33.7481883, 129.6899264 33.7484238)",
134715395,,,unclassified,True,False,58.687000000000005,,"LINESTRING (129.690364 33.7474881, 129.6900998 33.7474118, 129.6899444 33.7473649, 129.6897767 33.7472911)",
134715563,25;175,郷ノ浦港線,primary,False,False,72.661,,"LINESTRING (129.690364 33.7474881, 129.6904211 33.7473609, 129.6904452 33.7472719, 129.6904481 33.7472029, 129.6904083 33.7470137, 129.6903646 33.7468524)",
134715384,,,tertiary,False,True,63.778,,"LINESTRING (129.6908759 33.7476079, 129.6915244 33.7478034)",
134715406,,,tertiary,False,True,12.92,,"LINESTRING (129.6908759 33.7476079, 129.6907396 33.7475823)",
"[134715449, 134715317]",,,unclassified,False,True,83.107,,"LINESTRING (129.6908759 33.7476079, 129.6909014 33.7475364, 129.6909717 33.7473397, 129.6910361 33.7471297, 129.6910681 33.7470455, 129.6911185 33.7468884)",
134715384,,,tertiary,False,False,63.778,,"LINESTRING (129.6915244 33.7478034, 129.6908759 33.7476079)",
134719117,,,residential,False,True,37.104,,"LINESTRING (129.6915244 33.7478034, 129.6914903 33.747958, 129.6915161 33.7481258, 129.6915188 33.7481328)",
134719414,,,tertiary,False,True,31.354,,"LINESTRING (129.6915244 33.7478034, 129.6917417 33.7478574, 129.6918523 33.7478737)",
134715309,,,residential,False,True,48.265,,"LINESTRING (129.6873805 33.7485098, 129.6869551 33.7486607, 129.686898 33.7486747)",
134715453,,,residential,False,True,99.11299999999999,,"LINESTRING (129.6873805 33.7485098, 129.6874847 33.7484764, 129.6876109 33.7484543, 129.6877233 33.7484617, 129.6878106 33.7484977, 129.6880909 33.7487132, 129.6883118 33.7487899)",
134715508,,,tertiary,False,False,151.916,,"LINESTRING (129.6873805 33.7485098, 129.6876896 33.7487222, 129.6878916 33.7489141, 129.6879779 33.7490493, 129.688046 33.7492151, 129.6881241 33.7494866, 129.6881824 33.7496499)",
134715178,,,residential,False,True,224.357,,"LINESTRING (129.6883118 33.7487899, 129.6881382 33.748572, 129.6880998 33.7484642, 129.6880702 33.7479925, 129.6880261 33.7478349, 129.6879598 33.7477434, 129.6877464 33.7475555, 129.6875425 33.7473986, 129.6872716 33.7472504, 129.6871309 33.7471667)",
134715453,,,residential,False,False,99.11300000000001,,"LINESTRING (129.6883118 33.7487899, 129.6880909 33.7487132, 129.6878106 33.7484977, 129.6877233 33.7484617, 129.6876109 33.7484543, 129.6874847 33.7484764, 129.6873805 33.7485098)",
404510260,,,unclassified,False,False,105.99000000000001,,"LINESTRING (129.6883118 33.7487899, 129.6887227 33.7490983, 129.6887988 33.749106, 129.688949 33.7491122, 129.6890621 33.7491106, 129.6893141 33.7491259)",
134715060,25;175,郷ノ浦港線,primary,False,False,20.447,,"LINESTRING (129.6894451 33.7489779, 129.6893554 33.749074, 129.6893141 33.7491259)",
134715060,25;175,郷ノ浦港線,primary,False,True,76.00399999999999,,"LINESTRING (129.6894451 33.7489779, 129.6896166 33.7487837, 129.6897987 33.7485703, 129.6899264 33.7484238)",
"[134715241, 134715437]",,,unclassified,False,True,74.55799999999999,,"LINESTRING (129.6894451 33.7489779, 129.689406 33.748792, 129.689444 33.748607, 129.689458 33.748511, 129.6895308 33.7483231)",
134718981,175,渡良浦初瀬線,secondary,False,True,103.222,,"LINESTRING (129.6872303 33.7519564, 129.6874562 33.7510473)",
134718983,175,渡良浦初瀬線,secondary,False,False,94.431,,"LINESTRING (129.6872303 33.7519564, 129.6871707 33.7521169, 129.6871031 33.7522274, 129.6869944 33.7523394, 129.6868096 33.7524942, 129.6866275 33.7526175)",
134719506,,,tertiary,False,False,51.998999999999995,,"LINESTRING (129.6941527 33.7466148, 129.6941906 33.7466954, 129.6943487 33.7470531)",
134719506,,,tertiary,False,True,16.371,,"LINESTRING (129.6941527 33.7466148, 129.6941333 33.7465468, 129.6941277 33.7464696)",
