osmid,highway,oneway,reversed,length,geometry,bridge,ref,name,maxspeed
128701170,residential,False,False,234.46299999999997,"LINESTRING (129.9040638 33.1332654, 129.9041989 33.1329503, 129.904298 33.1328457, 129.9043504 33.1327659, 129.9043881 33.1326972, 129.904416 33.1325555, 129.9044778 33.1321933, 129.9045032 33.1317006, 129.9044814 33.1316688, 129.9043786 33.1316313, 129.90435 33.1315794, 129.9043682 33.1312966)",,,,
"[128702104, 128701511]",residential,False,True,135.845,"LINESTRING (129.9040638 33.1332654, 129.9038518 33.1332494, 129.9026279 33.1330536)",yes,,,
128701923,residential,False,True,268.283,"LINESTRING (129.8948874 33.1332513, 129.895057 33.133405, 129.89659 33.134695, 129.8969354 33.1349469)",,,,
128701611,residential,False,False,314.29299999999995,"LINESTRING (129.8982262 33.1338493, 129.897956 33.13341, 129.897775 33.133202, 129.897601 33.133027, 129.897407 33.132875, 129.89722 33.132756, 129.897125 33.13265, 129.897052 33.132509, 129.896985 33.132351, 129.896985 33.13221, 129.897092 33.131995, 129.897118 33.131956, 129.897132 33.131815, 129.897212 33.131697, 129.89722 33.131618, 129.897118 33.13155, 129.897078 33.131511, 129.897065 33.131474)",,,,
"[128701481, 128701611, 128702431]",residential,False,"[False, True]",272.16,"LINESTRING (129.8982262 33.1338493, 129.8974998 33.1344613, 129.897481 33.1346637, 129.8974886 33.1347256, 129.8975909 33.1349258, 129.8976203 33.1350154, 129.8976426 33.1354155, 129.8976248 33.1355173, 129.8975293 33.1357887, 129.8974417 33.1359987)",yes,,,
207471407,unclassified,False,False,339.431,"LINESTRING (129.8982262 33.1338493, 129.8987116 33.1341886, 129.8990576 33.1342672, 129.8993848 33.1342403, 129.8996906 33.1341976, 129.9004313 33.134281, 129.9006673 33.1343305, 129.9016352 33.1346132)",,,,
128701923,residential,False,False,268.283,"LINESTRING (129.8969354 33.1349469, 129.89659 33.134695, 129.895057 33.133405, 129.8948874 33.1332513)",,,,
128702267,residential,False,True,106.02400000000002,"LINESTRING (129.8969354 33.1349469, 129.897086 33.1350697, 129.8971338 33.1353074, 129.8971603 33.1355211, 129.8971283 33.1356238, 129.8970395 33.135826)",,,,
"[128702316, 128701444]",unclassified,False,"[False, True]",258.155,"LINESTRING (129.9013322 33.1350298, 129.9011663 33.1351459, 129.9007794 33.1353196, 129.9004815 33.1355127, 129.9002298 33.1357104, 129.900133 33.135807, 129.8998067 33.1361098, 129.8996437 33.1362857, 129.8993758 33.1366312)",,,,
"[128702376, 128701523, 128701508]",unclassified,False,"[False, True]",54.315000000000005,"LINESTRING (129.9013322 33.1350298, 129.9013924 33.1349338, 129.9014809 33.1348009, 129.9016352 33.1346132)",yes,,,
128702497,unclassified,False,False,189.162,"LINESTRING (129.8950699 33.1354091, 129.8970395 33.135826)",,,,
128701696,unclassified,False,False,50.115,"LINESTRING (129.8950699 33.1354091, 129.895024 33.135678, 129.89495 33.135846)",,,,
128702497,unclassified,False,True,189.162,"LINESTRING (129.8970395 33.135826, 129.8950699 33.1354091)",,,,
128701067,unclassified,False,False,205.96200000000002,"LINESTRING (129.8970395 33.135826, 129.896905 33.135878, 129.896804 33.135982, 129.896717 33.136033, 129.896627 33.136052, 129.896536 33.136055, 129.896081 33.136049, 129.89596 33.136033, 129.895933 33.136021, 129.895084 33.13588, 129.89495 33.135846)",,,,
"[128701502, 128701426, 128701398]",unclassified,False,"[False, True]",42.389,"LINESTRING (129.8970395 33.135826, 129.8970816 33.135831, 129.8974067 33.1359889, 129.8974417 33.1359987)",yes,,,
128702267,residential,False,False,106.024,"LINESTRING (129.8970395 33.135826, 129.8971283 33.1356238, 129.8971603 33.1355211, 129.8971338 33.1353074, 129.897086 33.1350697, 129.8969354 33.1349469)",,,,
128702238,unclassified,False,True,126.352,"LINESTRING (129.89495 33.135846, 129.8946575 33.1369556)",,,,
128701067,unclassified,False,True,205.96200000000002,"LINESTRING (129.89495 33.135846, 129.895084 33.13588, 129.895933 33.136021, 129.89596 33.136033, 129.896081 33.136049, 129.896536 33.136055, 129.896627 33.136052, 129.896717 33.136033, 129.896804 33.135982, 129.896905 33.135878, 129.8970395 33.135826)",,,,
128701696,unclassified,False,True,50.115,"LINESTRING (129.89495 33.135846, 129.895024 33.135678, 129.8950699 33.1354091)",,,,
"[128701426, 128701398, 128701502]",unclassified,False,"[False, True]",42.389,"LINESTRING (129.8974417 33.1359987, 129.8974067 33.1359889, 129.8970816 33.135831, 129.8970395 33.135826)",yes,,,
128702242,unclassified,False,False,194.487,"LINESTRING (129.8974417 33.1359987, 129.8982205 33.1363303, 129.8990532 33.1365025, 129.8993758 33.1366312)",,,,
"[128701481, 128701611, 128702431]",residential,False,"[False, True]",272.16,"LINESTRING (129.8974417 33.1359987, 129.8975293 33.1357887, 129.8976248 33.1355173, 129.8976426 33.1354155, 129.8976203 33.1350154, 129.8975909 33.1349258, 129.8974886 33.1347256, 129.897481 33.1346637, 129.8974998 33.1344613, 129.8982262 33.1338493)",yes,,,
128701905,unclassified,False,True,124.361,"LINESTRING (129.900916 33.136309, 129.900254 33.136794, 129.899966 33.137014, 129.899919 33.137053)",,,,
128702136,unclassified,False,False,68.978,"LINESTRING (129.8993758 33.1366312, 129.899919 33.137053)",,,,
128702242,unclassified,False,True,194.487,"LINESTRING (129.8993758 33.1366312, 129.8990532 33.1365025, 129.8982205 33.1363303, 129.8974417 33.1359987)",,,,
"[128702316, 128701444]",unclassified,False,"[False, True]",258.15500000000003,"LINESTRING (129.8993758 33.1366312, 129.8996437 33.1362857, 129.8998067 33.1361098, 129.900133 33.135807, 129.9002298 33.1357104, 129.9004815 33.1355127, 129.9007794 33.1353196, 129.9011663 33.1351459, 129.9013322 33.1350298)",,,,
128700569,primary,False,True,51.888,"LINESTRING (129.8946575 33.1369556, 129.8952025 33.137053)",,1,佐世保嬉野線,50
128702238,unclassified,False,False,126.352,"LINESTRING (129.8946575 33.1369556, 129.89495 33.135846)",,,,
128700569,primary,False,False,51.888,"LINESTRING (129.8952025 33.137053, 129.8946575 33.1369556)",,1,佐世保嬉野線,50
128702136,unclassified,False,True,68.978,"LINESTRING (129.899919 33.137053, 129.8993758 33.1366312)",,,,
128701905,unclassified,False,False,124.361,"LINESTRING (129.899919 33.137053, 129.899966 33.137014, 129.900254 33.136794, 129.900916 33.136309)",,,,
"[128702376, 128701523, 128701508]",unclassified,False,"[False, True]",54.315000000000005,"LINESTRING (129.9016352 33.1346132, 129.9014809 33.1348009, 129.9013924 33.1349338, 129.9013322 33.1350298)",yes,,,
128702376,unclassified,False,True,198.772,"LINESTRING (129.9016352 33.1346132, 129.901752 33.1344903, 129.9018933 33.1343234, 129.9019533 33.1341984, 129.9021494 33.1336858, 129.9023205 33.1335286, 129.9026279 33.1330536)",,,,
207471407,unclassified,False,True,339.431,"LINESTRING (129.9016352 33.1346132, 129.9006673 33.1343305, 129.9004313 33.134281, 129.8996906 33.1341976, 129.8993848 33.1342403, 129.8990576 33.1342672, 129.8987116 33.1341886, 129.8982262 33.1338493)",,,,
