osmid,highway,maxspeed,oneway,reversed,length,lanes,geometry,name,ref
128010431,unclassified,,False,True,29.084,,"LINESTRING (139.5287107 36.0308521, 139.528727 36.030837, 139.528838 36.030709, 139.528898 36.030639)",,
32847692,unclassified,,False,True,36.431,,"LINESTRING (139.5290565 36.0310228, 139.5287107 36.0308521)",,
32847700,unclassified,,False,False,30.662,,"LINESTRING (139.5290565 36.0310228, 139.5292669 36.0308058)",,
128010396,unclassified,,False,True,36.39,,"LINESTRING (139.5290565 36.0310228, 139.5293943 36.031203)",,
32847700,unclassified,,False,False,47.753,,"LINESTRING (139.5294484 36.0306185, 139.5297638 36.030273)",,
32847700,unclassified,,False,True,26.46,,"LINESTRING (139.5294484 36.0306185, 139.5292669 36.0308058)",,
404707017,residential,,False,True,39.421,,"LINESTRING (139.5294484 36.0306185, 139.5290779 36.030429)",,
32847700,unclassified,,False,False,45.613,,"LINESTRING (139.5297638 36.030273, 139.5300612 36.0299407)",,
32847700,unclassified,,False,True,47.753,,"LINESTRING (139.5297638 36.030273, 139.5294484 36.0306185)",,
404708809,residential,,False,False,39.848,,"LINESTRING (139.5297638 36.030273, 139.5301363 36.0304671)",,
404708809,residential,,False,True,42.889,,"LINESTRING (139.5297638 36.030273, 139.5293074 36.030161)",,
32847700,unclassified,,False,True,45.613,,"LINESTRING (139.5300612 36.0299407, 139.5297638 36.030273)",,
787545125,tertiary,,False,False,39.72,,"LINESTRING (139.5300612 36.0299407, 139.5296929 36.0297435)",西中央通線,
787545125,tertiary,,False,True,37.556,,"LINESTRING (139.5300612 36.0299407, 139.5304181 36.0301161)",西中央通線,
32851856,unclassified,,False,False,94.217,,"LINESTRING (139.5331272 36.0309784, 139.532402 36.0306114, 139.532237 36.0305316)",,
30976004,tertiary,,False,False,79.643,,"LINESTRING (139.5327009 36.0312727, 139.5320425 36.0309527, 139.5319418 36.0309037)",西中央通線,
30976004,tertiary,,False,True,79.643,,"LINESTRING (139.5319418 36.0309037, 139.5320425 36.0309527, 139.5327009 36.0312727)",西中央通線,
32851848,unclassified,,False,True,50.024,,"LINESTRING (139.5319418 36.0309037, 139.5318892 36.03097, 139.5316415 36.0312824)",,
787545125,tertiary,,False,False,162.61499999999998,,"LINESTRING (139.5319418 36.0309037, 139.531838 36.03085, 139.5304962 36.0301565, 139.5304181 36.0301161)",西中央通線,
787545126,tertiary,,False,False,49.159,,"LINESTRING (139.5319418 36.0309037, 139.5320081 36.0308201, 139.532237 36.0305316)",,
32851856,unclassified,,False,False,154.134,,"LINESTRING (139.532237 36.0305316, 139.5307712 36.0298131)",,
32851856,unclassified,,False,True,94.217,,"LINESTRING (139.532237 36.0305316, 139.532402 36.0306114, 139.5331272 36.0309784)",,
"[92417584, 787545126]",tertiary,30,False,False,105.379,2,"LINESTRING (139.532237 36.0305316, 139.5323333 36.0304101, 139.5327585 36.029827, 139.532839 36.0297186)",,
787545126,tertiary,,False,True,49.159,,"LINESTRING (139.532237 36.0305316, 139.5320081 36.0308201, 139.5319418 36.0309037)",,
32851856,unclassified,,False,True,154.134,,"LINESTRING (139.5307712 36.0298131, 139.532237 36.0305316)",,
32851877,unclassified,,False,False,64.71,,"LINESTRING (139.5307712 36.0298131, 139.5312524 36.0293804)",,
32851877,unclassified,,False,True,46.349000000000004,,"LINESTRING (139.5307712 36.0298131, 139.5306253 36.0299242, 139.5304809 36.0300579, 139.5304181 36.0301161)",,
32851877,unclassified,,False,True,46.266,,"LINESTRING (139.5315964 36.029071, 139.5312524 36.0293804)",,
32851882,unclassified,,False,False,24.296,,"LINESTRING (139.5315964 36.029071, 139.5313973 36.0289233)",,
92417583,residential,,False,True,67.369,,"LINESTRING (139.5315964 36.029071, 139.5322254 36.0294001)",,
32851877,unclassified,,False,False,105.426,,"LINESTRING (139.5315964 36.029071, 139.5316896 36.0289593, 139.5319117 36.0290042, 139.5324108 36.0285228)",,
32851882,unclassified,,False,True,48.612,,"LINESTRING (139.5309906 36.0286353, 139.5313973 36.0289233)",,
32851897,unclassified,,False,False,74.317,,"LINESTRING (139.5309906 36.0286353, 139.5315649 36.0281547)",,
32851897,unclassified,,False,True,169.714,,"LINESTRING (139.5309906 36.0286353, 139.5296929 36.0297435)",,
32851897,unclassified,,False,True,74.317,,"LINESTRING (139.5315649 36.0281547, 139.5309906 36.0286353)",,
32851901,unclassified,,False,False,63.38,,"LINESTRING (139.5315649 36.0281547, 139.530951 36.0278747)",,
92417587,residential,,False,False,86.382,,"LINESTRING (139.5315649 36.0281547, 139.5324108 36.0285228)",,
128010403,unclassified,,False,False,147.641,,"LINESTRING (139.5315649 36.0281547, 139.5318529 36.0279155, 139.5324562 36.0270496)",,
32851901,unclassified,,False,True,63.38,,"LINESTRING (139.530951 36.0278747, 139.5315649 36.0281547)",,
32851919,unclassified,,False,False,35.246,,"LINESTRING (139.530951 36.0278747, 139.5307049 36.0281214)",,
"[124375101, 32851919]",unclassified,,False,True,126.47000000000001,,"LINESTRING (139.530951 36.0278747, 139.5310201 36.0277654, 139.5313294 36.0272957, 139.5315361 36.0270143, 139.5316412 36.0268845)",,
32847657,unclassified,,False,True,32.763,,"LINESTRING (139.5289335 36.0268245, 139.5290366 36.0265419)",,
32847657,unclassified,,False,False,111.138,,"LINESTRING (139.5289335 36.0268245, 139.5286941 36.0271685, 139.5283159 36.0276902)",,
124375100,unclassified,,False,False,57.664,,"LINESTRING (139.5289335 36.0268245, 139.5287779 36.0268431, 139.5283045 36.0269243)",,
124375100,unclassified,,False,True,50.283,,"LINESTRING (139.5289335 36.0268245, 139.5292486 36.0268915, 139.5294301 36.0270101)",,
32852062,tertiary,,False,False,72.894,,"LINESTRING (139.5265006 36.0253344, 139.5257931 36.0250145)",,
31090311,unclassified,,False,False,52.882999999999996,,"LINESTRING (139.5265006 36.0253344, 139.5266685 36.0251068, 139.5267825 36.0249175)",,
31090311,unclassified,,False,True,69.287,,"LINESTRING (139.5265006 36.0253344, 139.5262283 36.0255999, 139.5260505 36.0257732, 139.5260074 36.0258131)",,
32852062,tertiary,,False,True,89.594,,"LINESTRING (139.5265006 36.0253344, 139.5269521 36.0255433, 139.5272969 36.025706, 139.5273692 36.0257272)",,
32852062,tertiary,,False,True,27.659,,"LINESTRING (139.5255505 36.0248616, 139.5257931 36.0250145)",,
124375069,unclassified,,False,False,36.241,,"LINESTRING (139.5255505 36.0248616, 139.5251968 36.0247054)",,
128010957,unclassified,,False,False,99.994,,"LINESTRING (139.5255505 36.0248616, 139.5250052 36.0256453)",,
128010957,unclassified,,False,True,66.0,,"LINESTRING (139.5255505 36.0248616, 139.5259145 36.0243462)",,
128010767,unclassified,,False,True,34.757,,"LINESTRING (139.5346586 36.0285214, 139.5348669 36.0282581)",,
787546854,tertiary,,False,False,61.072,2,"LINESTRING (139.5346586 36.0285214, 139.5351394 36.0289093)",,
787546854,tertiary,,False,True,78.664,2,"LINESTRING (139.5346586 36.0285214, 139.53404 36.0280212)",,
92417578,residential,,False,False,138.725,,"LINESTRING (139.533362 36.0289485, 139.5347063 36.0295605)",,
92417585,tertiary,30,False,True,45.126,2,"LINESTRING (139.533362 36.0289485, 139.5331204 36.0293042)",,
92417587,residential,,False,True,56.617,,"LINESTRING (139.533362 36.0289485, 139.5328111 36.028702)",,
"[92417586, 128011102]",tertiary,30,False,False,119.796,2,"LINESTRING (139.533362 36.0289485, 139.5334452 36.0288422, 139.53404 36.0280212)",,
32604332,tertiary,,False,True,50.815,,"LINESTRING (139.5355388 36.0292323, 139.5354744 36.0291751, 139.5354401 36.0291514, 139.5351394 36.0289093)",,
92417585,tertiary,30,False,False,52.57,2,"LINESTRING (139.532839 36.0297186, 139.5331204 36.0293042)",,
92417588,residential,,False,True,41.065,,"LINESTRING (139.532839 36.0297186, 139.533216 36.029927)",,
92417583,residential,,False,False,65.567,,"LINESTRING (139.532839 36.0297186, 139.5327264 36.0296622, 139.5322254 36.0294001)",,
"[92417584, 787545126]",tertiary,30,False,True,105.379,2,"LINESTRING (139.532839 36.0297186, 139.5327585 36.029827, 139.5323333 36.0304101, 139.532237 36.0305316)",,
124375064,unclassified,,False,False,50.621,,"LINESTRING (139.5246123 36.0227074, 139.5248404 36.0226787, 139.5251698 36.0227125)",,
124375061,unclassified,,False,False,162.482,,"LINESTRING (139.5254138 36.0227782, 139.5267463 36.023765)",,
124375064,unclassified,,False,True,23.128,,"LINESTRING (139.5254138 36.0227782, 139.5251698 36.0227125)",,
128011363,unclassified,,False,False,46.961,,"LINESTRING (139.5254138 36.0227782, 139.5255817 36.0223783)",,
787546857,tertiary,,False,True,30.63,2,"LINESTRING (139.5295771 36.0231358, 139.5294033 36.0228989)",,
124375096,tertiary,,False,False,44.737,,"LINESTRING (139.5295771 36.0231358, 139.5295448 36.0232013, 139.5295244 36.0235327)",,
787546857,tertiary,,False,False,103.19999999999999,2,"LINESTRING (139.5295771 36.0231358, 139.5299072 36.023521, 139.5301493 36.0237245, 139.5303142 36.0238409)",,
124375061,unclassified,,False,False,58.214,,"LINESTRING (139.5267463 36.023765, 139.5272157 36.0241255)",,
124375061,unclassified,,False,True,162.482,,"LINESTRING (139.5267463 36.023765, 139.5254138 36.0227782)",,
787561883,tertiary,,False,False,54.293,,"LINESTRING (139.5267463 36.023765, 139.5269991 36.0233216)",,
787561883,tertiary,,False,True,65.544,,"LINESTRING (139.5267463 36.023765, 139.5264934 36.0241339, 139.5263779 36.0242731)",,
31090311,unclassified,,False,True,47.095,,"LINESTRING (139.5272505 36.0241522, 139.5270155 36.0245307)",,
124375061,unclassified,,False,False,40.226,,"LINESTRING (139.5272505 36.0241522, 139.5276224 36.0243532)",,
124375061,unclassified,,False,True,4.314,,"LINESTRING (139.5272505 36.0241522, 139.5272157 36.0241255)",,
124375096,tertiary,,False,False,45.523,,"LINESTRING (139.5295104 36.0243804, 139.5294946 36.0247896)",,
124375096,tertiary,,False,True,24.761,,"LINESTRING (139.5295104 36.0243804, 139.5295178 36.0241578)",,
404716120,residential,,False,False,96.363,,"LINESTRING (139.5295104 36.0243804, 139.5301812 36.0242331, 139.5300963 36.0239365)",,
124375061,unclassified,,False,False,45.224,,"LINESTRING (139.5280023 36.0245586, 139.5283575 36.0248465)",,
124375061,unclassified,,False,True,41.096,,"LINESTRING (139.5280023 36.0245586, 139.5276224 36.0243532)",,
404716123,residential,,False,False,48.756,,"LINESTRING (139.5280023 36.0245586, 139.5282863 36.0241851)",,
124375061,unclassified,,False,False,111.687,,"LINESTRING (139.5283575 36.0248465, 139.5294394 36.0253397)",,
124375061,unclassified,,False,True,45.224,,"LINESTRING (139.5283575 36.0248465, 139.5280023 36.0245586)",,
404716122,residential,,False,False,56.94,,"LINESTRING (139.5283575 36.0248465, 139.5286372 36.0243871)",,
124375101,unclassified,,False,False,121.88099999999999,,"LINESTRING (139.5313418 36.024922, 139.5312884 36.0253072, 139.5313248 36.0256737, 139.5313822 36.0258581, 139.5314558 36.0259965)",,
772953269,residential,,False,True,99.25999999999999,,"LINESTRING (139.5313418 36.024922, 139.5312864 36.0249103, 139.5309725 36.0249457, 139.5307901 36.0249403, 139.5302537 36.0248535)",,
787546857,tertiary,,False,False,125.755,2,"LINESTRING (139.5313418 36.024922, 139.5315569 36.025213, 139.531723 36.0254135, 139.5321019 36.0258709)",,
787546857,tertiary,,False,True,152.923,2,"LINESTRING (139.5313418 36.024922, 139.5308149 36.0242551, 139.5305463 36.0239817, 139.5303142 36.0238409)",,
124375096,tertiary,,False,False,48.529,,"LINESTRING (139.5294901 36.0249052, 139.5294394 36.0253397)",,
124375096,tertiary,,False,True,12.861,,"LINESTRING (139.5294901 36.0249052, 139.5294946 36.0247896)",,
404716127,residential,,False,True,33.134,,"LINESTRING (139.5294901 36.0249052, 139.529858 36.0248891)",,
32852062,tertiary,,False,False,27.659,,"LINESTRING (139.5257931 36.0250145, 139.5255505 36.0248616)",,
32852062,tertiary,,False,True,72.894,,"LINESTRING (139.5257931 36.0250145, 139.5265006 36.0253344)",,
787561883,tertiary,,False,False,18.612,,"LINESTRING (139.5257931 36.0250145, 139.5258986 36.0248705)",,
787561883,tertiary,,False,True,97.627,,"LINESTRING (139.5257931 36.0250145, 139.5252828 36.0257142, 139.5252413 36.0257706)",,
124375061,unclassified,,False,True,111.687,,"LINESTRING (139.5294394 36.0253397, 139.5283575 36.0248465)",,
124375096,tertiary,,False,False,30.31,,"LINESTRING (139.5294394 36.0253397, 139.5293499 36.0256025)",,
124375096,tertiary,,False,True,48.529,,"LINESTRING (139.5294394 36.0253397, 139.5294901 36.0249052)",,
124375061,unclassified,,False,False,96.912,,"LINESTRING (139.5294394 36.0253397, 139.5297964 36.0254468, 139.5304087 36.0257159)",,
32847657,unclassified,,False,False,33.213,,"LINESTRING (139.5291285 36.0262526, 139.5290366 36.0265419)",,
32852062,tertiary,,False,False,67.122,,"LINESTRING (139.5291285 36.0262526, 139.5284304 36.026039)",,
124375074,unclassified,,False,True,60.198,,"LINESTRING (139.5291285 36.0262526, 139.5297791 36.02638)",,
124375096,tertiary,,False,True,63.527,,"LINESTRING (139.5291285 36.0262526, 139.5293161 36.0257018)",,
124375069,unclassified,,False,False,57.838,,"LINESTRING (139.5252413 36.0257706, 139.5257262 36.0261123)",,
124375069,unclassified,,False,True,25.396,,"LINESTRING (139.5252413 36.0257706, 139.5250052 36.0256453)",,
787561883,tertiary,,False,True,31.874,,"LINESTRING (139.5252413 36.0257706, 139.5250364 36.0260045)",,
787561883,tertiary,,False,False,97.627,,"LINESTRING (139.5252413 36.0257706, 139.5252828 36.0257142, 139.5257931 36.0250145)",,
787546857,tertiary,,False,False,71.612,2,"LINESTRING (139.5321019 36.0258709, 139.5325322 36.0264128)",,
124375061,unclassified,,False,True,59.757999999999996,,"LINESTRING (139.5321019 36.0258709, 139.5318929 36.0259111, 139.5314558 36.0259965)",,
787546857,tertiary,,False,True,125.755,2,"LINESTRING (139.5321019 36.0258709, 139.531723 36.0254135, 139.5315569 36.025213, 139.5313418 36.024922)",,
31090311,unclassified,,False,False,19.556,,"LINESTRING (139.5258644 36.0259456, 139.5260074 36.0258131)",,
31090311,unclassified,,False,True,22.317,,"LINESTRING (139.5258644 36.0259456, 139.5257262 36.0261123)",,
124375078,unclassified,,False,False,113.97,,"LINESTRING (139.5258644 36.0259456, 139.5270079 36.0263875)",,
124375061,unclassified,,False,False,59.757999999999996,,"LINESTRING (139.5314558 36.0259965, 139.5318929 36.0259111, 139.5321019 36.0258709)",,
124375061,unclassified,,False,True,100.555,,"LINESTRING (139.5314558 36.0259965, 139.5311625 36.0259716, 139.5309831 36.0259417, 139.5307986 36.0258869, 139.5304087 36.0257159)",,
124375101,unclassified,,False,False,101.408,,"LINESTRING (139.5314558 36.0259965, 139.5315492 36.0261631, 139.5316035 36.0263491, 139.531642 36.0265384, 139.5316412 36.0268845)",,
124375101,unclassified,,False,True,121.881,,"LINESTRING (139.5314558 36.0259965, 139.5313822 36.0258581, 139.5313248 36.0256737, 139.5312884 36.0253072, 139.5313418 36.024922)",,
124375078,unclassified,,False,True,113.97,,"LINESTRING (139.5270079 36.0263875, 139.5258644 36.0259456)",,
404716177,residential,,False,False,17.925,,"LINESTRING (139.5270079 36.0263875, 139.5270071 36.0262263)",,
404716175,unclassified,,False,False,104.184,,"LINESTRING (139.5270079 36.0263875, 139.5274291 36.0265431, 139.5280488 36.0267984)",,
124375074,unclassified,,False,False,176.87900000000002,,"LINESTRING (139.5316412 36.0268845, 139.530858 36.0266526, 139.5301607 36.0264461, 139.5298127 36.0263866, 139.5297791 36.02638)",,
"[124375101, 32851919]",unclassified,,False,False,126.47000000000001,,"LINESTRING (139.5316412 36.0268845, 139.5315361 36.0270143, 139.5313294 36.0272957, 139.5310201 36.0277654, 139.530951 36.0278747)",,
124375101,unclassified,,False,True,101.408,,"LINESTRING (139.5316412 36.0268845, 139.531642 36.0265384, 139.5316035 36.0263491, 139.5315492 36.0261631, 139.5314558 36.0259965)",,
128010324,tertiary,,False,False,75.556,,"LINESTRING (139.5316412 36.0268845, 139.5319198 36.0269409, 139.5324562 36.0270496)",,
404716175,unclassified,,False,True,26.921,,"LINESTRING (139.5283045 36.0269243, 139.5280488 36.0267984)",,
124375100,unclassified,,False,False,114.834,,"LINESTRING (139.5283045 36.0269243, 139.5276599 36.0270171, 139.5272957 36.0269912, 139.5270508 36.0269292)",,
124375100,unclassified,,False,True,57.664,,"LINESTRING (139.5283045 36.0269243, 139.5287779 36.0268431, 139.5289335 36.0268245)",,
787545125,tertiary,,False,False,13.765,,"LINESTRING (139.524755 36.0278679, 139.5246135 36.0278207)",西中央通線,
787545125,tertiary,,False,True,26.708,,"LINESTRING (139.524755 36.0278679, 139.5250359 36.0279459)",西中央通線,
"[128010320, 124375077]",unclassified,,False,"[False, True]",157.959,,"LINESTRING (139.524755 36.0278679, 139.5248 36.0280053, 139.5253579 36.0285284, 139.5257876 36.0288572, 139.5257541 36.028963)",,
128010324,tertiary,,False,False,58.465,,"LINESTRING (139.5324562 36.0270496, 139.5330993 36.0271267)",,
128010324,tertiary,,False,True,75.556,,"LINESTRING (139.5324562 36.0270496, 139.5319198 36.0269409, 139.5316412 36.0268845)",,
128010403,unclassified,,False,True,147.641,,"LINESTRING (139.5324562 36.0270496, 139.5318529 36.0279155, 139.5315649 36.0281547)",,
404708814,residential,,False,False,71.20100000000001,,"LINESTRING (139.5324562 36.0270496, 139.532535 36.0264683, 139.5325322 36.0264128)",,
128010324,tertiary,,False,True,58.465,,"LINESTRING (139.5330993 36.0271267, 139.5324562 36.0270496)",,
787546857,tertiary,,False,True,19.193,2,"LINESTRING (139.5330993 36.0271267, 139.5329991 36.0269743)",,
787546857,tertiary,,False,False,136.301,2,"LINESTRING (139.5330993 36.0271267, 139.5333048 36.027575, 139.5335668 36.0277829, 139.53404 36.0280212)",,
92417587,residential,,False,False,41.144,,"LINESTRING (139.5324108 36.0285228, 139.5328111 36.028702)",,
92417587,residential,,False,True,86.382,,"LINESTRING (139.5324108 36.0285228, 139.5315649 36.0281547)",,
32851877,unclassified,,False,True,105.426,,"LINESTRING (139.5324108 36.0285228, 139.5319117 36.0290042, 139.5316896 36.0289593, 139.5315964 36.029071)",,
128010314,unclassified,,False,False,87.813,,"LINESTRING (139.5257541 36.028963, 139.5260325 36.0290931, 139.5266104 36.0293424)",,
128010314,unclassified,,False,True,33.279,,"LINESTRING (139.5257541 36.028963, 139.5256721 36.0290755, 139.5255904 36.0291622, 139.5255479 36.029211)",,
"[128010320, 124375077]",unclassified,,False,"[False, True]",157.959,,"LINESTRING (139.5257541 36.028963, 139.5257876 36.0288572, 139.5253579 36.0285284, 139.5248 36.0280053, 139.524755 36.0278679)",,
32847657,unclassified,,False,False,16.543,,"LINESTRING (139.5270206 36.0295193, 139.5269281 36.0296479)",,
32847657,unclassified,,False,True,45.91,,"LINESTRING (139.5270206 36.0295193, 139.527285 36.0291661)",,
128010314,unclassified,,False,True,41.804,,"LINESTRING (139.5270206 36.0295193, 139.5266104 36.0293424)",,
32851897,unclassified,,False,False,169.714,,"LINESTRING (139.5296929 36.0297435, 139.5309906 36.0286353)",,
787545125,tertiary,,False,False,57.053,,"LINESTRING (139.5296929 36.0297435, 139.5291491 36.0294792)",西中央通線,
787545125,tertiary,,False,True,39.72,,"LINESTRING (139.5296929 36.0297435, 139.5300612 36.0299407)",西中央通線,
128010431,unclassified,,False,False,36.744,,"LINESTRING (139.5296929 36.0297435, 139.5295594 36.0298886, 139.5294493 36.0300088)",,
128010373,unclassified,,False,True,40.049,,"LINESTRING (139.5251542 36.0297153, 139.5255502 36.0298801)",,
128010314,unclassified,,False,False,66.321,,"LINESTRING (139.5251542 36.0297153, 139.5255252 36.0292371, 139.5255479 36.029211)",,
787545125,tertiary,,False,False,37.556,,"LINESTRING (139.5304181 36.0301161, 139.5300612 36.0299407)",西中央通線,
32851877,unclassified,,False,False,46.349000000000004,,"LINESTRING (139.5304181 36.0301161, 139.5304809 36.0300579, 139.5306253 36.0299242, 139.5307712 36.0298131)",,
128010369,unclassified,,False,False,46.534,,"LINESTRING (139.5304181 36.0301161, 139.5303691 36.0301771, 139.5301363 36.0304671)",,
787545125,tertiary,,False,True,162.61499999999998,,"LINESTRING (139.5304181 36.0301161, 139.5304962 36.0301565, 139.531838 36.03085, 139.5319418 36.0309037)",西中央通線,
404708809,residential,,False,True,39.848,,"LINESTRING (139.5301363 36.0304671, 139.5297638 36.030273)",,
"[128010353, 128010322]",unclassified,,False,"[False, True]",162.917,,"LINESTRING (139.5301363 36.0304671, 139.5312216 36.0310469, 139.5316415 36.0312824)",,
128010357,unclassified,,False,True,74.149,,"LINESTRING (139.5301363 36.0304671, 139.5298511 36.0307492, 139.529767 36.0310439)",,
128010369,unclassified,,False,True,46.534,,"LINESTRING (139.5301363 36.0304671, 139.5303691 36.0301771, 139.5304181 36.0301161)",,
128010361,unclassified,,False,True,25.037,,"LINESTRING (139.526029 36.030939, 139.5261726 36.0307461)",,
128010418,unclassified,,False,True,56.442,,"LINESTRING (139.526029 36.030939, 139.5256828 36.0313624)",,
404707025,residential,,False,False,48.038,,"LINESTRING (139.526029 36.030939, 139.5262498 36.0310317, 139.5262498 36.0311212, 139.5262689 36.0312046, 139.526301 36.0312548)",,
128010365,unclassified,,False,True,34.483,,"LINESTRING (139.529767 36.0310439, 139.5297103 36.0313506)",,
404708812,residential,,False,True,52.185,,"LINESTRING (139.529767 36.0310439, 139.5292669 36.0308058)",,
128010357,unclassified,,False,False,74.149,,"LINESTRING (139.529767 36.0310439, 139.5298511 36.0307492, 139.5301363 36.0304671)",,
128010396,unclassified,,False,False,36.39,,"LINESTRING (139.5293943 36.031203, 139.5290565 36.0310228)",,
128010396,unclassified,,False,True,32.815,,"LINESTRING (139.5293943 36.031203, 139.5297103 36.0313506)",,
32851848,unclassified,,False,False,50.024,,"LINESTRING (139.5316415 36.0312824, 139.5318892 36.03097, 139.5319418 36.0309037)",,
"[128010353, 128010322]",unclassified,,False,"[False, True]",162.917,,"LINESTRING (139.5316415 36.0312824, 139.5312216 36.0310469, 139.5301363 36.0304671)",,
128010430,unclassified,,False,True,3.084,,"LINESTRING (139.5275683 36.0313019, 139.5275452 36.0313224)",,
32847685,unclassified,,False,False,46.845,,"LINESTRING (139.5275683 36.0313019, 139.5276608 36.0311309, 139.5276894 36.0308974)",,
128010365,unclassified,,False,False,34.483,,"LINESTRING (139.5297103 36.0313506, 139.529767 36.0310439)",,
128010396,unclassified,,False,False,32.815,,"LINESTRING (139.5297103 36.0313506, 139.5293943 36.031203)",,
"[128010920, 128011080]",residential,,False,"[False, True]",6.621,,"LINESTRING (139.5346217 36.0229652, 139.5346136 36.0229918, 139.534599 36.0230217)",,
128011080,residential,,False,False,34.296,,"LINESTRING (139.534599 36.0230217, 139.5344625 36.0233097)",,
397412243,secondary,50,True,False,28.338,2,"LINESTRING (139.534599 36.0230217, 139.5348474 36.0231785)",下石戸上菖蒲線,312
"[128011080, 128010920]",residential,,False,"[False, True]",6.621,,"LINESTRING (139.534599 36.0230217, 139.5346136 36.0229918, 139.5346217 36.0229652)",,
128010783,residential,,False,False,10.528,,"LINESTRING (139.532483 36.0232503, 139.5325096 36.0233425)",,
128010772,residential,,False,True,93.15400000000001,,"LINESTRING (139.532483 36.0232503, 139.5322217 36.0232638, 139.5318583 36.0232888, 139.5315185 36.0233768, 139.5314693 36.0233916)",,
128010783,residential,,False,False,46.128,,"LINESTRING (139.5325096 36.0233425, 139.5325651 36.0237549)",,
128010783,residential,,False,True,10.528,,"LINESTRING (139.5325096 36.0233425, 139.532483 36.0232503)",,
128011021,residential,,False,False,127.672,,"LINESTRING (139.5325096 36.0233425, 139.5332912 36.0236779, 139.5337637 36.0238806)",,
