osmid,ref,name,highway,oneway,reversed,length,bridge,geometry,maxspeed,lanes
"[456354998, 104349614, 704079990]",280,大槌小鎚線,secondary,False,False,82.76599999999999,yes,"LINESTRING (141.8946126 39.3561075, 141.894697 39.3561698, 141.8950434 39.3563551, 141.8953323 39.3564885, 141.8954086 39.3565228)",,
916584133,,,residential,False,True,218.81099999999998,,"LINESTRING (141.8946126 39.3561075, 141.8948689 39.3559671, 141.894967 39.3559133, 141.8950877 39.355847, 141.8954752 39.3555504, 141.8955034 39.3555296, 141.895545 39.3554861, 141.8955731 39.3554342, 141.8955852 39.3553855, 141.8955906 39.3553295, 141.8956107 39.3552704, 141.8956617 39.3551854, 141.8957072 39.355119, 141.8961886 39.3546236)",,
103755148,,,unclassified,False,True,47.993,,"LINESTRING (141.905607 39.360634, 141.9051249 39.3604164)",,
699000101,,,tertiary,False,False,48.417,,"LINESTRING (141.905607 39.360634, 141.9058631 39.3602462)",,
379865588,,,tertiary,False,True,73.983,,"LINESTRING (141.905607 39.360634, 141.9053326 39.3610198, 141.905156 39.3611987)",,
783519350,,,residential,False,True,40.356,,"LINESTRING (141.905156 39.3611987, 141.9047355 39.3610374)",,
379865588,,,tertiary,False,False,73.983,,"LINESTRING (141.905156 39.3611987, 141.9053326 39.3610198, 141.905607 39.360634)",,
379865588,,,tertiary,False,True,98.92999999999999,,"LINESTRING (141.905156 39.3611987, 141.9045941 39.3616359, 141.9043638 39.3618433)",,
379865587,,,unclassified,False,False,48.61,,"LINESTRING (141.9043638 39.3618433, 141.9041908 39.3617309, 141.9042084 39.3614688)",30,
379865588,,,tertiary,False,False,98.92999999999999,,"LINESTRING (141.9043638 39.3618433, 141.9045941 39.3616359, 141.905156 39.3611987)",,
1068910549,,,tertiary,False,True,53.386,,"LINESTRING (141.9043638 39.3618433, 141.904029 39.362162, 141.9039714 39.3622154)",,2
103755148,,,unclassified,False,False,40.468,,"LINESTRING (141.904254 39.3601191, 141.9046941 39.3602482)",,
379865587,,,unclassified,False,False,39.765,,"LINESTRING (141.904254 39.3601191, 141.9042577 39.3597615)",30,
379865587,,,unclassified,False,True,37.395,,"LINESTRING (141.904254 39.3601191, 141.9042534 39.3604554)",30,
103755148,,,unclassified,False,False,47.993,,"LINESTRING (141.9051249 39.3604164, 141.905607 39.360634)",,
