osmid,highway,oneway,reversed,length,ref,name,maxspeed,geometry,lanes
161508721,tertiary_link,False,False,57.08,,,,"LINESTRING (139.4291289 35.7447173, 139.4285174 35.7445862)",
161508721,tertiary_link,False,True,26.288,,,,"LINESTRING (139.4291289 35.7447173, 139.4293581 35.7448632)",
463594266,primary,False,True,43.358,5,青梅街道,40,"LINESTRING (139.4291289 35.7447173, 139.4289264 35.7450709)",
463594266,primary,False,False,109.261,5,青梅街道,40,"LINESTRING (139.4291289 35.7447173, 139.4294492 35.7441768, 139.4296511 35.7438308)",
463594266,primary,False,False,17.001,5,青梅街道,40,"LINESTRING (139.4313976 35.7407892, 139.4314827 35.7406528)",
1015810305,unclassified,False,False,90.516,,,,"LINESTRING (139.4313976 35.7407892, 139.4323061 35.741134)",
1015810305,unclassified,False,True,79.703,,,,"LINESTRING (139.4313976 35.7407892, 139.4306013 35.7404793)",
463594266,primary,False,True,107.006,5,青梅街道,40,"LINESTRING (139.4313976 35.7407892, 139.4311828 35.7411866, 139.4309023 35.7416634)",
380950594,primary,False,False,162.329,5,青梅街道,40,"LINESTRING (139.432654 35.7385967, 139.4334284 35.7372791)",
463594266,primary,False,True,53.02,5,青梅街道,40,"LINESTRING (139.432654 35.7385967, 139.4324204 35.7390342)",
1015810078,tertiary,False,True,24.725,,,,"LINESTRING (139.432654 35.7385967, 139.4324029 35.7385078)",
323900822,tertiary,False,False,91.80199999999999,,,,"LINESTRING (139.432654 35.7385967, 139.4329637 35.7387526, 139.4335541 35.7389785)",
46103819,tertiary,False,False,68.523,,,,"LINESTRING (139.4240643 35.7440118, 139.4248141 35.7441088)",
46103819,tertiary,False,True,36.439,,,,"LINESTRING (139.4240643 35.7440118, 139.423669 35.7439451)",
706375505,tertiary,False,True,56.445,,,,"LINESTRING (139.4240643 35.7440118, 139.4239757 35.7445143)",
706375505,tertiary,False,False,124.231,,,,"LINESTRING (139.4240643 35.7440118, 139.4242196 35.7432909, 139.4243044 35.7429117)",
46103819,tertiary,False,True,31.629,,,,"LINESTRING (139.4261839 35.7443303, 139.4258402 35.7442747)",
"[161508721, 46103819]","['tertiary_link', 'tertiary']",False,"[False, True]",104.116,,,,"LINESTRING (139.4261839 35.7443303, 139.4266025 35.7443687, 139.4266854 35.7443763, 139.4273307 35.7444321)",
161508466,unclassified,False,False,101.55300000000001,,,,"LINESTRING (139.4261839 35.7443303, 139.4265313 35.7437085, 139.4266219 35.74349)",
53511694,tertiary,False,True,55.229,,中央通り,40,"LINESTRING (139.4243856 35.7425489, 139.4249974 35.7425379)",
706375505,tertiary,False,False,100.171,,,,"LINESTRING (139.4243856 35.7425489, 139.4245795 35.7416619)",
706375505,tertiary,False,True,41.002,,,,"LINESTRING (139.4243856 35.7425489, 139.4243044 35.7429117)",
46103819,tertiary,False,False,33.982,,,,"LINESTRING (139.423297 35.7438978, 139.423669 35.7439451)",
53511694,tertiary,False,True,53.033,,中央通り,40,"LINESTRING (139.4304135 35.7424905, 139.4310011 35.7424933)",
463594266,primary,False,True,47.304,5,青梅街道,40,"LINESTRING (139.4304135 35.7424905, 139.4301972 35.742878)",
53511694,tertiary,False,False,134.786,,中央通り,40,"LINESTRING (139.4304135 35.7424905, 139.4294614 35.7424933, 139.4289201 35.7424987)",
161508428,unclassified,False,True,22.695999999999998,,,,"LINESTRING (139.4304135 35.7424905, 139.4303553 35.7424054, 139.4302319 35.7423684)",
463594266,primary,False,False,102.014,5,青梅街道,40,"LINESTRING (139.4304135 35.7424905, 139.430681 35.7420384, 139.4308625 35.741723, 139.4309023 35.7416634)",
706375505,tertiary,False,True,170.377,,,,"LINESTRING (139.4249555 35.7364084, 139.4252498 35.7372071, 139.4253083 35.7374951, 139.4253412 35.7379009)",
161508686,unclassified,False,False,27.846,,,,"LINESTRING (139.4298138 35.7364154, 139.4297036 35.7366493)",
161508718,unclassified,False,False,26.549,,,,"LINESTRING (139.4298138 35.7364154, 139.4300836 35.7365105)",
161508570,unclassified,False,False,30.98,,,,"LINESTRING (139.4302926 35.7365586, 139.4301546 35.7368137)",
161508718,unclassified,False,False,30.677,,,,"LINESTRING (139.4302926 35.7365586, 139.4306237 35.7366209)",
161508718,unclassified,False,True,19.608,,,,"LINESTRING (139.4302926 35.7365586, 139.4300836 35.7365105)",
161508650,unclassified,False,False,20.308,,,,"LINESTRING (139.4267633 35.7366162, 139.4268495 35.7364475)",
323900823,tertiary,False,False,26.955,,,,"LINESTRING (139.4267633 35.7366162, 139.4270393 35.7367088)",
323900823,tertiary,False,True,30.819,,,,"LINESTRING (139.4267633 35.7366162, 139.4264477 35.7365104)",
161508650,unclassified,False,True,148.08100000000002,,,,"LINESTRING (139.4267633 35.7366162, 139.4262521 35.737645, 139.4262406 35.7378672)",
161508427,unclassified,False,False,43.36,,,,"LINESTRING (139.4306237 35.7366209, 139.4304442 35.7369826)",
161508718,unclassified,False,False,38.067,,,,"LINESTRING (139.4306237 35.7366209, 139.4310401 35.7366753)",
161508718,unclassified,False,True,30.677,,,,"LINESTRING (139.4306237 35.7366209, 139.4302926 35.7365586)",
161508530,residential,False,False,81.893,,,,"LINESTRING (139.4315416 35.7367409, 139.4311976 35.7374224)",
161508718,unclassified,False,False,20.31,,,,"LINESTRING (139.4315416 35.7367409, 139.431765 35.7367628)",
161508718,unclassified,False,True,20.259,,,,"LINESTRING (139.4315416 35.7367409, 139.43132 35.7367119)",
161508718,unclassified,False,False,19.091,,,,"LINESTRING (139.4319792 35.7367837, 139.4321892 35.7368042)",
161508718,unclassified,False,True,19.472,,,,"LINESTRING (139.4319792 35.7367837, 139.431765 35.7367628)",
161508718,unclassified,False,False,21.658,,,,"LINESTRING (139.4321892 35.7368042, 139.4324262 35.7368347)",
161508718,unclassified,False,True,19.091,,,,"LINESTRING (139.4321892 35.7368042, 139.4319792 35.7367837)",
161508570,unclassified,False,True,30.98,,,,"LINESTRING (139.4301546 35.7368137, 139.4302926 35.7365586)",
161508692,unclassified,False,False,13.412,,,,"LINESTRING (139.4324262 35.7368347, 139.4323639 35.7369442)",
161508718,unclassified,False,True,21.658,,,,"LINESTRING (139.4324262 35.7368347, 139.4321892 35.7368042)",
161508462,residential,False,False,57.396,,,,"LINESTRING (139.4275982 35.7368963, 139.4273499 35.7373715)",
161508520,unclassified,False,True,20.148,,,,"LINESTRING (139.4275982 35.7368963, 139.4276812 35.7367281)",
323900823,tertiary,False,False,25.391,,,,"LINESTRING (139.4275982 35.7368963, 139.4278582 35.7369835)",
323900823,tertiary,False,True,28.645,,,,"LINESTRING (139.4275982 35.7368963, 139.4273049 35.7367979)",
161508692,unclassified,False,False,40.665,,,,"LINESTRING (139.4323639 35.7369442, 139.4321815 35.7372786)",
161508692,unclassified,False,True,13.412,,,,"LINESTRING (139.4323639 35.7369442, 139.4324262 35.7368347)",
161508473,unclassified,False,False,159.634,,,,"LINESTRING (139.4326949 35.7370525, 139.4320018 35.7383733)",
161508553,unclassified,True,False,32.211,,,,"LINESTRING (139.4326949 35.7370525, 139.4323639 35.7369442)",
161508460,unclassified,False,False,19.966,,,,"LINESTRING (139.428423 35.7371729, 139.4285052 35.7370062)",
161508460,unclassified,False,True,24.528,,,,"LINESTRING (139.428423 35.7371729, 139.4283161 35.7373757)",
323900823,tertiary,False,False,83.274,,,,"LINESTRING (139.428423 35.7371729, 139.4292757 35.7374589)",
323900823,tertiary,False,True,31.279,,,,"LINESTRING (139.428423 35.7371729, 139.4281027 35.7370655)",
161508580,unclassified,False,True,38.894,,,,"LINESTRING (139.4316789 35.7372065, 139.4315024 35.7375256)",
161508692,unclassified,False,False,48.942,,,,"LINESTRING (139.4321815 35.7372786, 139.4319721 35.7376846)",
161508692,unclassified,False,True,40.665,,,,"LINESTRING (139.4321815 35.7372786, 139.4323639 35.7369442)",
161508602,unclassified,False,False,69.21000000000001,,,,"LINESTRING (139.4321815 35.7372786, 139.4319705 35.7372097, 139.4317546 35.7376109)",
161508553,unclassified,True,False,70.837,,,,"LINESTRING (139.4334284 35.7372791, 139.4326949 35.7370525)",
380950594,primary,False,False,5.286,5,青梅街道,40,"LINESTRING (139.4334284 35.7372791, 139.4334531 35.737236)",
380950594,primary,False,True,162.329,5,青梅街道,40,"LINESTRING (139.4334284 35.7372791, 139.432654 35.7385967)",
161508462,residential,False,False,31.098,,,,"LINESTRING (139.4273499 35.7373715, 139.4272208 35.7376308)",
161508462,residential,False,True,57.396,,,,"LINESTRING (139.4273499 35.7373715, 139.4275982 35.7368963)",
161508430,residential,False,True,32.776,,,,"LINESTRING (139.4273499 35.7373715, 139.4273673 35.7373685, 139.4276873 35.7374739)",
161508460,unclassified,False,False,24.528,,,,"LINESTRING (139.4283161 35.7373757, 139.428423 35.7371729)",
161508430,residential,False,False,107.254,,,,"LINESTRING (139.4283161 35.7373757, 139.428685 35.7375543, 139.4285599 35.7377617, 139.4281206 35.7376166)",
161508460,unclassified,False,True,32.133,,,,"LINESTRING (139.4283161 35.7373757, 139.428302 35.7374025, 139.4281206 35.7376166)",
161508430,residential,False,True,82.292,,,,"LINESTRING (139.4283161 35.7373757, 139.4278252 35.7371935, 139.4276873 35.7374739)",
323900823,tertiary,False,True,83.274,,,,"LINESTRING (139.4292757 35.7374589, 139.428423 35.7371729)",
161508686,unclassified,False,True,38.566,,,,"LINESTRING (139.4292757 35.7374589, 139.429379 35.737243, 139.4294464 35.7371416)",
323900823,tertiary,False,False,75.822,,,,"LINESTRING (139.4292757 35.7374589, 139.4295451 35.7375493, 139.4300521 35.7377193)",
161508430,residential,False,True,42.205,,,,"LINESTRING (139.4276873 35.7374739, 139.4281206 35.7376166)",
161508430,residential,False,False,82.292,,,,"LINESTRING (139.4276873 35.7374739, 139.4278252 35.7371935, 139.4283161 35.7373757)",
161508430,residential,False,False,32.776,,,,"LINESTRING (139.4276873 35.7374739, 139.4273673 35.7373685, 139.4273499 35.7373715)",
161508430,residential,False,False,42.205,,,,"LINESTRING (139.4281206 35.7376166, 139.4276873 35.7374739)",
161508430,residential,False,True,107.25399999999999,,,,"LINESTRING (139.4281206 35.7376166, 139.4285599 35.7377617, 139.428685 35.7375543, 139.4283161 35.7373757)",
161508460,unclassified,False,False,32.133,,,,"LINESTRING (139.4281206 35.7376166, 139.428302 35.7374025, 139.4283161 35.7373757)",
161508460,unclassified,False,True,29.863,,,,"LINESTRING (139.4281206 35.7376166, 139.4281021 35.7376385, 139.4279917 35.7378633)",
161508462,residential,False,False,34.432,,,,"LINESTRING (139.4272208 35.7376308, 139.4270921 35.7379223)",
161508462,residential,False,True,31.098,,,,"LINESTRING (139.4272208 35.7376308, 139.4273499 35.7373715)",
161508627,residential,False,False,74.227,,,,"LINESTRING (139.4272208 35.7376308, 139.4279917 35.7378633)",
463599914,unclassified,True,False,20.126,,,,"LINESTRING (139.4300521 35.7377193, 139.4299673 35.7378867)",
1015810079,unclassified,False,True,19.786,,,,"LINESTRING (139.4300521 35.7377193, 139.4301444 35.7375579)",
1015810308,tertiary,False,False,28.03,,,,"LINESTRING (139.4300521 35.7377193, 139.4303391 35.7378156)",
323900823,tertiary,False,True,75.822,,,,"LINESTRING (139.4300521 35.7377193, 139.4295451 35.7375493, 139.4292757 35.7374589)",
161508431,residential,False,False,41.912,,,,"LINESTRING (139.4266982 35.7378031, 139.4262406 35.7378672)",
161508431,residential,False,True,37.943,,,,"LINESTRING (139.4266982 35.7378031, 139.4270921 35.7379223)",
435435527,residential,False,False,50.346,,,,"LINESTRING (139.4266982 35.7378031, 139.4266021 35.7382491)",
161508685,unclassified,False,False,20.089,,,,"LINESTRING (139.4303391 35.7378156, 139.4302536 35.7379824)",
161508685,unclassified,False,True,19.951,,,,"LINESTRING (139.4303391 35.7378156, 139.4304239 35.7376499)",
1015810308,tertiary,False,False,26.298,,,,"LINESTRING (139.4303391 35.7378156, 139.4306084 35.7379059)",
1015810308,tertiary,False,True,28.03,,,,"LINESTRING (139.4303391 35.7378156, 139.4300521 35.7377193)",
161508460,unclassified,False,True,30.849,,,,"LINESTRING (139.4279917 35.7378633, 139.4278651 35.738121)",
"[161508627, 161508431]",residential,False,False,116.14599999999999,,,,"LINESTRING (139.4279917 35.7378633, 139.4284317 35.7380053, 139.428343 35.7382471, 139.4278651 35.738121)",
161508627,residential,False,True,74.227,,,,"LINESTRING (139.4279917 35.7378633, 139.4272208 35.7376308)",
161508460,unclassified,False,False,29.863,,,,"LINESTRING (139.4279917 35.7378633, 139.4281021 35.7376385, 139.4281206 35.7376166)",
161508431,residential,False,False,16.367,,,,"LINESTRING (139.4262406 35.7378672, 139.4260619 35.7378922)",
161508431,residential,False,True,41.912,,,,"LINESTRING (139.4262406 35.7378672, 139.4266982 35.7378031)",
