osmid,highway,oneway,reversed,length,geometry,name,lanes,ref,maxspeed
148644761,residential,False,True,40.538,"LINESTRING (137.9475974 36.1262335, 137.9476767 36.1265924)",,,,
851579308,unclassified,False,True,112.155,"LINESTRING (137.9475974 36.1262335, 137.9484155 36.1261677, 137.9484452 36.1261655, 137.9485353 36.1261571, 137.9488397 36.1261314)",,,,
148644761,residential,False,False,40.538,"LINESTRING (137.9476767 36.1265924, 137.9475974 36.1262335)",,,,
148645052,residential,False,False,213.98900000000003,"LINESTRING (137.9476767 36.1265924, 137.9477318 36.1268057, 137.947823 36.1270504, 137.947917 36.127385, 137.9479898 36.1277549, 137.9480276 36.1280723, 137.947987 36.1281426, 137.9476712 36.1283627)",,,,
148644323,residential,False,False,18.53,"LINESTRING (137.9476712 36.1283627, 137.9475182 36.1284745)",,,,
148645052,residential,False,True,213.98899999999998,"LINESTRING (137.9476712 36.1283627, 137.947987 36.1281426, 137.9480276 36.1280723, 137.9479898 36.1277549, 137.947917 36.127385, 137.947823 36.1270504, 137.9477318 36.1268057, 137.9476767 36.1265924)",,,,
148644323,residential,False,True,18.53,"LINESTRING (137.9475182 36.1284745, 137.9476712 36.1283627)",,,,
1219927949,tertiary,False,True,33.395,"LINESTRING (137.9512698 36.1208367, 137.9511652 36.1211249)",高原通り,,,
382213445,residential,False,False,49.532000000000004,"LINESTRING (137.9512698 36.1208367, 137.9512179 36.1208237, 137.9507432 36.1207045)",,,,
851571895,unclassified,False,True,69.735,"LINESTRING (137.9495054 36.1209829, 137.95028 36.1210253)",,,,
851571895,unclassified,False,False,69.735,"LINESTRING (137.95028 36.1210253, 137.9495054 36.1209829)",,,,
148896830,unclassified,False,True,79.566,"LINESTRING (137.95028 36.1210253, 137.950578 36.1210503, 137.95109 36.1211722, 137.9511396 36.121186)",,,,
1219927949,tertiary,False,False,7.173,"LINESTRING (137.9511396 36.121186, 137.9511652 36.1211249)",高原通り,,,
1219927949,tertiary,False,True,34.676,"LINESTRING (137.9511396 36.121186, 137.9510181 36.121482)",高原通り,,,
148896830,unclassified,False,False,79.566,"LINESTRING (137.9511396 36.121186, 137.95109 36.1211722, 137.950578 36.1210503, 137.95028 36.1210253)",,,,
1219927949,tertiary,False,False,33.395,"LINESTRING (137.9511652 36.1211249, 137.9512698 36.1208367)",高原通り,,,
1219927949,tertiary,False,True,7.173,"LINESTRING (137.9511652 36.1211249, 137.9511396 36.121186)",高原通り,,,
851571852,unclassified,False,True,55.22,"LINESTRING (137.9511652 36.1211249, 137.9512337 36.1211447, 137.951744 36.1212923)",,,,
544244304,residential,False,False,42.677,"LINESTRING (137.951744 36.1212923, 137.9515705 36.1216496)",,,,
