osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,lanes,tunnel
87914778,266,三萩野魚町線,secondary,False,False,25.594,"LINESTRING (130.8792983 33.8798653, 130.8795261 33.8797341)",,,,
87914778,266,三萩野魚町線,secondary,False,True,11.535,"LINESTRING (130.8792983 33.8798653, 130.8791866 33.8799118)",,,,
32551070,,,tertiary,True,False,64.604,"LINESTRING (130.8792983 33.8798653, 130.879487 33.8800594, 130.8795928 33.8801683, 130.8796135 33.8801896, 130.8797289 33.880309, 130.8797374 33.8803177)",,,,
32551177,63,長行田町線,primary,False,False,96.228,"LINESTRING (130.8760301 33.8796219, 130.8752086 33.8801546)",yes,,,
144404421,,,unclassified,False,False,67.18900000000001,"LINESTRING (130.8760301 33.8796219, 130.876124 33.8795518, 130.8765364 33.8792438, 130.8765712 33.8792178)",,30,,
144406605,,,tertiary,False,False,126.69800000000001,"LINESTRING (130.8760301 33.8796219, 130.8760926 33.8797101, 130.876111 33.879734, 130.8764464 33.8802184, 130.876609 33.8804872, 130.8766961 33.8806177)",,40,,
"[144409530, 144409523]",63,長行田町線,primary,False,True,117.059,"LINESTRING (130.8760301 33.8796219, 130.8759693 33.8795519, 130.875831 33.87938, 130.8757631 33.8792929, 130.8755996 33.879083, 130.875334 33.8787421)",,40,,
144406134,,,unclassified,False,False,15.433,"LINESTRING (130.8798579 33.8802215, 130.8797374 33.8803177)",,,,
688262998,,,tertiary,True,False,62.916,"LINESTRING (130.8798579 33.8802215, 130.8798398 33.8802016, 130.8797085 33.8800571, 130.8796963 33.8800437, 130.8796252 33.879953, 130.8796014 33.8799227, 130.8795261 33.8797341)",,,,
87914778,266,三萩野魚町線,secondary,False,True,25.594,"LINESTRING (130.8795261 33.8797341, 130.8792983 33.8798653)",,,,
61956386,266,三萩野魚町線,secondary,True,False,73.31700000000001,"LINESTRING (130.8795261 33.8797341, 130.8796208 33.879466, 130.8797568 33.8791032)",,,,
61956393,37,小倉港線,primary,False,True,63.714999999999996,"LINESTRING (130.8793851 33.88449, 130.8794142 33.8846244, 130.8795153 33.8850527)",,,,
274759228,199,国道199号,trunk,False,False,73.36200000000001,"LINESTRING (130.8793851 33.88449, 130.8792596 33.8845165, 130.8788638 33.8845926, 130.8787762 33.8846111, 130.8787218 33.8846253, 130.8786723 33.8846428, 130.8786245 33.8846697)",,40,2,
1146875873,266,三萩野魚町線,secondary,False,False,73.218,"LINESTRING (130.8793851 33.88449, 130.8793556 33.8843553, 130.879241 33.8838425)",,,2,
32551177,63,長行田町線,primary,False,True,96.228,"LINESTRING (130.8752086 33.8801546, 130.8760301 33.8796219)",yes,,,
1124313272,,,tertiary,False,True,149.873,"LINESTRING (130.8752086 33.8801546, 130.8751594 33.8800929, 130.8750579 33.8799658, 130.8747272 33.8795826, 130.8745229 33.8793459, 130.8742734 33.879053)",,,,
1173974698,63,長行田町線,primary,False,False,96.27100000000002,"LINESTRING (130.8752086 33.8801546, 130.8751248 33.8802052, 130.8744952 33.8805854, 130.8744606 33.8806063, 130.8743844 33.880681)",,,,
144404297,,,tertiary,False,True,9.638,"LINESTRING (130.8739421 33.8800835, 130.8738617 33.8801388)",,,,
32551178,,,tertiary,True,False,72.087,"LINESTRING (130.8739421 33.8800835, 130.8735376 33.8796569, 130.8734591 33.8795741)",,,,
144403802,,,tertiary,False,True,9.595,"LINESTRING (130.8734591 33.8795741, 130.8733768 33.8796268)",,,,
144406323,,,tertiary,False,False,94.95100000000001,"LINESTRING (130.8734591 33.8795741, 130.8735199 33.8795351, 130.8737741 33.8793598, 130.8739671 33.879236, 130.8742175 33.8790864, 130.8742734 33.879053)",,,,
1124314408,,,tertiary,True,False,72.03200000000001,"LINESTRING (130.8734591 33.8795741, 130.8730844 33.8791708, 130.8729839 33.8790603)",,,,
144403858,,,unclassified,False,False,56.547,"LINESTRING (130.8786245 33.8846697, 130.8786412 33.8847715, 130.8787335 33.88517)",,,,
144403858,,,unclassified,False,True,80.50099999999999,"LINESTRING (130.8786245 33.8846697, 130.8785961 33.8845596, 130.8784441 33.8839614)",,,,
274759228,199,国道199号,trunk,False,False,74.975,"LINESTRING (130.8786245 33.8846697, 130.8785706 33.8847112, 130.8785168 33.884765, 130.8781408 33.8852097)",,40,2,
274759228,199,国道199号,trunk,False,True,73.362,"LINESTRING (130.8786245 33.8846697, 130.8786723 33.8846428, 130.8787218 33.8846253, 130.8787762 33.8846111, 130.8788638 33.8845926, 130.8792596 33.8845165, 130.8793851 33.88449)",,40,2,
"[144403048, 144404570]",,,tertiary,False,True,215.298,"LINESTRING (130.8779449 33.8853808, 130.8779225 33.8851684, 130.8776912 33.8840759, 130.8776167 33.8837429, 130.8775876 33.8834689)",,40,,
144405895,,,tertiary,False,False,70.395,"LINESTRING (130.8779449 33.8853808, 130.8779659 33.8855388, 130.8780743 33.8860043)",,40,,
274759228,199,国道199号,trunk,False,True,26.253,"LINESTRING (130.8779449 33.8853808, 130.8780695 33.885275, 130.8781408 33.8852097)",,40,2,
"[1058431065, 1058431062, 1058431063]",199,"['勝山橋', '国道199号']",trunk,True,False,124.563,"LINESTRING (130.8779449 33.8853808, 130.8777918 33.8854326, 130.8777502 33.8854555, 130.876906 33.8858531, 130.8768341 33.8858844, 130.8767578 33.8859102)",yes,40,"['2', '4']",
87914770,63,長行田町線,primary,True,False,8.916,"LINESTRING (130.8731209 33.8871239, 130.8730894 33.8870481)",,,,
153207329,199,国道199号,trunk,True,False,90.47200000000001,"LINESTRING (130.8731209 33.8871239, 130.873268 33.8870877, 130.8740441 33.8868513)",,40,2,
144402585,,,unclassified,False,False,10.422,"LINESTRING (130.8715521 33.8817812, 130.8716521 33.8817377)",,,,
87914794,,,tertiary,True,False,189.89099999999996,"LINESTRING (130.8715521 33.8817812, 130.871593 33.8818572, 130.8716781 33.8820155, 130.8717963 33.8822568, 130.8718961 33.8825231, 130.8719645 33.8827309, 130.8720021 33.882878, 130.8720343 33.8830333, 130.8720703 33.8832346, 130.8720799 33.8832938, 130.8721001 33.8834178)",,,2,
144402585,,,unclassified,False,True,97.015,"LINESTRING (130.8715521 33.8817812, 130.8715097 33.8817972, 130.8714589 33.8818163, 130.8706395 33.8821401, 130.8706024 33.8821548)",,,,
61956393,37,小倉港線,primary,False,True,57.973,"LINESTRING (130.8798088 33.886272, 130.879931 33.8867834)",,,,
61956388,,,unclassified,False,True,67.383,"LINESTRING (130.8798088 33.886272, 130.8797407 33.886281, 130.8790878 33.8863668)",,,,
61956393,37,小倉港線,primary,False,False,138.264,"LINESTRING (130.8798088 33.886272, 130.8797458 33.8860277, 130.8797096 33.8858786, 130.8796587 33.8856688, 130.8795153 33.8850527)",,,,
61956393,37,小倉港線,primary,False,False,57.973,"LINESTRING (130.879931 33.8867834, 130.8798088 33.886272)",,,,
1118798163,,,residential,False,True,154.342,"LINESTRING (130.879931 33.8867834, 130.8798637 33.8867925, 130.8794598 33.8868511, 130.8787924 33.8868629, 130.8787834 33.8868972, 130.8786935 33.8869174, 130.878375 33.8869283, 130.8783032 33.8869337)",,,,
61956392,,,tertiary,False,True,49.203,"LINESTRING (130.8766961 33.8806177, 130.8767895 33.8805466, 130.8770836 33.8803139)",,,,
144406605,,,tertiary,False,True,126.69800000000001,"LINESTRING (130.8766961 33.8806177, 130.876609 33.8804872, 130.8764464 33.8802184, 130.876111 33.879734, 130.8760926 33.8797101, 130.8760301 33.8796219)",,40,,
194267347,,,tertiary,False,False,38.929,"LINESTRING (130.8766961 33.8806177, 130.8767419 33.8806901, 130.8769047 33.8809219)",,40,,
61956392,,,tertiary,False,False,70.268,"LINESTRING (130.8781368 33.8799676, 130.8776212 33.8800051, 130.877399 33.880088)",,,,
61956392,,,tertiary,False,True,97.116,"LINESTRING (130.8781368 33.8799676, 130.8790692 33.8799153, 130.8790935 33.8799146, 130.8791866 33.8799118)",,,,
144403187,,,unclassified,False,True,96.72,"LINESTRING (130.8781368 33.8799676, 130.8781036 33.8799125, 130.8777462 33.8792496, 130.8776745 33.8791933)",,,,
61956392,,,tertiary,False,False,49.203,"LINESTRING (130.8770836 33.8803139, 130.8767895 33.8805466, 130.8766961 33.8806177)",,,,
61956392,,,tertiary,False,True,38.681,"LINESTRING (130.8770836 33.8803139, 130.8772655 33.8801595, 130.877399 33.880088)",,,,
1047139878,,,residential,False,False,57.41,"LINESTRING (130.8770836 33.8803139, 130.8771111 33.880365, 130.8772806 33.8808033)",,,,
144404216,,,tertiary,False,True,10.11,"LINESTRING (130.8774654 33.8823489, 130.8774419 33.8822601)",,40,,
68757232,,,tertiary,True,False,124.062,"LINESTRING (130.8774654 33.8823489, 130.8775915 33.8823257, 130.8778775 33.8822641, 130.8780232 33.8822285, 130.8781655 33.8821834, 130.8783227 33.8821424, 130.8784437 33.882123, 130.8785573 33.8821152, 130.8786348 33.8821164, 130.8787704 33.8821171)",,,,
"[144404216, 1123767195]",,,tertiary,False,"[False, True]",84.92699999999999,"LINESTRING (130.8774654 33.8823489, 130.8774853 33.8824304, 130.8775463 33.8826809, 130.8775865 33.8828247, 130.8776077 33.8829789, 130.8776097 33.8831011)",yes,40,,
68757234,,,tertiary,True,False,85.3,"LINESTRING (130.8793126 33.8821391, 130.879406 33.8821331, 130.879523 33.8821207, 130.8801715 33.8819888, 130.8802154 33.8819817)",,,,
144407599,,,unclassified,True,False,16.411,"LINESTRING (130.8713551 33.8837964, 130.871405 33.8837603, 130.8714332 33.883723, 130.8714331 33.8836744)",,,,
894869412,,,tertiary,True,False,76.90299999999999,"LINESTRING (130.8713551 33.8837964, 130.8714816 33.8837543, 130.8718985 33.8835983, 130.8719666 33.8835693, 130.8720753 33.883524, 130.872112 33.8835082)",,,2,
61956393,37,小倉港線,primary,False,False,63.714999999999996,"LINESTRING (130.8795153 33.8850527, 130.8794142 33.8846244, 130.8793851 33.88449)",,,,
61956393,37,小倉港線,primary,False,True,138.264,"LINESTRING (130.8795153 33.8850527, 130.8796587 33.8856688, 130.8797096 33.8858786, 130.8797458 33.8860277, 130.8798088 33.886272)",,,,
