osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,tunnel
197540012,residential,False,False,13.601,,,,,"LINESTRING (139.0027703 36.4874198, 139.0029224 36.4874172)",
270584846,primary,False,False,58.77,2,25,三国街道,30,"LINESTRING (139.0027703 36.4874198, 139.002777 36.4879483)",
270584846,primary,False,True,78.629,2,25,三国街道,30,"LINESTRING (139.0027703 36.4874198, 139.0027872 36.4867128)",
197540012,residential,False,True,97.224,,,,,"LINESTRING (139.0027703 36.4874198, 139.0026421 36.4874627, 139.0021774 36.4875647, 139.0021279 36.4875756, 139.0019381 36.4875552, 139.0017918 36.4875507, 139.0017234 36.4875804)",
197539880,unclassified,False,False,89.269,,,,,"LINESTRING (139.0027588 36.489034, 139.0018177 36.4893024)",
270584846,primary,False,False,163.925,2,25,三国街道,30,"LINESTRING (139.0027588 36.489034, 139.0027154 36.4905078)",
270584846,primary,False,True,59.579,2,25,三国街道,30,"LINESTRING (139.0027588 36.489034, 139.0027719 36.4884983)",
197539900,unclassified,False,False,12.785,,,,,"LINESTRING (138.9957764 36.491126, 138.9959171 36.4911054)",
188913476,primary,True,False,142.977,2,35,渋川東吾妻線,50,"LINESTRING (138.9957764 36.491126, 138.9957373 36.4914303, 138.9957288 36.4922281, 138.9957792 36.4924056)",
197539900,unclassified,False,True,48.045,,,,,"LINESTRING (138.9957764 36.491126, 138.9954688 36.4911776, 138.9952541 36.4912267)",
270584846,primary,False,False,59.579,2,25,三国街道,30,"LINESTRING (139.0027719 36.4884983, 139.0027588 36.489034)",
270584846,primary,False,True,61.159,2,25,三国街道,30,"LINESTRING (139.0027719 36.4884983, 139.002777 36.4879483)",
197540043,unclassified,False,False,90.36699999999999,,,,,"LINESTRING (139.0027719 36.4884983, 139.0026781 36.4884746, 139.0017824 36.4886148)",
315786790,tertiary,False,True,131.594,2,,マロニエ通り,,"LINESTRING (139.0027719 36.4884983, 139.0029911 36.4885826, 139.0035408 36.4890047, 139.003792 36.489323)",
38096871,primary,False,False,130.973,2,35,渋川東吾妻線,40,"LINESTRING (138.9957792 36.4924056, 138.9957865 36.4927407, 138.9957831 36.4931147, 138.9957797 36.4935834)",
188913485,primary,True,False,145.552,2,35,渋川東吾妻線,50,"LINESTRING (138.9957792 36.4924056, 138.9958436 36.4921553, 138.9958648 36.4913726, 138.9958922 36.4912261, 138.9959171 36.4911054)",
213174844,tertiary,False,True,104.729,4,,市役所通り,,"LINESTRING (138.9957792 36.4924056, 138.9962882 36.4922317, 138.9968574 36.4920372)",
213174844,tertiary,False,False,86.135,4,,市役所通り,,"LINESTRING (139.0042824 36.4908926, 139.0033297 36.4910084)",
213174844,tertiary,False,True,105.186,4,,市役所通り,,"LINESTRING (139.0042824 36.4908926, 139.0054466 36.4907554)",
315786790,tertiary,False,False,62.495,2,,マロニエ通り,,"LINESTRING (139.0042824 36.4908926, 139.004125 36.490345)",
699135147,tertiary,False,True,67.473,2,,マロニエ通り,,"LINESTRING (139.0042824 36.4908926, 139.0044366 36.4914866)",
213174844,tertiary,False,True,56.552,4,,市役所通り,,"LINESTRING (139.0027042 36.4910844, 139.0033297 36.4910084)",
270584846,primary,False,True,20.863,2,25,三国街道,30,"LINESTRING (139.0027042 36.4910844, 139.0027078 36.4908968)",
213174844,tertiary,False,False,146.223,4,,市役所通り,,"LINESTRING (139.0027042 36.4910844, 139.001956 36.4911759, 139.0010871 36.4912821)",
270584846,primary,False,False,129.238,2,25,三国街道,30,"LINESTRING (139.0027042 36.4910844, 139.002696 36.4916256, 139.0026932 36.4918128, 139.0026884 36.4922466)",
722163899,unclassified,True,False,166.975,,,,,"LINESTRING (138.999122 36.4932759, 138.9972643 36.4934325)",
197747221,residential,False,False,191.759,,,,,"LINESTRING (138.999122 36.4932759, 138.9990718 36.4931236, 138.9990353 36.4929491, 138.9990213 36.492749, 138.9989654 36.4922086, 138.9988984 36.4915635)",
197747221,residential,False,False,279.334,,,,,"LINESTRING (138.9988984 36.4915635, 138.9988656 36.4911791, 138.998919 36.4909865, 138.9993563 36.4903772, 138.9993689 36.4903399, 138.9994492 36.4901026, 138.9994659 36.490069, 138.9995911 36.489818, 138.9996023 36.4896431, 138.9995491 36.4894187, 138.9994859 36.4891931)",
197747221,residential,False,True,191.759,,,,,"LINESTRING (138.9988984 36.4915635, 138.9989654 36.4922086, 138.9990213 36.492749, 138.9990353 36.4929491, 138.9990718 36.4931236, 138.999122 36.4932759)",
213174844,tertiary,False,False,190.33499999999998,4,,市役所通り,,"LINESTRING (138.9988984 36.4915635, 138.9980227 36.4917097, 138.9978186 36.4917581, 138.9968574 36.4920372)",
213174844,tertiary,False,True,191.071,4,,市役所通り,,"LINESTRING (138.9988984 36.4915635, 139.0003206 36.4913825, 139.0010095 36.4912948)",
197540043,unclassified,False,True,18.676,,,,,"LINESTRING (138.9994859 36.4891931, 138.9996727 36.4891179)",
197540043,unclassified,False,False,121.142,,,,,"LINESTRING (138.9994859 36.4891931, 138.9988348 36.4895058, 138.9987597 36.4895266, 138.9982444 36.4895626)",
197747221,residential,False,True,279.334,,,,,"LINESTRING (138.9994859 36.4891931, 138.9995491 36.4894187, 138.9996023 36.4896431, 138.9995911 36.489818, 138.9994659 36.490069, 138.9994492 36.4901026, 138.9993689 36.4903399, 138.9993563 36.4903772, 138.998919 36.4909865, 138.9988656 36.4911791, 138.9988984 36.4915635)",
90756857,residential,False,False,97.593,,,,,"LINESTRING (138.994756 36.4938884, 138.9957797 36.4935834)",
90756857,residential,False,True,97.593,,,,,"LINESTRING (138.9957797 36.4935834, 138.994756 36.4938884)",
38096871,primary,False,True,130.973,2,35,渋川東吾妻線,40,"LINESTRING (138.9957797 36.4935834, 138.9957831 36.4931147, 138.9957865 36.4927407, 138.9957792 36.4924056)",
207629980,tertiary,True,False,65.565,,,,,"LINESTRING (138.9972643 36.4934325, 138.9972489 36.4933723, 138.9972255 36.4932922, 138.9970982 36.4928582)",
722163899,unclassified,True,False,59.940999999999995,,,,,"LINESTRING (138.9972643 36.4934325, 138.9971894 36.493437, 138.9965978 36.4934912)",
90756861,unclassified,True,False,134.20100000000002,,,,,"LINESTRING (139.00127 36.4937228, 139.0018596 36.4935039, 139.0022459 36.4933831, 139.0026799 36.4933399)",
270584846,primary,False,False,48.056,2,25,三国街道,30,"LINESTRING (139.0026799 36.4933399, 139.00267 36.493772)",
270584846,primary,False,True,121.572,2,25,三国街道,30,"LINESTRING (139.0026799 36.4933399, 139.0026884 36.4922466)",
197542119,unclassified,False,True,129.45499999999998,,,,,"LINESTRING (139.0026799 36.4933399, 139.0031261 36.4932753, 139.003625 36.493203, 139.003715 36.493198, 139.0041054 36.4931374)",
197747220,unclassified,False,False,29.497,,,,,"LINESTRING (138.9951629 36.4900657, 138.99486 36.4901709)",
454130850,residential,False,False,69.261,,,,,"LINESTRING (138.9951629 36.4900657, 138.9948381 36.4895002)",
197747226,tertiary,False,True,73.64500000000001,,,,,"LINESTRING (138.9951629 36.4900657, 138.9954727 36.4899689, 138.9958721 36.4897387)",
