osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,tunnel,bridge
308074364,2,17,三国街道,trunk,False,True,87.951,"LINESTRING (138.8755966 37.0631394, 138.8750704 37.0624691)",,
308074364,2,17,三国街道,trunk,False,False,215.83499999999998,"LINESTRING (138.8755966 37.0631394, 138.8761448 37.0638346, 138.8764753 37.0642588, 138.8768836 37.0647865)",,
964156461,,,,residential,False,True,80.071,"LINESTRING (138.8755966 37.0631394, 138.8751631 37.0633721, 138.8749639 37.0635326, 138.874921 37.0636019)",,
24748323,2,74,十日町六日町線,primary,False,False,8.565,"LINESTRING (138.8773065 37.0700648, 138.8773675 37.0700051)",,
49401248,,,,tertiary,False,True,168.857,"LINESTRING (138.8773065 37.0700648, 138.8761126 37.0694547, 138.8757043 37.0692452)",,
24748323,2,74,十日町六日町線,primary,False,True,63.451,"LINESTRING (138.8793645 37.0679363, 138.8789293 37.0683891)",,
308074364,2,17,三国街道,trunk,False,False,109.222,"LINESTRING (138.8793645 37.0679363, 138.8800244 37.0687655)",,
308074364,2,17,三国街道,trunk,False,True,103.352,"LINESTRING (138.8793645 37.0679363, 138.8787394 37.067152)",,
226649655,,,,unclassified,False,False,71.008,"LINESTRING (138.8793645 37.0679363, 138.879464 37.067836, 138.8798399 37.0674227)",,
24748372,,,,tertiary,False,False,104.689,"LINESTRING (138.8773416 37.0615258, 138.8762386 37.06186)",,
436129879,2,434,大月六日町線,secondary,False,False,16.631,"LINESTRING (138.8773416 37.0615258, 138.8772537 37.0613937)",,
436129879,2,434,大月六日町線,secondary,False,True,164.851,"LINESTRING (138.8773416 37.0615258, 138.8778513 37.0622997, 138.8779448 37.0624417, 138.8780896 37.0626614, 138.878206 37.0628381)",,
24748372,,,,tertiary,False,True,25.872,"LINESTRING (138.874911 37.0622649, 138.8751832 37.0621815)",,
272209194,,478,平石西ノ裏線,secondary,False,True,42.797,"LINESTRING (138.874911 37.0622649, 138.8744497 37.0623773)",,
308074364,2,17,三国街道,trunk,False,False,26.751,"LINESTRING (138.874911 37.0622649, 138.8750704 37.0624691)",,
252914333,2,131,六日町停車場線,secondary,False,False,77.776,"LINESTRING (138.8777309 37.0658592, 138.8770218 37.0662704)",,
308074364,2,17,三国街道,trunk,False,False,169.327,"LINESTRING (138.8777309 37.0658592, 138.8787394 37.067152)",,
308074364,2,17,三国街道,trunk,False,True,140.994,"LINESTRING (138.8777309 37.0658592, 138.8768836 37.0647865)",,
436129878,2,131,六日町停車場線,secondary,False,True,75.456,"LINESTRING (138.8777309 37.0658592, 138.8784215 37.0654632)",,
252914333,2,131,六日町停車場線,secondary,False,True,78.25,"LINESTRING (138.8763032 37.0666783, 138.8764587 37.0665939, 138.8770218 37.0662704)",,
25872430,,,,tertiary,False,True,44.213,"LINESTRING (138.8742834 37.0679624, 138.874719 37.0677693)",,
49401248,,,,tertiary,False,False,97.296,"LINESTRING (138.8742834 37.0679624, 138.8749616 37.06865)",,
