osmid,lanes,highway,oneway,reversed,length,geometry,name,ref
31098050,2,secondary,False,True,21.926000000000002,"LINESTRING (140.3629587 35.5605671, 140.3629253 35.5606002, 140.3628046 35.5607193)",東金停車場線,214
37920058,,residential,False,True,161.118,"LINESTRING (140.3629587 35.5605671, 140.3629037 35.5605317, 140.362266 35.5601382, 140.3617712 35.5598327, 140.361743 35.5598154, 140.3615807 35.5597129, 140.3615423 35.5596886)",,
180657369,,residential,False,False,188.82600000000002,"LINESTRING (140.3629587 35.5605671, 140.3637501 35.5609613, 140.3639605 35.5610831, 140.3641417 35.5612101, 140.3643134 35.5613955, 140.3645091 35.5616574)",,
180371511,,residential,False,False,47.626,"LINESTRING (140.3619074 35.5556322, 140.362248 35.5559588)",,
387956254,,secondary,False,True,161.362,"LINESTRING (140.3619074 35.5556322, 140.3617354 35.5557839, 140.361511 35.5559819, 140.3613224 35.5561717, 140.361091 35.5564006, 140.3610786 35.556413, 140.360797 35.5566917, 140.3607545 35.5567386)",東金源線,119
391417005,2,tertiary,False,False,10.712,"LINESTRING (140.36993 35.5580051, 140.3698361 35.5580638)",,
32230854,2,trunk,True,False,119.69500000000001,"LINESTRING (140.36993 35.5580051, 140.3698373 35.5579166, 140.3697213 35.557806, 140.3693135 35.5574169, 140.3690715 35.557186)",国道126号,126
78304398,2,tertiary,False,False,168.70299999999997,"LINESTRING (140.3678624 35.5594422, 140.367949 35.5595046, 140.3684721 35.559862, 140.3692952 35.5604133)",東金小学校裏通り,
78304398,2,tertiary,False,True,82.175,"LINESTRING (140.3678624 35.5594422, 140.3677909 35.5593978, 140.3673239 35.5590906, 140.3671544 35.5589792)",東金小学校裏通り,
391417005,2,tertiary,False,False,203.887,"LINESTRING (140.3678624 35.5594422, 140.3677849 35.5594963, 140.3674763 35.5597118, 140.3672908 35.5598427, 140.3668596 35.5601471, 140.366737 35.5602337, 140.3662341 35.5605978, 140.3661733 35.5606551)",,
391417005,2,tertiary,False,True,51.854000000000006,"LINESTRING (140.3678624 35.5594422, 140.3679309 35.5593931, 140.368 35.5593435, 140.3681942 35.5592082, 140.368296 35.5591372)",,
180508474,,residential,False,False,55.645,"LINESTRING (140.3692952 35.5604133, 140.368837 35.5607472)",,
180508474,,residential,False,True,48.173,"LINESTRING (140.3692952 35.5604133, 140.3697072 35.5601388)",,
78304398,2,tertiary,False,False,165.045,"LINESTRING (140.3692952 35.5604133, 140.3696377 35.5606487, 140.3701444 35.5609924, 140.3702325 35.5610513, 140.3702775 35.5610807, 140.3703967 35.5611631, 140.37062 35.5613146, 140.3706955 35.5613648)",東金小学校裏通り,
78304398,2,tertiary,False,True,168.703,"LINESTRING (140.3692952 35.5604133, 140.3684721 35.559862, 140.367949 35.5595046, 140.3678624 35.5594422)",東金小学校裏通り,
180503924,1,residential,False,False,87.181,"LINESTRING (140.3625618 35.5581904, 140.3618332 35.5587036)",,
180503924,1,residential,False,True,41.417,"LINESTRING (140.3625618 35.5581904, 140.3629073 35.557946)",,
387956259,2,tertiary,False,False,113.889,"LINESTRING (140.3625618 35.5581904, 140.362607 35.5582272, 140.362803 35.5583871, 140.3630645 35.558578, 140.3633115 35.558741, 140.3634161 35.55881, 140.3634578 35.5588375, 140.3635042 35.5588681)",,
387956259,2,tertiary,False,True,36.620000000000005,"LINESTRING (140.3625618 35.5581904, 140.3625222 35.5581561, 140.3622725 35.5579601)",,
180242892,,unclassified,False,False,126.10399999999998,"LINESTRING (140.3635042 35.5588681, 140.3635451 35.5588258, 140.3640631 35.5582912, 140.3641983 35.5581517, 140.3643671 35.5579774)",,
387956259,2,tertiary,False,False,30.904,"LINESTRING (140.3635042 35.5588681, 140.363598 35.5589296, 140.3637701 35.5590426)",,
387956259,2,tertiary,False,True,113.889,"LINESTRING (140.3635042 35.5588681, 140.3634578 35.5588375, 140.3634161 35.55881, 140.3633115 35.558741, 140.3630645 35.558578, 140.362803 35.5583871, 140.362607 35.5582272, 140.3625618 35.5581904)",,
387956254,,secondary,False,False,161.362,"LINESTRING (140.3607545 35.5567386, 140.360797 35.5566917, 140.3610786 35.556413, 140.361091 35.5564006, 140.3613224 35.5561717, 140.361511 35.5559819, 140.3617354 35.5557839, 140.3619074 35.5556322)",東金源線,119
387956259,2,tertiary,False,False,69.331,"LINESTRING (140.3607545 35.5567386, 140.3608077 35.5567845, 140.3610375 35.5569822, 140.3612899 35.5571846)",,
180242892,,unclassified,False,False,50.582,"LINESTRING (140.3647049 35.5576503, 140.3650699 35.5573993, 140.3651319 35.5573566)",,
180242892,,unclassified,False,True,47.504999999999995,"LINESTRING (140.3647049 35.5576503, 140.3646778 35.5576759, 140.3645473 35.5578017, 140.3643671 35.5579774)",,
180523313,1,unclassified,False,False,138.202,"LINESTRING (140.3647049 35.5576503, 140.3656542 35.5585209, 140.3657187 35.5585801)",,
180242892,,unclassified,False,True,50.582,"LINESTRING (140.3651319 35.5573566, 140.3650699 35.5573993, 140.3647049 35.5576503)",,
387956278,2,tertiary,False,False,34.516,"LINESTRING (140.3651319 35.5573566, 140.3652145 35.557432, 140.3653858 35.5575883)",東金小学校裏通り,
387956278,2,tertiary,False,True,63.128,"LINESTRING (140.3651319 35.5573566, 140.3647344 35.5569718, 140.3646829 35.556922)",東金小学校裏通り,
391417005,2,tertiary,False,True,10.712,"LINESTRING (140.3698361 35.5580638, 140.36993 35.5580051)",,
387956243,2,trunk,True,False,168.886,"LINESTRING (140.3698361 35.5580638, 140.3699197 35.558143, 140.3702181 35.5584259, 140.3704519 35.5586475, 140.3710572 35.5592127)",国道126号,126
391417005,2,tertiary,False,False,49.733000000000004,"LINESTRING (140.3698361 35.5580638, 140.3697719 35.5581086, 140.3694186 35.5583548)",,
387956259,2,tertiary,False,True,76.17099999999999,"LINESTRING (140.3644131 35.5594849, 140.3643294 35.5594266, 140.3637701 35.5590426)",,
387956268,2,tertiary,False,False,40.203,"LINESTRING (140.3644131 35.5594849, 140.3643499 35.5595301, 140.3640763 35.5597208)",公園通り,
387956275,2,tertiary,False,True,54.869,"LINESTRING (140.3644131 35.5594849, 140.364482 35.559442, 140.3648756 35.5591658)",公園通り,
1077370529,,tertiary,False,False,83.666,"LINESTRING (140.3644131 35.5594849, 140.3645048 35.5595468, 140.3651279 35.5599624)",,
"[180242889, 1082697582]",,unclassified,False,False,16.615000000000002,"LINESTRING (140.3639469 35.5605669, 140.3640164 35.5605945, 140.3641147 35.5606275)",,
387956260,,tertiary,False,False,64.382,"LINESTRING (140.3661733 35.5606551, 140.3662288 35.5606984, 140.3663896 35.560805, 140.3665038 35.5608789, 140.3667272 35.5610182)",,
387956260,,tertiary,False,True,80.613,"LINESTRING (140.3661733 35.5606551, 140.3660905 35.5606033, 140.3657138 35.5603478, 140.3654849 35.5601948)",,
391416905,,unclassified,False,False,50.354,"LINESTRING (140.3661733 35.5606551, 140.3661255 35.5607053, 140.3658063 35.5609954)",,
391417005,2,tertiary,False,True,203.88699999999997,"LINESTRING (140.3661733 35.5606551, 140.3662341 35.5605978, 140.366737 35.5602337, 140.3668596 35.5601471, 140.3672908 35.5598427, 140.3674763 35.5597118, 140.3677849 35.5594963, 140.3678624 35.5594422)",,
180242889,,unclassified,False,True,17.529,"LINESTRING (140.3657264 35.5613038, 140.3655571 35.5612271)",,
180242889,,unclassified,False,False,120.09,"LINESTRING (140.3657264 35.5613038, 140.366048 35.5614519, 140.3668651 35.5618588)",,
391416905,,unclassified,False,True,36.646,"LINESTRING (140.3657264 35.5613038, 140.3657894 35.5612175, 140.3658066 35.5611589, 140.3657829 35.5610759, 140.3657999 35.5610013, 140.3658063 35.5609954)",,
31098050,2,secondary,False,False,90.622,"LINESTRING (140.3621436 35.5613317, 140.3621974 35.5612834, 140.3628046 35.5607193)",東金停車場線,214
387818733,2,secondary,False,False,150.91299999999998,"LINESTRING (140.3621436 35.5613317, 140.3622056 35.561375, 140.362348 35.5614737, 140.3626116 35.5616607, 140.3626619 35.5616907, 140.3627289 35.5617196, 140.3628885 35.5617583, 140.3629404 35.5617687, 140.3631017 35.5618009, 140.3631889 35.5618352, 140.3632259 35.56186, 140.3632482 35.5618798, 140.3633203 35.5619537, 140.3634163 35.5620568, 140.3634571 35.5621058)",東金源線,119
410281920,2,secondary,False,True,157.42100000000002,"LINESTRING (140.3621436 35.5613317, 140.3620985 35.5612998, 140.3617032 35.5610307, 140.3612831 35.5607221, 140.360905 35.5604467, 140.3608344 35.5603993)",東金源線,119
78304398,2,tertiary,False,True,165.045,"LINESTRING (140.3706955 35.5613648, 140.37062 35.5613146, 140.3703967 35.5611631, 140.3702775 35.5610807, 140.3702325 35.5610513, 140.3701444 35.5609924, 140.3696377 35.5606487, 140.3692952 35.5604133)",東金小学校裏通り,
180523276,,residential,False,False,84.41499999999999,"LINESTRING (140.3706955 35.5613648, 140.3707699 35.5614162, 140.3713662 35.5618924)",,
387956250,2,secondary,False,True,127.58800000000001,"LINESTRING (140.3706955 35.5613648, 140.3707892 35.5612939, 140.3717278 35.5605829)",東金停車場線,214
387956251,2,secondary,False,False,54.068,"LINESTRING (140.3706955 35.5613648, 140.370602 35.5614351, 140.3702565 35.5616948)",東金停車場線,214
180657377,,residential,False,True,92.594,"LINESTRING (140.3677065 35.5623339, 140.3669349 35.5628811)",,
180242889,,unclassified,False,False,43.364000000000004,"LINESTRING (140.3677065 35.5623339, 140.3678187 35.56245, 140.3679854 35.5626508)",,
180242889,,unclassified,False,True,44.134,"LINESTRING (140.3677065 35.5623339, 140.3675876 35.5622371, 140.3674584 35.5621542, 140.3673261 35.5620883)",,
1076892433,2,secondary,False,False,25.649,"LINESTRING (140.3691501 35.5625232, 140.3689391 35.5626773)",東金停車場線,214
387956251,2,secondary,False,True,60.522,"LINESTRING (140.3691501 35.5625232, 140.3692103 35.5624795, 140.3696409 35.5621533)",東金停車場線,214
387956260,,tertiary,False,True,78.719,"LINESTRING (140.3691501 35.5625232, 140.3690651 35.5624715, 140.3684543 35.562098)",,
38075385,2,secondary,False,False,89.787,"LINESTRING (140.368394 35.5630244, 140.3683059 35.5630814, 140.3676173 35.5635272)",東金停車場線,214
180242889,,unclassified,False,True,55.835,"LINESTRING (140.368394 35.5630244, 140.3683072 35.5629644, 140.3681045 35.5627886, 140.3679854 35.5626508)",,
1076892213,,unclassified,False,False,53.375,"LINESTRING (140.368394 35.5630244, 140.3684756 35.5630806, 140.3688266 35.5633507)",,
1076892433,2,secondary,False,True,62.616,"LINESTRING (140.368394 35.5630244, 140.3684755 35.5629725, 140.3688425 35.5627386, 140.3689391 35.5626773)",東金停車場線,214
180242891,2,tertiary,False,False,11.728,"LINESTRING (140.3685208 35.5566584, 140.3684186 35.5567233)",公園通り,
32230854,2,trunk,True,False,159.846,"LINESTRING (140.3685208 35.5566584, 140.3682503 35.5564097, 140.3682009 35.5563689, 140.3673588 35.5555756)",国道126号,126
180242891,2,tertiary,False,True,11.728,"LINESTRING (140.3684186 35.5567233, 140.3685208 35.5566584)",公園通り,
180242891,2,tertiary,False,False,46.18,"LINESTRING (140.3684186 35.5567233, 140.3683107 35.5567971, 140.3680279 35.5569906)",公園通り,
387956243,2,trunk,True,False,138.171,"LINESTRING (140.3684186 35.5567233, 140.3685188 35.5568181, 140.3692782 35.5575362, 140.3694147 35.5576653)",国道126号,126
180242892,,unclassified,False,False,47.504999999999995,"LINESTRING (140.3643671 35.5579774, 140.3645473 35.5578017, 140.3646778 35.5576759, 140.3647049 35.5576503)",,
180242892,,unclassified,False,True,126.104,"LINESTRING (140.3643671 35.5579774, 140.3641983 35.5581517, 140.3640631 35.5582912, 140.3635451 35.5588258, 140.3635042 35.5588681)",,
180371511,,residential,False,True,76.294,"LINESTRING (140.3643671 35.5579774, 140.36423 35.5578477, 140.3641832 35.5578033, 140.3638173 35.5574571)",,
180371511,,residential,False,True,51.151,"LINESTRING (140.3638173 35.5574571, 140.3634437 35.5571118)",,
180503924,1,residential,False,True,43.774,"LINESTRING (140.3638173 35.5574571, 140.3642004 35.5572166)",,
180371511,,residential,False,False,76.294,"LINESTRING (140.3638173 35.5574571, 140.3641832 35.5578033, 140.36423 35.5578477, 140.3643671 35.5579774)",,
180503924,1,residential,False,False,98.65,"LINESTRING (140.3638173 35.5574571, 140.3634506 35.5576542, 140.3629073 35.557946)",,
180371511,,residential,False,True,47.626,"LINESTRING (140.362248 35.5559588, 140.3619074 35.5556322)",,
180371511,,residential,False,False,56.456,"LINESTRING (140.362248 35.5559588, 140.3624239 35.5561268, 140.3626527 35.5563453)",,
180242891,2,tertiary,False,True,2.583,"LINESTRING (140.3665464 35.5580044, 140.3665682 35.5579894)",公園通り,
180242891,2,tertiary,False,False,48.334,"LINESTRING (140.3665464 35.5580044, 140.3662666 35.5581986, 140.36614 35.5582866)",公園通り,
180371510,,residential,False,True,35.763,"LINESTRING (140.3665464 35.5580044, 140.3664995 35.5579548, 140.3662871 35.5577618)",,
180503924,1,residential,False,True,39.112,"LINESTRING (140.365106 35.5566537, 140.365448 35.5564385)",,
180503921,,residential,False,True,112.979,"LINESTRING (140.365106 35.5566537, 140.3647731 35.5563344, 140.364665 35.5562307, 140.3645496 35.55612, 140.3644358 35.5560108, 140.3642982 35.5558788)",,
180503924,1,residential,False,False,48.528,"LINESTRING (140.365106 35.5566537, 140.3647509 35.5568788, 140.3646829 35.556922)",,
180371510,,residential,False,True,115.175,"LINESTRING (140.365448 35.5564385, 140.3646237 35.5556491)",,
180503924,1,residential,False,False,39.112,"LINESTRING (140.365448 35.5564385, 140.365106 35.5566537)",,
180503924,1,residential,False,True,42.655,"LINESTRING (140.365448 35.5564385, 140.3658237 35.5562067)",,
180371510,,residential,False,False,129.588,"LINESTRING (140.365448 35.5564385, 140.3657241 35.5567021, 140.3654345 35.5569072, 140.3654237 35.5569312, 140.3654345 35.5569639, 140.3657952 35.5573015)",,
180503923,1,residential,False,True,57.454,"LINESTRING (140.3658237 35.5562067, 140.3654108 35.5558141)",,
180503924,1,residential,False,False,42.655,"LINESTRING (140.3658237 35.5562067, 140.365448 35.5564385)",,
180503924,1,residential,False,True,54.904,"LINESTRING (140.3658237 35.5562067, 140.366308 35.5559091)",,
180503924,1,residential,False,False,41.417,"LINESTRING (140.3629073 35.557946, 140.3625618 35.5581904)",,
1077723361,,residential,False,False,35.469,"LINESTRING (140.3629073 35.557946, 140.3626607 35.557698)",,
180503924,1,residential,False,True,98.65,"LINESTRING (140.3629073 35.557946, 140.3634506 35.5576542, 140.3638173 35.5574571)",,
180505221,,residential,False,False,41.366,"LINESTRING (140.3638773 35.5561687, 140.3635317 35.5564123)",,
659914815,,residential,False,True,49.889,"LINESTRING (140.3638773 35.5561687, 140.3642982 35.5558788)",,
387956278,2,tertiary,False,False,111.031,"LINESTRING (140.3638773 35.5561687, 140.3640131 35.5562962, 140.3640881 35.5563666, 140.3641927 35.5564647, 140.3642478 35.5565164, 140.3643098 35.5565748, 140.3643571 35.5566192, 140.3646312 35.5568766, 140.3646829 35.556922)",東金小学校裏通り,
387956278,2,tertiary,False,True,56.947,"LINESTRING (140.3638773 35.5561687, 140.3637197 35.5560191, 140.3634657 35.5557812)",東金小学校裏通り,
659914815,,residential,False,False,49.889,"LINESTRING (140.3642982 35.5558788, 140.3638773 35.5561687)",,
659914815,,residential,False,True,38.98,"LINESTRING (140.3642982 35.5558788, 140.3646237 35.5556491)",,
180503921,,residential,False,False,112.979,"LINESTRING (140.3642982 35.5558788, 140.3644358 35.5560108, 140.3645496 35.55612, 140.364665 35.5562307, 140.3647731 35.5563344, 140.365106 35.5566537)",,
180503923,1,residential,False,False,57.454,"LINESTRING (140.3654108 35.5558141, 140.3658237 35.5562067)",,
180503920,,residential,False,False,191.135,"LINESTRING (140.3666697 35.5556739, 140.3672793 35.5562659, 140.3679698 35.5569365, 140.3680279 35.5569906)",,
180503924,1,residential,False,False,41.888000000000005,"LINESTRING (140.3666697 35.5556739, 140.3664451 35.5558199, 140.366308 35.5559091)",,
180371510,,residential,False,False,115.175,"LINESTRING (140.3646237 35.5556491, 140.365448 35.5564385)",,
659914815,,residential,False,False,38.98,"LINESTRING (140.3646237 35.5556491, 140.3642982 35.5558788)",,
180503920,,residential,False,True,39.534,"LINESTRING (140.3671819 35.5585874, 140.3675091 35.5583517)",,
180508497,,residential,False,False,86.62400000000001,"LINESTRING (140.3671819 35.5585874, 140.3666162 35.5580381, 140.3665682 35.5579894)",,
180508497,,residential,False,True,59.935,"LINESTRING (140.3671819 35.5585874, 140.3673943 35.5588009, 140.3671544 35.5589792)",,
180242891,2,tertiary,False,False,42.046,"LINESTRING (140.3680279 35.5569906, 140.3676722 35.557234)",公園通り,
180242891,2,tertiary,False,True,46.18,"LINESTRING (140.3680279 35.5569906, 140.3683107 35.5567971, 140.3684186 35.5567233)",公園通り,
180503920,,residential,False,False,127.423,"LINESTRING (140.3680279 35.5569906, 140.3680746 35.5570338, 140.3686479 35.5575644, 140.3682907 35.5578123)",,
180503920,,residential,False,True,191.135,"LINESTRING (140.3680279 35.5569906, 140.3679698 35.5569365, 140.3672793 35.5562659, 140.3666697 35.5556739)",,
180503924,1,residential,False,False,54.904,"LINESTRING (140.366308 35.5559091, 140.3658237 35.5562067)",,
180503924,1,residential,False,True,41.888000000000005,"LINESTRING (140.366308 35.5559091, 140.3664451 35.5558199, 140.3666697 35.5556739)",,
180505219,,residential,False,False,35.072,"LINESTRING (140.3614326 35.5580179, 140.3611251 35.55821)",,
180505216,,residential,False,True,45.785,"LINESTRING (140.362277 35.5566212, 140.3626527 35.5563453)",,
180505223,,residential,False,False,55.547,"LINESTRING (140.362277 35.5566212, 140.3626793 35.5569986)",,
180505216,,residential,False,False,100.08500000000001,"LINESTRING (140.362277 35.5566212, 140.3618993 35.5568985, 140.3622851 35.5572698)",,
180503924,1,residential,False,True,76.226,"LINESTRING (140.3611628 35.5588541, 140.361446 35.5589834, 140.3618332 35.5587036)",,
180505217,,residential,False,False,52.339999999999996,"LINESTRING (140.3611628 35.5588541, 140.3611312 35.5588915, 140.3608354 35.5592422)",,
180505217,,residential,False,True,44.631,"LINESTRING (140.3611628 35.5588541, 140.3612583 35.5587161, 140.3614514 35.5585307)",,
387956259,2,tertiary,False,True,28.252,"LINESTRING (140.3618019 35.5575888, 140.3615756 35.5574137)",,
180505221,,residential,False,True,56.291,"LINESTRING (140.3618019 35.5575888, 140.3619189 35.5575118, 140.3620532 35.5574231, 140.3622851 35.5572698)",,
387956259,2,tertiary,False,False,59.303,"LINESTRING (140.3618019 35.5575888, 140.3619809 35.5577295, 140.3622725 35.5579601)",,
180505217,,residential,False,True,97.687,"LINESTRING (140.3614514 35.5585307, 140.3622725 35.5579601)",,
180505222,,residential,False,True,46.292,"LINESTRING (140.3614514 35.5585307, 140.3611251 35.55821)",,
180505217,,residential,False,False,44.631,"LINESTRING (140.3614514 35.5585307, 140.3612583 35.5587161, 140.3611628 35.5588541)",,
37920058,,residential,False,False,80.94999999999999,"LINESTRING (140.3608354 35.5592422, 140.3611474 35.5594393, 140.3612569 35.5595084, 140.3612845 35.5595258, 140.3615423 35.5596886)",,
180505217,,residential,False,True,52.339999999999996,"LINESTRING (140.3608354 35.5592422, 140.3611312 35.5588915, 140.3611628 35.5588541)",,
180505216,,residential,False,False,40.236,"LINESTRING (140.3634657 35.5557812, 140.3631296 35.5560182)",,
387956278,2,tertiary,False,False,56.947,"LINESTRING (140.3634657 35.5557812, 140.3637197 35.5560191, 140.3638773 35.5561687)",東金小学校裏通り,
387956259,2,tertiary,False,False,28.252,"LINESTRING (140.3615756 35.5574137, 140.3618019 35.5575888)",,
387956259,2,tertiary,False,True,36.289,"LINESTRING (140.3615756 35.5574137, 140.3612899 35.5571846)",,
180505220,,residential,False,True,88.362,"LINESTRING (140.3615756 35.5574137, 140.361235 35.5576496, 140.3608319 35.5579289)",,
180371511,,residential,False,False,54.259,"LINESTRING (140.3630617 35.5567356, 140.3634437 35.5571118)",,
180371511,,residential,False,True,57.03,"LINESTRING (140.3630617 35.5567356, 140.3626527 35.5563453)",,
180505221,,residential,False,False,45.298,"LINESTRING (140.3630617 35.5567356, 140.3626793 35.5569986)",,
180505221,,residential,False,True,42.703,"LINESTRING (140.3630617 35.5567356, 140.3632641 35.5565957, 140.3634214 35.5564869)",,
180505222,,residential,False,False,40.993,"LINESTRING (140.3608319 35.5579289, 140.3611251 35.55821)",,
180505220,,residential,False,False,88.362,"LINESTRING (140.3608319 35.5579289, 140.361235 35.5576496, 140.3615756 35.5574137)",,
180505217,,residential,False,False,97.687,"LINESTRING (140.3622725 35.5579601, 140.3614514 35.5585307)",,
368693275,,residential,False,True,45.635,"LINESTRING (140.3622725 35.5579601, 140.3626607 35.557698)",,
387956259,2,tertiary,False,False,36.620000000000005,"LINESTRING (140.3622725 35.5579601, 140.3625222 35.5581561, 140.3625618 35.5581904)",,
387956259,2,tertiary,False,True,59.303,"LINESTRING (140.3622725 35.5579601, 140.3619809 35.5577295, 140.3618019 35.5575888)",,
180371511,,residential,False,False,57.03,"LINESTRING (140.3626527 35.5563453, 140.3630617 35.5567356)",,
180505216,,residential,False,False,45.785,"LINESTRING (140.3626527 35.5563453, 140.362277 35.5566212)",,
180371511,,residential,False,True,56.456,"LINESTRING (140.3626527 35.5563453, 140.3624239 35.5561268, 140.362248 35.5559588)",,
180505216,,residential,False,True,56.427,"LINESTRING (140.3626527 35.5563453, 140.3628505 35.5562096, 140.3631296 35.5560182)",,
180505221,,residential,False,False,46.701,"LINESTRING (140.3626793 35.5569986, 140.3622851 35.5572698)",,
180505221,,residential,False,True,45.298,"LINESTRING (140.3626793 35.5569986, 140.3630617 35.5567356)",,
180505223,,residential,False,True,55.547,"LINESTRING (140.3626793 35.5569986, 140.362277 35.5566212)",,
180505221,,residential,False,True,46.701,"LINESTRING (140.3622851 35.5572698, 140.3626793 35.5569986)",,
180505216,,residential,False,True,100.08500000000001,"LINESTRING (140.3622851 35.5572698, 140.3618993 35.5568985, 140.362277 35.5566212)",,
180505221,,residential,False,False,56.291,"LINESTRING (140.3622851 35.5572698, 140.3620532 35.5574231, 140.3619189 35.5575118, 140.3618019 35.5575888)",,
180505219,,residential,False,True,35.072,"LINESTRING (140.3611251 35.55821, 140.3614326 35.5580179)",,
180505222,,residential,False,False,46.292,"LINESTRING (140.3611251 35.55821, 140.3614514 35.5585307)",,
180505222,,residential,False,True,40.993,"LINESTRING (140.3611251 35.55821, 140.3608319 35.5579289)",,
180508475,,residential,False,True,48.873,"LINESTRING (140.3653858 35.5575883, 140.3657952 35.5573015)",,
387956278,2,tertiary,False,False,103.392,"LINESTRING (140.3653858 35.5575883, 140.3655178 35.5577131, 140.3656149 35.5578021, 140.3657299 35.5579073, 140.3660262 35.5581922, 140.36614 35.5582866)",東金小学校裏通り,
387956278,2,tertiary,False,True,34.516,"LINESTRING (140.3653858 35.5575883, 140.3652145 35.557432, 140.3651319 35.5573566)",東金小学校裏通り,
180508474,,residential,False,False,48.173,"LINESTRING (140.3697072 35.5601388, 140.3692952 35.5604133)",,
180508474,,residential,False,True,108.748,"LINESTRING (140.3697072 35.5601388, 140.370626 35.5595081)",,
180508488,,residential,False,False,47.218999999999994,"LINESTRING (140.3697072 35.5601388, 140.3699707 35.5603161, 140.3701095 35.5604094)",,
180508488,,residential,False,True,45.971000000000004,"LINESTRING (140.3697072 35.5601388, 140.369474 35.5599818, 140.3693157 35.5598752)",,
387956260,,tertiary,False,True,44.437,"LINESTRING (140.3676186 35.5615722, 140.3672272 35.5613307)",,
180508474,,residential,False,True,143.396,"LINESTRING (140.3676186 35.5615722, 140.3686438 35.5608782, 140.3688026 35.5607709, 140.368837 35.5607472)",,
387956260,,tertiary,False,False,48.28,"LINESTRING (140.3676186 35.5615722, 140.3676672 35.5616065, 140.368028 35.5618258, 140.3680431 35.5618352)",,
180503920,,residential,False,False,59.508,"LINESTRING (140.3680095 35.5580043, 140.3675091 35.5583517)",,
180503920,,residential,False,True,7.572,"LINESTRING (140.3680095 35.5580043, 140.3680738 35.5579607)",,
180508493,,residential,False,False,85.24300000000001,"LINESTRING (140.3680095 35.5580043, 140.3674171 35.5574727, 140.3673782 35.5574352)",,
180503920,,residential,False,False,7.572,"LINESTRING (140.3680738 35.5579607, 140.3680095 35.5580043)",,
180503920,,residential,False,True,25.638,"LINESTRING (140.3680738 35.5579607, 140.3682653 35.5578297, 140.3682907 35.5578123)",,
180508481,,residential,False,False,81.604,"LINESTRING (140.3680738 35.5579607, 140.3684548 35.5583456, 140.3686769 35.5581881)",,
180508488,,residential,False,False,51.19,"LINESTRING (140.3701095 35.5604094, 140.3705467 35.5607017)",,
180508499,,residential,False,False,100.248,"LINESTRING (140.3701095 35.5604094, 140.3709465 35.5598185)",,
180508488,,residential,False,True,47.218999999999994,"LINESTRING (140.3701095 35.5604094, 140.3699707 35.5603161, 140.3697072 35.5601388)",,
180508474,,residential,False,False,50.994,"LINESTRING (140.3710572 35.5592127, 140.370626 35.5595081)",,
180508474,,residential,False,False,108.748,"LINESTRING (140.370626 35.5595081, 140.3697072 35.5601388)",,
180508474,,residential,False,True,50.994,"LINESTRING (140.370626 35.5595081, 140.3710572 35.5592127)",,
180508495,,residential,False,False,45.076,"LINESTRING (140.370626 35.5595081, 140.3709465 35.5598185)",,
180508495,,residential,False,True,45.453,"LINESTRING (140.370626 35.5595081, 140.3703002 35.5591969)",,
180508475,,residential,False,False,48.873,"LINESTRING (140.3657952 35.5573015, 140.3653858 35.5575883)",,
