osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge
121711631,2,157,県道小口岩倉線,secondary,False,False,28.86,"LINESTRING (136.913057 35.3368689, 136.9127392 35.3368812)",,
121711853,,744,町道下小口４４号線,residential,False,False,103.415,"LINESTRING (136.913057 35.3368689, 136.9130032 35.3359399)",,
121711631,2,157,県道小口岩倉線,secondary,False,False,62.404,"LINESTRING (136.9100854 35.3368366, 136.9100414 35.336832, 136.9098805 35.3368205, 136.9097197 35.3368115, 136.9095596 35.3368037, 136.9093992 35.3367985)",,
121714362,,752,町道下小口５２号線,residential,False,False,47.699,"LINESTRING (136.9100854 35.3368366, 136.9100583 35.3367942, 136.910101 35.3365898, 136.910109 35.3365191, 136.9101081 35.3364163)",,
121711631,2,157,県道小口岩倉線,secondary,False,True,79.049,"LINESTRING (136.9078293 35.3368594, 136.9086995 35.3368212)",,
121711904,,824,町道下小口１２４号線,unclassified,False,False,126.786,"LINESTRING (136.9078293 35.3368594, 136.9078224 35.3367855, 136.9075372 35.3357451)",,
"[43678270, 121711801, 121712238]",2,3,町道大口桃花台線,tertiary,False,False,118.744,"LINESTRING (136.904642 35.3291737, 136.9047331 35.3291727, 136.9050835 35.3291663, 136.9054843 35.3291593, 136.9059507 35.3291533)",50,yes
121712238,2,3,町道大口桃花台線,tertiary,False,True,138.341,"LINESTRING (136.904642 35.3291737, 136.9042504 35.3291782, 136.9041468 35.3291852, 136.9040431 35.3291986, 136.9038157 35.3292401, 136.903141 35.3293631)",50,
1070236250,2,54,町道大口中央幹線,tertiary,False,False,138.778,"LINESTRING (136.904642 35.3291737, 136.9044987 35.3291008, 136.9042904 35.3290041, 136.9041303 35.3289449, 136.9039578 35.3289101, 136.9037243 35.3288725, 136.9034976 35.328848, 136.9033228 35.3288312, 136.9032 35.3288118)",,
"[1070236250, 1070236251]",2,54,町道大口中央幹線,tertiary,False,True,275.207,"LINESTRING (136.904642 35.3291737, 136.9049824 35.3293436, 136.9053347 35.3295203, 136.9054753 35.3295927, 136.9059211 35.3298095, 136.906525 35.3301107, 136.9065419 35.330119, 136.9072335 35.3304603)",,
121714021,2,4,町道柏森大口線,tertiary,False,False,116.148,"LINESTRING (136.9072335 35.3304603, 136.9069499 35.3314789)",,
"[121711850, 121712132, 121714021]",2,4,町道柏森大口線,tertiary,False,True,64.22,"LINESTRING (136.9072335 35.3304603, 136.9072533 35.3303847, 136.907292 35.3302464, 136.9072954 35.3302344, 136.9073864 35.3298964)",,yes
"[1070236250, 1070236251]",2,54,町道大口中央幹線,tertiary,False,False,275.207,"LINESTRING (136.9072335 35.3304603, 136.9065419 35.330119, 136.906525 35.3301107, 136.9059211 35.3298095, 136.9054753 35.3295927, 136.9053347 35.3295203, 136.9049824 35.3293436, 136.904642 35.3291737)",,
1070236251,2,54,町道大口中央幹線,tertiary,False,True,333.42199999999997,"LINESTRING (136.9072335 35.3304603, 136.907636 35.3306609, 136.9078442 35.3307503, 136.9082463 35.3309489, 136.9087329 35.3311892, 136.9088246 35.3312348, 136.9103855 35.332002)",,
121711660,,758,町道下小口５８号線,unclassified,False,True,63.056,"LINESTRING (136.9103855 35.332002, 136.9100537 35.3325003)",,
"[121711994, 121711660, 121714550]",,758,町道下小口５８号線,unclassified,False,False,116.06800000000001,"LINESTRING (136.9103855 35.332002, 136.9104076 35.3319702, 136.9105092 35.3318238, 136.9105151 35.3318152, 136.9105278 35.3317662, 136.9105311 35.3317149, 136.9105328 35.3316633, 136.9105186 35.3309873)",,yes
1070236251,2,54,町道大口中央幹線,tertiary,False,False,333.42199999999997,"LINESTRING (136.9103855 35.332002, 136.9088246 35.3312348, 136.9087329 35.3311892, 136.9082463 35.3309489, 136.9078442 35.3307503, 136.907636 35.3306609, 136.9072335 35.3304603)",,
1070236251,2,54,町道大口中央幹線,tertiary,False,True,194.31400000000002,"LINESTRING (136.9103855 35.332002, 136.9117874 35.3326951, 136.9118563 35.3327323, 136.9119232 35.33277, 136.912196 35.332934)",,
1072958413,2,7,町道小口線,tertiary,False,True,18.344,"LINESTRING (136.912196 35.332934, 136.9120646 35.3330594)",,
1070236251,2,54,町道大口中央幹線,tertiary,False,False,194.314,"LINESTRING (136.912196 35.332934, 136.9119232 35.33277, 136.9118563 35.3327323, 136.9117874 35.3326951, 136.9103855 35.332002)",,
"[239422624, 1070236251, 239422623]",2,54,町道大口中央幹線,tertiary,False,True,41.824,"LINESTRING (136.912196 35.332934, 136.9122461 35.3328958, 136.9124163 35.3327235, 136.9125375 35.3327256)",,yes
121713608,,1121,町道秋田２１号線,unclassified,False,False,24.341,"LINESTRING (136.9059344 35.3282049, 136.9059333 35.327986)",,
121713608,,1121,町道秋田２１号線,unclassified,False,True,28.812,"LINESTRING (136.9059344 35.3282049, 136.9059376 35.328464)",,
121714232,,1508,町道大屋敷８号線,residential,False,True,25.159,"LINESTRING (136.9059344 35.3282049, 136.9061369 35.3283595)",,
"[121712201, 121712508, 121711845]",,1501,町道大屋敷１号線,"['unclassified', 'residential']",False,False,102.02899999999998,"LINESTRING (136.9032 35.3288118, 136.9032147 35.32878, 136.9033179 35.3286098, 136.9034216 35.3284483, 136.9034627 35.3283792, 136.9034782 35.3283411, 136.90349 35.3283006, 136.9034972 35.3282599, 136.9035016 35.3281646, 136.9034985 35.3279483)",,yes
121714419,1,55,町道役場南線,tertiary,False,False,62.526,"LINESTRING (136.9032 35.3288118, 136.9031587 35.3288917, 136.9031171 35.3292823, 136.9031242 35.3293239, 136.903141 35.3293631)",,
121714419,1,55,町道役場南線,tertiary,False,True,60.488,"LINESTRING (136.9032 35.3288118, 136.9030595 35.3287773, 136.9029228 35.3287349, 136.9027227 35.3286536, 136.9025941 35.3285902)",,
1070236250,2,54,町道大口中央幹線,tertiary,False,True,138.77800000000002,"LINESTRING (136.9032 35.3288118, 136.9033228 35.3288312, 136.9034976 35.328848, 136.9037243 35.3288725, 136.9039578 35.3289101, 136.9041303 35.3289449, 136.9042904 35.3290041, 136.9044987 35.3291008, 136.904642 35.3291737)",,
43678270,2,3,町道大口桃花台線,tertiary,False,True,122.574,"LINESTRING (136.9125342 35.329072, 136.9111832 35.3290889)",,
121711758,,1102,町道秋田２号線,unclassified,False,False,101.987,"LINESTRING (136.9125342 35.329072, 136.9125501 35.3299891)",,
121711758,,1102,町道秋田２号線,unclassified,False,True,102.887,"LINESTRING (136.9125342 35.329072, 136.9125187 35.3281468)",,
43678270,2,3,町道大口桃花台線,tertiary,False,False,63.203,"LINESTRING (136.9104866 35.3290983, 136.9111832 35.3290889)",,
43678270,2,3,町道大口桃花台線,tertiary,False,True,47.494,"LINESTRING (136.9104866 35.3290983, 136.9099631 35.329103)",,
121714550,,758,町道下小口５８号線,unclassified,False,False,102.456,"LINESTRING (136.9104866 35.3290983, 136.9104829 35.3281769)",,
121714550,,758,町道下小口５８号線,unclassified,False,True,101.965,"LINESTRING (136.9104866 35.3290983, 136.9104825 35.329172, 136.9104993 35.3300151)",,
43678270,2,3,町道大口桃花台線,tertiary,False,False,139.883,"LINESTRING (136.9075922 35.3291313, 136.909134 35.3291136)",,
43678270,2,3,町道大口桃花台線,tertiary,False,True,40.373,"LINESTRING (136.9075922 35.3291313, 136.9071472 35.3291364)",,
121712132,2,4,町道柏森大口線,tertiary,False,False,39.402,"LINESTRING (136.9075922 35.3291313, 136.9075007 35.3294777)",,
121712132,2,4,町道柏森大口線,tertiary,False,True,24.341,"LINESTRING (136.9075922 35.3291313, 136.9076551 35.3289185)",,
121713608,,1121,町道秋田２１号線,unclassified,False,False,76.656,"LINESTRING (136.9059507 35.3291533, 136.9059376 35.328464)",,
43678270,2,3,町道大口桃花台線,tertiary,False,False,108.56099999999999,"LINESTRING (136.9059507 35.3291533, 136.9068253 35.3291428, 136.9071472 35.3291364)",,
"[121711801, 121712238, 43678270]",2,3,町道大口桃花台線,tertiary,False,True,118.744,"LINESTRING (136.9059507 35.3291533, 136.9054843 35.3291593, 136.9050835 35.3291663, 136.9047331 35.3291727, 136.904642 35.3291737)",50,yes
121714419,1,55,町道役場南線,tertiary,False,False,133.344,"LINESTRING (136.903141 35.3293631, 136.9036888 35.3304759)",,
121712238,2,3,町道大口桃花台線,tertiary,False,False,138.341,"LINESTRING (136.903141 35.3293631, 136.9038157 35.3292401, 136.9040431 35.3291986, 136.9041468 35.3291852, 136.9042504 35.3291782, 136.904642 35.3291737)",50,
121714419,1,55,町道役場南線,tertiary,False,True,62.525999999999996,"LINESTRING (136.903141 35.3293631, 136.9031242 35.3293239, 136.9031171 35.3292823, 136.9031587 35.3288917, 136.9032 35.3288118)",,
121714097,2,59,町道大御堂線,tertiary,False,False,101.599,"LINESTRING (136.9041273 35.3313666, 136.9030081 35.3314007)",,
121714419,1,55,町道役場南線,tertiary,False,True,106.731,"LINESTRING (136.9041273 35.3313666, 136.9036888 35.3304759)",,
1212485092,2,55,町道役場南線,tertiary,False,False,260.363,"LINESTRING (136.9041273 35.3313666, 136.9041526 35.3314138, 136.9041738 35.331441, 136.9041964 35.331467, 136.9042217 35.3314924, 136.904249 35.3315176, 136.9042861 35.3315448, 136.9043245 35.33157, 136.9064801 35.3326782)",,
121711758,,1102,町道秋田２号線,unclassified,False,False,105.49,"LINESTRING (136.912567 35.3309582, 136.9125836 35.3319068)",,
121711758,,1102,町道秋田２号線,unclassified,False,True,100.742,"LINESTRING (136.912567 35.3309582, 136.9125512 35.3300523)",,
121713741,,773,町道下小口７３号線,unclassified,False,False,185.85,"LINESTRING (136.912567 35.3309582, 136.9105186 35.3309873)",,
121713741,,773,町道下小口７３号線,unclassified,False,True,185.85,"LINESTRING (136.9105186 35.3309873, 136.912567 35.3309582)",,
121714550,,758,町道下小口５８号線,unclassified,False,False,100.912,"LINESTRING (136.9105186 35.3309873, 136.9105006 35.3300799)",,
121713741,,773,町道下小口７３号線,unclassified,False,False,127.625,"LINESTRING (136.9105186 35.3309873, 136.9095062 35.3310002, 136.9095099 35.3313219)",,
"[121711994, 121711660, 121714550]",,758,町道下小口５８号線,unclassified,False,True,116.06800000000001,"LINESTRING (136.9105186 35.3309873, 136.9105328 35.3316633, 136.9105311 35.3317149, 136.9105278 35.3317662, 136.9105151 35.3318152, 136.9105092 35.3318238, 136.9104076 35.3319702, 136.9103855 35.332002)",,yes
121712226,,1502,町道大屋敷２号線,residential,False,True,8.479,"LINESTRING (136.9029919 35.3313256, 136.9030081 35.3314007)",,
121712226,,1502,町道大屋敷２号線,residential,False,False,64.38,"LINESTRING (136.9029919 35.3313256, 136.902979 35.3312257, 136.9028322 35.3307624)",,
121712226,,1502,町道大屋敷２号線,residential,False,False,8.479,"LINESTRING (136.9030081 35.3314007, 136.9029919 35.3313256)",,
121714097,2,59,町道大御堂線,tertiary,False,True,101.599,"LINESTRING (136.9030081 35.3314007, 136.9041273 35.3313666)",,
121714021,2,4,町道柏森大口線,tertiary,False,True,116.148,"LINESTRING (136.9069499 35.3314789, 136.9072335 35.3304603)",,
121713699,2,2,町道役場前線,tertiary,False,True,301.52,"LINESTRING (136.9069499 35.3314789, 136.9071442 35.3315701, 136.9073667 35.3316797, 136.9074943 35.3317425, 136.9075244 35.3317573, 136.9075946 35.3317919, 136.907617 35.3318029, 136.9076354 35.331812, 136.9077692 35.3318779, 136.908044 35.3320132, 136.9085129 35.3322442, 136.9097979 35.3328769)",,
121714021,2,4,町道柏森大口線,tertiary,False,False,140.28699999999998,"LINESTRING (136.9069499 35.3314789, 136.9068129 35.3319345, 136.9067287 35.3321664, 136.9066241 35.3323979, 136.9064801 35.3326782)",,
121711758,,1102,町道秋田２号線,unclassified,False,True,85.146,"LINESTRING (136.9125375 35.3327256, 136.9125944 35.3324756, 136.9125846 35.3319642)",,
"[239422624, 1070236251, 239422623]",2,54,町道大口中央幹線,tertiary,False,False,41.824,"LINESTRING (136.9125375 35.3327256, 136.9124163 35.3327235, 136.9122461 35.3328958, 136.912196 35.332934)",,yes
121714021,2,4,町道柏森大口線,tertiary,False,False,70.338,"LINESTRING (136.9064801 35.3326782, 136.9061804 35.3332616)",,
121714021,2,4,町道柏森大口線,tertiary,False,True,140.28699999999998,"LINESTRING (136.9064801 35.3326782, 136.9066241 35.3323979, 136.9067287 35.3321664, 136.9068129 35.3319345, 136.9069499 35.3314789)",,
121714820,,726,町道下小口２６号線,residential,False,True,121.76,"LINESTRING (136.9064801 35.3326782, 136.9065794 35.3327215, 136.9076212 35.3332544)",,
1212485092,2,55,町道役場南線,tertiary,False,True,260.36300000000006,"LINESTRING (136.9064801 35.3326782, 136.9043245 35.33157, 136.9042861 35.3315448, 136.904249 35.3315176, 136.9042217 35.3314924, 136.9041964 35.331467, 136.9041738 35.331441, 136.9041526 35.3314138, 136.9041273 35.3313666)",,
121711660,,758,町道下小口５８号線,unclassified,False,False,47.875,"LINESTRING (136.9097979 35.3328769, 136.9100537 35.3325003)",,
121711660,,758,町道下小口５８号線,unclassified,False,True,94.648,"LINESTRING (136.9097979 35.3328769, 136.9092928 35.3336217)",,
121713699,2,2,町道役場前線,tertiary,False,True,56.342,"LINESTRING (136.9097979 35.3328769, 136.9103296 35.3331388)",,
121713699,2,2,町道役場前線,tertiary,False,False,301.5199999999999,"LINESTRING (136.9097979 35.3328769, 136.9085129 35.3322442, 136.908044 35.3320132, 136.9077692 35.3318779, 136.9076354 35.331812, 136.907617 35.3318029, 136.9075946 35.3317919, 136.9075244 35.3317573, 136.9074943 35.3317425, 136.9073667 35.3316797, 136.9071442 35.3315701, 136.9069499 35.3314789)",,
1072958413,2,7,町道小口線,tertiary,False,False,18.344,"LINESTRING (136.9120646 35.3330594, 136.912196 35.332934)",,
1072958413,2,7,町道小口線,tertiary,False,True,41.216,"LINESTRING (136.9120646 35.3330594, 136.9117322 35.3333121)",,
121713971,1,737,町道下小口３７号線,residential,False,True,149.493,"LINESTRING (136.9120646 35.3330594, 136.9123721 35.3333031, 136.9126829 35.3335924, 136.9132046 35.3339755, 136.9132203 35.3340106)",30,
121712165,2,58,町道役場柏森線,tertiary,False,False,70.975,"LINESTRING (136.9061453 35.33333, 136.9053823 35.3334713)",,
