osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge
169061290,2,52,国道52号,trunk,False,False,398.643,"LINESTRING (138.4436248 35.4715469, 138.4437543 35.4694119, 138.4436984 35.4692192, 138.4434447 35.4690832, 138.4429468 35.4689639, 138.4424912 35.468817, 138.4422825 35.4687567)",
169061732,,,,unclassified,False,False,319.385,"LINESTRING (138.4377933 35.465913, 138.438163 35.4661209, 138.439016 35.466423, 138.43914 35.466457, 138.439312 35.466462, 138.4396908 35.4664427, 138.439852 35.4664704, 138.4402883 35.4665072, 138.4404426 35.4664553, 138.4405248 35.4664187, 138.4407262 35.4663979, 138.4408192 35.4664012, 138.44102 35.4664227, 138.4411221 35.4664229)",
"[835432280, 835432281, 835432278]",,421,遅沢静川線,secondary,False,False,271.229,"LINESTRING (138.4377933 35.465913, 138.4378977 35.4659097, 138.438007 35.4658868, 138.438217 35.4658016, 138.4384988 35.4656908, 138.4388887 35.4656439, 138.4389807 35.4656097, 138.4390728 35.4655244, 138.4393094 35.4652855, 138.4395266 35.4651764, 138.4404224 35.464888)",yes
977539546,2,52,国道52号,trunk,False,True,114.497,"LINESTRING (138.4404224 35.464888, 138.4408628 35.4658532)",
"[835432280, 835432281, 835432278]",,421,遅沢静川線,secondary,False,True,271.229,"LINESTRING (138.4404224 35.464888, 138.4395266 35.4651764, 138.4393094 35.4652855, 138.4390728 35.4655244, 138.4389807 35.4656097, 138.4388887 35.4656439, 138.4384988 35.4656908, 138.438217 35.4658016, 138.438007 35.4658868, 138.4378977 35.4659097, 138.4377933 35.465913)",yes
977539546,2,52,国道52号,trunk,False,False,114.497,"LINESTRING (138.4408628 35.4658532, 138.4404224 35.464888)",
"[750611379, 169061268, 169063767]",,405,割子切石線旧道,tertiary,False,False,233.054,"LINESTRING (138.4408628 35.4658532, 138.4412584 35.4657405, 138.4416519 35.4656473, 138.4431787 35.4651469, 138.4432596 35.4651009)",yes
"[977539546, 835432283, 835432284]",2,52,国道52号,trunk,False,True,67.561,"LINESTRING (138.4408628 35.4658532, 138.4410329 35.4662311, 138.4411102 35.4663963, 138.4411221 35.4664229)",yes
"[750611379, 169061268, 169063767]",,405,割子切石線旧道,tertiary,False,True,233.05400000000003,"LINESTRING (138.4432596 35.4651009, 138.4431787 35.4651469, 138.4416519 35.4656473, 138.4412584 35.4657405, 138.4408628 35.4658532)",yes
835432284,2,52,国道52号,trunk,False,True,157.161,"LINESTRING (138.4411221 35.4664229, 138.4417168 35.4677507)",
169061732,,,,unclassified,False,True,319.385,"LINESTRING (138.4411221 35.4664229, 138.44102 35.4664227, 138.4408192 35.4664012, 138.4407262 35.4663979, 138.4405248 35.4664187, 138.4404426 35.4664553, 138.4402883 35.4665072, 138.439852 35.4664704, 138.4396908 35.4664427, 138.439312 35.466462, 138.43914 35.466457, 138.439016 35.466423, 138.438163 35.4661209, 138.4377933 35.465913)",
"[977539546, 835432283, 835432284]",2,52,国道52号,trunk,False,False,67.561,"LINESTRING (138.4411221 35.4664229, 138.4411102 35.4663963, 138.4410329 35.4662311, 138.4408628 35.4658532)",yes
169063474,,,,residential,False,True,109.42,"LINESTRING (138.440324 35.467369, 138.440337 35.467408, 138.440482 35.467639, 138.440577 35.467735, 138.440942 35.468005, 138.4410547 35.4681352)",
835432284,2,52,国道52号,trunk,False,False,157.161,"LINESTRING (138.4417168 35.4677507, 138.4411221 35.4664229)",
835432284,2,52,国道52号,trunk,False,True,26.061,"LINESTRING (138.4417168 35.4677507, 138.4418231 35.4679685)",
169062542,,,,residential,False,True,75.051,"LINESTRING (138.4417168 35.4677507, 138.44132 35.467926, 138.4412666 35.4680083, 138.4410547 35.4681352)",
"[169062160, 169061810, 169062064]",,,,residential,False,"[False, True]",253.68800000000002,"LINESTRING (138.4410547 35.4681352, 138.441052 35.468146, 138.441087 35.46823, 138.44108 35.468355, 138.441004 35.468496, 138.44088 35.468637, 138.440324 35.469121, 138.440159 35.469206, 138.439842 35.469329, 138.439759 35.469374, 138.439705 35.469425, 138.439682 35.469453, 138.439665 35.469483, 138.439667 35.469508, 138.439674 35.469538, 138.4397051 35.4697956, 138.4397417 35.4698823)",yes
169062542,,,,residential,False,False,75.051,"LINESTRING (138.4410547 35.4681352, 138.4412666 35.4680083, 138.44132 35.467926, 138.4417168 35.4677507)",
169063474,,,,residential,False,False,109.42,"LINESTRING (138.4410547 35.4681352, 138.440942 35.468005, 138.440577 35.467735, 138.440482 35.467639, 138.440337 35.467408, 138.440324 35.467369)",
"[169061290, 835432284, 835432285]",2,52,国道52号,trunk,False,False,98.44800000000001,"LINESTRING (138.4422825 35.4687567, 138.4422312 35.468714, 138.4420901 35.4685802, 138.4419714 35.4682974, 138.4418231 35.4679685)",yes
169061290,2,52,国道52号,trunk,False,True,398.64300000000003,"LINESTRING (138.4422825 35.4687567, 138.4424912 35.468817, 138.4429468 35.4689639, 138.4434447 35.4690832, 138.4436984 35.4692192, 138.4437543 35.4694119, 138.4436248 35.4715469)",
169063658,,,,unclassified,False,False,231.468,"LINESTRING (138.4422825 35.4687567, 138.442223 35.4687798, 138.441631 35.469104, 138.4411511 35.4694158, 138.4409074 35.4695997, 138.440654 35.4697332, 138.4403796 35.4698029, 138.4401404 35.4698287)",
169062505,,,,unclassified,False,False,36.629999999999995,"LINESTRING (138.4401404 35.4698287, 138.4399068 35.4698529, 138.4397417 35.4698823)",
"[169062541, 169063086]",,,,unclassified,False,True,579.3319999999999,"LINESTRING (138.4401404 35.4698287, 138.440165 35.469926, 138.4403054 35.4701976, 138.440262 35.470557, 138.440228 35.470901, 138.440165 35.471199, 138.440097 35.471379, 138.439979 35.471644, 138.439897 35.471779, 138.439815 35.471864, 138.439387 35.472128, 138.439285 35.472218, 138.43923 35.472326, 138.43923 35.472399, 138.439249 35.472433, 138.439277 35.472461, 138.439332 35.472483, 138.439364 35.472488, 138.439415 35.472472, 138.439447 35.47246, 138.43949 35.472427, 138.439608 35.472309, 138.439753 35.472185, 138.439979 35.472089, 138.44002 35.472049, 138.440124 35.471796, 138.44022 35.471683, 138.440379 35.471548, 138.440544 35.471469, 138.440661 35.47143, 138.440943 35.471419, 138.441012 35.471396, 138.441026 35.471385, 138.441232 35.471115)",
