osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,maxspeed,ref
126920085,,tertiary,False,True,42.946,"LINESTRING (127.7140099 26.2518348, 127.7138932 26.2518065, 127.713831 26.2517873, 127.7136021 26.2517116)",2,,40,
126920607,,unclassified,False,True,52.455999999999996,"LINESTRING (127.7140099 26.2518348, 127.7140744 26.251845, 127.7141345 26.251849, 127.7143077 26.2518595, 127.7144145 26.2518597, 127.7145338 26.2518495)",,,,
126922172,,tertiary,False,False,60.652,"LINESTRING (127.7198982 26.2472452, 127.7198462 26.2471858, 127.7198203 26.2471512, 127.7196937 26.2469707, 127.7195675 26.2467879)",2,,,
126922795,,tertiary,False,True,127.47200000000001,"LINESTRING (127.7198982 26.2472452, 127.7199491 26.2472922, 127.720006 26.2473375, 127.7201449 26.2474405, 127.7204526 26.2476682, 127.7208413 26.247951, 127.7208789 26.2479797)",2,,,
"[1020199346, 1020199348]",市役所通り,primary,False,True,145.292,"LINESTRING (127.7198982 26.2472452, 127.7198128 26.2473097, 127.7197819 26.2473337, 127.7196124 26.2474626, 127.7192859 26.247711, 127.7189638 26.2479561, 127.7189062 26.248, 127.7187872 26.2480904)",2,,40,38
126922889,,unclassified,False,False,239.06,"LINESTRING (127.7152345 26.247896, 127.7154729 26.2479847, 127.7157142 26.2480834, 127.71581 26.2481103, 127.7158793 26.2481178, 127.7159834 26.2481211, 127.7160529 26.2481271, 127.7160959 26.2481414, 127.716156 26.248155, 127.7162698 26.2482278, 127.7165643 26.2484208, 127.7167126 26.2484861, 127.7168528 26.2484975, 127.7169829 26.2484935, 127.7172818 26.2484221, 127.7174433 26.2483696)",,,,
126922889,,unclassified,False,True,88.578,"LINESTRING (127.7152345 26.247896, 127.714677 26.2476792, 127.7144191 26.2475802)",,,,
233991348,,residential,False,False,85.757,"LINESTRING (127.7152345 26.247896, 127.7152722 26.247817, 127.7153033 26.2476969, 127.7153105 26.2476132, 127.7153273 26.2475531, 127.7153679 26.2474759, 127.7154086 26.2474029, 127.7154229 26.2473407, 127.7154677 26.2471595)",,,,
1020199343,屋富祖通り,primary,False,True,113.343,"LINESTRING (127.7131673 26.2515861, 127.7121655 26.2520675)",2,,40,38
126920085,,tertiary,False,False,45.826,"LINESTRING (127.7131673 26.2515861, 127.7132253 26.2515882, 127.7132719 26.2515984, 127.7133886 26.2516379, 127.7136021 26.2517116)",2,,40,
999531303,,trunk_link,True,False,28.628000000000004,"LINESTRING (127.7165178 26.2492863, 127.7165559 26.2493364, 127.7166058 26.2493828, 127.716626 26.2493991, 127.7166617 26.2494236, 127.7166922 26.249446, 127.7167192 26.2494674)",1,,,
"[999531320, 126921248, 999531311, 126922903]",市役所通り,primary,True,False,62.934000000000005,"LINESTRING (127.7165178 26.2492863, 127.7166123 26.2492402, 127.7169892 26.2490581, 127.717016 26.2490452, 127.7170739 26.2490188)",2,yes,40,38
397772482,浦添西原線,primary,True,False,69.831,"LINESTRING (127.7142485 26.2510256, 127.7141604 26.2510896, 127.7140954 26.2511265, 127.7140514 26.2511482, 127.7138617 26.2512416, 127.7136523 26.2513527)",1,,,38
397772484,市役所通り,primary,False,False,66.74600000000001,"LINESTRING (127.7142485 26.2510256, 127.7143226 26.2509511, 127.7143583 26.2509104, 127.7146633 26.2505548)",2,,40,38
1020199308,パイプライン通り,secondary,False,True,37.031000000000006,"LINESTRING (127.7142485 26.2510256, 127.7141548 26.2509721, 127.7141108 26.2509457, 127.7139385 26.2508423)",2,,30,251
"[1020199317, 1020199309]",パイプライン通り,secondary,False,False,188.339,"LINESTRING (127.7142485 26.2510256, 127.7143378 26.251079, 127.7143756 26.2511015, 127.714467 26.2511561, 127.7158124 26.2519751)",2,,30,251
1020199318,サンパーク通り,tertiary,False,True,47.324,"LINESTRING (127.7142485 26.2510256, 127.7142123 26.2511169, 127.7141947 26.2511659, 127.7141092 26.2514323)",2,,40,
126921827,,unclassified,False,True,24.037,"LINESTRING (127.7124076 26.2526287, 127.7121683 26.2526546)",,,,
126922151,,unclassified,False,False,66.913,"LINESTRING (127.7124076 26.2526287, 127.7123528 26.2524948, 127.7121655 26.2520675)",,,,
126922151,,unclassified,False,True,100.15700000000001,"LINESTRING (127.7124076 26.2526287, 127.7124864 26.2528215, 127.7125385 26.2529924, 127.7125554 26.2530742, 127.7125666 26.2532006, 127.7125303 26.2535071)",,,,
233991342,,unclassified,False,False,56.187,"LINESTRING (127.7124076 26.2526287, 127.7125563 26.252584, 127.7127773 26.252481, 127.7129171 26.2524159)",,,,
126920201,,unclassified,False,True,56.999,"LINESTRING (127.7145154 26.2534788, 127.7145174 26.2539914)",,,,
126920525,,unclassified,False,True,91.615,"LINESTRING (127.7145154 26.2534788, 127.7154339 26.2534951)",,,,
126921024,,unclassified,False,False,51.461,"LINESTRING (127.7145154 26.2534788, 127.7145159 26.253016)",,,,
126919663,パイプライン通り,secondary,False,False,34.089,"LINESTRING (127.7121224 26.2496481, 127.7123805 26.2498491)",2,,30,251
126919663,パイプライン通り,secondary,False,True,19.86,"LINESTRING (127.7121224 26.2496481, 127.7119749 26.2495281)",2,,30,251
126921448,,unclassified,False,False,76.771,"LINESTRING (127.7121224 26.2496481, 127.7121825 26.2496059, 127.7123698 26.249566, 127.712681 26.249415, 127.7128149 26.2493603)",,,,
126920003,,unclassified,False,False,26.689,"LINESTRING (127.7136449 26.2459795, 127.7138275 26.2458388, 127.7138476 26.2458228)",,,,
126920003,,unclassified,False,True,43.156,"LINESTRING (127.7136449 26.2459795, 127.7133935 26.2461625, 127.7133141 26.2462294)",,,,
1019301472,,residential,False,True,105.553,"LINESTRING (127.7136449 26.2459795, 127.7137222 26.2460698, 127.7138181 26.2462378, 127.7138366 26.2463045, 127.7138866 26.2463829, 127.7139286 26.2464519, 127.7139291 26.2465079, 127.7139808 26.2466071, 127.7141261 26.2468128)",,,,
126920058,,unclassified,False,True,41.797,"LINESTRING (127.7145338 26.2518495, 127.7145552 26.2522249)",,,,
126920607,,unclassified,False,False,52.456,"LINESTRING (127.7145338 26.2518495, 127.7144145 26.2518597, 127.7143077 26.2518595, 127.7141345 26.251849, 127.7140744 26.251845, 127.7140099 26.2518348)",,,,
126920607,,unclassified,False,True,58.036,"LINESTRING (127.7145338 26.2518495, 127.7146216 26.2518232, 127.7149221 26.2516806, 127.7150055 26.2516338, 127.7150366 26.2515975)",,,,
1020199309,パイプライン通り,secondary,False,False,43.56,"LINESTRING (127.7182276 26.2534304, 127.7185992 26.2536363)",2,,30,251
1020199309,パイプライン通り,secondary,False,True,3.079,"LINESTRING (127.7182276 26.2534304, 127.7182015 26.2534156)",2,,30,251
"[126919338, 126921660]",,unclassified,False,False,55.522000000000006,"LINESTRING (127.7182276 26.2534304, 127.7180959 26.2535607, 127.7180148 26.2536284, 127.7179519 26.2536956, 127.717868 26.2538093)",,,,
126919470,,unclassified,False,False,52.051,"LINESTRING (127.7190911 26.2529063, 127.7188142 26.2533031)",,,,
126919470,,unclassified,False,True,38.067,"LINESTRING (127.7190911 26.2529063, 127.7194173 26.2530841)",,,,
383427514,,residential,False,True,30.814,"LINESTRING (127.7190911 26.2529063, 127.7188305 26.2527574)",,,,
126922889,,unclassified,False,False,88.578,"LINESTRING (127.7144191 26.2475802, 127.714677 26.2476792, 127.7152345 26.247896)",,,,
"[126922889, 126919893]",,unclassified,False,True,101.512,"LINESTRING (127.7144191 26.2475802, 127.7141427 26.2474593, 127.713919 26.2473488, 127.7137352 26.2472401, 127.7135372 26.2471269)",,,,
233991311,,unclassified,False,False,158.775,"LINESTRING (127.7144191 26.2475802, 127.7145721 26.2473954, 127.7147734 26.2472164, 127.7149679 26.2470768, 127.7151066 26.2469827, 127.7151675 26.2469494, 127.7152504 26.2469448, 127.7153011 26.2469433, 127.7153332 26.2469357, 127.715362 26.2469145, 127.715406 26.2468614, 127.7155777 26.2466635)",,,,
126922172,,tertiary,False,False,39.533,"LINESTRING (127.7195675 26.2467879, 127.7193594 26.2464853)",2,,,
126919791,,unclassified,False,False,38.266,"LINESTRING (127.7195675 26.2467879, 127.7195285 26.24681, 127.7192439 26.2469728)",,,,
126922172,,tertiary,False,True,60.652,"LINESTRING (127.7195675 26.2467879, 127.7196937 26.2469707, 127.7198203 26.2471512, 127.7198462 26.2471858, 127.7198982 26.2472452)",2,,,
126920180,,unclassified,False,True,58.888,"LINESTRING (127.7169581 26.2502416, 127.7164654 26.2499497)",,,,
126920358,,unclassified,False,True,24.601,"LINESTRING (127.7169581 26.2502416, 127.717185 26.2501548)",,,,
126919221,,unclassified,False,True,69.751,"LINESTRING (127.7169581 26.2502416, 127.716458 26.250459, 127.7163368 26.2505282)",,,,
126922795,,tertiary,False,True,45.946,"LINESTRING (127.7208789 26.2479797, 127.7212322 26.2482449)",2,,,
126922795,,tertiary,False,False,127.472,"LINESTRING (127.7208789 26.2479797, 127.7208413 26.247951, 127.7204526 26.2476682, 127.7201449 26.2474405, 127.720006 26.2473375, 127.7199491 26.2472922, 127.7198982 26.2472452)",2,,,
392761194,,tertiary_link,True,False,36.294000000000004,"LINESTRING (127.7208789 26.2479797, 127.7209432 26.2480471, 127.7209573 26.2480765, 127.7209653 26.2481144, 127.720966 26.2481463, 127.7209627 26.2481836, 127.7209466 26.2482329, 127.7209158 26.2482702)",,,,
126921812,,unclassified,False,False,58.349,"LINESTRING (127.7119981 26.2515748, 127.7120963 26.2510575)",,,,
126920215,,residential,False,False,144.701,"LINESTRING (127.7119981 26.2515748, 127.7129287 26.2511238, 127.713159 26.2510109, 127.7132676 26.2509456)",,,,
126922674,,unclassified,False,True,57.85,"LINESTRING (127.7119981 26.2515748, 127.7119931 26.2516106, 127.7119996 26.251671, 127.7121655 26.2520675)",,,,
126921682,,unclassified,False,False,39.315,"LINESTRING (127.7174433 26.2483696, 127.7173527 26.2480255)",,,,
126922870,,unclassified,False,True,143.531,"LINESTRING (127.7174433 26.2483696, 127.7175385 26.2483754, 127.7176758 26.2483745, 127.7177611 26.2483604, 127.7178349 26.248335, 127.7179223 26.2482895, 127.7182992 26.2481381, 127.7184753 26.2480811, 127.7185667 26.2480552, 127.7186378 26.2480429, 127.7187034 26.2480367, 127.7187267 26.2480417, 127.7187872 26.2480904)",,,,
126922889,,unclassified,False,True,239.06000000000003,"LINESTRING (127.7174433 26.2483696, 127.7172818 26.2484221, 127.7169829 26.2484935, 127.7168528 26.2484975, 127.7167126 26.2484861, 127.7165643 26.2484208, 127.7162698 26.2482278, 127.716156 26.248155, 127.7160959 26.2481414, 127.7160529 26.2481271, 127.7159834 26.2481211, 127.7158793 26.2481178, 127.71581 26.2481103, 127.7157142 26.2480834, 127.7154729 26.2479847, 127.7152345 26.247896)",,,,
126919497,,unclassified,False,False,35.261,"LINESTRING (127.7164998 26.2458958, 127.716497 26.2462129)",,,,
126919497,,unclassified,False,True,35.249,"LINESTRING (127.7164998 26.2458958, 127.7165017 26.2455788)",,,,
233991345,,unclassified,False,False,84.603,"LINESTRING (127.7164998 26.2458958, 127.7173481 26.2458916)",,,,
233991345,,unclassified,False,True,69.661,"LINESTRING (127.7164998 26.2458958, 127.715967 26.2458947, 127.7158647 26.2457778)",,,,
126921448,,unclassified,False,False,11.618,"LINESTRING (127.7135169 26.2493938, 127.7136334 26.2493936)",,,,
126921448,,unclassified,False,True,34.835,"LINESTRING (127.7135169 26.2493938, 127.7131681 26.2493771)",,,,
1019243510,,residential,False,False,123.466,"LINESTRING (127.7135169 26.2493938, 127.7134494 26.2489227, 127.7137325 26.2488449, 127.7140632 26.248624)",,,,
126920394,,unclassified,False,False,7.678,"LINESTRING (127.7144836 26.2493631, 127.7145219 26.249423)",,,,
126920394,,unclassified,False,True,92.261,"LINESTRING (127.7144836 26.2493631, 127.7140632 26.248624)",,,,
126921924,,unclassified,False,True,43.54,"LINESTRING (127.7144836 26.2493631, 127.7140483 26.2493931)",,,,
126918916,,unclassified,False,True,42.807,"LINESTRING (127.7185992 26.2536363, 127.7188142 26.2533031)",,,,
1020199309,パイプライン通り,secondary,False,False,36.416,"LINESTRING (127.7185992 26.2536363, 127.7189055 26.2538146)",2,,30,251
1020199309,パイプライン通り,secondary,False,True,43.56,"LINESTRING (127.7185992 26.2536363, 127.7182276 26.2534304)",2,,30,251
126919332,,unclassified,False,True,2.442,"LINESTRING (127.71549 26.2512077, 127.7154836 26.2512289)",,,,
126920180,,unclassified,False,False,149.424,"LINESTRING (127.71549 26.2512077, 127.7152191 26.2511663, 127.7149955 26.2511072, 127.7149671 26.2510883, 127.7149469 26.2510679, 127.7149352 26.2510468, 127.7149318 26.2510219, 127.7149387 26.2509986, 127.7152955 26.250503, 127.7153466 26.2504653, 127.7154016 26.2504418, 127.7154366 26.2503996)",,,,
126920499,,unclassified,False,True,47.252,"LINESTRING (127.71549 26.2512077, 127.7155022 26.2511698, 127.715576 26.2510537, 127.715652 26.2509607, 127.7157521 26.2508578)",,,,
126918967,,tertiary,False,True,36.41,"LINESTRING (127.7120357 26.2465662, 127.7116796 26.2466384)",,,,
126918995,,tertiary,False,False,20.235,"LINESTRING (127.7120357 26.2465662, 127.7122369 26.2465427)",2,,,
126920928,,unclassified,False,False,29.270000000000003,"LINESTRING (127.7120357 26.2465662, 127.7121309 26.2466624, 127.7122543 26.246739)",,,,
126920028,サンパーク通り,tertiary,False,False,7.4,"LINESTRING (127.713889 26.254187, 127.7138985 26.254121)",2,,40,
126919684,,unclassified,False,False,62.02600000000001,"LINESTRING (127.713889 26.254187, 127.7135159 26.2541902, 127.7134279 26.2541945, 127.7133491 26.254204, 127.713272 26.2542269)",,,,
126922172,,tertiary,False,True,32.308,"LINESTRING (127.7191007 26.2461138, 127.7192738 26.2463594)",2,,,
126921487,,unclassified,False,True,177.166,"LINESTRING (127.7191007 26.2461138, 127.7190652 26.2461336, 127.7189558 26.2461837, 127.7186747 26.2462037, 127.7173449 26.2462102)",,,,
126922459,,tertiary,False,True,29.017000000000003,"LINESTRING (127.7191007 26.2461138, 127.7189784 26.2459388, 127.7189492 26.2458911)",2,,,
233991316,,residential,False,False,131.14600000000002,"LINESTRING (127.7191007 26.2461138, 127.7191428 26.2460837, 127.7201459 26.2453981)",,,,
126919265,,tertiary,False,False,46.311,"LINESTRING (127.7175608 26.2520129, 127.7179338 26.2517648)",,,,
126922093,,tertiary,False,False,44.621,"LINESTRING (127.7175608 26.2520129, 127.7172101 26.2522621)",,,,
126920134,,unclassified,False,False,78.77799999999999,"LINESTRING (127.7175608 26.2520129, 127.717206 26.2517414, 127.7169503 26.2515636)",,,,
126921130,,unclassified,False,False,82.80199999999999,"LINESTRING (127.7175608 26.2520129, 127.7178302 26.2521844, 127.7181265 26.252405, 127.718202 26.2524826)",,,,
126921050,,unclassified,False,True,6.089,"LINESTRING (127.7174562 26.2507731, 127.7173966 26.250785)",,,,
126920358,,unclassified,False,False,61.605999999999995,"LINESTRING (127.7174562 26.2507731, 127.7177132 26.2506902, 127.7180375 26.2505856)",,,,
126922009,,unclassified,False,True,112.79499999999999,"LINESTRING (127.7174562 26.2507731, 127.7176136 26.2509353, 127.7178984 26.2511954, 127.7182201 26.2515207)",,,,
126918848,,tertiary,False,False,14.847,"LINESTRING (127.7145174 26.2539914, 127.7146624 26.2539611)",,,,
126918848,,tertiary,False,True,63.379,"LINESTRING (127.7145174 26.2539914, 127.7138985 26.254121)",,,,
126920201,,unclassified,False,False,56.999,"LINESTRING (127.7145174 26.2539914, 127.7145154 26.2534788)",,,,
126919470,,unclassified,False,False,51.554,"LINESTRING (127.719859 26.253325, 127.7194173 26.2530841)",,,,
126921546,,unclassified,False,True,43.018,"LINESTRING (127.719859 26.253325, 127.7196156 26.2536444)",,,,
126922310,,unclassified,False,False,114.89699999999999,"LINESTRING (127.719859 26.253325, 127.719959 26.253145, 127.720009 26.253009, 127.720078 26.252569, 127.7200841 26.2523244)",,,,
126919265,,tertiary,False,False,42.692,"LINESTRING (127.7185698 26.2512751, 127.7188994 26.2510301)",,,,
126919265,,tertiary,False,True,44.295,"LINESTRING (127.7185698 26.2512751, 127.7182201 26.2515207)",,,,
126919928,,unclassified,False,False,122.047,"LINESTRING (127.7185698 26.2512751, 127.719484 26.2520048)",,,,
126922665,,unclassified,False,True,24.506,"LINESTRING (127.7189429 26.2452756, 127.7186972 26.2452729)",,,,
126922459,,tertiary,False,False,34.197,"LINESTRING (127.7189429 26.2452756, 127.7189408 26.2453246, 127.7189416 26.2455831)",2,,,
126922665,,unclassified,False,False,27.886,"LINESTRING (127.7189429 26.2452756, 127.7191487 26.2452707, 127.7192223 26.2452667)",,,,
126919980,,unclassified,False,False,34.637,"LINESTRING (127.7115783 26.2536405, 127.7116155 26.2534853, 127.7116426 26.2533345)",,,,
126919999,,unclassified,False,False,61.101,"LINESTRING (127.7145159 26.253016, 127.7151259 26.2530675)",,,,
126920058,,unclassified,False,False,31.034,"LINESTRING (127.7145159 26.253016, 127.7145303 26.2527372)",,,,
126921024,,unclassified,False,True,51.461,"LINESTRING (127.7145159 26.253016, 127.7145154 26.2534788)",,,,
126918848,,tertiary,False,True,69.625,"LINESTRING (127.7153398 26.2538095, 127.7146624 26.2539611)",,,,
126920365,,unclassified,False,False,36.197,"LINESTRING (127.7153398 26.2538095, 127.7154339 26.2534951)",,,,
126921438,,tertiary,False,False,106.009,"LINESTRING (127.7153398 26.2538095, 127.7154971 26.2537717, 127.7156576 26.2537118, 127.7158239 26.2536321, 127.7159162 26.2535716, 127.7160106 26.2534836, 127.7160798 26.2534253, 127.71622 26.2533072)",,,,
126919576,,unclassified,False,True,62.84,"LINESTRING (127.7151396 26.2493114, 127.7145219 26.249423)",,,,
126919093,,unclassified,False,True,52.724000000000004,"LINESTRING (127.7151396 26.2493114, 127.715126 26.249257, 127.7150952 26.24915, 127.7150687 26.2490807, 127.7150351 26.2489675, 127.7150439 26.2489202, 127.7150662 26.2488763, 127.7150789 26.2488583)",,,,
126920444,,unclassified,False,False,77.138,"LINESTRING (127.7151396 26.2493114, 127.715365 26.2493505, 127.7154964 26.2493696, 127.7155532 26.2493898, 127.7156044 26.2494203, 127.7157217 26.2495161, 127.7157415 26.2495494, 127.715784 26.249618)",,,,
"[126922889, 126919893]",,unclassified,False,False,101.512,"LINESTRING (127.7135372 26.2471269, 127.7137352 26.2472401, 127.713919 26.2473488, 127.7141427 26.2474593, 127.7144191 26.2475802)",,,,
126919893,,unclassified,False,True,95.162,"LINESTRING (127.7135372 26.2471269, 127.7133646 26.2469657, 127.7132198 26.2468318, 127.713059 26.246676, 127.7128986 26.2464921)",,,,
126920675,,unclassified,False,True,68.95100000000001,"LINESTRING (127.7135372 26.2471269, 127.7136436 26.2470602, 127.7137828 26.2470121, 127.713882 26.2469727, 127.7139552 26.2469393, 127.7140126 26.2469017, 127.7141261 26.2468128)",,,,
126919791,,unclassified,False,False,38.876,"LINESTRING (127.7192439 26.2469728, 127.7189123 26.2471566)",,,,
126919791,,unclassified,False,True,38.266,"LINESTRING (127.7192439 26.2469728, 127.7195285 26.24681, 127.7195675 26.2467879)",,,,
233991341,,unclassified,False,False,93.29400000000001,"LINESTRING (127.7192439 26.2469728, 127.7191619 26.2468578, 127.7191317 26.2468281, 127.7190981 26.2468179, 127.7190268 26.2468117, 127.7183955 26.2468172)",,,,
126919663,パイプライン通り,secondary,False,False,19.86,"LINESTRING (127.7119749 26.2495281, 127.7121224 26.2496481)",2,,30,251
126921783,,unclassified,False,False,34.257999999999996,"LINESTRING (127.7119749 26.2495281, 127.7120249 26.2494767, 127.7121913 26.2492889)",,,,
126919497,,unclassified,False,False,19.949,"LINESTRING (127.7165026 26.2453994, 127.7165017 26.2455788)",,,,
126922594,,unclassified,False,False,38.364,"LINESTRING (127.7165026 26.2453994, 127.7161765 26.2455824)",,,,
126922665,,unclassified,False,False,36.35,"LINESTRING (127.7165026 26.2453994, 127.7165801 26.2453648, 127.7167059 26.2453189, 127.7168422 26.2452829)",,,,
233991346,,unclassified,False,False,115.74000000000001,"LINESTRING (127.7165026 26.2453994, 127.7165141 26.2450178, 127.7165207 26.244986, 127.7165603 26.2449758, 127.7167763 26.244931, 127.7168133 26.2449361, 127.7168379 26.2449538, 127.7168422 26.2452829)",,,,
126920464,,unclassified,False,False,38.694,"LINESTRING (127.7178932 26.2526933, 127.718202 26.2524826)",,,,
233981293,,residential,False,False,83.304,"LINESTRING (127.7178932 26.2526933, 127.7172101 26.2522621)",,,,
126920464,,unclassified,False,True,52.318,"LINESTRING (127.7178932 26.2526933, 127.7176137 26.2529478, 127.7175585 26.2530497)",,,,
126920788,,unclassified,False,True,34.318,"LINESTRING (127.7173408 26.2452697, 127.7173455 26.2455783)",,,,
126922665,,unclassified,False,False,19.899,"LINESTRING (127.7173408 26.2452697, 127.7175403 26.2452666)",,,,
126922665,,unclassified,False,True,15.103,"LINESTRING (127.7173408 26.2452697, 127.7171894 26.2452728)",,,,
126922172,,tertiary,False,False,32.308,"LINESTRING (127.7192738 26.2463594, 127.7191007 26.2461138)",2,,,
126922172,,tertiary,False,True,16.397,"LINESTRING (127.7192738 26.2463594, 127.7193594 26.2464853)",2,,,
126920147,,unclassified,False,False,136.801,"LINESTRING (127.7192738 26.2463594, 127.7193173 26.2463305, 127.7203762 26.2456273)",,,,
126919265,,tertiary,False,False,44.295,"LINESTRING (127.7182201 26.2515207, 127.7185698 26.2512751)",,,,
126919265,,tertiary,False,True,39.394,"LINESTRING (127.7182201 26.2515207, 127.7179338 26.2517648)",,,,
126922009,,unclassified,False,False,112.79499999999999,"LINESTRING (127.7182201 26.2515207, 127.7178984 26.2511954, 127.7176136 26.2509353, 127.7174562 26.2507731)",,,,
126920928,,unclassified,False,True,114.446,"LINESTRING (127.7132156 26.2473011, 127.7122543 26.246739)",,,,
126919093,,unclassified,False,False,40.956,"LINESTRING (127.7132156 26.2473011, 127.7134003 26.2473921, 127.7135499 26.2474729, 127.7135711 26.2474853)",,,,
126919294,,unclassified,False,True,63.257,"LINESTRING (127.7151607 26.2528003, 127.7145303 26.2527372)",,,,
126919780,,unclassified,False,False,29.913,"LINESTRING (127.7151607 26.2528003, 127.7151259 26.2530675)",,,,
126919780,,unclassified,False,True,54.012,"LINESTRING (127.7151607 26.2528003, 127.7152545 26.2523219)",,,,
126920464,,unclassified,False,True,38.694,"LINESTRING (127.718202 26.2524826, 127.7178932 26.2526933)",,,,
126919254,,unclassified,False,True,60.153000000000006,"LINESTRING (127.718202 26.2524826, 127.7183577 26.2526632, 127.7185422 26.2529285)",,,,
126921130,,unclassified,False,True,82.80199999999999,"LINESTRING (127.718202 26.2524826, 127.7181265 26.252405, 127.7178302 26.2521844, 127.7175608 26.2520129)",,,,
126921806,,unclassified,False,True,41.137,"LINESTRING (127.718202 26.2524826, 127.7183976 26.2523692, 127.7185447 26.2522768)",,,,
126920788,,unclassified,False,False,35.428,"LINESTRING (127.7173449 26.2462102, 127.7173481 26.2458916)",,,,
126920788,,unclassified,False,True,33.047,"LINESTRING (127.7173449 26.2462102, 127.7173459 26.2465074)",,,,
126921487,,unclassified,False,True,84.563,"LINESTRING (127.7173449 26.2462102, 127.716497 26.2462129)",,,,
126921487,,unclassified,False,False,177.166,"LINESTRING (127.7173449 26.2462102, 127.7186747 26.2462037, 127.7189558 26.2461837, 127.7190652 26.2461336, 127.7191007 26.2461138)",,,,
126921546,,unclassified,False,False,54.423,"LINESTRING (127.7193077 26.2540485, 127.7196156 26.2536444)",,,,
1020199309,パイプライン通り,secondary,False,True,44.406,"LINESTRING (127.7193077 26.2540485, 127.7189341 26.2538312)",2,,30,251
126919928,,unclassified,False,True,122.047,"LINESTRING (127.719484 26.2520048, 127.7185698 26.2512751)",,,,
126921189,,unclassified,False,False,39.668,"LINESTRING (127.719484 26.2520048, 127.719561 26.2519317, 127.719732 26.2517265)",,,,
126921806,,unclassified,False,False,48.605000000000004,"LINESTRING (127.719484 26.2520048, 127.7192751 26.2520748, 127.7190241 26.2521493)",,,,
126919923,,unclassified,False,False,75.088,"LINESTRING (127.7173492 26.2468061, 127.7165963 26.2468038)",,,,
126920788,,unclassified,False,False,33.216,"LINESTRING (127.7173492 26.2468061, 127.7173459 26.2465074)",,,,
126921682,,unclassified,False,True,33.192,"LINESTRING (127.7173492 26.2468061, 127.71735 26.2471046)",,,,
233991341,,unclassified,False,True,104.355,"LINESTRING (127.7173492 26.2468061, 127.7183955 26.2468172)",,,,
126921278,,unclassified,False,False,41.706,"LINESTRING (127.713116 26.2503575, 127.7129008 26.2506791)",,,,
126919663,パイプライン通り,secondary,False,False,98.156,"LINESTRING (127.713116 26.2503575, 127.7134332 26.2505408, 127.7139385 26.2508423)",2,,30,251
126919663,パイプライン通り,secondary,False,True,45.613,"LINESTRING (127.713116 26.2503575, 127.7129295 26.2502475, 127.7127415 26.2501223)",2,,30,251
126920134,,unclassified,False,True,67.913,"LINESTRING (127.716366 26.2512499, 127.7169503 26.2515636)",,,,
126921050,,unclassified,False,False,45.224000000000004,"LINESTRING (127.716366 26.2512499, 127.7166224 26.2510985, 127.7167456 26.2510274)",,,,
126922057,,unclassified,False,False,75.235,"LINESTRING (127.716366 26.2512499, 127.7161868 26.2511517, 127.7159636 26.2510039, 127.7157521 26.2508578)",,,,
