osmid,lanes,ref,name,highway,oneway,reversed,length,bridge,geometry,maxspeed
"[180133433, 256269452, 256269454]",2,5;230,長万部バイパス,trunk,False,True,160.82199999999997,yes,"LINESTRING (140.3812279 42.5178196, 140.3814031 42.5176646, 140.3816307 42.5174754, 140.3818906 42.5172429, 140.3819901 42.5171413, 140.3820611 42.5170572, 140.3821702 42.5169075, 140.3822717 42.5167261, 140.3823162 42.5166317)",
1268562068,,1141,長万部公園線,secondary,False,True,122.509,,"LINESTRING (140.3812279 42.5178196, 140.3805917 42.5170237, 140.3804509 42.5168791)",40
"[180133433, 256269452, 256269454]",2,5;230,長万部バイパス,trunk,False,False,160.82199999999997,yes,"LINESTRING (140.3823162 42.5166317, 140.3822717 42.5167261, 140.3821702 42.5169075, 140.3820611 42.5170572, 140.3819901 42.5171413, 140.3818906 42.5172429, 140.3816307 42.5174754, 140.3814031 42.5176646, 140.3812279 42.5178196)",
"[180133433, 180133434, 1268562067]",2,5;230,長万部バイパス,trunk,False,True,510.43199999999996,yes,"LINESTRING (140.3823162 42.5166317, 140.3824147 42.5163354, 140.3824438 42.5161002, 140.3824242 42.5157602, 140.3823323 42.5154395, 140.3822788 42.5153482, 140.3821524 42.5151327, 140.3814864 42.5142579, 140.3808006 42.5134509, 140.3799871 42.5125389)",
"[762996418, 1093977981]",,,,unclassified,False,False,137.922,yes,"LINESTRING (140.3823162 42.5166317, 140.3821945 42.5164876, 140.382049 42.5163327, 140.3819987 42.5163197, 140.3819567 42.5163204, 140.3818798 42.5163455, 140.3809554 42.5166589)",
30821388,,1141,長万部公園線,secondary,False,False,76.605,,"LINESTRING (140.3790998 42.5115441, 140.3783413 42.5119466)",
1268562067,2,5;230,長万部バイパス,trunk,False,False,132.384,,"LINESTRING (140.3790998 42.5115441, 140.3799871 42.5125389)",
1268562066,2,5;230,長万部バイパス,trunk,False,True,166.936,,"LINESTRING (140.3790998 42.5115441, 140.378569 42.5109834, 140.3779193 42.5103208)",
1268562068,,1141,長万部公園線,secondary,False,False,20.994,,"LINESTRING (140.3774367 42.5139573, 140.3775866 42.5141104)",40
1268562068,,1141,長万部公園線,secondary,False,True,54.481,,"LINESTRING (140.3774367 42.5139573, 140.3770324 42.5135684)",40
180133405,,,,tertiary,False,False,47.639,,"LINESTRING (140.3774367 42.5139573, 140.3774705 42.5139362, 140.3778994 42.5136981)",
24260524,,,本町通,tertiary,False,True,27.784,,"LINESTRING (140.3764373 42.5129798, 140.3762376 42.5127779)",40
30821388,,1141,長万部公園線,secondary,False,True,48.243,,"LINESTRING (140.3764373 42.5129798, 140.376905 42.5127164)",
1268562068,,1141,長万部公園線,secondary,False,False,81.63499999999999,,"LINESTRING (140.3764373 42.5129798, 140.3767039 42.5132524, 140.3770324 42.5135684)",40
778457547,,,,tertiary,False,False,70.15400000000001,,"LINESTRING (140.3788246 42.5178941, 140.3789033 42.5178631, 140.3789871 42.51783, 140.3790522 42.5178043, 140.379368 42.5176491, 140.3795252 42.5175375)",
778457547,,,,tertiary,False,True,57.142,,"LINESTRING (140.3804509 42.5168791, 140.3799498 42.5172364)",
75255712,,,,unclassified,False,True,48.102000000000004,,"LINESTRING (140.3804509 42.5168791, 140.3806267 42.5167916, 140.3809554 42.5166589)",
1268562068,,1141,長万部公園線,secondary,False,False,122.509,,"LINESTRING (140.3804509 42.5168791, 140.3805917 42.5170237, 140.3812279 42.5178196)",40
1268562068,,1141,長万部公園線,secondary,False,True,89.945,,"LINESTRING (140.3804509 42.5168791, 140.37994 42.5163692, 140.3797938 42.5162313)",40
75255712,,,,unclassified,False,False,48.102000000000004,,"LINESTRING (140.3809554 42.5166589, 140.3806267 42.5167916, 140.3804509 42.5168791)",
180133417,,,,unclassified,False,True,232.169,,"LINESTRING (140.3809554 42.5166589, 140.3805744 42.5160593, 140.3803238 42.5157011, 140.3800883 42.5152924, 140.3795994 42.5148395)",
"[762996418, 1093977981]",,,,unclassified,False,True,137.922,yes,"LINESTRING (140.3809554 42.5166589, 140.3818798 42.5163455, 140.3819567 42.5163204, 140.3819987 42.5163197, 140.382049 42.5163327, 140.3821945 42.5164876, 140.3823162 42.5166317)",
180133393,,,,unclassified,False,False,66.245,,"LINESTRING (140.3769624 42.5093452, 140.3763086 42.5096954)",
