osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,bridge
110920044,True,unclassified,False,275.102,"LINESTRING (140.6006161 40.643381, 140.6005252 40.6433943, 140.5974146 40.6438498)",,,,
547165540,False,primary,False,167.829,"LINESTRING (140.6006161 40.643381, 140.6002021 40.6419926, 140.6001771 40.6419089)",2,13,大鰐浪岡線,
547165540,False,primary,True,62.049,"LINESTRING (140.6006161 40.643381, 140.6006388 40.6434583, 140.6007764 40.6439256)",2,13,大鰐浪岡線,
547165540,False,primary,False,149.953,"LINESTRING (140.6001771 40.6419089, 140.6001565 40.641839, 140.5999523 40.6411457, 140.5998125 40.6406711, 140.5997895 40.6405928)",2,13,大鰐浪岡線,
547165540,False,primary,True,167.829,"LINESTRING (140.6001771 40.6419089, 140.6002021 40.6419926, 140.6006161 40.643381)",2,13,大鰐浪岡線,
110900262,False,primary,True,60.263999999999996,"LINESTRING (140.5997895 40.6405928, 140.5996329 40.6406419, 140.5993391 40.640734, 140.5991291 40.6407992)",,38,五所川原黒石線,
547165540,False,primary,True,149.953,"LINESTRING (140.5997895 40.6405928, 140.5998125 40.6406711, 140.5999523 40.6411457, 140.6001565 40.641839, 140.6001771 40.6419089)",2,13,大鰐浪岡線,
102541828,False,unclassified,True,52.085,"LINESTRING (140.5926267 40.6466559, 140.5920116 40.6466959)",,,,
102541827,False,tertiary,False,124.475,"LINESTRING (140.5926267 40.6466559, 140.5925088 40.6459504, 140.5924293 40.6455466)",,,,
102541827,False,tertiary,False,114.75300000000001,"LINESTRING (140.5924293 40.6455466, 140.5923535 40.6452715, 140.5922293 40.6448339, 140.5921254 40.644541)",,,,
102541827,False,tertiary,True,124.475,"LINESTRING (140.5924293 40.6455466, 140.5925088 40.6459504, 140.5926267 40.6466559)",,,,
110920045,True,unclassified,False,55.080000000000005,"LINESTRING (140.5924293 40.6455466, 140.5925279 40.645538, 140.593081 40.6455204)",,,,
110900239,False,unclassified,False,83.838,"LINESTRING (140.5917653 40.6433226, 140.590832 40.6435814)",,,,
836056866,False,tertiary,False,94.82,"LINESTRING (140.5917653 40.6433226, 140.5915081 40.6424925)",,,,
110900327,False,unclassified,False,158.76,"LINESTRING (140.5917653 40.6433226, 140.5918634 40.6433044, 140.5935932 40.6429838)",,,,
836056866,False,tertiary,True,138.851,"LINESTRING (140.5917653 40.6433226, 140.5919488 40.6439178, 140.5921254 40.644541)",,,,
102541831,False,tertiary,True,159.23600000000002,"LINESTRING (140.593321 40.6420948, 140.5926667 40.642231, 140.5917905 40.642426, 140.5915081 40.6424925)",,,,
103512925,True,primary,False,101.49600000000001,"LINESTRING (140.593321 40.6420948, 140.5933462 40.642174, 140.593527 40.6427418, 140.5935932 40.6429838)",,38,五所川原黒石線,
697779635,False,secondary,True,41.098,"LINESTRING (140.593321 40.6420948, 140.5932894 40.6419606, 140.5932107 40.6417351)",2,268,弘前田舎館黒石線,
