osmid,oneway,highway,reversed,length,geometry,lanes,bridge,name,maxspeed
47114114,True,residential,False,53.378,"LINESTRING (139.8663968 35.6768564, 139.866442 35.6768328, 139.8665987 35.6767511, 139.8666791 35.6767001, 139.8668471 35.6765508)",,,,
"[1057198631, 190527311, 1066886863]",False,tertiary,True,56.989,"LINESTRING (139.8663968 35.6768564, 139.8666223 35.6769925, 139.8668157 35.6771092, 139.8669033 35.677162)",2,yes,,
1066890912,False,tertiary,False,66.789,"LINESTRING (139.8663968 35.6768564, 139.8663573 35.6768284, 139.8658907 35.6764188)",2,,,
47981626,True,tertiary,False,152.703,"LINESTRING (139.8669033 35.677162, 139.8672792 35.6774471, 139.8673799 35.6775415, 139.8677722 35.6779354, 139.8679772 35.6781413, 139.868023 35.6781873)",,,,
60185716,True,residential,False,144.562,"LINESTRING (139.8669033 35.677162, 139.8668512 35.6771955, 139.8656489 35.6779694)",,,,
"[1066886863, 1057198631, 190527311]",False,tertiary,False,56.989,"LINESTRING (139.8669033 35.677162, 139.8668157 35.6771092, 139.8666223 35.6769925, 139.8663968 35.6768564)",2,yes,,
1057198632,False,tertiary,False,66.541,"LINESTRING (139.8655998 35.6797969, 139.8656319 35.6798289, 139.8661064 35.6802312)",2,,,
1057198635,False,tertiary,True,133.276,"LINESTRING (139.8655998 35.6797969, 139.8656795 35.6797443, 139.865941 35.6795721, 139.8663101 35.679329, 139.8667469 35.679043)",2,,,
60185720,False,tertiary,False,84.531,"LINESTRING (139.8712666 35.6754785, 139.8712416 35.6755151, 139.8712174 35.6755449, 139.8711026 35.6756559, 139.8710132 35.6757315, 139.8708913 35.6758346, 139.8707291 35.6759815, 139.8706526 35.6760501)",2,,,
60185720,False,tertiary,True,120.294,"LINESTRING (139.8712666 35.6754785, 139.871295 35.6753716, 139.8713166 35.6752872, 139.8714375 35.674782, 139.8715092 35.6745281, 139.8715456 35.674421)",2,,,
1237740980,False,tertiary,False,142.95,"LINESTRING (139.8712666 35.6754785, 139.8715617 35.6754106, 139.8717317 35.6753837, 139.8724525 35.6752237, 139.8727988 35.6751586)",2,,二之江宮前通り,
998618113,False,tertiary,False,48.23,"LINESTRING (139.8717795 35.677716, 139.8720308 35.6780987)",2,,,
998618113,False,tertiary,True,67.382,"LINESTRING (139.8717795 35.677716, 139.8714205 35.6771848)",2,,,
151697488,False,residential,True,146.744,"LINESTRING (139.8717795 35.677716, 139.8718697 35.6777228, 139.8725117 35.6777711, 139.8728145 35.6777938, 139.8731301 35.6778181, 139.8733971 35.6778386)",,,,
1057080944,False,tertiary,True,7.794,"LINESTRING (139.8706526 35.6760501, 139.8706101 35.6759891)",2,,,
60185720,False,tertiary,True,84.531,"LINESTRING (139.8706526 35.6760501, 139.8707291 35.6759815, 139.8708913 35.6758346, 139.8710132 35.6757315, 139.8711026 35.6756559, 139.8712174 35.6755449, 139.8712416 35.6755151, 139.8712666 35.6754785)",2,,,
998618113,False,tertiary,False,42.559,"LINESTRING (139.8706526 35.6760501, 139.8707014 35.6761223, 139.8708855 35.6763828)",2,,,
1057083598,False,tertiary,False,70.853,"LINESTRING (139.8706526 35.6760501, 139.8705737 35.6761198, 139.87012 35.6765179)",2,,,
47981616,False,tertiary,False,88.48400000000001,"LINESTRING (139.8708855 35.6763828, 139.8710073 35.676396, 139.8712438 35.6764201, 139.8717676 35.6764066, 139.8718619 35.6764057)",2,,,
998618113,False,tertiary,False,32.684,"LINESTRING (139.8708855 35.6763828, 139.8709548 35.6764906, 139.8710531 35.6766433)",2,,,
998618113,False,tertiary,True,42.559,"LINESTRING (139.8708855 35.6763828, 139.8707014 35.6761223, 139.8706526 35.6760501)",2,,,
47981616,False,tertiary,False,91.439,"LINESTRING (139.8751919 35.6764385, 139.8752799 35.676441, 139.8752941 35.6764417, 139.8755423 35.6765083, 139.876154 35.6766836)",2,,,
47981616,False,tertiary,True,248.94200000000004,"LINESTRING (139.8751919 35.6764385, 139.8751243 35.6764517, 139.8749901 35.6764779, 139.8747695 35.6765238, 139.8745341 35.6765334, 139.8743547 35.676516, 139.8740804 35.6765039, 139.873937 35.6764911, 139.8734936 35.6763659, 139.8732405 35.6763669, 139.8729913 35.6763735, 139.8724782 35.6763912)",2,,,
398675576,False,unclassified,False,138.055,"LINESTRING (139.8751919 35.6764385, 139.875223 35.6764978, 139.8752325 35.6765109, 139.875547 35.6769716, 139.8757452 35.6773039, 139.8758925 35.6775413)",,,,
398675576,False,unclassified,True,24.628,"LINESTRING (139.8751919 35.6764385, 139.8751663 35.676375, 139.8750867 35.6762345)",,,,
189630523,False,residential,True,72.67500000000001,"LINESTRING (139.8675058 35.6785403, 139.867471 35.6785069, 139.8672141 35.6782601, 139.8671567 35.6781974, 139.8670037 35.67803)",,,,
1057198635,False,tertiary,False,47.469,"LINESTRING (139.8675058 35.6785403, 139.8671408 35.6787892, 139.8671033 35.6788148)",2,,,
1057198635,False,tertiary,True,61.016,"LINESTRING (139.8675058 35.6785403, 139.8679752 35.6782199, 139.868023 35.6781873)",2,,,
1057215463,False,tertiary,True,13.981,"LINESTRING (139.868023 35.6781873, 139.8681447 35.6781096)",2,,,
189790242,True,unclassified,False,63.45100000000001,"LINESTRING (139.868023 35.6781873, 139.8680742 35.6782439, 139.8683135 35.6785087, 139.8684387 35.6786473)",,,,
1057198635,False,tertiary,False,61.016,"LINESTRING (139.868023 35.6781873, 139.8679752 35.6782199, 139.8675058 35.6785403)",2,,,
1056405592,False,tertiary,False,66.883,"LINESTRING (139.8671033 35.6788148, 139.8671213 35.6788542, 139.8673613 35.6793786)",2,,銀杏並木通り,30
1057198635,False,tertiary,False,40.989999999999995,"LINESTRING (139.8671033 35.6788148, 139.86704 35.6788553, 139.8668981 35.6789462, 139.8667469 35.679043)",2,,,
1057198635,False,tertiary,True,47.469,"LINESTRING (139.8671033 35.6788148, 139.8671408 35.6787892, 139.8675058 35.6785403)",2,,,
998618113,False,tertiary,True,48.23,"LINESTRING (139.8720308 35.6780987, 139.8717795 35.677716)",2,,,
47981602,False,tertiary,False,77.78,"LINESTRING (139.8720308 35.6780987, 139.8719489 35.6781609, 139.8714036 35.678578)",2,,,
998618113,False,tertiary,False,21.052,"LINESTRING (139.8720308 35.6780987, 139.8721184 35.6782282, 139.8721431 35.6782646)",2,,,
47981601,False,tertiary,True,43.994,"LINESTRING (139.8687124 35.6822839, 139.8685354 35.6819153)",2,,銀杏並木通り,30
47981601,False,tertiary,False,34.372,"LINESTRING (139.8687124 35.6822839, 139.8687578 35.6823843, 139.8688435 35.6825741)",2,,銀杏並木通り,30
47981657,False,tertiary,True,42.735,"LINESTRING (139.8687124 35.6822839, 139.8686581 35.6822916, 139.8686302 35.682295, 139.8686037 35.6822914, 139.8685767 35.6822807, 139.8683323 35.6820971)",2,,,
47981657,False,tertiary,False,85.298,"LINESTRING (139.867686 35.6815391, 139.8677111 35.6815732, 139.8677255 35.6815853, 139.8683323 35.6820971)",2,,,
1056405591,False,tertiary,False,110.661,"LINESTRING (139.867686 35.6815391, 139.8676281 35.6815852, 139.8668111 35.6822358)",2,,,
1057198632,False,tertiary,True,69.137,"LINESTRING (139.867686 35.6815391, 139.8676368 35.6814952, 139.8671531 35.6810928)",2,,,
1057198633,False,tertiary,True,62.287000000000006,"LINESTRING (139.867686 35.6815391, 139.8677309 35.6815039, 139.8680809 35.6812298, 139.8681821 35.68115)",2,,,
998618113,False,tertiary,False,13.775,"LINESTRING (139.873529 35.680448, 139.8735884 35.6805621)",2,,,
47981614,False,tertiary,False,113.38,"LINESTRING (139.873529 35.680448, 139.8736091 35.680454, 139.8744159 35.6805145, 139.8746356 35.680532, 139.8747782 35.6805475)",,,,
998618113,False,tertiary,True,63.803,"LINESTRING (139.873529 35.680448, 139.8733802 35.6801653, 139.8732479 35.6799216)",2,,,
998618113,False,tertiary,False,9.434,"LINESTRING (139.8746133 35.6821318, 139.8746463 35.6822123)",2,,,
189615491,False,residential,True,132.011,"LINESTRING (139.8746133 35.6821318, 139.8746939 35.6821316, 139.8752463 35.6821757, 139.876068 35.6822435)",,,,
998618113,False,tertiary,True,69.476,"LINESTRING (139.8746133 35.6821318, 139.8745116 35.6819652, 139.8742454 35.6815833)",2,,,
