osmid,highway,oneway,reversed,length,name,geometry,ref,lanes,maxspeed,access
109573491,tertiary,False,False,17.25,,"LINESTRING (135.4050844 34.5022775, 135.4052154 34.5021661)",,,,
109573491,tertiary,False,True,93.601,,"LINESTRING (135.4050844 34.5022775, 135.404334 34.5028486)",,,,
281465133,unclassified,False,True,96.28699999999999,,"LINESTRING (135.4050844 34.5022775, 135.4051191 34.5023034, 135.4054512 34.5025513, 135.4057106 34.5027559, 135.4058552 34.5028659)",,,,
167623875,unclassified,False,False,83.112,,"LINESTRING (135.4095498 34.5027463, 135.4102019 34.5022268)",,,,
167624069,unclassified,False,True,88.844,,"LINESTRING (135.4095498 34.5027463, 135.4088541 34.5033028)",,,,
580564028,residential,False,True,47.253,,"LINESTRING (135.4095498 34.5027463, 135.4091817 34.5024487)",,,,
167623705,unclassified,True,False,106.964,,"LINESTRING (135.4095498 34.5027463, 135.4099421 34.5030903, 135.4103426 34.5034523)",,,,
167623808,unclassified,False,True,48.634,,"LINESTRING (135.413108 34.502806, 135.4134847 34.5024979)",,,,
383228966,residential,False,False,75.823,,"LINESTRING (135.413108 34.502806, 135.4136676 34.5033083)",,,,
"[167623657, 167623675]",unclassified,False,"[False, True]",121.45100000000001,,"LINESTRING (135.413108 34.502806, 135.4126325 34.5031455, 135.4124852 34.5032453, 135.4121638 34.5034818, 135.4121168 34.5035296)",,,,
167622661,unclassified,False,False,48.518,,"LINESTRING (135.4110249 34.5029327, 135.411381 34.5032556)",,,,
109573479,unclassified,True,False,70.998,,"LINESTRING (135.4110249 34.5029327, 135.4108381 34.5030778, 135.4104563 34.5033664)",,,,
167624155,unclassified,False,True,108.87700000000001,,"LINESTRING (135.4110249 34.5029327, 135.4105398 34.5025019, 135.4102019 34.5022268)",,,,
167622917,unclassified,False,False,45.339,,"LINESTRING (135.4076628 34.5028789, 135.4079405 34.5026658, 135.4080252 34.5026013)",,,,
"[167623145, 167623852]",unclassified,False,True,175.474,,"LINESTRING (135.4076628 34.5028789, 135.4072064 34.5032248, 135.4071392 34.5033196, 135.4079425 34.5040111)",,,,
167623343,unclassified,False,True,50.485,,"LINESTRING (135.4063569 34.5035412, 135.4064794 34.5035757, 135.4065507 34.5035958, 135.4067887 34.5038029)",,,,
281465128,tertiary,False,False,23.759999999999998,,"LINESTRING (135.4063569 34.5035412, 135.406349 34.503499, 135.406325 34.5034611, 135.4062876 34.5034315, 135.4062406 34.5034135, 135.406189 34.5034088)",,,,
281465128,tertiary,False,True,35.682,,"LINESTRING (135.4063569 34.5035412, 135.4063489 34.5035808, 135.4063268 34.5036165, 135.4062926 34.5036451, 135.4062496 34.5036638, 135.4062016 34.5036709, 135.4061534 34.5036657, 135.4061092 34.5036488, 135.4060734 34.5036217)",,,,
109573479,unclassified,True,False,85.842,,"LINESTRING (135.4103426 34.5034523, 135.4096521 34.503974)",,,,
167624069,unclassified,False,False,88.844,,"LINESTRING (135.4088541 34.5033028, 135.4095498 34.5027463)",,,,
167624570,unclassified,False,True,47.22,,"LINESTRING (135.4088541 34.5033028, 135.4084753 34.5035907)",,,,
167624834,unclassified,True,False,53.317,,"LINESTRING (135.4088541 34.5033028, 135.4092613 34.5036453)",,,,
167624501,unclassified,False,False,87.925,,"LINESTRING (135.4051801 34.5034278, 135.4058552 34.5028659)",,1,,
919094094,secondary,False,False,27.544,堺阪南線,"LINESTRING (135.4051801 34.5034278, 135.4049489 34.5032695)",204,,,
167624501,unclassified,False,True,105.52799999999999,,"LINESTRING (135.4051801 34.5034278, 135.4046584 34.5038875, 135.4043674 34.5040988)",,1,,
919094094,secondary,False,True,74.226,堺阪南線,"LINESTRING (135.4051801 34.5034278, 135.4057336 34.5037986, 135.4058092 34.5038483)",204,,,
167622947,unclassified,True,False,108.664,,"LINESTRING (135.4084753 34.5035907, 135.4076628 34.5028789)",,,,
167624570,unclassified,False,False,47.22,,"LINESTRING (135.4084753 34.5035907, 135.4088541 34.5033028)",,,,
167624189,unclassified,False,True,89.921,,"LINESTRING (135.4067887 34.5038029, 135.4074671 34.5043872)",,,,
167623343,unclassified,False,False,50.485,,"LINESTRING (135.4067887 34.5038029, 135.4065507 34.5035958, 135.4064794 34.5035757, 135.4063569 34.5035412)",,,,
167623970,unclassified,False,True,61.827000000000005,,"LINESTRING (135.4067887 34.5038029, 135.4063661 34.5041566, 135.4063153 34.5041991)",,,,
167622661,unclassified,False,True,72.405,,"LINESTRING (135.4119124 34.5037375, 135.411381 34.5032556)",,,,
167623675,unclassified,False,False,29.753,,"LINESTRING (135.4119124 34.5037375, 135.4121168 34.5035296)",,,,
167622555,unclassified,False,False,105.143,,"LINESTRING (135.4119124 34.5037375, 135.4126214 34.5044091, 135.4126655 34.5044509)",,,,
314708323,residential,False,True,25.417,,"LINESTRING (135.4079425 34.5040111, 135.4077424 34.5041694)",,,,
"[167623145, 167623852]",unclassified,False,False,175.474,,"LINESTRING (135.4079425 34.5040111, 135.4071392 34.5033196, 135.4072064 34.5032248, 135.4076628 34.5028789)",,,,
167625067,unclassified,True,False,67.594,,"LINESTRING (135.4079425 34.5040111, 135.4079647 34.5039936, 135.4084753 34.5035907)",,,,
167623612,tertiary,False,False,34.944,,"LINESTRING (135.4058092 34.5038483, 135.4058754 34.5037929, 135.4060734 34.5036217)",,,,
919094094,secondary,False,False,74.226,堺阪南線,"LINESTRING (135.4058092 34.5038483, 135.4057336 34.5037986, 135.4051801 34.5034278)",204,,,
919094094,secondary,False,True,60.6,堺阪南線,"LINESTRING (135.4058092 34.5038483, 135.4058831 34.5039001, 135.4063153 34.5041991)",204,,,
167622648,unclassified,True,False,46.342,,"LINESTRING (135.4043674 34.5040988, 135.4040043 34.5043889)",,,,
167624501,unclassified,False,False,105.52799999999999,,"LINESTRING (135.4043674 34.5040988, 135.4046584 34.5038875, 135.4051801 34.5034278)",,1,,
109573479,unclassified,True,False,7.657,,"LINESTRING (135.4092636 34.5042757, 135.4092068 34.5043262)",,,,
167622947,unclassified,True,False,51.045,,"LINESTRING (135.4092636 34.5042757, 135.4088803 34.5039426)",,,,
167623970,unclassified,False,False,61.827000000000005,,"LINESTRING (135.4063153 34.5041991, 135.4063661 34.5041566, 135.4067887 34.5038029)",,,,
167625225,unclassified,False,True,85.703,,"LINESTRING (135.4063153 34.5041991, 135.4062629 34.5042416, 135.4057695 34.5046417, 135.4056893 34.5047648)",,,,
919094094,secondary,False,False,60.6,堺阪南線,"LINESTRING (135.4063153 34.5041991, 135.4058831 34.5039001, 135.4058092 34.5038483)",204,,,
919094094,secondary,False,True,90.80600000000001,堺阪南線,"LINESTRING (135.4063153 34.5041991, 135.4069969 34.5046616, 135.4070803 34.5047182)",204,,,
167623689,tertiary,False,True,183.989,,"LINESTRING (135.4092068 34.5043262, 135.4106306 34.5054929)",,,,
109573479,unclassified,True,False,54.485,,"LINESTRING (135.4092068 34.5043262, 135.4087923 34.5046439, 135.4087714 34.5046599)",,,,
167622531,unclassified,True,False,79.927,,"LINESTRING (135.4040043 34.5043889, 135.4037265 34.5046467, 135.4034543 34.504946)",,,,
51878811,tertiary,False,False,31.315,,"LINESTRING (135.4126655 34.5044509, 135.4129183 34.5042614)",,,,
51878811,tertiary,False,True,75.091,,"LINESTRING (135.4126655 34.5044509, 135.4120583 34.5049044)",,,,
167622555,unclassified,False,True,105.143,,"LINESTRING (135.4126655 34.5044509, 135.4126214 34.5044091, 135.4119124 34.5037375)",,,,
167624109,unclassified,False,False,101.759,,"LINESTRING (135.4074671 34.5043872, 135.408265 34.5050237)",,,,
167624189,unclassified,False,False,89.921,,"LINESTRING (135.4074671 34.5043872, 135.4067887 34.5038029)",,,,
314708323,residential,False,False,34.97,,"LINESTRING (135.4074671 34.5043872, 135.4077424 34.5041694)",,,,
167624376,unclassified,False,True,51.097,,"LINESTRING (135.4074671 34.5043872, 135.4071423 34.5046651, 135.4070803 34.5047182)",,,,
167624587,unclassified,True,False,105.075,,"LINESTRING (135.4049669 34.5044895, 135.405754 34.5038897, 135.4058092 34.5038483)",,1,30,
167624917,unclassified,True,False,72.934,紀州街道,"LINESTRING (135.4049669 34.5044895, 135.4053387 34.5046341, 135.4055369 34.504708, 135.4056245 34.5047407, 135.4056893 34.5047648)",,,,
167624564,residential,False,False,48.102,,"LINESTRING (135.4057151 34.5047745, 135.4056159 34.5049726, 135.4056896 34.5050103, 135.4058219 34.5051086)",,,,
167624917,unclassified,True,False,95.313,紀州街道,"LINESTRING (135.4057151 34.5047745, 135.406028 34.5048636, 135.4063965 34.5049556, 135.4067079 34.5050295)",,,,
167622676,tertiary,False,False,48.607,,"LINESTRING (135.4070803 34.5047182, 135.4070258 34.5047638, 135.4067079 34.5050295)",,2,30,
167624376,unclassified,False,False,51.097,,"LINESTRING (135.4070803 34.5047182, 135.4071423 34.5046651, 135.4074671 34.5043872)",,,,
919094094,secondary,False,False,90.80600000000001,堺阪南線,"LINESTRING (135.4070803 34.5047182, 135.4069969 34.5046616, 135.4063153 34.5041991)",204,,,
919094094,secondary,False,True,100.30299999999998,堺阪南線,"LINESTRING (135.4070803 34.5047182, 135.4071389 34.5047579, 135.4078719 34.5052528, 135.4079269 34.50529)",204,,,
167625257,tertiary,False,False,9.081,,"LINESTRING (135.4034543 34.504946, 135.403372 34.5049005)",,2,,
167625257,tertiary,False,True,74.463,,"LINESTRING (135.4034543 34.504946, 135.4037703 34.5050889, 135.4041768 34.5052521)",,2,,
167622676,tertiary,False,False,62.082,,"LINESTRING (135.4067079 34.5050295, 135.4062404 34.5054336)",,2,30,
167624159,unclassified,False,False,99.141,,"LINESTRING (135.4067079 34.5050295, 135.4074101 34.5057078)",,,,
167622676,tertiary,False,True,48.607,,"LINESTRING (135.4067079 34.5050295, 135.4070258 34.5047638, 135.4070803 34.5047182)",,2,30,
1006660304,unclassified,False,False,9.637,,"LINESTRING (135.4058485 34.5051304, 135.4059252 34.5051897)",,,,
167624327,unclassified,True,False,111.524,,"LINESTRING (135.4041768 34.5052521, 135.4042271 34.5052051, 135.4043288 34.5051075, 135.4046777 34.5047836, 135.4049321 34.5045249, 135.4049669 34.5044895)",,1,30,
167625257,tertiary,False,False,74.463,,"LINESTRING (135.4041768 34.5052521, 135.4037703 34.5050889, 135.4034543 34.504946)",,2,,
167625257,tertiary,False,True,131.937,,"LINESTRING (135.4041768 34.5052521, 135.4042678 34.5052956, 135.4045916 34.5054505, 135.405277 34.5060047)",,2,,
167622468,unclassified,False,True,95.962,,"LINESTRING (135.4062404 34.5054336, 135.4069922 34.5060344)",,,,
167622676,tertiary,False,False,30.404,,"LINESTRING (135.4062404 34.5054336, 135.4060126 34.5056324)",,2,30,
167622676,tertiary,False,True,62.082,,"LINESTRING (135.4062404 34.5054336, 135.4067079 34.5050295)",,2,30,
1006660304,unclassified,False,True,39.62,,"LINESTRING (135.4062404 34.5054336, 135.4059252 34.5051897)",,,,
246257137,unclassified,False,False,33.748,,"LINESTRING (135.4052504 34.5053159, 135.4054997 34.5055393)",,,,
167623626,unclassified,False,True,6.749,,"LINESTRING (135.4129059 34.5056328, 135.4128525 34.5056746)",,,,
167624700,unclassified,False,False,42.169,,"LINESTRING (135.4129059 34.5056328, 135.4132172 34.5059121)",,,,
51878811,tertiary,False,False,102.488,,"LINESTRING (135.4112296 34.5055234, 135.4120583 34.5049044)",,,,
51878811,tertiary,False,True,36.33,,"LINESTRING (135.4112296 34.5055234, 135.4109395 34.5057461)",,,,
167622474,unclassified,False,True,114.516,,"LINESTRING (135.4112296 34.5055234, 135.4120797 34.5062783)",,,,
167623232,unclassified,True,False,52.775,,"LINESTRING (135.4074101 34.5057078, 135.4069922 34.5060344)",,,,
167624159,unclassified,False,False,74.949,,"LINESTRING (135.4074101 34.5057078, 135.4079432 34.506219)",,,,
167624159,unclassified,False,True,99.141,,"LINESTRING (135.4074101 34.5057078, 135.4067079 34.5050295)",,,,
51878811,tertiary,False,False,36.33,,"LINESTRING (135.4109395 34.5057461, 135.4112296 34.5055234)",,,,
51878811,tertiary,False,True,37.123,,"LINESTRING (135.4109395 34.5057461, 135.4106335 34.5059649)",,,,
167623689,tertiary,False,False,39.924,,"LINESTRING (135.4109395 34.5057461, 135.4108862 34.5057024, 135.4106306 34.5054929)",,,,
167622676,tertiary,False,True,27.652,,"LINESTRING (135.4058054 34.5058132, 135.4060126 34.5056324)",,2,30,
167624172,unclassified,False,False,94.616,,"LINESTRING (135.4058054 34.5058132, 135.4065332 34.5064168)",,,,
246257137,unclassified,False,True,41.38,,"LINESTRING (135.4058054 34.5058132, 135.4054997 34.5055393)",,,,
167622676,tertiary,False,False,47.992999999999995,,"LINESTRING (135.4058054 34.5058132, 135.4055044 34.506066, 135.405438 34.5061208)",,2,30,
167623222,unclassified,False,False,15.077,,"LINESTRING (135.4085559 34.5057264, 135.4084518 34.5058314)",,,,
919094094,secondary,False,True,144.847,堺阪南線,"LINESTRING (135.4085559 34.5057264, 135.4097811 34.5065495)",204,,,
919094094,secondary,False,False,75.345,堺阪南線,"LINESTRING (135.4085559 34.5057264, 135.4079915 34.5053348, 135.4079269 34.50529)",204,,,
167622599,unclassified,False,True,41.597,紀州街道,"LINESTRING (135.4084518 34.5058314, 135.4087251 34.5061301)",,,,
167623222,unclassified,False,False,63.478,,"LINESTRING (135.4084518 34.5058314, 135.4079432 34.506219)",,,,
167623222,unclassified,False,True,15.077,,"LINESTRING (135.4084518 34.5058314, 135.4085559 34.5057264)",,,,
167622485,unclassified,False,True,42.878,,"LINESTRING (135.4039821 34.5059885, 135.4038355 34.5063547)",,,,
167623967,unclassified,False,True,55.497,,"LINESTRING (135.4039821 34.5059885, 135.4041193 34.5060291, 135.4044006 34.506092, 135.4045689 34.5060968)",,,,
167622676,tertiary,False,True,47.992999999999995,,"LINESTRING (135.405438 34.5061208, 135.4055044 34.506066, 135.4058054 34.5058132)",,2,30,
167625257,tertiary,False,False,19.64,,"LINESTRING (135.405438 34.5061208, 135.4053638 34.5060744, 135.405277 34.5060047)",,2,,
1188431034,tertiary,False,True,94.08499999999998,,"LINESTRING (135.405438 34.5061208, 135.4055299 34.5061811, 135.405717 34.506317, 135.4061751 34.5066483, 135.4062136 34.5066751)",,2,,
167622468,unclassified,False,False,95.962,,"LINESTRING (135.4069922 34.5060344, 135.4062404 34.5054336)",,,,
167622468,unclassified,False,True,68.483,,"LINESTRING (135.4069922 34.5060344, 135.4075144 34.506475)",,,,
167623232,unclassified,True,False,59.808,,"LINESTRING (135.4069922 34.5060344, 135.4065332 34.5064168)",,,,
167624515,unclassified,False,False,67.469,,"LINESTRING (135.4045689 34.5060968, 135.4044577 34.5066966)",,,,
167623967,unclassified,False,False,55.497,,"LINESTRING (135.4045689 34.5060968, 135.4044006 34.506092, 135.4041193 34.5060291, 135.4039821 34.5059885)",,,,
246257151,unclassified,False,True,66.065,,"LINESTRING (135.4045689 34.5060968, 135.4049266 34.5060662, 135.4051929 34.5060349, 135.4052258 34.5060268, 135.405251 34.5060183, 135.405277 34.5060047)",,,,
167623222,unclassified,False,False,48.52,,"LINESTRING (135.4079432 34.506219, 135.4075144 34.506475)",,,,
167623222,unclassified,False,True,63.478,,"LINESTRING (135.4079432 34.506219, 135.4084518 34.5058314)",,,,
167624159,unclassified,False,False,41.904,,"LINESTRING (135.4079432 34.506219, 135.4082364 34.5065082)",,,,
167624159,unclassified,False,True,74.949,,"LINESTRING (135.4079432 34.506219, 135.4074101 34.5057078)",,,,
167623698,unclassified,False,True,26.332,,"LINESTRING (135.4136696 34.5063182, 135.4134562 34.5064768)",,,,
167624700,unclassified,False,True,61.299,,"LINESTRING (135.4136696 34.5063182, 135.4132172 34.5059121)",,,,
167624452,unclassified,False,False,37.251,,"LINESTRING (135.4136696 34.5063182, 135.4138882 34.5065338, 135.4139322 34.5065739)",,,,
167622474,unclassified,False,False,114.516,,"LINESTRING (135.4120797 34.5062783, 135.4112296 34.5055234)",,,,
167622623,unclassified,False,True,24.609,,"LINESTRING (135.4120797 34.5062783, 135.4122607 34.5064418)",,,,
167623626,unclassified,False,False,97.574,,"LINESTRING (135.4120797 34.5062783, 135.4128525 34.5056746)",,,,
167624172,unclassified,False,True,94.616,,"LINESTRING (135.4065332 34.5064168, 135.4058054 34.5058132)",,,,
167623232,unclassified,True,False,41.02,,"LINESTRING (135.4065332 34.5064168, 135.4062682 34.506631, 135.4062136 34.5066751)",,,,
167625196,unclassified,False,True,113.767,,"LINESTRING (135.4065332 34.5064168, 135.4067521 34.5065962, 135.4068704 34.5066695, 135.406988 34.506717, 135.4070937 34.5067529, 135.4072057 34.5066695, 135.4075144 34.506475)",,,,
167622485,unclassified,False,False,42.878,,"LINESTRING (135.4038355 34.5063547, 135.4039821 34.5059885)",,,,
167624108,unclassified,False,False,68.526,,"LINESTRING (135.4038355 34.5063547, 135.4044577 34.5066966)",,,,
167624336,unclassified,False,True,22.911,,"LINESTRING (135.4038355 34.5063547, 135.4037242 34.5065392)",,,,
167622468,unclassified,False,False,68.483,,"LINESTRING (135.4075144 34.506475, 135.4069922 34.5060344)",,,,
167623222,unclassified,False,True,48.52,,"LINESTRING (135.4075144 34.506475, 135.4079432 34.506219)",,,,
167622468,unclassified,False,True,46.74,,"LINESTRING (135.4075144 34.506475, 135.407681 34.5065726, 135.4079243 34.5067251)",,,,
167625196,unclassified,False,False,113.767,,"LINESTRING (135.4075144 34.506475, 135.4072057 34.5066695, 135.4070937 34.5067529, 135.406988 34.506717, 135.4068704 34.5066695, 135.4067521 34.5065962, 135.4065332 34.5064168)",,,,
1188431034,tertiary,False,False,94.085,,"LINESTRING (135.4062136 34.5066751, 135.4061751 34.5066483, 135.405717 34.506317, 135.4055299 34.5061811, 135.405438 34.5061208)",,2,,
"[1188431034, 1188431035]",tertiary,False,True,136.59699999999998,,"LINESTRING (135.4062136 34.5066751, 135.406568 34.5069578, 135.406651 34.5070312, 135.4072002 34.5074841, 135.4072762 34.5075361)",,2,,
51878811,tertiary,False,False,86.846,,"LINESTRING (135.4097811 34.5065495, 135.4105155 34.5060558)",,,,
51878811,tertiary,False,True,45.577,,"LINESTRING (135.4097811 34.5065495, 135.409395 34.5068079)",,,,
919094094,secondary,False,False,144.847,堺阪南線,"LINESTRING (135.4097811 34.5065495, 135.4085559 34.5057264)",204,,,
919094094,secondary,False,True,288.749,堺阪南線,"LINESTRING (135.4097811 34.5065495, 135.4122079 34.508206)",204,,,
167624108,unclassified,False,True,68.526,,"LINESTRING (135.4044577 34.5066966, 135.4038355 34.5063547)",,,,
167624515,unclassified,False,True,67.469,,"LINESTRING (135.4044577 34.5066966, 135.4045689 34.5060968)",,,,
"[167623354, 167623708]",unclassified,False,"[False, True]",131.67499999999998,,"LINESTRING (135.4044577 34.5066966, 135.404758 34.5068516, 135.4045355 34.5070979, 135.4043615 34.5072863, 135.4041203 34.5075724)",,,,
246257146,unclassified,False,True,84.924,,"LINESTRING (135.4044577 34.5066966, 135.4043655 34.5068257, 135.4038088 34.5071248, 135.4037427 34.5071626)",,,,
427223042,residential,False,False,37.41,,"LINESTRING (135.4079243 34.5067251, 135.4082364 34.5065082)",,,,
167622468,unclassified,False,False,46.74,,"LINESTRING (135.4079243 34.5067251, 135.407681 34.5065726, 135.4075144 34.506475)",,,,
167622468,unclassified,False,True,73.815,,"LINESTRING (135.4079243 34.5067251, 135.4079476 34.5067376, 135.4082644 34.5069078, 135.4086018 34.5070842)",,,,
167622623,unclassified,False,False,12.658,,"LINESTRING (135.4128237 34.5069503, 135.4127306 34.5068662)",,,,
167623698,unclassified,False,False,52.726,,"LINESTRING (135.4128237 34.5069503, 135.4132491 34.506631)",,,,
167623953,unclassified,False,True,35.431,,"LINESTRING (135.4128237 34.5069503, 135.4130913 34.5071803)",,,,
246257138,unclassified,False,False,37.627,,"LINESTRING (135.4086018 34.5070842, 135.4089021 34.5068534)",,,,
167622468,unclassified,False,False,73.815,,"LINESTRING (135.4086018 34.5070842, 135.4082644 34.5069078, 135.4079476 34.5067376, 135.4079243 34.5067251)",,,,
167622468,unclassified,False,True,67.28399999999999,,"LINESTRING (135.4086018 34.5070842, 135.4087122 34.5071512, 135.4092033 34.5074312)",,,,
167622490,unclassified,False,False,62.069,,"LINESTRING (135.4099696 34.5072834, 135.4094782 34.5076676)",,,,
167622599,unclassified,False,False,35.742,紀州街道,"LINESTRING (135.4099696 34.5072834, 135.4096944 34.5070556)",,,,
167622599,unclassified,False,True,36.783,紀州街道,"LINESTRING (135.4099696 34.5072834, 135.4102465 34.5075229)",,,,
167622479,unclassified,False,True,74.783,,"LINESTRING (135.4069495 34.5079094, 135.4064488 34.5084405)",,,,
427223068,residential,False,False,37.584,,"LINESTRING (135.4069495 34.5079094, 135.407277 34.5081129)",,,,
1185233923,unclassified,False,True,4.321,,"LINESTRING (135.4069495 34.5079094, 135.4069128 34.507885)",,2,,
167622599,unclassified,False,False,36.783,紀州街道,"LINESTRING (135.4102465 34.5075229, 135.4099696 34.5072834)",,,,
167623010,unclassified,False,True,62.437,,"LINESTRING (135.4102465 34.5075229, 135.4097529 34.50791)",,,,
167622599,unclassified,False,True,121.15299999999999,紀州街道,"LINESTRING (135.4102465 34.5075229, 135.410535 34.507726, 135.4113142 34.5081633)",,,,
167624831,unclassified,False,True,51.728,,"LINESTRING (135.407615 34.5077403, 135.407277 34.5081129)",,,,
1188431035,tertiary,False,True,37.719,,"LINESTRING (135.407615 34.5077403, 135.4079448 34.5079433)",,2,,
1188431035,tertiary,False,False,38.532,,"LINESTRING (135.407615 34.5077403, 135.4074007 34.5075988, 135.4072762 34.5075361)",,2,,
167622468,unclassified,False,False,36.407,,"LINESTRING (135.4094782 34.5076676, 135.4092033 34.5074312)",,,,
167622468,unclassified,False,True,36.879,,"LINESTRING (135.4094782 34.5076676, 135.4097529 34.50791)",,,,
167622490,unclassified,False,False,55.143,,"LINESTRING (135.4094782 34.5076676, 135.4090366 34.5080045)",,,,
167622490,unclassified,False,True,62.069,,"LINESTRING (135.4094782 34.5076676, 135.4099696 34.5072834)",,,,
167623953,unclassified,False,False,78.84800000000001,,"LINESTRING (135.4136812 34.5076965, 135.413436 34.5074765, 135.4130913 34.5071803)",,,,
167623178,unclassified,False,False,52.934,,"LINESTRING (135.4079448 34.5079433, 135.4075962 34.5083229)",,,,
1188431035,tertiary,False,False,37.719,,"LINESTRING (135.4079448 34.5079433, 135.407615 34.5077403)",,2,,
1188431035,tertiary,False,True,40.65,,"LINESTRING (135.4079448 34.5079433, 135.408298 34.5081645)",,2,,
167622468,unclassified,False,False,36.879,,"LINESTRING (135.4097529 34.50791, 135.4094782 34.5076676)",,,,
167622468,unclassified,False,True,36.334,,"LINESTRING (135.4097529 34.50791, 135.4100293 34.5081443)",,,,
167623010,unclassified,False,False,62.437,,"LINESTRING (135.4097529 34.50791, 135.4102465 34.5075229)",,,,
