osmid,highway,oneway,reversed,length,ref,name,geometry,lanes,bridge
113532374,unclassified,False,False,126.743,,,"LINESTRING (142.8407103 43.0818774, 142.8411316 43.0807799)",,
113533200,unclassified,False,False,45.45,,,"LINESTRING (142.8407103 43.0818774, 142.8401758 43.0817563)",,
113533200,unclassified,False,True,39.259,,,"LINESTRING (142.8407103 43.0818774, 142.841172 43.081982)",,
113535159,secondary,False,True,8.094,1075,新得停車場線,"LINESTRING (142.83599 43.083148, 142.8360893 43.0831542)",,
113534124,unclassified,False,False,222.125,,,"LINESTRING (142.83599 43.083148, 142.836534 43.083311, 142.838275 43.083677, 142.8386034 43.0837269)",,
113535159,secondary,False,False,39.884,1075,新得停車場線,"LINESTRING (142.83599 43.083148, 142.835714 43.083103, 142.835515 43.083058)",,
113532334,trunk,False,False,126.136,38,国道38号,"LINESTRING (142.8396807 43.0816441, 142.8401146 43.0805549)",2,
113532334,trunk,False,True,123.424,38,国道38号,"LINESTRING (142.8396807 43.0816441, 142.839225 43.082703)",2,
113533200,unclassified,False,False,62.804,,,"LINESTRING (142.8396807 43.0816441, 142.8389421 43.0814768)",,
113533200,unclassified,False,True,42.1,,,"LINESTRING (142.8396807 43.0816441, 142.8401758 43.0817563)",,
113533024,unclassified,False,True,62.451,,,"LINESTRING (142.8376349 43.0759299, 142.8383714 43.0760912)",,
585038391,unclassified,False,False,44.438,,,"LINESTRING (142.8376349 43.0759299, 142.8377934 43.0755474)",,
585038391,unclassified,False,True,67.942,,,"LINESTRING (142.8376349 43.0759299, 142.8373925 43.0765147)",,
113534811,unclassified,False,False,64.466,,,"LINESTRING (142.8359573 43.0819792, 142.8351968 43.0818131)",,
113534811,unclassified,False,True,46.244,,,"LINESTRING (142.8359573 43.0819792, 142.8365022 43.0820999)",,
585038386,unclassified,False,False,125.22,,,"LINESTRING (142.8359573 43.0819792, 142.835515 43.083058)",,
585038386,unclassified,False,True,125.175,,,"LINESTRING (142.8359573 43.0819792, 142.8363995 43.0809008)",,
113533368,unclassified,False,False,61.127,,,"LINESTRING (142.835163 43.078297, 142.8358858 43.0784502)",,
585038411,tertiary,False,True,57.337,,,"LINESTRING (142.835163 43.078297, 142.8353654 43.077803)",,
"[113533368, 585038403, 585038406, 113535599]",unclassified,False,"[False, True]",259.558,,,"LINESTRING (142.835163 43.078297, 142.83451 43.078156, 142.8341036 43.0791796, 142.834078 43.079244, 142.833835 43.079856, 142.8337832 43.0799111)",,yes
"[585038408, 585038411]",tertiary,False,False,123.709,,,"LINESTRING (142.835163 43.078297, 142.8347544 43.0792741, 142.834718 43.079361)",,yes
113533056,unclassified,False,False,123.476,,,"LINESTRING (142.8354388 43.0795205, 142.8349951 43.0805826)",,
113535824,unclassified,False,False,55.03,,,"LINESTRING (142.8354388 43.0795205, 142.8360873 43.0796639)",,
113535824,unclassified,False,True,61.169,,,"LINESTRING (142.8354388 43.0795205, 142.834718 43.079361)",,
"[113533056, 585038396, 585038398]",unclassified,False,True,124.426,,,"LINESTRING (142.8354388 43.0795205, 142.8355902 43.0791581, 142.835628 43.0790674, 142.8358858 43.0784502)",,yes
113533308,primary,False,False,95.467,136,夕張新得線,"LINESTRING (142.840736 43.079039, 142.8396108 43.0787907)",2,
585038374,trunk,False,False,188.125,38,国道38号,"LINESTRING (142.840736 43.079039, 142.8414011 43.0774184)",2,
"[113532784, 113533309, 113534695]",tertiary,False,False,398.42499999999995,,,"LINESTRING (142.840736 43.079039, 142.841012 43.079096, 142.841341 43.07918, 142.841571 43.079276, 142.841725 43.079349, 142.841947 43.079512, 142.8420389 43.0795937, 142.842636 43.080125, 142.842835 43.080272, 142.843135 43.080407, 142.843295 43.080441, 142.843686 43.080435, 142.844657 43.080378, 142.84491 43.080362)",,yes
