osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,est_width,bridge
61886436,,,,unclassified,,False,True,52.982,"LINESTRING (139.5182274 35.7531012, 139.5180393 35.7531415, 139.5176476 35.7531202)",,
"[564040373, 564040374, 863137719]",,234,前沢保谷線,secondary,,False,False,84.781,"LINESTRING (139.5182274 35.7531012, 139.5178671 35.752933, 139.5175846 35.7527782, 139.5174357 35.7526919)",,yes
61886435,,,,unclassified,,False,False,39.131,"LINESTRING (139.5174931 35.751188, 139.5175427 35.7515376)",,
61886435,,,,unclassified,,False,True,59.826,"LINESTRING (139.5174931 35.751188, 139.5177864 35.7508442, 139.5178609 35.7507407)",,
119188400,,,,unclassified,,False,False,130.356,"LINESTRING (139.5174931 35.751188, 139.517394 35.7512424, 139.5172632 35.7512993, 139.5170328 35.7513633, 139.5165928 35.7514502, 139.5162492 35.7515268, 139.5161542 35.7515912)",3.0m〜5.5m,
61886435,,,,unclassified,,False,False,10.212,"LINESTRING (139.5189657 35.7498585, 139.5188726 35.7499107)",,
119188303,,,,unclassified,,False,False,30.513,"LINESTRING (139.5189657 35.7498585, 139.5192523 35.7497129)",3.0m〜5.5m,
61886435,,,,unclassified,,False,True,95.96199999999999,"LINESTRING (139.5189657 35.7498585, 139.5188102 35.7496859, 139.5191769 35.7491315, 139.5191832 35.7491122)",,
61886436,,,,unclassified,,False,False,15.321,"LINESTRING (139.5174576 35.7530416, 139.5176084 35.7531049)",,
119168846,,,,unclassified,,False,True,8.551,"LINESTRING (139.5174576 35.7530416, 139.5173629 35.7530443)",3.0m〜5.5m,
572726334,,,,unclassified,,False,False,15.637,"LINESTRING (139.5174576 35.7530416, 139.5174649 35.7529011)",,
61886435,,,,unclassified,,False,True,39.131,"LINESTRING (139.5175427 35.7515376, 139.5174931 35.751188)",,
61886435,,,,unclassified,,False,False,39.888000000000005,"LINESTRING (139.5175427 35.7515376, 139.5175445 35.7517023, 139.5175047 35.7518936)",,
240214484,,,,unclassified,,False,True,225.847,"LINESTRING (139.5175427 35.7515376, 139.5178727 35.751556, 139.5184735 35.7515603, 139.5188222 35.7511555, 139.5197847 35.7511565)",,
119168747,,,,tertiary,,False,True,77.559,"LINESTRING (139.5221296 35.7568736, 139.5226336 35.7563086)",5.5m〜13.0m,
526892665,2,,前沢保谷線旧道,tertiary,30,False,False,109.654,"LINESTRING (139.5221296 35.7568736, 139.5218653 35.7567788, 139.520973 35.7565772)",,
67066952,,,,unclassified,,False,True,37.948,"LINESTRING (139.5196206 35.7534198, 139.5196554 35.7537599)",,
"[67066952, 564040380, 564040381]",,,,unclassified,,False,False,125.179,"LINESTRING (139.5196206 35.7534198, 139.5195739 35.7531601, 139.5195636 35.7531009, 139.519558 35.7530685, 139.5195471 35.7530056, 139.5195413 35.752972, 139.5194895 35.7526733, 139.5194145 35.7523066)",,yes
"[119169319, 119169375]",,,,residential,,False,"[False, True]",115.606,"LINESTRING (139.5196206 35.7534198, 139.5196004 35.7534115, 139.519497 35.753375, 139.519277 35.753307, 139.519187 35.753223, 139.5191234 35.7531931, 139.5190565 35.7531585, 139.5188705 35.7531222, 139.518576 35.7531325, 139.5185004 35.7532225)",1.5m〜3.0m,
119188303,,,,unclassified,,False,True,50.76,"LINESTRING (139.5201427 35.7492072, 139.5200562 35.7492551, 139.5200409 35.7492636, 139.519678 35.7494644)",3.0m〜5.5m,
564040381,,,,unclassified,,False,False,40.976,"LINESTRING (139.5201427 35.7492072, 139.5202373 35.7491058, 139.5203574 35.7489771, 139.5204323 35.7489253)",,
564040381,,,,unclassified,,False,True,91.007,"LINESTRING (139.5201427 35.7492072, 139.5200996 35.7492773, 139.5200623 35.7493725, 139.5200348 35.749495, 139.5200326 35.7495327, 139.5200245 35.7496677, 139.5199909 35.7500094)",,
119168747,,,,tertiary,,False,False,82.867,"LINESTRING (139.5233791 35.7554781, 139.5228361 35.7560791)",5.5m〜13.0m,
119168757,,,,tertiary,,False,False,27.072,"LINESTRING (139.5233791 35.7554781, 139.5235462 35.7552759)",5.5m〜13.0m,
863137719,,234,前沢保谷線,secondary,,False,False,76.687,"LINESTRING (139.5233791 35.7554781, 139.5226451 35.7551305)",,
863137720,2,234,前沢保谷線,secondary,40,False,True,60.777,"LINESTRING (139.5233791 35.7554781, 139.5239638 35.7557494)",,
119168833,,,,unclassified,,False,False,56.501999999999995,"LINESTRING (139.5235694 35.7516023, 139.5234133 35.7512984, 139.5233498 35.7511271)",3.0m〜5.5m,
119169173,,,,unclassified,,False,False,115.35799999999999,"LINESTRING (139.5235694 35.7516023, 139.5234719 35.7516417, 139.5231728 35.7516959, 139.5230578 35.7517204, 139.5230132 35.7517299, 139.52272 35.7518058, 139.522595 35.751859, 139.5224142 35.751998)",3.0m〜5.5m,
119169452,,,,unclassified,,False,True,44.492000000000004,"LINESTRING (139.5235694 35.7516023, 139.5238918 35.7514684, 139.5240157 35.7514342)",3.0m〜5.5m,
119169282,,,,unclassified,,False,True,32.794,"LINESTRING (139.520973 35.7565772, 139.5210723 35.7562935)",3.0m〜5.5m,
526892665,2,,前沢保谷線旧道,tertiary,30,False,False,12.331,"LINESTRING (139.520973 35.7565772, 139.5208401 35.7565514)",,
526892665,2,,前沢保谷線旧道,tertiary,30,False,True,109.654,"LINESTRING (139.520973 35.7565772, 139.5218653 35.7567788, 139.5221296 35.7568736)",,
119168796,,,,unclassified,,False,True,52.453,"LINESTRING (139.5224142 35.751998, 139.522242 35.7520091, 139.5220287 35.7520401, 139.5219065 35.7521601)",1.5m〜3.0m,
119169173,,,,unclassified,,False,True,115.358,"LINESTRING (139.5224142 35.751998, 139.522595 35.751859, 139.52272 35.7518058, 139.5230132 35.7517299, 139.5230578 35.7517204, 139.5231728 35.7516959, 139.5234719 35.7516417, 139.5235694 35.7516023)",3.0m〜5.5m,
119169273,,,,unclassified,,False,False,35.554,"LINESTRING (139.5224142 35.751998, 139.5225215 35.7521895, 139.5225253 35.7522441, 139.5225292 35.7522987)",1.5m〜3.0m,
119169280,,,,unclassified,,False,False,97.435,"LINESTRING (139.5224142 35.751998, 139.5223388 35.7516471, 139.522355 35.7514491, 139.5223399 35.7512376, 139.5223239 35.7511286)",3.0m〜5.5m,
119168927,,,,unclassified,,False,True,55.259,"LINESTRING (139.5245231 35.7546681, 139.5239283 35.7547863)",3.0m〜5.5m,
119168970,,,,unclassified,,False,False,73.91499999999999,"LINESTRING (139.5245231 35.7546681, 139.5245365 35.7543113, 139.524537 35.7542988, 139.5245594 35.7540041)",,
119169330,,,,unclassified,,False,True,30.782,"LINESTRING (139.523086 35.7488988, 139.5227732 35.7487884)",3.0m〜5.5m,
241570259,,,,unclassified,,False,False,152.457,"LINESTRING (139.523086 35.7488988, 139.5233765 35.748393, 139.5231324 35.7482808, 139.5227732 35.7487884)",,
119169330,,,,unclassified,,False,False,38.809,"LINESTRING (139.523086 35.7488988, 139.5230997 35.7489027, 139.523341 35.748971, 139.523376 35.748973, 139.523397 35.748956, 139.5234156 35.7488954, 139.52342 35.748881)",3.0m〜5.5m,
119168691,,,,unclassified,,False,False,25.405,"LINESTRING (139.5240427 35.752258, 139.5240498 35.7524864)",3.0m〜5.5m,
119169227,,,,unclassified,,False,False,21.578,"LINESTRING (139.5240427 35.752258, 139.5242818 35.7522605)",3.0m〜5.5m,
119169352,,,,unclassified,,False,False,42.646,"LINESTRING (139.5240427 35.752258, 139.5235706 35.7522406)",3.0m〜5.5m,
283287532,,,,unclassified,,False,True,38.397,"LINESTRING (139.5240427 35.752258, 139.5240464 35.7519127)",,
"[119169308, 119168918]",,,,unclassified,,False,"[False, True]",97.547,"LINESTRING (139.5156663 35.7534014, 139.51648 35.753223, 139.516712 35.7531795)",3.0m〜5.5m,
119188418,,,,unclassified,,False,True,86.598,"LINESTRING (139.5156663 35.7534014, 139.5153432 35.7533475, 139.5150778 35.7532125, 139.5147798 35.7531258)",1.5m〜3.0m,
564040375,2,15,小金井街道,primary,40,False,False,38.597,"LINESTRING (139.5156663 35.7534014, 139.5156942 35.7535683, 139.5156874 35.7537469)",,
"[564040375, 564040376, 564040377, 564040378, 863137721]",2,15,小金井街道,primary,40,False,True,71.856,"LINESTRING (139.5156663 35.7534014, 139.5156172 35.7531623, 139.5155837 35.7530289, 139.5155799 35.7530148, 139.5155557 35.752913, 139.5155536 35.752896, 139.5155254 35.7527655)",,yes
119169105,,,,unclassified,,False,True,22.636,"LINESTRING (139.52086 35.753049, 139.520926 35.7528526)",3.0m〜5.5m,
283287567,,,,unclassified,,False,False,52.301,"LINESTRING (139.52086 35.753049, 139.5203116 35.7528968)",,
119169105,,,,unclassified,,False,False,56.527,"LINESTRING (139.52086 35.753049, 139.520817 35.753137, 139.5207169 35.7533157, 139.520606 35.7535136)",3.0m〜5.5m,
283287567,,,,unclassified,,False,True,86.16000000000001,"LINESTRING (139.52086 35.753049, 139.5210639 35.7530832, 139.5212832 35.7531082, 139.52141 35.7530957, 139.5215008 35.753079, 139.5216328 35.7528565)",,
119169233,,,,unclassified,,False,False,40.128,"LINESTRING (139.5229171 35.7547151, 139.5230035 35.7543611)",3.0m〜5.5m,
119169422,,,,unclassified,,False,False,14.064,"LINESTRING (139.5229171 35.7547151, 139.5230668 35.7547503)",3.0m〜5.5m,
"[119169187, 119168981]",,,,unclassified,,False,True,103.729,"LINESTRING (139.5229171 35.7547151, 139.5227178 35.754695, 139.522649 35.754688, 139.5224944 35.754683, 139.522463 35.754682, 139.5219417 35.7546651, 139.5217997 35.7547431)",3.0m〜5.5m,
119168799,,,,unclassified,,False,True,29.194,"LINESTRING (139.5214956 35.7548327, 139.5217997 35.7547431)",3.0m〜5.5m,
119169460,,,,unclassified,,False,False,95.699,"LINESTRING (139.5214956 35.7548327, 139.5212995 35.7556785)",3.0m〜5.5m,
119169325,,,,unclassified,,False,True,49.049,"LINESTRING (139.5214956 35.7548327, 139.5213572 35.754851, 139.5212697 35.7548559, 139.5209563 35.7548862)",3.0m〜5.5m,
119169508,,,,unclassified,,False,False,58.661,"LINESTRING (139.5215064 35.7481722, 139.52151 35.748175, 139.5218048 35.7483894, 139.52198 35.748468, 139.5220148 35.748496)",3.0m〜5.5m,
564040381,,,,unclassified,,False,True,39.864999999999995,"LINESTRING (139.5215064 35.7481722, 139.5213593 35.7482836, 139.5211763 35.7484103)",,
119168796,,,,unclassified,,False,False,157.24099999999999,"LINESTRING (139.519495 35.751984, 139.520115 35.752074, 139.52035 35.752096, 139.52044 35.752108, 139.5212194 35.752183)",1.5m〜3.0m,
119188696,,,,unclassified,,False,True,74.65299999999999,"LINESTRING (139.519495 35.751984, 139.519418 35.751955, 139.519377 35.75195, 139.519162 35.751882, 139.519067 35.751865, 139.5187993 35.7518274, 139.5186981 35.751828)",3.0m〜5.5m,
564040381,,,,unclassified,,False,False,95.657,"LINESTRING (139.519495 35.751984, 139.5196656 35.7515034, 139.5197847 35.7511565)",,
564040381,,,,unclassified,,False,True,34.887,"LINESTRING (139.519495 35.751984, 139.5193988 35.75219, 139.5194113 35.7522829)",,
119169273,,,,unclassified,,False,False,20.897,"LINESTRING (139.5225292 35.7522987, 139.5224008 35.7524551)",1.5m〜3.0m,
423576091,,,,unclassified,,False,False,54.145,"LINESTRING (139.5225292 35.7522987, 139.5219292 35.7522959)",,
119169273,,,,unclassified,,False,True,35.554,"LINESTRING (139.5225292 35.7522987, 139.5225253 35.7522441, 139.5225215 35.7521895, 139.5224142 35.751998)",1.5m〜3.0m,
863137720,2,234,前沢保谷線,secondary,40,False,False,12.531,"LINESTRING (139.5240841 35.7558057, 139.5239638 35.7557494)",,
"[526892676, 119169356]",,,,unclassified,,False,False,102.01700000000001,"LINESTRING (139.5240841 35.7558057, 139.524106 35.7561543, 139.5241045 35.7563462, 139.5240549 35.7564639, 139.5239674 35.7567058)",3.0m〜5.5m,
119169273,,,,unclassified,,False,True,20.897,"LINESTRING (139.5224008 35.7524551, 139.5225292 35.7522987)",1.5m〜3.0m,
423576093,,,,unclassified,,False,False,22.249,"LINESTRING (139.5224008 35.7524551, 139.5226414 35.7524988)",,
119169273,,,,unclassified,,False,False,40.842,"LINESTRING (139.5224008 35.7524551, 139.5222212 35.7525509, 139.5222046 35.7525971, 139.5221997 35.7527418)",1.5m〜3.0m,
119169061,,,,unclassified,,False,False,20.052,"LINESTRING (139.5228195 35.7528464, 139.5226037 35.7528034)",3.0m〜5.5m,
119169061,,,,unclassified,,False,True,5.181,"LINESTRING (139.5228195 35.7528464, 139.5228723 35.7528647)",3.0m〜5.5m,
257578887,,,,unclassified,,False,False,57.315999999999995,"LINESTRING (139.5228195 35.7528464, 139.522749 35.7532082, 139.5227304 35.7533566)",,
119168757,,,,tertiary,,False,False,45.499,"LINESTRING (139.5239283 35.7547863, 139.5241996 35.7544414)",5.5m〜13.0m,
119168757,,,,tertiary,,False,True,64.441,"LINESTRING (139.5239283 35.7547863, 139.5235462 35.7552759)",5.5m〜13.0m,
119168927,,,,unclassified,,False,False,55.259,"LINESTRING (139.5239283 35.7547863, 139.5245231 35.7546681)",3.0m〜5.5m,
119168842,,,,unclassified,,False,True,77.856,"LINESTRING (139.5239283 35.7547863, 139.5236195 35.7547671, 139.5230668 35.7547503)",3.0m〜5.5m,
119169560,,,,unclassified,,False,False,9.675,"LINESTRING (139.5199619 35.7547848, 139.520061 35.754818)",3.0m〜5.5m,
119169560,,,,unclassified,,False,True,26.082,"LINESTRING (139.5199619 35.7547848, 139.5196776 35.7548271)",3.0m〜5.5m,
423576090,,,,unclassified,,False,False,34.426,"LINESTRING (139.5199619 35.7547848, 139.5200713 35.7544882)",,
119169326,,,,unclassified,,False,True,127.663,"LINESTRING (139.5178306 35.7557097, 139.5178867 35.7568569)",3.0m〜5.5m,
526892665,2,,前沢保谷線旧道,tertiary,30,False,False,60.48,"LINESTRING (139.5178306 35.7557097, 139.5174769 35.755628, 139.517185 35.7555636)",,
526892665,2,,前沢保谷線旧道,tertiary,30,False,True,61.111999999999995,"LINESTRING (139.5178306 35.7557097, 139.5180386 35.7557571, 139.5182282 35.7558048, 139.5184711 35.755886)",,
119168833,,,,unclassified,,False,True,56.501999999999995,"LINESTRING (139.5233498 35.7511271, 139.5234133 35.7512984, 139.5235694 35.7516023)",3.0m〜5.5m,
61886436,,,,unclassified,,False,True,3.925,"LINESTRING (139.5176476 35.7531202, 139.5176084 35.7531049)",,
61886436,,,,unclassified,,False,False,52.982,"LINESTRING (139.5176476 35.7531202, 139.5180393 35.7531415, 139.5182274 35.7531012)",,
119169235,,,,unclassified,,False,False,290.064,"LINESTRING (139.5176476 35.7531202, 139.5177605 35.753223, 139.5178351 35.7533148, 139.5178535 35.7534868, 139.5178615 35.753777, 139.5177171 35.7544195, 139.517603 35.754727, 139.517568 35.7548695, 139.5174993 35.7550443, 139.5173982 35.7550974, 139.517185 35.7555636)",1.5m〜3.0m,
119169233,,,,unclassified,,False,True,40.128,"LINESTRING (139.5230035 35.7543611, 139.5229171 35.7547151)",3.0m〜5.5m,
119169293,,,,unclassified,,False,False,4.733,"LINESTRING (139.5230035 35.7543611, 139.5230521 35.7543771)",3.0m〜5.5m,
119169293,,,,unclassified,,False,True,239.43599999999998,"LINESTRING (139.5230035 35.7543611, 139.5228201 35.7543025, 139.522775 35.7542881, 139.522669 35.7542542, 139.5226232 35.7542328, 139.5225009 35.7541758, 139.5223283 35.7540839, 139.5221504 35.754014, 139.5218028 35.753986, 139.521478 35.7538942, 139.5212432 35.7537736, 139.5210643 35.7536482, 139.5208282 35.7535654, 139.520606 35.7535136)",3.0m〜5.5m,
119169322,,,,unclassified,,False,False,5.896,"LINESTRING (139.5213623 35.7527193, 139.5212989 35.7527065)",3.0m〜5.5m,
119169322,,,,unclassified,,False,True,74.52499999999999,"LINESTRING (139.5213623 35.7527193, 139.5216193 35.7525512, 139.5216913 35.752519, 139.5217611 35.7525534, 139.5217941 35.7526288, 139.5218636 35.7526818, 139.5219979 35.7527073)",3.0m〜5.5m,
283287563,,,,unclassified,,False,False,30.555,"LINESTRING (139.5213623 35.7527193, 139.5213946 35.7527814, 139.5215029 35.7528155, 139.5216328 35.7528565)",,
119169325,,,,unclassified,,False,False,49.04900000000001,"LINESTRING (139.5209563 35.7548862, 139.5212697 35.7548559, 139.5213572 35.754851, 139.5214956 35.7548327)",3.0m〜5.5m,
119169325,,,,unclassified,,False,True,65.648,"LINESTRING (139.5209563 35.7548862, 139.5205711 35.754894, 139.5203253 35.7548832, 139.5202378 35.7548511)",3.0m〜5.5m,
240214480,,,,unclassified,,False,False,121.255,"LINESTRING (139.5209563 35.7548862, 139.5208284 35.755572, 139.5212995 35.7556785)",,
119169508,,,,unclassified,,False,False,25.471,"LINESTRING (139.522048 35.7485106, 139.5222973 35.748618)",3.0m〜5.5m,
119169508,,,,unclassified,,False,True,3.408,"LINESTRING (139.522048 35.7485106, 139.5220148 35.748496)",3.0m〜5.5m,
863137719,,234,前沢保谷線,secondary,,False,True,14.707,"LINESTRING (139.5203064 35.75406, 139.5204482 35.7541252)",,
119169557,,,,unclassified,,False,True,67.903,"LINESTRING (139.5203064 35.75406, 139.5203977 35.753742, 139.520606 35.7535136)",3.0m〜5.5m,
863137719,,234,前沢保谷線,secondary,,False,False,67.561,"LINESTRING (139.5203064 35.75406, 139.5199363 35.7538899, 139.5196554 35.7537599)",,
119169330,,,,unclassified,,False,True,21.603,"LINESTRING (139.5242821 35.7490116, 139.5240539 35.7489529)",3.0m〜5.5m,
526892665,2,,前沢保谷線旧道,tertiary,30,False,False,35.561,"LINESTRING (139.517185 35.7555636, 139.5168037 35.7554828)",,
119169235,,,,unclassified,,False,True,290.064,"LINESTRING (139.517185 35.7555636, 139.5173982 35.7550974, 139.5174993 35.7550443, 139.517568 35.7548695, 139.517603 35.754727, 139.5177171 35.7544195, 139.5178615 35.753777, 139.5178535 35.7534868, 139.5178351 35.7533148, 139.5177605 35.753223, 139.5176476 35.7531202)",1.5m〜3.0m,
526892665,2,,前沢保谷線旧道,tertiary,30,False,True,60.48,"LINESTRING (139.517185 35.7555636, 139.5174769 35.755628, 139.5178306 35.7557097)",,
119168846,,,,unclassified,,False,False,22.363,"LINESTRING (139.516712 35.7531795, 139.516912 35.753133, 139.5169502 35.753124)",3.0m〜5.5m,
119169028,,,,unclassified,,False,False,153.196,"LINESTRING (139.516712 35.7531795, 139.516768 35.753341, 139.516788 35.753403, 139.5168052 35.7534841, 139.5168142 35.7535785, 139.5167963 35.7536854, 139.5166844 35.7542, 139.5166065 35.7545325)",1.5m〜3.0m,
"[119169308, 119168918]",,,,unclassified,,False,"[False, True]",97.547,"LINESTRING (139.516712 35.7531795, 139.51648 35.753223, 139.5156663 35.7534014)",3.0m〜5.5m,
526892665,2,,前沢保谷線旧道,tertiary,30,False,False,7.17,"LINESTRING (139.5164014 35.7553975, 139.5163244 35.7553816)",,
526892665,2,,前沢保谷線旧道,tertiary,30,False,True,19.091,"LINESTRING (139.5164014 35.7553975, 139.5166061 35.7554409)",,
119169028,,,,unclassified,,False,True,81.576,"LINESTRING (139.5164014 35.7553975, 139.5164947 35.7550646, 139.5165798 35.7546785)",1.5m〜3.0m,
119169190,,,,unclassified,,False,False,26.806,"LINESTRING (139.5196776 35.7548271, 139.5195898 35.7550574)",3.0m〜5.5m,
119169560,,,,unclassified,,False,False,26.082,"LINESTRING (139.5196776 35.7548271, 139.5199619 35.7547848)",3.0m〜5.5m,
119169378,,,,unclassified,,False,False,118.94,"LINESTRING (139.5196776 35.7548271, 139.5197049 35.7546276, 139.5196987 35.7544381, 139.51969 35.754271, 139.519677 35.754164, 139.519675 35.7540216, 139.5196554 35.7537599)",3.0m〜5.5m,
119169452,,,,unclassified,,False,False,44.492000000000004,"LINESTRING (139.5240157 35.7514342, 139.5238918 35.7514684, 139.5235694 35.7516023)",3.0m〜5.5m,
863137720,2,234,前沢保谷線,secondary,40,False,False,60.777,"LINESTRING (139.5239638 35.7557494, 139.5233791 35.7554781)",,
863137720,2,234,前沢保谷線,secondary,40,False,True,12.531,"LINESTRING (139.5239638 35.7557494, 139.5240841 35.7558057)",,
119169061,,,,unclassified,,False,False,21.769,"LINESTRING (139.5230942 35.7529415, 139.5228723 35.7528647)",3.0m〜5.5m,
423883496,,,,unclassified,,False,True,38.356,"LINESTRING (139.5230942 35.7529415, 139.5230491 35.7532845)",,
119169061,,,,unclassified,,False,True,33.387,"LINESTRING (139.5230942 35.7529415, 139.5232093 35.7529585, 139.5234622 35.752964)",3.0m〜5.5m,
119168757,,,,tertiary,,False,True,58.47,"LINESTRING (139.5245594 35.7540041, 139.5242928 35.7543298, 139.5241996 35.7544414)",5.5m〜13.0m,
119168970,,,,unclassified,,False,True,73.91499999999999,"LINESTRING (139.5245594 35.7540041, 139.524537 35.7542988, 139.5245365 35.7543113, 139.5245231 35.7546681)",,
119169061,,,,unclassified,,False,True,16.883,"LINESTRING (139.5221997 35.7527418, 139.5223863 35.7527528)",3.0m〜5.5m,
119169322,,,,unclassified,,False,False,18.61,"LINESTRING (139.5221997 35.7527418, 139.5219979 35.7527073)",3.0m〜5.5m,
119169273,,,,unclassified,,False,True,40.842,"LINESTRING (139.5221997 35.7527418, 139.5222046 35.7525971, 139.5222212 35.7525509, 139.5224008 35.7524551)",1.5m〜3.0m,
119169105,,,,unclassified,,False,True,56.527,"LINESTRING (139.520606 35.7535136, 139.5207169 35.7533157, 139.520817 35.753137, 139.52086 35.753049)",3.0m〜5.5m,
119169293,,,,unclassified,,False,False,239.436,"LINESTRING (139.520606 35.7535136, 139.5208282 35.7535654, 139.5210643 35.7536482, 139.5212432 35.7537736, 139.521478 35.7538942, 139.5218028 35.753986, 139.5221504 35.754014, 139.5223283 35.7540839, 139.5225009 35.7541758, 139.5226232 35.7542328, 139.522669 35.7542542, 139.522775 35.7542881, 139.5228201 35.7543025, 139.5230035 35.7543611)",3.0m〜5.5m,
119169557,,,,unclassified,,False,False,67.903,"LINESTRING (139.520606 35.7535136, 139.5203977 35.753742, 139.5203064 35.75406)",3.0m〜5.5m,
119169330,,,,unclassified,,False,False,21.603,"LINESTRING (139.5240539 35.7489529, 139.5242821 35.7490116)",3.0m〜5.5m,
119169330,,,,unclassified,,False,True,14.445,"LINESTRING (139.5240539 35.7489529, 139.5238949 35.7489379)",3.0m〜5.5m,
241569723,,,,unclassified,,False,False,32.992,"LINESTRING (139.5240539 35.7489529, 139.524156 35.748668)",,
119168757,,,,tertiary,,False,True,45.499,"LINESTRING (139.5241996 35.7544414, 139.5239283 35.7547863)",5.5m〜13.0m,
119168757,,,,tertiary,,False,False,58.47,"LINESTRING (139.5241996 35.7544414, 139.5242928 35.7543298, 139.5245594 35.7540041)",5.5m〜13.0m,
119169293,,,,unclassified,,False,True,66.325,"LINESTRING (139.5241996 35.7544414, 139.5239937 35.7543565, 139.5238582 35.7543665, 139.5235005 35.7544366)",3.0m〜5.5m,
119168799,,,,unclassified,,False,False,29.194,"LINESTRING (139.5217997 35.7547431, 139.5214956 35.7548327)",3.0m〜5.5m,
"[119169187, 119168981]",,,,unclassified,,False,False,103.72900000000001,"LINESTRING (139.5217997 35.7547431, 139.5219417 35.7546651, 139.522463 35.754682, 139.5224944 35.754683, 139.522649 35.754688, 139.5227178 35.754695, 139.5229171 35.7547151)",3.0m〜5.5m,
863137719,,234,前沢保谷線,secondary,,False,False,139.981,"LINESTRING (139.5217997 35.7547431, 139.5215703 35.7546408, 139.5204482 35.7541252)",,
863137719,,234,前沢保谷線,secondary,,False,True,87.613,"LINESTRING (139.5217997 35.7547431, 139.5222044 35.7549237, 139.5226451 35.7551305)",,
119169190,,,,unclassified,,False,True,26.806,"LINESTRING (139.5195898 35.7550574, 139.5196776 35.7548271)",3.0m〜5.5m,
119168984,,,,unclassified,,False,False,67.735,"LINESTRING (139.5195898 35.7550574, 139.5193615 35.7550848, 139.5190575 35.7551515, 139.5188559 35.7551814)",1.5m〜3.0m,
119169424,,,,unclassified,,False,False,24.384,"LINESTRING (139.5195898 35.7550574, 139.5195956 35.7552631, 139.5195968 35.7552766)",3.0m〜5.5m,
