osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,bridge
116294773,tertiary,False,False,9.921,,,,"LINESTRING (140.3952373 37.5125433, 140.3953415 37.5125097)",
553919931,tertiary,False,False,84.836,,,,"LINESTRING (140.3952373 37.5125433, 140.3943648 37.5128644)",
739036331,trunk,True,False,157.154,2,4,国道4号,"LINESTRING (140.3952373 37.5125433, 140.3952313 37.5132062, 140.3952093 37.5139564)",
116295381,residential,False,False,47.966,,,,"LINESTRING (140.3951541 37.5170518, 140.3946103 37.5170579)",
116295381,residential,False,True,8.605,,,,"LINESTRING (140.3951541 37.5170518, 140.3952515 37.5170563)",
116294773,tertiary,False,True,9.921,,,,"LINESTRING (140.3953415 37.5125097, 140.3952373 37.5125433)",
116294773,tertiary,False,False,71.621,,,,"LINESTRING (140.3953415 37.5125097, 140.3959434 37.5123184, 140.3960789 37.5122457)",
563205156,trunk,True,False,321.512,2,4,国道4号,"LINESTRING (140.3953415 37.5125097, 140.3953938 37.5115949, 140.3953927 37.5106725, 140.3953835 37.510439, 140.3953587 37.5101343, 140.3953097 37.5097773, 140.3952862 37.5096232)",
34939712,residential,False,False,43.692,,,,"LINESTRING (140.3964338 37.5118615, 140.3964276 37.5122544)",
34939722,residential,False,False,91.574,,,,"LINESTRING (140.3964338 37.5118615, 140.3961592 37.5118472, 140.3961692 37.511242)",
34939722,residential,False,True,140.069,,,,"LINESTRING (140.3964338 37.5118615, 140.3965918 37.511863, 140.3966213 37.5109084, 140.3963951 37.5109107)",
34939712,residential,False,True,43.692,,,,"LINESTRING (140.3964276 37.5122544, 140.3964338 37.5118615)",
116294892,tertiary,False,False,30.771,,,,"LINESTRING (140.3964276 37.5122544, 140.3960789 37.5122457)",
116294892,tertiary,False,True,73.112,,,,"LINESTRING (140.3964276 37.5122544, 140.3972564 37.5122654)",
34939777,residential,False,False,39.566,,,,"LINESTRING (140.3961692 37.511242, 140.3957207 37.5112354)",
34939722,residential,False,False,54.74,,,,"LINESTRING (140.3961692 37.511242, 140.3961839 37.5109176, 140.3963793 37.5109109, 140.3963951 37.5109107)",
34939722,residential,False,True,91.574,,,,"LINESTRING (140.3961692 37.511242, 140.3961592 37.5118472, 140.3964338 37.5118615)",
34939777,residential,False,True,39.566,,,,"LINESTRING (140.3957207 37.5112354, 140.3961692 37.511242)",
116294892,tertiary,False,False,79.705,,,,"LINESTRING (140.3957207 37.5112354, 140.395751 37.510519)",
116294892,tertiary,False,True,128.605,,,,"LINESTRING (140.3957207 37.5112354, 140.3957073 37.511846, 140.3957073 37.5119152, 140.39571 37.5119662, 140.3957301 37.5120184, 140.3957623 37.5120641, 140.3958093 37.5121194, 140.3958602 37.5121598, 140.3959156 37.5121865, 140.3959863 37.5122216, 140.3960789 37.5122457)",
116295521,residential,False,True,59.411,,,,"LINESTRING (140.3952509 37.512202, 140.3945776 37.5121866)",
739036331,trunk,True,False,37.97,2,4,国道4号,"LINESTRING (140.3952509 37.512202, 140.3952373 37.5125433)",
116294414,tertiary,False,True,9.457,,,,"LINESTRING (140.3951662 37.5154994, 140.3952734 37.5155013)",
738309062,tertiary,False,True,75.931,,,,"LINESTRING (140.3951662 37.5154994, 140.395061 37.515498, 140.3949027 37.5154943, 140.3943056 37.5154814)",
739036331,trunk,True,False,172.651,2,4,国道4号,"LINESTRING (140.3951662 37.5154994, 140.3951455 37.5162562, 140.3951559 37.5165783, 140.3951541 37.5170518)",
116295381,residential,False,False,8.605,,,,"LINESTRING (140.3952515 37.5170563, 140.3951541 37.5170518)",
738305037,tertiary,False,True,61.523,,,,"LINESTRING (140.3952515 37.5170563, 140.3959488 37.5170715)",
108068272,trunk,True,False,65.91,2,4,国道4号,"LINESTRING (140.3952515 37.5170563, 140.3952494 37.5167525, 140.3952604 37.5164637)",
116295381,residential,False,False,67.298,,,,"LINESTRING (140.3946103 37.5170579, 140.3938473 37.5170511)",
116295381,residential,False,True,47.966,,,,"LINESTRING (140.3946103 37.5170579, 140.3951541 37.5170518)",
563205156,trunk,True,False,107.02,2,4,国道4号,"LINESTRING (140.3952604 37.5164637, 140.3952734 37.5155013)",
"[116295364, 738495021, 738495022]",residential,False,True,81.468,,,,"LINESTRING (140.3952604 37.5164637, 140.3953768 37.5164579, 140.3958307 37.5160692, 140.3959139 37.5160001, 140.3959265 37.5159892)",yes
116294414,tertiary,False,False,9.457,,,,"LINESTRING (140.3952734 37.5155013, 140.3951662 37.5154994)",
116294414,tertiary,False,True,62.568,,,,"LINESTRING (140.3952734 37.5155013, 140.3959826 37.5155146)",
563205156,trunk,True,False,171.837,2,4,国道4号,"LINESTRING (140.3952734 37.5155013, 140.3952887 37.514908, 140.3952916 37.5147725, 140.3953091 37.5139562)",
116294857,tertiary,False,False,10.516,,,,"LINESTRING (140.3951671 37.5096189, 140.3952862 37.5096232)",
116295095,tertiary,False,False,39.715,,,,"LINESTRING (140.3951671 37.5096189, 140.394722 37.509565)",
739036331,trunk,True,False,117.25800000000001,2,4,国道4号,"LINESTRING (140.3951671 37.5096189, 140.3951822 37.5097745, 140.3952571 37.5102377, 140.3952664 37.5106691)",
116294907,residential,False,True,19.646,,,,"LINESTRING (140.3902857 37.5139844, 140.3904589 37.5138733)",
738309060,tertiary,False,False,153.66699999999997,,,,"LINESTRING (140.3902857 37.5139844, 140.3899322 37.5141967, 140.3895861 37.5143515, 140.3894327 37.5144485, 140.3891545 37.5146105, 140.3889836 37.5146854, 140.3888354 37.5147429)",
1178215312,unclassified,False,True,118.57300000000001,,,,"LINESTRING (140.3902857 37.5139844, 140.3904857 37.5142762, 140.3908999 37.5149328)",
116295595,tertiary,False,False,103.991,,,,"LINESTRING (140.3981461 37.5114684, 140.3981921 37.5105339)",
116295595,tertiary,False,True,90.446,,,,"LINESTRING (140.3981461 37.5114684, 140.3981103 37.5122813)",
116295080,residential,False,True,60.565000000000005,,,,"LINESTRING (140.3981461 37.5114684, 140.3980053 37.5114657, 140.3974595 37.5114636)",
116294945,residential,False,False,43.446,,,,"LINESTRING (140.3935798 37.5118059, 140.3935997 37.5121963)",
116294945,residential,False,True,8.264,,,,"LINESTRING (140.3935798 37.5118059, 140.393539 37.511739)",
739036342,residential,False,False,38.319,,,,"LINESTRING (140.3935798 37.5118059, 140.3940141 37.5117973)",
116294838,tertiary,False,False,56.216,,,,"LINESTRING (140.3986525 37.5140359, 140.3980156 37.5140165)",
116294838,tertiary,False,True,57.332,,,,"LINESTRING (140.3986525 37.5140359, 140.3986536 37.5135203)",
116295049,residential,False,False,37.164,,,,"LINESTRING (140.3986525 37.5140359, 140.3986411 37.51437)",
116294907,residential,False,False,19.646,,,,"LINESTRING (140.3904589 37.5138733, 140.3902857 37.5139844)",
116294907,residential,False,True,52.879999999999995,,,,"LINESTRING (140.3904589 37.5138733, 140.3907036 37.5138496, 140.3909259 37.5138272, 140.3909618 37.5138289, 140.3909927 37.5138385, 140.3910447 37.5138619)",
738930544,residential,False,False,31.878,,,,"LINESTRING (140.3904589 37.5138733, 140.3903228 37.5137853, 140.3901764 37.5136945)",
116294726,residential,False,True,21.577,,,,"LINESTRING (140.3973361 37.5139917, 140.3973309 37.5141857)",
116294838,tertiary,False,False,114.671,,,,"LINESTRING (140.3973361 37.5139917, 140.3960368 37.5139551)",
116294838,tertiary,False,True,59.996,,,,"LINESTRING (140.3973361 37.5139917, 140.3980156 37.5140165)",
116295009,residential,False,False,33.968,,,,"LINESTRING (140.3973361 37.5139917, 140.3973493 37.5136864)",
116294838,tertiary,False,False,65.141,,,,"LINESTRING (140.3934103 37.5139812, 140.3930855 37.5140427, 140.3928355 37.5141152, 140.3927095 37.5141607)",
