osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,access
83433022,,,residential,False,False,64.866,"LINESTRING (139.0945727 36.0695783, 139.0951397 36.0693148, 139.0951826 36.0692725)",,
83433022,,,residential,False,True,52.56399999999999,"LINESTRING (139.0945727 36.0695783, 139.0943395 36.0696686, 139.0943379 36.0696811, 139.0943338 36.0697145, 139.0944843 36.0698949)",,
83433023,,,tertiary,False,False,149.349,"LINESTRING (139.0992559 36.071226, 139.100832 36.0708005)",,
83433023,,,tertiary,False,True,134.83,"LINESTRING (139.0992559 36.071226, 139.0986183 36.0713219, 139.097936 36.0714283, 139.0977888 36.0714718)",,
243995828,,,unclassified,False,True,88.94500000000001,"LINESTRING (139.0992559 36.071226, 139.0993116 36.0715098, 139.0993272 36.0715992, 139.0992199 36.0719201, 139.0992038 36.072009)",,
352639586,43,皆野荒川線,primary,False,False,9.719,"LINESTRING (139.0951826 36.0692725, 139.0952899 36.0692833)",,
83433022,,,residential,False,True,64.866,"LINESTRING (139.0951826 36.0692725, 139.0951397 36.0693148, 139.0945727 36.0695783)",,
352639586,43,皆野荒川線,primary,False,True,38.375,"LINESTRING (139.0951826 36.0692725, 139.0951086 36.0692303, 139.0950416 36.0691681, 139.0949224 36.069005)",,
83433014,,,unclassified,False,True,35.954,"LINESTRING (139.0947715 36.0687211, 139.0951709 36.0687031)",,
352639586,43,皆野荒川線,primary,False,False,34.359,"LINESTRING (139.0947715 36.0687211, 139.0949224 36.069005)",,
352639586,43,皆野荒川線,primary,False,True,1.142,"LINESTRING (139.0947715 36.0687211, 139.0947661 36.0687118)",,
280173846,,,residential,False,False,62.677,"LINESTRING (139.0942261 36.0689742, 139.0949224 36.069005)",,
"[83433016, 83433019]",206,皆野停車場線,"['residential', 'secondary']",False,"[False, True]",76.274,"LINESTRING (139.0942261 36.0689742, 139.0942304 36.0687214, 139.0947661 36.0687118)",,
83433016,,,residential,False,True,77.101,"LINESTRING (139.0942261 36.0689742, 139.0942189 36.0691345, 139.0942279 36.0691543, 139.0942861 36.0691928, 139.094348 36.0692507, 139.0945727 36.0695783)",,
280173846,,,residential,False,True,62.677,"LINESTRING (139.0949224 36.069005, 139.0942261 36.0689742)",,
352639586,43,皆野荒川線,primary,False,True,34.359,"LINESTRING (139.0949224 36.069005, 139.0947715 36.0687211)",,
352639586,43,皆野荒川線,primary,False,False,38.375,"LINESTRING (139.0949224 36.069005, 139.0950416 36.0691681, 139.0951086 36.0692303, 139.0951826 36.0692725)",,
83433023,,,tertiary,False,False,134.83,"LINESTRING (139.0977888 36.0714718, 139.097936 36.0714283, 139.0986183 36.0713219, 139.0992559 36.071226)",,
83433023,,,tertiary,False,True,47.806999999999995,"LINESTRING (139.0977888 36.0714718, 139.0977661 36.0715116, 139.0976774 36.071891)",,
"[180416948, 180417375]",,,unclassified,False,"[False, True]",64.54,"LINESTRING (139.0977888 36.0714718, 139.0976923 36.07137, 139.0973868 36.0709912)",,
180417965,,,unclassified,False,False,47.665,"LINESTRING (139.0977888 36.0714718, 139.0976487 36.0714854, 139.0975282 36.0715159, 139.0974529 36.0715996, 139.0973843 36.0716935)",,
73915944,206,皆野停車場線,secondary,False,False,179.6,"LINESTRING (139.0947984 36.0663568, 139.0947883 36.0664439, 139.094802 36.0669689, 139.0949809 36.067961)",,
240985007,140,彩甲斐街道,trunk,False,False,39.86,"LINESTRING (139.0986826 36.0668627, 139.0988477 36.0671954)",2,yes
180416595,,,residential,False,True,170.36599999999999,"LINESTRING (139.0986826 36.0668627, 139.09843 36.066965, 139.097703 36.067314, 139.0970197 36.0675963)",,
180417997,,,residential,False,True,63.092,"LINESTRING (139.0937264 36.0671765, 139.0936282 36.0673028, 139.0932747 36.0676082)",,
241202848,,,unclassified,False,False,79.524,"LINESTRING (139.0937264 36.0671765, 139.0937796 36.0670904, 139.0938362 36.0669675, 139.0938718 36.0668304, 139.0938952 36.066563, 139.0939162 36.0664852)",,
240985007,140,彩甲斐街道,trunk,False,False,4.286,"LINESTRING (139.0988477 36.0671954, 139.0988634 36.0672318)",2,yes
240985007,140,彩甲斐街道,trunk,False,True,39.86,"LINESTRING (139.0988477 36.0671954, 139.0986826 36.0668627)",2,yes
240985007,140,彩甲斐街道,trunk,False,False,179.133,"LINESTRING (139.0988634 36.0672318, 139.0996474 36.0687129)",2,yes
240985007,140,彩甲斐街道,trunk,False,True,4.286,"LINESTRING (139.0988634 36.0672318, 139.0988477 36.0671954)",2,yes
180418459,,,unclassified,False,True,261.544,"LINESTRING (139.0988634 36.0672318, 139.098696 36.0676086, 139.0982092 36.0680845, 139.0980642 36.0683165, 139.0978702 36.0686885, 139.0977802 36.0689075, 139.0977732 36.0690435, 139.0977942 36.0690885, 139.0979971 36.0692846)",,
180416595,,,residential,False,False,170.36599999999999,"LINESTRING (139.0970197 36.0675963, 139.097703 36.067314, 139.09843 36.066965, 139.0986826 36.0668627)",,
180416595,,,residential,False,True,123.341,"LINESTRING (139.0970197 36.0675963, 139.0966984 36.0677654, 139.0965753 36.0677954, 139.0957214 36.06788)",,
138347596,43,皆野荒川線,primary,False,False,47.802,"LINESTRING (139.0932747 36.0676082, 139.0934017 36.067673, 139.0937016 36.0678638)",,
180417997,,,residential,False,False,63.092,"LINESTRING (139.0932747 36.0676082, 139.0936282 36.0673028, 139.0937264 36.0671765)",,
"[352639586, 138347596]",43,皆野荒川線,primary,False,False,135.716,"LINESTRING (139.0937016 36.0678638, 139.0939405 36.0680188, 139.0940262 36.0680721, 139.0940699 36.0680992, 139.0941234 36.0681325, 139.09455 36.0684361, 139.0946109 36.068502, 139.0946795 36.068584, 139.0947661 36.0687118)",,
138347596,43,皆野荒川線,primary,False,True,47.802,"LINESTRING (139.0937016 36.0678638, 139.0934017 36.067673, 139.0932747 36.0676082)",,
180417067,,,residential,False,False,27.084,"LINESTRING (139.0957214 36.06788, 139.0954232 36.067915)",,
180416595,,,residential,False,False,123.341,"LINESTRING (139.0957214 36.06788, 139.0965753 36.0677954, 139.0966984 36.0677654, 139.0970197 36.0675963)",,
180418137,,,residential,False,False,232.28500000000003,"LINESTRING (139.0957214 36.06788, 139.0957598 36.0680847, 139.0958815 36.0684229, 139.0959322 36.0684828, 139.0961373 36.0686733, 139.0962772 36.0688372, 139.0968639 36.0696439, 139.0969074 36.0697041)",,
180417067,,,residential,False,True,27.084,"LINESTRING (139.0954232 36.067915, 139.0957214 36.06788)",,
180417394,,,residential,False,False,82.331,"LINESTRING (139.0954232 36.067915, 139.0956961 36.0686218)",,
180418144,,,residential,False,False,40.082,"LINESTRING (139.0954232 36.067915, 139.0949809 36.067961)",,
73915944,206,皆野停車場線,secondary,False,False,84.266,"LINESTRING (139.0949809 36.067961, 139.0951709 36.0687031)",,
180418144,,,residential,False,True,40.082,"LINESTRING (139.0949809 36.067961, 139.0954232 36.067915)",,
73915944,206,皆野停車場線,secondary,False,True,179.60000000000002,"LINESTRING (139.0949809 36.067961, 139.094802 36.0669689, 139.0947883 36.0664439, 139.0947984 36.0663568)",,
180417367,,,unclassified,False,False,49.552,"LINESTRING (139.0956961 36.0686218, 139.0951874 36.0687936)",,
180417394,,,residential,False,True,82.331,"LINESTRING (139.0956961 36.0686218, 139.0954232 36.067915)",,
180417747,,,unclassified,False,True,171.177,"LINESTRING (139.0956961 36.0686218, 139.095958 36.0694123, 139.0960701 36.0696161, 139.0964713 36.0699941)",,
240985007,140,彩甲斐街道,trunk,False,False,41.067,"LINESTRING (139.0996474 36.0687129, 139.0998346 36.0690498)",2,yes
240985007,140,彩甲斐街道,trunk,False,True,179.133,"LINESTRING (139.0996474 36.0687129, 139.0988634 36.0672318)",2,yes
180418271,,,residential,False,False,161.594,"LINESTRING (139.0996474 36.0687129, 139.0983937 36.069179, 139.0982746 36.0692176, 139.0979971 36.0692846)",,
180418278,,,residential,False,False,66.576,"LINESTRING (139.100508 36.0688004, 139.0998346 36.0690498)",,
180418438,,,unclassified,False,True,4.919,"LINESTRING (139.100508 36.0688004, 139.1005236 36.0688428)",,
73915944,206,皆野停車場線,secondary,False,False,55.226,"LINESTRING (139.0951874 36.0687936, 139.0952899 36.0692833)",,
73915944,206,皆野停車場線,secondary,False,True,10.172,"LINESTRING (139.0951874 36.0687936, 139.0951709 36.0687031)",,
180417367,,,unclassified,False,True,49.552,"LINESTRING (139.0951874 36.0687936, 139.0956961 36.0686218)",,
180418278,,,residential,False,True,66.576,"LINESTRING (139.0998346 36.0690498, 139.100508 36.0688004)",,
240985007,140,彩甲斐街道,trunk,False,False,44.089,"LINESTRING (139.0998346 36.0690498, 139.1000439 36.0694084)",2,yes
240985007,140,彩甲斐街道,trunk,False,True,41.067,"LINESTRING (139.0998346 36.0690498, 139.0996474 36.0687129)",2,yes
180417438,,,unclassified,False,False,28.448999999999998,"LINESTRING (139.0979971 36.0692846, 139.0978271 36.0693174, 139.0976903 36.0693474)",,
180418271,,,residential,False,True,161.594,"LINESTRING (139.0979971 36.0692846, 139.0982746 36.0692176, 139.0983937 36.069179, 139.0996474 36.0687129)",,
180418449,,,unclassified,False,False,246.603,"LINESTRING (139.0979971 36.0692846, 139.0981176 36.0694378, 139.0982989 36.0697562, 139.098418 36.069917, 139.0984931 36.0700013, 139.099069 36.0698146, 139.0995936 36.0696557, 139.1000439 36.0694084)",,
180418459,,,unclassified,False,False,261.544,"LINESTRING (139.0979971 36.0692846, 139.0977942 36.0690885, 139.0977732 36.0690435, 139.0977802 36.0689075, 139.0978702 36.0686885, 139.0980642 36.0683165, 139.0982092 36.0680845, 139.098696 36.0676086, 139.0988634 36.0672318)",,
180417438,,,unclassified,False,True,28.448999999999998,"LINESTRING (139.0976903 36.0693474, 139.0978271 36.0693174, 139.0979971 36.0692846)",,
180418387,,,residential,False,True,81.039,"LINESTRING (139.0976903 36.0693474, 139.0970995 36.0695905, 139.096996 36.0696427, 139.0969074 36.0697041)",,
"[180418393, 180418430]",,,residential,False,"[False, True]",191.695,"LINESTRING (139.0976903 36.0693474, 139.097787 36.0696916, 139.0977854 36.0697562, 139.0977689 36.0698026, 139.0976627 36.0700295, 139.097659 36.0700682, 139.0976896 36.070183, 139.0976816 36.0702576, 139.0976746 36.0702713, 139.0976607 36.0702988, 139.0976383 36.0703375, 139.0976022 36.0703994, 139.0975602 36.0705114, 139.0975231 36.0708064, 139.0973868 36.0709912)",,
240985007,140,彩甲斐街道,trunk,False,True,44.089,"LINESTRING (139.1000439 36.0694084, 139.0998346 36.0690498)",2,yes
180418449,,,unclassified,False,True,246.60299999999998,"LINESTRING (139.1000439 36.0694084, 139.0995936 36.0696557, 139.099069 36.0698146, 139.0984931 36.0700013, 139.098418 36.069917, 139.0982989 36.0697562, 139.0981176 36.0694378, 139.0979971 36.0692846)",,
240985007,140,彩甲斐街道,trunk,False,False,170.238,"LINESTRING (139.1000439 36.0694084, 139.100353 36.06997, 139.100832 36.0708005)",2,yes
180418137,,,residential,False,True,232.28499999999997,"LINESTRING (139.0969074 36.0697041, 139.0968639 36.0696439, 139.0962772 36.0688372, 139.0961373 36.0686733, 139.0959322 36.0684828, 139.0958815 36.0684229, 139.0957598 36.0680847, 139.0957214 36.06788)",,
180418387,,,residential,False,False,81.039,"LINESTRING (139.0969074 36.0697041, 139.096996 36.0696427, 139.0970995 36.0695905, 139.0976903 36.0693474)",,
180418387,,,residential,False,True,52.444,"LINESTRING (139.0969074 36.0697041, 139.0968421 36.0698015, 139.0967958 36.0698438, 139.096767 36.0698701, 139.0964713 36.0699941)",,
180417355,,,unclassified,False,False,75.867,"LINESTRING (139.0964713 36.0699941, 139.0969551 36.0705532)",,
180417377,,,unclassified,False,False,56.468,"LINESTRING (139.0964713 36.0699941, 139.0959368 36.070261)",,
180417747,,,unclassified,False,False,171.17700000000002,"LINESTRING (139.0964713 36.0699941, 139.0960701 36.0696161, 139.095958 36.0694123, 139.0956961 36.0686218)",,
180418387,,,residential,False,False,52.443999999999996,"LINESTRING (139.0964713 36.0699941, 139.096767 36.0698701, 139.0967958 36.0698438, 139.0968421 36.0698015, 139.0969074 36.0697041)",,
180417434,,,residential,False,False,80.652,"LINESTRING (139.0950599 36.0701874, 139.0945727 36.0695783)",,
180417434,,,residential,False,True,38.576,"LINESTRING (139.0950599 36.0701874, 139.0952784 36.070486)",,
280172187,,,residential,False,False,78.195,"LINESTRING (139.0950599 36.0701874, 139.094333 36.0705738)",,
180417377,,,unclassified,False,True,56.468,"LINESTRING (139.0959368 36.070261, 139.0964713 36.0699941)",,
697136297,43,皆野荒川線,primary,False,False,79.19200000000001,"LINESTRING (139.0959368 36.070261, 139.0961297 36.0705886, 139.0963611 36.0708837)",,
697136297,43,皆野荒川線,primary,False,True,123.77100000000002,"LINESTRING (139.0959368 36.070261, 139.0954592 36.0696172, 139.0953408 36.0694275, 139.0952899 36.0692833)",,
180417434,,,residential,False,False,38.576,"LINESTRING (139.0952784 36.070486, 139.0950599 36.0701874)",,
180417992,,,residential,False,False,100.37,"LINESTRING (139.0952784 36.070486, 139.0957702 36.0712964)",,
180417052,,,residential,False,True,63.978,"LINESTRING (139.0952784 36.070486, 139.0948727 36.0706817, 139.094687 36.0708038)",,
180417355,,,unclassified,False,True,75.867,"LINESTRING (139.0969551 36.0705532, 139.0964713 36.0699941)",,
180417365,,,unclassified,False,True,64.821,"LINESTRING (139.0969551 36.0705532, 139.0969244 36.070568, 139.0963611 36.0708837)",,
180417375,,,unclassified,False,False,62.27,"LINESTRING (139.0969551 36.0705532, 139.0969735 36.0705723, 139.0973868 36.0709912)",,
180417770,,林道蓑山線,unclassified,False,False,50.731,"LINESTRING (139.1013853 36.0707103, 139.100832 36.0708005)",,
180418438,,,unclassified,False,False,223.675,"LINESTRING (139.1013853 36.0707103, 139.101237 36.070294, 139.1011922 36.0700711, 139.1010187 36.0698592, 139.1008522 36.0696432, 139.1006998 36.0693218, 139.1005236 36.0688428)",,
420657325,,,unclassified,False,False,346.225,"LINESTRING (139.1013853 36.0707103, 139.1015375 36.0708682, 139.1017504 36.0711348, 139.1022973 36.0715894, 139.1026585 36.0719924, 139.1027944 36.0721193, 139.1031605 36.0724936, 139.1032815 36.0726229, 139.1035091 36.0728663, 139.1037761 36.0731447)",,
180417371,,,unclassified,False,False,70.175,"LINESTRING (139.0935568 36.0708388, 139.093949 36.0713845)",,
180417052,,,residential,False,False,63.978,"LINESTRING (139.094687 36.0708038, 139.0948727 36.0706817, 139.0952784 36.070486)",,
180417052,,,residential,False,True,92.572,"LINESTRING (139.094687 36.0708038, 139.0942209 36.0711664, 139.093949 36.0713845)",,
180418294,,,residential,False,True,115.38199999999999,"LINESTRING (139.094687 36.0708038, 139.094858 36.0709582, 139.0949608 36.0710305, 139.0950766 36.0710849, 139.0956526 36.0712987, 139.0957269 36.0713118, 139.0957702 36.0712964)",,
180417365,,,unclassified,False,False,64.821,"LINESTRING (139.0963611 36.0708837, 139.0969244 36.070568, 139.0969551 36.0705532)",,
697136297,43,皆野荒川線,primary,False,False,71.038,"LINESTRING (139.0963611 36.0708837, 139.0966342 36.0712654, 139.0967849 36.0714214)",,
697136297,43,皆野荒川線,primary,False,True,79.19200000000001,"LINESTRING (139.0963611 36.0708837, 139.0961297 36.0705886, 139.0959368 36.070261)",,
180417052,,,residential,False,True,84.779,"LINESTRING (139.093949 36.0713845, 139.0932221 36.0718704)",,
180417371,,,unclassified,False,True,70.175,"LINESTRING (139.093949 36.0713845, 139.0935568 36.0708388)",,
180418142,,,unclassified,False,False,190.964,"LINESTRING (139.093949 36.0713845, 139.095062 36.0728474)",,
180417052,,,residential,False,False,92.572,"LINESTRING (139.093949 36.0713845, 139.0942209 36.0711664, 139.094687 36.0708038)",,
"[180416948, 180417375]",,,unclassified,False,"[False, True]",64.54,"LINESTRING (139.0973868 36.0709912, 139.0976923 36.07137, 139.0977888 36.0714718)",,
180417375,,,unclassified,False,True,62.27,"LINESTRING (139.0973868 36.0709912, 139.0969735 36.0705723, 139.0969551 36.0705532)",,
"[180418393, 180418430]",,,residential,False,"[False, True]",191.69499999999996,"LINESTRING (139.0973868 36.0709912, 139.0975231 36.0708064, 139.0975602 36.0705114, 139.0976022 36.0703994, 139.0976383 36.0703375, 139.0976607 36.0702988, 139.0976746 36.0702713, 139.0976816 36.0702576, 139.0976896 36.070183, 139.097659 36.0700682, 139.0976627 36.0700295, 139.0977689 36.0698026, 139.0977854 36.0697562, 139.097787 36.0696916, 139.0976903 36.0693474)",,
180417992,,,residential,False,True,100.37,"LINESTRING (139.0957702 36.0712964, 139.0952784 36.070486)",,
180418287,,,residential,False,True,13.903,"LINESTRING (139.0957702 36.0712964, 139.095854 36.0714015)",,
180418294,,,residential,False,False,115.382,"LINESTRING (139.0957702 36.0712964, 139.0957269 36.0713118, 139.0956526 36.0712987, 139.0950766 36.0710849, 139.0949608 36.0710305, 139.094858 36.0709582, 139.094687 36.0708038)",,
240985007,140,彩甲斐街道,trunk,False,True,46.688,"LINESTRING (139.1010487 36.0711821, 139.100832 36.0708005)",2,yes
180416597,,,unclassified,False,True,266.712,"LINESTRING (139.1010487 36.0711821, 139.1009868 36.0715933, 139.1009834 36.0723405, 139.1009668 36.0729917, 139.1009878 36.0731777, 139.1010218 36.0733177, 139.1010718 36.0734477, 139.1011343 36.0735568)",,
240985007,140,彩甲斐街道,trunk,False,False,193.191,"LINESTRING (139.1010487 36.0711821, 139.101187 36.0714015, 139.1022154 36.0726395)",2,yes
697136297,43,皆野荒川線,primary,False,False,4.459,"LINESTRING (139.0967849 36.0714214, 139.0968198 36.0714499)",,
180418287,,,residential,False,False,21.176000000000002,"LINESTRING (139.0967849 36.0714214, 139.0966729 36.0714858, 139.0965802 36.0715119)",,
697136297,43,皆野荒川線,primary,False,True,71.038,"LINESTRING (139.0967849 36.0714214, 139.0966342 36.0712654, 139.0963611 36.0708837)",,
697136297,43,皆野荒川線,primary,False,True,4.459,"LINESTRING (139.0968198 36.0714499, 139.0967849 36.0714214)",,
180418443,,,residential,False,False,34.914,"LINESTRING (139.0968198 36.0714499, 139.096763 36.071514, 139.0967453 36.0715748, 139.0967204 36.0716569, 139.0966933 36.0717423)",,
697136297,43,皆野荒川線,primary,False,False,57.515,"LINESTRING (139.0968198 36.0714499, 139.0971237 36.0715793, 139.0973843 36.0716935)",,
180417069,,,unclassified,False,False,27.562,"LINESTRING (139.0965802 36.0715119, 139.0966933 36.0717423)",,
180418287,,,residential,False,False,67.68599999999999,"LINESTRING (139.0965802 36.0715119, 139.0964335 36.0715197, 139.0961668 36.0715038, 139.0959771 36.0714541, 139.095854 36.0714015)",,
180418287,,,residential,False,True,21.176000000000002,"LINESTRING (139.0965802 36.0715119, 139.0966729 36.0714858, 139.0967849 36.0714214)",,
697136297,43,皆野荒川線,primary,False,False,34.296,"LINESTRING (139.0973843 36.0716935, 139.0976774 36.071891)",,
180417965,,,unclassified,False,True,47.665000000000006,"LINESTRING (139.0973843 36.0716935, 139.0974529 36.0715996, 139.0975282 36.0715159, 139.0976487 36.0714854, 139.0977888 36.0714718)",,
697136297,43,皆野荒川線,primary,False,True,57.515,"LINESTRING (139.0973843 36.0716935, 139.0971237 36.0715793, 139.0968198 36.0714499)",,
180417069,,,unclassified,False,True,27.562,"LINESTRING (139.0966933 36.0717423, 139.0965802 36.0715119)",,
180418443,,,residential,False,False,136.539,"LINESTRING (139.0966933 36.0717423, 139.0968059 36.0721076, 139.0970469 36.0726861, 139.0971413 36.0727763, 139.0972855 36.0728153)",,
180418443,,,residential,False,True,34.914,"LINESTRING (139.0966933 36.0717423, 139.0967204 36.0716569, 139.0967453 36.0715748, 139.096763 36.071514, 139.0968198 36.0714499)",,
180418142,,,unclassified,False,True,190.964,"LINESTRING (139.095062 36.0728474, 139.093949 36.0713845)",,
180418330,,,unclassified,False,False,289.465,"LINESTRING (139.095062 36.0728474, 139.0967881 36.0750452)",,
180416900,,,residential,False,False,212.76,"LINESTRING (139.095062 36.0728474, 139.0948904 36.0728817, 139.0947434 36.0728919, 139.0943878 36.07282, 139.0942306 36.0727797, 139.0941098 36.0726796, 139.0938373 36.0724342, 139.0934548 36.072101, 139.0932221 36.0718704)",,
180418443,,,residential,False,True,136.539,"LINESTRING (139.0972855 36.0728153, 139.0971413 36.0727763, 139.0970469 36.0726861, 139.0968059 36.0721076, 139.0966933 36.0717423)",,
180418556,37,皆野両神荒川線,primary,False,False,108.695,"LINESTRING (139.0972855 36.0728153, 139.0974562 36.0724317, 139.0975982 36.0721165, 139.0976774 36.071891)",,
180418556,37,皆野両神荒川線,primary,False,True,28.378,"LINESTRING (139.0972855 36.0728153, 139.0972074 36.0729591, 139.0971986 36.073057)",,
180418330,,,unclassified,False,True,289.465,"LINESTRING (139.0967881 36.0750452, 139.095062 36.0728474)",,
420657325,,,unclassified,False,True,53.114,"LINESTRING (139.1041382 36.0735222, 139.1037761 36.0731447)",,
280172186,,,residential,False,False,201.493,"LINESTRING (139.1041382 36.0735222, 139.104735 36.0730068, 139.1042119 36.0726881, 139.1037761 36.0731447)",,
180417740,,,unclassified,False,False,108.052,"LINESTRING (139.1004546 36.0745726, 139.100689 36.074648, 139.1010523 36.0747598, 139.1015658 36.0749429)",,
241202507,37,皆野両神荒川線,primary,False,True,101.04599999999999,"LINESTRING (139.1004546 36.0745726, 139.1001086 36.074097, 139.0998259 36.0738227)",,
180418333,,,unclassified,False,True,10.051,"LINESTRING (139.103317 36.074794, 139.103428 36.074805)",,
180417335,,,unclassified,False,False,83.337,"LINESTRING (139.103317 36.074794, 139.1032432 36.0748924, 139.1027662 36.0751075, 139.1026415 36.075272)",,
180418333,,,unclassified,False,False,87.965,"LINESTRING (139.103317 36.074794, 139.103005 36.074794, 139.1023513 36.0749002)",,
180418333,,,unclassified,False,False,10.051,"LINESTRING (139.103428 36.074805, 139.103317 36.074794)",,
280172176,,,residential,False,False,54.522,"LINESTRING (139.103428 36.074805, 139.1036272 36.0745374, 139.1037509 36.0743901)",,
180416597,,,unclassified,False,False,82.841,"LINESTRING (139.1023513 36.0749002, 139.1017782 36.0743167)",,
180417460,,,unclassified,False,True,48.980000000000004,"LINESTRING (139.1023513 36.0749002, 139.1025418 36.0751188, 139.1026415 36.075272)",,
180417982,,,unclassified,False,False,64.029,"LINESTRING (139.1023513 36.0749002, 139.102125 36.07494, 139.101785 36.074957, 139.101645 36.074963)",,
180418333,,,unclassified,False,True,87.965,"LINESTRING (139.1023513 36.0749002, 139.103005 36.074794, 139.103317 36.074794)",,
180417982,,,unclassified,False,True,7.461,"LINESTRING (139.1015658 36.0749429, 139.101645 36.074963)",,
180417740,,,unclassified,False,True,108.052,"LINESTRING (139.1015658 36.0749429, 139.1010523 36.0747598, 139.100689 36.074648, 139.1004546 36.0745726)",,
180417982,,,unclassified,False,False,7.461,"LINESTRING (139.101645 36.074963, 139.1015658 36.0749429)",,
180417982,,,unclassified,False,True,64.029,"LINESTRING (139.101645 36.074963, 139.101785 36.074957, 139.102125 36.07494, 139.1023513 36.0749002)",,
243995822,,,unclassified,False,False,74.333,"LINESTRING (139.101645 36.074963, 139.1016366 36.0746864, 139.1016554 36.0745368, 139.1017782 36.0743167)",,
180417335,,,unclassified,False,True,83.337,"LINESTRING (139.1026415 36.075272, 139.1027662 36.0751075, 139.1032432 36.0748924, 139.103317 36.074794)",,
180417460,,,unclassified,False,False,48.980000000000004,"LINESTRING (139.1026415 36.075272, 139.1025418 36.0751188, 139.1023513 36.0749002)",,
241202850,,,residential,False,True,5.971,"LINESTRING (139.0938599 36.0664567, 139.0939162 36.0664852)",,
241202850,,,residential,False,False,5.971,"LINESTRING (139.0939162 36.0664852, 139.0938599 36.0664567)",,
241202848,,,unclassified,False,True,79.524,"LINESTRING (139.0939162 36.0664852, 139.0938952 36.066563, 139.0938718 36.0668304, 139.0938362 36.0669675, 139.0937796 36.0670904, 139.0937264 36.0671765)",,
243995821,,,residential,False,False,215.78500000000003,"LINESTRING (139.095643 36.0725373, 139.0954366 36.0724889, 139.0949061 36.0722964, 139.0949582 36.0721493, 139.0950516 36.0716114, 139.0955812 36.0717648, 139.0957564 36.0718002)",,
243995826,,,residential,False,True,82.781,"LINESTRING (139.095643 36.0725373, 139.0956857 36.0724006, 139.0956982 36.0721889, 139.0957564 36.0718002)",,
243995826,,,residential,False,False,157.16500000000002,"LINESTRING (139.095643 36.0725373, 139.0954311 36.0729608, 139.0954366 36.0730058, 139.0954702 36.0730425, 139.0957507 36.0731191, 139.0958295 36.0731296, 139.0959099 36.0731292, 139.0961096 36.0731133, 139.0961978 36.0731154, 139.0962888 36.0731281, 139.0965155 36.0731733)",,
240985007,140,彩甲斐街道,trunk,False,False,170.264,"LINESTRING (139.1026482 36.073145, 139.1037509 36.0743901)",2,yes
