osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,access,geometry,est_width
265139661,False,2,,小川町通り,tertiary,30,False,56.675,,"LINESTRING (139.6981919 35.5270164, 139.6981147 35.5269754, 139.697933 35.526879, 139.6978662 35.5268433, 139.6977816 35.5267984, 139.6977214 35.5267663, 139.6976673 35.526738)",
265139661,False,2,,小川町通り,tertiary,30,True,40.312,,"LINESTRING (139.6981919 35.5270164, 139.6982503 35.5270479, 139.6984156 35.5271371, 139.6985632 35.5272167)",
151458488,True,,,,residential,,False,58.793,,"LINESTRING (139.7010701 35.5266709, 139.7011273 35.5266255, 139.7011828 35.5265814, 139.7013726 35.5263399, 139.7013902 35.526317, 139.7014491 35.5262445)",
151458494,True,,,,residential,,False,73.643,,"LINESTRING (139.7011699 35.5274767, 139.7010875 35.527398, 139.7006421 35.5269726)",
677481552,True,3,101,新川通り,secondary,50,False,54.626000000000005,,"LINESTRING (139.7011699 35.5274767, 139.7010723 35.5275394, 139.700696 35.527781)",
151458492,False,2,,旧東海道,tertiary,30,False,27.096,,"LINESTRING (139.7014765 35.5314295, 139.7015093 35.5314933, 139.7015279 35.5315296, 139.701602 35.5316506)",
151458492,False,2,,旧東海道,tertiary,30,True,82.441,,"LINESTRING (139.7014765 35.5314295, 139.7014467 35.531367, 139.701428 35.5313279, 139.701215 35.5308812, 139.7011927 35.5308248, 139.701179 35.5307905, 139.7011573 35.5307353)",
161396318,True,,,,unclassified,,False,51.874,,"LINESTRING (139.7014765 35.5314295, 139.7015314 35.5313963, 139.7019364 35.531151)",
"[1185829645, 685082414]",True,4,101,新川通り,secondary,50,False,55.98,,"LINESTRING (139.700696 35.527781, 139.7005733 35.5278633, 139.7003945 35.5279768, 139.7003531 35.5280037, 139.7002125 35.528095)",
"[686815228, 1185829669]",False,2,,いさご通り,tertiary,30,False,158.56,,"LINESTRING (139.700712 35.5292651, 139.7007235 35.529305, 139.7007464 35.5293981, 139.7008612 35.5298221, 139.7008761 35.5298769, 139.7008984 35.5299342, 139.7009153 35.529978, 139.7009295 35.5300227, 139.7010507 35.5304081, 139.7010938 35.5305391, 139.7011025 35.530569, 139.7011268 35.53065)",
686815228,False,2,,いさご通り,tertiary,30,True,40.518,,"LINESTRING (139.700712 35.5292651, 139.7006801 35.5291808, 139.7006289 35.5290163, 139.7006131 35.5289696, 139.7005962 35.5289132)",
265139661,False,2,,小川町通り,tertiary,30,False,40.312,,"LINESTRING (139.6985632 35.5272167, 139.6984156 35.5271371, 139.6982503 35.5270479, 139.6981919 35.5270164)",
265139661,False,2,,小川町通り,tertiary,30,True,51.408,,"LINESTRING (139.6985632 35.5272167, 139.698765 35.527324, 139.6989913 35.5274553, 139.6990318 35.5274779)",
169203936,False,,,,residential,,False,97.166,,"LINESTRING (139.6980683 35.5261808, 139.6989956 35.5266213)",
151458494,True,,,,residential,,False,38.793,,"LINESTRING (139.6992146 35.5263335, 139.6988313 35.5261773)",
151458484,True,,,,residential,40,False,37.643,,"LINESTRING (139.6992146 35.5263335, 139.6991773 35.5263804, 139.6989956 35.5266213)",
151458485,True,,,,unclassified,,False,60.07900000000001,,"LINESTRING (139.6973086 35.5271925, 139.6976128 35.5268132, 139.6976319 35.5267897, 139.6976673 35.526738)",
151458485,True,,,,unclassified,,False,29.094,,"LINESTRING (139.6979187 35.5264124, 139.6980683 35.5261808)",
151458495,True,,,,residential,,False,95.368,,"LINESTRING (139.6979187 35.5264124, 139.6988283 35.5268455)",
151458484,True,,,,residential,40,False,29.167,,"LINESTRING (139.6989956 35.5266213, 139.6988283 35.5268455)",
169203936,False,,,,residential,,True,97.166,,"LINESTRING (139.6989956 35.5266213, 139.6980683 35.5261808)",
169203936,False,,,,residential,,False,75.14999999999999,,"LINESTRING (139.6989956 35.5266213, 139.6990462 35.5266218, 139.6997182 35.5269438)",
169203936,False,,,,residential,,True,58.032,,"LINESTRING (139.7002681 35.5272123, 139.6997182 35.5269438)",
151458488,True,,,,residential,,False,43.08,,"LINESTRING (139.7002681 35.5272123, 139.7005809 35.5270118, 139.7006421 35.5269726)",
169203935,True,,,,residential,,False,46.672,,"LINESTRING (139.7001474 35.5262453, 139.699915 35.52662)",
151458486,True,,,,residential,,False,95.979,,"LINESTRING (139.7001474 35.5262453, 139.7010099 35.5266431, 139.7010701 35.5266709)",
151458484,True,,,,residential,40,False,47.742000000000004,,"LINESTRING (139.6988283 35.5268455, 139.6986036 35.5271582, 139.6985632 35.5272167)",
693900296,True,,,政の湯通り,residential,,False,120.638,,"LINESTRING (139.6988283 35.5268455, 139.6993547 35.5270962, 139.6999789 35.5273934)",
159049316,True,,,仲見世通り,living_street,,False,75.098,,"LINESTRING (139.7005962 35.5289132, 139.7005453 35.5289468, 139.6999859 35.5293096, 139.6999487 35.5293356)",
686815228,False,2,,いさご通り,tertiary,30,False,40.518,,"LINESTRING (139.7005962 35.5289132, 139.7006131 35.5289696, 139.7006289 35.5290163, 139.7006801 35.5291808, 139.700712 35.5292651)",
"[151458489, 686815228]",False,2,,"['いさご通り', '砂子通り']",tertiary,30,True,89.254,,"LINESTRING (139.7005962 35.5289132, 139.7005782 35.5288506, 139.7005624 35.5288008, 139.700533 35.5286989, 139.7004379 35.5283223, 139.7004291 35.5282928, 139.700398 35.5282255, 139.7003815 35.5282047, 139.7003213 35.5281536)",
1208189174,True,3,15,第一京浜,trunk,50,False,90.633,yes,"LINESTRING (139.7014491 35.5262445, 139.7019104 35.5265377, 139.7020988 35.52667, 139.7022241 35.5267603)",
166728232,False,,,,residential,,True,11.606,,"LINESTRING (139.6988925 35.5290822, 139.69882 35.5289961)",
"[1099760552, 685082413]",True,"['4', '3']",101,新川通り,secondary,50,False,165.475,,"LINESTRING (139.6988925 35.5290822, 139.6989588 35.52904, 139.699378 35.5287655, 139.6999007 35.5284216, 139.7001554 35.5282566, 139.7002005 35.5282285, 139.7003213 35.5281536)",
"[34623657, 417255743]",True,3,,,tertiary,,False,84.21700000000001,,"LINESTRING (139.69863 35.5301942, 139.6983827 35.5299395, 139.6981982 35.529744, 139.6981668 35.529717, 139.6981112 35.5296591, 139.6980499 35.5296023)",
159049316,True,,,仲見世通り,living_street,,False,17.321,,"LINESTRING (139.7028552 35.5274875, 139.702766 35.5275411, 139.7027198 35.5275688, 139.7027012 35.52758)",
417255735,True,3,15,第一京浜,trunk,50,False,142.34,yes,"LINESTRING (139.7028552 35.5274875, 139.7030759 35.5277876, 139.7036532 35.5285906)",
27881723,False,,9,市役所通り,primary,,True,12.871,,"LINESTRING (139.6994561 35.5310579, 139.6994162 35.531169)",
"[34623657, 829195166]",True,3,,,tertiary,40,False,121.731,,"LINESTRING (139.6994561 35.5310579, 139.6993921 35.5309896, 139.6993787 35.5309753, 139.6993087 35.5308931, 139.6991338 35.5307159, 139.6989777 35.5305578, 139.6988314 35.5304068, 139.6987064 35.5302725, 139.69863 35.5301942)",
1103996725,False,2,,いさご通り,tertiary,30,False,9.878,,"LINESTRING (139.7011268 35.53065, 139.7011573 35.5307353)",
"[686874203, 1103996724]",True,,9,市役所通り,primary,50,False,157.918,,"LINESTRING (139.7011268 35.53065, 139.7010454 35.5306674, 139.7004882 35.5307962, 139.7004195 35.5308121, 139.7003421 35.53083, 139.7002443 35.530854, 139.6995615 35.5310211, 139.6994561 35.5310579)",
"[686815228, 1185829669]",False,2,,いさご通り,tertiary,30,True,158.55999999999997,,"LINESTRING (139.7011268 35.53065, 139.7011025 35.530569, 139.7010938 35.5305391, 139.7010507 35.5304081, 139.7009295 35.5300227, 139.7009153 35.529978, 139.7008984 35.5299342, 139.7008761 35.5298769, 139.7008612 35.5298221, 139.7007464 35.5293981, 139.7007235 35.529305, 139.700712 35.5292651)",
159359776,True,,,たちばな通り,residential,,False,57.045,,"LINESTRING (139.7012009 35.5285458, 139.7014832 35.5290045)",
159049316,True,,,仲見世通り,living_street,,False,68.295,,"LINESTRING (139.7012009 35.5285458, 139.7010903 35.5286165, 139.7007102 35.5288434, 139.7006522 35.528879, 139.7005962 35.5289132)",
159847043,True,,,東田公園通り,residential,,False,77.12700000000001,,"LINESTRING (139.7014832 35.5290045, 139.7012042 35.5291726, 139.7007577 35.5292565, 139.700712 35.5292651)",
159359784,True,,,たちばな通り,residential,,False,164.12,,"LINESTRING (139.7020956 35.5303875, 139.7020805 35.5303427, 139.7020666 35.5303013, 139.7018238 35.5295808, 139.7015877 35.5291814, 139.7014832 35.5290045)",
1189059405,True,,9,市役所通り,primary,,False,92.4,,"LINESTRING (139.7020956 35.5303875, 139.7017657 35.5304764, 139.701301 35.5306014, 139.7012418 35.5306176, 139.7011268 35.53065)",
159049316,True,,,仲見世通り,living_street,,False,152.9,,"LINESTRING (139.6999487 35.5293356, 139.699903 35.5293746, 139.6994072 35.5296805, 139.6989501 35.5299863, 139.6987519 35.530115, 139.69863 35.5301942)",
159364514,True,,,観行院通り,residential,,False,94.729,,"LINESTRING (139.6999487 35.5293356, 139.6999806 35.5293563, 139.7000115 35.5293816, 139.7000713 35.5295051, 139.7003757 35.530062, 139.7003978 35.5300986)",
159359787,False,,,平和通り,residential,,True,91.117,,"LINESTRING (139.7030918 35.5292859, 139.7031516 35.5295626, 139.7032589 35.5300002, 139.703269 35.5300443, 139.7032797 35.5300909)",
159359782,False,,,平和通り,living_street,,False,16.11,,"LINESTRING (139.7029648 35.5287267, 139.7027914 35.5287595)",
159847038,True,1,,平和通り,residential,20,False,33.912,,"LINESTRING (139.7029648 35.5287267, 139.7030329 35.5290266)",
159359782,False,,,平和通り,living_street,,True,64.19,,"LINESTRING (139.7029648 35.5287267, 139.7034804 35.5286339, 139.7035436 35.5286225, 139.7035596 35.5286196, 139.7036532 35.5285906)",
169245026,False,,,,unclassified,,True,11.658,,"LINESTRING (139.7032797 35.5300909, 139.7033115 35.5301925)",
159359787,False,,,平和通り,residential,,False,91.117,,"LINESTRING (139.7032797 35.5300909, 139.703269 35.5300443, 139.7032589 35.5300002, 139.7031516 35.5295626, 139.7030918 35.5292859)",
1189059409,True,,9,市役所通り,primary,,False,84.782,,"LINESTRING (139.7032797 35.5300909, 139.7028709 35.5301915, 139.7023838 35.530314)",
159359782,False,,,平和通り,living_street,,True,16.11,,"LINESTRING (139.7027914 35.5287595, 139.7029648 35.5287267)",
159847043,True,,,東田公園通り,residential,,False,58.387,,"LINESTRING (139.7027914 35.5287595, 139.702353 35.5288378, 139.7021621 35.5288753)",
167066742,True,1,,平和通り,residential,20,False,108.274,,"LINESTRING (139.7027914 35.5287595, 139.7024256 35.5282818, 139.7021586 35.5279331)",
265139674,True,3,101,新川通り,secondary,50,False,75.54599999999999,,"LINESTRING (139.7016929 35.5272786, 139.7021345 35.5269896, 139.7023434 35.5268528)",
159049316,True,,,仲見世通り,living_street,,False,110.23899999999999,,"LINESTRING (139.7021586 35.5279331, 139.7017262 35.5282101, 139.7016668 35.528248, 139.7014999 35.5283544, 139.7012009 35.5285458)",
"[159847036, 697288373]",True,,,平和通り,residential,,False,84.099,,"LINESTRING (139.7021586 35.5279331, 139.7017304 35.5273324, 139.7016929 35.5272786)",
159847037,True,1,,平和通り,residential,20,False,129.72,,"LINESTRING (139.7027012 35.52758, 139.7029648 35.5287267)",
159049316,True,,,仲見世通り,living_street,,False,62.870000000000005,,"LINESTRING (139.7027012 35.52758, 139.702571 35.5276647, 139.7021586 35.5279331)",
294597805,True,,,,tertiary,,False,8.975,,"LINESTRING (139.6980499 35.5296023, 139.6979861 35.5295405)",
294597750,True,3,101,新川通り,secondary,50,False,95.877,,"LINESTRING (139.6980499 35.5296023, 139.6981371 35.5295617, 139.6982196 35.5295225, 139.6983996 35.5294096, 139.698799 35.5291457, 139.6988418 35.5291174, 139.6988925 35.5290822)",
169245026,False,,,,unclassified,,False,11.658,,"LINESTRING (139.7033115 35.5301925, 139.7032797 35.5300909)",
1189059408,True,,9,市役所通り,primary,,False,60.364,,"LINESTRING (139.7033115 35.5301925, 139.7039492 35.5300332)",
161396258,True,,,稲毛通り,unclassified,,False,101.322,,"LINESTRING (139.7033115 35.5301925, 139.7033281 35.5302397, 139.7033418 35.5302786, 139.7036206 35.5310683)",
161396315,False,,,,unclassified,,True,11.528,,"LINESTRING (139.7024204 35.5304133, 139.7023838 35.530314)",
1189059406,False,,,,unclassified,,False,39.881,,"LINESTRING (139.7024204 35.5304133, 139.702438 35.5304629, 139.7024506 35.5304987, 139.7025242 35.5307067, 139.7025289 35.5307599)",
1189059407,True,,9,市役所通り,primary,,False,84.292,,"LINESTRING (139.7024204 35.5304133, 139.7027723 35.5303251, 139.7033115 35.5301925)",
1103996726,True,,9,市役所通り,primary,,False,66.459,,"LINESTRING (139.7017205 35.5305944, 139.7024204 35.5304133)",
169245027,True,,,,unclassified,,False,57.577,,"LINESTRING (139.7025289 35.5307599, 139.702701 35.5312584)",
1189059406,False,,,,unclassified,,True,39.881,,"LINESTRING (139.7025289 35.5307599, 139.7025242 35.5307067, 139.7024506 35.5304987, 139.702438 35.5304629, 139.7024204 35.5304133)",
161396322,True,,,,unclassified,,False,57.381,,"LINESTRING (139.7042274 35.5309185, 139.7036206 35.5310683)",
161396260,True,,,,unclassified,,False,101.60799999999999,,"LINESTRING (139.7042274 35.5309185, 139.7039771 35.5301203, 139.7039631 35.5300765, 139.7039492 35.5300332)",
262946984,True,3,15,第一京浜,trunk,50,False,28.247,yes,"LINESTRING (139.7053979 35.5310445, 139.7055604 35.5312614)",
161396337,True,,,,unclassified,,False,92.19600000000001,,"LINESTRING (139.7053979 35.5310445, 139.7053074 35.5310786, 139.7044732 35.5313926)",
161396258,True,,,稲毛通り,unclassified,,False,66.226,,"LINESTRING (139.7036206 35.5310683, 139.7039833 35.5315856)",
161396322,True,,,,unclassified,,False,85.858,,"LINESTRING (139.7036206 35.5310683, 139.702701 35.5312584)",
161396318,True,,,,unclassified,,False,69.035,,"LINESTRING (139.7019364 35.531151, 139.7025289 35.5307599)",
161396259,True,,,,unclassified,,False,64.901,,"LINESTRING (139.7019364 35.531151, 139.7017526 35.5306772, 139.7017376 35.5306385, 139.7017205 35.5305944)",
161396322,True,,,,unclassified,,False,52.304,,"LINESTRING (139.702701 35.5312584, 139.7023554 35.531487, 139.702268 35.5315682)",
161396260,True,,,,unclassified,,False,57.218,,"LINESTRING (139.7044732 35.5313926, 139.7042274 35.5309185)",
161396337,True,,,,unclassified,,False,49.252,,"LINESTRING (139.7044732 35.5313926, 139.7039833 35.5315856)",
161396259,True,,,,unclassified,,False,24.511,,"LINESTRING (139.702268 35.5315682, 139.7021209 35.5313831)",
161396322,True,,,,unclassified,,False,54.690000000000005,,"LINESTRING (139.702268 35.5315682, 139.701913 35.5318842, 139.7018602 35.5319312)",
161396258,True,,,稲毛通り,unclassified,,False,79.585,,"LINESTRING (139.7039833 35.5315856, 139.7044244 35.5322048)",
161396337,True,,,,unclassified,,False,102.423,,"LINESTRING (139.7039833 35.5315856, 139.7032023 35.5318739, 139.7029635 35.5319837)",
161396259,True,,,,unclassified,,False,78.074,,"LINESTRING (139.7029635 35.5319837, 139.702268 35.5315682)",
161396337,True,,,,unclassified,,False,63.68,,"LINESTRING (139.7029635 35.5319837, 139.7025308 35.5323371, 139.7025144 35.5323505, 139.7024668 35.5323894)",
161396260,True,,,,unclassified,,False,83.544,,"LINESTRING (139.7048188 35.5320893, 139.7044732 35.5313926)",
169245060,True,,,,unclassified,,False,106.853,,"LINESTRING (139.7048188 35.5320893, 139.7058312 35.5318112, 139.7059369 35.5317803)",
161396258,True,,,稲毛通り,unclassified,,False,42.56,,"LINESTRING (139.7044244 35.5322048, 139.7046977 35.5325163)",
169245060,True,,,,unclassified,,False,37.93,,"LINESTRING (139.7044244 35.5322048, 139.7048188 35.5320893)",
80916746,False,2,,旧東海道,tertiary,30,False,49.582,,"LINESTRING (139.7024668 35.5323894, 139.7025288 35.5324288, 139.7028987 35.5326638)",
80916746,False,2,,旧東海道,tertiary,30,True,74.893,,"LINESTRING (139.7024668 35.5323894, 139.7024263 35.5323588, 139.7018602 35.5319312)",
161396337,True,,,,unclassified,,False,60.103,,"LINESTRING (139.7024668 35.5323894, 139.7024276 35.5324262, 139.7020317 35.5327978)",
161396259,True,,,,unclassified,,False,90.619,,"LINESTRING (139.7037817 35.5324536, 139.7032445 35.532146, 139.7029635 35.5319837)",
169245060,True,,,,unclassified,,False,64.546,,"LINESTRING (139.7037817 35.5324536, 139.7040794 35.5323169, 139.7044244 35.5322048)",
161396260,True,,,,unclassified,,False,84.60900000000001,,"LINESTRING (139.7055638 35.5325424, 139.7055099 35.5324807, 139.7051632 35.5322844, 139.7048188 35.5320893)",
28017221,True,1,,,trunk_link,,False,54.321,yes,"LINESTRING (139.7065122 35.5326409, 139.7068403 35.53305)",
161396338,True,,,,unclassified,,False,62.745999999999995,,"LINESTRING (139.7065122 35.5326409, 139.7064615 35.5326696, 139.7059369 35.5329559)",
161396258,True,,,稲毛通り,unclassified,,False,18.041,,"LINESTRING (139.7048924 35.5327382, 139.7050078 35.5328705)",
161396337,True,,,,unclassified,,False,66.512,,"LINESTRING (139.7020317 35.5327978, 139.7015378 35.5332408)",
161396341,True,,,,unclassified,,False,50.286,,"LINESTRING (139.7020317 35.5327978, 139.7024402 35.5331044)",
161396258,True,,,稲毛通り,unclassified,,False,54.752,,"LINESTRING (139.7050078 35.5328705, 139.7053674 35.5332665)",
161396271,True,,,,unclassified,,False,62.147,,"LINESTRING (139.7050078 35.5328705, 139.7055638 35.5325424)",
80916746,False,2,,旧東海道,tertiary,30,False,86.106,,"LINESTRING (139.7032311 35.532875, 139.7032879 35.5329096, 139.703315 35.532926, 139.7039454 35.5333094, 139.7039934 35.5333385)",
80916746,False,2,,旧東海道,tertiary,30,True,38.161,,"LINESTRING (139.7032311 35.532875, 139.7031649 35.5328329, 139.7031375 35.5328155, 139.7028987 35.5326638)",
169245060,True,,,,unclassified,,False,68.913,,"LINESTRING (139.7032311 35.532875, 139.7032584 35.5328482, 139.7034723 35.5326384, 139.7037817 35.5324536)",
1185402573,False,,,,unclassified,,True,68.46300000000001,,"LINESTRING (139.7032311 35.532875, 139.7032 35.532912, 139.70318 35.5329358, 139.7028659 35.5333094, 139.7028406 35.5333395, 139.7028019 35.533382)",
161396260,True,,,,unclassified,,False,57.043,,"LINESTRING (139.7059369 35.5329559, 139.7055638 35.5325424)",
161396338,True,,,,unclassified,,False,62.036,,"LINESTRING (139.7059369 35.5329559, 139.7054126 35.5332419, 139.7053674 35.5332665)",
161396259,True,,,,unclassified,,False,28.236,,"LINESTRING (139.7044268 35.532986, 139.7042077 35.5328052)",
161396320,True,,,,unclassified,,False,50.342,,"LINESTRING (139.7044268 35.532986, 139.7048924 35.5327382)",
161396265,False,,,,unclassified,,False,104.40700000000001,,"LINESTRING (139.7015378 35.5332408, 139.7017425 35.53346, 139.7018695 35.5335428, 139.7022744 35.5337692, 139.7024066 35.5338447)",
161396265,False,,,,unclassified,,True,97.256,,"LINESTRING (139.7015378 35.5332408, 139.7014293 35.5331173, 139.7013027 35.5329347, 139.7010963 35.5324498)",
28017221,True,1,,,trunk_link,,False,102.417,yes,"LINESTRING (139.7069893 35.5332527, 139.7072758 35.5336286, 139.7074235 35.5338489, 139.7075252 35.5340611)",
161396304,True,,,,unclassified,,False,56.391000000000005,,"LINESTRING (139.7069893 35.5332527, 139.7069309 35.5333153, 139.7066177 35.5336598)",
161396258,True,,,稲毛通り,unclassified,,False,77.085,,"LINESTRING (139.7053674 35.5332665, 139.7059352 35.5337833)",
161396338,True,,,,unclassified,,False,39.41,,"LINESTRING (139.7053674 35.5332665, 139.7050919 35.533541)",
80916746,False,2,,旧東海道,tertiary,30,False,93.99399999999999,,"LINESTRING (139.7039934 35.5333385, 139.7040391 35.5333649, 139.7047439 35.5337706, 139.7047805 35.5337917, 139.7048414 35.5338267)",
80916746,False,2,,旧東海道,tertiary,30,True,86.106,,"LINESTRING (139.7039934 35.5333385, 139.7039454 35.5333094, 139.703315 35.532926, 139.7032879 35.5329096, 139.7032311 35.532875)",
161396320,True,,,,unclassified,,False,55.478,,"LINESTRING (139.7039934 35.5333385, 139.7040246 35.5333067, 139.7044268 35.532986)",
169245044,True,,,,unclassified,,False,64.465,,"LINESTRING (139.7039934 35.5333385, 139.7039577 35.533379, 139.703578 35.5338095)",
161396341,True,,,,unclassified,,False,84.80300000000001,,"LINESTRING (139.7028019 35.533382, 139.702855 35.5334112, 139.703578 35.5338095)",
161396345,False,,,,unclassified,,True,62.664,,"LINESTRING (139.7028019 35.533382, 139.7027484 35.5334451, 139.7025717 35.5336535, 139.7024737 35.533769, 139.702445 35.5338014, 139.7024066 35.5338447)",
1185402573,False,,,,unclassified,,False,68.46300000000001,,"LINESTRING (139.7028019 35.533382, 139.7028406 35.5333395, 139.7028659 35.5333094, 139.70318 35.5329358, 139.7032 35.532912, 139.7032311 35.532875)",
161396260,True,,,,unclassified,,False,8.835,,"LINESTRING (139.7063761 35.5334321, 139.7063166 35.5333691)",
161396259,True,,,,unclassified,,False,86.201,,"LINESTRING (139.7050919 35.533541, 139.7044268 35.532986)",
161396338,True,,,,unclassified,,False,39.026,,"LINESTRING (139.7050919 35.533541, 139.704892 35.533769, 139.7048659 35.5337987, 139.7048414 35.5338267)",
161396304,True,,,,unclassified,,False,2.528,,"LINESTRING (139.7066177 35.5336598, 139.7065942 35.5336721)",
169245051,False,,,,residential,,False,41.241,,"LINESTRING (139.7066177 35.5336598, 139.7069725 35.5338926)",
161396260,True,,,,unclassified,,False,33.191,,"LINESTRING (139.7065942 35.5336721, 139.7063761 35.5334321)",
161396258,True,,,稲毛通り,unclassified,,False,26.752,,"LINESTRING (139.7059352 35.5337833, 139.7061353 35.5339604)",
161396319,True,,,,unclassified,,False,55.828,,"LINESTRING (139.7059352 35.5337833, 139.7063761 35.5334321)",
161396265,False,,,,unclassified,,True,104.407,,"LINESTRING (139.7024066 35.5338447, 139.7022744 35.5337692, 139.7018695 35.5335428, 139.7017425 35.53346, 139.7015378 35.5332408)",
161396345,False,,,,unclassified,,False,62.664,,"LINESTRING (139.7024066 35.5338447, 139.702445 35.5338014, 139.7024737 35.533769, 139.7025717 35.5336535, 139.7027484 35.5334451, 139.7028019 35.533382)",
161396341,True,,,,unclassified,,False,95.324,,"LINESTRING (139.703578 35.5338095, 139.7044745 35.5342597)",
169245044,True,,,,unclassified,,False,55.052,,"LINESTRING (139.703578 35.5338095, 139.7032314 35.5342164)",
80916746,False,2,,旧東海道,tertiary,30,False,71.238,,"LINESTRING (139.7048414 35.5338267, 139.7048942 35.5338582, 139.7049317 35.5338806, 139.7054765 35.5342053)",
80916746,False,2,,旧東海道,tertiary,30,True,93.994,,"LINESTRING (139.7048414 35.5338267, 139.7047805 35.5337917, 139.7047439 35.5337706, 139.7040391 35.5333649, 139.7039934 35.5333385)",
169245043,False,,,,unclassified,,False,58.485,,"LINESTRING (139.7048414 35.5338267, 139.7048017 35.5338736, 139.7047786 35.5339008, 139.7044745 35.5342597)",
161396259,True,,,,unclassified,,False,72.432,,"LINESTRING (139.7057 35.5339646, 139.7050919 35.533541)",
161396319,True,,,,unclassified,,False,29.315,,"LINESTRING (139.7057 35.5339646, 139.7059352 35.5337833)",
161396258,True,,,稲毛通り,unclassified,,False,60.29,,"LINESTRING (139.7061353 35.5339604, 139.7065758 35.5343672)",
169245041,True,,,,unclassified,,False,23.167,,"LINESTRING (139.7061353 35.5339604, 139.7063424 35.5338379)",
161396319,True,,,,unclassified,,False,33.546,,"LINESTRING (139.7054765 35.5342053, 139.7057 35.5339646)",
80916746,False,2,,旧東海道,tertiary,30,False,77.315,,"LINESTRING (139.7054765 35.5342053, 139.7060286 35.5345151, 139.7060646 35.5345353, 139.7061772 35.5346031)",
80916746,False,2,,旧東海道,tertiary,30,True,71.238,,"LINESTRING (139.7054765 35.5342053, 139.7049317 35.5338806, 139.7048942 35.5338582, 139.7048414 35.5338267)",
1130865164,True,,,,unclassified,,False,85.514,,"LINESTRING (139.7032314 35.5342164, 139.7024643 35.5338871, 139.7024066 35.5338447)",
169245043,False,,,,unclassified,,False,47.177,,"LINESTRING (139.7044745 35.5342597, 139.7041775 35.5346084)",
161396341,True,,,,unclassified,,False,101.801,,"LINESTRING (139.7044745 35.5342597, 139.7053363 35.5346984, 139.7054112 35.5347623)",
169245043,False,,,,unclassified,,True,58.485,,"LINESTRING (139.7044745 35.5342597, 139.7047786 35.5339008, 139.7048017 35.5338736, 139.7048414 35.5338267)",
964828229,False,5,409,大師道,trunk,50,True,49.32899999999999,yes,"LINESTRING (139.7067017 35.5344822, 139.7063457 35.5345652, 139.7062644 35.5345842, 139.7061772 35.5346031)",
1233254485,False,5,409,大師道,trunk,50,False,85.588,yes,"LINESTRING (139.7067017 35.5344822, 139.7074986 35.5343305, 139.7076227 35.5343069)",
169245043,False,,,,unclassified,,True,47.177,,"LINESTRING (139.7041775 35.5346084, 139.7044745 35.5342597)",
1130865164,True,,,,unclassified,,False,96.067,,"LINESTRING (139.7041775 35.5346084, 139.7032314 35.5342164)",
80916740,False,2,,旧東海道,tertiary,30,True,18.863,,"LINESTRING (139.7063444 35.5347041, 139.7063253 35.5346949, 139.7062798 35.5346696, 139.7061772 35.5346031)",
1130865165,False,4,409,大師道,trunk,50,True,46.024,yes,"LINESTRING (139.7054112 35.5347623, 139.7051883 35.5348314, 139.704941 35.5349198)",
1231266243,False,4,409,大師道,trunk,50,False,71.547,yes,"LINESTRING (139.7054112 35.5347623, 139.706001 35.5346433, 139.7060665 35.5346299, 139.7061772 35.5346031)",
1130865164,True,,,,unclassified,,False,77.278,,"LINESTRING (139.704941 35.5349198, 139.7041775 35.5346084)",
1130865165,False,4,409,大師道,trunk,50,False,46.024,yes,"LINESTRING (139.704941 35.5349198, 139.7051883 35.5348314, 139.7054112 35.5347623)",
1130865166,False,4,409,大師道,trunk,50,True,18.299,yes,"LINESTRING (139.704941 35.5349198, 139.7048821 35.534948, 139.7048419 35.5349673, 139.7047696 35.535007)",
1130865166,False,4,409,大師道,trunk,50,False,18.299,yes,"LINESTRING (139.7047696 35.535007, 139.7048419 35.5349673, 139.7048821 35.534948, 139.704941 35.5349198)",
161428320,False,,,,residential,,True,10.364,,"LINESTRING (139.6978908 35.5295922, 139.6979861 35.5295405)",
265139649,False,,,,residential,,False,17.959,,"LINESTRING (139.6978908 35.5295922, 139.6977399 35.5296971)",
265139672,True,3,,新川通り (Shinkawa-dori),tertiary,50,False,10.805,,"LINESTRING (139.6978908 35.5295922, 139.6979652 35.5296682)",
1189059408,True,,9,市役所通り,primary,,False,59.508,,"LINESTRING (139.7039492 35.5300332, 139.7044118 35.5299165, 139.7045146 35.5298916, 139.7045779 35.5298763)",
161428329,False,,,,residential,,False,94.283,,"LINESTRING (139.7002841 35.5330591, 139.7001011 35.5330756, 139.7000655 35.5330834, 139.7000527 35.5331075, 139.7001754 35.5337415)",
167852061,False,,,,unclassified,,False,75.707,,"LINESTRING (139.7002841 35.5330591, 139.700297 35.5330911, 139.7003845 35.5334108, 139.700402 35.5336844, 139.700405 35.53373)",3.0m〜5.5m
167852061,False,,,,unclassified,,True,38.703,,"LINESTRING (139.7002841 35.5330591, 139.7002578 35.5329568, 139.7002278 35.5328402, 139.7002205 35.532812, 139.7001845 35.5327857, 139.7001426 35.5327713, 139.7001193 35.5327744)",3.0m〜5.5m
161428321,False,,,,residential,,True,42.526,,"LINESTRING (139.7007918 35.5337172, 139.7010811 35.5340186)",
167852061,False,,,,unclassified,,True,35.03,,"LINESTRING (139.7007918 35.5337172, 139.700405 35.53373)",3.0m〜5.5m
