osmid,highway,est_width,oneway,reversed,length,geometry,lanes,ref,name,maxspeed
152647764,residential,1.5m〜3.0m,False,False,193.94799999999998,"LINESTRING (139.2405952 35.5639397, 139.2406261 35.5641012, 139.2406358 35.5642214, 139.240689 35.5642533, 139.240779 35.5642933, 139.2409191 35.5643355, 139.2409277 35.5643948, 139.240917 35.5644328, 139.2408899 35.5644783, 139.2408993 35.5646074, 139.2409161 35.5648098, 139.2408809 35.564915, 139.2407817 35.5650786, 139.2406824 35.5653034, 139.2406771 35.5654932)",,,,
152647764,residential,1.5m〜3.0m,False,True,193.948,"LINESTRING (139.2406771 35.5654932, 139.2406824 35.5653034, 139.2407817 35.5650786, 139.2408809 35.564915, 139.2409161 35.5648098, 139.2408993 35.5646074, 139.2408899 35.5644783, 139.240917 35.5644328, 139.2409277 35.5643948, 139.2409191 35.5643355, 139.240779 35.5642933, 139.240689 35.5642533, 139.2406358 35.5642214, 139.2406261 35.5641012, 139.2405952 35.5639397)",,,,
152650518,residential,1.5m〜3.0m,False,False,113.202,"LINESTRING (139.2406771 35.5654932, 139.240976 35.5654552, 139.2411012 35.5655018, 139.2415463 35.5657622, 139.2416256 35.5658382, 139.2416198 35.5659524)",,,,
152650518,residential,1.5m〜3.0m,False,True,46.821,"LINESTRING (139.2406771 35.5654932, 139.2404292 35.5655463, 139.2402774 35.5657193)",,,,
26767048,secondary,5.5m〜13.0m,False,True,59.36,"LINESTRING (139.2397051 35.5654686, 139.23989 35.5655884, 139.2400661 35.5656559, 139.2402774 35.5657193)",2,513,鳥屋川尻線,40
152647301,residential,1.5m〜3.0m,False,False,182.257,"LINESTRING (139.2397051 35.5654686, 139.2396685 35.5655431, 139.2396157 35.5656821, 139.2395146 35.5658467, 139.2394879 35.5659913, 139.2394951 35.5661234, 139.2394872 35.5662937, 139.2395224 35.5664906, 139.2396434 35.5668474, 139.2396686 35.5670578)",,,,
26767048,secondary,5.5m〜13.0m,False,False,59.36,"LINESTRING (139.2402774 35.5657193, 139.2400661 35.5656559, 139.23989 35.5655884, 139.2397051 35.5654686)",2,513,鳥屋川尻線,40
26767048,secondary,5.5m〜13.0m,False,True,115.227,"LINESTRING (139.2402774 35.5657193, 139.240685 35.5658063, 139.2413164 35.5659178, 139.2415202 35.5659444)",2,513,鳥屋川尻線,40
152650518,residential,1.5m〜3.0m,False,False,46.821,"LINESTRING (139.2402774 35.5657193, 139.2404292 35.5655463, 139.2406771 35.5654932)",,,,
26767048,secondary,5.5m〜13.0m,False,True,9.053,"LINESTRING (139.2415202 35.5659444, 139.2416198 35.5659524)",2,513,鳥屋川尻線,40
26767048,secondary,5.5m〜13.0m,False,False,115.227,"LINESTRING (139.2415202 35.5659444, 139.2413164 35.5659178, 139.240685 35.5658063, 139.2402774 35.5657193)",2,513,鳥屋川尻線,40
152647582,residential,1.5m〜3.0m,False,False,236.434,"LINESTRING (139.2415202 35.5659444, 139.2414588 35.5660994, 139.241449 35.566145, 139.2414002 35.5662142, 139.2413281 35.5662848, 139.241002 35.566368, 139.240933 35.56643, 139.240733 35.566774, 139.240644 35.566869, 139.2405522 35.5669628, 139.2404948 35.5670301, 139.2403519 35.567076, 139.2401111 35.5670862, 139.2396686 35.5670578)",,,,
26767048,secondary,5.5m〜13.0m,False,False,9.053,"LINESTRING (139.2416198 35.5659524, 139.2415202 35.5659444)",2,513,鳥屋川尻線,40
152650518,residential,1.5m〜3.0m,False,True,113.202,"LINESTRING (139.2416198 35.5659524, 139.2416256 35.5658382, 139.2415463 35.5657622, 139.2411012 35.5655018, 139.240976 35.5654552, 139.2406771 35.5654932)",,,,
152647301,residential,1.5m〜3.0m,False,True,182.257,"LINESTRING (139.2396686 35.5670578, 139.2396434 35.5668474, 139.2395224 35.5664906, 139.2394872 35.5662937, 139.2394951 35.5661234, 139.2394879 35.5659913, 139.2395146 35.5658467, 139.2396157 35.5656821, 139.2396685 35.5655431, 139.2397051 35.5654686)",,,,
152647582,residential,1.5m〜3.0m,False,True,236.43400000000005,"LINESTRING (139.2396686 35.5670578, 139.2401111 35.5670862, 139.2403519 35.567076, 139.2404948 35.5670301, 139.2405522 35.5669628, 139.240644 35.566869, 139.240733 35.566774, 139.240933 35.56643, 139.241002 35.566368, 139.2413281 35.5662848, 139.2414002 35.5662142, 139.241449 35.566145, 139.2414588 35.5660994, 139.2415202 35.5659444)",,,,
152649375,residential,1.5m〜3.0m,False,True,255.056,"LINESTRING (139.2396686 35.5670578, 139.2396232 35.5670886, 139.2393867 35.5671386, 139.2390669 35.5673116, 139.238949 35.567359, 139.238728 35.5675, 139.23848 35.567624, 139.238343 35.567652, 139.23815 35.567669, 139.237922 35.567725, 139.2378266 35.5677645, 139.2377168 35.5678359, 139.2376846 35.5679019, 139.2376908 35.5679782, 139.2377689 35.5680843, 139.2378584 35.5681716, 139.237962 35.5682415)",,,,
152649375,residential,1.5m〜3.0m,False,True,9.504,"LINESTRING (139.2382987 35.5684821, 139.2382536 35.5685593)",,,,
152649375,residential,1.5m〜3.0m,False,False,41.15,"LINESTRING (139.2382987 35.5684821, 139.2382294 35.5683951, 139.2379958 35.5682643, 139.237962 35.5682415)",,,,
490617711,residential,,False,False,43.969,"LINESTRING (139.2382987 35.5684821, 139.2386052 35.568284, 139.2386467 35.5682148)",,,,
152649375,residential,1.5m〜3.0m,False,False,9.504,"LINESTRING (139.2382536 35.5685593, 139.2382987 35.5684821)",,,,
490617709,residential,,False,False,69.135,"LINESTRING (139.2382536 35.5685593, 139.2390155 35.5686091)",,,,
152649375,residential,1.5m〜3.0m,False,True,104.38000000000001,"LINESTRING (139.2382536 35.5685593, 139.2380908 35.5687263, 139.2377762 35.5689827, 139.2376724 35.5691305, 139.2375313 35.5692858)",,,,
152649375,residential,1.5m〜3.0m,False,False,104.38,"LINESTRING (139.2375313 35.5692858, 139.2376724 35.5691305, 139.2377762 35.5689827, 139.2380908 35.5687263, 139.2382536 35.5685593)",,,,
152649375,residential,1.5m〜3.0m,False,True,91.968,"LINESTRING (139.2375313 35.5692858, 139.2374081 35.569349, 139.2372568 35.5694161, 139.2371324 35.5694867, 139.2370173 35.5696104, 139.2369788 35.5697215, 139.2369855 35.5698959)",,,,
490616300,residential,,False,False,60.683,"LINESTRING (139.2375313 35.5692858, 139.2377027 35.5694781, 139.2378188 35.5695629, 139.2379909 35.5696781)",,,,
152650020,residential,1.5m〜3.0m,False,False,147.488,"LINESTRING (139.2368219 35.569081, 139.2362892 35.5696336, 139.2369855 35.5698959)",,,,
152649375,residential,1.5m〜3.0m,False,False,91.96799999999999,"LINESTRING (139.2369855 35.5698959, 139.2369788 35.5697215, 139.2370173 35.5696104, 139.2371324 35.5694867, 139.2372568 35.5694161, 139.2374081 35.569349, 139.2375313 35.5692858)",,,,
152650020,residential,1.5m〜3.0m,False,True,147.488,"LINESTRING (139.2369855 35.5698959, 139.2362892 35.5696336, 139.2368219 35.569081)",,,,
490617709,residential,,False,True,69.135,"LINESTRING (139.2390155 35.5686091, 139.2382536 35.5685593)",,,,
152649375,residential,1.5m〜3.0m,False,False,255.05600000000004,"LINESTRING (139.237962 35.5682415, 139.2378584 35.5681716, 139.2377689 35.5680843, 139.2376908 35.5679782, 139.2376846 35.5679019, 139.2377168 35.5678359, 139.2378266 35.5677645, 139.237922 35.567725, 139.23815 35.567669, 139.238343 35.567652, 139.23848 35.567624, 139.238728 35.5675, 139.238949 35.567359, 139.2390669 35.5673116, 139.2393867 35.5671386, 139.2396232 35.5670886, 139.2396686 35.5670578)",,,,
152649375,residential,1.5m〜3.0m,False,True,41.15,"LINESTRING (139.237962 35.5682415, 139.2379958 35.5682643, 139.2382294 35.5683951, 139.2382987 35.5684821)",,,,
490617710,residential,,False,False,73.077,"LINESTRING (139.237962 35.5682415, 139.2381036 35.5681007, 139.2386845 35.5681519)",,,,
490617710,residential,,False,True,23.772,"LINESTRING (139.2389458 35.5681749, 139.2386845 35.5681519)",,,,
490617710,residential,,False,False,23.772,"LINESTRING (139.2386845 35.5681519, 139.2389458 35.5681749)",,,,
490617711,residential,,False,True,7.785,"LINESTRING (139.2386845 35.5681519, 139.2386467 35.5682148)",,,,
490617710,residential,,False,True,73.077,"LINESTRING (139.2386845 35.5681519, 139.2381036 35.5681007, 139.237962 35.5682415)",,,,
490617711,residential,,False,False,7.785,"LINESTRING (139.2386467 35.5682148, 139.2386845 35.5681519)",,,,
490617711,residential,,False,True,43.969,"LINESTRING (139.2386467 35.5682148, 139.2386052 35.568284, 139.2382987 35.5684821)",,,,
490617712,residential,,False,False,200.869,"LINESTRING (139.2386467 35.5682148, 139.2389136 35.568308, 139.239206 35.5683385, 139.239324 35.5685414, 139.2406141 35.5688905)",,,,
490617712,residential,,False,True,200.86900000000003,"LINESTRING (139.2406141 35.5688905, 139.239324 35.5685414, 139.239206 35.5683385, 139.2389136 35.568308, 139.2386467 35.5682148)",,,,
490617713,residential,,False,False,76.35,"LINESTRING (139.2406141 35.5688905, 139.2404398 35.5693116, 139.2404375 35.5695539)",,,,
490617713,residential,,False,True,76.35,"LINESTRING (139.2404375 35.5695539, 139.2404398 35.5693116, 139.2406141 35.5688905)",,,,
490616300,residential,,False,True,60.683,"LINESTRING (139.2379909 35.5696781, 139.2378188 35.5695629, 139.2377027 35.5694781, 139.2375313 35.5692858)",,,,
