osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge,tunnel
1001271548,True,2,46,西尾知多線,primary,False,10.915,"LINESTRING (136.9226816 34.9487318, 136.9225619 34.9487288)",,
115317022,True,2,55,名古屋半田線,primary,False,166.081,"LINESTRING (136.9226816 34.9487318, 136.9226481 34.9480882, 136.922631 34.9472389)",,
378671904,False,2,55,名古屋半田線,primary,True,182.293,"LINESTRING (136.9148595 34.9481576, 136.9153024 34.9465589)",,
115315970,False,,,,unclassified,False,12.4,"LINESTRING (136.922495 34.946112, 136.9223612 34.9460918)",,
115317022,True,2,55,名古屋半田線,primary,False,124.463,"LINESTRING (136.922495 34.946112, 136.9221158 34.9450367)",,
115313622,False,,,,unclassified,True,40.281,"LINESTRING (136.922495 34.946112, 136.922572 34.946123, 136.922694 34.946146, 136.922845 34.946169, 136.9229224 34.9461978)",,
85932014,False,,,,tertiary,False,215.54500000000002,"LINESTRING (136.9176233 34.9414962, 136.9183976 34.9416103, 136.9199756 34.9416127)",,
"[115316600, 115314297, 115314025]",False,,,,tertiary,"[False, True]",63.46300000000001,"LINESTRING (136.9176233 34.9414962, 136.9175557 34.9414856, 136.9171757 34.9415056, 136.917087 34.9415459, 136.917115 34.9416627)",yes,
115318169,False,,,,unclassified,False,294.28799999999995,"LINESTRING (136.9176233 34.9414962, 136.917717 34.94192, 136.917852 34.942297, 136.918092 34.942787, 136.918207 34.943148, 136.918243 34.943253, 136.918263 34.943311, 136.918392 34.943593, 136.918502 34.943739, 136.918611 34.943846, 136.918764 34.943909)",,
115315878,False,,,,residential,False,152.416,"LINESTRING (136.922631 34.9472389, 136.923244 34.947423, 136.923527 34.947782, 136.923692 34.947918, 136.923731 34.947947, 136.923769 34.947976, 136.923913 34.948032)",,
115317022,True,2,55,名古屋半田線,primary,False,37.919,"LINESTRING (136.922631 34.9472389, 136.9226363 34.9470221, 136.9226413 34.946898)",,
115317022,True,2,55,名古屋半田線,primary,False,88.411,"LINESTRING (136.9226413 34.946898, 136.922495 34.946112)",,
115317535,False,,,,unclassified,False,81.976,"LINESTRING (136.9226413 34.946898, 136.9227388 34.9466719, 136.9229224 34.9461978)",,
85932014,False,,,,tertiary,False,127.857,"LINESTRING (136.9218922 34.9416401, 136.9232949 34.9416406)",,
85932014,False,,,,tertiary,True,10.656,"LINESTRING (136.9218922 34.9416401, 136.9217753 34.9416414)",,
85932014,False,,,,tertiary,True,127.857,"LINESTRING (136.9232949 34.9416406, 136.9218922 34.9416401)",,
115314862,False,,,,residential,False,146.952,"LINESTRING (136.9232949 34.9416406, 136.923321 34.942962)",,
115315856,False,,,,tertiary,False,195.67399999999998,"LINESTRING (136.9232949 34.9416406, 136.9236872 34.9416408, 136.9238592 34.941618, 136.924017 34.9415782, 136.9241828 34.9415096, 136.9243544 34.9413812, 136.9244849 34.941267, 136.9249722 34.9407406)",,
115314978,False,,,,residential,True,20.22,"LINESTRING (136.9147 34.945772, 136.914816 34.945617)",,
115316915,False,,,,residential,False,22.748,"LINESTRING (136.9147 34.945772, 136.9144506 34.9457642)",,
115317019,False,,,,residential,False,43.586,"LINESTRING (136.9147 34.945772, 136.9144755 34.9461181)",,
115313852,False,,,,residential,False,51.826,"LINESTRING (136.914926 34.943435, 136.914956 34.943508, 136.91502 34.943573, 136.915215 34.943667, 136.915313 34.943727, 136.9153307 34.9437405)",,
115317076,False,,,,residential,True,87.755,"LINESTRING (136.914926 34.943435, 136.914664 34.943318, 136.914401 34.943156, 136.914333 34.943081, 136.914266 34.942908)",,
115317133,False,,,,residential,False,81.27100000000002,"LINESTRING (136.914926 34.943435, 136.915056 34.943346, 136.915137 34.943268, 136.915179 34.943131, 136.915172 34.943058, 136.915138 34.942956, 136.915096 34.942903, 136.91502 34.942817)",,
115317768,False,,,,unclassified,True,3.944,"LINESTRING (136.9194484 34.9477991, 136.9194709 34.9477688)",,
115314969,False,,,,unclassified,True,86.648,"LINESTRING (136.9194484 34.9477991, 136.919153 34.947614, 136.9186874 34.9473321)",,
115317513,False,,,,unclassified,False,12.209,"LINESTRING (136.9194484 34.9477991, 136.91939 34.9478753, 136.919382 34.947894)",,
115317076,False,,,,residential,False,87.755,"LINESTRING (136.914266 34.942908, 136.914333 34.943081, 136.914401 34.943156, 136.914664 34.943318, 136.914926 34.943435)",,
115317515,False,,,,residential,True,29.671,"LINESTRING (136.914266 34.942908, 136.914391 34.942854, 136.914431 34.942814, 136.914452 34.94275, 136.9144357 34.9427198)",,
