osmid,highway,oneway,reversed,length,geometry,ref,name,bridge
126016326,residential,False,False,44.271,"LINESTRING (135.1175911 33.9557312, 135.1173505 33.9559441, 135.1173135 33.9560459)",,,
126016063,primary,False,False,178.002,"LINESTRING (135.1173135 33.9560459, 135.1169104 33.9562811, 135.1166023 33.9564654, 135.1164793 33.9565438, 135.1163765 33.9566092, 135.1162924 33.9566778, 135.1162094 33.9567809, 135.1161541 33.9569106, 135.1160854 33.9571862)",23,御坊湯浅線,
126016326,residential,False,True,44.271,"LINESTRING (135.1173135 33.9560459, 135.1173505 33.9559441, 135.1175911 33.9557312)",,,
126016166,unclassified,False,False,13.197,"LINESTRING (135.1154193 33.9568948, 135.1155264 33.9568161)",,,
126016049,primary,False,False,123.22199999999998,"LINESTRING (135.1154193 33.9568948, 135.1152093 33.9568223, 135.114844 33.9566961, 135.11444 33.9565756, 135.1141732 33.9564961)",24,御坊由良線,
126016049,primary,False,True,69.518,"LINESTRING (135.1154193 33.9568948, 135.1156883 33.9570031, 135.1158371 33.9570631, 135.1160854 33.9571862)",24,御坊由良線,
126016049,primary,False,False,69.518,"LINESTRING (135.1160854 33.9571862, 135.1158371 33.9570631, 135.1156883 33.9570031, 135.1154193 33.9568948)",24,御坊由良線,
126016063,primary,False,True,178.002,"LINESTRING (135.1160854 33.9571862, 135.1161541 33.9569106, 135.1162094 33.9567809, 135.1162924 33.9566778, 135.1163765 33.9566092, 135.1164793 33.9565438, 135.1166023 33.9564654, 135.1169104 33.9562811, 135.1173135 33.9560459)",23,御坊湯浅線,
126016486,unclassified,False,True,297.957,"LINESTRING (135.1160854 33.9571862, 135.1165451 33.9573535, 135.1169184 33.9575051, 135.1173161 33.9577861, 135.118504 33.9588973)",,,
"[126016045, 1155677175]",primary,False,"[False, True]",210.06199999999998,"LINESTRING (135.1160854 33.9571862, 135.1160267 33.9573747, 135.1155195 33.958642, 135.1153877 33.9589644, 135.1153811 33.9589823)",23;24,御坊湯浅線,yes
126016417,residential,False,True,72.235,"LINESTRING (135.1211034 33.9585798, 135.1211887 33.9586882, 135.121208 33.958872, 135.1211869 33.9590796, 135.1211673 33.9592059)",,,
126016418,residential,False,True,225.64600000000002,"LINESTRING (135.1211034 33.9585798, 135.1205755 33.95896, 135.1202894 33.959093, 135.119457 33.959221, 135.1189232 33.9593935)",,,
126016462,residential,False,True,125.499,"LINESTRING (135.1211034 33.9585798, 135.121276 33.958472, 135.121377 33.958438, 135.1215542 33.9584981, 135.1220299 33.9587172, 135.1222841 33.9588495)",,,
247194571,residential,False,True,69.268,"LINESTRING (135.118504 33.9588973, 135.1177543 33.9589345)",,,
