osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,tunnel,bridge
145835358,,,unclassified,False,True,141.696,,"LINESTRING (137.9515488 35.8315928, 137.9513145 35.8312291, 137.9511496 35.8309732, 137.9508922 35.8305737, 137.9508211 35.8304633)",,
145836155,,,unclassified,False,False,233.071,,"LINESTRING (137.9515488 35.8315928, 137.9522441 35.8325763, 137.9519167 35.8331463, 137.951907 35.8334799)",,
323252179,,,tertiary,False,False,115.287,,"LINESTRING (137.9515488 35.8315928, 137.9509653 35.8319363, 137.9507849 35.8320425, 137.9506433 35.8321259, 137.950514 35.832202)",,
145833983,,,unclassified,False,False,195.77100000000002,,"LINESTRING (137.951907 35.8334799, 137.9512211 35.8331673, 137.950514 35.832202)",,
145835959,,,unclassified,False,False,101.64599999999999,,"LINESTRING (137.951907 35.8334799, 137.9519214 35.8337649, 137.9519659 35.8339163, 137.9523737 35.8341768, 137.9524244 35.8342092)",,
145836155,,,unclassified,False,True,233.07099999999997,,"LINESTRING (137.951907 35.8334799, 137.9519167 35.8331463, 137.9522441 35.8325763, 137.9515488 35.8315928)",,
145831608,153,国道153号,trunk,False,True,305.176,2,"LINESTRING (137.9538037 35.8337873, 137.9525415 35.8312407)",,
145831608,153,国道153号,trunk,False,False,72.551,2,"LINESTRING (137.9538037 35.8337873, 137.9538478 35.8338605, 137.9539294 35.8339838, 137.954027 35.8340952, 137.9541353 35.834198, 137.9542654 35.8343173)",,
"[145832657, 146421906, 146422196]",,,tertiary,False,"[False, True]",125.89,2,"LINESTRING (137.9538037 35.8337873, 137.9538943 35.8337587, 137.9550006 35.8333032, 137.9550527 35.8332817)",,yes
145832657,,,tertiary,False,True,83.75,2,"LINESTRING (137.9538037 35.8337873, 137.9536125 35.8338484, 137.9529297 35.8340424)",,
145832657,,,tertiary,False,False,83.75,2,"LINESTRING (137.9529297 35.8340424, 137.9536125 35.8338484, 137.9538037 35.8337873)",,
145832657,,,tertiary,False,True,49.361999999999995,2,"LINESTRING (137.9529297 35.8340424, 137.9525547 35.8341837, 137.9524244 35.8342092)",,
145835502,,,unclassified,False,False,176.73400000000004,,"LINESTRING (137.9529297 35.8340424, 137.952972 35.834078, 137.9540877 35.8347894, 137.9541689 35.8348151, 137.9542466 35.8348275, 137.9544754 35.8348586, 137.9545567 35.8348516)",,
145832657,,,tertiary,False,False,49.361999999999995,2,"LINESTRING (137.9524244 35.8342092, 137.9525547 35.8341837, 137.9529297 35.8340424)",,
145832657,,,tertiary,False,True,50.842,2,"LINESTRING (137.9524244 35.8342092, 137.9523551 35.8342212, 137.9520944 35.834285, 137.951898 35.8343668)",,
145835959,,,unclassified,False,True,101.646,,"LINESTRING (137.9524244 35.8342092, 137.9523737 35.8341768, 137.9519659 35.8339163, 137.9519214 35.8337649, 137.951907 35.8334799)",,
145831608,153,国道153号,trunk,False,True,72.551,2,"LINESTRING (137.9542654 35.8343173, 137.9541353 35.834198, 137.954027 35.8340952, 137.9539294 35.8339838, 137.9538478 35.8338605, 137.9538037 35.8337873)",,
145835076,,,unclassified,False,False,66.29400000000001,,"LINESTRING (137.9542654 35.8343173, 137.9542728 35.8343906, 137.9542755 35.8344541, 137.9543684 35.8346132, 137.9545567 35.8348516)",,
145835076,,,unclassified,False,True,66.294,,"LINESTRING (137.9545567 35.8348516, 137.9543684 35.8346132, 137.9542755 35.8344541, 137.9542728 35.8343906, 137.9542654 35.8343173)",,
145835502,,,unclassified,False,True,176.734,,"LINESTRING (137.9545567 35.8348516, 137.9544754 35.8348586, 137.9542466 35.8348275, 137.9541689 35.8348151, 137.9540877 35.8347894, 137.952972 35.834078, 137.9529297 35.8340424)",,
145832657,,,tertiary,False,False,50.842,2,"LINESTRING (137.951898 35.8343668, 137.9520944 35.834285, 137.9523551 35.8342212, 137.9524244 35.8342092)",,
145832657,,,tertiary,False,True,50.22,2,"LINESTRING (137.951898 35.8343668, 137.9517789 35.8344289, 137.9516773 35.8345035, 137.9514716 35.8346556)",,
146421987,,,unclassified,False,False,44.847,,"LINESTRING (137.9589898 35.8263832, 137.9589072 35.8263889, 137.9585864 35.8263264, 137.9585051 35.8263454)",,
146422071,,,unclassified,False,False,49.997,,"LINESTRING (137.9585051 35.8263454, 137.9585367 35.8267943)",,
146421987,,,unclassified,False,True,44.84700000000001,,"LINESTRING (137.9585051 35.8263454, 137.9585864 35.8263264, 137.9589072 35.8263889, 137.9589898 35.8263832)",,
146422175,,,unclassified,False,True,217.523,,"LINESTRING (137.9585051 35.8263454, 137.9595793 35.8267308, 137.9601568 35.82692, 137.9601691 35.8274187)",,
146422071,,,unclassified,False,True,49.997,,"LINESTRING (137.9585367 35.8267943, 137.9585051 35.8263454)",,
146422790,,,unclassified,False,False,75.187,,"LINESTRING (137.9585367 35.8267943, 137.9586019 35.8274684)",,
146423577,,,residential,False,True,102.157,,"LINESTRING (137.9585367 35.8267943, 137.9574047 35.826835)",,
146423577,,,residential,False,False,102.157,,"LINESTRING (137.9574047 35.826835, 137.9585367 35.8267943)",,
146423577,,,residential,False,True,101.398,,"LINESTRING (137.9574047 35.826835, 137.9562811 35.8268753)",,
146422388,,,residential,False,False,134.114,,"LINESTRING (137.9574047 35.826835, 137.9574857 35.827971, 137.9574906 35.8280391)",,
146423577,,,residential,False,False,101.398,,"LINESTRING (137.9562811 35.8268753, 137.9574047 35.826835)",,
146423577,,,residential,False,True,113.98700000000001,,"LINESTRING (137.9562811 35.8268753, 137.9550597 35.8269192, 137.955018 35.8269207)",,
146424002,,,residential,False,False,136.082,,"LINESTRING (137.9562811 35.8268753, 137.9563491 35.8280222, 137.9563536 35.8280977)",,
146422780,,,tertiary,False,False,137.013,,"LINESTRING (137.955018 35.8269207, 137.9550376 35.8275157, 137.9550644 35.8281523)",,
146423577,,,residential,False,False,113.98700000000001,,"LINESTRING (137.955018 35.8269207, 137.9550597 35.8269192, 137.9562811 35.8268753)",,
146423026,,,residential,False,True,141.399,,"LINESTRING (137.9601691 35.8274187, 137.9586019 35.8274684)",,
146422175,,,unclassified,False,False,217.523,,"LINESTRING (137.9601691 35.8274187, 137.9601568 35.82692, 137.9595793 35.8267308, 137.9585051 35.8263454)",,
146422715,,,unclassified,False,True,108.626,,"LINESTRING (137.9601691 35.8274187, 137.9602118 35.828304, 137.9602212 35.8283946)",,
146422790,,,unclassified,False,True,75.187,,"LINESTRING (137.9586019 35.8274684, 137.9585367 35.8267943)",,
146423026,,,residential,False,False,141.399,,"LINESTRING (137.9586019 35.8274684, 137.9601691 35.8274187)",,
146423033,,,unclassified,False,False,79.079,,"LINESTRING (137.9586019 35.8274684, 137.9586835 35.8280997, 137.9586933 35.8281757)",,
146427548,,ナイスロード,tertiary,False,False,102.712,,"LINESTRING (137.9574906 35.8280391, 137.9563536 35.8280977)",,
146422388,,,residential,False,True,134.114,,"LINESTRING (137.9574906 35.8280391, 137.9574857 35.827971, 137.9574047 35.826835)",,
146423687,,,residential,False,False,128.403,,"LINESTRING (137.9574906 35.8280391, 137.9574853 35.8281121, 137.957491 35.828754, 137.957512 35.828945, 137.9575343 35.8291923)",,
146427548,,ナイスロード,tertiary,False,True,109.489,,"LINESTRING (137.9574906 35.8280391, 137.9579453 35.8280881, 137.9586933 35.8281757)",,
146427548,,ナイスロード,tertiary,False,False,116.385,,"LINESTRING (137.9563536 35.8280977, 137.9550644 35.8281523)",,
146427548,,ナイスロード,tertiary,False,True,102.712,,"LINESTRING (137.9563536 35.8280977, 137.9574906 35.8280391)",,
146423697,,,unclassified,False,False,130.178,,"LINESTRING (137.9563536 35.8280977, 137.9563622 35.8281659, 137.9563777 35.8285124, 137.9563899 35.8287382, 137.9564918 35.8289861, 137.9566009 35.8292392)",,
146424002,,,residential,False,True,136.082,,"LINESTRING (137.9563536 35.8280977, 137.9563491 35.8280222, 137.9562811 35.8268753)",,
146427548,,ナイスロード,tertiary,False,True,139.881,,"LINESTRING (137.9586933 35.8281757, 137.9602212 35.8283946)",,
146422900,,,unclassified,False,False,92.27300000000001,,"LINESTRING (137.9586933 35.8281757, 137.9587121 35.8282528, 137.9587867 35.8290016)",,
146423033,,,unclassified,False,True,79.079,,"LINESTRING (137.9586933 35.8281757, 137.9586835 35.8280997, 137.9586019 35.8274684)",,
146427548,,ナイスロード,tertiary,False,False,109.489,,"LINESTRING (137.9586933 35.8281757, 137.9579453 35.8280881, 137.9574906 35.8280391)",,
146427548,,ナイスロード,tertiary,False,False,122.73,,"LINESTRING (137.9550644 35.8281523, 137.9537077 35.8282433)",,
146427548,,ナイスロード,tertiary,False,True,116.385,,"LINESTRING (137.9550644 35.8281523, 137.9563536 35.8280977)",,
146422780,,,tertiary,False,True,137.013,,"LINESTRING (137.9550644 35.8281523, 137.9550376 35.8275157, 137.955018 35.8269207)",,
146423284,,,unclassified,False,False,137.223,,"LINESTRING (137.9550644 35.8281523, 137.9551299 35.8282349, 137.9552014 35.8293693)",,
146427548,,ナイスロード,tertiary,False,True,122.73,,"LINESTRING (137.9537077 35.8282433, 137.9550644 35.8281523)",,
146422732,,,residential,False,False,132.941,,"LINESTRING (137.9537077 35.8282433, 137.9537081 35.8283263, 137.9537855 35.8294371)",,
146427548,,ナイスロード,tertiary,False,False,106.78999999999999,,"LINESTRING (137.9537077 35.8282433, 137.9533268 35.8282841, 137.9530262 35.8283407, 137.9525592 35.8284655)",,
146427548,,ナイスロード,tertiary,False,False,139.881,,"LINESTRING (137.9602212 35.8283946, 137.9586933 35.8281757)",,
146422692,,,unclassified,False,True,101.05199999999999,,"LINESTRING (137.9602212 35.8283946, 137.9602235 35.8284655, 137.960271 35.8290633, 137.9602615 35.829302)",,
146422715,,,unclassified,False,False,108.626,,"LINESTRING (137.9602212 35.8283946, 137.9602118 35.828304, 137.9601691 35.8274187)",,
"[146422288, 145833065, 146422250]",,ナイスロード,tertiary,False,"[False, True]",142.17399999999998,,"LINESTRING (137.9525592 35.8284655, 137.9525116 35.8284814, 137.9512163 35.8288885, 137.9510901 35.8289303)",,yes
146427548,,ナイスロード,tertiary,False,True,106.78999999999999,,"LINESTRING (137.9525592 35.8284655, 137.9530262 35.8283407, 137.9533268 35.8282841, 137.9537077 35.8282433)",,
1060263633,,,unclassified,False,False,85.38900000000001,,"LINESTRING (137.9525592 35.8284655, 137.9525825 35.8285354, 137.952708 35.8289475, 137.9527714 35.8291157, 137.9528057 35.8292067)",,
146422900,,,unclassified,False,True,92.27300000000001,,"LINESTRING (137.9587867 35.8290016, 137.9587121 35.8282528, 137.9586933 35.8281757)",,
146423743,,,unclassified,False,False,116.54200000000002,,"LINESTRING (137.9587867 35.8290016, 137.9586848 35.8290066, 137.9580908 35.8291864, 137.9576411 35.8291892, 137.9575343 35.8291923)",,
146423920,,,unclassified,False,False,138.692,,"LINESTRING (137.9587867 35.8290016, 137.959204 35.82903, 137.9595054 35.8290845, 137.9600207 35.8291847, 137.9602615 35.829302)",,
146423385,,,unclassified,False,False,84.36699999999999,,"LINESTRING (137.9575343 35.8291923, 137.956918 35.82921, 137.9566009 35.8292392)",,
146423687,,,residential,False,True,128.403,,"LINESTRING (137.9575343 35.8291923, 137.957512 35.828945, 137.957491 35.828754, 137.9574853 35.8281121, 137.9574906 35.8280391)",,
146423743,,,unclassified,False,True,116.542,,"LINESTRING (137.9575343 35.8291923, 137.9576411 35.8291892, 137.9580908 35.8291864, 137.9586848 35.8290066, 137.9587867 35.8290016)",,
146423385,,,unclassified,False,False,6.42,,"LINESTRING (137.9566009 35.8292392, 137.9566244 35.8292937)",,
146423697,,,unclassified,False,False,6.42,,"LINESTRING (137.9566009 35.8292392, 137.9566244 35.8292937)",,
146423385,,,unclassified,False,True,84.36699999999999,,"LINESTRING (137.9566009 35.8292392, 137.956918 35.82921, 137.9575343 35.8291923)",,
146423697,,,unclassified,False,True,130.178,,"LINESTRING (137.9566009 35.8292392, 137.9564918 35.8289861, 137.9563899 35.8287382, 137.9563777 35.8285124, 137.9563622 35.8281659, 137.9563536 35.8280977)",,
146423979,,,residential,False,False,36.902,,"LINESTRING (137.9528057 35.8292067, 137.9529209 35.8292733, 137.9530333 35.8294704)",,
1060263633,,,unclassified,False,False,315.91700000000003,,"LINESTRING (137.9528057 35.8292067, 137.9529745 35.8295646, 137.9531413 35.8299126, 137.9533511 35.8302954, 137.9535781 35.8307076, 137.9539231 35.8313358, 137.9541523 35.8317291, 137.9541901 35.8317689, 137.9542331 35.8317912)",,
1060263633,,,unclassified,False,True,85.389,,"LINESTRING (137.9528057 35.8292067, 137.9527714 35.8291157, 137.952708 35.8289475, 137.9525825 35.8285354, 137.9525592 35.8284655)",,
146423385,,,unclassified,False,True,6.42,,"LINESTRING (137.9566244 35.8292937, 137.9566009 35.8292392)",,
146423697,,,unclassified,False,True,6.42,,"LINESTRING (137.9566244 35.8292937, 137.9566009 35.8292392)",,
146423763,,,unclassified,False,True,78.244,,"LINESTRING (137.9566244 35.8292937, 137.9566368 35.8293871, 137.9566752 35.8296702, 137.95666 35.8297948, 137.956557 35.8299762)",,
146424108,,,unclassified,False,True,131.322,,"LINESTRING (137.9566244 35.8292937, 137.95631 35.829357, 137.9561735 35.8294206, 137.955828 35.8294184, 137.9554941 35.8293994, 137.9552014 35.8293693)",,
146422069,,,unclassified,False,False,47.561,,"LINESTRING (137.9602615 35.829302, 137.9601328 35.8297168)",,
146422692,,,unclassified,False,False,101.05199999999999,,"LINESTRING (137.9602615 35.829302, 137.960271 35.8290633, 137.9602235 35.8284655, 137.9602212 35.8283946)",,
146423920,,,unclassified,False,True,138.692,,"LINESTRING (137.9602615 35.829302, 137.9600207 35.8291847, 137.9595054 35.8290845, 137.959204 35.82903, 137.9587867 35.8290016)",,
146422096,,,residential,False,True,127.87,,"LINESTRING (137.9552014 35.8293693, 137.9537855 35.8294371)",,
146422235,,,unclassified,False,False,63.827,,"LINESTRING (137.9552014 35.8293693, 137.9552341 35.8299427)",,
146423284,,,unclassified,False,True,137.223,,"LINESTRING (137.9552014 35.8293693, 137.9551299 35.8282349, 137.9550644 35.8281523)",,
146424108,,,unclassified,False,False,131.322,,"LINESTRING (137.9552014 35.8293693, 137.9554941 35.8293994, 137.955828 35.8294184, 137.9561735 35.8294206, 137.95631 35.829357, 137.9566244 35.8292937)",,
146423979,,,residential,False,False,67.914,,"LINESTRING (137.9530333 35.8294704, 137.9537855 35.8294371)",,
146422555,,,residential,False,True,113.769,,"LINESTRING (137.9530333 35.8294704, 137.9531821 35.8297544, 137.953302 35.8300051, 137.9533361 35.8300384, 137.9538321 35.8300236)",,
146423979,,,residential,False,True,36.902,,"LINESTRING (137.9530333 35.8294704, 137.9529209 35.8292733, 137.9528057 35.8292067)",,
146422096,,,residential,False,False,127.87,,"LINESTRING (137.9537855 35.8294371, 137.9552014 35.8293693)",,
146422113,,,tertiary,False,False,65.351,,"LINESTRING (137.9537855 35.8294371, 137.9538321 35.8300236)",,
146423979,,,residential,False,True,67.914,,"LINESTRING (137.9537855 35.8294371, 137.9530333 35.8294704)",,
146422732,,,residential,False,True,132.941,,"LINESTRING (137.9537855 35.8294371, 137.9537081 35.8283263, 137.9537077 35.8282433)",,
146422069,,,unclassified,False,False,15.841,,"LINESTRING (137.9601328 35.8297168, 137.960103 35.8298572)",,
146422069,,,unclassified,False,True,47.561,,"LINESTRING (137.9601328 35.8297168, 137.9602615 35.829302)",,
146424130,,,unclassified,False,True,98.561,,"LINESTRING (137.9601328 35.8297168, 137.9598343 35.8297586, 137.9597354 35.8297715, 137.9596283 35.8297948, 137.9594416 35.8298819, 137.9593513 35.8298918, 137.9590786 35.8298966)",,
146422069,,,unclassified,False,True,15.841,,"LINESTRING (137.960103 35.8298572, 137.9601328 35.8297168)",,
146422836,,,unclassified,False,True,110.154,,"LINESTRING (137.960103 35.8298572, 137.959849 35.8308262)",,
146424130,,,unclassified,False,False,98.561,,"LINESTRING (137.9590786 35.8298966, 137.9593513 35.8298918, 137.9594416 35.8298819, 137.9596283 35.8297948, 137.9597354 35.8297715, 137.9598343 35.8297586, 137.9601328 35.8297168)",,
146423095,,,unclassified,False,False,125.57900000000001,,"LINESTRING (137.956557 35.8299762, 137.9564028 35.8303972, 137.9561522 35.8310568)",,
146423763,,,unclassified,False,False,78.244,,"LINESTRING (137.956557 35.8299762, 137.95666 35.8297948, 137.9566752 35.8296702, 137.9566368 35.8293871, 137.9566244 35.8292937)",,
146423912,,,unclassified,False,False,119.7,,"LINESTRING (137.956557 35.8299762, 137.9564339 35.8299518, 137.956137 35.829931, 137.955681 35.829937, 137.9552341 35.8299427)",,
146422235,,,unclassified,False,True,63.827,,"LINESTRING (137.9552341 35.8299427, 137.9552014 35.8293693)",,
146422731,,,residential,False,True,126.713,,"LINESTRING (137.9552341 35.8299427, 137.9538321 35.8300236)",,
146423411,,,residential,False,False,128.406,,"LINESTRING (137.9552341 35.8299427, 137.9552958 35.8310964)",,
146423912,,,unclassified,False,True,119.69999999999999,,"LINESTRING (137.9552341 35.8299427, 137.955681 35.829937, 137.956137 35.829931, 137.9564339 35.8299518, 137.956557 35.8299762)",,
146422113,,,tertiary,False,True,65.351,,"LINESTRING (137.9538321 35.8300236, 137.9537855 35.8294371)",,
146422731,,,residential,False,False,126.713,,"LINESTRING (137.9538321 35.8300236, 137.9552341 35.8299427)",,
146422113,,,tertiary,False,False,128.017,,"LINESTRING (137.9538321 35.8300236, 137.953856 35.8302959, 137.95388 35.8305092, 137.9539751 35.8307899, 137.9540289 35.8309891, 137.9540431 35.8311578)",,
146422555,,,residential,False,False,113.769,,"LINESTRING (137.9538321 35.8300236, 137.9533361 35.8300384, 137.953302 35.8300051, 137.9531821 35.8297544, 137.9530333 35.8294704)",,
146422836,,,unclassified,False,False,110.154,,"LINESTRING (137.959849 35.8308262, 137.960103 35.8298572)",,
"[146423189, 146422318, 146422023]",,,"['unclassified', 'residential']",False,"[False, True]",334.721,,"LINESTRING (137.959849 35.8308262, 137.9592301 35.8308578, 137.9575844 35.8309176, 137.956785 35.8309578, 137.9561522 35.8310568)",,
146424135,,,unclassified,False,False,152.13600000000002,,"LINESTRING (137.959849 35.8308262, 137.9596736 35.8313211, 137.9596264 35.831556, 137.9597562 35.8321622)",,
146422720,,,residential,False,True,77.331,,"LINESTRING (137.9561522 35.8310568, 137.9552958 35.8310964)",,
146423095,,,unclassified,False,True,125.57900000000001,,"LINESTRING (137.9561522 35.8310568, 137.9564028 35.8303972, 137.956557 35.8299762)",,
"[146423189, 146422318, 146422023]",,,"['residential', 'unclassified']",False,"[False, True]",334.721,,"LINESTRING (137.9561522 35.8310568, 137.956785 35.8309578, 137.9575844 35.8309176, 137.9592301 35.8308578, 137.959849 35.8308262)",,
146424133,,,unclassified,False,False,81.273,,"LINESTRING (137.9561522 35.8310568, 137.9559761 35.8313999, 137.9559229 35.8315196, 137.9558788 35.8316317, 137.9558594 35.831745)",,
146422720,,,residential,False,False,77.331,,"LINESTRING (137.9552958 35.8310964, 137.9561522 35.8310568)",,
146423411,,,residential,False,True,128.406,,"LINESTRING (137.9552958 35.8310964, 137.9552341 35.8299427)",,
146423552,,,residential,False,False,33.308,,"LINESTRING (137.9552958 35.8310964, 137.9549274 35.8311192)",,
146423552,,,residential,False,True,33.308,,"LINESTRING (137.9549274 35.8311192, 137.9552958 35.8310964)",,
1060084083,,,unclassified,False,False,85.735,,"LINESTRING (137.9549274 35.8311192, 137.9549812 35.831889)",,
146423552,,,residential,False,False,79.864,,"LINESTRING (137.9549274 35.8311192, 137.954438 35.831131, 137.9540431 35.8311578)",,
146422113,,,tertiary,False,False,73.553,,"LINESTRING (137.9540431 35.8311578, 137.9540285 35.8312521, 137.9540661 35.8314226, 137.9541432 35.8315867, 137.954205 35.8317049, 137.9542331 35.8317912)",,
146422113,,,tertiary,False,True,128.017,,"LINESTRING (137.9540431 35.8311578, 137.9540289 35.8309891, 137.9539751 35.8307899, 137.95388 35.8305092, 137.953856 35.8302959, 137.9538321 35.8300236)",,
146423552,,,residential,False,True,79.864,,"LINESTRING (137.9540431 35.8311578, 137.954438 35.831131, 137.9549274 35.8311192)",,
146422113,,,tertiary,False,True,73.553,,"LINESTRING (137.9542331 35.8317912, 137.954205 35.8317049, 137.9541432 35.8315867, 137.9540661 35.8314226, 137.9540285 35.8312521, 137.9540431 35.8311578)",,
1060263633,,,unclassified,False,True,315.91700000000003,,"LINESTRING (137.9542331 35.8317912, 137.9541901 35.8317689, 137.9541523 35.8317291, 137.9539231 35.8313358, 137.9535781 35.8307076, 137.9533511 35.8302954, 137.9531413 35.8299126, 137.9529745 35.8295646, 137.9528057 35.8292067)",,
1060263634,,,tertiary,False,False,181.82399999999998,,"LINESTRING (137.9542331 35.8317912, 137.954265 35.8319172, 137.9550527 35.8332817)",,
146422196,,,tertiary,False,False,257.997,,"LINESTRING (137.9597562 35.8321622, 137.9576643 35.8321738, 137.9571645 35.8322082, 137.9568998 35.8322438)",,
"[1060084088, 146423065, 1060084087]",,,unclassified,False,False,44.37200000000001,,"LINESTRING (137.9597562 35.8321622, 137.9598251 35.8325175, 137.9598311 35.8325484, 137.9598327 35.8325564)",,yes
146424135,,,unclassified,False,True,152.136,,"LINESTRING (137.9597562 35.8321622, 137.9596264 35.831556, 137.9596736 35.8313211, 137.959849 35.8308262)",,
146422196,,,tertiary,False,False,86.63300000000001,,"LINESTRING (137.9568998 35.8322438, 137.9562326 35.8323418, 137.9561397 35.8323639, 137.9560819 35.8323885, 137.9560277 35.8324225, 137.9559899 35.8324518)",,
146422196,,,tertiary,False,True,257.997,,"LINESTRING (137.9568998 35.8322438, 137.9571645 35.8322082, 137.9576643 35.8321738, 137.9597562 35.8321622)",,
146424155,,,unclassified,False,False,272.64399999999995,,"LINESTRING (137.9568998 35.8322438, 137.9569796 35.8323091, 137.9572587 35.8324451, 137.9576842 35.8324998, 137.9578111 35.8325138, 137.9579707 35.8325314, 137.9581073 35.8325352, 137.958319 35.8325107, 137.9586325 35.8325157, 137.9590589 35.8325256, 137.9598327 35.8325564)",,
146422196,,,tertiary,False,False,51.229,,"LINESTRING (137.9559899 35.8324518, 137.9557595 35.8328389, 137.9557401 35.8328655)",,
146422196,,,tertiary,False,True,86.63300000000001,,"LINESTRING (137.9559899 35.8324518, 137.9560277 35.8324225, 137.9560819 35.8323885, 137.9561397 35.8323639, 137.9562326 35.8323418, 137.9568998 35.8322438)",,
"[1060084216, 1060084217, 146424133]",,,unclassified,False,True,69.65599999999999,,"LINESTRING (137.9559899 35.8324518, 137.9559054 35.8323766, 137.9558902 35.8323396, 137.9558401 35.8319265, 137.9558421 35.8319, 137.955844 35.8318735, 137.9558453 35.831856)",,yes
146422325,,,unclassified,False,True,9.918,,"LINESTRING (137.9598327 35.8325564, 137.9598564 35.8326435)",,
146424155,,,unclassified,False,True,272.644,,"LINESTRING (137.9598327 35.8325564, 137.9590589 35.8325256, 137.9586325 35.8325157, 137.958319 35.8325107, 137.9581073 35.8325352, 137.9579707 35.8325314, 137.9578111 35.8325138, 137.9576842 35.8324998, 137.9572587 35.8324451, 137.9569796 35.8323091, 137.9568998 35.8322438)",,
"[1060084088, 146423065, 1060084087]",,,unclassified,False,True,44.372,,"LINESTRING (137.9598327 35.8325564, 137.9598311 35.8325484, 137.9598251 35.8325175, 137.9597562 35.8321622)",,yes
146422325,,,unclassified,False,False,9.918,,"LINESTRING (137.9598564 35.8326435, 137.9598327 35.8325564)",,
"[146422928, 146422443]",,,unclassified,False,True,92.416,,"LINESTRING (137.9598564 35.8326435, 137.9599499 35.8330716, 137.9599605 35.8332874, 137.959946 35.8334674)",,
146422196,,,tertiary,False,True,2.543,,"LINESTRING (137.9557218 35.8328829, 137.9557401 35.8328655)",,
146422196,,,tertiary,False,False,75.759,,"LINESTRING (137.9557218 35.8328829, 137.9556321 35.8329717, 137.9555234 35.8330613, 137.9554436 35.8331041, 137.9550527 35.8332817)",,
"[533954027, 1060084084, 1060084083]",,,unclassified,False,True,138.14899999999997,,"LINESTRING (137.9557218 35.8328829, 137.9552583 35.8324506, 137.9551398 35.8324228, 137.9549952 35.8322477, 137.9549838 35.8319483, 137.9549834 35.8319375, 137.9549821 35.8319093, 137.9549812 35.831889)",,yes
