osmid,highway,oneway,reversed,length,geometry,name,bridge,lanes,tunnel
146607306,tertiary,False,False,210.35,"LINESTRING (139.0911975 35.6299077, 139.0913148 35.6289669, 139.0914367 35.628026)",,,,
146607306,tertiary,False,True,115.99000000000001,"LINESTRING (139.0911975 35.6299077, 139.0911039 35.6305376, 139.0910549 35.6309443)",,,,
146607126,unclassified,False,True,381.675,"LINESTRING (139.0868058 35.6308586, 139.0873004 35.6308957, 139.0880117 35.6309613, 139.0884087 35.6309966, 139.0886292 35.6310014, 139.0886839 35.6309979, 139.088789 35.6309912, 139.0890747 35.6309021, 139.0891666 35.6308913, 139.0893027 35.6308752, 139.0895049 35.6308986, 139.0896884 35.6309775, 139.0898334 35.6310841, 139.0899441 35.6311935, 139.0900255 35.6313483, 139.0901027 35.631595, 139.0901582 35.6316928, 139.0902244 35.6317519, 139.0903533 35.6318305)",旧甲州街道,,,
146609233,unclassified,False,False,187.343,"LINESTRING (139.0868058 35.6308586, 139.0865003 35.6308826, 139.0861449 35.630955, 139.086054 35.6309716, 139.0859202 35.6309992, 139.0856271 35.6310116, 139.0856154 35.6310121, 139.0852566 35.6310254, 139.0850243 35.6310361, 139.0847571 35.6310743)",旧甲州街道,,,
197391114,unclassified,False,False,777.2549999999999,"LINESTRING (139.0868058 35.6308586, 139.0868226 35.6307164, 139.0868532 35.6306057, 139.0869398 35.6305307, 139.0870429 35.6304727, 139.0871368 35.630464, 139.0872361 35.6304553, 139.0872924 35.6303978, 139.0873755 35.6302627, 139.0874533 35.6301261, 139.0875552 35.6299997, 139.0876974 35.6298688, 139.0878261 35.629786, 139.0879691 35.6296593, 139.0880568 35.6295911, 139.0881713 35.6295364, 139.0882852 35.6295284, 139.088438 35.6295409, 139.0887227 35.6294882, 139.088824 35.6294002, 139.0889889 35.6292873, 139.0891419 35.6291771, 139.089281 35.6291296, 139.0895267 35.6291517, 139.0896821 35.6291707, 139.089988 35.6291647, 139.0901551 35.629134, 139.0902655 35.6290987, 139.0903595 35.6290226, 139.0904232 35.628929, 139.0904573 35.6288325, 139.09047 35.6287237, 139.0904476 35.6286033, 139.0904527 35.6284943, 139.0904846 35.6284182, 139.0906645 35.6282159, 139.0907158 35.6281474, 139.09073 35.6280708, 139.0907455 35.6279874, 139.0907758 35.6279053, 139.0909046 35.627747, 139.0909566 35.6275981, 139.0909536 35.6273378, 139.0909847 35.6272397, 139.0910351 35.6271716, 139.0910947 35.6271204, 139.091164 35.6271007, 139.0912449 35.627105, 139.0913251 35.6271564, 139.0913506 35.6272375, 139.0913506 35.6274294, 139.0912962 35.6278386, 139.0912953 35.6279178, 139.0913444 35.6279781, 139.0914367 35.628026)",,,,
146608936,unclassified,False,True,83.93099999999998,"LINESTRING (139.0839127 35.6308805, 139.0840542 35.6309997, 139.0841519 35.6310486, 139.0842746 35.6310743, 139.0843183 35.6310762, 139.084554 35.6310863, 139.0846776 35.631079, 139.0847571 35.6310743)",旧甲州街道,,,
146607360,unclassified,False,False,127.674,"LINESTRING (139.0910549 35.6309443, 139.0924587 35.6310728)",,,,
146607306,tertiary,False,False,115.99000000000001,"LINESTRING (139.0910549 35.6309443, 139.0911039 35.6305376, 139.0911975 35.6299077)",,,,
146607306,tertiary,False,True,64.326,"LINESTRING (139.0910549 35.6309443, 139.0910355 35.63111, 139.0910019 35.63122, 139.0909634 35.6313103, 139.090919 35.6314001, 139.090842 35.6314861)",,,,
146607360,unclassified,False,True,127.674,"LINESTRING (139.0924587 35.6310728, 139.0910549 35.6309443)",,,,
