osmid,bridge,ref,name,highway,oneway,reversed,length,geometry
"[154395668, 154399790]",yes,76,野田川大宮線,primary,False,"[False, True]",273.26,"LINESTRING (135.1035793 35.52852, 135.1039791 35.5284508, 135.1040739 35.5284333, 135.1049456 35.5282961, 135.1061878 35.5280679, 135.1065315 35.5280046)"
154399792,,,,residential,False,True,126.666,"LINESTRING (135.110463 35.52537, 135.110493 35.525494, 135.11054 35.525626, 135.110635 35.525789, 135.1108 35.525973, 135.111018 35.526126, 135.111292 35.526193)"
154397986,,,,residential,False,True,40.55,"LINESTRING (135.1119008 35.5261589, 135.1119816 35.5265176)"
154399007,,,,residential,False,False,55.706,"LINESTRING (135.1119008 35.5261589, 135.111843 35.526181, 135.11169 35.526193, 135.111292 35.526193)"
154396936,,,,residential,False,False,61.361999999999995,"LINESTRING (135.111292 35.526193, 135.1112269 35.5263603, 135.1110133 35.5266941)"
154399007,,,,residential,False,True,55.706,"LINESTRING (135.111292 35.526193, 135.11169 35.526193, 135.111843 35.526181, 135.1119008 35.5261589)"
154399792,,,,residential,False,False,126.66599999999998,"LINESTRING (135.111292 35.526193, 135.111018 35.526126, 135.1108 35.525973, 135.110635 35.525789, 135.11054 35.525626, 135.110493 35.525494, 135.110463 35.52537)"
154397986,,,,residential,False,False,40.55,"LINESTRING (135.1119816 35.5265176, 135.1119008 35.5261589)"
"[154395070, 68525934, 154399790, 1116396219, 1116396220, 1116396222, 1116396223]",yes,76,野田川大宮線,primary,False,"[False, True]",523.9150000000001,"LINESTRING (135.1119816 35.5265176, 135.1115089 35.5266009, 135.1111706 35.5267161, 135.1110551 35.5267716, 135.1110197 35.5267886, 135.1108345 35.5268672, 135.110789 35.5268861, 135.1093954 35.5274561, 135.1089066 35.5275842, 135.108683 35.5276266, 135.1080743 35.527735, 135.1075673 35.5278242, 135.1066876 35.5279774, 135.1065834 35.5279956, 135.1065315 35.5280046)"
154396936,,,,residential,False,True,61.361999999999995,"LINESTRING (135.1110133 35.5266941, 135.1112269 35.5263603, 135.111292 35.526193)"
"[154395668, 154399790]",yes,76,野田川大宮線,primary,False,"[False, True]",273.26,"LINESTRING (135.1065315 35.5280046, 135.1061878 35.5280679, 135.1049456 35.5282961, 135.1040739 35.5284333, 135.1039791 35.5284508, 135.1035793 35.52852)"
"[154395070, 154399790, 68525934, 1116396219, 1116396220, 1116396222, 1116396223]",yes,76,野田川大宮線,primary,False,"[False, True]",523.915,"LINESTRING (135.1065315 35.5280046, 135.1065834 35.5279956, 135.1066876 35.5279774, 135.1075673 35.5278242, 135.1080743 35.527735, 135.108683 35.5276266, 135.1089066 35.5275842, 135.1093954 35.5274561, 135.110789 35.5268861, 135.1108345 35.5268672, 135.1110197 35.5267886, 135.1110551 35.5267716, 135.1111706 35.5267161, 135.1115089 35.5266009, 135.1119816 35.5265176)"
