osmid,highway,oneway,reversed,length,lanes,ref,name,access,geometry,bridge
"[110252914, 110252422, 110253607]",tertiary,False,False,180.11599999999999,2,,中央通り (Chuo-dori),,"LINESTRING (138.8030361 35.4898133, 138.8032078 35.489725, 138.8035102 35.4895292, 138.8035707 35.4894921, 138.803653 35.489459, 138.8040589 35.4893205, 138.8041913 35.4892771, 138.8047852 35.4890628)",yes
110253607,tertiary,False,False,35.486,2,,中央通り (Chuo-dori),,"LINESTRING (138.8118621 35.4856227, 138.8121916 35.4854499)",
110253607,tertiary,False,True,8.134,2,,中央通り (Chuo-dori),,"LINESTRING (138.8118621 35.4856227, 138.8117809 35.485654)",
999304806,trunk,True,False,97.782,,139,富士見バイパス,yes,"LINESTRING (138.8118621 35.4856227, 138.8115627 35.4847778)",
"[110253619, 110253228, 110252549]",tertiary,False,False,126.94,,,,,"LINESTRING (138.8023451 35.4874768, 138.8028963 35.487232, 138.803068 35.4871557, 138.8035759 35.4869301)",yes
110253663,tertiary,False,False,200.088,2,,,,"LINESTRING (138.8059981 35.4859246, 138.8050865 35.4842854)",
110252549,tertiary,False,True,246.16400000000002,,,,,"LINESTRING (138.8059981 35.4859246, 138.8043298 35.4866172, 138.8035759 35.4869301)",
110253663,tertiary,False,True,111.962,2,,,,"LINESTRING (138.8059981 35.4859246, 138.8060521 35.4860223, 138.8065056 35.4868428)",
110253607,tertiary,False,True,64.837,2,,中央通り (Chuo-dori),,"LINESTRING (138.8054373 35.4888218, 138.8047852 35.4890628)",
110252492,unclassified,False,True,137.95,,,,,"LINESTRING (138.8054373 35.4888218, 138.8054057 35.4887641, 138.8051271 35.4882581, 138.8049855 35.4879258, 138.804886 35.487667)",
110253072,residential,False,True,60.162,,,,,"LINESTRING (138.8054373 35.4888218, 138.8055192 35.4890113, 138.8056135 35.4891938, 138.8056939 35.48932)",
110253607,tertiary,False,False,181.529,2,,中央通り (Chuo-dori),,"LINESTRING (138.8054373 35.4888218, 138.806187 35.4884615, 138.8071744 35.4880067)",
93879231,unclassified,False,False,128.858,,,,,"LINESTRING (138.8035759 35.4869301, 138.8041566 35.4879881)",
93879231,unclassified,False,True,183.09,,,,,"LINESTRING (138.8035759 35.4869301, 138.8027008 35.4854457)",
110252549,tertiary,False,False,246.16400000000002,,,,,"LINESTRING (138.8035759 35.4869301, 138.8043298 35.4866172, 138.8059981 35.4859246)",
"[110253619, 110253228, 110252549]",tertiary,False,True,126.94,,,,,"LINESTRING (138.8035759 35.4869301, 138.803068 35.4871557, 138.8028963 35.487232, 138.8023451 35.4874768)",yes
93879231,unclassified,False,False,143.849,,,,,"LINESTRING (138.8051359 35.4896884, 138.8058062 35.4908613)",
93879231,unclassified,False,True,76.467,,,,,"LINESTRING (138.8051359 35.4896884, 138.8047852 35.4890628)",
110252143,residential,False,False,48.451,,,,,"LINESTRING (138.8051359 35.4896884, 138.8046335 35.4898385)",
110252143,residential,False,True,65.07900000000001,,,,,"LINESTRING (138.8051359 35.4896884, 138.8052156 35.4896445, 138.805336 35.489564, 138.8056939 35.48932)",
93879231,unclassified,False,False,88.338,,,,,"LINESTRING (138.8058062 35.4908613, 138.8061792 35.4915954)",
93879231,unclassified,False,True,143.849,,,,,"LINESTRING (138.8058062 35.4908613, 138.8051359 35.4896884)",
99192593,unclassified,False,True,85.382,,,,,"LINESTRING (138.8058062 35.4908613, 138.806718 35.4906652)",
264714577,residential,False,True,101.342,,,,,"LINESTRING (138.8058062 35.4908613, 138.8052724 35.4910459, 138.8047844 35.491233)",
110252895,secondary,True,False,123.786,1,717,山中湖忍野富士吉田線,,"LINESTRING (138.8047531 35.4843717, 138.8039636 35.4848694, 138.8038144 35.4849351, 138.8036334 35.4850026)",
93879231,unclassified,False,True,128.858,,,,,"LINESTRING (138.8041566 35.4879881, 138.8035759 35.4869301)",
93879231,unclassified,False,False,132.363,,,,,"LINESTRING (138.8041566 35.4879881, 138.80431 35.4882444, 138.8047852 35.4890628)",
110251918,residential,False,True,75.077,,,,,"LINESTRING (138.8041566 35.4879881, 138.80461 35.4877925, 138.804886 35.487667)",
"[110252577, 110252101, 110252041]",unclassified,False,True,119.80300000000001,,,,,"LINESTRING (138.8041566 35.4879881, 138.8036438 35.4883293, 138.8035506 35.4883732, 138.8032537 35.4884474, 138.8030494 35.4885076, 138.8030278 35.4885186)",yes
99192594,residential,False,False,10.201,,,,,"LINESTRING (138.8024926 35.4889, 138.8024411 35.4888184)",
99192594,residential,False,True,112.848,,,,,"LINESTRING (138.8024926 35.4889, 138.8030361 35.4898133)",
110253663,tertiary,False,True,4.433,2,,,,"LINESTRING (138.8082909 35.4900349, 138.8083106 35.4900714)",
110252330,unclassified,False,True,54.442,,,,,"LINESTRING (138.8082909 35.4900349, 138.8083786 35.4899985, 138.8088198 35.489802)",
110253663,tertiary,False,False,181.76,2,,,,"LINESTRING (138.8082909 35.4900349, 138.8077123 35.4889683, 138.8074882 35.4885367)",
99192593,unclassified,False,False,49.843,,,,,"LINESTRING (138.8083106 35.4900714, 138.8078176 35.4902709)",
110253663,tertiary,False,False,4.433,2,,,,"LINESTRING (138.8083106 35.4900714, 138.8082909 35.4900349)",
110252330,unclassified,False,False,8.501,,,,,"LINESTRING (138.812835 35.4881876, 138.8127488 35.4882179)",
999304806,trunk,True,False,298.497,,139,富士見バイパス,yes,"LINESTRING (138.812835 35.4881876, 138.8118621 35.4856227)",
99192593,unclassified,False,False,85.382,,,,,"LINESTRING (138.806718 35.4906652, 138.8058062 35.4908613)",
110253170,residential,False,False,80.638,,,,,"LINESTRING (138.806718 35.4906652, 138.8070747 35.4913297)",
99192593,unclassified,False,True,110.289,,,,,"LINESTRING (138.806718 35.4906652, 138.8068117 35.4906778, 138.8078176 35.4902709)",
110253633,residential,False,True,180.24099999999999,,,,,"LINESTRING (138.806718 35.4906652, 138.806684 35.490611, 138.806608 35.490482, 138.8061297 35.4895823, 138.8060394 35.4895556, 138.8058586 35.4893214, 138.8058469 35.4893076, 138.8058015 35.4892541)",
110252895,secondary,True,False,66.556,1,717,山中湖忍野富士吉田線,,"LINESTRING (138.8065543 35.4832656, 138.8059623 35.4836204)",
99192594,residential,False,True,42.034,,,,,"LINESTRING (138.8038295 35.4911742, 138.8040453 35.4915089)",
110253164,unclassified,False,False,71.574,,,,,"LINESTRING (138.8038295 35.4911742, 138.804537 35.490887)",
99192594,residential,False,False,108.552,,,,,"LINESTRING (138.8038295 35.4911742, 138.8035955 35.490757, 138.8035399 35.4906579, 138.8033314 35.4902862)",
110253113,unclassified,False,False,67.515,,,,,"LINESTRING (138.8038295 35.4911742, 138.8033555 35.4913608, 138.8031744 35.4914614)",
110252143,residential,False,True,48.451,,,,,"LINESTRING (138.8046335 35.4898385, 138.8051359 35.4896884)",
264714582,unclassified,False,True,17.595,,,,,"LINESTRING (138.8046335 35.4898385, 138.8045453 35.4896975)",
110252143,residential,False,False,128.269,,,,,"LINESTRING (138.8046335 35.4898385, 138.8041576 35.4899612, 138.8033314 35.4902862)",
"[110252429, 264714582]",unclassified,False,False,131.08399999999997,,,,,"LINESTRING (138.8046335 35.4898385, 138.80456 35.490033, 138.8043656 35.4901789, 138.8043258 35.4903444, 138.804303 35.49051, 138.8043164 35.4905513, 138.8043223 35.4905694, 138.8043849 35.49064, 138.804537 35.490887)",
110253186,unclassified,False,False,44.519,,,,,"LINESTRING (138.8047844 35.491233, 138.804537 35.490887)",
110253186,unclassified,False,True,74.854,,,,,"LINESTRING (138.8047844 35.491233, 138.8049523 35.49156, 138.8050954 35.4918567)",
264714577,residential,False,False,101.342,,,,,"LINESTRING (138.8047844 35.491233, 138.8052724 35.4910459, 138.8058062 35.4908613)",
264714577,residential,False,True,73.612,,,,,"LINESTRING (138.8047844 35.491233, 138.8046169 35.4912955, 138.8040453 35.4915089)",
110251899,unclassified,False,True,171.941,,,,,"LINESTRING (138.804886 35.487667, 138.8057267 35.4873167, 138.8065836 35.486974)",
110251918,residential,False,False,75.077,,,,,"LINESTRING (138.804886 35.487667, 138.80461 35.4877925, 138.8041566 35.4879881)",
110252492,unclassified,False,False,137.95000000000002,,,,,"LINESTRING (138.804886 35.487667, 138.8049855 35.4879258, 138.8051271 35.4882581, 138.8054057 35.4887641, 138.8054373 35.4888218)",
110252143,residential,False,False,65.07900000000001,,,,,"LINESTRING (138.8056939 35.48932, 138.805336 35.489564, 138.8052156 35.4896445, 138.8051359 35.4896884)",
110252389,residential,False,False,12.213,,,,,"LINESTRING (138.8056939 35.48932, 138.8057578 35.4892768, 138.8058015 35.4892541)",
110253072,residential,False,False,60.162,,,,,"LINESTRING (138.8056939 35.48932, 138.8056135 35.4891938, 138.8055192 35.4890113, 138.8054373 35.4888218)",
110252389,residential,False,True,28.624,,,,,"LINESTRING (138.8074882 35.4885367, 138.8072059 35.4886526)",
110253663,tertiary,False,False,65.424,2,,,,"LINESTRING (138.8074882 35.4885367, 138.8071744 35.4880067)",
"[110252389, 272812030]",residential,False,"[False, True]",387.913,,,,,"LINESTRING (138.8074882 35.4885367, 138.8076666 35.4884951, 138.8078401 35.4884484, 138.8079408 35.4884068, 138.808009 35.4883753, 138.8081283 35.488316, 138.8081654 35.4882882, 138.8083668 35.4881293, 138.8085109 35.4880473, 138.8086926 35.4879163, 138.8089183 35.4877914, 138.8089369 35.4877352, 138.8089446 35.4876915, 138.8090081 35.4876041, 138.8090322 35.4875853, 138.8091056 35.4875613, 138.8091965 35.4875416, 138.809305 35.4875104, 138.8096117 35.4873071, 138.8098461 35.487184, 138.8099239 35.4869717, 138.810143 35.4867656, 138.8103752 35.4865551, 138.810418 35.4865061, 138.8104738 35.4864552, 138.810533 35.4863928, 138.8105461 35.4863455, 138.810538 35.486307)",
110253663,tertiary,False,True,181.76,2,,,,"LINESTRING (138.8074882 35.4885367, 138.8077123 35.4889683, 138.8082909 35.4900349)",
110252410,trunk,False,False,52.832,2,139,富士みち,yes,"LINESTRING (138.8031744 35.4914614, 138.8029223 35.4910329)",
110252410,trunk,False,True,8.677,2,139,富士みち,yes,"LINESTRING (138.8031744 35.4914614, 138.8032089 35.4915342)",
110253113,unclassified,False,True,67.515,,,,,"LINESTRING (138.8031744 35.4914614, 138.8033555 35.4913608, 138.8038295 35.4911742)",
99192594,residential,False,True,10.201,,,,,"LINESTRING (138.8024411 35.4888184, 138.8024926 35.4889)",
110252041,unclassified,False,False,63.168000000000006,,,,,"LINESTRING (138.8024411 35.4888184, 138.8027208 35.4886353, 138.8030278 35.4885186)",
99192593,unclassified,False,True,49.843,,,,,"LINESTRING (138.8078176 35.4902709, 138.8083106 35.4900714)",
99192593,unclassified,False,False,110.289,,,,,"LINESTRING (138.8078176 35.4902709, 138.8068117 35.4906778, 138.806718 35.4906652)",
110252568,residential,False,True,190.51700000000002,,,,,"LINESTRING (138.8078176 35.4902709, 138.8077295 35.4900985, 138.8076539 35.4899352, 138.8075155 35.4896656, 138.807435 35.489535, 138.8073373 35.4892905, 138.807355 35.489083, 138.8073351 35.4889733, 138.8072435 35.4887667, 138.8072059 35.4886526)",
110252093,unclassified,False,False,47.397,,,,,"LINESTRING (138.8050094 35.4907033, 138.804537 35.490887)",
93879231,unclassified,False,True,88.338,,,,,"LINESTRING (138.8061792 35.4915954, 138.8058062 35.4908613)",
110252117,unclassified,False,False,86.29,,,,,"LINESTRING (138.8061792 35.4915954, 138.8070747 35.4913297)",
"[110252920, 110252331, 110252028]",unclassified,False,False,102.42600000000002,,,,,"LINESTRING (138.8061792 35.4915954, 138.8056084 35.4917447, 138.805457 35.4917674, 138.8050954 35.4918567)",yes
110252330,unclassified,False,False,71.921,,,,,"LINESTRING (138.8097223 35.4893851, 138.8090314 35.4897043)",
110252330,unclassified,False,True,174.765,,,,,"LINESTRING (138.8097223 35.4893851, 138.8111187 35.4887786, 138.8114385 35.4886676)",
110252474,residential,False,False,45.481,,,,,"LINESTRING (138.8097223 35.4893851, 138.8097353 35.4894531, 138.8098088 35.489788)",
110253663,tertiary,False,True,16.208,2,,,,"LINESTRING (138.8065056 35.4868428, 138.8065836 35.486974)",
110253663,tertiary,False,False,111.962,2,,,,"LINESTRING (138.8065056 35.4868428, 138.8060521 35.4860223, 138.8059981 35.4859246)",
264714582,unclassified,False,False,17.595,,,,,"LINESTRING (138.8045453 35.4896975, 138.8046335 35.4898385)",
110252093,unclassified,False,True,47.397,,,,,"LINESTRING (138.804537 35.490887, 138.8050094 35.4907033)",
110253164,unclassified,False,True,71.574,,,,,"LINESTRING (138.804537 35.490887, 138.8038295 35.4911742)",
110253186,unclassified,False,True,44.519,,,,,"LINESTRING (138.804537 35.490887, 138.8047844 35.491233)",
"[110252429, 264714582]",unclassified,False,True,131.084,,,,,"LINESTRING (138.804537 35.490887, 138.8043849 35.49064, 138.8043223 35.4905694, 138.8043164 35.4905513, 138.804303 35.49051, 138.8043258 35.4903444, 138.8043656 35.4901789, 138.80456 35.490033, 138.8046335 35.4898385)",
"[110252920, 110252331, 110252028]",unclassified,False,True,102.426,,,,,"LINESTRING (138.8050954 35.4918567, 138.805457 35.4917674, 138.8056084 35.4917447, 138.8061792 35.4915954)",yes
110253186,unclassified,False,False,74.854,,,,,"LINESTRING (138.8050954 35.4918567, 138.8049523 35.49156, 138.8047844 35.491233)",
110253663,tertiary,False,False,16.208,2,,,,"LINESTRING (138.8065836 35.486974, 138.8065056 35.4868428)",
110253663,tertiary,False,True,126.679,2,,,,"LINESTRING (138.8065836 35.486974, 138.8071744 35.4880067)",
110251899,unclassified,False,False,171.941,,,,,"LINESTRING (138.8065836 35.486974, 138.8057267 35.4873167, 138.804886 35.487667)",
110252117,unclassified,False,True,86.29,,,,,"LINESTRING (138.8070747 35.4913297, 138.8061792 35.4915954)",
110253170,residential,False,True,80.638,,,,,"LINESTRING (138.8070747 35.4913297, 138.806718 35.4906652)",
110252330,unclassified,False,True,8.501,,,,,"LINESTRING (138.8127488 35.4882179, 138.812835 35.4881876)",
167639471,trunk,True,False,78.046,,139,富士見バイパス,yes,"LINESTRING (138.8127488 35.4882179, 138.8130194 35.4888843)",
110252330,unclassified,False,False,128.74099999999999,,,,,"LINESTRING (138.8127488 35.4882179, 138.8126785 35.4882421, 138.8120343 35.4884607, 138.8114385 35.4886676)",
110253607,tertiary,False,False,8.134,2,,中央通り (Chuo-dori),,"LINESTRING (138.8117809 35.485654, 138.8118621 35.4856227)",
110253607,tertiary,False,True,133.926,2,,中央通り (Chuo-dori),,"LINESTRING (138.8117809 35.485654, 138.810538 35.486307)",
167639471,trunk,True,False,298.273,,139,富士見バイパス,yes,"LINESTRING (138.8117809 35.485654, 138.8123201 35.4871179, 138.8124272 35.4874088, 138.8127488 35.4882179)",
110253607,tertiary,False,False,169.99,2,,中央通り (Chuo-dori),,"LINESTRING (138.8089591 35.4871342, 138.810538 35.486307)",
110253607,tertiary,False,True,188.474,2,,中央通り (Chuo-dori),,"LINESTRING (138.8089591 35.4871342, 138.8071744 35.4880067)",
264714575,residential,False,False,100.29700000000001,,,,,"LINESTRING (138.8089591 35.4871342, 138.808895 35.4869869, 138.8088843 35.4868821, 138.8089111 35.4867969, 138.8091847 35.4863885, 138.8091847 35.4863011)",
110252143,residential,False,False,69.981,,,,,"LINESTRING (138.8033314 35.4902862, 138.8026368 35.4905623)",
99192594,residential,False,False,58.994,,,,,"LINESTRING (138.8033314 35.4902862, 138.803124 35.4899485, 138.8030361 35.4898133)",
99192594,residential,False,True,108.552,,,,,"LINESTRING (138.8033314 35.4902862, 138.8035399 35.4906579, 138.8035955 35.490757, 138.8038295 35.4911742)",
110252143,residential,False,True,128.269,,,,,"LINESTRING (138.8033314 35.4902862, 138.8041576 35.4899612, 138.8046335 35.4898385)",
264714575,residential,False,True,100.297,,,,,"LINESTRING (138.8091847 35.4863011, 138.8091847 35.4863885, 138.8089111 35.4867969, 138.8088843 35.4868821, 138.808895 35.4869869, 138.8089591 35.4871342)",
99192594,residential,False,False,42.034,,,,,"LINESTRING (138.8040453 35.4915089, 138.8038295 35.4911742)",
264714577,residential,False,True,67.958,,,,,"LINESTRING (138.8040453 35.4915089, 138.8033772 35.4917875)",
264714577,residential,False,False,73.612,,,,,"LINESTRING (138.8040453 35.4915089, 138.8046169 35.4912955, 138.8047844 35.491233)",
110252143,residential,False,True,69.981,,,,,"LINESTRING (138.8026368 35.4905623, 138.8033314 35.4902862)",
110252410,trunk,False,True,10.836,2,139,富士みち,yes,"LINESTRING (138.8026368 35.4905623, 138.8026861 35.4906511)",
110252410,trunk,False,False,58.572,2,139,富士みち,yes,"LINESTRING (138.8026368 35.4905623, 138.8025658 35.4904344, 138.8023492 35.4900906)",
271993085,residential,False,False,40.784,,,,,"LINESTRING (138.8024328 35.4829907, 138.8025211 35.4831144, 138.8025002 35.483139, 138.8024646 35.4832292, 138.8025159 35.483319)",
271993085,residential,False,False,105.458,,,,,"LINESTRING (138.8025159 35.483319, 138.8025536 35.483385, 138.8026409 35.4835373, 138.802956 35.4841304, 138.8029497 35.4841915)",
271993085,residential,False,True,40.784000000000006,,,,,"LINESTRING (138.8025159 35.483319, 138.8024646 35.4832292, 138.8025002 35.483139, 138.8025211 35.4831144, 138.8024328 35.4829907)",
271993085,residential,False,False,110.45200000000001,,,,,"LINESTRING (138.8029497 35.4841915, 138.8031619 35.4844212, 138.8032234 35.4845453, 138.8033489 35.4846841, 138.8035642 35.4848695, 138.8036334 35.4850026)",
271993085,residential,False,True,105.458,,,,,"LINESTRING (138.8029497 35.4841915, 138.802956 35.4841304, 138.8026409 35.4835373, 138.8025536 35.483385, 138.8025159 35.483319)",
110252162,unclassified,False,True,36.515,,,,,"LINESTRING (138.8023304 35.4908059, 138.8026861 35.4906511)",
272227436,residential,False,False,48.211,,,,,"LINESTRING (138.8023304 35.4908059, 138.8025668 35.4911944)",
110252410,trunk,False,True,52.832,2,139,富士みち,yes,"LINESTRING (138.8029223 35.4910329, 138.8031744 35.4914614)",
272227437,residential,False,True,36.856,,,,,"LINESTRING (138.8029223 35.4910329, 138.8025668 35.4911944)",
110252410,trunk,False,False,47.536,2,139,富士みち,yes,"LINESTRING (138.8029223 35.4910329, 138.8028621 35.4909356, 138.8026861 35.4906511)",
272227436,residential,False,True,48.211,,,,,"LINESTRING (138.8025668 35.4911944, 138.8023304 35.4908059)",
272227437,residential,False,False,36.856,,,,,"LINESTRING (138.8025668 35.4911944, 138.8029223 35.4910329)",
272227436,residential,False,False,59.980000000000004,,,,,"LINESTRING (138.8025668 35.4911944, 138.8026903 35.4913997, 138.802795 35.4915366, 138.802884 35.4916674)",
110252410,trunk,False,False,8.677,2,139,富士みち,yes,"LINESTRING (138.8032089 35.4915342, 138.8031744 35.4914614)",
110252410,trunk,False,True,32.023,2,139,富士みち,yes,"LINESTRING (138.8032089 35.4915342, 138.8033772 35.4917875)",
110252109,unclassified,False,True,32.935,,,,,"LINESTRING (138.8032089 35.4915342, 138.8031284 35.4915684, 138.802884 35.4916674)",
272711178,residential,False,False,10.934,,,,,"LINESTRING (138.8059623 35.4836204, 138.8060332 35.4837)",
110252895,secondary,True,False,105.46000000000001,1,717,山中湖忍野富士吉田線,,"LINESTRING (138.8059623 35.4836204, 138.8059042 35.4836529, 138.8050369 35.4841962)",
272711178,residential,False,True,280.382,,,,,"LINESTRING (138.8084661 35.4836953, 138.8079114 35.4838959, 138.8077224 35.4839716, 138.8073103 35.4841709, 138.8067295 35.4844168, 138.8066901 35.4844204, 138.8064918 35.4842527, 138.8064524 35.4842125, 138.8063845 35.4841224, 138.8061336 35.4838129, 138.8060332 35.4837)",
272711177,residential,False,True,110.832,,,,,"LINESTRING (138.8078487 35.4838475, 138.807779 35.4837673, 138.8076574 35.4836406, 138.8075796 35.4835818, 138.8074514 35.4834373, 138.8073594 35.4832919, 138.8072455 35.4830849, 138.8072007 35.4830108)",
110252895,secondary,True,False,97.466,1,717,山中湖忍野富士吉田線,,"LINESTRING (138.8036334 35.4850026, 138.8026523 35.4853633)",
271993085,residential,False,True,110.452,,,,,"LINESTRING (138.8036334 35.4850026, 138.8035642 35.4848695, 138.8033489 35.4846841, 138.8032234 35.4845453, 138.8031619 35.4844212, 138.8029497 35.4841915)",
272812026,residential,False,False,52.95100000000001,,,,,"LINESTRING (138.8121924 35.4830167, 138.8121196 35.48311, 138.8120778 35.4831731, 138.8120778 35.4832337, 138.8120979 35.4833131, 138.8121979 35.4834418)",
272812026,residential,False,False,171.098,,,,,"LINESTRING (138.8121979 35.4834418, 138.8121661 35.4835125, 138.8120229 35.4838687, 138.8118893 35.48418, 138.8118007 35.4847332, 138.8117241 35.4847617, 138.8115627 35.4847778)",
272812026,residential,False,True,52.95100000000001,,,,,"LINESTRING (138.8121979 35.4834418, 138.8120979 35.4833131, 138.8120778 35.4832337, 138.8120778 35.4831731, 138.8121196 35.48311, 138.8121924 35.4830167)",
272812026,residential,False,True,171.098,,,,,"LINESTRING (138.8115627 35.4847778, 138.8117241 35.4847617, 138.8118007 35.4847332, 138.8118893 35.48418, 138.8120229 35.4838687, 138.8121661 35.4835125, 138.8121979 35.4834418)",
110253607,tertiary,False,True,35.486,2,,中央通り (Chuo-dori),,"LINESTRING (138.8121916 35.4854499, 138.8118621 35.4856227)",
272812028,residential,False,False,128.557,,,,,"LINESTRING (138.8121916 35.4854499, 138.8122737 35.4856648, 138.81229 35.4856957, 138.8123055 35.485719, 138.8123334 35.4857581, 138.8123535 35.4857953, 138.812393 35.4859076, 138.812383 35.4859518, 138.8123651 35.4860041, 138.8123566 35.4860445, 138.8123597 35.4860823, 138.8123837 35.4862255, 138.8124566 35.4864078, 138.8125023 35.4864879, 138.8125023 35.4865535)",
110253607,tertiary,False,False,133.926,2,,中央通り (Chuo-dori),,"LINESTRING (138.810538 35.486307, 138.8117809 35.485654)",
110253607,tertiary,False,True,169.99,2,,中央通り (Chuo-dori),,"LINESTRING (138.810538 35.486307, 138.8089591 35.4871342)",
"[110252389, 272812030]",residential,False,"[False, True]",387.913,,,,,"LINESTRING (138.810538 35.486307, 138.8105461 35.4863455, 138.810533 35.4863928, 138.8104738 35.4864552, 138.810418 35.4865061, 138.8103752 35.4865551, 138.810143 35.4867656, 138.8099239 35.4869717, 138.8098461 35.487184, 138.8096117 35.4873071, 138.809305 35.4875104, 138.8091965 35.4875416, 138.8091056 35.4875613, 138.8090322 35.4875853, 138.8090081 35.4876041, 138.8089446 35.4876915, 138.8089369 35.4877352, 138.8089183 35.4877914, 138.8086926 35.4879163, 138.8085109 35.4880473, 138.8083668 35.4881293, 138.8081654 35.4882882, 138.8081283 35.488316, 138.808009 35.4883753, 138.8079408 35.4884068, 138.8078401 35.4884484, 138.8076666 35.4884951, 138.8074882 35.4885367)",
272812028,residential,False,True,128.55700000000004,,,,,"LINESTRING (138.8125023 35.4865535, 138.8125023 35.4864879, 138.8124566 35.4864078, 138.8123837 35.4862255, 138.8123597 35.4860823, 138.8123566 35.4860445, 138.8123651 35.4860041, 138.812383 35.4859518, 138.812393 35.4859076, 138.8123535 35.4857953, 138.8123334 35.4857581, 138.8123055 35.485719, 138.81229 35.4856957, 138.8122737 35.4856648, 138.8121916 35.4854499)",
272814148,residential,False,False,102.226,,,,,"LINESTRING (138.8130194 35.4888843, 138.8127771 35.4890027, 138.8126763 35.4890205, 138.8125602 35.4890259, 138.8124156 35.4890312, 138.8122534 35.4890526, 138.8120957 35.489074, 138.8119752 35.4891276, 138.8119583 35.4891375)",
272814147,residential,False,True,176.779,,,,,"LINESTRING (138.8117239 35.4895748, 138.8114651 35.4895937, 138.8113319 35.4895861, 138.8111475 35.4895659, 138.810895 35.4895659, 138.8104395 35.4896454, 138.8101018 35.4897148, 138.8098088 35.489788)",
272814148,residential,False,False,211.826,,,,,"LINESTRING (138.8117239 35.4895748, 138.8115764 35.4899053, 138.8113792 35.4903692, 138.8113584 35.4905476, 138.8114055 35.4907402, 138.8114603 35.4907652, 138.8114976 35.4908018, 138.8116076 35.4912396, 138.8116401 35.4913784)",
272814148,residential,False,True,56.681,,,,,"LINESTRING (138.8117239 35.4895748, 138.8117495 35.4893202, 138.811835 35.4892096, 138.8119583 35.4891375)",
110252474,residential,False,False,148.883,,,,,"LINESTRING (138.8098088 35.489788, 138.8099763 35.4905521, 138.8100043 35.4906361, 138.8100208 35.4907388, 138.8100811 35.4907658, 138.8101501 35.4907619, 138.8101928 35.4907809, 138.8102732 35.4908838, 138.8103462 35.490962)",
110252474,residential,False,True,45.481,,,,,"LINESTRING (138.8098088 35.489788, 138.8097353 35.4894531, 138.8097223 35.4893851)",
272814147,residential,False,False,176.779,,,,,"LINESTRING (138.8098088 35.489788, 138.8101018 35.4897148, 138.8104395 35.4896454, 138.810895 35.4895659, 138.8111475 35.4895659, 138.8113319 35.4895861, 138.8114651 35.4895937, 138.8117239 35.4895748)",
