osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,access,geometry,bridge
192474203,False,,unclassified,True,39.698,,,,,"LINESTRING (139.7107417 35.7365509, 139.7106999 35.7361955)",
343244214,False,,unclassified,False,57.463,,,,,"LINESTRING (139.7107417 35.7365509, 139.7113766 35.7365126)",
343244214,False,,unclassified,True,38.317,,,,,"LINESTRING (139.7107417 35.7365509, 139.7103192 35.7365845)",
343244214,False,,unclassified,True,57.463,,,,,"LINESTRING (139.7113766 35.7365126, 139.7107417 35.7365509)",
343244221,True,平和通り,tertiary,False,38.831,,,,,"LINESTRING (139.7113766 35.7365126, 139.7113877 35.7361635)",
192474174,False,,unclassified,False,65.803,,,,,"LINESTRING (139.7113766 35.7365126, 139.7117817 35.7365122, 139.7118342 35.7365066, 139.7121029 35.736478)",
343244221,True,平和通り,tertiary,False,2.206,,,,,"LINESTRING (139.7115177 35.7345951, 139.7115222 35.7345756)",
88521507,False,,unclassified,False,69.068,,,,,"LINESTRING (139.7115177 35.7345951, 139.711845 35.7346915, 139.7122194 35.7348406)",
88521507,False,,unclassified,False,48.638,,,,,"LINESTRING (139.7122194 35.7348406, 139.712758 35.7348544)",
88521507,False,,unclassified,True,69.068,,,,,"LINESTRING (139.7122194 35.7348406, 139.711845 35.7346915, 139.7115177 35.7345951)",
115492243,False,,unclassified,False,93.587,,,,,"LINESTRING (139.7122194 35.7348406, 139.7123057 35.7343332, 139.7123109 35.7340038)",
88521507,False,,unclassified,True,71.522,,,,,"LINESTRING (139.7135331 35.7349547, 139.7131808 35.7348645, 139.712758 35.7348544)",
88521509,False,,unclassified,True,7.704,,,,,"LINESTRING (139.7096529 35.7354767, 139.7095681 35.7354846)",
77161717,True,劇場通り,tertiary,False,117.71799999999999,,,,,"LINESTRING (139.7096529 35.7354767, 139.7096393 35.7353795, 139.7095253 35.7345646, 139.7095057 35.7344248)",
88521509,False,,unclassified,False,45.733,,,,,"LINESTRING (139.7096529 35.7354767, 139.7097115 35.735472, 139.7101571 35.735436)",
88521509,False,,unclassified,False,42.444,,,,,"LINESTRING (139.710606 35.7353911, 139.7110759 35.7353766)",
88521509,False,,unclassified,True,40.824,,,,,"LINESTRING (139.710606 35.7353911, 139.7101571 35.735436)",
192474203,False,,unclassified,False,64.492,,,,,"LINESTRING (139.710606 35.7353911, 139.7106694 35.7359688)",
192474203,False,,unclassified,True,97.119,,,,,"LINESTRING (139.710606 35.7353911, 139.7106551 35.7345186)",
88521509,False,,unclassified,True,32.541,,,,,"LINESTRING (139.7114364 35.7353729, 139.7110759 35.7353766)",
343244221,True,平和通り,tertiary,False,86.96600000000001,,,,,"LINESTRING (139.7114364 35.7353729, 139.7114673 35.7348244, 139.711468 35.7348124, 139.7115177 35.7345951)",
192474203,False,,unclassified,True,62.81,,,,,"LINESTRING (139.7107951 35.7371141, 139.7107417 35.7365509)",
343244217,False,,unclassified,True,36.439,,,,,"LINESTRING (139.7107951 35.7371141, 139.7103959 35.737163)",
343244217,False,,unclassified,False,50.732,,,,,"LINESTRING (139.7107951 35.7371141, 139.7112442 35.7370749, 139.7113546 35.7370749)",
343244221,True,平和通り,tertiary,False,5.898,,,,,"LINESTRING (139.7113546 35.7370749, 139.7113573 35.7370219)",
343244217,False,,unclassified,True,50.732,,,,,"LINESTRING (139.7113546 35.7370749, 139.7112442 35.7370749, 139.7107951 35.7371141)",
88521512,False,,unclassified,True,6.254,,,,,"LINESTRING (139.7101598 35.7377118, 139.7100949 35.7377315)",
77161717,True,劇場通り,tertiary,False,57.804,,,,,"LINESTRING (139.7101598 35.7377118, 139.7101212 35.7376265, 139.7099391 35.7372238)",
88521512,False,,unclassified,False,36.611,,,,,"LINESTRING (139.7101598 35.7377118, 139.7102334 35.7376857, 139.710532 35.7375809)",
259869190,True,平和通り,tertiary,False,46.825,,,30,,"LINESTRING (139.7113267 35.7374954, 139.7113546 35.7370749)",
88521512,False,,unclassified,True,73.934,,,,,"LINESTRING (139.7113267 35.7374954, 139.7108746 35.7374755, 139.710532 35.7375809)",
77161717,True,劇場通り,tertiary,False,67.11200000000001,,,,,"LINESTRING (139.7104453 35.738269, 139.7103015 35.7379756, 139.7102011 35.7377887, 139.7101598 35.7377118)",
88521513,False,,unclassified,False,36.689,,,,,"LINESTRING (139.7104453 35.738269, 139.7104983 35.73825, 139.7108171 35.7381356)",
88521513,False,,unclassified,True,41.264,,,,,"LINESTRING (139.7112711 35.7381793, 139.7108171 35.7381356)",
259869190,True,平和通り,tertiary,False,37.959,,,30,,"LINESTRING (139.7112711 35.7381793, 139.7112988 35.7379841, 139.7113076 35.7378394)",
94100561,False,文化通り,unclassified,False,39.004,,,,,"LINESTRING (139.7108577 35.7328087, 139.7108291 35.7331587)",
94100561,False,文化通り,unclassified,True,40.003,,,,,"LINESTRING (139.7108577 35.7328087, 139.710869 35.7326837, 139.71089 35.7324499)",
94100561,False,文化通り,unclassified,True,39.004,,,,,"LINESTRING (139.7108291 35.7331587, 139.7108577 35.7328087)",
192456362,False,トキワ通り,tertiary,False,21.902,,,,,"LINESTRING (139.7108291 35.7331587, 139.7105889 35.7331308)",
192456362,False,トキワ通り,tertiary,True,42.417,,,,,"LINESTRING (139.7108291 35.7331587, 139.711294 35.7332144)",
259869195,False,,tertiary,False,44.658,,,,,"LINESTRING (139.7108291 35.7331587, 139.7107808 35.7335584)",
88521522,True,,unclassified,False,42.558,,,,,"LINESTRING (139.7107485 35.7338216, 139.7112188 35.7338489)",
259869195,False,,tertiary,False,77.96,,,,,"LINESTRING (139.7107485 35.7338216, 139.7106551 35.7345186)",
259869195,False,,tertiary,True,29.411,,,,,"LINESTRING (139.7107485 35.7338216, 139.7107808 35.7335584)",
147438021,False,みたけ通り,tertiary,False,32.397,,,,,"LINESTRING (139.7106551 35.7345186, 139.7110128 35.7345427)",
147438021,False,みたけ通り,tertiary,True,54.795,,,,,"LINESTRING (139.7106551 35.7345186, 139.7100514 35.7344667)",
192474203,False,,unclassified,False,97.119,,,,,"LINESTRING (139.7106551 35.7345186, 139.710606 35.7353911)",
259869195,False,,tertiary,True,77.96,,,,,"LINESTRING (139.7106551 35.7345186, 139.7107485 35.7338216)",
184099426,False,,unclassified,False,39.238,,,,,"LINESTRING (139.7106694 35.7359688, 139.7102356 35.7359919)",
192474203,False,,unclassified,False,25.358,,,,,"LINESTRING (139.7106694 35.7359688, 139.7106999 35.7361955)",
192474203,False,,unclassified,True,64.492,,,,,"LINESTRING (139.7106694 35.7359688, 139.710606 35.7353911)",
771800171,False,みずき通り,tertiary,False,25.144,,,,,"LINESTRING (139.7118191 35.7324637, 139.7118963 35.7325663, 139.7119672 35.7326552)",
77161717,True,劇場通り,tertiary,False,38.375,,,,,"LINESTRING (139.7094119 35.7337312, 139.7093951 35.7336529, 139.7093763 35.7335788, 139.7093195 35.7333945)",
88521522,True,,unclassified,False,49.375,,,,,"LINESTRING (139.7094119 35.7337312, 139.7094749 35.7337338, 139.7099582 35.733754)",
343244221,True,平和通り,tertiary,False,68.369,,,,,"LINESTRING (139.7116633 35.733879, 139.7117326 35.7333412, 139.7117491 35.7332683)",
147438021,False,みたけ通り,tertiary,True,7.197,,,,,"LINESTRING (139.7095057 35.7344248, 139.7094263 35.7344189)",
77161717,True,劇場通り,tertiary,False,77.58800000000001,,,,,"LINESTRING (139.7095057 35.7344248, 139.7094904 35.7343114, 139.7094119 35.7337312)",
147438021,False,みたけ通り,tertiary,False,49.475,,,,,"LINESTRING (139.7095057 35.7344248, 139.7096474 35.7344357, 139.7100514 35.7344667)",
147438021,False,みたけ通り,tertiary,True,32.339,,,,,"LINESTRING (139.7115222 35.7345756, 139.711165 35.734553)",
343244221,True,平和通り,tertiary,False,61.548,,,,,"LINESTRING (139.7115222 35.7345756, 139.7116434 35.7340309)",
88521532,False,,tertiary,True,45.379,,,,,"LINESTRING (139.7117491 35.7332683, 139.7118336 35.732866)",
192456362,False,トキワ通り,tertiary,False,41.513,,,,,"LINESTRING (139.7117491 35.7332683, 139.711294 35.7332144)",
192456362,False,トキワ通り,tertiary,True,64.525,,,,,"LINESTRING (139.7117491 35.7332683, 139.712198 35.7333186, 139.7122903 35.7333216, 139.7124596 35.7333189)",
192456362,False,トキワ通り,tertiary,False,8.997,,,,,"LINESTRING (139.709132 35.7329745, 139.709033 35.7329651)",
192456362,False,トキワ通り,tertiary,True,80.266,,,,,"LINESTRING (139.709132 35.7329745, 139.7092747 35.7329907, 139.7095884 35.7330269, 139.7098291 35.7330521, 139.7100132 35.7330713)",
115492243,False,,unclassified,True,93.587,,,,,"LINESTRING (139.7123109 35.7340038, 139.7123057 35.7343332, 139.7122194 35.7348406)",
192474206,False,,unclassified,False,60.38600000000001,,,,,"LINESTRING (139.7123109 35.7340038, 139.7121279 35.7340029, 139.7118525 35.7340121, 139.7116434 35.7340309)",
192474206,False,,unclassified,True,43.046,,,,,"LINESTRING (139.7123109 35.7340038, 139.7123825 35.7339898, 139.7124888 35.7339451, 139.7126066 35.7338818, 139.7127187 35.7338107)",
88521520,True,,unclassified,False,88.317,,,,,"LINESTRING (139.7118336 35.732866, 139.7108577 35.7328087)",
88521532,False,,tertiary,False,45.379,,,,,"LINESTRING (139.7118336 35.732866, 139.7117491 35.7332683)",
88521532,False,,tertiary,True,27.915000000000003,,,,,"LINESTRING (139.7118336 35.732866, 139.7118433 35.7328167, 139.7118649 35.732729, 139.711907 35.732691, 139.7119672 35.7326552)",
88521532,False,,tertiary,False,27.915,,,,,"LINESTRING (139.7119672 35.7326552, 139.711907 35.732691, 139.7118649 35.732729, 139.7118433 35.7328167, 139.7118336 35.732866)",
771800171,False,みずき通り,tertiary,False,86.158,,,,,"LINESTRING (139.7119672 35.7326552, 139.7120465 35.7327585, 139.7120807 35.7328009, 139.7123438 35.7331572, 139.7124596 35.7333189)",
771800171,False,みずき通り,tertiary,True,25.144,,,,,"LINESTRING (139.7119672 35.7326552, 139.7118963 35.7325663, 139.7118191 35.7324637)",
94100573,False,,unclassified,False,74.535,,,,,"LINESTRING (139.7087407 35.7337176, 139.7088656 35.7343802)",
192456384,False,,unclassified,False,52.309,,,,,"LINESTRING (139.7087407 35.7337176, 139.7092248 35.7336753, 139.7093169 35.7336673)",
94100573,False,,unclassified,True,74.535,,,,,"LINESTRING (139.7088656 35.7343802, 139.7087407 35.7337176)",
147438021,False,みたけ通り,tertiary,False,3.94,,,,,"LINESTRING (139.7088656 35.7343802, 139.7089091 35.7343831)",
94100563,True,,unclassified,False,45.346,,,,,"LINESTRING (139.710381 35.7331098, 139.7103458 35.7335166)",
192456362,False,トキワ通り,tertiary,False,33.473,,,,,"LINESTRING (139.710381 35.7331098, 139.7100814 35.7330784, 139.7100132 35.7330713)",
192456362,False,トキワ通り,tertiary,True,18.91,,,,,"LINESTRING (139.710381 35.7331098, 139.7104999 35.7331222, 139.7105889 35.7331308)",
88521522,True,,unclassified,False,39.123,,,,,"LINESTRING (139.7103177 35.7337828, 139.7107485 35.7338216)",
88521504,False,,unclassified,True,108.203,,,,,"LINESTRING (139.7100514 35.7344667, 139.7101571 35.735436)",
94100569,True,,unclassified,False,79.694,,,,,"LINESTRING (139.7100514 35.7344667, 139.7099582 35.733754)",
147438021,False,みたけ通り,tertiary,False,54.795,,,,,"LINESTRING (139.7100514 35.7344667, 139.7106551 35.7345186)",
147438021,False,みたけ通り,tertiary,True,49.475,,,,,"LINESTRING (139.7100514 35.7344667, 139.7096474 35.7344357, 139.7095057 35.7344248)",
99293046,True,,unclassified,False,70.273,,,,,"LINESTRING (139.714728 35.7316682, 139.7145939 35.7318299, 139.7146171 35.7321981, 139.714604 35.7322145, 139.7145819 35.732225, 139.7145476 35.7322217)",
156246506,True,,unclassified,False,61.138,,,,,"LINESTRING (139.714728 35.7316682, 139.7152245 35.7319228, 139.7153006 35.7319619)",
99293059,False,,unclassified,True,51.605,,,,,"LINESTRING (139.7169052 35.7324036, 139.7169743 35.7324051, 139.7174262 35.7324153, 139.7174767 35.7324164)",
99293059,False,,unclassified,False,51.605,,,,,"LINESTRING (139.7174767 35.7324164, 139.7174262 35.7324153, 139.7169743 35.7324051, 139.7169052 35.7324036)",
99293059,False,,unclassified,True,81.406,,,,,"LINESTRING (139.7174767 35.7324164, 139.717567 35.7323736, 139.7182555 35.7320472)",
99293059,False,,unclassified,False,29.43,,,,,"LINESTRING (139.7185358 35.731912, 139.7182555 35.7320472)",
633824868,True,,unclassified,False,57.91,,,,,"LINESTRING (139.7185358 35.731912, 139.7188594 35.7323617)",
771800169,False,,tertiary,True,9.779,2,,40,,"LINESTRING (139.7195009 35.7321492, 139.7194218 35.7320891)",
231793891,True,春日通り,trunk,False,62.321,2,254,50,yes,"LINESTRING (139.7189086 35.7324371, 139.7192819 35.7322541, 139.719344 35.7322265, 139.7195009 35.7321492)",
99293030,False,,unclassified,True,55.14,,,,,"LINESTRING (139.7182555 35.7320472, 139.7185334 35.7324888)",
99293059,False,,unclassified,True,29.43,,,,,"LINESTRING (139.7182555 35.7320472, 139.7185358 35.731912)",
99293059,False,,unclassified,False,81.406,,,,,"LINESTRING (139.7182555 35.7320472, 139.717567 35.7323736, 139.7174767 35.7324164)",
101530499,False,,unclassified,False,38.106,,,,,"LINESTRING (139.7174366 35.7360678, 139.717037 35.7361784)",
101530499,False,,unclassified,True,36.971,,,,,"LINESTRING (139.7174366 35.7360678, 139.7178322 35.7359816)",
101530588,False,,unclassified,False,35.571,,,,,"LINESTRING (139.7174366 35.7360678, 139.7175619 35.7363711)",
101530588,False,,unclassified,True,20.394,,,,,"LINESTRING (139.7174366 35.7360678, 139.7173648 35.7358939)",
101530328,False,,unclassified,False,54.673,,,,,"LINESTRING (139.7114914 35.7406186, 139.7113322 35.7401442)",
101530506,False,,unclassified,False,67.5,,,,,"LINESTRING (139.7114914 35.7406186, 139.71183 35.7405559, 139.7122304 35.7405459)",
101530482,False,,unclassified,False,53.169,,,,,"LINESTRING (139.7193084 35.7387168, 139.7188883 35.739052)",
101530557,False,,unclassified,False,26.195,,,,,"LINESTRING (139.7193084 35.7387168, 139.7195088 35.7388872)",
101530557,False,,unclassified,True,26.027,,,,,"LINESTRING (139.7193084 35.7387168, 139.7191094 35.7385474)",
101530390,False,,unclassified,False,38.146,,,,,"LINESTRING (139.7119708 35.7385502, 139.7116931 35.738533, 139.7115598 35.7384885)",
101530390,False,,unclassified,True,105.195,,,,,"LINESTRING (139.7119708 35.7385502, 139.712021 35.7385498, 139.7124241 35.7385262, 139.7126234 35.7385052, 139.7129239 35.7385061, 139.7131304 35.7385357)",
101530514,False,,unclassified,False,92.364,,,,,"LINESTRING (139.7119708 35.7385502, 139.7119945 35.7387387, 139.7119533 35.739379)",
101530418,False,,unclassified,False,16.734,,,,,"LINESTRING (139.7175619 35.7363711, 139.7174044 35.7364505)",
101530588,False,,unclassified,True,35.571,,,,,"LINESTRING (139.7175619 35.7363711, 139.7174366 35.7360678)",
101530418,False,,unclassified,True,41.508,,,,,"LINESTRING (139.7175619 35.7363711, 139.7176508 35.7363209, 139.7179393 35.7361578)",
101530469,False,,unclassified,False,30.980999999999998,,,,,"LINESTRING (139.716549 35.7369751, 139.7165538 35.7368193, 139.7165683 35.7366971)",
101530469,False,,unclassified,True,60.952,,,,,"LINESTRING (139.716549 35.7369751, 139.7165543 35.7371842, 139.7165562 35.7375232)",
222719841,False,,unclassified,False,54.004,,,,,"LINESTRING (139.716549 35.7369751, 139.7161831 35.7369834, 139.7161683 35.7369875, 139.7161167 35.7371583)",
222719841,False,,unclassified,True,64.889,,,,,"LINESTRING (139.716549 35.7369751, 139.7168411 35.7369213, 139.7170215 35.7368664, 139.7172314 35.7367968)",
222719838,False,,unclassified,True,68.072,,,,,"LINESTRING (139.717961 35.7391379, 139.7184971 35.7387073)",
665555709,True,,unclassified,False,20.411,,,,,"LINESTRING (139.717961 35.7391379, 139.7178463 35.7389797)",
626127215,True,,unclassified,False,18.828000000000003,,,,,"LINESTRING (139.7189898 35.7336204, 139.7190021 35.7337015, 139.7190075 35.733789)",
101530421,False,,unclassified,True,95.344,,,,,"LINESTRING (139.7191088 35.7379332, 139.7183839 35.7385569)",
222719838,False,,unclassified,False,6.627,,,,,"LINESTRING (139.7191088 35.7379332, 139.7191615 35.7379747)",
222719838,False,,unclassified,True,20.701,,,,,"LINESTRING (139.7191088 35.7379332, 139.7189395 35.7378076)",
101530590,False,,unclassified,True,40.913,,,,,"LINESTRING (139.7125233 35.7393818, 139.71207 35.7393796)",
101530590,False,,unclassified,False,48.397,,,,,"LINESTRING (139.7125233 35.7393818, 139.713018 35.7395278, 139.7130273 35.7395304)",
1089790079,False,,unclassified,False,43.846000000000004,,,30,,"LINESTRING (139.7125233 35.7393818, 139.7124199 35.7395853, 139.7123623 35.7397531)",
"[101530540, 1089790079]",False,,unclassified,True,107.678,,,30,,"LINESTRING (139.7125233 35.7393818, 139.712762 35.7389625, 139.7128492 35.7388269, 139.7131179 35.7385487)",
