osmid,name,highway,maxspeed,oneway,reversed,length,bridge,lanes,geometry,junction,ref
89373913,Ulica Matijaša Korvina,residential,,False,False,50.805,,,"LINESTRING (15.7235413 45.8000776, 15.7241491 45.7999067)",,
89373911,Ulica 9. svibnja,residential,,False,True,54.863,,,"LINESTRING (15.7235413 45.8000776, 15.7234765 45.8000966, 15.7233592 45.8001445, 15.7231518 45.8002273, 15.7230302 45.800272, 15.7229195 45.8003125)",,
105608716,Ulica kralja Petra Krešimira IV.,secondary,,False,False,87.133,,2,"LINESTRING (15.7235413 45.8000776, 15.7235817 45.8001287, 15.7238167 45.800438, 15.7239767 45.8006519, 15.7240581 45.8007733)",,
105608716,Ulica kralja Petra Krešimira IV.,secondary,,False,True,91.654,,2,"LINESTRING (15.7235413 45.8000776, 15.7233357 45.799836, 15.7231146 45.7995713, 15.7229513 45.7993634)",,
89373911,Ulica 9. svibnja,residential,,False,False,54.863,,,"LINESTRING (15.7229195 45.8003125, 15.7230302 45.800272, 15.7231518 45.8002273, 15.7233592 45.8001445, 15.7234765 45.8000966, 15.7235413 45.8000776)",,
89373922,Ulica 9. svibnja,residential,,False,False,145.727,,,"LINESTRING (15.7229195 45.8003125, 15.7229711 45.8003792, 15.7230193 45.8004415, 15.7231385 45.8005833, 15.7231898 45.8006629, 15.7232303 45.8007282, 15.7232455 45.8007823, 15.723249 45.8008331, 15.7232455 45.8008747, 15.7232302 45.8009143, 15.723189 45.8009618, 15.7231082 45.8010232, 15.7229961 45.801095, 15.7228176 45.8011767, 15.7226622 45.8012511, 15.7225753 45.8012937, 15.722523 45.8013325)",,
89373922,Ulica 9. svibnja,residential,,False,True,73.412,,,"LINESTRING (15.7229195 45.8003125, 15.722841 45.8002085, 15.7227093 45.7999663, 15.7225711 45.7996995)",,
89373922,Ulica 9. svibnja,residential,,False,False,73.412,,,"LINESTRING (15.7225711 45.7996995, 15.7227093 45.7999663, 15.722841 45.8002085, 15.7229195 45.8003125)",,
89361002,Zagorska ulica,residential,,False,False,219.78699999999998,,,"LINESTRING (15.7197269 45.8028043, 15.7199582 45.8027073, 15.7200794 45.8026487, 15.7201984 45.8025837, 15.7203029 45.8025257, 15.7209541 45.8021723, 15.7211077 45.8020795, 15.7211892 45.8020121, 15.7212567 45.8019347, 15.7213124 45.8018474, 15.721347 45.8017679, 15.721372 45.8016894, 15.7214074 45.8014953, 15.7214708 45.801366)",,
96250520,Ulica Božidara Adžije,residential,,False,False,73.60900000000001,,,"LINESTRING (15.7197269 45.8028043, 15.7195926 45.802694, 15.719517 45.8026321, 15.7194553 45.8025816, 15.7190934 45.8023114)",,
89361003,Dalmatinska ulica,residential,,False,False,106.212,,,"LINESTRING (15.7200138 45.8003964, 15.7201067 45.800472, 15.7203156 45.8006461, 15.7204908 45.8008003, 15.7205626 45.8008635, 15.7205871 45.8008822, 15.7207038 45.8009711, 15.7208087 45.8010485, 15.7209168 45.8011127)",,
89361003,Dalmatinska ulica,residential,,False,True,98.684,,,"LINESTRING (15.7200138 45.8003964, 15.7192967 45.799801, 15.7192791 45.7997864, 15.7191936 45.7997177)",,
93549065,Žumberačka ulica,residential,HR:urban,False,False,198.854,,,"LINESTRING (15.7200138 45.8003964, 15.7194577 45.8007234, 15.7191115 45.800928, 15.7180963 45.8015093, 15.7180421 45.8015403)",,
93549065,Žumberačka ulica,residential,HR:urban,False,True,198.85399999999998,,,"LINESTRING (15.7180421 45.8015403, 15.7180963 45.8015093, 15.7191115 45.800928, 15.7194577 45.8007234, 15.7200138 45.8003964)",,
96250520,Ulica Božidara Adžije,residential,,False,True,62.241,,,"LINESTRING (15.7180421 45.8015403, 15.7181145 45.8015798, 15.7181464 45.8016032, 15.718325 45.8017341, 15.7186035 45.8019396)",,
828216698,Ulica Božidara Adžije,residential,,True,False,99.97599999999998,,,"LINESTRING (15.7180421 45.8015403, 15.7176852 45.8012723, 15.7172768 45.8009657, 15.7172483 45.8009443, 15.7171584 45.8008857)",,
893956335,Žumberačka ulica,residential,,False,False,62.681999999999995,,,"LINESTRING (15.7180421 45.8015403, 15.7178707 45.8016699, 15.7177572 45.8017552, 15.717605 45.8018695, 15.7174904 45.8019524)",,
89361018,Ulica 151. Samoborske brigade HV,unclassified,,False,True,40.836,,,"LINESTRING (15.7168702 45.8073557, 15.7167503 45.8071497, 15.716675 45.8070146)",,
139799490,Ulica 151. Samoborske brigade HV,unclassified,,True,False,44.277,,,"LINESTRING (15.7168702 45.8073557, 15.7166515 45.80728, 15.716551 45.8072823, 15.7163389 45.8073377)",,
298198217,Ulica Milana Langa,tertiary,30,True,False,147.70799999999997,,,"LINESTRING (15.711663 45.8007383, 15.711759 45.8007066, 15.711814 45.8006879, 15.711842 45.8006783, 15.7120915 45.8006167, 15.712323 45.8005732, 15.7125701 45.8005242, 15.7129374 45.8004497, 15.7130963 45.8004021, 15.7132383 45.8003386, 15.7133101 45.8003044, 15.7133532 45.8002839, 15.7134206 45.8002512)",,
149779366,Ulica Ljudevita Gaja,secondary,,True,False,44.946,,,"LINESTRING (15.7116494 45.8036011, 15.7121149 45.8038421)",,
"[144649440, 298260687]",Ulica Ljudevita Gaja,secondary,"['40', '50']",False,False,94.651,,2,"LINESTRING (15.7132975 45.8048559, 15.713339 45.8048967, 15.7137372 45.8053086, 15.7137755 45.8053483, 15.7139759 45.8055636)",,
757054882,,secondary,,True,False,13.402999999999999,,1,"LINESTRING (15.7132975 45.8048559, 15.7132566 45.8048656, 15.7132133 45.804866, 15.7131722 45.8048568, 15.7131371 45.8048392)",roundabout,
"[148848372, 148848373, 145481822]",Ulica Josipa Milakovića,residential,5,False,False,25.085,yes,1,"LINESTRING (15.7120101 45.8018364, 15.7119186 45.8018888, 15.7118032 45.801968, 15.7117774 45.8019922)",,
145481823,Mlinska ulica,residential,,False,True,32.097,,,"LINESTRING (15.7120101 45.8018364, 15.7120198 45.8017569, 15.7119892 45.8016026, 15.7119788 45.80155)",,
"[389591868, 367465005]",Mlinska ulica,residential,30,True,False,217.044,,,"LINESTRING (15.7120101 45.8018364, 15.7120309 45.8018953, 15.7120679 45.8019429, 15.7121399 45.8020123, 15.7122179 45.8020611, 15.7123031 45.8020896, 15.7124189 45.8021146, 15.7126564 45.8021699, 15.7128593 45.8022422, 15.7132528 45.8023901, 15.7138175 45.8026267, 15.7142932 45.8027721, 15.7143646 45.8028083)",,
298202179,Ulica Milana Langa,tertiary,,False,False,33.953,,2,"LINESTRING (15.7148858 45.7994373, 15.7152432 45.7992608)",,
89331339,Grič,residential,,False,False,104.531,,,"LINESTRING (15.7148858 45.7994373, 15.714951 45.7994712, 15.7149825 45.7994876, 15.7151397 45.7995694, 15.7159624 45.8000033)",,
144648143,Samostanska ulica,residential,,False,False,34.976,,,"LINESTRING (15.7148858 45.7994373, 15.7148955 45.7993442, 15.7149237 45.7992338, 15.7149743 45.7991306)",,
89343463,Ulica Ilirskog pokreta,residential,,False,False,101.339,,,"LINESTRING (15.7121149 45.8038421, 15.7121345 45.8038211, 15.7121435 45.8038115, 15.7124062 45.8035304, 15.7128444 45.8030859)",,
149779366,Ulica Ljudevita Gaja,secondary,,True,False,124.711,,,"LINESTRING (15.7121149 45.8038421, 15.7123395 45.8039952, 15.7125163 45.8041157, 15.7128741 45.8044284, 15.7130566 45.8046013, 15.7130854 45.8046293, 15.7131522 45.8046957)",,
144649439,Ulica Miroslava Krleže,tertiary,,False,True,54.273,,,"LINESTRING (15.7125442 45.8050965, 15.7126784 45.8050487, 15.7130454 45.8048929, 15.7131371 45.8048392)",,
"[657268154, 657268156]",Ulica Miroslava Krleže,tertiary,,False,False,37.896,,,"LINESTRING (15.7125442 45.8050965, 15.7122225 45.8052167, 15.7121164 45.8052613)",,
89343457,Ulica Jakova Gotovca,residential,,False,False,140.667,,,"LINESTRING (15.7134916 45.8064561, 15.7135288 45.8066991, 15.7136842 45.807714)",,
89343471,Ulica Petra Preradovića,residential,,False,False,70.885,,,"LINESTRING (15.7134916 45.8064561, 15.7136373 45.8064423, 15.7144007 45.8063873)",,
89343471,Ulica Petra Preradovića,residential,,False,True,141.114,,,"LINESTRING (15.7134916 45.8064561, 15.712375 45.8065461, 15.7119149 45.8065964, 15.7116874 45.8066234)",,
89343471,Ulica Petra Preradovića,residential,,False,False,141.11399999999998,,,"LINESTRING (15.7116874 45.8066234, 15.7119149 45.8065964, 15.712375 45.8065461, 15.7134916 45.8064561)",,
821215155,Ulica Josipa Vanjeka,residential,,False,False,13.058,,,"LINESTRING (15.7181657 45.7991753, 15.7182625 45.7992714)",,
821215155,Ulica Josipa Vanjeka,residential,,False,True,46.402,,,"LINESTRING (15.7181657 45.7991753, 15.717837 45.7988768, 15.7178012 45.7988443)",,
89373922,Ulica 9. svibnja,residential,,False,True,145.727,,,"LINESTRING (15.722523 45.8013325, 15.7225753 45.8012937, 15.7226622 45.8012511, 15.7228176 45.8011767, 15.7229961 45.801095, 15.7231082 45.8010232, 15.723189 45.8009618, 15.7232302 45.8009143, 15.7232455 45.8008747, 15.723249 45.8008331, 15.7232455 45.8007823, 15.7232303 45.8007282, 15.7231898 45.8006629, 15.7231385 45.8005833, 15.7230193 45.8004415, 15.7229711 45.8003792, 15.7229195 45.8003125)",,
89361003,Dalmatinska ulica,residential,,False,False,51.375,,,"LINESTRING (15.7209168 45.8011127, 15.721004 45.8011558, 15.7211445 45.8012237, 15.7212908 45.8012875, 15.7214708 45.801366)",,
89361003,Dalmatinska ulica,residential,,False,True,106.212,,,"LINESTRING (15.7209168 45.8011127, 15.7208087 45.8010485, 15.7207038 45.8009711, 15.7205871 45.8008822, 15.7205626 45.8008635, 15.7204908 45.8008003, 15.7203156 45.8006461, 15.7201067 45.800472, 15.7200138 45.8003964)",,
297107949,Trg Antuna Mihanovića,residential,,False,True,38.881,,,"LINESTRING (15.7209168 45.8011127, 15.7208307 45.8011655, 15.7207368 45.8012231, 15.7205779 45.8013154, 15.7205433 45.8013452)",,
297107949,Trg Antuna Mihanovića,residential,,False,False,38.881,,,"LINESTRING (15.7205433 45.8013452, 15.7205779 45.8013154, 15.7207368 45.8012231, 15.7208307 45.8011655, 15.7209168 45.8011127)",,
96250520,Ulica Božidara Adžije,residential,,False,True,56.137,,,"LINESTRING (15.7186035 45.8019396, 15.7190934 45.8023114)",,
96250520,Ulica Božidara Adžije,residential,,False,False,62.24100000000001,,,"LINESTRING (15.7186035 45.8019396, 15.718325 45.8017341, 15.7181464 45.8016032, 15.7181145 45.8015798, 15.7180421 45.8015403)",,
"[756383224, 297278118]","['Banijska ulica', 'Hercegovačka ulica']",residential,,False,False,116.407,,,"LINESTRING (15.7186035 45.8019396, 15.718057 45.8022912, 15.718573 45.8026783)",,
96250520,Ulica Božidara Adžije,residential,,False,False,56.137,,,"LINESTRING (15.7190934 45.8023114, 15.7186035 45.8019396)",,
297278117,Baranjska ulica,residential,,False,True,57.374,,,"LINESTRING (15.7190934 45.8023114, 15.718573 45.8026783)",,
96250520,Ulica Božidara Adžije,residential,,False,True,73.609,,,"LINESTRING (15.7190934 45.8023114, 15.7194553 45.8025816, 15.719517 45.8026321, 15.7195926 45.802694, 15.7197269 45.8028043)",,
"[107168011, 1218553318]",Zagrebačka ulica,tertiary,,False,False,152.48299999999998,,,"LINESTRING (15.7165326 45.8025443, 15.7164841 45.8025177, 15.7162935 45.8024133, 15.7160625 45.8022699, 15.7156348 45.8019964, 15.7155018 45.8019152, 15.7153544 45.8018252, 15.7151962 45.801736, 15.7151367 45.8017082, 15.7151089 45.8017012, 15.7150811 45.8016942, 15.7150163 45.8016843)",,
107168011,Zagrebačka ulica,tertiary,,False,True,61.303,,,"LINESTRING (15.7165326 45.8025443, 15.7166107 45.80259, 15.716719 45.8026427, 15.7170038 45.8027618, 15.717069 45.8027872, 15.7172 45.8028381)",,
828216697,Žumberačka ulica,residential,,True,False,99.25899999999999,,,"LINESTRING (15.7165326 45.8025443, 15.7165933 45.8025074, 15.7168282 45.8023647, 15.7172791 45.8020945, 15.7173946 45.8020217, 15.7174904 45.8019524)",,
297278117,Baranjska ulica,residential,,False,False,57.374,,,"LINESTRING (15.718573 45.8026783, 15.7190934 45.8023114)",,
756383224,Hercegovačka ulica,residential,,False,False,27.538,,,"LINESTRING (15.718573 45.8026783, 15.7188087 45.8028636)",,
"[756383224, 297278118]","['Banijska ulica', 'Hercegovačka ulica']",residential,,False,True,116.407,,,"LINESTRING (15.718573 45.8026783, 15.718057 45.8022912, 15.7186035 45.8019396)",,
756383224,Hercegovačka ulica,residential,,False,True,27.538,,,"LINESTRING (15.7188087 45.8028636, 15.718573 45.8026783)",,
"[297717841, 89343446]","['Ulica Frana Hrčića', 'Ljubičin prolaz']",residential,,False,True,330.10600000000005,,,"LINESTRING (15.7134206 45.8002512, 15.7134471 45.8002985, 15.7134715 45.800342, 15.7135918 45.8005562, 15.7136541 45.800685, 15.7136872 45.8007533, 15.7137393 45.8008609, 15.713769 45.8008944, 15.7138253 45.8009173, 15.7147518 45.8011872, 15.7148907 45.8012095, 15.7153113 45.800595, 15.7153885 45.8004645, 15.7154861 45.8003494, 15.7159244 45.8000309, 15.7159624 45.8000033)",,
297907033,Ulica Milana Langa,tertiary,,True,False,145.286,,,"LINESTRING (15.7134206 45.8002512, 15.7139071 45.7999666, 15.7142011 45.7997946, 15.7148858 45.7994373)",,
89331339,Grič,residential,,False,False,3.002,,,"LINESTRING (15.7165118 45.8001941, 15.7165455 45.8002074)",,
89331320,Odvojak ulice Bogumila Tonija,residential,,False,True,97.214,,,"LINESTRING (15.7165118 45.8001941, 15.7164733 45.8002239, 15.7160908 45.800513, 15.7158383 45.8007319, 15.7157284 45.8008723)",,
89331339,Grič,residential,,False,True,47.625,,,"LINESTRING (15.7165118 45.8001941, 15.7163733 45.8001438, 15.7161029 45.8000594, 15.7159624 45.8000033)",,
89331339,Grič,residential,,False,True,3.002,,,"LINESTRING (15.7165455 45.8002074, 15.7165118 45.8001941)",,
89331339,Grič,residential,,False,False,90.047,,,"LINESTRING (15.7165455 45.8002074, 15.7166334 45.8002757, 15.7167516 45.800418, 15.7168821 45.8006209, 15.7169605 45.800728, 15.7170142 45.8007879, 15.7170636 45.8008241, 15.7170871 45.8008414, 15.7171584 45.8008857)",,
297907032,Ulica Bogumila Tonija,residential,,False,False,25.286,,,"LINESTRING (15.7165455 45.8002074, 15.7165803 45.8001827, 15.7166556 45.800129, 15.7167716 45.8000435)",,
107182107,Hrastinska cesta,secondary,,False,True,12.461,,,"LINESTRING (15.7222236 45.8056242, 15.7223821 45.8056429)",,
979331950,Zagrebačka ulica,secondary,,False,False,46.16,,,"LINESTRING (15.7222236 45.8056242, 15.7220912 45.8055962, 15.7219413 45.8055574, 15.7216728 45.8054685)",,
107182107,Hrastinska cesta,secondary,,False,False,12.461,,,"LINESTRING (15.7223821 45.8056429, 15.7222236 45.8056242)",,
89361020,Samoborčekov prilaz,residential,,False,True,41.92,,,"LINESTRING (15.7180792 45.8060186, 15.7181971 45.8060397, 15.7183754 45.8060469, 15.7185146 45.80605, 15.7186103 45.806073)",,
298180925,Uskočka ulica,residential,,False,False,240.15700000000004,,,"LINESTRING (15.7180792 45.8060186, 15.7182058 45.8059576, 15.7183445 45.8058836, 15.7184511 45.8058366, 15.7186306 45.8057733, 15.7192079 45.8056257, 15.7197427 45.8055063, 15.7200362 45.8054277, 15.7201519 45.8053942, 15.7202616 45.8053625, 15.7205187 45.8052695, 15.7208247 45.8051349, 15.7208721 45.8051141)",,
298180925,Uskočka ulica,residential,,False,True,11.832,,,"LINESTRING (15.7180792 45.8060186, 15.7180215 45.8060392, 15.717951 45.8060027)",,
298260687,Ulica Ljudevita Gaja,secondary,50,False,False,50.166,,2,"LINESTRING (15.7155514 45.8065709, 15.7156404 45.8065973, 15.7159257 45.8066833, 15.7161483 45.8067452)",,
298260687,Ulica Ljudevita Gaja,secondary,50,False,True,17.613,,2,"LINESTRING (15.7155514 45.8065709, 15.7154524 45.8065416, 15.7153417 45.8065099)",,
"[363716734, 89356911]",Ulica Zlatka Price,residential,,False,"[False, True]",275.475,,,"LINESTRING (15.7155514 45.8065709, 15.7155933 45.806521, 15.7156254 45.8064862, 15.7158483 45.8062959, 15.7158888 45.8062571, 15.7159047 45.8062103, 15.7159077 45.8061708, 15.7158905 45.8061334, 15.7158297 45.8060757, 15.7155789 45.8058679, 15.7152977 45.8056057, 15.7151442 45.805443, 15.7149134 45.8051612, 15.7147036 45.8052534, 15.7144954 45.8053436, 15.7140838 45.8055263, 15.7139759 45.8055636)",,
298260687,Ulica Ljudevita Gaja,secondary,50,False,False,17.613,,2,"LINESTRING (15.7153417 45.8065099, 15.7154524 45.8065416, 15.7155514 45.8065709)",,
298260687,Ulica Ljudevita Gaja,secondary,50,False,True,85.911,,2,"LINESTRING (15.7153417 45.8065099, 15.7152062 45.8064614, 15.7150484 45.8063967, 15.7149062 45.8063341, 15.7148241 45.806293, 15.7147113 45.8062331, 15.7145774 45.8061548, 15.7144456 45.8060622)",,
1266615028,,secondary,,True,False,5.102,,1,"LINESTRING (15.7228303 45.7991324, 15.7228614 45.79914, 15.7228873 45.7991541)",roundabout,
1266615018,Mirnovečka ulica,secondary,,True,False,15.067999999999998,,1,"LINESTRING (15.7227242 45.7991679, 15.7227028 45.7991238, 15.7226712 45.799077, 15.722683 45.7990407)",,
1266615024,,secondary,,True,False,9.702,,1,"LINESTRING (15.7227242 45.7991679, 15.7227421 45.7991514, 15.7227661 45.7991393, 15.7227974 45.7991321, 15.7228303 45.7991324)",roundabout,
384587405,,secondary,,True,False,9.703,,1,"LINESTRING (15.7228873 45.7991541, 15.7229053 45.7991733, 15.7229134 45.7991956, 15.7229117 45.7992162, 15.7229014 45.7992356)",roundabout,
1266615012,Svetonedeljska cesta,tertiary,,True,False,17.269000000000002,,1,"LINESTRING (15.7228873 45.7991541, 15.7230602 45.7991759, 15.7230967 45.7991966)",,
1266615025,,secondary,,True,False,2.3,,1,"LINESTRING (15.7227139 45.7991873, 15.7227242 45.7991679)",roundabout,
1266615011,Svetonedeljska cesta,tertiary,,True,False,16.913,,1,"LINESTRING (15.7230967 45.7991966, 15.7230571 45.7992301, 15.7229926 45.7992324, 15.7229014 45.7992356)",,
1266615016,Svetonedeljska cesta,tertiary,50,True,False,16.175,,1,"LINESTRING (15.7227384 45.7992493, 15.7225719 45.7992462, 15.7225397 45.7992273)",,
1266615023,,secondary,,True,False,7.394,,1,"LINESTRING (15.7227384 45.7992493, 15.7227204 45.7992301, 15.722716 45.7992182, 15.7227122 45.7992079, 15.7227139 45.7991873)",roundabout,
1266615029,,secondary,,True,False,2.292,,1,"LINESTRING (15.7229014 45.7992356, 15.7228835 45.799252)",roundabout,
1266615026,,secondary,,True,False,5.101,,1,"LINESTRING (15.7227953 45.7992711, 15.7227643 45.7992635, 15.7227384 45.7992493)",roundabout,
105608716,Ulica kralja Petra Krešimira IV.,secondary,,False,False,91.654,,2,"LINESTRING (15.7229513 45.7993634, 15.7231146 45.7995713, 15.7233357 45.799836, 15.7235413 45.8000776)",,
1266615013,Ulica kralja Petra Krešimira IV.,secondary,,True,False,16.304000000000002,,1,"LINESTRING (15.7229513 45.7993634, 15.7229046 45.7993531, 15.7228622 45.7993133, 15.7227953 45.7992711)",,
389592201,Ulica Samoborskih bratovština,residential,30,True,False,137.68099999999998,,,"LINESTRING (15.7157045 45.8035054, 15.7158561 45.8034485, 15.7163873 45.8032075, 15.7167827 45.8030281, 15.717151 45.8028604, 15.7172 45.8028381)",,
427195011,Senjska ulica,residential,,False,False,44.04,,,"LINESTRING (15.7189163 45.8066572, 15.7194448 45.8065118)",,
427195012,Senjska ulica,residential,,False,False,25.935,,,"LINESTRING (15.7189163 45.8066572, 15.719052 45.8068704)",,
427195011,Senjska ulica,residential,,False,True,69.556,,,"LINESTRING (15.7189163 45.8066572, 15.7188277 45.8065275, 15.7187525 45.8064014, 15.7186684 45.8062676, 15.7186223 45.8061453, 15.7186103 45.806073)",,
427195011,Senjska ulica,residential,,False,True,44.04,,,"LINESTRING (15.7194448 45.8065118, 15.7189163 45.8066572)",,
427195012,Senjska ulica,residential,,False,True,25.935,,,"LINESTRING (15.719052 45.8068704, 15.7189163 45.8066572)",,
"[297999622, 1218553319]",Ulica Ivana Perkovca,tertiary,,True,False,120.54299999999999,,,"LINESTRING (15.7164408 45.8012515, 15.7163179 45.8012985, 15.7160103 45.8013908, 15.7156828 45.801489, 15.7153798 45.8015735, 15.7152149 45.8016194, 15.7151412 45.8016399, 15.7150163 45.8016843)",,
747799645,Ulica Ivana Perkovca,residential,,False,False,17.939999999999998,,,"LINESTRING (15.7164408 45.8012515, 15.7164626 45.8012982, 15.7165125 45.8014049)",,
747799645,Ulica Ivana Perkovca,residential,,False,False,19.95,,,"LINESTRING (15.7165125 45.8014049, 15.7166381 45.8015615)",,
747799646,Ulica Ivana Perkovca,residential,,False,True,26.878999999999998,,,"LINESTRING (15.7165125 45.8014049, 15.7164746 45.8015236, 15.7166381 45.8015615)",,
747799645,Ulica Ivana Perkovca,residential,,False,True,17.939999999999998,,,"LINESTRING (15.7165125 45.8014049, 15.7164626 45.8012982, 15.7164408 45.8012515)",,
747799645,Ulica Ivana Perkovca,residential,,False,True,19.95,,,"LINESTRING (15.7166381 45.8015615, 15.7165125 45.8014049)",,
747799646,Ulica Ivana Perkovca,residential,,False,False,26.878999999999998,,,"LINESTRING (15.7166381 45.8015615, 15.7164746 45.8015236, 15.7165125 45.8014049)",,
747799645,Ulica Ivana Perkovca,residential,,False,False,27.631,,,"LINESTRING (15.7166381 45.8015615, 15.7168607 45.8016681, 15.7169319 45.8017022)",,
747799645,Ulica Ivana Perkovca,residential,,False,True,27.631,,,"LINESTRING (15.7169319 45.8017022, 15.7168607 45.8016681, 15.7166381 45.8015615)",,
1266615017,Mirnovečka ulica,secondary,,True,False,15.846999999999998,,1,"LINESTRING (15.722683 45.7990407, 15.7227321 45.7990545, 15.7227692 45.7990916, 15.722796 45.7991184, 15.7228303 45.7991324)",,
"[840980546, 821224604]",Svetonedeljska cesta,tertiary,"['50', '30']",False,False,216.49200000000002,,2,"LINESTRING (15.7225397 45.7992273, 15.7216843 45.7992772, 15.7213066 45.7992993, 15.7205132 45.7993322, 15.7201283 45.7993534, 15.7200333 45.7993598, 15.7199882 45.7993628, 15.7198923 45.7993772, 15.7197634 45.7994063)",,
1266615015,Svetonedeljska cesta,tertiary,50,True,False,14.745999999999999,,1,"LINESTRING (15.7225397 45.7992273, 15.7225719 45.7992043, 15.7226375 45.7991953, 15.7227139 45.7991873)",,
1266615014,Ulica kralja Petra Krešimira IV.,secondary,,True,False,14.024000000000001,,1,"LINESTRING (15.7228835 45.799252, 15.7229562 45.7993332, 15.7229513 45.7993634)",,
1266615027,,secondary,,True,False,7.406000000000001,,1,"LINESTRING (15.7228835 45.799252, 15.7228595 45.7992642, 15.7228282 45.7992713, 15.7227953 45.7992711)",roundabout,
89331283,Ulica Bogumila Tonija,residential,,False,False,43.486000000000004,,,"LINESTRING (15.7165288 45.7994404, 15.7165039 45.7994934, 15.7167049 45.7995601, 15.7169505 45.799616)",,
89343465,Ulica Ivana Zajca,residential,,False,True,71.103,,,"LINESTRING (15.7136842 45.807714, 15.7145963 45.8076458)",,
89343457,Ulica Jakova Gotovca,residential,,False,True,140.667,,,"LINESTRING (15.7136842 45.807714, 15.7135288 45.8066991, 15.7134916 45.8064561)",,
772972559,,residential,,False,False,52.884,,,"LINESTRING (15.7174904 45.8019524, 15.7170109 45.8016141)",,
893956335,Žumberačka ulica,residential,,False,True,62.681999999999995,,,"LINESTRING (15.7174904 45.8019524, 15.717605 45.8018695, 15.7177572 45.8017552, 15.7178707 45.8016699, 15.7180421 45.8015403)",,
772972559,,residential,,False,True,52.884,,,"LINESTRING (15.7170109 45.8016141, 15.7174904 45.8019524)",,
778216108,Ulica grada Wirgesa,primary,,False,False,44.381,,2,"LINESTRING (15.7163389 45.8073377, 15.7165211 45.8071656, 15.716675 45.8070146)",,D231
89361018,Ulica 151. Samoborske brigade HV,unclassified,,False,False,40.836,,,"LINESTRING (15.716675 45.8070146, 15.7167503 45.8071497, 15.7168702 45.8073557)",,
"[147267708, 657281726]",Ulica grada Wirgesa,primary,,False,False,57.242,,2,"LINESTRING (15.716675 45.8070146, 15.7168072 45.8068904, 15.7170163 45.8067093, 15.7171357 45.8066125)",,D231
657281729,Ulica Ljudevita Gaja,secondary,50,False,True,51.92,,,"LINESTRING (15.716675 45.8070146, 15.7165704 45.8069189, 15.7165161 45.8068745, 15.7164044 45.8068219, 15.7161483 45.8067452)",,
778216108,Ulica grada Wirgesa,primary,,False,True,44.381,,2,"LINESTRING (15.716675 45.8070146, 15.7165211 45.8071656, 15.7163389 45.8073377)",,D231
"[657281723, 92873309, 813856613, 92873308]",Ulica grada Wirgesa,primary,,False,False,92.742,yes,2,"LINESTRING (15.7171357 45.8066125, 15.7173175 45.8064836, 15.7175805 45.8063, 15.7176078 45.806279, 15.7176558 45.8062398, 15.717716 45.8061921, 15.717951 45.8060027)",,D231
"[147267708, 657281726]",Ulica grada Wirgesa,primary,,False,True,57.242000000000004,,2,"LINESTRING (15.7171357 45.8066125, 15.7170163 45.8067093, 15.7168072 45.8068904, 15.716675 45.8070146)",,D231
757054882,,secondary,,True,False,14.439,,1,"LINESTRING (15.7131522 45.8046957, 15.7131848 45.8046832, 15.7132211 45.8046773, 15.7132583 45.8046785, 15.7132937 45.8046867, 15.7133246 45.8047012)",roundabout,
