osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge,tunnel
48420039,True,1,D8,Žabica,primary,False,9.831,"LINESTRING (14.4364647 45.328387, 14.4365333 45.3283129)",,,
150353366,False,4,D8,Titov trg,primary,False,48.762,"LINESTRING (14.4479092 45.327391, 14.4476534 45.3271757, 14.4476174 45.327141, 14.4475186 45.3270493)",,,
"[438369331, 143300996]",True,3,D8,Jelačićev trg,primary,False,63.536,"LINESTRING (14.4459472 45.325796, 14.4458521 45.3257545, 14.4457879 45.3257339, 14.4457331 45.3257236, 14.4456712 45.3257128, 14.4456074 45.3257032, 14.4455429 45.3256943, 14.4454416 45.3256829, 14.4453701 45.3256742, 14.4453062 45.3256675, 14.4452425 45.3256606, 14.4452299 45.3256595, 14.4451925 45.3256561, 14.4451686 45.3256539)",,,
"[494786012, 144815734]",False,3,,Trg Riccarda Zanelle,secondary,True,140.474,"LINESTRING (14.4420214 45.3294, 14.4421144 45.3293622, 14.4426257 45.3291548, 14.4426816 45.3291321, 14.4427385 45.3291091, 14.4428648 45.3290625, 14.4429291 45.3290448, 14.4429779 45.3290389, 14.443025 45.3290365, 14.4430795 45.329038, 14.4431419 45.3290495, 14.443189 45.3290648, 14.4432361 45.3290845, 14.4433498 45.3291549, 14.4435123 45.329272, 14.4435359 45.3293035)","['20', '30']",,
808033910,True,2,,Trg Riccarda Zanelle,secondary,False,27.841,"LINESTRING (14.4420214 45.3294, 14.4419596 45.3294364, 14.4418979 45.3294642, 14.4418325 45.3294771, 14.4417794 45.3294764, 14.4417359 45.3294705, 14.4417021 45.3294601)",20,,
"[437315256, 437315258, 305171622]",False,"['4', '3']",,Ulica žrtava fašizma,secondary,True,197.846,"LINESTRING (14.4445489 45.3282785, 14.4444399 45.3283434, 14.4441117 45.328527, 14.4439703 45.3285904, 14.4438084 45.3286455, 14.4436012 45.3287006, 14.44244 45.3290308, 14.4423078 45.3290758)",30,,
437315257,True,2,,Ulica žrtava fašizma,secondary,False,47.477000000000004,"LINESTRING (14.4445489 45.3282785, 14.4446351 45.3282007, 14.4447063 45.3281462, 14.4447661 45.3281111, 14.4448795 45.3280541, 14.4450031 45.3280015)",30,,
35836924,False,,,Lorenzov prolaz,residential,False,128.381,"LINESTRING (14.4440172 45.3303914, 14.4439821 45.3303561, 14.4439135 45.3302876, 14.4438449 45.3302326, 14.4438117 45.3301963, 14.4437928 45.3301547, 14.4437834 45.3301197, 14.4437857 45.3300734, 14.4438107 45.330017, 14.4438824 45.3299221, 14.4439492 45.3298421, 14.444017 45.3297853, 14.4441987 45.3296402, 14.4442418 45.3295963, 14.4442912 45.3295598, 14.4444014 45.3295077, 14.4444415 45.329484, 14.4444667 45.3294662)",,,
144880090,False,2,,Pomerio,secondary,True,362.534,"LINESTRING (14.4373954 45.3301938, 14.4374902 45.3301971, 14.4382673 45.3302243, 14.4384523 45.3302548, 14.4385525 45.3302715, 14.4388869 45.3303297, 14.4390049 45.3303451, 14.4390914 45.3303449, 14.4391766 45.33033, 14.4392588 45.3303104, 14.4398138 45.3301272, 14.4399461 45.330086, 14.4408125 45.3298028, 14.4414533 45.3296145, 14.4415287 45.3295897, 14.4415837 45.3295611, 14.4416018 45.3295497, 14.4416239 45.3295322, 14.4417021 45.3294601)",,,
"[494786011, 500255677]",False,3,,Pomerio,secondary,False,90.791,"LINESTRING (14.4373954 45.3301938, 14.4373138 45.3301908, 14.4367683 45.3301693, 14.436342 45.3301538, 14.4362356 45.3301509)",,,
144880085,False,,,Erazma Barčića,residential,False,84.60600000000001,"LINESTRING (14.4392872 45.328717, 14.4393376 45.328787, 14.4393749 45.3288148, 14.4394142 45.3288345, 14.4401437 45.3290264, 14.4402232 45.3290548)",30,,
144880085,False,,,Erazma Barčića,residential,True,96.85300000000001,"LINESTRING (14.4392872 45.328717, 14.439232 45.3286295, 14.4390696 45.3283717, 14.4390318 45.3283313, 14.4387318 45.3280493, 14.4387058 45.3280245, 14.438656 45.3279733)",30,,
144880085,False,,,Erazma Barčića,residential,True,84.606,"LINESTRING (14.4402232 45.3290548, 14.4401437 45.3290264, 14.4394142 45.3288345, 14.4393749 45.3288148, 14.4393376 45.328787, 14.4392872 45.328717)",30,,
144880086,True,,,Frana Kurelca,residential,False,82.678,"LINESTRING (14.4402232 45.3290548, 14.4402591 45.3290237, 14.4403081 45.328994, 14.4404847 45.3289098, 14.4406328 45.3288379, 14.4408571 45.3287238, 14.4410782 45.3286202)",20,,
145074662,False,,,Erazma Barčića,residential,True,48.663000000000004,"LINESTRING (14.4402232 45.3290548, 14.4402866 45.3291032, 14.4403132 45.3291341, 14.4405417 45.3294289)",20,,
35837152,False,,,Frana Supila,residential,False,41.67,"LINESTRING (14.4420563 45.3287455, 14.4421996 45.3289247, 14.4422161 45.3289469, 14.4423078 45.3290758)",20,,
144880087,True,,,Ivana Dežmana,residential,False,140.721,"LINESTRING (14.4420563 45.3287455, 14.4419717 45.3287768, 14.4406337 45.3293885, 14.440604 45.3294021, 14.4405417 45.3294289)",20,,
145074662,False,,,Erazma Barčića,residential,False,48.663000000000004,"LINESTRING (14.4405417 45.3294289, 14.4403132 45.3291341, 14.4402866 45.3291032, 14.4402232 45.3290548)",20,,
"[1234304842, 1234304843, 1234304844, 500255660, 1234304845, 48420627, 1234304857]",False,"['2', '3', '4']",,Ulica Ivana Pavla II.,unclassified,True,235.563,"LINESTRING (14.4405417 45.3294289, 14.4404888 45.3294523, 14.4404342 45.3294724, 14.44034 45.3294959, 14.4402612 45.3295096, 14.4401824 45.3295154, 14.440094 45.3295176, 14.4399958 45.3295111, 14.439861 45.3294922, 14.4397748 45.3294794, 14.4394309 45.3294284, 14.4389791 45.3293637, 14.4385593 45.3292987, 14.4382782 45.3292526, 14.4378884 45.3291779, 14.4376764 45.3291372, 14.4376172 45.3291259)","['20', '50']",,
"[465021288, 494786015]",True,4,D8,Riva,primary,False,72.668,"LINESTRING (14.4380814 45.3272434, 14.4385807 45.3270513, 14.438897 45.3269299)",,,
35836933,True,1,,Splitska ulica,residential,False,62.436,"LINESTRING (14.438897 45.3269299, 14.4389821 45.3270513, 14.4391651 45.3273571, 14.439182 45.3273853, 14.4392182 45.3274438)",,,
"[351179744, 494786017, 494786018]",True,4,D8,Riva,primary,False,301.922,"LINESTRING (14.438897 45.3269299, 14.4389866 45.3268947, 14.4397173 45.3266073, 14.4403901 45.3263428, 14.440418 45.326332, 14.4405821 45.3262672, 14.440734 45.3262076, 14.4411187 45.3260566, 14.4412639 45.3260009, 14.4418138 45.3258075, 14.4421376 45.3256932, 14.4421687 45.3256822, 14.4421945 45.3256731, 14.4422932 45.3256384)",,,
494786002,True,3,D8,Jadranski trg,primary,False,44.213,"LINESTRING (14.4392182 45.3274438, 14.4388675 45.3275847, 14.4387243 45.3276374)",40,,
351179746,True,2,D8,Žabica,primary,False,31.333,"LINESTRING (14.4371157 45.3281314, 14.4367728 45.3282773)",50,,
"[650295123, 35836943]",True,1,,Žabica,primary_link,False,46.988,"LINESTRING (14.4371157 45.3281314, 14.4370019 45.3281555, 14.4369267 45.3281642, 14.4368842 45.3281642, 14.4368271 45.3281551, 14.4367529 45.3281322, 14.4366897 45.3281007, 14.4366453 45.328065, 14.4366032 45.328018)",,,
35837118,True,1,,Slaviše Vajnera Čiče,residential,False,16.661,"LINESTRING (14.4371242 45.3292564, 14.4371762 45.3292476, 14.4372134 45.3292477, 14.4372444 45.3292527, 14.4372736 45.3292626, 14.4372932 45.3292751, 14.4373114 45.3292934)",,,
500255666,True,2,,Ciottina,residential,False,26.069,"LINESTRING (14.4371242 45.3292564, 14.4371873 45.3292056, 14.4372279 45.3291586, 14.437295 45.329057)",,,
150353363,True,2,,Ulica Ivana Grohovca,secondary,False,161.786,"LINESTRING (14.4484319 45.32831, 14.4483045 45.3283751, 14.4481607 45.328448, 14.4481356 45.3284594, 14.4476708 45.3286697, 14.4474755 45.3287357, 14.4472814 45.3287939, 14.447112 45.3288312, 14.4469444 45.3288434, 14.4467385 45.3288495, 14.4466963 45.3288509, 14.4465662 45.32885)",,,
351185665,True,2,D3,Školjić,primary,False,56.30799999999999,"LINESTRING (14.4484319 45.32831, 14.4483896 45.3283053, 14.4483595 45.3282963, 14.4483296 45.3282805, 14.4482922 45.3282472, 14.448246 45.3281969, 14.4482233 45.328162, 14.4482129 45.3281243, 14.4482129 45.3280881, 14.4482154 45.3278764)",,,
"[437315251, 437315252]",True,3,,Ulica Ivana Grohovca,secondary,False,105.34700000000001,"LINESTRING (14.446194 45.3287665, 14.4459547 45.3286236, 14.4456744 45.3284561, 14.4452248 45.3281808, 14.4451933 45.3281658, 14.4451659 45.3281549)",,,
"[500255675, 151266219]",True,2,,Slaviše Vajnera Čiče,residential,False,100.354,"LINESTRING (14.4373114 45.3292934, 14.4373527 45.3297148, 14.4373604 45.329778, 14.4373856 45.3299847, 14.4373911 45.3301121, 14.4373954 45.3301938)",,,
145074684,True,,,Školjić,residential,False,116.825,"LINESTRING (14.4474085 45.3281545, 14.4472109 45.3282534, 14.4471483 45.3282828, 14.4470088 45.3283485, 14.4462712 45.3287278, 14.446194 45.3287665)",,,
