osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,maxspeed,bridge
"[1012556160, 41711569]",False,,,residential,False,252.484,"LINESTRING (16.7723287 45.483244, 16.7722426 45.4831973, 16.7721632 45.4831401, 16.7720599 45.4830713, 16.771921 45.4829206, 16.7714692 45.4824765, 16.771195 45.482209, 16.7710547 45.4820653, 16.7709024 45.4819223, 16.7708098 45.4818568, 16.7707177 45.4818125, 16.7704877 45.4817268, 16.7702218 45.4816299, 16.7701682 45.4816063)",Ulica Stjepana Radića,,
41711569,False,,,residential,True,117.233,"LINESTRING (16.7723287 45.483244, 16.7724066 45.4832792, 16.7725356 45.4833198, 16.7726439 45.4833518, 16.7727611 45.483376, 16.7729085 45.4833935, 16.7730632 45.4834051, 16.7733495 45.4834178, 16.7735699 45.4834221, 16.7736481 45.4834268, 16.7737021 45.4834391, 16.7737676 45.483474)",Ulica Stjepana Radića,,
41711559,False,,,residential,False,70.971,"LINESTRING (16.7803867 45.4869269, 16.7812684 45.4867679)",,,
41711562,False,,,residential,True,89.37099999999998,"LINESTRING (16.7803867 45.4869269, 16.7803125 45.4866714, 16.7802399 45.4864793, 16.7801831 45.4864008, 16.7801105 45.4863189, 16.7799683 45.486194)",Ulica Ivana Gorana Kovačića,,
41711559,False,,,residential,True,70.971,"LINESTRING (16.7812684 45.4867679, 16.7803867 45.4869269)",,,
238362567,False,2,D45,primary,False,237.49899999999997,"LINESTRING (16.7812684 45.4867679, 16.7808154 45.4851799, 16.7807387 45.4849134, 16.7806953 45.4847935, 16.7806369 45.4846798)",Ulica hrvatskih branitelja,,
41711561,False,,,unclassified,False,79.61800000000001,"LINESTRING (16.7806369 45.4846798, 16.780557 45.4846979, 16.7796752 45.4849207)",,,
"[252642983, 252642982, 238362567]",False,2,D45,primary,False,346.81,"LINESTRING (16.7806369 45.4846798, 16.7805665 45.4845521, 16.7803162 45.4842006, 16.7802776 45.4841463, 16.7798352 45.4835795, 16.779711 45.4834084, 16.7796356 45.4833046, 16.779414 45.4830279, 16.7793628 45.4829634, 16.7791745 45.4827264, 16.7790853 45.4826296, 16.7788654 45.4823669, 16.7787397 45.4821998, 16.7786539 45.4820948, 16.778528 45.481936)",Ulica hrvatskih branitelja,,yes
238362567,False,2,D45,primary,True,237.499,"LINESTRING (16.7806369 45.4846798, 16.7806953 45.4847935, 16.7807387 45.4849134, 16.7808154 45.4851799, 16.7812684 45.4867679)",Ulica hrvatskih branitelja,,
41711562,False,,,residential,False,78.898,"LINESTRING (16.7801022 45.485564, 16.7798216 45.4851412, 16.7796752 45.4849207)",Ulica Ivana Gorana Kovačića,,
41711561,False,,,unclassified,True,79.61800000000001,"LINESTRING (16.7796752 45.4849207, 16.780557 45.4846979, 16.7806369 45.4846798)",,,
41711562,False,,,residential,False,261.408,"LINESTRING (16.7796752 45.4849207, 16.7794424 45.4845592, 16.7793398 45.4844252, 16.7792297 45.4843166, 16.7791144 45.4842344, 16.7790022 45.4841826, 16.7788945 45.4841467, 16.7787558 45.4841156, 16.7786552 45.4841159, 16.7785565 45.4841477, 16.7784886 45.4841988, 16.7784559 45.4842665, 16.7784457 45.4843934, 16.7784582 45.4845299, 16.7785865 45.4847997, 16.7787254 45.4850167, 16.77886 45.4851926)",Ulica Ivana Gorana Kovačića,,
41711562,False,,,residential,True,78.898,"LINESTRING (16.7796752 45.4849207, 16.7798216 45.4851412, 16.7801022 45.485564)",Ulica Ivana Gorana Kovačića,,
41711562,False,,,residential,False,68.947,"LINESTRING (16.77886 45.4851926, 16.7790833 45.4853914, 16.7793978 45.4856848)",Ulica Ivana Gorana Kovačića,,
41711562,False,,,residential,True,261.408,"LINESTRING (16.77886 45.4851926, 16.7787254 45.4850167, 16.7785865 45.4847997, 16.7784582 45.4845299, 16.7784457 45.4843934, 16.7784559 45.4842665, 16.7784886 45.4841988, 16.7785565 45.4841477, 16.7786552 45.4841159, 16.7787558 45.4841156, 16.7788945 45.4841467, 16.7790022 45.4841826, 16.7791144 45.4842344, 16.7792297 45.4843166, 16.7793398 45.4844252, 16.7794424 45.4845592, 16.7796752 45.4849207)",Ulica Ivana Gorana Kovačića,,
41711565,False,,,residential,True,107.62299999999999,"LINESTRING (16.77886 45.4851926, 16.7786739 45.4852408, 16.7779924 45.4853849, 16.7775369 45.485467)",Ulica Ivana Zajca,,
41711562,False,,,residential,False,71.999,"LINESTRING (16.7793978 45.4856848, 16.7799683 45.486194)",Ulica Ivana Gorana Kovačića,,
41711562,False,,,residential,True,68.947,"LINESTRING (16.7793978 45.4856848, 16.7790833 45.4853914, 16.77886 45.4851926)",Ulica Ivana Gorana Kovačića,,
41711562,False,,,residential,True,71.999,"LINESTRING (16.7799683 45.486194, 16.7793978 45.4856848)",Ulica Ivana Gorana Kovačića,,
41711562,False,,,residential,False,89.371,"LINESTRING (16.7799683 45.486194, 16.7801105 45.4863189, 16.7801831 45.4864008, 16.7802399 45.4864793, 16.7803125 45.4866714, 16.7803867 45.4869269)",Ulica Ivana Gorana Kovačića,,
41711565,False,,,residential,False,107.62299999999999,"LINESTRING (16.7775369 45.485467, 16.7779924 45.4853849, 16.7786739 45.4852408, 16.77886 45.4851926)",Ulica Ivana Zajca,,
41711571,False,,,residential,True,48.141999999999996,"LINESTRING (16.7775369 45.485467, 16.7775283 45.4852896, 16.777503 45.485172, 16.7774636 45.4850383)",Crkvena ulica,,
41711569,False,,,residential,False,38.467999999999996,"LINESTRING (16.7739443 45.4837966, 16.7738613 45.4836501, 16.7738266 45.4835698, 16.7737979 45.4835185, 16.7737676 45.483474)",Ulica Stjepana Radića,,
"[1082652098, 237150018]",False,,,residential,False,76.102,"LINESTRING (16.7739443 45.4837966, 16.7740982 45.4837416, 16.774125 45.483732, 16.7743174 45.4836563, 16.7747715 45.4834354)","['Ulica Antuna Gustava Matoša', 'Trg kralja Tomislava']",50,
237150018,False,,,residential,True,123.09800000000001,"LINESTRING (16.7739443 45.4837966, 16.7737603 45.4838451, 16.7733916 45.4839222, 16.7729074 45.4840151, 16.7724288 45.4841055)",Ulica Antuna Gustava Matoša,50,
41711571,False,,,residential,False,233.88,"LINESTRING (16.7755336 45.4831092, 16.7755604 45.4831665, 16.7756012 45.4832356, 16.7756289 45.4832739, 16.7756557 45.4833054, 16.7756921 45.4833223, 16.7757738 45.4833443, 16.7759777 45.4833745, 16.776129 45.4833926, 16.7761978 45.4834009, 16.7763823 45.4834325, 16.7765207 45.4834624, 16.7765802 45.483481, 16.7766433 45.4835013, 16.7767058 45.4835451, 16.7767654 45.4836062, 16.7768205 45.4836727, 16.7768851 45.4837759, 16.7772597 45.4845731)",Crkvena ulica,,
"[252643012, 252643011, 237167100]",False,,,residential,False,268.263,"LINESTRING (16.7755336 45.4831092, 16.7757131 45.4830389, 16.7760861 45.4829091, 16.7763803 45.4828052, 16.776485 45.4827724, 16.7766479 45.482719, 16.7770308 45.4825967, 16.7772055 45.4825405, 16.7773901 45.482479, 16.7775375 45.4824198, 16.777685 45.4823546, 16.7777732 45.4823099, 16.7781596 45.4821071, 16.7782892 45.4820445, 16.778528 45.481936)",Trg kralja Tomislava,50,yes
1082652098,False,,,residential,True,69.618,"LINESTRING (16.7755336 45.4831092, 16.775407 45.4831614, 16.7751914 45.4832504, 16.7747715 45.4834354)",Trg kralja Tomislava,50,
48290615,False,,,residential,False,244.60900000000004,"LINESTRING (16.7755737 45.4874268, 16.7754279 45.487452, 16.7751975 45.4874942, 16.775136 45.4874959, 16.7751023 45.4874827, 16.7750505 45.4874508, 16.7749298 45.4873568, 16.7744872 45.4869793, 16.774176 45.4867219, 16.7740037 45.486587, 16.7738495 45.4864717, 16.7737652 45.4864314, 16.7736238 45.4864159, 16.7734515 45.486419, 16.7731341 45.4864498)",Ulica bana Josipa Jelačića,,
48290615,False,,,residential,True,241.134,"LINESTRING (16.7755737 45.4874268, 16.7753588 45.4859493, 16.7753599 45.4857915, 16.7753817 45.4856907, 16.7754241 45.4856208, 16.7755084 45.4855234, 16.7755903 45.4854451, 16.775631 45.4854159, 16.7756738 45.4853978, 16.7757108 45.4853894, 16.7757577 45.4853829)",Ulica bana Josipa Jelačića,,
660525594,False,,,residential,True,5.965,"LINESTRING (16.7770917 45.4801633, 16.7771291 45.4802101)",Kolodvorska ulica,,
660525594,False,,,residential,False,83.775,"LINESTRING (16.7770917 45.4801633, 16.7769886 45.4800358, 16.776561 45.4795082)",Kolodvorska ulica,,
41711569,False,,,residential,False,117.233,"LINESTRING (16.7737676 45.483474, 16.7737021 45.4834391, 16.7736481 45.4834268, 16.7735699 45.4834221, 16.7733495 45.4834178, 16.7730632 45.4834051, 16.7729085 45.4833935, 16.7727611 45.483376, 16.7726439 45.4833518, 16.7725356 45.4833198, 16.7724066 45.4832792, 16.7723287 45.483244)",Ulica Stjepana Radića,,
41711569,False,,,residential,True,38.467999999999996,"LINESTRING (16.7737676 45.483474, 16.7737979 45.4835185, 16.7738266 45.4835698, 16.7738613 45.4836501, 16.7739443 45.4837966)",Ulica Stjepana Radića,,
48275402,False,,,unclassified,False,403.502,"LINESTRING (16.7737676 45.483474, 16.7737792 45.4833938, 16.7737875 45.4829396, 16.773791 45.4827966, 16.7737982 45.4827673, 16.7738099 45.4827427, 16.7738325 45.4827208, 16.7738877 45.4827019, 16.7740585 45.4826439, 16.7741718 45.4826101, 16.7742755 45.482577, 16.7743296 45.4825566, 16.7743593 45.482538, 16.7743826 45.4825145, 16.7743918 45.4824866, 16.7744085 45.4821393, 16.7744166 45.4819465, 16.7744225 45.4818043, 16.7744301 45.4816808, 16.7744408 45.4816122, 16.7744562 45.4815797, 16.7744926 45.4815426, 16.7745267 45.4815225, 16.7746144 45.4814855, 16.7746811 45.4814746, 16.7747759 45.4814769, 16.7748462 45.4814907, 16.77491 45.4815033, 16.7750856 45.4815442, 16.7752158 45.481572, 16.7752829 45.4815882, 16.7755927 45.4816648, 16.7757218 45.481682, 16.7758618 45.4816791, 16.7760126 45.4816572, 16.7761702 45.481621, 16.7763442 45.4815524, 16.7764281 45.4815181)",Školska ulica,,
146201701,False,,,residential,True,9.597,"LINESTRING (16.7697138 45.4858058, 16.7695965 45.485832)",Ulica Ante Starčevića,,
48275404,False,,,residential,True,76.77799999999999,"LINESTRING (16.7697138 45.4858058, 16.7701714 45.4857242, 16.7706696 45.4856393)",Ulica Ante Starčevića,,
15241844,False,,,residential,False,4.203,"LINESTRING (16.7728154 45.4852723, 16.7728031 45.4852355)",Ulica kralja Zvonimira,,
48275404,False,,,residential,False,98.963,"LINESTRING (16.7728154 45.4852723, 16.7715842 45.4854891)",Ulica Ante Starčevića,,
15241844,False,,,residential,True,133.26999999999998,"LINESTRING (16.7728154 45.4852723, 16.7729788 45.4858642, 16.7731341 45.4864498)",Ulica kralja Zvonimira,,
41711571,False,,,residential,False,48.141999999999996,"LINESTRING (16.7774636 45.4850383, 16.777503 45.485172, 16.7775283 45.4852896, 16.7775369 45.485467)",Crkvena ulica,,
41711571,False,,,residential,True,54.12,"LINESTRING (16.7774636 45.4850383, 16.7774313 45.4849723, 16.7772597 45.4845731)",Crkvena ulica,,
48275405,False,,,residential,False,138.418,"LINESTRING (16.7774636 45.4850383, 16.7766866 45.4852059, 16.7757577 45.4853829)",Ulica Grofova Erdodyja,,
41711555,False,,,residential,True,229.958,"LINESTRING (16.7757577 45.4853829, 16.7756281 45.4851902, 16.7755168 45.4849783, 16.7753618 45.4846569, 16.7752968 45.4845222, 16.7752056 45.4843427, 16.7750673 45.4840709, 16.7748955 45.4836854, 16.774794 45.4834757, 16.7747715 45.4834354)",Ulica Augusta Šenoe,,
48275405,False,,,residential,True,138.418,"LINESTRING (16.7757577 45.4853829, 16.7766866 45.4852059, 16.7774636 45.4850383)",Ulica Grofova Erdodyja,,
48290615,False,,,residential,False,241.13400000000001,"LINESTRING (16.7757577 45.4853829, 16.7757108 45.4853894, 16.7756738 45.4853978, 16.775631 45.4854159, 16.7755903 45.4854451, 16.7755084 45.4855234, 16.7754241 45.4856208, 16.7753817 45.4856907, 16.7753599 45.4857915, 16.7753588 45.4859493, 16.7755737 45.4874268)",Ulica bana Josipa Jelačića,,
15241844,False,,,residential,False,133.26999999999998,"LINESTRING (16.7731341 45.4864498, 16.7729788 45.4858642, 16.7728154 45.4852723)",Ulica kralja Zvonimira,,
48290615,False,,,residential,True,244.60899999999998,"LINESTRING (16.7731341 45.4864498, 16.7734515 45.486419, 16.7736238 45.4864159, 16.7737652 45.4864314, 16.7738495 45.4864717, 16.7740037 45.486587, 16.774176 45.4867219, 16.7744872 45.4869793, 16.7749298 45.4873568, 16.7750505 45.4874508, 16.7751023 45.4874827, 16.775136 45.4874959, 16.7751975 45.4874942, 16.7754279 45.487452, 16.7755737 45.4874268)",Ulica bana Josipa Jelačića,,
146201703,False,,,residential,False,194.45499999999998,"LINESTRING (16.7731341 45.4864498, 16.7730547 45.4864615, 16.7727032 45.4864885, 16.7725197 45.4865087, 16.772293 45.4865437, 16.772076 45.4865916, 16.7710159 45.4868377, 16.7708485 45.4868891, 16.7707931 45.4869108, 16.7707574 45.4869367)",Rudarska ulica,,
15241844,False,,,residential,True,128.995,"LINESTRING (16.7724288 45.4841055, 16.772454 45.4841818, 16.7728031 45.4852355)",Ulica kralja Zvonimira,,
237150018,False,,,residential,False,123.09800000000001,"LINESTRING (16.7724288 45.4841055, 16.7729074 45.4840151, 16.7733916 45.4839222, 16.7737603 45.4838451, 16.7739443 45.4837966)",Ulica Antuna Gustava Matoša,50,
48275404,False,,,residential,False,73.23,"LINESTRING (16.7715842 45.4854891, 16.7706696 45.4856393)",Ulica Ante Starčevića,,
48275404,False,,,residential,True,98.963,"LINESTRING (16.7715842 45.4854891, 16.7728154 45.4852723)",Ulica Ante Starčevića,,
146201712,False,,,residential,False,59.644,"LINESTRING (16.7715842 45.4854891, 16.7717596 45.4860112)",Ulica Ivana Mažuranića,,
146201699,False,,,residential,False,61.411,"LINESTRING (16.7735713 45.4851135, 16.7731308 45.4851795, 16.7728031 45.4852355)",Ulica Ante Starčevića,,
146201699,False,,,residential,True,71.926,"LINESTRING (16.7735713 45.4851135, 16.773924 45.4850493, 16.7744643 45.4849509)",Ulica Ante Starčevića,,
146201715,False,,,residential,True,130.321,"LINESTRING (16.7735713 45.4851135, 16.773668 45.48518, 16.7740965 45.4856602, 16.7742909 45.4859111, 16.7744721 45.4860969)",Ulica Augusta Cesarca,,
146201692,False,,,residential,True,103.65499999999999,"LINESTRING (16.7707574 45.4869367, 16.7704969 45.48638, 16.7704825 45.486345, 16.7704912 45.4863168, 16.770522 45.4863009, 16.7708753 45.4862437)",,,
146201703,False,,,residential,True,194.45499999999998,"LINESTRING (16.7707574 45.4869367, 16.7707931 45.4869108, 16.7708485 45.4868891, 16.7710159 45.4868377, 16.772076 45.4865916, 16.772293 45.4865437, 16.7725197 45.4865087, 16.7727032 45.4864885, 16.7730547 45.4864615, 16.7731341 45.4864498)",Rudarska ulica,,
42488543,False,2,D45,primary,False,72.691,"LINESTRING (16.7809377 45.4814343, 16.7813438 45.4813652, 16.7815838 45.4813183, 16.7818395 45.4812686)",,,
42488543,False,2,D45,primary,True,196.201,"LINESTRING (16.7809377 45.4814343, 16.7803606 45.4815464, 16.7797319 45.4816702, 16.7792297 45.4817673, 16.7787358 45.4818677, 16.7786985 45.4818785, 16.778528 45.481936)",,,
146201696,False,,,residential,False,274.58,"LINESTRING (16.7809377 45.4814343, 16.780905 45.4813682, 16.78089 45.4813347, 16.7808327 45.481228, 16.7806971 45.4810124, 16.7805781 45.4808462, 16.7805285 45.480755, 16.7804954 45.4806747, 16.7804542 45.4805937, 16.7804021 45.4805192, 16.7802054 45.4802383, 16.7799164 45.4798426, 16.7795875 45.4794336, 16.7794182 45.4792119)",Ulica Andrije Hebranga,,
146201699,False,,,residential,False,71.926,"LINESTRING (16.7744643 45.4849509, 16.773924 45.4850493, 16.7735713 45.4851135)",Ulica Ante Starčevića,,
146201701,False,,,residential,False,9.597,"LINESTRING (16.7695965 45.485832, 16.7697138 45.4858058)",Ulica Ante Starčevića,,
146201711,False,,,residential,True,141.914,"LINESTRING (16.7695965 45.485832, 16.7695292 45.4855587, 16.7695209 45.4854304, 16.7695324 45.48529, 16.7695405 45.4852429, 16.769554 45.4852126, 16.769588 45.4851967, 16.7700013 45.4851285, 16.7704554 45.4850666)",Ulica Eugena Kvaternika,,
146201702,False,,,residential,False,13.071,"LINESTRING (16.7780606 45.4797659, 16.7782073 45.479709)",Ulica kneza Višeslava,,
146201719,False,,,residential,False,115.934,"LINESTRING (16.7780606 45.4797659, 16.7778782 45.4795471, 16.7777618 45.4795007, 16.7776618 45.4793735, 16.7775681 45.4792521, 16.77749 45.4791473, 16.7773575 45.4789709, 16.7772849 45.4788914)",Ulica kneza Trpimira,,
146201719,False,,,residential,True,66.204,"LINESTRING (16.7780606 45.4797659, 16.7781714 45.4799122, 16.7781793 45.4799349, 16.778183 45.4799536, 16.7781906 45.4799858, 16.7782021 45.4800234, 16.7782193 45.480061, 16.778237 45.480096, 16.7784084 45.4803035)",Ulica kneza Trpimira,,
146201719,False,,,residential,False,4.709,"LINESTRING (16.7772849 45.4788914, 16.7772522 45.4788558)",Ulica kneza Trpimira,,
146201719,False,,,residential,True,115.93399999999998,"LINESTRING (16.7772849 45.4788914, 16.7773575 45.4789709, 16.77749 45.4791473, 16.7775681 45.4792521, 16.7776618 45.4793735, 16.7777618 45.4795007, 16.7778782 45.4795471, 16.7780606 45.4797659)",Ulica kneza Trpimira,,
1180719765,True,,3124,secondary,False,55.498000000000005,"LINESTRING (16.7772849 45.4788914, 16.7767971 45.4790971, 16.7766724 45.4791456)",Ulica kralja Petra Krešimira IV,,
48275404,False,,,residential,True,73.23,"LINESTRING (16.7706696 45.4856393, 16.7715842 45.4854891)",Ulica Ante Starčevića,,
146201688,False,,,residential,False,65.834,"LINESTRING (16.7706696 45.4856393, 16.7704554 45.4850666)",,,
146201692,False,,,residential,False,69.093,"LINESTRING (16.7706696 45.4856393, 16.7708753 45.4862437)",,,
48275404,False,,,residential,False,76.77799999999999,"LINESTRING (16.7706696 45.4856393, 16.7701714 45.4857242, 16.7697138 45.4858058)",Ulica Ante Starčevića,,
146201688,False,,,residential,True,65.834,"LINESTRING (16.7704554 45.4850666, 16.7706696 45.4856393)",,,
146201711,False,,,residential,False,141.91400000000002,"LINESTRING (16.7704554 45.4850666, 16.7700013 45.4851285, 16.769588 45.4851967, 16.769554 45.4852126, 16.7695405 45.4852429, 16.7695324 45.48529, 16.7695209 45.4854304, 16.7695292 45.4855587, 16.7695965 45.485832)",Ulica Eugena Kvaternika,,
146201711,False,,,residential,True,63.093,"LINESTRING (16.7704554 45.4850666, 16.7705517 45.4850391, 16.7712431 45.4849413)",Ulica Eugena Kvaternika,,
146201692,False,,,residential,True,69.093,"LINESTRING (16.7708753 45.4862437, 16.7706696 45.4856393)",,,
146201692,False,,,residential,False,103.655,"LINESTRING (16.7708753 45.4862437, 16.770522 45.4863009, 16.7704912 45.4863168, 16.7704825 45.486345, 16.7704969 45.48638, 16.7707574 45.4869367)",,,
146201712,False,,,residential,True,78.225,"LINESTRING (16.7708753 45.4862437, 16.7716938 45.4860969, 16.7717493 45.4860756, 16.7717655 45.4860472, 16.7717596 45.4860112)",Ulica Ivana Mažuranića,,
146201715,False,,,residential,False,130.321,"LINESTRING (16.7744721 45.4860969, 16.7742909 45.4859111, 16.7740965 45.4856602, 16.773668 45.48518, 16.7735713 45.4851135)",Ulica Augusta Cesarca,,
146201710,False,,,residential,True,82.01100000000001,"LINESTRING (16.7784084 45.4803035, 16.777562 45.4806444, 16.7774963 45.4806709)",,,
146201719,False,,,residential,False,66.204,"LINESTRING (16.7784084 45.4803035, 16.778237 45.480096, 16.7782193 45.480061, 16.7782021 45.4800234, 16.7781906 45.4799858, 16.778183 45.4799536, 16.7781793 45.4799349, 16.7781714 45.4799122, 16.7780606 45.4797659)",Ulica kneza Trpimira,,
146201719,False,,,residential,True,92.053,"LINESTRING (16.7784084 45.4803035, 16.7785776 45.4805282, 16.7786658 45.4806434, 16.7787088 45.4806991, 16.7787242 45.4807365, 16.7787264 45.4807641, 16.778706 45.4809008, 16.7786939 45.4809719, 16.7787025 45.4810357, 16.778724 45.4810727)",Ulica kneza Trpimira,,
252548462,False,2,D45,primary,True,151.375,"LINESTRING (16.7805816 45.4787203, 16.780905 45.4791259, 16.7810392 45.479299, 16.781161 45.4794638, 16.7812122 45.4795481, 16.7812632 45.4796289, 16.7813228 45.4797393, 16.7813842 45.4798616, 16.7813963 45.479901, 16.7814131 45.4799455)",Ulica kneza Ljudevita Posavskog,50,
146201711,False,,,residential,False,63.093,"LINESTRING (16.7712431 45.4849413, 16.7705517 45.4850391, 16.7704554 45.4850666)",Ulica Eugena Kvaternika,,
146201712,False,,,residential,True,59.644,"LINESTRING (16.7717596 45.4860112, 16.7715842 45.4854891)",Ulica Ivana Mažuranića,,
146201713,False,,,residential,True,24.083,"LINESTRING (16.7717596 45.4860112, 16.7720581 45.4859554)",,,
146201712,False,,,residential,False,78.225,"LINESTRING (16.7717596 45.4860112, 16.7717655 45.4860472, 16.7717493 45.4860756, 16.7716938 45.4860969, 16.7708753 45.4862437)",Ulica Ivana Mažuranića,,
146201702,False,,,residential,True,109.4,"LINESTRING (16.7794182 45.4792119, 16.7782073 45.479709)",Ulica kneza Višeslava,,
146201696,False,,,residential,False,35.754,"LINESTRING (16.7794182 45.4792119, 16.7793542 45.4791323, 16.7792181 45.478963, 16.779193 45.4789318)",Ulica Andrije Hebranga,,
146201696,False,,,residential,True,274.58,"LINESTRING (16.7794182 45.4792119, 16.7795875 45.4794336, 16.7799164 45.4798426, 16.7802054 45.4802383, 16.7804021 45.4805192, 16.7804542 45.4805937, 16.7804954 45.4806747, 16.7805285 45.480755, 16.7805781 45.4808462, 16.7806971 45.4810124, 16.7808327 45.481228, 16.78089 45.4813347, 16.780905 45.4813682, 16.7809377 45.4814343)",Ulica Andrije Hebranga,,
146201719,False,,,residential,False,92.053,"LINESTRING (16.778724 45.4810727, 16.7787025 45.4810357, 16.7786939 45.4809719, 16.778706 45.4809008, 16.7787264 45.4807641, 16.7787242 45.4807365, 16.7787088 45.4806991, 16.7786658 45.4806434, 16.7785776 45.4805282, 16.7784084 45.4803035)",Ulica kneza Trpimira,,
146201713,False,,,residential,False,24.083,"LINESTRING (16.7720581 45.4859554, 16.7717596 45.4860112)",,,
146201696,False,,,residential,True,35.754,"LINESTRING (16.779193 45.4789318, 16.7792181 45.478963, 16.7793542 45.4791323, 16.7794182 45.4792119)",Ulica Andrije Hebranga,,
146201704,False,,,residential,True,142.53799999999998,"LINESTRING (16.779193 45.4789318, 16.7780277 45.4794084, 16.7780137 45.4794584, 16.7782073 45.479709)",Ulica kneza Domagoja,,
660525594,False,,,residential,False,58.694,"LINESTRING (16.7774963 45.4806709, 16.7771291 45.4802101)",Kolodvorska ulica,,
146201710,False,,,residential,False,82.01100000000001,"LINESTRING (16.7774963 45.4806709, 16.777562 45.4806444, 16.7784084 45.4803035)",,,
660525594,False,,,residential,True,38.9,"LINESTRING (16.7774963 45.4806709, 16.7776758 45.4808963, 16.7777431 45.4809749)",Kolodvorska ulica,,
237715996,False,,,residential,False,58.763,"LINESTRING (16.7770975 45.4812476, 16.7776867 45.4810001, 16.7777431 45.4809749)",Dalmatinska ulica,,
237715996,False,,,residential,True,98.362,"LINESTRING (16.7770975 45.4812476, 16.7770479 45.4811942, 16.7769939 45.4811331, 16.7767327 45.4808112, 16.7765339 45.480572, 16.7764607 45.4804841)",Dalmatinska ulica,,
"[1181201728, 1181201729, 1181201727]",False,,,unclassified,True,60.236,"LINESTRING (16.7770975 45.4812476, 16.7769659 45.4813008, 16.7768419 45.4813509, 16.7765928 45.4814516, 16.7765513 45.4814687, 16.7764281 45.4815181)",,,yes
237715996,False,,,residential,True,58.763,"LINESTRING (16.7777431 45.4809749, 16.7776867 45.4810001, 16.7770975 45.4812476)",Dalmatinska ulica,,
660525594,False,,,residential,False,38.9,"LINESTRING (16.7777431 45.4809749, 16.7776758 45.4808963, 16.7774963 45.4806709)",Kolodvorska ulica,,
660525594,False,,,residential,True,123.14999999999999,"LINESTRING (16.7777431 45.4809749, 16.7782523 45.4815973, 16.7784271 45.4818111, 16.778448 45.4818366, 16.778528 45.481936)",Kolodvorska ulica,,
48275400,True,,,residential,False,61.940999999999995,"LINESTRING (16.7764607 45.4804841, 16.776482 45.4804471, 16.7765046 45.4804234, 16.7765527 45.4803902, 16.7766607 45.4803367, 16.7768128 45.4802693, 16.7769206 45.4802275, 16.7770278 45.4801868, 16.7770917 45.4801633)",Dubrovačka ulica,,
237715996,False,,,residential,False,98.36199999999998,"LINESTRING (16.7764607 45.4804841, 16.7765339 45.480572, 16.7767327 45.4808112, 16.7769939 45.4811331, 16.7770479 45.4811942, 16.7770975 45.4812476)",Dalmatinska ulica,,
146201702,False,,,residential,False,109.4,"LINESTRING (16.7782073 45.479709, 16.7794182 45.4792119)",Ulica kneza Višeslava,,
146201702,False,,,residential,True,13.071,"LINESTRING (16.7782073 45.479709, 16.7780606 45.4797659)",Ulica kneza Višeslava,,
146201704,False,,,residential,False,142.538,"LINESTRING (16.7782073 45.479709, 16.7780137 45.4794584, 16.7780277 45.4794084, 16.779193 45.4789318)",Ulica kneza Domagoja,,
