osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,junction,bridge
85612797,,,residential,,False,True,21.299,"LINESTRING (13.962082 45.4063517, 13.9619118 45.406202)",Naselje Verona,,
85612966,,,unclassified,,False,False,22.598,"LINESTRING (13.962082 45.4063517, 13.9622581 45.4061904)",,,
85612797,,,residential,,False,False,211.15,"LINESTRING (13.962082 45.4063517, 13.9621796 45.4064298, 13.9623379 45.4065349, 13.962523 45.4066341, 13.9629008 45.4068105, 13.963161 45.4069551, 13.9633378 45.407037, 13.9635285 45.4070944, 13.9636385 45.407117, 13.9637371 45.407124, 13.963797 45.4071245, 13.9639139 45.4071175, 13.9643094 45.4070842, 13.9644202 45.4070734)",Naselje Verona,,
85612966,,,unclassified,,False,True,22.598,"LINESTRING (13.9622581 45.4061904, 13.962082 45.4063517)",,,
173579015,2,D44,primary,50,False,False,209.32599999999996,"LINESTRING (13.9622581 45.4061904, 13.962466 45.4063178, 13.9626139 45.4064032, 13.9627903 45.4064817, 13.9629838 45.4065361, 13.9631636 45.4065762, 13.963366 45.4065867, 13.9640504 45.4066057, 13.9644706 45.4066257, 13.9647623 45.4066715)",,,
121115899,2,,residential,,False,False,249.593,"LINESTRING (13.9596666 45.4072127, 13.9604791 45.4080317, 13.9607068 45.4081544, 13.960929 45.4082247, 13.9612394 45.4082678, 13.9614744 45.4083004, 13.9621007 45.4083697, 13.9621549 45.4083757)",Ulica Ivana Sancina,,
121115900,,,residential,,False,False,164.543,"LINESTRING (13.9633949 45.4091098, 13.9635876 45.4093286, 13.9638662 45.409653, 13.9639503 45.4097543, 13.9640177 45.4098588, 13.9643555 45.4102337, 13.9644334 45.4103927)",Naselje Goričica,,
121115900,,,residential,,False,True,90.94500000000001,"LINESTRING (13.9633949 45.4091098, 13.9633691 45.4090824, 13.9632488 45.4089097, 13.9629544 45.4084976, 13.9628291 45.4083995)",Naselje Goričica,,
121115903,,,residential,,False,False,292.91,"LINESTRING (13.9633949 45.4091098, 13.9626311 45.4093065, 13.962824 45.4097313, 13.9629353 45.4099585, 13.9632988 45.4104407, 13.9638891 45.4111614)",Naselje Goričica,,
121115900,,,residential,,False,True,164.543,"LINESTRING (13.9644334 45.4103927, 13.9643555 45.4102337, 13.9640177 45.4098588, 13.9639503 45.4097543, 13.9638662 45.409653, 13.9635876 45.4093286, 13.9633949 45.4091098)",Naselje Goričica,,
121115905,,,residential,,False,False,66.625,"LINESTRING (13.9628334 45.410815, 13.9629224 45.4110262, 13.962981 45.4111731, 13.9629682 45.4113993)",Naselje Goričica,,
121115905,,,residential,,False,True,83.15799999999999,"LINESTRING (13.9628334 45.410815, 13.9626339 45.4104186, 13.962403 45.4101341)",Naselje Goričica,,
121115906,,,residential,,False,False,151.976,"LINESTRING (13.9628334 45.410815, 13.9624655 45.4110202, 13.9621865 45.4111613, 13.9619772 45.411337, 13.9618705 45.4114638, 13.9617597 45.4118757)",Naselje Goričica,,
121115903,,,residential,,False,True,292.91,"LINESTRING (13.9638891 45.4111614, 13.9632988 45.4104407, 13.9629353 45.4099585, 13.962824 45.4097313, 13.9626311 45.4093065, 13.9633949 45.4091098)",Naselje Goričica,,
121115902,,,residential,,False,True,103.81700000000001,"LINESTRING (13.9666133 45.4112658, 13.9669397 45.4111606, 13.9671726 45.4110579, 13.9674015 45.4109328, 13.9677056 45.4107443)",Sportska ulica,,
970996603,,,residential,,False,False,91.923,"LINESTRING (13.9666133 45.4112658, 13.9667632 45.4116989, 13.9669284 45.4120618)",Ulica II. istarske brigade,,
121115905,,,residential,,False,False,99.738,"LINESTRING (13.9629682 45.4113993, 13.9628069 45.4117797, 13.9628017 45.4118852, 13.9627933 45.4119573, 13.9628308 45.4120338, 13.9631296 45.412153)",Naselje Goričica,,
121115905,,,residential,,False,True,66.625,"LINESTRING (13.9629682 45.4113993, 13.962981 45.4111731, 13.9629224 45.4110262, 13.9628334 45.410815)",Naselje Goričica,,
569340126,,,residential,,False,True,64.13300000000001,"LINESTRING (13.9629682 45.4113993, 13.9631463 45.4114916, 13.9632847 45.4115819, 13.9633587 45.4116818, 13.9634417 45.411848)",,,
121115906,,,residential,,False,True,151.976,"LINESTRING (13.9617597 45.4118757, 13.9618705 45.4114638, 13.9619772 45.411337, 13.9621865 45.4111613, 13.9624655 45.4110202, 13.9628334 45.410815)",Naselje Goričica,,
569340126,,,residential,,False,False,317.226,"LINESTRING (13.9669284 45.4120618, 13.9668638 45.4120969, 13.9660405 45.4125457, 13.9659765 45.4125799, 13.9658742 45.4125921, 13.9652062 45.4124052, 13.9649473 45.4123397, 13.9647328 45.4122996, 13.9644814 45.4122681, 13.9642506 45.4122489, 13.9640703 45.4121993, 13.9635447 45.4120208, 13.9634769 45.4119625, 13.9634417 45.411848)",,,
970996603,,,residential,,False,True,91.923,"LINESTRING (13.9669284 45.4120618, 13.9667632 45.4116989, 13.9666133 45.4112658)",Ulica II. istarske brigade,,
85612797,,,residential,,False,False,21.299,"LINESTRING (13.9619118 45.406202, 13.962082 45.4063517)",Naselje Verona,,
166251636,,,residential,,False,False,66.101,"LINESTRING (13.9619118 45.406202, 13.9615034 45.4062974, 13.9610934 45.4063481)",Naselje Verona,,
166251635,,,residential,,False,False,49.769999999999996,"LINESTRING (13.9610934 45.4063481, 13.9611789 45.4065172, 13.9613908 45.4067403)",Naselje Verona,,
166251636,,,residential,,False,False,146.813,"LINESTRING (13.9610934 45.4063481, 13.9606707 45.4063555, 13.96016 45.4063287, 13.9599203 45.406358, 13.9596647 45.4064048, 13.9592628 45.4065274)",Naselje Verona,,
166251636,,,residential,,False,True,66.101,"LINESTRING (13.9610934 45.4063481, 13.9615034 45.4062974, 13.9619118 45.406202)",Naselje Verona,,
166251636,,,residential,,False,True,146.813,"LINESTRING (13.9592628 45.4065274, 13.9596647 45.4064048, 13.9599203 45.406358, 13.96016 45.4063287, 13.9606707 45.4063555, 13.9610934 45.4063481)",Naselje Verona,,
166251635,,,residential,,False,True,49.769999999999996,"LINESTRING (13.9613908 45.4067403, 13.9611789 45.4065172, 13.9610934 45.4063481)",Naselje Verona,,
731877080,3,D44,primary,50,False,False,21.035,"LINESTRING (13.9700245 45.4106699, 13.9698369 45.4105341)",Riječka ulica,,
"[731877080, 175878265]","['2', '3']",D44,primary,50,False,True,46.184,"LINESTRING (13.9700245 45.4106699, 13.9702037 45.410822, 13.9704015 45.41099)",Riječka ulica,,
"[731877080, 175878265]","['2', '3']",D44,primary,50,False,False,46.184,"LINESTRING (13.9704015 45.41099, 13.9702037 45.410822, 13.9700245 45.4106699)",Riječka ulica,,
207376704,1,D44,primary,40,True,False,27.227999999999998,"LINESTRING (13.9704015 45.41099, 13.9705372 45.4110573, 13.9705442 45.4110608, 13.9706255 45.4111017, 13.9706904 45.4111267)",,,
207376705,1,D44,primary,,True,False,27.278999999999996,"LINESTRING (13.9711644 45.4110025, 13.9710609 45.4111211, 13.9710148 45.4111754, 13.970978 45.4112098)",,,
175878266,1,D44,primary,40,True,False,8.369,"LINESTRING (13.9706904 45.4111267, 13.9707434 45.4111209, 13.9707969 45.4111229)",,roundabout,
175878266,1,D44,primary,40,True,False,17.628999999999998,"LINESTRING (13.9707969 45.4111229, 13.9708687 45.4111388, 13.9709309 45.4111686, 13.970978 45.4112098)",,roundabout,
175878267,1,D44,primary,50,True,False,31.857,"LINESTRING (13.9707969 45.4111229, 13.9709229 45.4110972, 13.9709988 45.411072, 13.9711644 45.4110025)",,,
175878266,1,D44,primary,40,True,False,20.730999999999998,"LINESTRING (13.9705089 45.4112525, 13.9705471 45.4111964, 13.9706101 45.4111527, 13.9706904 45.4111267)",,roundabout,
175878268,1,D44,primary,,True,False,30.746,"LINESTRING (13.9705089 45.4112525, 13.9705025 45.4111662, 13.9704721 45.4111032, 13.9704015 45.41099)",,,
175878266,1,D44,primary,40,True,False,15.737,"LINESTRING (13.9705328 45.4113898, 13.9705206 45.4113685, 13.9705077 45.411346, 13.9704995 45.4112992, 13.9705089 45.4112525)",,roundabout,
175878266,1,D44,primary,40,True,False,18.852999999999998,"LINESTRING (13.9709823 45.4113868, 13.9709334 45.4114317, 13.9708671 45.4114637, 13.9707899 45.4114798)",,roundabout,
175878270,1,5011,secondary,,True,False,31.808,"LINESTRING (13.9709823 45.4113868, 13.9709787 45.4114509, 13.9709873 45.4115101, 13.9710506 45.4116663)",,,
175878263,1,D201,primary,,True,False,26.387999999999998,"LINESTRING (13.9707139 45.4114788, 13.9706411 45.4114958, 13.9705626 45.4115332, 13.9704225 45.4115963)",,,
175878266,1,D44,primary,40,True,False,17.772,"LINESTRING (13.9707139 45.4114788, 13.9706417 45.4114623, 13.9705796 45.4114318, 13.9705328 45.4113898)",,roundabout,
175878266,1,D44,primary,40,True,False,5.934,"LINESTRING (13.9707899 45.4114798, 13.9707139 45.4114788)",,roundabout,
207376703,1,D201,primary,,True,False,24.705,"LINESTRING (13.9704225 45.4115963, 13.9704544 45.4115368, 13.9704897 45.4114933, 13.9705178 45.4114478, 13.9705328 45.4113898)",,,
207376706,1,5011,secondary,,True,False,29.630000000000003,"LINESTRING (13.9710506 45.4116663, 13.9709134 45.4115407, 13.970871 45.4115066, 13.9707899 45.4114798)",,,
175879224,1,,residential,,True,False,6.4670000000000005,"LINESTRING (13.964682 45.4070511, 13.9647187 45.4070377, 13.9647597 45.4070333)",Trg Fontana,roundabout,
175879224,1,,residential,,True,False,14.169,"LINESTRING (13.9647597 45.4070333, 13.9647955 45.4070373, 13.9648283 45.4070483, 13.9648553 45.4070653, 13.9648742 45.4070871, 13.9648836 45.4071117)",Trg Fontana,roundabout,
1023628425,1,,residential,,True,False,22.206000000000003,"LINESTRING (13.9647597 45.4070333, 13.9648898 45.4069486, 13.9649693 45.4068983)",Trg Fontana,,
175879224,1,,residential,,True,False,13.988,"LINESTRING (13.9648834 45.4071337, 13.9648737 45.4071579, 13.9648547 45.4071793, 13.9648279 45.407196, 13.9647956 45.4072068, 13.9647602 45.4072108)",Trg Fontana,roundabout,
175879229,1,,residential,,True,False,24.587999999999997,"LINESTRING (13.9648834 45.4071337, 13.9649074 45.4071944, 13.9649483 45.4073499)",Trg Fontana,,
1023628427,1,,residential,,True,False,5.293,"LINESTRING (13.9644446 45.4072026, 13.9644936 45.4071697)",Ulica Frana Flege,,
175879234,,,residential,,False,True,85.773,"LINESTRING (13.9644446 45.4072026, 13.9640901 45.4073263, 13.9638365 45.4074261, 13.9636563 45.4074971, 13.9634851 45.4075769)",Ulica Frana Flege,,
175879224,1,,residential,,True,False,5.51,"LINESTRING (13.9647602 45.4072108, 13.9647252 45.4072078, 13.9646927 45.4071981)",Trg Fontana,roundabout,
66390879,,,residential,,False,True,82.679,"LINESTRING (13.9649483 45.4073499, 13.9650765 45.4076292, 13.9652335 45.4079109, 13.9653172 45.4080463)",Trg Fontana,,
1023628428,1,,residential,,True,False,21.415,"LINESTRING (13.9649483 45.4073499, 13.9648847 45.4072965, 13.9648294 45.4072501, 13.9647602 45.4072108)",Trg Fontana,,
121115899,2,,residential,,False,True,249.59300000000002,"LINESTRING (13.9621549 45.4083757, 13.9621007 45.4083697, 13.9614744 45.4083004, 13.9612394 45.4082678, 13.960929 45.4082247, 13.9607068 45.4081544, 13.9604791 45.4080317, 13.9596666 45.4072127)",Ulica Ivana Sancina,,
175879223,1,,residential,30,True,False,10.573999999999998,"LINESTRING (13.9621549 45.4083757, 13.9621604 45.4083571, 13.9621744 45.4083408, 13.9621952 45.4083286, 13.9622206 45.408322, 13.9622477 45.4083215)",,roundabout,
30136592,,,residential,,False,False,40.3,"LINESTRING (13.9623166 45.4083852, 13.9625801 45.4084131, 13.9628291 45.4083995)",Trg Goričica,,
175879223,1,,residential,30,True,False,9.96,"LINESTRING (13.9623166 45.4083852, 13.9623095 45.4084024, 13.9622951 45.4084171, 13.9622748 45.4084281, 13.9622507 45.408434, 13.9622252 45.4084345)",,roundabout,
175879223,1,,residential,30,True,False,9.329,"LINESTRING (13.9622252 45.4084345, 13.9622023 45.4084298, 13.9621822 45.4084207, 13.9621668 45.4084078, 13.9621575 45.4083924, 13.9621549 45.4083757)",,roundabout,
"[202591852, 1097545036]",2,,residential,50,False,True,190.817,"LINESTRING (13.9622252 45.4084345, 13.9622198 45.4084714, 13.9621827 45.4087228, 13.9621676 45.4090648, 13.9622069 45.4094505, 13.9623446 45.4099128, 13.962403 45.4101341)",,,
731877079,2,D44,primary,50,False,False,19.541,"LINESTRING (13.9692875 45.4101446, 13.9691208 45.4100135)",Riječka ulica,,
731877079,2,D44,primary,50,False,True,42.574,"LINESTRING (13.9692875 45.4101446, 13.9696749 45.4104141)",Riječka ulica,,
177170684,1,,residential,,True,False,61.479,"LINESTRING (13.9692875 45.4101446, 13.9695995 45.4102613, 13.9697752 45.4103264, 13.9698687 45.4103589, 13.9699342 45.4103787, 13.9699891 45.4103952)",Riječka ulica,,
731877080,3,D44,primary,50,False,True,21.035,"LINESTRING (13.9698369 45.4105341, 13.9700245 45.4106699)",Riječka ulica,,
315283498,1,,residential,,True,False,21.059,"LINESTRING (13.9698369 45.4105341, 13.9698397 45.4104961, 13.9698571 45.4104634, 13.9699058 45.4104273, 13.9699891 45.4103952)",Riječka ulica,,
731877079,2,D44,primary,50,False,False,18.386,"LINESTRING (13.9698369 45.4105341, 13.9697189 45.4104449, 13.9696749 45.4104141)",Riječka ulica,,
177170684,1,,residential,,True,False,17.544,"LINESTRING (13.9699891 45.4103952, 13.9702053 45.4104383)",Riječka ulica,,
731877074,,,residential,,False,True,61.829,"LINESTRING (13.9717421 45.4104042, 13.9717133 45.410405, 13.9709507 45.4104267)",Riječka ulica,,
244464338,,,residential,,False,False,82.71900000000001,"LINESTRING (13.965289 45.4064181, 13.9653465 45.406409, 13.9654331 45.4063835, 13.9654616 45.4063751, 13.9656772 45.4062601, 13.9657616 45.4062721, 13.9658844 45.406352, 13.9660129 45.4064533, 13.9661467 45.4065127)",Ulica 1. Maja,,
315283494,2,,residential,,False,False,45.43599999999999,"LINESTRING (13.965289 45.4064181, 13.9653011 45.4063928, 13.9653378 45.4062924, 13.9653736 45.4061231, 13.965362 45.4060163)",Ulica 1. maja,,
"[173579016, 175879225, 315283494]",2,,residential,,False,True,58.982,"LINESTRING (13.965289 45.4064181, 13.9651723 45.4065875, 13.9651255 45.406651, 13.9651017 45.4066995, 13.965026 45.4068156, 13.9649693 45.4068983)","['Trg Fontana', 'Ulica 1. maja']",,yes
"[731907515, 731907523, 731907525, 244464343]",,,residential,,True,False,138.227,"LINESTRING (13.9684259 45.4063311, 13.9683325 45.4062694, 13.9683164 45.4062587, 13.9685025 45.4061028, 13.9686068 45.4060185, 13.9686559 45.4059338, 13.96862 45.4057994, 13.9685343 45.4055953, 13.9685146 45.4055405, 13.9685837 45.4055091, 13.9686048 45.4054833, 13.968602 45.4054635, 13.9684591 45.4053368, 13.9683825 45.405352)","['Titov trg', 'Ulica Majka Trinajstića', 'Ulica Joakima Rakovca', 'Trg Josipa Fabijančića']",,
321536080,,,residential,,False,False,7.237,"LINESTRING (13.9684259 45.4063311, 13.9684842 45.4063665, 13.968496 45.4063737)",,,
244464338,,,residential,,False,True,82.719,"LINESTRING (13.9661467 45.4065127, 13.9660129 45.4064533, 13.9658844 45.406352, 13.9657616 45.4062721, 13.9656772 45.4062601, 13.9654616 45.4063751, 13.9654331 45.4063835, 13.9653465 45.406409, 13.965289 45.4064181)",Ulica 1. Maja,,
315283487,,,residential,,False,False,129.28799999999998,"LINESTRING (13.9640729 45.4053058, 13.9651574 45.4059544, 13.9652256 45.4059925, 13.9653002 45.4060172, 13.965362 45.4060163)",Ulica Stjepana Konzula,,
315283487,,,residential,,False,True,129.288,"LINESTRING (13.965362 45.4060163, 13.9653002 45.4060172, 13.9652256 45.4059925, 13.9651574 45.4059544, 13.9640729 45.4053058)",Ulica Stjepana Konzula,,
315283494,2,,residential,,False,False,419.536,"LINESTRING (13.965362 45.4060163, 13.965334 45.4059447, 13.965099 45.4057049, 13.9649876 45.4055815, 13.9649496 45.4055086, 13.9649901 45.4054443, 13.9650489 45.4053867, 13.9651189 45.4053319, 13.9658673 45.4048452, 13.9659559 45.4048199, 13.9659884 45.4048067, 13.9660252 45.4048012, 13.9660626 45.404804, 13.966097 45.4048146, 13.966125 45.4048322, 13.9661412 45.4048503, 13.9661503 45.4048707, 13.966152 45.404892, 13.9661299 45.4049242, 13.9659891 45.405033, 13.9658548 45.4051327, 13.9658333 45.4052079, 13.9658607 45.4052594, 13.9660961 45.4054246, 13.9662852 45.4055199, 13.9663796 45.4055168, 13.9664769 45.4054974, 13.9665983 45.4054555, 13.9666924 45.4054043, 13.9668252 45.4053253, 13.9669288 45.405257, 13.9670035 45.4052276, 13.9670799 45.4052192, 13.9671393 45.4052331, 13.9671752 45.4052856, 13.9671708 45.4053596, 13.9671501 45.4054246, 13.9671128 45.4055271, 13.9670852 45.4055797, 13.9670421 45.405658)",Ulica 1. maja,,
315283494,2,,residential,,False,True,45.43600000000001,"LINESTRING (13.965362 45.4060163, 13.9653736 45.4061231, 13.9653378 45.4062924, 13.9653011 45.4063928, 13.965289 45.4064181)",Ulica 1. maja,,
315283489,,,residential,,False,True,126.079,"LINESTRING (13.9651062 45.4069636, 13.9653242 45.4070589, 13.9655903 45.4072299, 13.965746 45.4074147, 13.9658592 45.407681, 13.9659528 45.407878)",Trg Fontana,,
315283488,,,residential,,False,False,53.03,"LINESTRING (13.9659528 45.407878, 13.9653172 45.4080463)",Trg Fontana,,
315283489,,,residential,,False,True,48.787,"LINESTRING (13.9659528 45.407878, 13.9661454 45.4082954)",Trg Fontana,,
315283489,,,residential,,False,False,126.07900000000001,"LINESTRING (13.9659528 45.407878, 13.9658592 45.407681, 13.965746 45.4074147, 13.9655903 45.4072299, 13.9653242 45.4070589, 13.9651062 45.4069636)",Trg Fontana,,
315283488,,,residential,,False,True,53.03,"LINESTRING (13.9653172 45.4080463, 13.9659528 45.407878)",Trg Fontana,,
66390879,,,residential,,False,False,82.679,"LINESTRING (13.9653172 45.4080463, 13.9652335 45.4079109, 13.9650765 45.4076292, 13.9649483 45.4073499)",Trg Fontana,,
66390879,,,residential,,False,True,55.562,"LINESTRING (13.9653172 45.4080463, 13.9654892 45.4083203, 13.965625 45.4084964)",Trg Fontana,,
315283489,,,residential,,False,False,48.787,"LINESTRING (13.9661454 45.4082954, 13.9659528 45.407878)",Trg Fontana,,
315283496,,,residential,,False,True,52.089999999999996,"LINESTRING (13.9698452 45.4090057, 13.9699862 45.4094087, 13.9700157 45.409458)",Riječka ulica,,
315283483,,,residential,,False,True,77.767,"LINESTRING (13.9681443 45.4093192, 13.9681078 45.4093572, 13.9680935 45.4093721, 13.9674206 45.4097973)",Ulica Antuna Cerovca Tonića,,
731877079,2,D44,primary,50,False,False,172.53199999999998,"LINESTRING (13.9681443 45.4093192, 13.9680221 45.4092652, 13.9676992 45.4091679, 13.9673498 45.4090707, 13.9671919 45.4090212, 13.9670713 45.4089623, 13.9668886 45.4088671, 13.9667034 45.4087325, 13.9665477 45.408572, 13.9664899 45.4084939, 13.966438 45.4084159)",Riječka ulica,,
731877079,2,D44,primary,50,False,True,108.609,"LINESTRING (13.9681443 45.4093192, 13.9681632 45.4093302, 13.9683114 45.4094167, 13.9684254 45.4094926, 13.9691208 45.4100135)",Riječka ulica,,
315283493,,,residential,,False,True,82.773,"LINESTRING (13.9700157 45.409458, 13.9699563 45.4094939, 13.9695172 45.4101105)",,,
315283496,,,residential,,False,False,52.089999999999996,"LINESTRING (13.9700157 45.409458, 13.9699862 45.4094087, 13.9698452 45.4090057)",Riječka ulica,,
315283496,,,residential,,False,True,111.00699999999999,"LINESTRING (13.9700157 45.409458, 13.9700856 45.4099956, 13.9701352 45.4101564, 13.9702145 45.4102997, 13.9702227 45.4103866, 13.9702053 45.4104383)",Riječka ulica,,
315283483,,,residential,,False,False,77.76700000000001,"LINESTRING (13.9674206 45.4097973, 13.9680935 45.4093721, 13.9681078 45.4093572, 13.9681443 45.4093192)",Ulica Antuna Cerovca Tonića,,
315283483,,,residential,,False,True,109.553,"LINESTRING (13.9674206 45.4097973, 13.967099 45.4100259, 13.9664561 45.4104259, 13.9663762 45.4104495)",Ulica Antuna Cerovca Tonića,,
315283501,,,residential,,False,True,32.068,"LINESTRING (13.9674206 45.4097973, 13.9676511 45.4099547, 13.9676899 45.4099651, 13.9677372 45.4099607)",,,
315283484,,,residential,,False,False,135.333,"LINESTRING (13.9677372 45.4099607, 13.9677982 45.4099144, 13.9682247 45.409624, 13.9683047 45.4096187, 13.9683648 45.4096317, 13.9687235 45.4098645, 13.9689547 45.4100249, 13.9690208 45.4100707)",Ulica Antuna Cerovca Tonića,,
