osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,ref
315961399,1,Trg Republike,unclassified,,True,False,240.379,"LINESTRING (16.3703065 45.4919746, 16.3704123 45.491986, 16.3708404 45.4920218, 16.3709441 45.4920315, 16.3710504 45.4920322, 16.3712092 45.4920247, 16.3714734 45.4919882, 16.3722705 45.4918392, 16.3724974 45.4917967, 16.3725351 45.491782, 16.3725719 45.4917546, 16.3726007 45.4917173, 16.3726218 45.4916809, 16.372626 45.4916414, 16.3726232 45.4915887, 16.3725964 45.4913658, 16.3725793 45.4912386)",,,
"[95469936, 964926570]","['2', '3']",Rimska ulica,residential,40,False,False,59.099,"LINESTRING (16.3703065 45.4919746, 16.3703534 45.4917375, 16.3703559 45.4917248, 16.3703689 45.4916779, 16.3703847 45.4916189, 16.3704033 45.4915555, 16.3704234 45.4915029, 16.3704372 45.4914713, 16.3704453 45.4914529)",,,
"[194837736, 194837734, 170395390]",2,Frankopanska ulica,residential,50,True,False,97.96300000000001,"LINESTRING (16.3761261 45.4910179, 16.3758756 45.4910327, 16.3755005 45.4910549, 16.3754673 45.4910569, 16.3751429 45.4910761, 16.3751151 45.4910777, 16.3749901 45.4910851, 16.3748738 45.491092)",,,
184750950,2,Ulica Franje Lovrića,residential,50,False,False,219.46,"LINESTRING (16.3761261 45.4910179, 16.376109 45.4908972, 16.376045 45.4904686, 16.3760213 45.4902861, 16.3760104 45.490143, 16.3760103 45.4900045, 16.3760135 45.4899093, 16.3760244 45.4898141, 16.3760843 45.489505, 16.3761519 45.4891996, 16.3761836 45.4890567)",,,
"[171641060, 315961350]",2,Ulica Franje Lovrića,residential,40,False,True,89.289,"LINESTRING (16.3761261 45.4910179, 16.3762084 45.4915132, 16.3762549 45.4918158)",,,
40591763,2,Ulica Matije Gupca,residential,,False,True,27.736,"LINESTRING (16.377658 45.4889617, 16.3773037 45.4889846)",,,
40591763,2,Ulica Matije Gupca,residential,,False,False,41.809,"LINESTRING (16.377658 45.4889617, 16.3777903 45.4889532, 16.3781921 45.4889274)",,,
1215842898,2,Ulica Ivana Meštrovića,residential,,False,True,120.926,"LINESTRING (16.377658 45.4889617, 16.3777953 45.4897756, 16.3778401 45.4900417)",,,
101219889,,Ulica Davorina Trstenjaka,residential,,False,True,159.52599999999998,"LINESTRING (16.3778997 45.4915755, 16.3779404 45.4916646, 16.3779628 45.4917315, 16.3780941 45.4925868, 16.3780983 45.492609, 16.3781006 45.4926252, 16.3781263 45.4927562, 16.3781309 45.4927799, 16.3781694 45.4929265, 16.3781913 45.492993)",,,
315961388,2,Ulica Nikole Tesle,residential,50,False,False,105.496,"LINESTRING (16.3778997 45.4915755, 16.3770496 45.4918379, 16.3766906 45.4919476, 16.3766589 45.4919538)",,,
315961388,2,Ulica Nikole Tesle,residential,50,False,True,243.82800000000003,"LINESTRING (16.3778997 45.4915755, 16.3784167 45.4914213, 16.37867 45.491346, 16.3790263 45.4912587, 16.3792163 45.4912139, 16.3794063 45.4911766, 16.3798506 45.4910985, 16.380072 45.4910595, 16.3808759 45.4909162)",,,
89632198,,Ulica Jurja Križanića,residential,,False,True,221.683,"LINESTRING (16.3772701 45.487016, 16.3773447 45.4875594, 16.3773618 45.4876837, 16.3773794 45.4878116, 16.3773697 45.487877, 16.3773172 45.487981, 16.3773003 45.4880142, 16.3772664 45.4880635, 16.3772262 45.4881458, 16.377219 45.4882062, 16.3772564 45.4885786, 16.3772933 45.4889105, 16.3773037 45.4889846)",,,
"[315961366, 194837742, 312984094]",2,Ulica Ivana Kukuljevića Sakcinskog,residential,,False,False,177.117,"LINESTRING (16.3772701 45.487016, 16.3778256 45.4869758, 16.3778618 45.4869727, 16.3781381 45.486952, 16.3784184 45.4869334, 16.3785669 45.4869211, 16.3790852 45.4868831, 16.3795298 45.4868506)",,,
"[312984093, 194837742]","['2', '3']",Ulica Ivana Kukuljevića Sakcinskog,residential,,False,True,87.28299999999999,"LINESTRING (16.3772701 45.487016, 16.3769113 45.4870422, 16.3763209 45.4870854, 16.3762777 45.4870883, 16.3761565 45.4870975)",,,
40591763,2,Ulica Matije Gupca,residential,,False,False,27.736,"LINESTRING (16.3773037 45.4889846, 16.377658 45.4889617)",,,
"[967015546, 40591763]","['2', '3']",Ulica Matije Gupca,residential,,False,True,87.683,"LINESTRING (16.3773037 45.4889846, 16.3769735 45.4890058, 16.3769128 45.4890097, 16.3763022 45.4890491, 16.3761836 45.4890567)",,,
89632198,,Ulica Jurja Križanića,residential,,False,False,221.683,"LINESTRING (16.3773037 45.4889846, 16.3772933 45.4889105, 16.3772564 45.4885786, 16.377219 45.4882062, 16.3772262 45.4881458, 16.3772664 45.4880635, 16.3773003 45.4880142, 16.3773172 45.487981, 16.3773697 45.487877, 16.3773794 45.4878116, 16.3773618 45.4876837, 16.3773447 45.4875594, 16.3772701 45.487016)",,,
462641038,1,Trg 22. lipnja,residential,40,False,False,123.40999999999998,"LINESTRING (16.3773037 45.4889846, 16.3773442 45.4892371, 16.377341 45.4893602, 16.3773402 45.489391, 16.3773117 45.4894423, 16.3772467 45.4894908, 16.377206 45.4895449, 16.3771897 45.4896019, 16.3771897 45.4897188, 16.3772223 45.4899496, 16.3772426 45.4900608)",,,
1215842733,2,Trg 22. lipnja,residential,,False,False,55.501000000000005,"LINESTRING (16.3778401 45.4900417, 16.3778775 45.4903849, 16.3779173 45.4905373)",,,
"[1215842881, 101219090]",,Ulica Ivana Meštrovića,residential,,False,True,235.589,"LINESTRING (16.3778401 45.4900417, 16.3791468 45.4899334, 16.3792278 45.4899177, 16.3792833 45.4898902, 16.3793173 45.4898508, 16.3794149 45.4896508, 16.3794927 45.4894639, 16.3795661 45.4892379, 16.3796134 45.4890053, 16.3796294 45.4888348)",,,
1215842898,2,Ulica Ivana Meštrovića,residential,,False,False,120.926,"LINESTRING (16.3778401 45.4900417, 16.3777953 45.4897756, 16.377658 45.4889617)",,,
"[194837739, 315961366]","['2', '3']",Ulica Ivana Kukuljevića Sakcinskog,residential,,False,False,49.150000000000006,"LINESTRING (16.3795298 45.4868506, 16.3797019 45.486838, 16.3799506 45.4868202, 16.380157 45.4868055)",,,
"[194837742, 315961366, 312984094]",2,Ulica Ivana Kukuljevića Sakcinskog,residential,,False,True,177.117,"LINESTRING (16.3795298 45.4868506, 16.3790852 45.4868831, 16.3785669 45.4869211, 16.3784184 45.4869334, 16.3781381 45.486952, 16.3778618 45.4869727, 16.3778256 45.4869758, 16.3772701 45.487016)",,,
236076177,2,Trg Josipa Mađerića,unclassified,,True,False,183.364,"LINESTRING (16.3791607 45.485222, 16.3795298 45.4868506)",,,
194837730,2,Ulica Franje Lovrića,residential,50,False,False,105.176,"LINESTRING (16.3753445 45.4857557, 16.3749626 45.4855584, 16.3747195 45.4854363, 16.3742474 45.4852053)",,,
"[194837730, 194837731]","['2', '3']",Ulica Franje Lovrića,residential,50,False,True,163.72500000000002,"LINESTRING (16.3753445 45.4857557, 16.375421 45.4858048, 16.3754902 45.4858611, 16.3755442 45.4859208, 16.3756109 45.4860293, 16.3757568 45.486268, 16.3758814 45.4864868, 16.3759551 45.4866366, 16.3760546 45.4868228, 16.3761265 45.4870016, 16.3761328 45.4870217, 16.3761565 45.4870975)",,,
204484727,,Ulica Oktavijana Augusta,residential,40,False,True,56.65599999999999,"LINESTRING (16.3753445 45.4857557, 16.3754302 45.4856671, 16.3756738 45.485426, 16.3757175 45.4853973, 16.3757572 45.4853793, 16.375802 45.4853739)",,,
101219890,,Ulica Jurice Kalca,residential,,False,False,110.456,"LINESTRING (16.3771808 45.4924128, 16.3771999 45.4925253, 16.3772224 45.492658, 16.3772483 45.4928106, 16.3772594 45.4928762, 16.3773481 45.4933992)",,,
101219889,,Ulica Davorina Trstenjaka,residential,,False,False,66.758,"LINESTRING (16.3764961 45.4934604, 16.3773481 45.4933992)",,,
101219889,,Ulica Davorina Trstenjaka,residential,,False,True,66.758,"LINESTRING (16.3773481 45.4933992, 16.3764961 45.4934604)",,,
101219889,,Ulica Davorina Trstenjaka,residential,,False,False,102.19699999999999,"LINESTRING (16.3773481 45.4933992, 16.3780536 45.4933397, 16.3781018 45.4933348, 16.3781406 45.4933265, 16.3781877 45.4933071, 16.3782108 45.4932833, 16.3782183 45.4932256, 16.3781913 45.492993)",,,
101219890,,Ulica Jurice Kalca,residential,,False,True,110.45599999999999,"LINESTRING (16.3773481 45.4933992, 16.3772594 45.4928762, 16.3772483 45.4928106, 16.3772224 45.492658, 16.3771999 45.4925253, 16.3771808 45.4924128)",,,
40591763,2,Ulica Matije Gupca,residential,,False,False,112.514,"LINESTRING (16.3781921 45.4889274, 16.3790114 45.4888746, 16.3796294 45.4888348)",,,
101219090,,Ulica Ivana Meštrovića,residential,,False,False,438.24,"LINESTRING (16.3781921 45.4889274, 16.3781861 45.4888724, 16.3781835 45.4888481, 16.3781404 45.4884437, 16.3781132 45.4881822, 16.3779849 45.4875013, 16.3779815 45.4874511, 16.3779961 45.4874046, 16.3780457 45.4873674, 16.3781214 45.4873475, 16.3783596 45.4873259, 16.3786266 45.4872997, 16.378989 45.487294, 16.3790679 45.4873068, 16.3791534 45.4873437, 16.3792203 45.4873887, 16.3792817 45.4874489, 16.3793539 45.4875365, 16.3794033 45.4876205, 16.3795119 45.4879067, 16.3796169 45.4882719, 16.3796363 45.4886289, 16.3796342 45.4887463, 16.3796294 45.4888348)",,,
40591763,2,Ulica Matije Gupca,residential,,False,True,41.809,"LINESTRING (16.3781921 45.4889274, 16.3777903 45.4889532, 16.377658 45.4889617)",,,
101277501,,Športska ulica,residential,,False,True,143.87800000000001,"LINESTRING (16.3802451 45.4936343, 16.3795814 45.4934603, 16.3794184 45.4934078, 16.3792397 45.4933104, 16.3790006 45.493153, 16.3787914 45.4930033, 16.3787183 45.4929509)",,,
101277496,,Ulica Mihajla Pupina,residential,,False,True,41.344,"LINESTRING (16.3787183 45.4929509, 16.3781913 45.492993)",,,
101277496,,Ulica Mihajla Pupina,residential,,False,False,101.73000000000002,"LINESTRING (16.3787183 45.4929509, 16.3789344 45.4929453, 16.3790212 45.4929365, 16.3790972 45.4929141, 16.3791583 45.4928532, 16.3792078 45.4928142, 16.3792616 45.4927812, 16.3793362 45.4927591, 16.3799217 45.4927531)",,,
101277501,,Športska ulica,residential,,False,False,143.878,"LINESTRING (16.3787183 45.4929509, 16.3787914 45.4930033, 16.3790006 45.493153, 16.3792397 45.4933104, 16.3794184 45.4934078, 16.3795814 45.4934603, 16.3802451 45.4936343)",,,
101277496,,Ulica Mihajla Pupina,residential,,False,False,41.344,"LINESTRING (16.3781913 45.492993, 16.3787183 45.4929509)",,,
101219889,,Ulica Davorina Trstenjaka,residential,,False,False,159.52599999999998,"LINESTRING (16.3781913 45.492993, 16.3781694 45.4929265, 16.3781309 45.4927799, 16.3781263 45.4927562, 16.3781006 45.4926252, 16.3780983 45.492609, 16.3780941 45.4925868, 16.3779628 45.4917315, 16.3779404 45.4916646, 16.3778997 45.4915755)",,,
101219889,,Ulica Davorina Trstenjaka,residential,,False,True,102.197,"LINESTRING (16.3781913 45.492993, 16.3782183 45.4932256, 16.3782108 45.4932833, 16.3781877 45.4933071, 16.3781406 45.4933265, 16.3781018 45.4933348, 16.3780536 45.4933397, 16.3773481 45.4933992)",,,
101277496,,Ulica Mihajla Pupina,residential,,False,True,101.73000000000002,"LINESTRING (16.3799217 45.4927531, 16.3793362 45.4927591, 16.3792616 45.4927812, 16.3792078 45.4928142, 16.3791583 45.4928532, 16.3790972 45.4929141, 16.3790212 45.4929365, 16.3789344 45.4929453, 16.3787183 45.4929509)",,,
315961368,2,Ulica Ive Rukavine Siđe,residential,50,False,True,3.094,"LINESTRING (16.3805256 45.486783, 16.3805652 45.4867812)",,,
102290400,2,Ulica Ivana Fistrovića,residential,,False,False,69.92099999999999,"LINESTRING (16.3805256 45.486783, 16.3804142 45.4863006, 16.3803735 45.4861634)",5.5,,
315961368,2,Ulica Ive Rukavine Siđe,residential,50,False,False,28.843,"LINESTRING (16.3805256 45.486783, 16.3804158 45.4867902, 16.3803637 45.4867933, 16.380157 45.4868055)",,,
102291392,2,Ulica Ivana Fistrovića,residential,,False,True,209.76,"LINESTRING (16.3807574 45.4886628, 16.3805652 45.4867812)",3.5,,
315961388,2,Ulica Nikole Tesle,residential,50,False,False,243.828,"LINESTRING (16.3808759 45.4909162, 16.380072 45.4910595, 16.3798506 45.4910985, 16.3794063 45.4911766, 16.3792163 45.4912139, 16.3790263 45.4912587, 16.37867 45.491346, 16.3784167 45.4914213, 16.3778997 45.4915755)",,,
191969851,,Trg hrvatskih branitelja,residential,,False,True,130.848,"LINESTRING (16.3744399 45.484694, 16.3746477 45.4847949, 16.3749146 45.4849244, 16.3757232 45.4853053, 16.3757576 45.485326, 16.3757792 45.4853467, 16.375802 45.4853739)",,,
428457615,1,,residential,,True,False,11.990000000000002,"LINESTRING (16.37409 45.4851143, 16.3741046 45.4851392, 16.3741066 45.4851661, 16.3740959 45.4851921, 16.3740736 45.485214)",,roundabout,
967015543,1,Ulica Franje Lovrića,residential,50,True,False,15.911999999999999,"LINESTRING (16.37409 45.4851143, 16.3741419 45.485147, 16.3742474 45.4852053)",,,
194837730,2,Ulica Franje Lovrića,residential,50,False,True,105.176,"LINESTRING (16.3742474 45.4852053, 16.3747195 45.4854363, 16.3749626 45.4855584, 16.3753445 45.4857557)",,,
967015544,1,Ulica Franje Lovrića,residential,50,True,False,13.794,"LINESTRING (16.3742474 45.4852053, 16.374168 45.4851992, 16.3741208 45.4852037, 16.3740736 45.485214)",,,
194837722,1,Ulica Ante Starčevića,residential,,True,False,12.649000000000001,"LINESTRING (16.3739716 45.4853137, 16.3739517 45.4852805, 16.3739337 45.4852492, 16.3739055 45.4852099)",,,
194837726,2,Ulica Ante Starčevića,residential,,False,True,196.71800000000002,"LINESTRING (16.3739716 45.4853137, 16.374112 45.4862265, 16.3741757 45.4866237, 16.3742033 45.4867954, 16.3742477 45.4870722)",,,
428457615,1,,residential,,True,False,11.642999999999999,"LINESTRING (16.3740422 45.4852296, 16.3740064 45.485237, 16.3739691 45.485236, 16.3739342 45.4852266, 16.3739055 45.4852099)",,roundabout,
967015540,1,Ulica Ante Starčevića,residential,,True,False,11.142999999999999,"LINESTRING (16.3740422 45.4852296, 16.3740144 45.4852465, 16.3739925 45.4852688, 16.3739798 45.4852908, 16.3739716 45.4853137)",,,
"[143293314, 194837764, 191787285]",2,Rimska ulica,residential,40,True,False,211.053,"LINESTRING (16.3706066 45.4912094, 16.3707778 45.4909439, 16.3710027 45.4904979, 16.3710625 45.4904, 16.3711307 45.4902956, 16.371153 45.4902396, 16.371163 45.4901853, 16.3711603 45.4901203, 16.3711317 45.4897672, 16.3711058 45.489511, 16.3711035 45.4894947, 16.3710887 45.4893877)",,,
154086563,1,Frankopanska ulica,residential,50,True,False,22.755000000000003,"LINESTRING (16.3707669 45.4913495, 16.3707055 45.4913421, 16.3706725 45.4913302, 16.3706502 45.4913157, 16.370631 45.4912996, 16.3706185 45.4912776, 16.3706098 45.491252, 16.3706066 45.4912094)",,,
171641115,1,Frankopanska ulica,residential,50,True,False,28.482,"LINESTRING (16.3707669 45.4913495, 16.3707019 45.4913559, 16.3706532 45.4913642, 16.3706144 45.4913719, 16.3705725 45.4913805, 16.3705378 45.4913929, 16.3704907 45.4914172, 16.3704453 45.4914529)",,,
170969327,,Trg 22. lipnja,residential,,False,False,126.77199999999999,"LINESTRING (16.3779173 45.4905373, 16.3774584 45.4905606, 16.3773906 45.4905722, 16.3773457 45.4905927, 16.377302 45.4906195, 16.3772401 45.4906355, 16.3769217 45.4906581, 16.3768694 45.4906955, 16.3768557 45.4907601, 16.3769163 45.4909282, 16.3769492 45.4910548)",,,
596769461,,Trg 22. lipnja,residential,,False,False,40.903,"LINESTRING (16.3779173 45.4905373, 16.3784001 45.4905129, 16.3784406 45.4905102)",,,
1215842733,2,Trg 22. lipnja,residential,,False,True,55.501000000000005,"LINESTRING (16.3779173 45.4905373, 16.3778775 45.4903849, 16.3778401 45.4900417)",,,
"[102290400, 941754434]",2,"['Ulica Ivana Fistrovića', 'Ivana Fistrovića']",residential,,False,False,135.932,"LINESTRING (16.3803735 45.4861634, 16.3803269 45.4860365, 16.3801405 45.4855107, 16.3800966 45.485396, 16.380055 45.4853062, 16.3800278 45.485254, 16.3799976 45.4851982, 16.3799824 45.4851702, 16.3799663 45.485137, 16.3799507 45.4851124, 16.3799351 45.485095, 16.3799175 45.4850843, 16.3798809 45.4850822, 16.3797864 45.4850892)","['12.5', '5.5']",,
102290400,2,Ulica Ivana Fistrovića,residential,,False,True,69.92099999999999,"LINESTRING (16.3803735 45.4861634, 16.3804142 45.4863006, 16.3805256 45.486783)",5.5,,
40591757,2,Frankopanska ulica,residential,50,False,True,49.367,"LINESTRING (16.3725793 45.4912386, 16.3731123 45.4912045, 16.37321 45.4911983)",,,
"[194837737, 221180651, 204484725]",2,Frankopanska ulica,residential,50,True,False,141.81400000000002,"LINESTRING (16.3725793 45.4912386, 16.3719168 45.4912791, 16.3718237 45.4912848, 16.3714169 45.4913097, 16.3713552 45.4913135, 16.3712771 45.4913183, 16.3708012 45.4913474, 16.3707669 45.4913495)",,,
"[315961353, 315961355, 205599423]","['2', '3', '4']",Ulica Ivana Fistrovića,primary,50,False,True,193.022,"LINESTRING (16.3797864 45.4850892, 16.3798233 45.4852463, 16.3798602 45.485423, 16.379879 45.4855015, 16.3799419 45.4857967, 16.3801256 45.4866584, 16.380157 45.4868055)",,,D36
"[102290400, 941754434]",2,"['Ulica Ivana Fistrovića', 'Ivana Fistrovića']",residential,,False,True,135.93200000000002,"LINESTRING (16.3797864 45.4850892, 16.3798809 45.4850822, 16.3799175 45.4850843, 16.3799351 45.485095, 16.3799507 45.4851124, 16.3799663 45.485137, 16.3799824 45.4851702, 16.3799976 45.4851982, 16.3800278 45.485254, 16.380055 45.4853062, 16.3800966 45.485396, 16.3801405 45.4855107, 16.3803269 45.4860365, 16.3803735 45.4861634)","['12.5', '5.5']",,
194837741,1,Ulica Ivana Kukuljevića Sakcinskog,residential,50,True,False,26.406999999999996,"LINESTRING (16.3746887 45.4872037, 16.3746247 45.4872184, 16.3745393 45.487233, 16.3744758 45.4872428, 16.3744176 45.4872543, 16.3743667 45.4872738)",,,
"[964999492, 194837740]","['2', '3']",Ulica Ivana Kukuljevića Sakcinskog,residential,50,False,False,115.03099999999999,"LINESTRING (16.3746887 45.4872037, 16.3749621 45.4871839, 16.375625 45.4871359, 16.3758686 45.4871183, 16.3759027 45.4871158, 16.3761565 45.4870975)",,,
"[315961362, 315961363, 26181255]",2,Ulica Ivana Kukuljevića Sakcinskog,residential,50,False,False,139.452,"LINESTRING (16.3708516 45.4874653, 16.3709563 45.4874578, 16.3710109 45.4874542, 16.3714044 45.4874283, 16.3720873 45.4873827, 16.372489 45.4873558, 16.3726324 45.4873462)",,,
315961381,2,Ulica Nikole Šipuša,residential,50,False,False,39.966,"LINESTRING (16.3763079 45.4921733, 16.3762549 45.4918158)",,,
315961381,2,Ulica Nikole Šipuša,residential,50,False,True,17.529,"LINESTRING (16.3763079 45.4921733, 16.3763311 45.4923301)",,,
171641053,1,Ulica Ante Starčevića,residential,,True,False,13.828,"LINESTRING (16.3742477 45.4870722, 16.3742651 45.4871006, 16.3742773 45.4871205, 16.3742926 45.4871426, 16.3743083 45.4871607, 16.3743324 45.4871805)",,,
194837726,2,Ulica Ante Starčevića,residential,,False,False,196.71800000000002,"LINESTRING (16.3742477 45.4870722, 16.3742033 45.4867954, 16.3741757 45.4866237, 16.374112 45.4862265, 16.3739716 45.4853137)",,,
"[194837724, 26180694]","['2', '3']",Ulica Ante Starčevića,residential,50,False,True,196.031,"LINESTRING (16.374283 45.48741, 16.3742845 45.4874192, 16.3742873 45.4874369, 16.3744319 45.4883634, 16.3744898 45.4887155, 16.3745149 45.4888745, 16.3745431 45.4890524, 16.3745602 45.4891622)",,,
