osmid,lanes,ref,highway,oneway,reversed,length,bridge,name,geometry,maxspeed,width
59913172,,,residential,False,True,203.973,,Ulica Ante Starčevića,"LINESTRING (16.7273484 43.6174418, 16.7269399 43.6175059, 16.7264527 43.6175838, 16.7258051 43.6176935, 16.7254009 43.6177652, 16.7253172 43.6177828, 16.7248907 43.6178832)",,
59915106,,6148,secondary,False,False,73.025,,Ulica Poljičke Republike,"LINESTRING (16.7273484 43.6174418, 16.7275625 43.6177595, 16.7276912 43.6178976, 16.7277965 43.618011)",,
59915106,,6148,secondary,False,True,261.562,,Ulica Poljičke Republike,"LINESTRING (16.7273484 43.6174418, 16.7272192 43.6172489, 16.7271205 43.6171112, 16.7270624 43.6170324, 16.7270211 43.6169803, 16.7269323 43.6168519, 16.7268226 43.6166829, 16.7264167 43.6161003, 16.7262991 43.6159099, 16.7260434 43.6155518, 16.7258928 43.6153393)",,
59914464,,,residential,False,False,130.819,,Put Steljka,"LINESTRING (16.7258928 43.6153393, 16.7247494 43.6158702, 16.7245074 43.6159513)",,
59915106,,6148,secondary,False,False,261.562,,Ulica Poljičke Republike,"LINESTRING (16.7258928 43.6153393, 16.7260434 43.6155518, 16.7262991 43.6159099, 16.7264167 43.6161003, 16.7268226 43.6166829, 16.7269323 43.6168519, 16.7270211 43.6169803, 16.7270624 43.6170324, 16.7271205 43.6171112, 16.7272192 43.6172489, 16.7273484 43.6174418)",,
43558423,,D60,primary,False,True,22.455,,Ulica sv. Mihovila,"LINESTRING (16.7241575 43.6189053, 16.7243971 43.6188019)",,
43558423,,D60,primary,False,False,107.179,,Ulica sv. Mihovila,"LINESTRING (16.7241575 43.6189053, 16.7235804 43.6191664, 16.7230126 43.6193968)",,
59914372,,,residential,False,False,90.00999999999999,,Ulica Matije Gupca,"LINESTRING (16.7241575 43.6189053, 16.723824 43.6184312, 16.7236793 43.6181743)",,
43558423,,D60,primary,False,False,22.756,,Ulica sv. Mihovila,"LINESTRING (16.7246395 43.6186966, 16.7243971 43.6188019)",,
43558423,,D60,primary,False,True,34.104,,Ulica sv. Mihovila,"LINESTRING (16.7246395 43.6186966, 16.7250066 43.6185435)",,
59914373,,,residential,False,False,80.754,,Ulica Augusta Šenoe,"LINESTRING (16.7246395 43.6186966, 16.724456 43.6184622, 16.7242144 43.6180402)",,
59913172,,,residential,False,False,45.586,,Ulica Ante Starčevića,"LINESTRING (16.7236793 43.6181743, 16.7238392 43.6181319, 16.7242144 43.6180402)",,
59914372,,,residential,False,True,90.00999999999999,,Ulica Matije Gupca,"LINESTRING (16.7236793 43.6181743, 16.723824 43.6184312, 16.7241575 43.6189053)",,
59913172,,,residential,False,False,203.97299999999998,,Ulica Ante Starčevića,"LINESTRING (16.7248907 43.6178832, 16.7253172 43.6177828, 16.7254009 43.6177652, 16.7258051 43.6176935, 16.7264527 43.6175838, 16.7269399 43.6175059, 16.7273484 43.6174418)",,
59913172,,,residential,False,True,57.175,,Ulica Ante Starčevića,"LINESTRING (16.7248907 43.6178832, 16.7244516 43.6179833, 16.7242144 43.6180402)",,
59914462,,,residential,False,False,217.256,,Ulica Vladimira Nazora,"LINESTRING (16.7248907 43.6178832, 16.7248696 43.617692, 16.7247276 43.6170433, 16.7246652 43.6167953, 16.7246092 43.6165764, 16.7245772 43.6164344, 16.7245763 43.6163174, 16.7245336 43.6160545, 16.7245074 43.6159513)",,
59914462,,,residential,False,True,74.014,,Ulica Vladimira Nazora,"LINESTRING (16.7248907 43.6178832, 16.7249185 43.6180546, 16.7250066 43.6185435)",,
43558423,,D60,primary,False,False,22.455,,Ulica sv. Mihovila,"LINESTRING (16.7243971 43.6188019, 16.7241575 43.6189053)",,
43558423,,D60,primary,False,True,22.756,,Ulica sv. Mihovila,"LINESTRING (16.7243971 43.6188019, 16.7246395 43.6186966)",,
59914459,,,residential,False,False,103.158,,Don Ante Bućana,"LINESTRING (16.7243971 43.6188019, 16.7250719 43.6194123, 16.7251604 43.6194676, 16.7252426 43.6194822)",,
59914462,,,residential,False,True,217.256,,Ulica Vladimira Nazora,"LINESTRING (16.7245074 43.6159513, 16.7245336 43.6160545, 16.7245763 43.6163174, 16.7245772 43.6164344, 16.7246092 43.6165764, 16.7246652 43.6167953, 16.7247276 43.6170433, 16.7248696 43.617692, 16.7248907 43.6178832)",,
59914464,,,residential,False,True,130.819,,Put Steljka,"LINESTRING (16.7245074 43.6159513, 16.7247494 43.6158702, 16.7258928 43.6153393)",,
59914459,,,residential,False,True,103.158,,Don Ante Bućana,"LINESTRING (16.7252426 43.6194822, 16.7251604 43.6194676, 16.7250719 43.6194123, 16.7243971 43.6188019)",,
43558423,,D60,primary,False,False,34.104,,Ulica sv. Mihovila,"LINESTRING (16.7250066 43.6185435, 16.7246395 43.6186966)",,
43558423,,D60,primary,False,True,124.531,,Ulica sv. Mihovila,"LINESTRING (16.7250066 43.6185435, 16.7253059 43.618452, 16.7256473 43.6183819, 16.7257313 43.6183646, 16.7262358 43.6183172, 16.7265047 43.618292)",,
59914462,,,residential,False,False,74.014,,Ulica Vladimira Nazora,"LINESTRING (16.7250066 43.6185435, 16.7249185 43.6180546, 16.7248907 43.6178832)",,
59917999,,D220,primary,False,False,136.174,,Kralja Tomislava,"LINESTRING (16.7329306 43.6188588, 16.7324996 43.6184817, 16.7322888 43.6183251, 16.7319825 43.6181784, 16.7318699 43.6181356, 16.731771 43.6180951, 16.7316782 43.6180589)",,
59917999,,D220,primary,False,True,180.095,,Kralja Tomislava,"LINESTRING (16.7329306 43.6188588, 16.7334827 43.6194187, 16.733975 43.6199898, 16.7340829 43.6201189, 16.7341743 43.6202038)",,
59918057,,6149,secondary,False,False,93.361,,Dubrovačka,"LINESTRING (16.7329306 43.6188588, 16.7331678 43.6187955, 16.7332798 43.6187808, 16.7333928 43.618785, 16.7336187 43.6188348, 16.7340524 43.6189032)",50,5
59917924,,,residential,False,False,221.466,,Ramska,"LINESTRING (16.7307211 43.6175693, 16.7307604 43.6175285, 16.730811 43.6174655, 16.7308186 43.617405, 16.730768 43.6172729, 16.7307834 43.6171736, 16.7308156 43.6170286, 16.7308823 43.6169003, 16.7309518 43.616822, 16.7310853 43.6167254, 16.7312476 43.6166352, 16.7314116 43.6165638, 16.7315881 43.6165041, 16.7319486 43.6163136, 16.7320392 43.6163056, 16.7321184 43.616323, 16.7321304 43.6165036)",,
59917999,,D220,primary,False,False,101.25099999999999,,Kralja Tomislava,"LINESTRING (16.7307211 43.6175693, 16.7304164 43.6173734, 16.7301192 43.6171728, 16.7299981 43.6170925, 16.7299296 43.6170348, 16.7298165 43.6169385)",,
59917999,,D220,primary,False,True,94.72300000000001,,Kralja Tomislava,"LINESTRING (16.7307211 43.6175693, 16.7310548 43.617774, 16.7313524 43.6179333, 16.7316309 43.6180427, 16.7316782 43.6180589)",,
59918158,,,residential,False,True,95.553,,Ilirska,"LINESTRING (16.733277 43.6182687, 16.7336959 43.6185481, 16.7339098 43.6187121, 16.734013 43.6188053, 16.7340524 43.6189032)",,
59917999,,D220,primary,False,False,180.095,,Kralja Tomislava,"LINESTRING (16.7341743 43.6202038, 16.7340829 43.6201189, 16.733975 43.6199898, 16.7334827 43.6194187, 16.7329306 43.6188588)",,
81100498,,,residential,False,True,181.48600000000002,,,"LINESTRING (16.7272117 43.619837, 16.7265647 43.6185693, 16.7265047 43.618292)",,
43558423,,D60,primary,False,True,43.141,,Ulica sv. Mihovila,"LINESTRING (16.7265047 43.618292, 16.7270389 43.618261)",,
43558423,,D60,primary,False,False,124.531,,Ulica sv. Mihovila,"LINESTRING (16.7265047 43.618292, 16.7262358 43.6183172, 16.7257313 43.6183646, 16.7256473 43.6183819, 16.7253059 43.618452, 16.7250066 43.6185435)",,
81100498,,,residential,False,False,181.48600000000002,,,"LINESTRING (16.7265047 43.618292, 16.7265647 43.6185693, 16.7272117 43.619837)",,
43558423,,D60,primary,False,True,107.179,,Ulica sv. Mihovila,"LINESTRING (16.7230126 43.6193968, 16.7235804 43.6191664, 16.7241575 43.6189053)",,
59917999,,D220,primary,False,False,94.72300000000001,,Kralja Tomislava,"LINESTRING (16.7316782 43.6180589, 16.7316309 43.6180427, 16.7313524 43.6179333, 16.7310548 43.617774, 16.7307211 43.6175693)",,
59917999,,D220,primary,False,True,136.174,,Kralja Tomislava,"LINESTRING (16.7316782 43.6180589, 16.731771 43.6180951, 16.7318699 43.6181356, 16.7319825 43.6181784, 16.7322888 43.6183251, 16.7324996 43.6184817, 16.7329306 43.6188588)",,
59918016,,,residential,False,False,187.58500000000004,,Uskočka,"LINESTRING (16.7316782 43.6180589, 16.7318814 43.6178575, 16.7319092 43.6178301, 16.7321603 43.6177455, 16.732361 43.6177254, 16.7325149 43.6177387, 16.7327735 43.6177365, 16.733134 43.617808, 16.7335439 43.6178795, 16.7336748 43.6179307, 16.7337493 43.6179805)",,
456930230,,,residential,False,True,84.19699999999999,,,"LINESTRING (16.7346554 43.6180917, 16.7343161 43.6181199, 16.7342544 43.6181335, 16.734127 43.6181383, 16.7340586 43.6180461, 16.7339554 43.6179655, 16.7337918 43.6179587, 16.7337493 43.6179805)",,
59918057,,6149,secondary,False,True,6.342,,Dubrovačka,"LINESTRING (16.7341297 43.6189142, 16.7340524 43.6189032)",50,5
456930230,,,residential,False,False,114.499,,,"LINESTRING (16.7341297 43.6189142, 16.7340788 43.6187568, 16.7339741 43.6185879, 16.7339299 43.6184597, 16.7338762 43.6183257, 16.7337743 43.6182005, 16.7336858 43.6181014, 16.7336778 43.618017, 16.7337493 43.6179805)",,
59918057,,6149,secondary,False,False,6.342,,Dubrovačka,"LINESTRING (16.7340524 43.6189032, 16.7341297 43.6189142)",50,5
59918057,,6149,secondary,False,True,93.36099999999999,,Dubrovačka,"LINESTRING (16.7340524 43.6189032, 16.7336187 43.6188348, 16.7333928 43.618785, 16.7332798 43.6187808, 16.7331678 43.6187955, 16.7329306 43.6188588)",50,5
59918158,,,residential,False,False,95.553,,Ilirska,"LINESTRING (16.7340524 43.6189032, 16.734013 43.6188053, 16.7339098 43.6187121, 16.7336959 43.6185481, 16.733277 43.6182687)",,
59917924,,,residential,False,True,221.46599999999995,,Ramska,"LINESTRING (16.7321304 43.6165036, 16.7321184 43.616323, 16.7320392 43.6163056, 16.7319486 43.6163136, 16.7315881 43.6165041, 16.7314116 43.6165638, 16.7312476 43.6166352, 16.7310853 43.6167254, 16.7309518 43.616822, 16.7308823 43.6169003, 16.7308156 43.6170286, 16.7307834 43.6171736, 16.730768 43.6172729, 16.7308186 43.617405, 16.730811 43.6174655, 16.7307604 43.6175285, 16.7307211 43.6175693)",,
59918016,,,residential,False,True,187.585,,Uskočka,"LINESTRING (16.7337493 43.6179805, 16.7336748 43.6179307, 16.7335439 43.6178795, 16.733134 43.617808, 16.7327735 43.6177365, 16.7325149 43.6177387, 16.732361 43.6177254, 16.7321603 43.6177455, 16.7319092 43.6178301, 16.7318814 43.6178575, 16.7316782 43.6180589)",,
456930230,,,residential,False,False,84.197,,,"LINESTRING (16.7337493 43.6179805, 16.7337918 43.6179587, 16.7339554 43.6179655, 16.7340586 43.6180461, 16.734127 43.6181383, 16.7342544 43.6181335, 16.7343161 43.6181199, 16.7346554 43.6180917)",,
456930230,,,residential,False,True,114.499,,,"LINESTRING (16.7337493 43.6179805, 16.7336778 43.618017, 16.7336858 43.6181014, 16.7337743 43.6182005, 16.7338762 43.6183257, 16.7339299 43.6184597, 16.7339741 43.6185879, 16.7340788 43.6187568, 16.7341297 43.6189142)",,
