osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,junction
467595350,2,NC1,Sokolova ulica,secondary,False,False,134.00900000000001,"LINESTRING (17.6747071 45.3304169, 17.674704 45.33045, 17.6746922 45.3304854, 17.6746346 45.3305808, 17.6746167 45.3306081, 17.6745943 45.3306421, 17.6745538 45.3307121, 17.6744973 45.33082, 17.6744925 45.3308346, 17.6742915 45.3314593, 17.674282 45.331491, 17.6742647 45.3315762)",,
467595350,2,NC1,Sokolova ulica,secondary,False,True,38.699999999999996,"LINESTRING (17.6747071 45.3304169, 17.6747036 45.3303882, 17.6746902 45.3303464, 17.6746613 45.3302784, 17.6746258 45.33019, 17.6746122 45.3301502, 17.6746039 45.3301152, 17.6746017 45.3300781)",,
470393435,,,Trg Svetog Trojstva,residential,False,False,29.345,"LINESTRING (17.6747071 45.3304169, 17.67475 45.330419, 17.6747942 45.3304231, 17.6748249 45.3304264, 17.6748618 45.3304321, 17.6750127 45.3304752, 17.6750631 45.3304925)",,
776272453,2,NC1,Ulica Matice hrvatske,secondary,False,False,97.172,"LINESTRING (17.6723225 45.3318525, 17.6728037 45.3317695, 17.6728591 45.3317608, 17.6729088 45.3317534, 17.6735373 45.3316683)",,
983608344,1,NC1,Ulica Matice hrvatske,secondary,True,False,23.628999999999998,"LINESTRING (17.6723225 45.3318525, 17.6722746 45.3318661, 17.6722155 45.3318868, 17.672168 45.3319086, 17.6721255 45.3319292, 17.6720962 45.3319458, 17.6720678 45.3319642)",,
776272453,2,NC1,Ulica Matice hrvatske,secondary,False,False,51.345,"LINESTRING (17.6735373 45.3316683, 17.6740922 45.331596, 17.6741831 45.331584)",,
776272453,2,NC1,Ulica Matice hrvatske,secondary,False,True,97.172,"LINESTRING (17.6735373 45.3316683, 17.6729088 45.3317534, 17.6728591 45.3317608, 17.6728037 45.3317695, 17.6723225 45.3318525)",,
1038392039,2,NC1,Ulica Matice hrvatske,secondary,False,False,6.437,"LINESTRING (17.6741831 45.331584, 17.6742647 45.3315762)",,
158618227,,,Ulica Matije Gupca,residential,True,False,186.79000000000002,"LINESTRING (17.6741831 45.331584, 17.6741892 45.3316391, 17.6741907 45.3316767, 17.6741946 45.3317612, 17.6741981 45.3317855, 17.6742067 45.3318444, 17.6742378 45.3320544, 17.6742503 45.3321381, 17.6742589 45.3322119, 17.6742655 45.3322848, 17.6742748 45.332445, 17.6742825 45.3325163, 17.674294 45.332583, 17.6743127 45.3326617, 17.6743338 45.3327355, 17.6743804 45.3328877, 17.6743891 45.3329192, 17.6744132 45.3330361, 17.6744233 45.3331161, 17.6744277 45.3331529, 17.6744336 45.3331952, 17.6744426 45.3332515)",,
776272453,2,NC1,Ulica Matice hrvatske,secondary,False,True,51.345,"LINESTRING (17.6741831 45.331584, 17.6740922 45.331596, 17.6735373 45.3316683)",,
884299081,2,,Trg Svetog Trojstva,tertiary,True,False,58.042,"LINESTRING (17.6770764 45.3312172, 17.6767097 45.3312074, 17.6763344 45.331198)",,
