osmid,oneway,highway,reversed,length,geometry,name,junction,maxspeed
372828304,False,tertiary,False,38.367,"LINESTRING (10.3341249 36.7331514, 10.3343207 36.7334587)",شارع 14 جانفي 2011,,
372828304,False,tertiary,True,75.471,"LINESTRING (10.3341249 36.7331514, 10.333744 36.7325452)",شارع 14 جانفي 2011,,
104446982,False,tertiary,True,108.168,"LINESTRING (10.3343207 36.7334587, 10.3333281 36.7340186)",نهج مفيدة بورقيبة,,
116887899,False,residential,False,36.018,"LINESTRING (10.3343207 36.7334587, 10.3345052 36.7337469)",شارع 14 جانفي 2011,,
372828304,False,tertiary,True,38.367,"LINESTRING (10.3343207 36.7334587, 10.3341249 36.7331514)",شارع 14 جانفي 2011,,
28146741,False,residential,False,67.359,"LINESTRING (10.3414934 36.7308171, 10.341792 36.7313736)",,,
28146741,False,residential,True,82.37,"LINESTRING (10.3414934 36.7308171, 10.3410563 36.7301644)",,,
28146679,False,residential,False,156.39000000000001,"LINESTRING (10.3414934 36.7308171, 10.3414097 36.730841, 10.3413373 36.7308631, 10.3412193 36.7309039, 10.3399265 36.7314477)",نهج طاهر صفر,,
28146679,False,residential,True,93.691,"LINESTRING (10.3345052 36.7337469, 10.3354391 36.7333599)",نهج طاهر صفر,,
116887899,False,residential,False,88.614,"LINESTRING (10.3345052 36.7337469, 10.3349791 36.7344475)",شارع 14 جانفي 2011,,
116887899,False,residential,True,36.018,"LINESTRING (10.3345052 36.7337469, 10.3343207 36.7334587)",شارع 14 جانفي 2011,,
28146482,False,residential,False,87.558,"LINESTRING (10.3338188 36.7308716, 10.3346917 36.7305102)",نهج علي باش حانبة,,
28146482,False,residential,True,91.262,"LINESTRING (10.3338188 36.7308716, 10.3329193 36.7312639)",نهج علي باش حانبة,,
28146699,False,residential,False,117.372,"LINESTRING (10.3338188 36.7308716, 10.3350886 36.7311518)",,,
28146987,False,residential,False,81.221,"LINESTRING (10.3338188 36.7308716, 10.3342158 36.7315291)",نهج تونس,,
28146987,False,residential,True,79.838,"LINESTRING (10.3338188 36.7308716, 10.3334194 36.7302289)",نهج تونس,,
413083211,False,residential,True,114.252,"LINESTRING (10.3338188 36.7308716, 10.3325758 36.73062)",نهج 20 مارس 1956,,50
28146699,False,residential,False,106.08,"LINESTRING (10.3350886 36.7311518, 10.3362446 36.7313793)",,,
28146699,False,residential,True,117.372,"LINESTRING (10.3350886 36.7311518, 10.3338188 36.7308716)",,,
28146975,False,residential,False,79.837,"LINESTRING (10.3350886 36.7311518, 10.3355107 36.7317851)",نهج حسين بوزيان,,
28146975,False,residential,True,79.63,"LINESTRING (10.3350886 36.7311518, 10.3346917 36.7305102)",نهج حسين بوزيان,,
372828439,False,residential,False,92.726,"LINESTRING (10.3350886 36.7311518, 10.3360073 36.7307603)",نهج عاصمة الجزائر,,
372828439,False,residential,True,88.375,"LINESTRING (10.3350886 36.7311518, 10.3342158 36.7315291)",نهج عاصمة الجزائر,,
28146699,False,residential,True,106.08,"LINESTRING (10.3362446 36.7313793, 10.3350886 36.7311518)",,,
28146751,True,tertiary,False,16.229,"LINESTRING (10.3362446 36.7313793, 10.3362496 36.7313483, 10.3362876 36.7312959, 10.3363421 36.731264)",,roundabout,
28146769,False,tertiary,True,47.248,"LINESTRING (10.3406779 36.7275549, 10.340333 36.7278776)",,,
35109092,False,tertiary,False,71.83,"LINESTRING (10.3406779 36.7275549, 10.3398759 36.7274908)",,,
28146732,False,residential,False,99.263,"LINESTRING (10.3406779 36.7275549, 10.3408036 36.7277127, 10.340931 36.7279029, 10.3412027 36.7283414)",نهج الحبيب ثامر,,
28146741,False,residential,True,88.163,"LINESTRING (10.3398324 36.7283627, 10.3393871 36.7276547)",,,
28146769,False,tertiary,False,45.616,"LINESTRING (10.3398324 36.7283627, 10.3401508 36.7280415)",,,
28146741,False,residential,False,69.258,"LINESTRING (10.3398324 36.7283627, 10.3400834 36.7287832, 10.3401628 36.7289264)",,,
28146769,False,tertiary,True,47.625,"LINESTRING (10.3398324 36.7283627, 10.3396851 36.7285091, 10.3394936 36.7286939)",,,
28146741,False,residential,True,67.359,"LINESTRING (10.341792 36.7313736, 10.3414934 36.7308171)",,,
116887815,False,residential,True,697.168,"LINESTRING (10.341792 36.7313736, 10.3402577 36.7320529, 10.3385671 36.7327717, 10.3368162 36.7335078, 10.3349791 36.7344475)",,,
28146741,False,residential,True,60.332,"LINESTRING (10.3406643 36.7295918, 10.3403079 36.7291305)",,,
116887706,False,tertiary,True,30.07,"LINESTRING (10.3406643 36.7295918, 10.3403685 36.7297219)",,,
28146741,False,residential,False,72.633,"LINESTRING (10.3406643 36.7295918, 10.3408425 36.7298419, 10.3410563 36.7301644)",,,
116887706,False,tertiary,False,40.734,"LINESTRING (10.3406643 36.7295918, 10.3408653 36.7295163, 10.3410689 36.7294221)",,,
116887706,False,tertiary,False,78.424,"LINESTRING (10.3366074 36.7313303, 10.3373729 36.7309824)",,,
28146751,True,tertiary,False,26.493999999999996,"LINESTRING (10.3366074 36.7313303, 10.3366268 36.7313889, 10.3366167 36.7314491, 10.3365786 36.7315015, 10.3365224 36.7315352)",,roundabout,
28146732,False,residential,False,45.299,"LINESTRING (10.3417611 36.7291143, 10.3419694 36.7294859)",نهج الحبيب ثامر,,
28146732,False,residential,True,99.311,"LINESTRING (10.3417611 36.7291143, 10.3412027 36.7283414)",نهج الحبيب ثامر,,
116887706,False,tertiary,True,59.806,"LINESTRING (10.3417611 36.7291143, 10.341176 36.7293777)",,,
28146967,False,residential,False,106.6,"LINESTRING (10.3365135 36.7312604, 10.3369376 36.730364)",,,
28146751,True,tertiary,False,11.651,"LINESTRING (10.3365135 36.7312604, 10.3365614 36.7312821, 10.3366074 36.7313303)",,roundabout,
28146967,False,residential,False,116.276,"LINESTRING (10.3369376 36.730364, 10.3373639 36.7293757)",,,
28146967,False,residential,True,106.6,"LINESTRING (10.3369376 36.730364, 10.3365135 36.7312604)",,,
116887959,False,residential,False,78.951,"LINESTRING (10.3369376 36.730364, 10.3373729 36.7309824)",,,
116887959,False,residential,True,77.942,"LINESTRING (10.3369376 36.730364, 10.3365139 36.7297508)",,,
372828439,False,residential,False,91.151,"LINESTRING (10.3369376 36.730364, 10.3378423 36.7299816)",نهج عاصمة الجزائر,,
372828439,False,residential,True,93.89,"LINESTRING (10.3369376 36.730364, 10.3360073 36.7307603)",نهج عاصمة الجزائر,,
28146482,False,residential,True,86.475,"LINESTRING (10.3373639 36.7293757, 10.3365139 36.7297508)",نهج علي باش حانبة,,
28146967,False,residential,True,116.276,"LINESTRING (10.3373639 36.7293757, 10.3369376 36.730364)",,,
116887822,False,residential,False,79.73,"LINESTRING (10.3373639 36.7293757, 10.3378423 36.7299816)",,,
28146482,False,residential,False,92.107,"LINESTRING (10.3373639 36.7293757, 10.3378907 36.7291465, 10.3382752 36.728985)",نهج علي باش حانبة,,
28146967,False,residential,False,120.47800000000001,"LINESTRING (10.3373639 36.7293757, 10.3375661 36.7289574, 10.3378539 36.7283659)",,,
116887822,False,residential,True,82.582,"LINESTRING (10.3373639 36.7293757, 10.3371933 36.7291078, 10.3369895 36.7286972)",,,
28146969,False,residential,False,6.816,"LINESTRING (10.3351601 36.7294256, 10.3351972 36.7294792)",,,
116887929,True,trunk,False,257.699,"LINESTRING (10.3351601 36.7294256, 10.3376223 36.7283347, 10.3376404 36.7283149, 10.337652 36.7282779)",,,
28146482,False,residential,False,92.645,"LINESTRING (10.3355883 36.7301301, 10.3365139 36.7297508)",نهج علي باش حانبة,,
28146482,False,residential,True,90.393,"LINESTRING (10.3355883 36.7301301, 10.3346917 36.7305102)",نهج علي باش حانبة,,
28146969,False,residential,False,79.403,"LINESTRING (10.3355883 36.7301301, 10.3360073 36.7307603)",,,
28146969,False,residential,True,80.40899999999999,"LINESTRING (10.3355883 36.7301301, 10.335415 36.7298774, 10.3351972 36.7294792)",,,
28146969,False,residential,False,63.46,"LINESTRING (10.3360073 36.7307603, 10.3363421 36.731264)",,,
28146969,False,residential,True,79.403,"LINESTRING (10.3360073 36.7307603, 10.3355883 36.7301301)",,,
372828439,False,residential,False,93.89,"LINESTRING (10.3360073 36.7307603, 10.3369376 36.730364)",نهج عاصمة الجزائر,,
372828439,False,residential,True,92.726,"LINESTRING (10.3360073 36.7307603, 10.3350886 36.7311518)",نهج عاصمة الجزائر,,
28146969,False,residential,True,63.46,"LINESTRING (10.3363421 36.731264, 10.3360073 36.7307603)",,,
28146751,True,tertiary,False,15.847000000000001,"LINESTRING (10.3363421 36.731264, 10.336421 36.7312435, 10.3365135 36.7312604)",,roundabout,
28146525,False,residential,False,92.856,"LINESTRING (10.3368285 36.7319956, 10.3377526 36.7316098)",نهج المغرب,,
28146525,False,residential,True,92.56,"LINESTRING (10.3368285 36.7319956, 10.3359133 36.7323892)",نهج المغرب,,
116887901,False,residential,False,75.144,"LINESTRING (10.3368285 36.7319956, 10.3372215 36.7325935)",,,
116887901,False,residential,True,58.008,"LINESTRING (10.3368285 36.7319956, 10.3365224 36.7315352)",,,
116887901,False,residential,False,58.008,"LINESTRING (10.3365224 36.7315352, 10.3368285 36.7319956)",,,
28146751,True,tertiary,False,27.416,"LINESTRING (10.3365224 36.7315352, 10.3364453 36.7315539, 10.3363703 36.7315458, 10.3363048 36.7315153, 10.3362589 36.7314671)",,roundabout,
28146679,False,residential,False,91.392,"LINESTRING (10.3372215 36.7325935, 10.3363189 36.7329837)",نهج طاهر صفر,,
28146679,False,residential,True,92.739,"LINESTRING (10.3372215 36.7325935, 10.3381348 36.7321937)",نهج طاهر صفر,,
116887901,False,residential,True,75.144,"LINESTRING (10.3372215 36.7325935, 10.3368285 36.7319956)",,,
28146482,False,residential,False,90.393,"LINESTRING (10.3346917 36.7305102, 10.3355883 36.7301301)",نهج علي باش حانبة,,
28146482,False,residential,True,87.558,"LINESTRING (10.3346917 36.7305102, 10.3338188 36.7308716)",نهج علي باش حانبة,,
28146975,False,residential,False,79.63,"LINESTRING (10.3346917 36.7305102, 10.3350886 36.7311518)",نهج حسين بوزيان,,
28146975,False,residential,True,81.855,"LINESTRING (10.3346917 36.7305102, 10.3345004 36.7302493, 10.3342979 36.7298473)",نهج حسين بوزيان,,
28146975,False,residential,False,76.154,"LINESTRING (10.3355107 36.7317851, 10.3359133 36.7323892)",نهج حسين بوزيان,,
28146975,False,residential,True,79.837,"LINESTRING (10.3355107 36.7317851, 10.3350886 36.7311518)",نهج حسين بوزيان,,
372828303,False,tertiary,False,75.473,"LINESTRING (10.3355107 36.7317851, 10.3362589 36.7314671)",Rue du Combattant Ali Fhimi,,
372828303,False,tertiary,True,88.967,"LINESTRING (10.3355107 36.7317851, 10.3346327 36.7321659)",Rue du Combattant Ali Fhimi,,
28146525,False,residential,False,92.56,"LINESTRING (10.3359133 36.7323892, 10.3368285 36.7319956)",نهج المغرب,,
28146975,False,residential,False,75.342,"LINESTRING (10.3359133 36.7323892, 10.3363189 36.7329837)",نهج حسين بوزيان,,
28146975,False,residential,True,76.154,"LINESTRING (10.3359133 36.7323892, 10.3355107 36.7317851)",نهج حسين بوزيان,,
28146525,False,residential,True,89.523,"LINESTRING (10.3359133 36.7323892, 10.3353976 36.7326064, 10.3350282 36.7327699)",نهج المغرب,,
28146679,False,residential,False,88.865,"LINESTRING (10.3363189 36.7329837, 10.3354391 36.7333599)",نهج طاهر صفر,,
28146679,False,residential,True,91.392,"LINESTRING (10.3363189 36.7329837, 10.3372215 36.7325935)",نهج طاهر صفر,,
28146975,False,residential,False,66.804,"LINESTRING (10.3363189 36.7329837, 10.3366648 36.7335167)",نهج حسين بوزيان,,
28146975,False,residential,True,75.342,"LINESTRING (10.3363189 36.7329837, 10.3359133 36.7323892)",نهج حسين بوزيان,,
28146987,False,residential,False,79.964,"LINESTRING (10.3342158 36.7315291, 10.3346327 36.7321659)",نهج تونس,,
28146987,False,residential,True,81.221,"LINESTRING (10.3342158 36.7315291, 10.3338188 36.7308716)",نهج تونس,,
372828439,False,residential,False,88.375,"LINESTRING (10.3342158 36.7315291, 10.3350886 36.7311518)",نهج عاصمة الجزائر,,
372828439,False,residential,True,89.968,"LINESTRING (10.3342158 36.7315291, 10.3333138 36.7318925)",نهج عاصمة الجزائر,,
28146987,False,residential,False,75.848,"LINESTRING (10.3346327 36.7321659, 10.3350282 36.7327699)",نهج تونس,,
28146987,False,residential,True,79.964,"LINESTRING (10.3346327 36.7321659, 10.3342158 36.7315291)",نهج تونس,,
372828303,False,tertiary,False,88.967,"LINESTRING (10.3346327 36.7321659, 10.3355107 36.7317851)",Rue du Combattant Ali Fhimi,,
372828303,False,tertiary,True,89.728,"LINESTRING (10.3346327 36.7321659, 10.333744 36.7325452)",Rue du Combattant Ali Fhimi,,
28146525,False,residential,True,90.991,"LINESTRING (10.3350282 36.7327699, 10.3341249 36.7331514)",نهج المغرب,,
28146987,False,residential,False,75.132,"LINESTRING (10.3350282 36.7327699, 10.3354391 36.7333599)",نهج تونس,,
28146987,False,residential,True,75.848,"LINESTRING (10.3350282 36.7327699, 10.3346327 36.7321659)",نهج تونس,,
28146525,False,residential,False,89.523,"LINESTRING (10.3350282 36.7327699, 10.3353976 36.7326064, 10.3359133 36.7323892)",نهج المغرب,,
35109092,False,tertiary,True,7.599,"LINESTRING (10.3397984 36.7274623, 10.3398759 36.7274908)",,,
116887733,True,tertiary,False,11.955,"LINESTRING (10.3397984 36.7274623, 10.3397778 36.7274941, 10.3397436 36.7275172, 10.339701 36.7275281)",,roundabout,
28146732,False,residential,False,99.311,"LINESTRING (10.3412027 36.7283414, 10.3417611 36.7291143)",نهج الحبيب ثامر,,
28146732,False,residential,True,99.263,"LINESTRING (10.3412027 36.7283414, 10.340931 36.7279029, 10.3408036 36.7277127, 10.3406779 36.7275549)",نهج الحبيب ثامر,,
116887730,False,residential,True,120.257,"LINESTRING (10.3412027 36.7283414, 10.3410463 36.7284156, 10.3408559 36.7284919, 10.3408143 36.7284919, 10.3407754 36.728479, 10.340333 36.7278776)",,,
116887712,True,trunk,False,89.549,"LINESTRING (10.3360732 36.7290847, 10.3351972 36.7294792)",,,
116887959,False,residential,False,83.872,"LINESTRING (10.3360732 36.7290847, 10.336335 36.7295034, 10.3365139 36.7297508)",,,
116887733,True,tertiary,False,7.971,"LINESTRING (10.3395988 36.7273794, 10.339633 36.7273563, 10.3396756 36.7273454)",,roundabout,
28146741,False,residential,False,88.163,"LINESTRING (10.3393871 36.7276547, 10.3398324 36.7283627)",,,
116887781,True,tertiary,False,43.289,"LINESTRING (10.3393871 36.7276547, 10.3389667 36.7278497)",,,
116887959,False,residential,True,63.517,"LINESTRING (10.3384521 36.7327052, 10.3381348 36.7321937)",,,
28146769,False,tertiary,False,35.697,"LINESTRING (10.3392488 36.728948, 10.3394936 36.7286939)",,,
28146769,False,tertiary,True,62.785,"LINESTRING (10.3392488 36.728948, 10.3389877 36.7292175, 10.3388353 36.7294046)",,,
"[28146482, 116887742]",False,residential,True,98.154,"LINESTRING (10.3392488 36.728948, 10.3389076 36.7287719, 10.3388905 36.7287663, 10.3388651 36.7287638, 10.3388368 36.7287714, 10.3382752 36.728985)",نهج علي باش حانبة,,
28146975,False,residential,False,81.855,"LINESTRING (10.3342979 36.7298473, 10.3345004 36.7302493, 10.3346917 36.7305102)",نهج حسين بوزيان,,
116887712,True,trunk,False,89.05099999999999,"LINESTRING (10.3342979 36.7298473, 10.3339009 36.7300172, 10.3334194 36.7302289)",,,
28146975,False,residential,True,66.804,"LINESTRING (10.3366648 36.7335167, 10.3363189 36.7329837)",نهج حسين بوزيان,,
116887955,True,residential,False,24.649,"LINESTRING (10.3386126 36.7294656, 10.3386366 36.7294259, 10.3386778 36.7293965, 10.3387302 36.729382, 10.3387855 36.7293849, 10.3388353 36.7294046)",,roundabout,
704564033,False,residential,True,61.34,"LINESTRING (10.3386126 36.7294656, 10.3384697 36.7292763, 10.3382752 36.728985)",,,
116887706,False,tertiary,False,30.07,"LINESTRING (10.3403685 36.7297219, 10.3406643 36.7295918)",,,
116887706,False,tertiary,True,122.066,"LINESTRING (10.3403685 36.7297219, 10.3398514 36.7299505, 10.3391559 36.730232)",,,
116887893,False,residential,True,135.042,"LINESTRING (10.3403685 36.7297219, 10.3401344 36.7296743, 10.3394328 36.7295342, 10.3392157 36.7294937, 10.3390313 36.7294776, 10.338889 36.7294804)",,,
28146660,False,residential,False,44.806,"LINESTRING (10.3339975 36.7347904, 10.3344856 36.7346937)",,,
116887833,False,residential,True,104.516,"LINESTRING (10.3339975 36.7347904, 10.3333281 36.7340186)",,,
28146660,False,residential,True,123.65,"LINESTRING (10.3339975 36.7347904, 10.333575 36.7349076, 10.3330788 36.7350516, 10.3329849 36.7350924, 10.3327384 36.7352376)",,,
116887726,True,trunk,False,15.213,"LINESTRING (10.337652 36.7282779, 10.3376548 36.7282438, 10.3376704 36.7282119, 10.3376975 36.7281855, 10.3377333 36.7281669)",,roundabout,
116887775,False,residential,True,18.113,"LINESTRING (10.3406553 36.7288123, 10.3407524 36.7289554)",,,
28146679,False,residential,False,93.691,"LINESTRING (10.3354391 36.7333599, 10.3345052 36.7337469)",نهج طاهر صفر,,
28146679,False,residential,True,88.865,"LINESTRING (10.3354391 36.7333599, 10.3363189 36.7329837)",نهج طاهر صفر,,
28146987,False,residential,False,69.891,"LINESTRING (10.3354391 36.7333599, 10.335784 36.7339244)",نهج تونس,,
28146987,False,residential,True,75.132,"LINESTRING (10.3354391 36.7333599, 10.3350282 36.7327699)",نهج تونس,,
116887893,False,residential,False,135.042,"LINESTRING (10.338889 36.7294804, 10.3390313 36.7294776, 10.3392157 36.7294937, 10.3394328 36.7295342, 10.3401344 36.7296743, 10.3403685 36.7297219)",,,
116887955,True,residential,False,19.503,"LINESTRING (10.338889 36.7294804, 10.3388848 36.7295245, 10.3388599 36.7295638, 10.3388176 36.7295909, 10.3387665 36.7296061)",,roundabout,
116887726,True,trunk,False,4.776,"LINESTRING (10.3379261 36.7282515, 10.3379275 36.7282729, 10.3379237 36.7282942)",,roundabout,
116887822,False,residential,True,66.205,"LINESTRING (10.3393576 36.7323491, 10.3390051 36.731825)",,,
116887765,True,trunk,False,14.647,"LINESTRING (10.3323932 36.7305425, 10.3324124 36.7305134, 10.3324441 36.7304924, 10.3324834 36.7304828, 10.3325243 36.7304859)",,roundabout,
116887627,False,residential,False,15.157,"LINESTRING (10.3414015 36.7297222, 10.3414803 36.729843)",,,
116887627,False,residential,True,43.258,"LINESTRING (10.3414015 36.7297222, 10.341176 36.7293777)",,,
116887748,False,residential,False,57.025,"LINESTRING (10.3414015 36.7297222, 10.3419694 36.7294859)",,,
28146679,False,residential,False,92.209,"LINESTRING (10.3399265 36.7314477, 10.3390051 36.731825)",نهج طاهر صفر,,
116887880,False,residential,False,66.668,"LINESTRING (10.3399265 36.7314477, 10.3402686 36.7319809)",نهج صلامبو,,
116887880,False,residential,True,73.192,"LINESTRING (10.3399265 36.7314477, 10.3395493 36.730863)",نهج صلامبو,,
28146679,False,residential,True,156.39000000000001,"LINESTRING (10.3399265 36.7314477, 10.3412193 36.7309039, 10.3413373 36.7308631, 10.3414097 36.730841, 10.3414934 36.7308171)",نهج طاهر صفر,,
116887765,True,trunk,False,5.655,"LINESTRING (10.3325978 36.7305731, 10.332595 36.7305909, 10.3325758 36.73062)",,roundabout,
28146967,False,residential,True,120.47800000000001,"LINESTRING (10.3378539 36.7283659, 10.3375661 36.7289574, 10.3373639 36.7293757)",,,
116887726,True,trunk,False,9.618,"LINESTRING (10.3378539 36.7283659, 10.3378201 36.7283759, 10.3377843 36.7283786, 10.3377489 36.7283737)",,roundabout,
116887706,False,tertiary,False,93.34,"LINESTRING (10.3382359 36.7306332, 10.3391559 36.730232)",,,
116887706,False,tertiary,True,86.155,"LINESTRING (10.3382359 36.7306332, 10.3373729 36.7309824)",,,
116887822,False,residential,False,77.391,"LINESTRING (10.3382359 36.7306332, 10.3386263 36.7312549)",,,
116887822,False,residential,True,80.499,"LINESTRING (10.3382359 36.7306332, 10.3378423 36.7299816)",,,
28146769,False,tertiary,False,62.785,"LINESTRING (10.3388353 36.7294046, 10.3389877 36.7292175, 10.3392488 36.728948)",,,
116887955,True,residential,False,9.884,"LINESTRING (10.3388353 36.7294046, 10.3388716 36.7294382, 10.338889 36.7294804)",,roundabout,
28146769,False,tertiary,False,47.248,"LINESTRING (10.340333 36.7278776, 10.3406779 36.7275549)",,,
28146769,False,tertiary,True,24.409,"LINESTRING (10.340333 36.7278776, 10.3401508 36.7280415)",,,
116887730,False,residential,False,120.25699999999999,"LINESTRING (10.340333 36.7278776, 10.3407754 36.728479, 10.3408143 36.7284919, 10.3408559 36.7284919, 10.3410463 36.7284156, 10.3412027 36.7283414)",,,
28146679,False,residential,False,92.739,"LINESTRING (10.3381348 36.7321937, 10.3372215 36.7325935)",نهج طاهر صفر,,
28146679,False,residential,True,87.727,"LINESTRING (10.3381348 36.7321937, 10.3390051 36.731825)",نهج طاهر صفر,,
116887959,False,residential,False,63.517,"LINESTRING (10.3381348 36.7321937, 10.3384521 36.7327052)",,,
116887959,False,residential,True,73.318,"LINESTRING (10.3381348 36.7321937, 10.3377526 36.7316098)",,,
116887706,False,tertiary,False,86.155,"LINESTRING (10.3373729 36.7309824, 10.3382359 36.7306332)",,,
116887706,False,tertiary,True,78.424,"LINESTRING (10.3373729 36.7309824, 10.3366074 36.7313303)",,,
116887959,False,residential,False,77.537,"LINESTRING (10.3373729 36.7309824, 10.3377526 36.7316098)",,,
116887959,False,residential,True,78.951,"LINESTRING (10.3373729 36.7309824, 10.3369376 36.730364)",,,
28146679,False,residential,False,87.727,"LINESTRING (10.3390051 36.731825, 10.3381348 36.7321937)",نهج طاهر صفر,,
28146679,False,residential,True,92.209,"LINESTRING (10.3390051 36.731825, 10.3399265 36.7314477)",نهج طاهر صفر,,
116887822,False,residential,False,66.205,"LINESTRING (10.3390051 36.731825, 10.3393576 36.7323491)",,,
116887822,False,residential,True,71.82,"LINESTRING (10.3390051 36.731825, 10.3386263 36.7312549)",,,
28146769,False,tertiary,False,24.409,"LINESTRING (10.3401508 36.7280415, 10.340333 36.7278776)",,,
28146769,False,tertiary,True,45.616,"LINESTRING (10.3401508 36.7280415, 10.3398324 36.7283627)",,,
116887658,False,residential,True,65.976,"LINESTRING (10.3401508 36.7280415, 10.339942 36.7276065, 10.3398759 36.7274908)",,,
