osmid,highway,oneway,reversed,length,geometry,name,ref,junction,lanes
116084417,residential,False,False,5.901,"LINESTRING (9.6719929 37.0389175, 9.6720571 37.0389313)",نهج ابن خلدون,,,2
116084417,residential,False,True,92.265,"LINESTRING (9.6719929 37.0389175, 9.6709861 37.038711)",نهج ابن خلدون,,,2
116084470,residential,False,True,75.156,"LINESTRING (9.6714898 37.0381455, 9.672096 37.0383618, 9.6722559 37.0384324)",نهج باستور,,,2
116085360,residential,True,False,36.651,"LINESTRING (9.6714898 37.0381455, 9.6713925 37.0381353, 9.6712786 37.038099, 9.6712135 37.0380717, 9.6711143 37.0380198)",نهج باستور,,,
116083450,residential,False,False,75.343,"LINESTRING (9.6699921 37.0389883, 9.6707689 37.0392615)",,,,
116083450,residential,False,True,14.284,"LINESTRING (9.6699921 37.0389883, 9.6698462 37.0389341)",,,,
116084441,residential,False,False,49.529,"LINESTRING (9.6699921 37.0389883, 9.6701909 37.0385721)",,,,
116083904,primary,False,False,18.827,"LINESTRING (9.6731015 37.0379783, 9.6733133 37.0379692)",شارع 20 مارس 1956,RN11,,
116084541,residential,False,True,69.819,"LINESTRING (9.6731015 37.0379783, 9.6731293 37.0386058)",,,,
116083904,primary,False,True,90.236,"LINESTRING (9.6731015 37.0379783, 9.6725653 37.0379769, 9.6720849 37.0379813)",شارع 20 مارس 1956,RN11,,
116084748,residential,False,False,8.408,"LINESTRING (9.6657056 37.0343071, 9.6657953 37.0342828)",,,,
116084748,residential,False,True,45.869,"LINESTRING (9.6657056 37.0343071, 9.6653354 37.0343905, 9.6652072 37.0344159)",,,,
116083057,residential,False,True,78.57,"LINESTRING (9.662781 37.0384793, 9.663193 37.0391047)",,,,
116083057,residential,False,False,101.177,"LINESTRING (9.662781 37.0384793, 9.6627117 37.0383342, 9.6627119 37.0383189, 9.6627176 37.0383029, 9.6627304 37.0382809, 9.6627532 37.0382643, 9.663489 37.0379341)",,,,
116084173,residential,False,True,61.253,"LINESTRING (9.662781 37.0384793, 9.662493 37.0385839, 9.6621585 37.0387169)",,,,
116083986,residential,False,False,28.834,"LINESTRING (9.670312 37.0385898, 9.6703768 37.0383357)",,,,
116084417,residential,False,False,61.332,"LINESTRING (9.670312 37.0385898, 9.6709861 37.038711)",نهج ابن خلدون,,,2
116084417,residential,False,True,10.927,"LINESTRING (9.670312 37.0385898, 9.6701909 37.0385721)",نهج ابن خلدون,,,2
116084972,residential,False,False,41.091,"LINESTRING (9.6692759 37.036742, 9.6697318 37.0368062)",,,,
116083678,residential,False,False,143.949,"LINESTRING (9.6692759 37.036742, 9.6696169 37.0363572, 9.6699381 37.035975, 9.6699582 37.0359683, 9.6699948 37.035978, 9.6701014 37.0360684, 9.6702526 37.036216)",,,,
116084972,residential,False,True,51.688,"LINESTRING (9.6692759 37.036742, 9.6690134 37.0367148, 9.6687078 37.0366457)",,,,
116084222,residential,False,False,9.878,"LINESTRING (9.6624809 37.039603, 9.6625797 37.0395621)",,,,
116084222,residential,False,True,24.429,"LINESTRING (9.6624809 37.039603, 9.6622185 37.0396693)",,,,
116084507,residential,False,False,43.667,"LINESTRING (9.6624809 37.039603, 9.662562 37.0397577, 9.6626867 37.0399595)",,,,
116083873,residential,False,False,32.87,"LINESTRING (9.6729898 37.0373111, 9.6732916 37.0371398)",,,,
116083873,residential,False,True,26.338,"LINESTRING (9.6729898 37.0373111, 9.6727323 37.0374288)",,,,
116083076,residential,False,False,19.775,"LINESTRING (9.6644672 37.0387145, 9.6643481 37.0385642)",,,,
116083657,residential,False,False,30.878,"LINESTRING (9.6644672 37.0387145, 9.6647977 37.0386278)",,,,
116083657,residential,False,True,27.450000000000003,"LINESTRING (9.6644672 37.0387145, 9.664259 37.0387808, 9.6642203 37.0387819, 9.6641741 37.0387786)",,,,
116085478,residential,False,False,46.465,"LINESTRING (9.6644765 37.0409668, 9.6640842 37.0412435)",,,,
116083132,residential,False,True,106.43900000000001,"LINESTRING (9.6644765 37.0409668, 9.6643397 37.04062, 9.6642941 37.0404359, 9.6642176 37.0402764, 9.6641908 37.040149, 9.6641921 37.040043)",,,,
116085478,residential,False,True,76.779,"LINESTRING (9.6644765 37.0409668, 9.6647635 37.0408169, 9.6651766 37.0405621)",,,,
116084378,residential,False,False,49.336,"LINESTRING (9.6662876 37.03706, 9.6658544 37.037338)",,,,
116084378,residential,False,True,34.922,"LINESTRING (9.6662876 37.03706, 9.6665583 37.0368321)",,,,
709512463,residential,False,False,30.421,"LINESTRING (9.6662876 37.03706, 9.6665342 37.03725)",,,,
709512463,residential,False,True,36.499,"LINESTRING (9.6662876 37.03706, 9.6660113 37.0368169)",,,,
116084575,residential,False,False,32.072,"LINESTRING (9.6653835 37.0362821, 9.6656473 37.0364792)",,,,
116084575,residential,False,True,60.233999999999995,"LINESTRING (9.6653835 37.0362821, 9.6649089 37.0360062, 9.6648318 37.0359669)",,,,
709536736,residential,False,False,69.549,"LINESTRING (9.6653835 37.0362821, 9.6657143 37.0360146, 9.6657787 37.0359718, 9.6658243 37.0359654, 9.6658806 37.0359525, 9.6659101 37.0359525, 9.666004 37.035944)",,,,
116084378,residential,False,True,12.867,"LINESTRING (9.6657309 37.0373986, 9.6658544 37.037338)",,,,
116084461,residential,False,False,69.305,"LINESTRING (9.6657309 37.0373986, 9.6660113 37.0368169)",,,,
116084461,residential,False,True,58.216,"LINESTRING (9.6657309 37.0373986, 9.6656687 37.0374566, 9.6653254 37.03781)",,,,
116084565,residential,False,True,66.138,"LINESTRING (9.6643564 37.0345173, 9.6643437 37.0346261, 9.6643249 37.0346989, 9.6642887 37.0347921, 9.6642538 37.0349419, 9.6642533 37.0350469, 9.6642468 37.0351029)",,,,
116086498,residential,False,False,30.352,"LINESTRING (9.6690009 37.0389302, 9.6691111 37.0386718)",,,,
116084995,unclassified,False,False,57.203,"LINESTRING (9.6654193 37.0423231, 9.6654119 37.0428375)",,,,
116084318,residential,False,True,84.84,"LINESTRING (9.6654193 37.0423231, 9.6650853 37.0422605, 9.6648138 37.042193, 9.6644952 37.0421293)",,,,
116084995,unclassified,False,True,107.103,"LINESTRING (9.6654193 37.0423231, 9.6653911 37.0419955, 9.6653536 37.0416284, 9.6652557 37.0413736)",,,,
116084575,residential,False,True,36.671,"LINESTRING (9.6659273 37.0367217, 9.6656473 37.0364792)",,,,
709512463,residential,False,False,12.948,"LINESTRING (9.6659273 37.0367217, 9.6660113 37.0368169)",,,,
116084908,unclassified,False,False,55.89,"LINESTRING (9.6659273 37.0367217, 9.666443 37.0368255, 9.6665405 37.0368191)",شارع فرحات حشاد,,,
116084908,unclassified,False,True,121.36600000000001,"LINESTRING (9.6659273 37.0367217, 9.6656151 37.0366345, 9.6654206 37.0365959, 9.6651923 37.0365557, 9.6645901 37.0365666)",شارع فرحات حشاد,,,
116083076,residential,False,True,30.007,"LINESTRING (9.6641579 37.0383411, 9.6643481 37.0385642)",,,,
116084131,residential,False,False,48.627,"LINESTRING (9.6641579 37.0383411, 9.6645915 37.0380738)",,,,
116083076,residential,False,False,45.111,"LINESTRING (9.6641579 37.0383411, 9.6640578 37.0382323, 9.6638919 37.0379962)",,,,
116084385,residential,False,False,58.322,"LINESTRING (9.6727733 37.0394107, 9.6731809 37.0389993)",,,,
116084417,residential,False,True,82.962,"LINESTRING (9.6727733 37.0394107, 9.6720571 37.0389313)",نهج ابن خلدون,,,2
116085382,residential,False,True,41.106,"LINESTRING (9.6700394 37.0406435, 9.6702278 37.0403058)",,,,
116083404,residential,False,False,47.119,"LINESTRING (9.6700394 37.0406435, 9.6701037 37.0406992, 9.6702365 37.0408009, 9.6703317 37.0408555, 9.6704417 37.0409176)",,,,
116083404,residential,False,True,67.015,"LINESTRING (9.6700394 37.0406435, 9.669859 37.0405418, 9.6697557 37.040483, 9.6696873 37.0404326, 9.6695881 37.0403336, 9.6695398 37.0402886, 9.6695096 37.0402592, 9.6694869 37.0402395)",,,,
116084826,residential,False,True,30.305,"LINESTRING (9.6707098 37.0383959, 9.6703768 37.0383357)",,,,
116086399,residential,False,False,34.532,"LINESTRING (9.6696577 37.0358732, 9.6693863 37.0360957)",,,,
116084287,residential,False,True,26.232,"LINESTRING (9.6690739 37.0372585, 9.6690076 37.0374884)",,,,
116085798,primary,False,True,26.397,"LINESTRING (9.6690739 37.0372585, 9.6693677 37.0372953)",الطريق الوطنية بنزرت - ببوش,RN11,,
116085798,primary,False,False,75.531,"LINESTRING (9.6690739 37.0372585, 9.6686138 37.0371944, 9.6682363 37.0371387)",الطريق الوطنية بنزرت - ببوش,RN11,,
116083644,residential,False,True,30.137,"LINESTRING (9.663826 37.0414207, 9.6635813 37.0412328)",,,,
116085478,residential,False,True,30.223,"LINESTRING (9.663826 37.0414207, 9.6640842 37.0412435)",,,,
116083644,residential,False,False,90.662,"LINESTRING (9.663826 37.0414207, 9.6639454 37.0416118, 9.6640393 37.0417509, 9.6641499 37.0418821, 9.664221 37.0419859, 9.6643142 37.0421358)",,,,
116085478,residential,False,False,63.215,"LINESTRING (9.663826 37.0414207, 9.6635732 37.0416252, 9.6633184 37.0418194)",,,,
95691303,unclassified,False,False,22.831,"LINESTRING (9.6621443 37.0427379, 9.662084 37.0425383)",,,,
116086242,residential,False,True,21.472,"LINESTRING (9.6621443 37.0427379, 9.6623776 37.0426868)",,,,
95691303,unclassified,False,True,38.694,"LINESTRING (9.6621443 37.0427379, 9.6621497 37.0430082, 9.662153 37.0430858)",,,,
116083670,residential,False,False,42.055,"LINESTRING (9.6653254 37.03781, 9.6649637 37.0375657)",,,,
116083670,residential,False,True,64.30499999999999,"LINESTRING (9.6653254 37.03781, 9.6655501 37.037985, 9.6655654 37.0380101, 9.6655789 37.0380401, 9.6655889 37.03807, 9.6655903 37.0380904, 9.6655856 37.0381109, 9.6654406 37.0382687)",,,,
116084461,residential,False,False,58.216,"LINESTRING (9.6653254 37.03781, 9.6656687 37.0374566, 9.6657309 37.0373986)",,,,
116084447,residential,False,False,34.998,"LINESTRING (9.6717935 37.0345081, 9.6720309 37.0347594)",,,,
116084456,residential,False,False,39.331,"LINESTRING (9.6717935 37.0345081, 9.6721616 37.0343112)",,,,
116084456,residential,False,True,21.272,"LINESTRING (9.6717935 37.0345081, 9.6715951 37.0346154)",,,,
116083670,residential,False,True,14.472,"LINESTRING (9.6654406 37.0382687, 9.665319 37.0383554)",,,,
709536740,residential,False,False,13.669,"LINESTRING (9.6654406 37.0382687, 9.6655229 37.0383726)",,,,
116083670,residential,False,False,64.30499999999999,"LINESTRING (9.6654406 37.0382687, 9.6655856 37.0381109, 9.6655903 37.0380904, 9.6655889 37.03807, 9.6655789 37.0380401, 9.6655654 37.0380101, 9.6655501 37.037985, 9.6653254 37.03781)",,,,
116084339,residential,False,False,21.032,"LINESTRING (9.662556 37.0341992, 9.6627913 37.034177)",,,,
116084339,residential,False,True,4.887,"LINESTRING (9.662556 37.0341992, 9.6625109 37.0342244)",,,,
116085698,unclassified,False,True,11.754,"LINESTRING (9.6625652 37.0367794, 9.6626818 37.0368295)",,,,
116085698,unclassified,False,False,23.744,"LINESTRING (9.6625652 37.0367794, 9.6624016 37.0366912, 9.6623422 37.0366615)",,,,
116085725,residential,True,False,22.914,"LINESTRING (9.6625652 37.0367794, 9.6624495 37.0366645, 9.6624117 37.0366142)",,,,
116084453,residential,False,False,45.653,"LINESTRING (9.6676404 37.0386997, 9.6677771 37.0390955)",,,,
116084945,secondary,True,False,39.101,"LINESTRING (9.6676404 37.0386997, 9.6672459 37.0388562)",,,,
709539794,residential,True,False,12.974,"LINESTRING (9.6676404 37.0386997, 9.6676287 37.0385834)",,,,
116085123,residential,False,True,40.52,"LINESTRING (9.6704726 37.0399595, 9.6706207 37.0396148)",,,,
116086463,residential,False,True,7.097,"LINESTRING (9.6704726 37.0399595, 9.6703993 37.039934)",,,,
116086463,residential,False,False,80.74000000000001,"LINESTRING (9.6704726 37.0399595, 9.6707559 37.0400734, 9.6709721 37.0401801, 9.671249 37.0403352)",,,,
116082855,residential,False,False,12.058,"LINESTRING (9.6654059 37.0384277, 9.6655229 37.0383726)",نهج محمد علي,,,
116083859,residential,False,False,11.141,"LINESTRING (9.6654059 37.0384277, 9.665319 37.0383554)",,,,
116082855,residential,False,True,46.681000000000004,"LINESTRING (9.6654059 37.0384277, 9.6652168 37.0385347, 9.665135 37.0385818, 9.6651028 37.0386256, 9.665088 37.0386653, 9.6650603 37.0387233)",نهج محمد علي,,,
116083736,unclassified,True,False,17.854999999999997,"LINESTRING (9.6628409 37.0367851, 9.6628391 37.0368118, 9.6628245 37.0368359, 9.6627995 37.0368537, 9.6627678 37.0368626, 9.6627344 37.0368611, 9.6627042 37.0368494)",,,roundabout,
116084257,residential,True,False,136.823,"LINESTRING (9.6628409 37.0367851, 9.6629719 37.0368791, 9.663685 37.0378085)",شارع الطيب المهيري,,,
116084463,residential,False,True,78.981,"LINESTRING (9.6652557 37.0413736, 9.6649056 37.0414689, 9.6644134 37.0416027)",,,,
116084995,unclassified,False,False,107.10300000000001,"LINESTRING (9.6652557 37.0413736, 9.6653536 37.0416284, 9.6653911 37.0419955, 9.6654193 37.0423231)",,,,
116084995,unclassified,False,True,90.678,"LINESTRING (9.6652557 37.0413736, 9.6652657 37.0412467, 9.6652274 37.0409887, 9.6651766 37.0405621)",,,,
116084503,residential,True,False,81.288,"LINESTRING (9.6641516 37.0391407, 9.6649364 37.0387639)",نهج محمد علي,,,
116084690,residential,False,False,15.111,"LINESTRING (9.6641516 37.0391407, 9.6642429 37.0392554)",شارع الطيب المهيري,,,
116084690,residential,False,True,40.242,"LINESTRING (9.6641516 37.0391407, 9.6640567 37.0389907, 9.6640121 37.0388443, 9.6640058 37.0388014)",شارع الطيب المهيري,,,
116086242,residential,False,False,41.788,"LINESTRING (9.6633392 37.0424601, 9.6628879 37.0425672)",,,,
116086242,residential,False,True,35.822,"LINESTRING (9.6633392 37.0424601, 9.6637154 37.0423434)",,,,
116084664,residential,False,False,92.62400000000001,"LINESTRING (9.6633392 37.0424601, 9.6637187 37.0425532, 9.664046 37.0426282, 9.6641908 37.0426539, 9.6643477 37.0426667)",,,,
116085478,residential,False,False,30.223,"LINESTRING (9.6640842 37.0412435, 9.663826 37.0414207)",,,,
116085478,residential,False,True,46.465,"LINESTRING (9.6640842 37.0412435, 9.6644765 37.0409668)",,,,
116084496,residential,False,False,49.488,"LINESTRING (9.6640842 37.0412435, 9.6642652 37.0414394, 9.6644134 37.0416027)",,,,
116084496,residential,False,True,99.34099999999998,"LINESTRING (9.6640842 37.0412435, 9.663936 37.0410535, 9.6638327 37.0409058, 9.6636825 37.0407442, 9.6635685 37.040651, 9.663425 37.0405268)",,,,
116085892,residential,False,False,87.02600000000001,"LINESTRING (9.6652403 37.0354815, 9.6655239 37.0354419, 9.665539 37.035433, 9.6655435 37.0354233, 9.6654458 37.0351527, 9.6654374 37.0351443, 9.6654293 37.0351411, 9.6654166 37.0351362, 9.6653995 37.035133, 9.6651568 37.0351924)",,,,
116086332,residential,False,False,33.06,"LINESTRING (9.6652403 37.0354815, 9.665194 37.0353637, 9.6651568 37.0351924)",,,,
116086332,residential,False,True,42.519999999999996,"LINESTRING (9.6652403 37.0354815, 9.6653173 37.0356635, 9.6653781 37.0358475)",,,,
116083782,residential,False,True,50.276,"LINESTRING (9.6648318 37.0359669, 9.6653781 37.0358475)",,,,
116083782,residential,False,False,193.349,"LINESTRING (9.6648318 37.0359669, 9.6645422 37.0360146, 9.6642713 37.036051, 9.6638126 37.0360917, 9.6634157 37.0361538, 9.6630804 37.0362287, 9.6629999 37.0362651, 9.6629248 37.0363015, 9.6628229 37.0363551, 9.6627438 37.0363915)",,,,
116084575,residential,False,False,60.233999999999995,"LINESTRING (9.6648318 37.0359669, 9.6649089 37.0360062, 9.6653835 37.0362821)",,,,
116084575,residential,False,True,87.1,"LINESTRING (9.6648318 37.0359669, 9.6644644 37.0357845, 9.6639725 37.0355906)",,,,
116084447,residential,False,True,34.998,"LINESTRING (9.6720309 37.0347594, 9.6717935 37.0345081)",,,,
116085378,residential,False,False,39.624,"LINESTRING (9.6720309 37.0347594, 9.6716773 37.0349769)",,,,
116084447,residential,False,False,34.091,"LINESTRING (9.6720309 37.0347594, 9.6720859 37.0348076, 9.6721644 37.0348772, 9.6722861 37.0349885)",,,,
116084575,residential,False,False,17.233,"LINESTRING (9.6638225 37.035689, 9.6639725 37.0355906)",,,,
116084575,residential,False,True,112.537,"LINESTRING (9.6638225 37.035689, 9.6631618 37.0358592, 9.6626016 37.0359576)",,,,
116086297,residential,False,True,61.521,"LINESTRING (9.6638225 37.035689, 9.6635337 37.0355232, 9.6632437 37.0353856)",,,,
116086005,residential,False,False,49.972,"LINESTRING (9.6665342 37.03725, 9.6661324 37.0375648)",,,,
709512463,residential,False,False,32.547,"LINESTRING (9.6665342 37.03725, 9.6667739 37.0374715)",,,,
709512463,residential,False,True,30.421,"LINESTRING (9.6665342 37.03725, 9.6662876 37.03706)",,,,
116084131,residential,False,True,48.627,"LINESTRING (9.6645915 37.0380738, 9.6641579 37.0383411)",,,,
116083334,residential,False,True,29.368000000000002,"LINESTRING (9.6713651 37.0397093, 9.6714324 37.039721, 9.6714853 37.0397292, 9.6714963 37.0397279, 9.6715101 37.0397201, 9.6715201 37.0397038, 9.6715288 37.039677, 9.6715523 37.0395809)",,,,
116085375,secondary,True,False,9.802,"LINESTRING (9.6676287 37.0385834, 9.6677175 37.038531)",,,,
