osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction,bridge
191479730,,,residential,False,True,28.94,"LINESTRING (8.8319253 35.9414308, 8.8321765 35.9412684)",,,
191479660,,,residential,False,True,62.843,"LINESTRING (8.8319253 35.9414308, 8.831711 35.9411969, 8.8315138 35.9409743)",,,
191479676,,,unclassified,False,False,18.876,"LINESTRING (8.8334262 35.9415313, 8.8335711 35.941654)",,,
191479676,,,unclassified,False,True,25.293,"LINESTRING (8.8334262 35.9415313, 8.8332432 35.9413587)",,,
191479634,,,residential,False,False,54.52199999999999,"LINESTRING (8.8308205 35.941527, 8.8309197 35.9416203, 8.8310713 35.9417419, 8.8312335 35.9418853)",,,
191479634,,,residential,False,True,61.525999999999996,"LINESTRING (8.8308205 35.941527, 8.8307708 35.94147, 8.8307239 35.9414026, 8.8306937 35.9413416, 8.8306528 35.941262, 8.830622 35.9411887, 8.8305918 35.9411002, 8.8305707 35.9410169)",,,
191479654,,,residential,False,False,55.891,"LINESTRING (8.8308205 35.941527, 8.8310578 35.9413815, 8.8313165 35.9412247)",,,
191479715,,,residential,False,False,24.368,"LINESTRING (8.8324416 35.9415285, 8.832641 35.9413803)",,,
191479712,,,residential,False,True,37.501,"LINESTRING (8.8324416 35.9415285, 8.8323145 35.9414075, 8.8321765 35.9412684)",,,
191479715,,,residential,False,True,62.467,"LINESTRING (8.8324416 35.9415285, 8.832183 35.9417213, 8.8319272 35.9419055)",,,
191479659,,,residential,False,False,24.542,"LINESTRING (8.8312535 35.9415885, 8.8313983 35.9417755)",,,
191479743,,,residential,False,False,61.535,"LINESTRING (8.8328883 35.9416148, 8.8333434 35.9420277)",,,
191479743,,,residential,False,True,34.287,"LINESTRING (8.8328883 35.9416148, 8.832641 35.9413803)",,,
191479753,,,residential,False,True,72.8,"LINESTRING (8.8328883 35.9416148, 8.8326955 35.9417559, 8.8325267 35.9418816, 8.8324093 35.941969, 8.8323674 35.9419955, 8.8323272 35.942015, 8.8322731 35.9420358)",,,
715813202,,,residential,False,False,42.815,"LINESTRING (8.8328883 35.9416148, 8.8330628 35.941496, 8.8332432 35.9413587)",,,
191479730,,,residential,False,True,32.614,"LINESTRING (8.831646 35.9416176, 8.8319253 35.9414308)",,,
191479621,,,residential,False,True,52.817,"LINESTRING (8.831646 35.9416176, 8.831483 35.9414314, 8.8313165 35.9412247)",,,
191479730,,,residential,False,False,28.384,"LINESTRING (8.831646 35.9416176, 8.8315219 35.9416985, 8.8313983 35.9417755)",,,
191479676,,,unclassified,False,False,18.024,"LINESTRING (8.8335711 35.941654, 8.8337065 35.9417734)",,,
191479676,,,unclassified,False,True,18.876,"LINESTRING (8.8335711 35.941654, 8.8334262 35.9415313)",,,
191479676,,,unclassified,False,True,18.024,"LINESTRING (8.8337065 35.9417734, 8.8335711 35.941654)",,,
191479632,,,residential,False,False,43.231,"LINESTRING (8.8337065 35.9417734, 8.8335121 35.9419043, 8.8333434 35.9420277)",,,
191479659,,,residential,False,True,24.542,"LINESTRING (8.8313983 35.9417755, 8.8312535 35.9415885)",,,
191479730,,,residential,False,False,19.226,"LINESTRING (8.8313983 35.9417755, 8.8313113 35.9418375, 8.8312335 35.9418853)",,,
191479730,,,residential,False,True,28.384,"LINESTRING (8.8313983 35.9417755, 8.8315219 35.9416985, 8.831646 35.9416176)",,,
191479634,,,residential,False,False,44.01,"LINESTRING (8.8312335 35.9418853, 8.8313314 35.9419634, 8.8314387 35.9420438, 8.8315125 35.9421079, 8.8315755 35.9421676)",,,
191479634,,,residential,False,True,54.522,"LINESTRING (8.8312335 35.9418853, 8.8310713 35.9417419, 8.8309197 35.9416203, 8.8308205 35.941527)",,,
191479730,,,residential,False,True,19.226,"LINESTRING (8.8312335 35.9418853, 8.8313113 35.9418375, 8.8313983 35.9417755)",,,
191479743,,,residential,False,False,33.111,"LINESTRING (8.8333434 35.9420277, 8.833587 35.9422508)",,,
191479743,,,residential,False,True,61.535,"LINESTRING (8.8333434 35.9420277, 8.8328883 35.9416148)",,,
191479632,,,residential,False,False,24.356,"LINESTRING (8.8333434 35.9420277, 8.833169 35.9421582, 8.8331457 35.9421772)",,,
191479632,,,residential,False,True,43.231,"LINESTRING (8.8333434 35.9420277, 8.8335121 35.9419043, 8.8337065 35.9417734)",,,
191479639,,,residential,False,False,64.051,"LINESTRING (8.8322731 35.9420358, 8.8327567 35.9424583)",,,
191479753,,,residential,False,True,13.05,"LINESTRING (8.8322731 35.9420358, 8.8321615 35.9421107)",,,
191479753,,,residential,False,False,72.8,"LINESTRING (8.8322731 35.9420358, 8.8323272 35.942015, 8.8323674 35.9419955, 8.8324093 35.941969, 8.8325267 35.9418816, 8.8326955 35.9417559, 8.8328883 35.9416148)",,,
191479753,,,residential,False,False,13.05,"LINESTRING (8.8321615 35.9421107, 8.8322731 35.9420358)",,,
191479636,,,residential,False,False,64.205,"LINESTRING (8.8321615 35.9421107, 8.8322327 35.9421817, 8.8322977 35.9422414, 8.8324606 35.9423836, 8.8326454 35.9425344)",,,
715813203,,,residential,False,True,31.075000000000003,"LINESTRING (8.8321615 35.9421107, 8.8320664 35.9420253, 8.8319272 35.9419055)",,,
191479715,,,residential,False,False,43.033,"LINESTRING (8.8315755 35.9421676, 8.8319272 35.9419055)",,,
191479634,,,residential,False,False,144.62399999999997,"LINESTRING (8.8315755 35.9421676, 8.8316278 35.9422137, 8.831666 35.9422615, 8.8317116 35.9423456, 8.8317941 35.9425172, 8.831884 35.9427202, 8.8319564 35.9429015, 8.8319913 35.9430785, 8.8320154 35.9432153, 8.8320268 35.9432984, 8.8320342 35.9433961)",,,
191479634,,,residential,False,True,44.01,"LINESTRING (8.8315755 35.9421676, 8.8315125 35.9421079, 8.8314387 35.9420438, 8.8313314 35.9419634, 8.8312335 35.9418853)",,,
"[709281153, 191479811]",,,residential,False,True,42.782,"LINESTRING (8.8315755 35.9421676, 8.8312335 35.942388, 8.8312029 35.9424064)",,,yes
191479731,,,residential,False,False,32.609,"LINESTRING (8.8331457 35.9421772, 8.8333907 35.9423932)",,,
191479632,,,residential,False,False,29.669,"LINESTRING (8.8331457 35.9421772, 8.83299 35.9422894, 8.8328992 35.9423543)",,,
191479632,,,residential,False,True,24.356,"LINESTRING (8.8331457 35.9421772, 8.833169 35.9421582, 8.8333434 35.9420277)",,,
191479715,,,residential,False,True,43.033,"LINESTRING (8.8319272 35.9419055, 8.8315755 35.9421676)",,,
191479715,,,residential,False,False,62.467,"LINESTRING (8.8319272 35.9419055, 8.832183 35.9417213, 8.8324416 35.9415285)",,,
715813203,,,residential,False,False,31.075000000000003,"LINESTRING (8.8319272 35.9419055, 8.8320664 35.9420253, 8.8321615 35.9421107)",,,
191479743,,,residential,False,False,34.097,"LINESTRING (8.833587 35.9422508, 8.8338368 35.9424813)",,,
191479743,,,residential,False,True,33.111,"LINESTRING (8.833587 35.9422508, 8.8333434 35.9420277)",,,
191479751,,,residential,False,False,23.728,"LINESTRING (8.833587 35.9422508, 8.8333907 35.9423932)",,,
191479707,,,residential,False,False,69.256,"LINESTRING (8.8285408 35.942386, 8.8291353 35.9419907)",,,
184053444,RN18,,primary,True,False,16.362,"LINESTRING (8.8285408 35.942386, 8.828559 35.9424197, 8.8285608 35.9424564, 8.828546 35.9424912, 8.8285166 35.9425193)",,roundabout,
191479725,,,residential,False,False,33.543,"LINESTRING (8.8328992 35.9423543, 8.8331489 35.9425782)",,,
191479632,,,residential,False,False,17.272,"LINESTRING (8.8328992 35.9423543, 8.8328711 35.9423755, 8.8327567 35.9424583)",,,
191479632,,,residential,False,True,29.669,"LINESTRING (8.8328992 35.9423543, 8.83299 35.9422894, 8.8331457 35.9421772)",,,
191479731,,,residential,False,False,34.405,"LINESTRING (8.8333907 35.9423932, 8.8336477 35.9426222)",,,
191479731,,,residential,False,True,32.609,"LINESTRING (8.8333907 35.9423932, 8.8331457 35.9421772)",,,
191479751,,,residential,False,False,29.95,"LINESTRING (8.8333907 35.9423932, 8.8331489 35.9425782)",,,
191479751,,,residential,False,True,23.728,"LINESTRING (8.8333907 35.9423932, 8.833587 35.9422508)",,,
191479639,,,residential,False,True,64.051,"LINESTRING (8.8327567 35.9424583, 8.8322731 35.9420358)",,,
191479632,,,residential,False,False,13.120999999999999,"LINESTRING (8.8327567 35.9424583, 8.8326968 35.9424968, 8.8326454 35.9425344)",,,
191479632,,,residential,False,True,17.272,"LINESTRING (8.8327567 35.9424583, 8.8328711 35.9423755, 8.8328992 35.9423543)",,,
191479727,,,residential,False,False,33.120999999999995,"LINESTRING (8.8327567 35.9424583, 8.8328113 35.9425264, 8.8328677 35.942591, 8.8329809 35.9426936)",,,
191479624,,,residential,False,False,23.136,"LINESTRING (8.8338368 35.9424813, 8.8336477 35.9426222)",,,
191479743,,,residential,False,True,34.097,"LINESTRING (8.8338368 35.9424813, 8.833587 35.9422508)",,,
191479632,,,residential,False,False,63.833999999999996,"LINESTRING (8.8326454 35.9425344, 8.8325492 35.9426083, 8.8324861 35.9426594, 8.8324362 35.9427015, 8.8324124 35.9427368, 8.832407 35.942759, 8.8324097 35.9427905, 8.8324291 35.9428182, 8.8326092 35.9429691)",,,
191479632,,,residential,False,True,13.120999999999999,"LINESTRING (8.8326454 35.9425344, 8.8326968 35.9424968, 8.8327567 35.9424583)",,,
191479636,,,residential,False,True,64.205,"LINESTRING (8.8326454 35.9425344, 8.8324606 35.9423836, 8.8322977 35.9422414, 8.8322327 35.9421817, 8.8321615 35.9421107)",,,
191479725,,,residential,False,True,33.543,"LINESTRING (8.8331489 35.9425782, 8.8328992 35.9423543)",,,
191479751,,,residential,False,False,19.834,"LINESTRING (8.8331489 35.9425782, 8.8329809 35.9426936)",,,
191479751,,,residential,False,True,29.95,"LINESTRING (8.8331489 35.9425782, 8.8333907 35.9423932)",,,
191479725,,,residential,False,False,33.370999999999995,"LINESTRING (8.8331489 35.9425782, 8.8332586 35.9426757, 8.8334046 35.9427954)",,,
191479624,,,residential,False,False,29.152,"LINESTRING (8.8336477 35.9426222, 8.8334046 35.9427954)",,,
191479624,,,residential,False,True,23.136,"LINESTRING (8.8336477 35.9426222, 8.8338368 35.9424813)",,,
191479731,,,residential,False,False,34.474,"LINESTRING (8.8336477 35.9426222, 8.8338992 35.942856)",,,
191479731,,,residential,False,True,34.405,"LINESTRING (8.8336477 35.9426222, 8.8333907 35.9423932)",,,
191479751,,,residential,False,True,19.834,"LINESTRING (8.8329809 35.9426936, 8.8331489 35.9425782)",,,
191479727,,,residential,False,False,33.5,"LINESTRING (8.8329809 35.9426936, 8.8331044 35.9428006, 8.8332346 35.942914)",,,
191479727,,,residential,False,True,33.121,"LINESTRING (8.8329809 35.9426936, 8.8328677 35.942591, 8.8328113 35.9425264, 8.8327567 35.9424583)",,,
191479751,,,residential,False,False,45.369,"LINESTRING (8.8329809 35.9426936, 8.832802 35.9428291, 8.8326092 35.9429691)",,,
191479624,,,residential,False,False,20.202,"LINESTRING (8.8334046 35.9427954, 8.8332346 35.942914)",,,
191479624,,,residential,False,True,29.152,"LINESTRING (8.8334046 35.9427954, 8.8336477 35.9426222)",,,
191479725,,,residential,False,False,34.738,"LINESTRING (8.8334046 35.9427954, 8.8334745 35.9428679, 8.833559 35.9429526, 8.8336516 35.9430352)",,,
191479725,,,residential,False,True,33.370999999999995,"LINESTRING (8.8334046 35.9427954, 8.8332586 35.9426757, 8.8331489 35.9425782)",,,
191479731,,,residential,False,True,34.474,"LINESTRING (8.8338992 35.942856, 8.8336477 35.9426222)",,,
191479746,,,residential,False,True,29.898,"LINESTRING (8.8338992 35.942856, 8.8336516 35.9430352)",,,
191479624,,,residential,False,True,20.202,"LINESTRING (8.8332346 35.942914, 8.8334046 35.9427954)",,,
191479727,,,residential,False,False,36.069,"LINESTRING (8.8332346 35.942914, 8.8334927 35.9431621)",,,
191479624,,,residential,False,False,45.733999999999995,"LINESTRING (8.8332346 35.942914, 8.8330552 35.9430506, 8.8328641 35.9431954)",,,
191479727,,,residential,False,True,33.5,"LINESTRING (8.8332346 35.942914, 8.8331044 35.9428006, 8.8329809 35.9426936)",,,
191479632,,,residential,False,False,34.055,"LINESTRING (8.8326092 35.9429691, 8.8328641 35.9431954)",,,
191479751,,,residential,False,False,23.965,"LINESTRING (8.8326092 35.9429691, 8.8324118 35.9431137)",,,
191479632,,,residential,False,True,63.834,"LINESTRING (8.8326092 35.9429691, 8.8324291 35.9428182, 8.8324097 35.9427905, 8.832407 35.942759, 8.8324124 35.9427368, 8.8324362 35.9427015, 8.8324861 35.9426594, 8.8325492 35.9426083, 8.8326454 35.9425344)",,,
191479751,,,residential,False,True,45.369,"LINESTRING (8.8326092 35.9429691, 8.832802 35.9428291, 8.8329809 35.9426936)",,,
191479746,,,residential,False,False,29.898,"LINESTRING (8.8336516 35.9430352, 8.8338992 35.942856)",,,
191479746,,,residential,False,True,20.093,"LINESTRING (8.8336516 35.9430352, 8.8334927 35.9431621)",,,
191479725,,,residential,False,True,34.738,"LINESTRING (8.8336516 35.9430352, 8.833559 35.9429526, 8.8334745 35.9428679, 8.8334046 35.9427954)",,,
191479751,,,residential,False,False,26.787,"LINESTRING (8.8324118 35.9431137, 8.8321899 35.9432742)",,,
191479751,,,residential,False,True,23.965,"LINESTRING (8.8324118 35.9431137, 8.8326092 35.9429691)",,,
191479721,,,residential,False,False,34.091,"LINESTRING (8.8324118 35.9431137, 8.8325116 35.9431985, 8.8326082 35.9432837, 8.8326724 35.9433361)",,,
191479727,,,residential,False,False,59.71,"LINESTRING (8.8334927 35.9431621, 8.8339178 35.9435743)",,,
191479727,,,residential,False,True,36.069,"LINESTRING (8.8334927 35.9431621, 8.8332346 35.942914)",,,
191479746,,,residential,False,False,20.093,"LINESTRING (8.8334927 35.9431621, 8.8336516 35.9430352)",,,
191479746,,,residential,False,True,45.922,"LINESTRING (8.8334927 35.9431621, 8.8332827 35.943312, 8.8331094 35.9434346)",,,
191479632,,,residential,False,True,34.055,"LINESTRING (8.8328641 35.9431954, 8.8326092 35.9429691)",,,
191479624,,,residential,False,False,23.293,"LINESTRING (8.8328641 35.9431954, 8.8327678 35.9432664, 8.8326724 35.9433361)",,,
191479624,,,residential,False,True,45.733999999999995,"LINESTRING (8.8328641 35.9431954, 8.8330552 35.9430506, 8.8332346 35.942914)",,,
191479632,,,residential,False,False,34.57,"LINESTRING (8.8328641 35.9431954, 8.8329877 35.9433152, 8.8331094 35.9434346)",,,
191479709,,,residential,False,False,34.148,"LINESTRING (8.8321899 35.9432742, 8.8324474 35.9434997)",,,
191479751,,,residential,False,True,26.787,"LINESTRING (8.8321899 35.9432742, 8.8324118 35.9431137)",,,
191479751,,,residential,False,False,19.517,"LINESTRING (8.8321899 35.9432742, 8.8321093 35.943332, 8.8320342 35.9433961)",,,
191479624,,,residential,False,False,27.261999999999997,"LINESTRING (8.8326724 35.9433361, 8.8325954 35.9433983, 8.8325297 35.9434477, 8.8324474 35.9434997)",,,
191479624,,,residential,False,True,23.293,"LINESTRING (8.8326724 35.9433361, 8.8327678 35.9432664, 8.8328641 35.9431954)",,,
191479721,,,residential,False,False,33.442,"LINESTRING (8.8326724 35.9433361, 8.8327906 35.9434596, 8.8329049 35.9435706)",,,
191479721,,,residential,False,True,34.091,"LINESTRING (8.8326724 35.9433361, 8.8326082 35.9432837, 8.8325116 35.9431985, 8.8324118 35.9431137)",,,
191479634,,,residential,False,False,34.518,"LINESTRING (8.8320342 35.9433961, 8.8320449 35.9435633, 8.8320543 35.9437061)",,,
191479634,,,residential,False,True,144.624,"LINESTRING (8.8320342 35.9433961, 8.8320268 35.9432984, 8.8320154 35.9432153, 8.8319913 35.9430785, 8.8319564 35.9429015, 8.831884 35.9427202, 8.8317941 35.9425172, 8.8317116 35.9423456, 8.831666 35.9422615, 8.8316278 35.9422137, 8.8315755 35.9421676)",,,
191479751,,,residential,False,True,19.517,"LINESTRING (8.8320342 35.9433961, 8.8321093 35.943332, 8.8321899 35.9432742)",,,
184048057,RR71,,secondary,False,True,45.01,"LINESTRING (8.8339178 35.9435743, 8.8335523 35.9438505)",2,,
191479727,,,residential,False,True,59.71,"LINESTRING (8.8339178 35.9435743, 8.8334927 35.9431621)",,,
191479709,,,residential,False,False,34.965,"LINESTRING (8.8324474 35.9434997, 8.8326948 35.9437421)",,,
191479709,,,residential,False,True,34.148,"LINESTRING (8.8324474 35.9434997, 8.8321899 35.9432742)",,,
191479624,,,residential,False,False,43.206,"LINESTRING (8.8324474 35.9434997, 8.8323487 35.9435867, 8.8322943 35.943623, 8.8322379 35.9436519, 8.8321985 35.9436621, 8.8321569 35.9436697, 8.8321073 35.9436822, 8.8320784 35.9436931, 8.8320543 35.9437061)",,,
191479624,,,residential,False,True,27.262,"LINESTRING (8.8324474 35.9434997, 8.8325297 35.9434477, 8.8325954 35.9433983, 8.8326724 35.9433361)",,,
191479746,,,residential,False,False,23.825,"LINESTRING (8.8329049 35.9435706, 8.8331094 35.9434346)",,,
191479746,,,residential,False,True,26.859,"LINESTRING (8.8329049 35.9435706, 8.8326948 35.9437421)",,,
191479721,,,residential,False,False,41.797,"LINESTRING (8.8329049 35.9435706, 8.8330775 35.943718, 8.8332275 35.9438409)",,,
191479721,,,residential,False,True,33.442,"LINESTRING (8.8329049 35.9435706, 8.8327906 35.9434596, 8.8326724 35.9433361)",,,
191479632,,,residential,False,False,18.309,"LINESTRING (8.8334182 35.9437267, 8.8335523 35.9438505)",,,
709289596,,,residential,False,True,21.353,"LINESTRING (8.8334182 35.9437267, 8.8332275 35.9438409)",,,
191479632,,,residential,False,True,42.756,"LINESTRING (8.8334182 35.9437267, 8.8332506 35.9435725, 8.8331094 35.9434346)",,,
191479709,,,residential,False,True,34.965,"LINESTRING (8.8326948 35.9437421, 8.8324474 35.9434997)",,,
191479746,,,residential,False,False,26.859,"LINESTRING (8.8326948 35.9437421, 8.8329049 35.9435706)",,,
191479746,,,residential,False,True,23.871,"LINESTRING (8.8326948 35.9437421, 8.8324955 35.9438837)",,,
"[709289596, 191479709]",,,residential,False,False,64.67500000000001,"LINESTRING (8.8326948 35.9437421, 8.8327999 35.9438299, 8.8328965 35.9439091, 8.8329898 35.9439837, 8.8330437 35.943964, 8.8331084 35.9439319, 8.8331674 35.9438863, 8.8332275 35.9438409)",,,
191479624,,,residential,False,True,43.206,"LINESTRING (8.8320543 35.9437061, 8.8320784 35.9436931, 8.8321073 35.9436822, 8.8321569 35.9436697, 8.8321985 35.9436621, 8.8322379 35.9436519, 8.8322943 35.943623, 8.8323487 35.9435867, 8.8324474 35.9434997)",,,
191479634,,,residential,False,False,56.06,"LINESTRING (8.8320543 35.9437061, 8.8320701 35.9439518, 8.8320744 35.9442099)",,,
191479634,,,residential,False,True,34.518,"LINESTRING (8.8320543 35.9437061, 8.8320449 35.9435633, 8.8320342 35.9433961)",,,
709289596,,,residential,False,False,21.353,"LINESTRING (8.8332275 35.9438409, 8.8334182 35.9437267)",,,
191479721,,,residential,False,True,41.797,"LINESTRING (8.8332275 35.9438409, 8.8330775 35.943718, 8.8329049 35.9435706)",,,
"[709289596, 191479709]",,,residential,False,True,64.67500000000001,"LINESTRING (8.8332275 35.9438409, 8.8331674 35.9438863, 8.8331084 35.9439319, 8.8330437 35.943964, 8.8329898 35.9439837, 8.8328965 35.9439091, 8.8327999 35.9438299, 8.8326948 35.9437421)",,,
184048057,RR71,,secondary,False,False,45.01,"LINESTRING (8.8335523 35.9438505, 8.8339178 35.9435743)",2,,
191479632,,,residential,False,True,18.309,"LINESTRING (8.8335523 35.9438505, 8.8334182 35.9437267)",,,
184048057,RR71,,secondary,False,True,124.257,"LINESTRING (8.8335523 35.9438505, 8.8333042 35.9440427, 8.8331312 35.9441816, 8.832981 35.9443369, 8.8328375 35.9444933, 8.8326819 35.9447094)",2,,
191479682,,,residential,False,True,39.068,"LINESTRING (8.8324955 35.9438837, 8.8327993 35.9441346)",,,
191479746,,,residential,False,False,23.871,"LINESTRING (8.8324955 35.9438837, 8.8326948 35.9437421)",,,
"[191479746, 709289597]",,,residential,False,True,52.477,"LINESTRING (8.8324955 35.9438837, 8.8322483 35.9440712, 8.8321557 35.9441415, 8.8320744 35.9442099)",,,
191479811,,,residential,False,False,47.243,"LINESTRING (8.8284054 35.9440669, 8.8288316 35.943819)",,,
191479682,,,residential,False,False,39.068,"LINESTRING (8.8327993 35.9441346, 8.8324955 35.9438837)",,,
191479610,RR71,,secondary,True,False,4.361000000000001,"LINESTRING (8.8323027 35.9450555, 8.832321 35.9450426, 8.832342 35.9450329)",2,roundabout,
191479634,,,residential,False,True,104.10499999999999,"LINESTRING (8.8323027 35.9450555, 8.8321871 35.9450253, 8.8321515 35.9450008, 8.8321287 35.9449683, 8.8321073 35.9449292, 8.8320999 35.9448667, 8.8320831 35.9444971, 8.8320744 35.9442099)",,,
191479610,RR71,,secondary,True,False,13.741999999999999,"LINESTRING (8.8324998 35.9451724, 8.8324817 35.9451923, 8.8324582 35.945208, 8.8324306 35.9452186, 8.8324006 35.9452233, 8.8323701 35.9452219)",2,roundabout,
191479720,,,unclassified,True,False,26.488999999999997,"LINESTRING (8.8324998 35.9451724, 8.8325232 35.9452396, 8.8325386 35.9453294, 8.8325518 35.9454064)",,,
132041841,RR60,,secondary,False,False,19.101,"LINESTRING (8.8336086 35.9453542, 8.8338085 35.9454118)",,,
191479719,,,residential,False,False,14.081,"LINESTRING (8.8336086 35.9453542, 8.8334801 35.9454264)",,,
132041841,RR60,,secondary,False,True,73.535,"LINESTRING (8.8336086 35.9453542, 8.8332331 35.9452522, 8.8328294 35.9451561)",,,
132041841,RR60,,secondary,False,True,19.101,"LINESTRING (8.8338085 35.9454118, 8.8336086 35.9453542)",,,
191479719,,,residential,False,True,14.081,"LINESTRING (8.8334801 35.9454264, 8.8336086 35.9453542)",,,
191479719,,,residential,False,False,25.602,"LINESTRING (8.8334801 35.9454264, 8.8333592 35.9454824, 8.8332335 35.9455411)",,,
191479633,,,unclassified,False,False,43.126,"LINESTRING (8.8325518 35.9454064, 8.8326712 35.945782)",,,
708959434,,,unclassified,True,False,26.371,"LINESTRING (8.8325518 35.9454064, 8.8325116 35.9453792, 8.8324727 35.9453347, 8.8324365 35.9453, 8.8323701 35.9452219)",,,
191479719,,,residential,False,False,31.965999999999998,"LINESTRING (8.8332335 35.9455411, 8.8330648 35.9456132, 8.8329187 35.9456741)",,,
191479719,,,residential,False,True,25.602,"LINESTRING (8.8332335 35.9455411, 8.8333592 35.9454824, 8.8334801 35.9454264)",,,
191479719,,,residential,False,False,25.305,"LINESTRING (8.8329187 35.9456741, 8.8326712 35.945782)",,,
191479719,,,residential,False,True,31.965999999999998,"LINESTRING (8.8329187 35.9456741, 8.8330648 35.9456132, 8.8332335 35.9455411)",,,
191479633,,,unclassified,False,True,43.126,"LINESTRING (8.8326712 35.945782, 8.8325518 35.9454064)",,,
191479719,,,residential,False,True,25.305,"LINESTRING (8.8326712 35.945782, 8.8329187 35.9456741)",,,
191479633,,,unclassified,False,False,85.82300000000001,"LINESTRING (8.8326712 35.945782, 8.8328227 35.9461512, 8.8329421 35.9464096, 8.8329957 35.9465073)",,,
191479633,,,unclassified,False,True,85.82300000000001,"LINESTRING (8.8329957 35.9465073, 8.8329421 35.9464096, 8.8328227 35.9461512, 8.8326712 35.945782)",,,
191479687,,,residential,False,False,29.926,"LINESTRING (8.8240711 35.9385743, 8.8239554 35.9388266)",,,
191479687,,,residential,False,True,42.892,"LINESTRING (8.8240711 35.9385743, 8.8242383 35.9382131)",,,
191487351,,,residential,False,True,194.919,"LINESTRING (8.8240711 35.9385743, 8.8253714 35.9399759)",,,
191487353,,,residential,False,True,76.258,"LINESTRING (8.8265759 35.939174, 8.825906 35.9395937)",,,
191487353,,,residential,False,False,153.286,"LINESTRING (8.8265759 35.939174, 8.8268106 35.9390427, 8.8268666 35.9390234, 8.8269222 35.9390207, 8.8269738 35.9390313, 8.8270681 35.9390622, 8.8273437 35.9391871, 8.8274516 35.939249, 8.8275468 35.9393233, 8.8276508 35.9394178, 8.8278982 35.9396817)",,,
191487368,,,residential,False,False,122.148,"LINESTRING (8.8265759 35.939174, 8.8268334 35.9394477, 8.8270694 35.9396996, 8.8272116 35.9398646, 8.8273792 35.940059)",,,
191487353,,,residential,False,False,76.258,"LINESTRING (8.825906 35.9395937, 8.8265759 35.939174)",,,
191487390,,,residential,False,True,64.207,"LINESTRING (8.825906 35.9395937, 8.8253714 35.9399759)",,,
184053445,RN18,الطريق الوطنية دقة - منزل سالم,primary,False,False,229.781,"LINESTRING (8.825906 35.9395937, 8.824691 35.9382375, 8.8245475 35.9381002, 8.8244321 35.9380035, 8.8243631 35.9379509)",,,
184053445,RN18,الطريق الوطنية دقة - منزل سالم,primary,False,True,145.694,"LINESTRING (8.825906 35.9395937, 8.8261856 35.9399113, 8.8264223 35.9401643, 8.8266946 35.9404765, 8.8268441 35.940661)",,,
191487353,,,residential,False,False,63.653,"LINESTRING (8.8278982 35.9396817, 8.8283097 35.9401472)",,,
191487353,,,residential,False,True,153.286,"LINESTRING (8.8278982 35.9396817, 8.8276508 35.9394178, 8.8275468 35.9393233, 8.8274516 35.939249, 8.8273437 35.9391871, 8.8270681 35.9390622, 8.8269738 35.9390313, 8.8269222 35.9390207, 8.8268666 35.9390234, 8.8268106 35.9390427, 8.8265759 35.939174)",,,
715813200,,,unclassified,False,False,62.796,"LINESTRING (8.8278982 35.9396817, 8.8276568 35.9398592, 8.8273792 35.940059)",,,
"[715813200, 712262729, 191479656]",,,unclassified,False,True,99.493,"LINESTRING (8.8278982 35.9396817, 8.8281832 35.9394835, 8.8283324 35.9393881, 8.8284152 35.9393445, 8.8285071 35.9393016, 8.8285802 35.9392772, 8.8286523 35.939256, 8.8288108 35.9391892)",,,yes
191487360,,,residential,False,False,70.608,"LINESTRING (8.8289315 35.9397602, 8.8283097 35.9401472)",,,
191487351,,,residential,False,False,194.919,"LINESTRING (8.8253714 35.9399759, 8.8240711 35.9385743)",,,
191487351,,,residential,False,True,157.907,"LINESTRING (8.8253714 35.9399759, 8.8264128 35.9411186)",,,
191487390,,,residential,False,False,64.207,"LINESTRING (8.8253714 35.9399759, 8.825906 35.9395937)",,,
191487390,,,residential,False,True,28.307,"LINESTRING (8.8253714 35.9399759, 8.8251367 35.9401453)",,,
191487353,,,residential,False,False,64.464,"LINESTRING (8.8283097 35.9401472, 8.8287335 35.9406145)",,,
191487353,,,residential,False,True,63.653,"LINESTRING (8.8283097 35.9401472, 8.8278982 35.9396817)",,,
191487360,,,residential,False,True,70.608,"LINESTRING (8.8283097 35.9401472, 8.8289315 35.9397602)",,,
191487402,,,residential,False,False,82.8,"LINESTRING (8.8294772 35.9401764, 8.8287335 35.9406145)",,,
191487390,,,residential,False,False,11.971,"LINESTRING (8.8250374 35.9402169, 8.8251367 35.9401453)",,,
191487372,,,residential,False,False,154.529,"LINESTRING (8.8250374 35.9402169, 8.8255915 35.9408245, 8.8257873 35.9410351, 8.8260626 35.9413315)",,,
191487390,,,residential,False,True,47.03,"LINESTRING (8.8250374 35.9402169, 8.8248324 35.9403489, 8.8246325 35.9404841)",,,
191487368,,,residential,False,False,62.93,"LINESTRING (8.8277727 35.9404867, 8.8281745 35.9409498)",,,
191487355,,,residential,False,False,79.193,"LINESTRING (8.8277727 35.9404867, 8.8274221 35.9406969, 8.8270721 35.9409173)",,,
191487368,,,residential,False,True,59.303,"LINESTRING (8.8277727 35.9404867, 8.8275522 35.9402457, 8.8273792 35.940059)",,,
191502638,,,residential,False,False,93.708,"LINESTRING (8.8246325 35.9404841, 8.8252542 35.94116)",,,
191502638,,,residential,False,True,108.438,"LINESTRING (8.8246325 35.9404841, 8.8238924 35.9397147)",,,
