osmid,oneway,name,highway,reversed,length,geometry,lanes,junction,bridge
103671860,False,شارع الحبيب بورقيبة,tertiary,True,47.926,"LINESTRING (10.0942451 36.8102571, 10.0938311 36.8099816)",,,
103671860,False,شارع الحبيب بورقيبة,tertiary,False,125.66300000000001,"LINESTRING (10.0942451 36.8102571, 10.0943344 36.8103317, 10.094385 36.810381, 10.0944093 36.8104146, 10.094436 36.8104551, 10.0944614 36.8105006, 10.0944963 36.8105914, 10.0945285 36.8107031, 10.0945917 36.8113199)",,,
704565024,False,,residential,True,121.66499999999999,"LINESTRING (10.0942451 36.8102571, 10.0946928 36.8097405, 10.0947189 36.8097276, 10.0947531 36.8097308, 10.0947893 36.8097437, 10.0952044 36.8099311)",,,
171715655,False,,residential,True,90.502,"LINESTRING (10.0945917 36.8113199, 10.0950905 36.8106107)",,,
103671860,False,شارع الحبيب بورقيبة,tertiary,False,95.799,"LINESTRING (10.0945917 36.8113199, 10.0946257 36.811401, 10.0946525 36.8114461, 10.0946898 36.8114946, 10.0947263 36.8115336, 10.0947726 36.811576, 10.0949617 36.8117049, 10.095303 36.8119472)",,,
103671860,False,شارع الحبيب بورقيبة,tertiary,True,125.663,"LINESTRING (10.0945917 36.8113199, 10.0945285 36.8107031, 10.0944963 36.8105914, 10.0944614 36.8105006, 10.094436 36.8104551, 10.0944093 36.8104146, 10.094385 36.810381, 10.0943344 36.8103317, 10.0942451 36.8102571)",,,
103671860,False,شارع الحبيب بورقيبة,tertiary,False,74.897,"LINESTRING (10.0956993 36.8122406, 10.0963604 36.8126572)",,,
103671860,False,شارع الحبيب بورقيبة,tertiary,True,48.052,"LINESTRING (10.0956993 36.8122406, 10.095303 36.8119472)",,,
297362141,False,نهج البلدية,residential,True,46.65,"LINESTRING (10.0956993 36.8122406, 10.0952296 36.8120546)",,,
28353407,False,Rue des Travailleurs,tertiary,False,137.302,"LINESTRING (10.0950662 36.8164163, 10.0965565 36.8160981)",,,
161208842,False,شارع ابن الجزار,tertiary,True,174.803,"LINESTRING (10.0950662 36.8164163, 10.0935936 36.8154692, 10.0935349 36.8154322)",,,
161208842,False,شارع ابن الجزار,tertiary,False,70.46,"LINESTRING (10.087314 36.8112067, 10.0878804 36.8116493)",,,
28353412,True,شارع ابن الجزار,tertiary,False,85.613,"LINESTRING (10.087314 36.8112067, 10.0870197 36.8110252, 10.0868949 36.8109726, 10.0867715 36.8109533, 10.08662 36.8109415, 10.0864497 36.8109275)",,,
161208842,False,شارع ابن الجزار,tertiary,False,6.654,"LINESTRING (10.0880166 36.8117516, 10.0880691 36.8117942)",,,
