osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,maxspeed,bridge,junction,width
247546084,False,,,residential,True,60.915000000000006,"LINESTRING (8.1528157 34.3811636, 8.1523741 34.3810242, 8.1521961 34.3809671)",,,,,
247545986,False,,,residential,False,35.888,"LINESTRING (8.153336 34.3812809, 8.1530101 34.3814593)",,,,,
247546084,False,,,residential,True,49.497,"LINESTRING (8.153336 34.3812809, 8.1528157 34.3811636)",,,,,
"[247546084, 247545974]",False,,,residential,False,77.413,"LINESTRING (8.153336 34.3812809, 8.1535386 34.3813164, 8.1538832 34.381758)",,,,,
247546059,False,,,residential,False,24.312,"LINESTRING (8.1491158 34.381305, 8.1489269 34.3811517)",,,,,
247546059,False,,,residential,True,29.332,"LINESTRING (8.1491158 34.381305, 8.1493422 34.3814912)",,,,,
247545948,False,2,,tertiary,False,60.822,"LINESTRING (8.1496453 34.3813053, 8.1502319 34.3810507)",نهج الحرّيّة,60,,,
247545948,False,2,,tertiary,True,3.522,"LINESTRING (8.1496453 34.3813053, 8.1496145 34.3813242)",نهج الحرّيّة,60,,,
247546071,False,,,residential,False,101.28699999999999,"LINESTRING (8.1496453 34.3813053, 8.1494898 34.3811348, 8.1494804 34.3811088, 8.1494804 34.3810762, 8.1494864 34.3810541, 8.1495085 34.3810275, 8.1497298 34.3808194, 8.1499886 34.3806003)",,,,,
206568671,False,2,,residential,False,160.534,"LINESTRING (8.1512104 34.3813673, 8.1521216 34.3825997)",,,,,
206568671,False,2,,residential,True,38.289,"LINESTRING (8.1512104 34.3813673, 8.1509918 34.381074)",,,,,
247546077,False,,,residential,False,40.672,"LINESTRING (8.1512104 34.3813673, 8.1508295 34.3815543)",,,,,
247546077,False,,,residential,True,31.241,"LINESTRING (8.1512104 34.3813673, 8.1515236 34.3812572)",,,,,
247545986,False,,,residential,False,32.522,"LINESTRING (8.1530101 34.3814593, 8.1527111 34.3816163)",,,,,
247545986,False,,,residential,True,35.888,"LINESTRING (8.1530101 34.3814593, 8.153336 34.3812809)",,,,,
247546072,False,,,residential,False,70.492,"LINESTRING (8.1530101 34.3814593, 8.1534031 34.382004)",,,,,
247546072,False,,,residential,True,37.408,"LINESTRING (8.1530101 34.3814593, 8.1528157 34.3811636)",,,,,
247545948,False,2,,tertiary,False,31.133,"LINESTRING (8.1493422 34.3814912, 8.1496145 34.3813242)",نهج الحرّيّة,60,,,
247545948,False,2,,tertiary,True,37.521,"LINESTRING (8.1493422 34.3814912, 8.1489908 34.3816637)",نهج الحرّيّة,60,,,
247546059,False,,,residential,False,29.332,"LINESTRING (8.1493422 34.3814912, 8.1491158 34.381305)",,,,,
247546073,False,,,residential,True,77.155,"LINESTRING (8.1493422 34.3814912, 8.1497647 34.3820911)",,,,,
247546077,False,,,residential,False,4.158,"LINESTRING (8.1508295 34.3815543, 8.1507886 34.3815704)",,,,,
247546077,False,,,residential,True,40.672,"LINESTRING (8.1508295 34.3815543, 8.1512104 34.3813673)",,,,,
722508644,False,,,residential,False,62.941,"LINESTRING (8.1508295 34.3815543, 8.15045 34.3810828)",,,,,
247545955,False,,,residential,False,62.021,"LINESTRING (8.1526856 34.3815809, 8.1521127 34.3818768)",,,,,
247546079,False,,,residential,False,4.579,"LINESTRING (8.1526856 34.3815809, 8.1527111 34.3816163)",,,,,
247546079,False,,,residential,True,81.708,"LINESTRING (8.1526856 34.3815809, 8.1521961 34.3809671)",,,,,
247545986,False,,,residential,True,32.522,"LINESTRING (8.1527111 34.3816163, 8.1530101 34.3814593)",,,,,
247546079,False,,,residential,False,70.16,"LINESTRING (8.1527111 34.3816163, 8.1530759 34.3821708)",,,,,
247546079,False,,,residential,True,4.579,"LINESTRING (8.1527111 34.3816163, 8.1526856 34.3815809)",,,,,
247545900,False,,,residential,True,78.086,"LINESTRING (8.1489908 34.3816637, 8.1494263 34.382267)",,,,,
247545948,False,2,,tertiary,False,37.521,"LINESTRING (8.1489908 34.3816637, 8.1493422 34.3814912)",نهج الحرّيّة,60,,,
247545948,False,2,,tertiary,True,29.192,"LINESTRING (8.1489908 34.3816637, 8.1487294 34.3818133)",نهج الحرّيّة,60,,,
247545974,False,,,residential,False,126.878,"LINESTRING (8.1538832 34.381758, 8.1546208 34.3827231)",,,,,
247546024,False,,,residential,False,51.859,"LINESTRING (8.1538832 34.381758, 8.1534031 34.382004)",,,,,
"[247546084, 247545974]",False,,,residential,True,77.413,"LINESTRING (8.1538832 34.381758, 8.1535386 34.3813164, 8.153336 34.3812809)",,,,,
"[247546024, 722578537]",False,,,residential,True,55.493,"LINESTRING (8.1538832 34.381758, 8.1541777 34.3816213, 8.1544103 34.3815134)",,,yes,,
247545948,False,2,,tertiary,False,29.192,"LINESTRING (8.1487294 34.3818133, 8.1489908 34.3816637)",نهج الحرّيّة,60,,,
247545948,False,2,,tertiary,True,31.377,"LINESTRING (8.1487294 34.3818133, 8.1484491 34.3819749)",نهج الحرّيّة,60,,,
247545956,False,,,residential,False,76.162,"LINESTRING (8.1487294 34.3818133, 8.1491666 34.3823955)",,,,,
247545955,False,,,residential,False,5.53,"LINESTRING (8.1521127 34.3818768, 8.1520614 34.3819029)",,,,,
247545955,False,,,residential,True,62.021,"LINESTRING (8.1521127 34.3818768, 8.1526856 34.3815809)",,,,,
722566038,True,1,,tertiary,False,69.58,"LINESTRING (8.1521127 34.3818768, 8.152515 34.3824072)",,,,,
247545955,False,,,residential,True,5.53,"LINESTRING (8.1520614 34.3819029, 8.1521127 34.3818768)",,,,,
206568666,True,1,,tertiary,False,87.736,"LINESTRING (8.1520614 34.3819029, 8.1516261 34.3813243, 8.1515236 34.3812572)",,,,,
247545948,False,2,,tertiary,False,31.377,"LINESTRING (8.1484491 34.3819749, 8.1487294 34.3818133)",نهج الحرّيّة,60,,,
247546005,False,,,residential,True,47.332,"LINESTRING (8.1484491 34.3819749, 8.1487468 34.3823225)",,,,,
247546024,False,,,residential,True,51.859,"LINESTRING (8.1534031 34.382004, 8.1538832 34.381758)",,,,,
247546072,False,,,residential,False,126.965,"LINESTRING (8.1534031 34.382004, 8.1541367 34.3829721)",,,,,
247546072,False,,,residential,True,70.492,"LINESTRING (8.1534031 34.382004, 8.1530101 34.3814593)",,,,,
247546024,False,,,residential,False,35.293,"LINESTRING (8.1534031 34.382004, 8.1532875 34.3820629, 8.1530759 34.3821708)",,,,,
247546073,False,,,residential,False,77.155,"LINESTRING (8.1497647 34.3820911, 8.1493422 34.3814912)",,,,,
247546073,False,,,residential,True,64.928,"LINESTRING (8.1497647 34.3820911, 8.1501228 34.3825947)",,,,,
247546077,False,,,residential,False,36.701,"LINESTRING (8.1497647 34.3820911, 8.1494263 34.382267)",,,,,
247546077,False,,,residential,True,33.091,"LINESTRING (8.1497647 34.3820911, 8.1500717 34.381935)",,,,,
247546048,False,,,residential,False,75.333,"LINESTRING (8.1512186 34.3821475, 8.1512042 34.3821292, 8.1507886 34.3815704)",,,,,
247546048,False,,,residential,True,10.698,"LINESTRING (8.1512186 34.3821475, 8.1512654 34.3822071, 8.1512813 34.3822286)",,,,,
247546024,False,,,residential,False,57.578,"LINESTRING (8.1530759 34.3821708, 8.1525417 34.3824424)",,,,,
247546079,False,,,residential,False,127.116,"LINESTRING (8.1530759 34.3821708, 8.1538054 34.3831426)",,,,,
247546079,False,,,residential,True,70.16,"LINESTRING (8.1530759 34.3821708, 8.1527111 34.3816163)",,,,,
247546024,False,,,residential,True,35.293,"LINESTRING (8.1530759 34.3821708, 8.1532875 34.3820629, 8.1534031 34.382004)",,,,,
247545945,True,,,residential,False,60.018,"LINESTRING (8.1512813 34.3822286, 8.1507356 34.3825261)",,,,,
247546048,False,,,residential,False,10.698,"LINESTRING (8.1512813 34.3822286, 8.1512654 34.3822071, 8.1512186 34.3821475)",,,,,
247546048,False,,,residential,True,64.219,"LINESTRING (8.1512813 34.3822286, 8.1516292 34.382699, 8.1516464 34.3827213)",,,,,
247545900,False,,,residential,False,78.086,"LINESTRING (8.1494263 34.382267, 8.1489908 34.3816637)",,,,,
247546077,False,,,residential,False,27.787,"LINESTRING (8.1494263 34.382267, 8.1491666 34.3823955)",,,,,
247546077,False,,,residential,True,36.701,"LINESTRING (8.1494263 34.382267, 8.1497647 34.3820911)",,,,,
247546005,False,,,residential,False,47.332,"LINESTRING (8.1487468 34.3823225, 8.1484491 34.3819749)",,,,,
247546005,False,,,residential,True,27.14,"LINESTRING (8.1487468 34.3823225, 8.1489037 34.3825294)",,,,,
247546037,False,,,residential,True,40.272999999999996,"LINESTRING (8.1487468 34.3823225, 8.1486449 34.3824641, 8.1484933 34.3826169)",,,,,
247545956,False,,,residential,False,65.747,"LINESTRING (8.1491666 34.3823955, 8.1495287 34.3829057)",,,,,
247545956,False,,,residential,True,76.162,"LINESTRING (8.1491666 34.3823955, 8.1487294 34.3818133)",,,,,
247546077,False,,,residential,False,28.35,"LINESTRING (8.1491666 34.3823955, 8.1489037 34.3825294)",,,,,
247546077,False,,,residential,True,27.787,"LINESTRING (8.1491666 34.3823955, 8.1494263 34.382267)",,,,,
206568666,True,1,,tertiary,False,69.588,"LINESTRING (8.152459 34.3824358, 8.1520614 34.3819029)",,,,,
247545975,False,,,residential,False,6.043,"LINESTRING (8.152459 34.3824358, 8.152515 34.3824072)",,,,,
247545975,False,,,residential,True,35.928,"LINESTRING (8.152459 34.3824358, 8.1521216 34.3825997)",,,,,
247546024,False,,,residential,True,57.578,"LINESTRING (8.1525417 34.3824424, 8.1530759 34.3821708)",,,,,
722566036,True,1,,tertiary,False,125.685,"LINESTRING (8.1525417 34.3824424, 8.153277 34.383396)",,,,,
722566037,False,,,residential,True,6.025,"LINESTRING (8.1525417 34.3824424, 8.1524852 34.38247)",,,,,
247546005,False,,,residential,False,27.14,"LINESTRING (8.1489037 34.3825294, 8.1487468 34.3823225)",,,,,
247546005,False,,,residential,True,150.359,"LINESTRING (8.1489037 34.3825294, 8.1497459 34.3836893)",,,,,
247546077,False,,,residential,True,28.35,"LINESTRING (8.1489037 34.3825294, 8.1491666 34.3823955)",,,,,
206568671,False,2,,residential,False,168.512,"LINESTRING (8.1521216 34.3825997, 8.1530611 34.3839018)",,,,,
206568671,False,2,,residential,True,160.534,"LINESTRING (8.1521216 34.3825997, 8.1512104 34.3813673)",,,,,
247545975,False,,,residential,False,35.928,"LINESTRING (8.1521216 34.3825997, 8.152459 34.3824358)",,,,,
247546037,False,,,residential,False,40.272999999999996,"LINESTRING (8.1484933 34.3826169, 8.1486449 34.3824641, 8.1487468 34.3823225)",,,,,
247546037,False,,,residential,True,165.61,"LINESTRING (8.1484933 34.3826169, 8.1486663 34.3830596, 8.1487334 34.3832477, 8.1487843 34.3833507, 8.1492323 34.3839649)",,,,,
247545937,True,,,residential,False,52.366,"LINESTRING (8.1501828 34.3826711, 8.1506694 34.3824251)",,,,,
247546073,False,,,residential,False,10.124,"LINESTRING (8.1501828 34.3826711, 8.1501228 34.3825947)",,,,,
247546073,False,,,residential,True,15.089,"LINESTRING (8.1501828 34.3826711, 8.1502642 34.382789)",,,,,
247546036,False,,,residential,False,113.081,"LINESTRING (8.1516464 34.3827213, 8.1505962 34.3832533)",,,,,
247546048,False,,,residential,True,170.27,"LINESTRING (8.1516464 34.3827213, 8.1526427 34.3840131)",,,,,
247546048,False,,,residential,False,64.219,"LINESTRING (8.1516464 34.3827213, 8.1516292 34.382699, 8.1512813 34.3822286)",,,,,
247545974,False,,,residential,True,126.878,"LINESTRING (8.1546208 34.3827231, 8.1538832 34.381758)",,,,,
247546033,False,,,residential,False,52.346,"LINESTRING (8.1546208 34.3827231, 8.1541367 34.3829721)",,,,,
614035434,False,,,residential,False,134.245,"LINESTRING (8.1546208 34.3827231, 8.1546461 34.3827822, 8.1549411 34.383028, 8.1550484 34.3831054, 8.1551798 34.3832892, 8.1552737 34.3835172, 8.1553075 34.3837423)",,,,,
247546073,False,,,residential,False,15.089,"LINESTRING (8.1502642 34.382789, 8.1501828 34.3826711)",,,,,
247546073,False,,,residential,True,59.947,"LINESTRING (8.1502642 34.382789, 8.1505962 34.3832533)",,,,,
247546033,False,,,residential,False,35.829,"LINESTRING (8.1541367 34.3829721, 8.1538054 34.3831426)",,,,,
247546033,False,,,residential,True,52.346,"LINESTRING (8.1541367 34.3829721, 8.1546208 34.3827231)",,,,,
247546072,False,,,residential,True,126.965,"LINESTRING (8.1541367 34.3829721, 8.1534031 34.382004)",,,,,
247546072,False,,,residential,False,46.782,"LINESTRING (8.1541367 34.3829721, 8.1542655 34.3831537, 8.1543942 34.3833352)",,,,,
247546033,False,,,residential,False,56.082,"LINESTRING (8.1538054 34.3831426, 8.153277 34.383396)",,,,,
247546033,False,,,residential,True,35.829,"LINESTRING (8.1538054 34.3831426, 8.1541367 34.3829721)",,,,,
247546079,False,,,residential,False,46.667,"LINESTRING (8.1538054 34.3831426, 8.1540696 34.3835012)",,,,,
247546079,False,,,residential,True,127.116,"LINESTRING (8.1538054 34.3831426, 8.1530759 34.3821708)",,,,,
247546036,False,,,residential,False,62.005,"LINESTRING (8.1505962 34.3832533, 8.1500182 34.3835421)",,,,,
247546036,False,,,residential,True,113.081,"LINESTRING (8.1505962 34.3832533, 8.1516464 34.3827213)",,,,,
247546073,False,,,residential,False,59.947,"LINESTRING (8.1505962 34.3832533, 8.1502642 34.382789)",,,,,
247546073,False,,,residential,True,88.562,"LINESTRING (8.1505962 34.3832533, 8.1511125 34.3839262)",,,,,
247545973,False,,,residential,False,35.043,"LINESTRING (8.1543942 34.3833352, 8.1540696 34.3835012)",,,,,
247546072,False,,,residential,False,30.642,"LINESTRING (8.1543942 34.3833352, 8.1545672 34.3835709)",,,,,
247546072,False,,,residential,True,46.782,"LINESTRING (8.1543942 34.3833352, 8.1542655 34.3831537, 8.1541367 34.3829721)",,,,,
247546033,False,,,residential,False,6.485,"LINESTRING (8.153277 34.383396, 8.153218 34.3834281)",,,,,
247546033,False,,,residential,True,56.082,"LINESTRING (8.153277 34.383396, 8.1538054 34.3831426)",,,,,
722566036,True,1,,tertiary,False,36.629,"LINESTRING (8.153277 34.383396, 8.1534839 34.3836777)",,,,,
206568666,True,1,,tertiary,False,125.984,"LINESTRING (8.153218 34.3834281, 8.1524852 34.38247)",,,,,
247546033,False,,,residential,True,6.485,"LINESTRING (8.153218 34.3834281, 8.153277 34.383396)",,,,,
247545973,False,,,residential,False,56.143,"LINESTRING (8.1540696 34.3835012, 8.1535432 34.3837585)",,,,,
247545973,False,,,residential,True,35.043,"LINESTRING (8.1540696 34.3835012, 8.1543942 34.3833352)",,,,,
247546079,False,,,residential,True,46.667,"LINESTRING (8.1540696 34.3835012, 8.1538054 34.3831426)",,,,,
247546079,False,,,residential,False,64.209,"LINESTRING (8.1540696 34.3835012, 8.154183 34.3836794, 8.1542051 34.3837081, 8.1542218 34.3837178, 8.1542426 34.3837214, 8.1542681 34.3837148, 8.1545672 34.3835709)",,,,,
247545956,False,,,residential,True,83.818,"LINESTRING (8.1500182 34.3835421, 8.1495287 34.3829057)",,,,,
247546036,False,,,residential,False,29.872,"LINESTRING (8.1500182 34.3835421, 8.1497459 34.3836893)",,,,,
247546036,False,,,residential,True,62.005,"LINESTRING (8.1500182 34.3835421, 8.1505962 34.3832533)",,,,,
247546072,False,,,residential,False,47.23,"LINESTRING (8.1545672 34.3835709, 8.1548206 34.3839406)",,,,,
247546072,False,,,residential,True,30.642,"LINESTRING (8.1545672 34.3835709, 8.1543942 34.3833352)",,,,,
247546079,False,,,residential,True,64.209,"LINESTRING (8.1545672 34.3835709, 8.1542681 34.3837148, 8.1542426 34.3837214, 8.1542218 34.3837178, 8.1542051 34.3837081, 8.154183 34.3836794, 8.1540696 34.3835012)",,,,,
247546005,False,,,residential,False,150.359,"LINESTRING (8.1497459 34.3836893, 8.1489037 34.3825294)",,,,,
247546036,False,,,residential,False,56.218,"LINESTRING (8.1497459 34.3836893, 8.1492323 34.3839649)",,,,,
247546036,False,,,residential,True,29.872,"LINESTRING (8.1497459 34.3836893, 8.1500182 34.3835421)",,,,,
247545973,False,,,residential,True,56.143,"LINESTRING (8.1535432 34.3837585, 8.1540696 34.3835012)",,,,,
722566035,False,,,residential,False,7.116,"LINESTRING (8.1535432 34.3837585, 8.1534747 34.3837885)",,,,,
206570631,True,1,,tertiary,False,66.18900000000001,"LINESTRING (8.1535432 34.3837585, 8.1536928 34.3839627, 8.1537759 34.38408, 8.153839 34.3841597, 8.1538711 34.384194, 8.1539376 34.3842552)",,,,,
206568671,False,2,,residential,True,168.512,"LINESTRING (8.1530611 34.3839018, 8.1521216 34.3825997)",,,,,
247546089,False,,,residential,False,38.051,"LINESTRING (8.1530611 34.3839018, 8.1527299 34.3841077)",,,,,
247546089,False,,,residential,True,38.82,"LINESTRING (8.1530611 34.3839018, 8.1534156 34.3837113)",,,,,
247546001,False,2,,residential,False,75.995,"LINESTRING (8.1530611 34.3839018, 8.1532019 34.3840092, 8.153623 34.3842593, 8.15371 34.3843246)",,,,,
247546072,False,,,residential,True,47.23,"LINESTRING (8.1548206 34.3839406, 8.1545672 34.3835709)",,,,,
722578536,False,2,,residential,False,88.352,"LINESTRING (8.1548206 34.3839406, 8.1541008 34.3842743, 8.1539704 34.3843095)",,,,,
722578536,False,2,,residential,True,49.842,"LINESTRING (8.1548206 34.3839406, 8.1552857 34.3837486, 8.1553075 34.3837423)",,,,,
247545924,False,,,residential,True,91.746,"LINESTRING (8.1511125 34.3839262, 8.1502596 34.3843567)",,,,,
247546073,False,,,residential,False,88.562,"LINESTRING (8.1511125 34.3839262, 8.1505962 34.3832533)",,,,,
247546073,False,,,residential,True,110.661,"LINESTRING (8.1511125 34.3839262, 8.1514111 34.3843284, 8.1516811 34.3846533, 8.1517763 34.3847563)",,,,,
247546036,False,,,residential,True,56.218,"LINESTRING (8.1492323 34.3839649, 8.1497459 34.3836893)",,,,,
247545878,False,,,residential,True,136.524,"LINESTRING (8.1492323 34.3839649, 8.1496909 34.3845305, 8.1497526 34.3845748, 8.149817 34.384577, 8.1502596 34.3843567)",,,,,
247546037,False,,,residential,False,165.61,"LINESTRING (8.1492323 34.3839649, 8.1487843 34.3833507, 8.1487334 34.3832477, 8.1486663 34.3830596, 8.1484933 34.3826169)",,,,,
247545904,False,,,residential,False,23.472,"LINESTRING (8.1526427 34.3840131, 8.1526293 34.3842239)",,,,,
247545913,False,,,residential,True,13.217,"LINESTRING (8.1526427 34.3840131, 8.1527299 34.3841077)",,,,,
247546048,False,,,residential,False,170.27,"LINESTRING (8.1526427 34.3840131, 8.1516464 34.3827213)",,,,,
247545913,False,,,residential,False,13.217,"LINESTRING (8.1527299 34.3841077, 8.1526427 34.3840131)",,,,,
