osmid,highway,oneway,reversed,length,ref,name,maxspeed,access,geometry,junction,lanes
206836137,residential,False,True,67.546,,,,,"LINESTRING (10.4880816 33.342625, 10.4879053 33.3425113, 10.4877068 33.3423847, 10.4874855 33.3422794)",,
207316546,residential,False,False,106.657,,,,,"LINESTRING (10.4880816 33.342625, 10.4883251 33.3424026, 10.4885611 33.3421853, 10.488722 33.3420296, 10.4888494 33.3419119)",,
206834609,tertiary,False,True,14.559,,,,,"LINESTRING (10.4868559 33.3429286, 10.4869555 33.3428275)",,
206834610,tertiary,False,True,74.627,,,,,"LINESTRING (10.4868559 33.3429286, 10.4869169 33.3430121, 10.4869719 33.343109, 10.4870436 33.34329, 10.4870805 33.3434384, 10.4870845 33.3435622)",,
206838118,tertiary,False,False,154.57,,,,,"LINESTRING (10.4868559 33.3429286, 10.486707 33.3427158, 10.4865817 33.3425416, 10.4863992 33.3422895, 10.4862826 33.3421517, 10.4861873 33.342052, 10.4858923 33.3418043)",,
206834610,tertiary,False,False,6.899,,,,,"LINESTRING (10.4870591 33.3436205, 10.4870845 33.3435622)",,
206836144,residential,False,True,24.449,,,,,"LINESTRING (10.4870591 33.3436205, 10.4872743 33.3437471)",,
206834610,tertiary,False,True,21.775,,,,,"LINESTRING (10.4870591 33.3436205, 10.4869692 33.3436843, 10.4868632 33.3437246)",,
206836144,residential,False,False,28.146,,,,,"LINESTRING (10.4890498 33.3448965, 10.4888325 33.3447201)",,
206842939,residential,False,False,28.419,,,,,"LINESTRING (10.4890498 33.3448965, 10.4888663 33.345101)",,
206842939,residential,False,True,91.97,,,,,"LINESTRING (10.4890498 33.3448965, 10.4893818 33.344547, 10.4896542 33.3442415)",,
286336377,residential,False,False,42.33,,,20,yes,"LINESTRING (10.4890498 33.3448965, 10.4892249 33.3450567, 10.4893655 33.3451708)",,
206836139,residential,False,False,44.026,,,,,"LINESTRING (10.4866688 33.3392925, 10.4871073 33.3391423)",,
206836139,residential,False,True,45.686,,,,,"LINESTRING (10.4866688 33.3392925, 10.4862171 33.339455)",,
206836430,residential,False,True,40.367,,,,,"LINESTRING (10.4866688 33.3392925, 10.486823 33.3396319)",,
206836141,residential,False,False,3.188,,,,,"LINESTRING (10.4868431 33.3406134, 10.4868756 33.3406042)",,
206836141,residential,False,True,21.356,,,,,"LINESTRING (10.4868431 33.3406134, 10.4866359 33.3406966)",,
206834609,tertiary,False,True,28.528,,,,,"LINESTRING (10.4881534 33.3416806, 10.4883599 33.3414907)",,
206834609,tertiary,False,False,91.19900000000001,,,,,"LINESTRING (10.4881534 33.3416806, 10.4880233 33.3418184, 10.4878926 33.3419483, 10.4877799 33.342043, 10.4876015 33.3421959, 10.4874855 33.3422794)",,
207316549,residential,False,True,62.291000000000004,,,,,"LINESTRING (10.4881534 33.3416806, 10.4879891 33.341508, 10.4877039 33.3412659)",,
207316557,residential,False,True,5.671,,,,,"LINESTRING (10.4892653 33.3433734, 10.489266 33.3434244)",,
286336376,residential,False,True,39.419,,,20,yes,"LINESTRING (10.4892653 33.3433734, 10.4896071 33.3435835)",,
206836137,residential,False,True,83.87100000000001,,,,,"LINESTRING (10.4892653 33.3433734, 10.4888266 33.3431219, 10.4885413 33.342924)",,
207316557,residential,False,False,73.765,,,,,"LINESTRING (10.4892653 33.3433734, 10.4894435 33.3431398, 10.4896809 33.3428082)",,
207316557,residential,False,True,17.494,,,,,"LINESTRING (10.4897788 33.3426738, 10.4896809 33.3428082)",,
1250473776,primary,False,True,24.417,RN19,الطريق الوطنية مدنين - الذهيبة,50,yes,"LINESTRING (10.4897788 33.3426738, 10.4899809 33.3428142)",,
1250473776,primary,False,False,80.80600000000001,RN19,الطريق الوطنية مدنين - الذهيبة,50,yes,"LINESTRING (10.4897788 33.3426738, 10.4894462 33.3424138, 10.4891485 33.342173)",,
206836139,residential,False,True,44.026,,,,,"LINESTRING (10.4871073 33.3391423, 10.4866688 33.3392925)",,
1250473776,primary,False,True,48.322,RN19,الطريق الوطنية مدنين - الذهيبة,50,yes,"LINESTRING (10.4871073 33.3391423, 10.4873202 33.3395388)",,
206836144,residential,False,True,28.146,,,,,"LINESTRING (10.4888325 33.3447201, 10.4890498 33.3448965)",,
206836144,residential,False,False,105.571,,,,,"LINESTRING (10.4888325 33.3447201, 10.4884189 33.3444742, 10.4879006 33.3441767)",,
207316557,residential,False,False,84.524,,,,,"LINESTRING (10.4888325 33.3447201, 10.4890493 33.344417, 10.4891592 33.3442243, 10.489252 33.3440469)",,
206836140,residential,False,True,43.175,,,,,"LINESTRING (10.489252 33.3440469, 10.4896542 33.3442415)",,
207316557,residential,False,False,69.29299999999999,,,,,"LINESTRING (10.489252 33.3440469, 10.4892719 33.3438288, 10.489266 33.3434244)",,
207316557,residential,False,True,84.524,,,,,"LINESTRING (10.489252 33.3440469, 10.4891592 33.3442243, 10.4890493 33.344417, 10.4888325 33.3447201)",,
206836140,residential,False,False,43.175,,,,,"LINESTRING (10.4896542 33.3442415, 10.489252 33.3440469)",,
206836140,residential,False,True,29.731,,,,,"LINESTRING (10.4896542 33.3442415, 10.4897976 33.344305, 10.4899331 33.3443725)",,
206842939,residential,False,False,91.97,,,,,"LINESTRING (10.4896542 33.3442415, 10.4893818 33.344547, 10.4890498 33.3448965)",,
206836139,residential,False,False,2.525,,,,,"LINESTRING (10.4861927 33.339465, 10.4862171 33.339455)",,
206836139,residential,False,True,52.331,,,,,"LINESTRING (10.4861927 33.339465, 10.4856937 33.3396834)",,
206836141,residential,False,True,30.673,,,,,"LINESTRING (10.4871831 33.3405037, 10.4868756 33.3406042)",,
206839193,residential,False,False,9.522,,,,,"LINESTRING (10.4871831 33.3405037, 10.4872749 33.3404656)",,
207316549,residential,False,False,97.675,,,,,"LINESTRING (10.4871831 33.3405037, 10.4873621 33.3407949, 10.4874802 33.340973, 10.4876366 33.3411755, 10.4877039 33.3412659)",,
206836429,residential,False,True,42.036,,,,,"LINESTRING (10.4869692 33.339912, 10.4865468 33.3400476)",,
206836430,residential,False,False,24.911,,,,,"LINESTRING (10.4869692 33.339912, 10.4869048 33.3397664, 10.4868681 33.3397048)",,
206836430,residential,False,True,67.826,,,,,"LINESTRING (10.4869692 33.339912, 10.4871811 33.3402739, 10.4872749 33.3404656)",,
206836430,residential,False,False,40.367,,,,,"LINESTRING (10.486823 33.3396319, 10.4866688 33.3392925)",,
206836430,residential,False,True,9.125,,,,,"LINESTRING (10.486823 33.3396319, 10.4868681 33.3397048)",,
207316537,residential,False,False,42.987,,,,,"LINESTRING (10.486823 33.3396319, 10.4863912 33.3397709)",,
207316537,residential,False,True,42.987,,,,,"LINESTRING (10.4863912 33.3397709, 10.486823 33.3396319)",,
207316563,residential,False,False,10.315,,,,,"LINESTRING (10.4863912 33.3397709, 10.4864354 33.339856)",,
207316563,residential,False,True,38.672,,,,,"LINESTRING (10.4863912 33.3397709, 10.4863121 33.3396241, 10.4862171 33.339455)",,
29159400,residential,False,False,72.127,,,,,"LINESTRING (10.4909791 33.3398684, 10.4902254 33.3397126)",,
29159400,residential,False,True,63.614,,,,,"LINESTRING (10.4909791 33.3398684, 10.4908396 33.3404285)",,
206837804,residential,False,True,31.029,,,,,"LINESTRING (10.4909791 33.3398684, 10.4913056 33.3399273)",,
206836818,residential,False,False,68.378,,,,,"LINESTRING (10.4901235 33.3402862, 10.4905365 33.3403692, 10.4908396 33.3404285)",,
206836819,residential,False,False,21.185000000000002,,,,,"LINESTRING (10.4901235 33.3402862, 10.4900081 33.340275, 10.4899538 33.3402739, 10.4898968 33.3402806)",,
206836819,residential,False,True,64.481,,,,,"LINESTRING (10.4901235 33.3402862, 10.4901677 33.3400252, 10.4902254 33.3397126)",,
29159400,residential,False,False,63.614,,,,,"LINESTRING (10.4908396 33.3404285, 10.4909791 33.3398684)",,
29159400,residential,False,True,41.761,,,,,"LINESTRING (10.4908396 33.3404285, 10.4907585 33.3407979)",,
206839330,residential,False,True,33.437,,,,,"LINESTRING (10.4908396 33.3404285, 10.4911859 33.3405105)",,
206836818,residential,False,True,68.378,,,,,"LINESTRING (10.4908396 33.3404285, 10.4905365 33.3403692, 10.4901235 33.3402862)",,
1250473776,primary,False,False,49.993,RN19,الطريق الوطنية مدنين - الذهيبة,50,yes,"LINESTRING (10.4875405 33.339949, 10.4873202 33.3395388)",,
1250473776,primary,False,True,42.22,RN19,الطريق الوطنية مدنين - الذهيبة,50,yes,"LINESTRING (10.4875405 33.339949, 10.4877242 33.3402963)",,
206837061,residential,False,True,100.524,,,,,"LINESTRING (10.4875405 33.339949, 10.4877819 33.3398471, 10.4881105 33.3397059, 10.4882124 33.3396465, 10.4882795 33.3395737, 10.4883634 33.3394148)",,
206836819,residential,False,True,56.837,,,,,"LINESTRING (10.4894167 33.3413965, 10.489681 33.3409355)",,
206836820,residential,False,False,115.991,,,,,"LINESTRING (10.4894167 33.3413965, 10.489807 33.3416072, 10.4898566 33.3416341, 10.4899263 33.3416598, 10.4901195 33.3417147, 10.4905337 33.3418496)",,
206836820,residential,False,True,79.146,,,,,"LINESTRING (10.4894167 33.3413965, 10.4892839 33.3415943, 10.4891243 33.3417814, 10.4889469 33.3419892)",,
707008266,residential,False,True,53.0,,,,,"LINESTRING (10.4894167 33.3413965, 10.4892786 33.3413148, 10.4891968 33.3412464, 10.489013 33.3410638)",,
206836819,residential,False,False,56.837,,,,,"LINESTRING (10.489681 33.3409355, 10.4894167 33.3413965)",,
206836819,residential,False,True,75.84700000000001,,,,,"LINESTRING (10.489681 33.3409355, 10.4897574 33.3407837, 10.4898164 33.3406324, 10.4898606 33.3404666, 10.4898968 33.3402806)",,
707014991,residential,False,False,95.352,,,,,"LINESTRING (10.489681 33.3409355, 10.4898774 33.3409764, 10.4900853 33.3410061, 10.4902469 33.3410347, 10.490499 33.3410789, 10.4906867 33.3411053)",,
29159400,residential,False,False,83.974,,,,,"LINESTRING (10.4905337 33.3418496, 10.4906867 33.3411053)",,
29159400,residential,False,True,48.248999999999995,,,,,"LINESTRING (10.4905337 33.3418496, 10.4904816 33.3421304, 10.4904534 33.3422783)",,
206836820,residential,False,True,115.991,,,,,"LINESTRING (10.4905337 33.3418496, 10.4901195 33.3417147, 10.4899263 33.3416598, 10.4898566 33.3416341, 10.489807 33.3416072, 10.4894167 33.3413965)",,
29159400,residential,False,True,72.127,,,,,"LINESTRING (10.4902254 33.3397126, 10.4909791 33.3398684)",,
29159400,residential,False,False,95.162,,,,,"LINESTRING (10.4902254 33.3397126, 10.4902066 33.3395838, 10.4901744 33.33953, 10.4901275 33.3394908, 10.4900725 33.3394695, 10.4894207 33.3393395)",,
206836819,residential,False,False,64.481,,,,,"LINESTRING (10.4902254 33.3397126, 10.4901677 33.3400252, 10.4901235 33.3402862)",,
29159400,residential,False,True,58.031,,,,,"LINESTRING (10.4886885 33.339167, 10.489288 33.3393137)",,
206837061,residential,False,False,41.136,,,,,"LINESTRING (10.4886885 33.339167, 10.4886322 33.3392095, 10.4885504 33.339251, 10.4884914 33.3392981, 10.488423 33.3393653, 10.4883634 33.3394148)",,
206836819,residential,False,False,75.84700000000001,,,,,"LINESTRING (10.4898968 33.3402806, 10.4898606 33.3404666, 10.4898164 33.3406324, 10.4897574 33.3407837, 10.489681 33.3409355)",,
206836819,residential,False,True,21.185000000000002,,,,,"LINESTRING (10.4898968 33.3402806, 10.4899538 33.3402739, 10.4900081 33.340275, 10.4901235 33.3402862)",,
"[206836835, 206836836, 206836837]",residential,False,True,154.981,,,,,"LINESTRING (10.4898968 33.3402806, 10.4897413 33.3403025, 10.4897091 33.3402896, 10.4896793 33.3402656, 10.4895964 33.3399378, 10.4895763 33.3398907, 10.4895428 33.3398538, 10.4894945 33.3398336, 10.4892907 33.3398168, 10.489229 33.3397933, 10.4892008 33.3397541, 10.4891968 33.3397171, 10.489288 33.3393137)",,
29159400,residential,False,False,58.031,,,,,"LINESTRING (10.489288 33.3393137, 10.4886885 33.339167)",,
29159400,residential,False,True,12.657,,,,,"LINESTRING (10.489288 33.3393137, 10.4894207 33.3393395)",,
"[206836835, 206836836, 206836837]",residential,False,False,154.98100000000002,,,,,"LINESTRING (10.489288 33.3393137, 10.4891968 33.3397171, 10.4892008 33.3397541, 10.489229 33.3397933, 10.4892907 33.3398168, 10.4894945 33.3398336, 10.4895428 33.3398538, 10.4895763 33.3398907, 10.4895964 33.3399378, 10.4896793 33.3402656, 10.4897091 33.3402896, 10.4897413 33.3403025, 10.4898968 33.3402806)",,
29159400,residential,False,False,12.657,,,,,"LINESTRING (10.4894207 33.3393395, 10.489288 33.3393137)",,
29159400,residential,False,True,95.16199999999999,,,,,"LINESTRING (10.4894207 33.3393395, 10.4900725 33.3394695, 10.4901275 33.3394908, 10.4901744 33.33953, 10.4902066 33.3395838, 10.4902254 33.3397126)",,
207316548,unclassified,False,False,114.22999999999999,,,,,"LINESTRING (10.4923859 33.3390023, 10.4924557 33.3391378, 10.4924798 33.339232, 10.4924972 33.3394415, 10.4924731 33.3400146)",,
206837804,residential,False,False,20.27,,,,,"LINESTRING (10.4924731 33.3400146, 10.4922632 33.3400644)",,
207316548,unclassified,False,False,40.498999999999995,,,,,"LINESTRING (10.4924731 33.3400146, 10.4926813 33.3400003, 10.4929063 33.3399748)",,
207316548,unclassified,False,True,114.22999999999999,,,,,"LINESTRING (10.4924731 33.3400146, 10.4924972 33.3394415, 10.4924798 33.339232, 10.4924557 33.3391378, 10.4923859 33.3390023)",,
206837802,residential,False,False,35.951,,,,,"LINESTRING (10.4883634 33.3394148, 10.4882016 33.3391211)",,
206837061,residential,False,False,100.524,,,,,"LINESTRING (10.4883634 33.3394148, 10.4882795 33.3395737, 10.4882124 33.3396465, 10.4881105 33.3397059, 10.4877819 33.3398471, 10.4875405 33.339949)",,
206837061,residential,False,True,41.136,,,,,"LINESTRING (10.4883634 33.3394148, 10.488423 33.3393653, 10.4884914 33.3392981, 10.4885504 33.339251, 10.4886322 33.3392095, 10.4886885 33.339167)",,
206839329,tertiary,False,True,15.366,,,,,"LINESTRING (10.4943996 33.3399367, 10.4944432 33.3398034)",,
207316548,unclassified,False,True,48.402,,,,,"LINESTRING (10.4943996 33.3399367, 10.4938786 33.3399418)",,
206839329,tertiary,False,False,48.664,,,,,"LINESTRING (10.4943996 33.3399367, 10.4943285 33.3402073, 10.4942903 33.3403647)",,
207316548,unclassified,False,False,8.658,,,,,"LINESTRING (10.4932261 33.3399541, 10.4933193 33.3399546)",,
207316548,unclassified,False,True,29.797,,,,,"LINESTRING (10.4932261 33.3399541, 10.4929063 33.3399748)",,
206838123,residential,False,True,63.777,,,,,"LINESTRING (10.4932261 33.3399541, 10.493267 33.3397462, 10.4933421 33.3393888)",,
206839329,tertiary,False,False,15.366,,,,,"LINESTRING (10.4944432 33.3398034, 10.4943996 33.3399367)",,
206839329,tertiary,False,True,52.659,,,,,"LINESTRING (10.4944432 33.3398034, 10.4945572 33.3393395)",,
206837163,residential,False,False,91.31,,,,,"LINESTRING (10.4944432 33.3398034, 10.4949166 33.3398751, 10.4954115 33.3399445)",,
206839123,residential,False,True,29.846,,,,,"LINESTRING (10.4933421 33.3393888, 10.4936633 33.3393826)",,
206838123,residential,False,False,63.777,,,,,"LINESTRING (10.4933421 33.3393888, 10.493267 33.3397462, 10.4932261 33.3399541)",,
207316548,unclassified,False,False,5.24,,,,,"LINESTRING (10.4938222 33.3399423, 10.4938786 33.3399418)",,
207316548,unclassified,False,True,46.737,,,,,"LINESTRING (10.4938222 33.3399423, 10.4933193 33.3399546)",,
206839122,residential,False,False,73.17200000000001,,,,,"LINESTRING (10.4938222 33.3399423, 10.4938115 33.3396846, 10.4938165 33.3394614, 10.4938122 33.3394367, 10.4938005 33.3394121, 10.4937817 33.3393922, 10.4937683 33.3393874, 10.4937471 33.3393843, 10.4936633 33.3393826)",,
206839123,residential,False,False,29.846,,,,,"LINESTRING (10.4936633 33.3393826, 10.4933421 33.3393888)",,
206839122,residential,False,True,73.172,,,,,"LINESTRING (10.4936633 33.3393826, 10.4937471 33.3393843, 10.4937683 33.3393874, 10.4937817 33.3393922, 10.4938005 33.3394121, 10.4938122 33.3394367, 10.4938165 33.3394614, 10.4938115 33.3396846, 10.4938222 33.3399423)",,
206836139,residential,False,False,52.331,,,,,"LINESTRING (10.4856937 33.3396834, 10.4861927 33.339465)",,
206839128,residential,False,False,43.215,,,,,"LINESTRING (10.4856937 33.3396834, 10.485887 33.3400369)",,
207316563,residential,False,False,23.685,,,,,"LINESTRING (10.4864354 33.339856, 10.4865468 33.3400476)",,
207316563,residential,False,True,10.315,,,,,"LINESTRING (10.4864354 33.339856, 10.4863912 33.3397709)",,
206839128,residential,False,True,54.778000000000006,,,,,"LINESTRING (10.4864354 33.339856, 10.4861766 33.3399456, 10.485887 33.3400369)",,
206839128,residential,False,True,43.215,,,,,"LINESTRING (10.485887 33.3400369, 10.4856937 33.3396834)",,
206839128,residential,False,False,54.778000000000006,,,,,"LINESTRING (10.485887 33.3400369, 10.4861766 33.3399456, 10.4864354 33.339856)",,
"[285254488, 206836429]",residential,False,"[False, True]",79.128,,,20,yes,"LINESTRING (10.485887 33.3400369, 10.4859868 33.3402207, 10.4860053 33.3402319, 10.4860311 33.340233, 10.4864314 33.3400935, 10.4865468 33.3400476)",,
206839193,residential,False,True,9.522,,,,,"LINESTRING (10.4872749 33.3404656, 10.4871831 33.3405037)",,
206836430,residential,False,False,67.826,,,,,"LINESTRING (10.4872749 33.3404656, 10.4871811 33.3402739, 10.4869692 33.339912)",,
206839195,residential,False,True,45.786,,,,,"LINESTRING (10.4872749 33.3404656, 10.4875623 33.3403576, 10.4877242 33.3402963)",,
1250473776,primary,False,False,42.22,RN19,الطريق الوطنية مدنين - الذهيبة,50,yes,"LINESTRING (10.4877242 33.3402963, 10.4875405 33.339949)",,
206839195,residential,False,False,45.786,,,,,"LINESTRING (10.4877242 33.3402963, 10.4875623 33.3403576, 10.4872749 33.3404656)",,
1250473776,primary,False,True,145.58599999999998,RN19,الطريق الوطنية مدنين - الذهيبة,50,yes,"LINESTRING (10.4877242 33.3402963, 10.4880354 33.3409551, 10.4881883 33.3412375, 10.4882902 33.3413965, 10.4883599 33.3414907)",,
206839335,residential,False,True,15.43,,,,,"LINESTRING (10.4930994 33.3407747, 10.4929519 33.3407109)",,
207316561,residential,False,False,12.383,,,,,"LINESTRING (10.4930994 33.3407747, 10.4931289 33.3406661)",,
207316561,residential,False,True,36.509,,,,,"LINESTRING (10.4930994 33.3407747, 10.4930753 33.3409607, 10.493052 33.3411006)",,
206839329,tertiary,False,False,19.426,,,,,"LINESTRING (10.4933676 33.3417427, 10.4932563 33.3418906)",,
206839329,tertiary,False,True,52.308,,,,,"LINESTRING (10.4933676 33.3417427, 10.4936787 33.3413506)",,
207316561,residential,False,False,83.116,,,,,"LINESTRING (10.4933676 33.3417427, 10.4931463 33.3415556, 10.493094 33.3415119, 10.4930605 33.3414492, 10.493035 33.3413842, 10.4930243 33.3413159, 10.4930297 33.3412352, 10.493052 33.3411006)",,
206839332,residential,False,True,81.371,,,,,"LINESTRING (10.4929519 33.3407109, 10.4920761 33.3406974)",,
206839335,residential,False,False,15.43,,,,,"LINESTRING (10.4929519 33.3407109, 10.4930994 33.3407747)",,
206839332,residential,False,False,81.986,,,,,"LINESTRING (10.4929519 33.3407109, 10.4929143 33.3402773, 10.4929063 33.3399748)",,
207316548,unclassified,False,False,29.797,,,,,"LINESTRING (10.4929063 33.3399748, 10.4932261 33.3399541)",,
206839332,residential,False,True,81.986,,,,,"LINESTRING (10.4929063 33.3399748, 10.4929143 33.3402773, 10.4929519 33.3407109)",,
207316548,unclassified,False,True,40.498999999999995,,,,,"LINESTRING (10.4929063 33.3399748, 10.4926813 33.3400003, 10.4924731 33.3400146)",,
206837804,residential,False,True,20.27,,,,,"LINESTRING (10.4922632 33.3400644, 10.4924731 33.3400146)",,
206837804,residential,False,False,51.632,,,,,"LINESTRING (10.4922632 33.3400644, 10.491999 33.3400443, 10.491714 33.3399972)",,
206839330,residential,False,False,72.503,,,,,"LINESTRING (10.4922632 33.3400644, 10.4921579 33.3404089, 10.4920761 33.3406974)",,
207316548,unclassified,False,False,46.737,,,,,"LINESTRING (10.4933193 33.3399546, 10.4938222 33.3399423)",,
207316548,unclassified,False,True,8.658,,,,,"LINESTRING (10.4933193 33.3399546, 10.4932261 33.3399541)",,
207316561,residential,False,True,81.1,,,,,"LINESTRING (10.4933193 33.3399546, 10.4931597 33.3405131, 10.4931289 33.3406661)",,
206839332,residential,False,False,81.371,,,,,"LINESTRING (10.4920761 33.3406974, 10.4929519 33.3407109)",,
206839330,residential,False,False,47.829,,,,,"LINESTRING (10.4920761 33.3406974, 10.4918776 33.3406593, 10.4915746 33.3406)",,
206839330,residential,False,True,72.503,,,,,"LINESTRING (10.4920761 33.3406974, 10.4921579 33.3404089, 10.4922632 33.3400644)",,
206839460,residential,False,True,143.433,,,,,"LINESTRING (10.4920761 33.3406974, 10.4919849 33.3409114, 10.4919782 33.3409282, 10.4919641 33.3409473, 10.4919434 33.3409568, 10.4919125 33.3409568, 10.4907585 33.3407979)",,
1250473776,primary,False,False,27.72,RN19,الطريق الوطنية مدنين - الذهيبة,50,yes,"LINESTRING (10.4891485 33.342173, 10.4889469 33.3419892)",,
707008268,residential,False,True,101.02499999999999,,,,,"LINESTRING (10.4891485 33.342173, 10.4890385 33.3423018, 10.4889742 33.3423679, 10.4889312 33.3424262, 10.4888843 33.3425001, 10.4887891 33.3426469, 10.4887207 33.342732, 10.4885413 33.342924)",,
1250473776,primary,False,True,80.80600000000001,RN19,الطريق الوطنية مدنين - الذهيبة,50,yes,"LINESTRING (10.4891485 33.342173, 10.4894462 33.3424138, 10.4897788 33.3426738)",,
206836137,residential,False,True,54.119,,,,,"LINESTRING (10.4885413 33.342924, 10.4880816 33.342625)",,
206836137,residential,False,False,83.87100000000001,,,,,"LINESTRING (10.4885413 33.342924, 10.4888266 33.3431219, 10.4892653 33.3433734)",,
707008268,residential,False,False,101.025,,,,,"LINESTRING (10.4885413 33.342924, 10.4887207 33.342732, 10.4887891 33.3426469, 10.4888843 33.3425001, 10.4889312 33.3424262, 10.4889742 33.3423679, 10.4890385 33.3423018, 10.4891485 33.342173)",,
"[206839456, 206839458]",residential,False,False,223.68599999999998,,,,,"LINESTRING (10.4924362 33.3412469, 10.4924643 33.341341, 10.4924785 33.34141, 10.4924852 33.3414727, 10.4924718 33.3415736, 10.4924422 33.341736, 10.4923591 33.3419142, 10.4921338 33.3421718, 10.4918642 33.3424889, 10.49144 33.3429936)",,
29159400,residential,False,False,41.761,,,,,"LINESTRING (10.4907585 33.3407979, 10.4908396 33.3404285)",,
29159400,residential,False,True,34.826,,,,,"LINESTRING (10.4907585 33.3407979, 10.4906867 33.3411053)",,
206839460,residential,False,False,143.433,,,,,"LINESTRING (10.4907585 33.3407979, 10.4919125 33.3409568, 10.4919434 33.3409568, 10.4919641 33.3409473, 10.4919782 33.3409282, 10.4919849 33.3409114, 10.4920761 33.3406974)",,
206836817,residential,False,False,3.141,,,,,"LINESTRING (10.49144 33.3429936, 10.4914564 33.3430183)",,
206836817,residential,False,True,121.655,,,,,"LINESTRING (10.49144 33.3429936, 10.49125 33.3428194, 10.4909295 33.3425796, 10.4904534 33.3422783)",,
