osmid,oneway,lanes,ref,highway,reversed,length,geometry,junction,name,bridge
208442590,False,2,,tertiary,False,11.694,"LINESTRING (10.8627548 36.5758192, 10.8626582 36.5758902)",,,
216118229,True,,,residential,False,85.689,"LINESTRING (10.8627548 36.5758192, 10.8631531 36.5765203)",,شارع الطاهر بن عاشور,
208442590,False,2,,tertiary,True,45.376,"LINESTRING (10.8627548 36.5758192, 10.8629385 36.5756899, 10.863133 36.5755467)",,,
208442589,True,2,RR27,trunk,False,10.706,"LINESTRING (10.8590224 36.5750999, 10.8590084 36.5751212, 10.8589873 36.5751382, 10.8589607 36.5751494, 10.8589312 36.5751537)",roundabout,,
1067010753,True,2,RR27,trunk,False,123.415,"LINESTRING (10.8590224 36.5750999, 10.8590746 36.5751861, 10.8591027 36.5752413, 10.8592002 36.5753995, 10.8593376 36.5756336, 10.859442 36.5757881, 10.8595456 36.575921, 10.8596802 36.576073)",,,
208442589,True,2,RR27,trunk,False,17.714000000000002,"LINESTRING (10.8588457 36.5750298, 10.8588598 36.5750163, 10.8588774 36.5750055, 10.8588974 36.5749982, 10.858919 36.5749945, 10.858941 36.5749948, 10.8589625 36.574999, 10.8589822 36.5750069, 10.8589993 36.5750181, 10.8590129 36.575032)",roundabout,,
216118040,True,2,RR27,trunk,False,139.549,"LINESTRING (10.8588457 36.5750298, 10.8588471 36.5749422, 10.8588434 36.5748919, 10.8588374 36.5748391, 10.85882 36.5747658, 10.8587851 36.5745935, 10.8587221 36.5744395, 10.8585678 36.5740766, 10.8584488 36.5738249)",,,
208446647,True,2,RR27,trunk,False,13.899000000000001,"LINESTRING (10.8579692 36.5727912, 10.85799 36.5728098, 10.8580054 36.5728315, 10.8580147 36.5728554, 10.8580177 36.5728803, 10.8580141 36.5729051)",roundabout,,
208446641,True,2,RR44,secondary,False,83.11500000000001,"LINESTRING (10.8577927 36.57298, 10.8576351 36.5729398, 10.8575151 36.5729349, 10.857389 36.5729381, 10.8572428 36.5729661, 10.8568789 36.573014)",,,
208446647,True,2,RR27,trunk,False,21.134999999999998,"LINESTRING (10.8577927 36.57298, 10.8577692 36.5729656, 10.8577497 36.5729477, 10.8577351 36.572927, 10.8577259 36.5729045, 10.8577224 36.5728809, 10.8577249 36.5728572, 10.8577333 36.5728344, 10.8577471 36.5728134)",roundabout,,
208565520,False,2,RR27,trunk,False,19.067,"LINESTRING (10.8576566 36.5711648, 10.8577337 36.5713247)",,,
208565520,False,2,RR27,trunk,True,43.317,"LINESTRING (10.8576566 36.5711648, 10.8574416 36.5708156)",,,
589329499,False,2,,residential,True,40.045,"LINESTRING (10.8576566 36.5711648, 10.8572522 36.5713204)",,,
208565520,False,2,RR27,trunk,False,5.406,"LINESTRING (10.8564671 36.5688745, 10.8564912 36.5689191)",,,
208565520,False,2,RR27,trunk,True,37.292,"LINESTRING (10.8564671 36.5688745, 10.856329 36.568558)",,,
589329503,False,2,,residential,True,122.962,"LINESTRING (10.8564671 36.5688745, 10.8553082 36.5694716)",,نهج أبو القاسم الشابي,
208446647,True,2,RR27,trunk,False,4.3,"LINESTRING (10.8577643 36.5727963, 10.8577824 36.5727836, 10.8578029 36.5727734)",roundabout,,
669157871,False,,,residential,True,82.076,"LINESTRING (10.8577643 36.5727963, 10.8577025 36.5727107, 10.8572455 36.5721874)",,,
208565520,False,2,RR27,trunk,True,7.94,"LINESTRING (10.8579462 36.5725472, 10.8579473 36.5724758)",,,
208446645,True,2,RR27,trunk,False,19.122,"LINESTRING (10.8579462 36.5725472, 10.857959 36.5726026, 10.8579637 36.5726387, 10.8579657 36.5726586, 10.8579677 36.5726877, 10.857969 36.5727179)",,,
208446641,True,2,RR44,secondary,False,214.07999999999998,"LINESTRING (10.8557757 36.5731471, 10.8554154 36.5731795, 10.8551476 36.5731984, 10.8549134 36.5732021, 10.8547284 36.5731926, 10.8544984 36.5731729, 10.854244 36.5731458, 10.8533925 36.5730588)",,,
709299988,False,,,residential,False,111.39099999999999,"LINESTRING (10.8557757 36.5731471, 10.8558199 36.5733307, 10.8558313 36.5733813, 10.8558729 36.5734858, 10.8559071 36.5735531, 10.8559185 36.5735617, 10.8559433 36.5735666, 10.8559815 36.5735639, 10.8566105 36.5734535)",,,
208542703,False,2,,residential,False,7.661,"LINESTRING (10.8522526 36.5730415, 10.8522311 36.5729748)",,,
208543084,False,2,,residential,True,6.632,"LINESTRING (10.8533925 36.5730588, 10.8534113 36.5730011)",,,
208446641,True,2,RR44,secondary,False,102.422,"LINESTRING (10.8533925 36.5730588, 10.8529003 36.5730081, 10.8527461 36.573006, 10.8525905 36.5730081, 10.8524242 36.5730178, 10.8522526 36.5730415)",,,
709299987,False,,,residential,False,45.56,"LINESTRING (10.8568789 36.573014, 10.8570672 36.5733948)",,,
208446641,True,2,RR44,secondary,False,99.622,"LINESTRING (10.8568789 36.573014, 10.8562861 36.5730873, 10.8557757 36.5731471)",,,
208482838,False,2,,tertiary,True,30.571,"LINESTRING (10.8551038 36.5764686, 10.8548141 36.5766151)",,,
208482838,False,2,,tertiary,False,32.349000000000004,"LINESTRING (10.8551038 36.5764686, 10.8552828 36.5763937, 10.8554256 36.576335)",,,
216118254,False,,,residential,False,91.92099999999999,"LINESTRING (10.8551038 36.5764686, 10.854898 36.5762414, 10.8545075 36.5757948)",,,
208482838,False,2,,tertiary,False,30.571,"LINESTRING (10.8548141 36.5766151, 10.8551038 36.5764686)",,,
208482838,False,2,,tertiary,True,65.172,"LINESTRING (10.8548141 36.5766151, 10.8541999 36.5769317)",,,
708934389,False,,,residential,False,88.217,"LINESTRING (10.8548141 36.5766151, 10.8550401 36.5769753, 10.855083 36.5770593, 10.8551091 36.5771396, 10.8551205 36.5771783, 10.8551205 36.5772031, 10.8551085 36.577216, 10.8550924 36.5772268, 10.8549804 36.5773043)",,,
208482838,False,2,,tertiary,True,32.349000000000004,"LINESTRING (10.8554256 36.576335, 10.8552828 36.5763937, 10.8551038 36.5764686)",,,
208485076,False,2,,tertiary,False,48.753,"LINESTRING (10.8554256 36.576335, 10.8556858 36.5766754, 10.8557073 36.5767104)",,,
216118220,False,,,residential,True,97.011,"LINESTRING (10.8554256 36.576335, 10.8554686 36.5762036, 10.8556107 36.5760378, 10.855769 36.5758655, 10.8558897 36.5757298, 10.856013 36.5756113)",,,
208442589,True,2,RR27,trunk,False,4.687,"LINESTRING (10.8588766 36.575142, 10.8588562 36.5751287, 10.8588409 36.5751116)",roundabout,,
208484792,False,2,,residential,False,29.517,"LINESTRING (10.8576968 36.5747691, 10.857967 36.574922)",,,
216118047,False,,,residential,False,4.125,"LINESTRING (10.8576968 36.5747691, 10.8576619 36.5747448)",,,
216118048,False,,,residential,False,95.486,"LINESTRING (10.8576968 36.5747691, 10.8580722 36.5743114, 10.8581789 36.574139, 10.8582051 36.5740825, 10.8582011 36.5740566, 10.858185 36.5740276)",,,
208484794,False,2,,tertiary,True,39.695,"LINESTRING (10.857446 36.5769974, 10.8574614 36.5769532, 10.8575124 36.5767626, 10.8575553 36.5766517)",,,
709199827,False,,,residential,True,98.34100000000001,"LINESTRING (10.857446 36.5769974, 10.8572683 36.5771347, 10.8572355 36.5771514, 10.8572113 36.5771487, 10.8570604 36.5770502, 10.8570269 36.5770432, 10.856988 36.5770459, 10.8568606 36.5770835, 10.8567158 36.5771379, 10.8566313 36.5771864, 10.8565468 36.5772591)",,,
208484793,True,1,,tertiary,False,13.586,"LINESTRING (10.8587375 36.5751915, 10.8588766 36.575142)",,,
208484794,False,2,,tertiary,False,117.004,"LINESTRING (10.8587375 36.5751915, 10.8586939 36.575216, 10.8586376 36.5752494, 10.8585786 36.5752968, 10.8585322 36.5753411, 10.8584056 36.5754864, 10.8582889 36.5756296, 10.8580354 36.5759549, 10.8579684 36.5760346)",,,
216118043,False,,,residential,False,47.218,"LINESTRING (10.854872 36.5705755, 10.8553642 36.5704204)",,,
589329499,False,2,,residential,False,92.903,"LINESTRING (10.854872 36.5705755, 10.8550528 36.570937, 10.8551722 36.5711314, 10.8552479 36.5712385, 10.8553289 36.5713222)",,,
589329499,False,2,,residential,True,82.52000000000001,"LINESTRING (10.854872 36.5705755, 10.8545793 36.5701517, 10.854432 36.569923)",,,
208542701,False,2,,residential,False,27.276,"LINESTRING (10.8537021 36.568984, 10.8538636 36.5691922)",,,
208542701,False,2,,residential,True,57.487,"LINESTRING (10.8537021 36.568984, 10.8534636 36.5685038)",,,
208542704,False,,,residential,False,65.16,"LINESTRING (10.8537021 36.568984, 10.8543634 36.5687364)",,,
216118224,False,,,residential,True,12.953,"LINESTRING (10.8553289 36.5713222, 10.855193 36.5713629)",,,
589329499,False,2,,residential,False,39.596,"LINESTRING (10.8553289 36.5713222, 10.8557361 36.5714631)",,,
589329499,False,2,,residential,True,92.903,"LINESTRING (10.8553289 36.5713222, 10.8552479 36.5712385, 10.8551722 36.5711314, 10.8550528 36.570937, 10.854872 36.5705755)",,,
208542665,False,2,,residential,True,49.666,"LINESTRING (10.8529607 36.5686945, 10.8534636 36.5685038)",,,
208543452,False,,,residential,True,46.01,"LINESTRING (10.8529607 36.5686945, 10.8531578 36.5690768)",,,
208542701,False,2,,residential,True,51.346,"LINESTRING (10.854432 36.569923, 10.854111 36.5695399)",,,
589329503,False,2,,residential,False,92.964,"LINESTRING (10.854432 36.569923, 10.8553082 36.5694716)",,نهج أبو القاسم الشابي,
208543083,False,2,,residential,True,66.312,"LINESTRING (10.854432 36.569923, 10.8539853 36.5701615, 10.8538163 36.5702563)",,,
589329499,False,2,,residential,False,82.52000000000001,"LINESTRING (10.854432 36.569923, 10.8545793 36.5701517, 10.854872 36.5705755)",,,
247345899,False,,,residential,True,71.449,"LINESTRING (10.8563939 36.571538, 10.8568325 36.5720754)",,,
589329499,False,2,,residential,False,80.42099999999999,"LINESTRING (10.8563939 36.571538, 10.8568767 36.5714281, 10.8572522 36.5713204)",,,
589329499,False,2,,residential,True,60.108,"LINESTRING (10.8563939 36.571538, 10.8561901 36.5715444, 10.8561016 36.5715434, 10.8559996 36.5715337, 10.8558635 36.5715008, 10.8557361 36.5714631)",,,
208542704,False,,,residential,False,56.564,"LINESTRING (10.8543634 36.5687364, 10.8549294 36.5685081)",,,
208542704,False,,,residential,True,65.16,"LINESTRING (10.8543634 36.5687364, 10.8537021 36.568984)",,,
"[208542664, 208542690]",False,,,residential,True,120.855,"LINESTRING (10.8543634 36.5687364, 10.8544422 36.5688726, 10.8545662 36.5690777, 10.8546491 36.5692099, 10.8546522 36.5692311, 10.8546478 36.5692451, 10.8546434 36.5692546, 10.8546337 36.5692648, 10.854111 36.5695399)",,,
208542665,False,2,,residential,False,49.666,"LINESTRING (10.8534636 36.5685038, 10.8529607 36.5686945)",,,
208542701,False,2,,residential,False,57.487,"LINESTRING (10.8534636 36.5685038, 10.8537021 36.568984)",,,
208542694,False,2,,residential,False,64.951,"LINESTRING (10.8529191 36.5707259, 10.8526013 36.5702005)",,,
208543084,False,2,,residential,False,57.014,"LINESTRING (10.8529191 36.5707259, 10.8531873 36.5711912)",,,
208543083,False,2,,residential,False,47.388999999999996,"LINESTRING (10.8529191 36.5707259, 10.8529741 36.5706892, 10.8531297 36.5706095, 10.853363 36.5704932)",,,
208543083,False,2,,residential,True,44.958,"LINESTRING (10.8529191 36.5707259, 10.8527944 36.5707808, 10.8524766 36.5709187)",,,
208543084,False,2,,residential,True,57.014,"LINESTRING (10.8531873 36.5711912, 10.8529191 36.5707259)",,,
208543084,False,2,,residential,False,72.878,"LINESTRING (10.8531873 36.5711912, 10.8532933 36.5714906, 10.8533825 36.5718272)",,,
216118061,False,,,residential,False,49.357,"LINESTRING (10.8531873 36.5711912, 10.8534723 36.5711233, 10.8537191 36.5710705)",,,
216118185,False,,,living_street,False,8.985,"LINESTRING (10.853599 36.5726247, 10.8536996 36.5726258)",,,
208543084,False,2,,residential,False,45.088,"LINESTRING (10.853599 36.5726247, 10.853524 36.572769, 10.8534113 36.5730011)",,,
208543084,False,2,,residential,True,51.277,"LINESTRING (10.853599 36.5726247, 10.8536346 36.5725294, 10.8536346 36.5724551, 10.8536232 36.5723791, 10.8535944 36.5722709, 10.8535454 36.5721788)",,,
247345841,False,,,residential,True,69.055,"LINESTRING (10.8533825 36.5718272, 10.8527017 36.5721217)",,,
208543084,False,2,,residential,False,41.726,"LINESTRING (10.8533825 36.5718272, 10.853469 36.5720259, 10.8535454 36.5721788)",,,
208543084,False,2,,residential,True,72.878,"LINESTRING (10.8533825 36.5718272, 10.8532933 36.5714906, 10.8531873 36.5711912)",,,
208543448,False,,,residential,False,42.392,"LINESTRING (10.8528521 36.569729, 10.8524555 36.5699385)",,,
208543448,False,,,residential,True,58.26,"LINESTRING (10.8528521 36.569729, 10.8534093 36.5694565)",,,
"[208543440, 208543441]",False,,,residential,True,106.901,"LINESTRING (10.8528521 36.569729, 10.8526174 36.5694005, 10.8525999 36.5693725, 10.8526003 36.5693526, 10.852609 36.5693351, 10.8526371 36.56931, 10.8531578 36.5690768)",,,
208542701,False,2,,residential,True,27.276,"LINESTRING (10.8538636 36.5691922, 10.8537021 36.568984)",,,
208542701,False,2,,residential,False,44.538999999999994,"LINESTRING (10.8538636 36.5691922, 10.8540907 36.5695156, 10.854111 36.5695399)",,,
208543448,False,,,residential,False,50.097,"LINESTRING (10.8538636 36.5691922, 10.853623 36.5693322, 10.8534093 36.5694565)",,,
208543452,False,,,residential,False,46.01,"LINESTRING (10.8531578 36.5690768, 10.8529607 36.5686945)",,,
208543452,False,,,residential,True,47.823,"LINESTRING (10.8531578 36.5690768, 10.8534093 36.5694565)",,,
"[208543440, 208543441]",False,,,residential,False,106.90099999999998,"LINESTRING (10.8531578 36.5690768, 10.8526371 36.56931, 10.852609 36.5693351, 10.8526003 36.5693526, 10.8525999 36.5693725, 10.8526174 36.5694005, 10.8528521 36.569729)",,,
208543448,False,,,residential,False,58.26,"LINESTRING (10.8534093 36.5694565, 10.8528521 36.569729)",,,
208543452,False,,,residential,False,47.823,"LINESTRING (10.8534093 36.5694565, 10.8531578 36.5690768)",,,
208543448,False,,,residential,True,50.097,"LINESTRING (10.8534093 36.5694565, 10.853623 36.5693322, 10.8538636 36.5691922)",,,
208543448,False,,,residential,True,42.392,"LINESTRING (10.8524555 36.5699385, 10.8528521 36.569729)",,,
208542694,False,2,,residential,True,31.918,"LINESTRING (10.8524555 36.5699385, 10.852489 36.5700053, 10.8526013 36.5702005)",,,
247345894,False,,,residential,True,42.349,"LINESTRING (10.8612308 36.5684092, 10.8608821 36.5686673)",,,
216118155,False,,,residential,True,127.371,"LINESTRING (10.8619012 36.5684487, 10.8608689 36.5692391)",,,
589329510,False,,,residential,True,42.556,"LINESTRING (10.8619012 36.5684487, 10.8622209 36.5687325)",,,
208565520,False,2,RR27,trunk,False,37.292,"LINESTRING (10.856329 36.568558, 10.8564671 36.5688745)",,,
216118202,False,,,residential,True,41.896,"LINESTRING (10.8573991 36.5686392, 10.8570339 36.5688757)",,,
216118203,False,,,residential,False,67.976,"LINESTRING (10.8622209 36.5687325, 10.8616926 36.5691726)",,,
589329510,False,,,residential,False,42.556,"LINESTRING (10.8622209 36.5687325, 10.8619012 36.5684487)",,,
589329510,False,,,residential,True,92.944,"LINESTRING (10.8622209 36.5687325, 10.8629036 36.5693634)",,,
216118202,False,,,residential,False,41.896,"LINESTRING (10.8570339 36.5688757, 10.8573991 36.5686392)",,,
216118202,False,,,residential,True,49.381,"LINESTRING (10.8570339 36.5688757, 10.856603 36.569154)",,,
216118139,False,,,residential,True,140.273,"LINESTRING (10.8570339 36.5688757, 10.8575204 36.5692718, 10.8575399 36.5693036, 10.8575359 36.5693267, 10.8575131 36.5693494, 10.8573206 36.5694501, 10.8568593 36.5696736)",,,
216118214,False,,,residential,False,4.416,"LINESTRING (10.8605208 36.5689341, 10.860485 36.5689067)",,,
216118214,False,,,residential,True,19.756,"LINESTRING (10.8605208 36.5689341, 10.8606679 36.5690668)",,,
247345894,False,,,residential,False,43.832,"LINESTRING (10.8605208 36.5689341, 10.8608821 36.5686673)",,,
216118253,False,,,residential,False,59.598,"LINESTRING (10.8589674 36.5689309, 10.859191 36.5694359)",,,
216118253,False,,,residential,True,34.301,"LINESTRING (10.8589674 36.5689309, 10.8587821 36.5686607)",,,
247345878,False,,,residential,True,62.725,"LINESTRING (10.8589674 36.5689309, 10.8584393 36.5693028)",,,
208565520,False,2,RR27,trunk,False,62.146,"LINESTRING (10.856603 36.569154, 10.8568593 36.5696736)",,,
208565520,False,2,RR27,trunk,True,27.963,"LINESTRING (10.856603 36.569154, 10.8564912 36.5689191)",,,
216118202,False,,,residential,False,49.381,"LINESTRING (10.856603 36.569154, 10.8570339 36.5688757)",,,
216118101,False,,,residential,False,85.599,"LINESTRING (10.8616926 36.5691726, 10.8622599 36.5697931)",,نهج الياسمين,
216118203,False,,,residential,False,58.643,"LINESTRING (10.8616926 36.5691726, 10.8612173 36.5695365)",,,
216118203,False,,,residential,True,67.976,"LINESTRING (10.8616926 36.5691726, 10.8622209 36.5687325)",,,
216118155,False,,,residential,False,127.371,"LINESTRING (10.8608689 36.5692391, 10.8619012 36.5684487)",,,
216118214,False,,,residential,False,26.254,"LINESTRING (10.8608689 36.5692391, 10.8606679 36.5690668)",,,
216118214,False,,,residential,True,45.405,"LINESTRING (10.8608689 36.5692391, 10.8612173 36.5695365)",,,
216118042,False,,,residential,True,74.75,"LINESTRING (10.8629036 36.5693634, 10.8622599 36.5697931)",,نهج بيرم التونسي,
589329510,False,,,residential,False,92.944,"LINESTRING (10.8629036 36.5693634, 10.8622209 36.5687325)",,,
216118203,False,,,residential,False,56.919,"LINESTRING (10.8612173 36.5695365, 10.8607443 36.5698796)",,,
216118203,False,,,residential,True,58.643,"LINESTRING (10.8612173 36.5695365, 10.8616926 36.5691726)",,,
216118214,False,,,residential,False,45.405,"LINESTRING (10.8612173 36.5695365, 10.8608689 36.5692391)",,,
216118214,False,,,residential,True,86.155,"LINESTRING (10.8612173 36.5695365, 10.8615183 36.569862, 10.8617912 36.5701593)",,,
208565520,False,2,RR27,trunk,False,89.013,"LINESTRING (10.8568593 36.5696736, 10.8572221 36.5704192)",,,
208565520,False,2,RR27,trunk,True,62.146,"LINESTRING (10.8568593 36.5696736, 10.856603 36.569154)",,,
216118139,False,,,residential,False,140.273,"LINESTRING (10.8568593 36.5696736, 10.8573206 36.5694501, 10.8575131 36.5693494, 10.8575359 36.5693267, 10.8575399 36.5693036, 10.8575204 36.5692718, 10.8570339 36.5688757)",,,
216118042,False,,,residential,False,74.75,"LINESTRING (10.8622599 36.5697931, 10.8629036 36.5693634)",,نهج بيرم التونسي,
216118042,False,,,residential,True,43.529,"LINESTRING (10.8622599 36.5697931, 10.8619119 36.5700672)",,نهج بيرم التونسي,
216118101,False,,,residential,True,85.599,"LINESTRING (10.8622599 36.5697931, 10.8616926 36.5691726)",,نهج الياسمين,
216118187,False,,,residential,True,17.747,"LINESTRING (10.8585853 36.5698437, 10.8584351 36.5699482)",,,
247345878,False,,,residential,False,77.52799999999999,"LINESTRING (10.8585853 36.5698437, 10.8582943 36.5695712, 10.8582607 36.569526, 10.8582527 36.5694764, 10.8582661 36.5694344, 10.8582876 36.5694097, 10.8584393 36.5693028)",,,
247345906,False,,,residential,True,70.603,"LINESTRING (10.8585853 36.5698437, 10.8586537 36.5698017, 10.858714 36.5697619, 10.8587851 36.5697177, 10.8589219 36.5696219, 10.859191 36.5694359)",,,
216118203,False,,,residential,False,57.854,"LINESTRING (10.8607443 36.5698796, 10.8602563 36.5702218)",,,
216118203,False,,,residential,True,56.919,"LINESTRING (10.8607443 36.5698796, 10.8612173 36.5695365)",,,
216118100,False,,,residential,False,92.991,"LINESTRING (10.8607443 36.5698796, 10.8609724 36.5702606, 10.8612051 36.5706295)",,,
216118187,False,,,residential,False,17.747,"LINESTRING (10.8584351 36.5699482, 10.8585853 36.5698437)",,,
216118187,False,,,residential,True,120.322,"LINESTRING (10.8584351 36.5699482, 10.8572221 36.5704192)",,,
216118176,False,,,residential,True,45.357,"LINESTRING (10.8584351 36.5699482, 10.8585402 36.5701694, 10.8586203 36.570328)",,,
216118128,False,,,residential,True,40.773,"LINESTRING (10.8595319 36.5700127, 10.8591956 36.5702607)",,,
216118253,False,,,residential,False,56.5,"LINESTRING (10.8595319 36.5700127, 10.8600015 36.5703532)",,,
216118253,False,,,residential,True,71.02799999999999,"LINESTRING (10.8595319 36.5700127, 10.8593791 36.5697764, 10.859191 36.5694359)",,,
216118042,False,,,residential,False,14.868,"LINESTRING (10.8617912 36.5701593, 10.8619119 36.5700672)",,نهج بيرم التونسي,
216118042,False,,,residential,True,73.981,"LINESTRING (10.8617912 36.5701593, 10.8612051 36.5706295)",,نهج بيرم التونسي,
216118214,False,,,residential,False,86.155,"LINESTRING (10.8617912 36.5701593, 10.8615183 36.569862, 10.8612173 36.5695365)",,,
208542694,False,2,,residential,True,64.951,"LINESTRING (10.8526013 36.5702005, 10.8529191 36.5707259)",,,
208542694,False,2,,residential,False,31.918,"LINESTRING (10.8526013 36.5702005, 10.852489 36.5700053, 10.8524555 36.5699385)",,,
216118099,False,,,residential,True,27.042,"LINESTRING (10.8602563 36.5702218, 10.8600015 36.5703532)",,,
216118203,False,,,residential,True,57.854,"LINESTRING (10.8602563 36.5702218, 10.8607443 36.5698796)",,,
216118217,False,,,residential,True,83.961,"LINESTRING (10.8602563 36.5702218, 10.8605541 36.570938)",,,
216118217,False,,,residential,False,60.561,"LINESTRING (10.8602563 36.5702218, 10.8602348 36.5701916, 10.8600293 36.5697092)",,,
216118082,False,,,residential,True,118.405,"LINESTRING (10.8586203 36.570328, 10.8574416 36.5708156)",,,
216118176,False,,,residential,True,30.078,"LINESTRING (10.8586203 36.570328, 10.8587831 36.5705648)",,,
216118176,False,,,residential,False,45.357,"LINESTRING (10.8586203 36.570328, 10.8585402 36.5701694, 10.8584351 36.5699482)",,,
208543083,False,2,,residential,False,20.136,"LINESTRING (10.8536312 36.5703597, 10.8538163 36.5702563)",,,
208543083,False,2,,residential,True,28.178,"LINESTRING (10.8536312 36.5703597, 10.853363 36.5704932)",,,
216118224,False,,,residential,False,105.149,"LINESTRING (10.8536312 36.5703597, 10.8539517 36.5708691, 10.8540295 36.5709682, 10.8542258 36.5711721)",,,
216118043,False,,,residential,False,49.831,"LINESTRING (10.8553642 36.5704204, 10.855857 36.5702102)",,,
216118043,False,,,residential,True,47.218,"LINESTRING (10.8553642 36.5704204, 10.854872 36.5705755)",,,
216118213,False,,,residential,False,93.427,"LINESTRING (10.8553642 36.5704204, 10.8555671 36.5708046, 10.8556322 36.570896, 10.8556992 36.5709564, 10.8558065 36.570993, 10.8559755 36.5710382)",,,
247345876,False,,,residential,True,38.443000000000005,"LINESTRING (10.8553642 36.5704204, 10.855274 36.5702153, 10.855262 36.570169, 10.8552774 36.5701259, 10.8553127 36.5701036)",,,
208565520,False,2,RR27,trunk,True,89.013,"LINESTRING (10.8572221 36.5704192, 10.8568593 36.5696736)",,,
216118187,False,,,residential,False,120.322,"LINESTRING (10.8572221 36.5704192, 10.8584351 36.5699482)",,,
208565520,False,2,RR27,trunk,False,48.248999999999995,"LINESTRING (10.8572221 36.5704192, 10.8573262 36.5706171, 10.8574416 36.5708156)",,,
208543083,False,2,,residential,False,28.178,"LINESTRING (10.853363 36.5704932, 10.8536312 36.5703597)",,,
216118161,False,,,residential,False,71.638,"LINESTRING (10.853363 36.5704932, 10.8537191 36.5710705)",,,
208543083,False,2,,residential,True,47.389,"LINESTRING (10.853363 36.5704932, 10.8531297 36.5706095, 10.8529741 36.5706892, 10.8529191 36.5707259)",,,
216118128,False,,,residential,False,50.004,"LINESTRING (10.8587831 36.5705648, 10.8591956 36.5702607)",,,
216118128,False,,,residential,True,126.183,"LINESTRING (10.8587831 36.5705648, 10.8577337 36.5713247)",,,
216118176,False,,,residential,False,30.078,"LINESTRING (10.8587831 36.5705648, 10.8586203 36.570328)",,,
216118042,False,,,residential,False,73.981,"LINESTRING (10.8612051 36.5706295, 10.8617912 36.5701593)",,نهج بيرم التونسي,
216118042,False,,,residential,True,71.028,"LINESTRING (10.8612051 36.5706295, 10.8606191 36.5710614)",,نهج بيرم التونسي,
216118100,False,,,residential,True,92.991,"LINESTRING (10.8612051 36.5706295, 10.8609724 36.5702606, 10.8607443 36.5698796)",,,
208565520,False,2,RR27,trunk,False,43.317,"LINESTRING (10.8574416 36.5708156, 10.8576566 36.5711648)",,,
216118082,False,,,residential,False,118.405,"LINESTRING (10.8574416 36.5708156, 10.8586203 36.570328)",,,
208565520,False,2,RR27,trunk,True,48.248999999999995,"LINESTRING (10.8574416 36.5708156, 10.8573262 36.5706171, 10.8572221 36.5704192)",,,
216118043,False,,,residential,False,53.556,"LINESTRING (10.8570189 36.5708767, 10.8572522 36.5713204)",,,
