osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes
26543920,ساحة فرحات حشاد,primary,30,roundabout,True,False,12.782,"LINESTRING (10.6415217 35.8281305, 10.6415375 35.8281655, 10.6415401 35.8282026, 10.6415323 35.8282225, 10.6415249 35.8282412)",
26542524,,primary,,roundabout,True,False,14.648,"LINESTRING (10.6406555 35.8289252, 10.6406087 35.8289473, 10.6405558 35.8289566, 10.6405019 35.8289521)",
29289693,شارع حبيب بورقيبة,primary,,,True,False,70.74100000000001,"LINESTRING (10.6406555 35.8289252, 10.6406276 35.8289906, 10.6406182 35.8290482, 10.6405921 35.8292009, 10.6405713 35.8293831, 10.6405545 35.8295543)",
26542524,,primary,,roundabout,True,False,13.814,"LINESTRING (10.6405019 35.8289521, 10.640455 35.8289358, 10.6404159 35.8289091, 10.6403882 35.8288743)",
26542524,,primary,,roundabout,True,False,13.179,"LINESTRING (10.6403882 35.8288743, 10.6403745 35.8288364, 10.6403743 35.8287969, 10.6403877 35.8287589)",
27916854,شارع محمد معروف,primary,50,,True,False,50.143,"LINESTRING (10.6403882 35.8288743, 10.6402174 35.8288865, 10.64013 35.8288927, 10.6399291 35.8289074, 10.6398459 35.8289134, 10.6398342 35.8289143)",
26542524,,primary,,roundabout,True,False,16.766000000000002,"LINESTRING (10.6403877 35.8287589, 10.6404108 35.8287282, 10.6404428 35.8287032, 10.6404816 35.8286857, 10.640533 35.828676)",
26542524,,primary,,roundabout,True,False,28.240000000000002,"LINESTRING (10.640533 35.828676, 10.6405846 35.8286791, 10.6406328 35.8286944, 10.6406733 35.8287206, 10.6407024 35.8287554, 10.6407148 35.8287918, 10.640717 35.82884)",
26542548,,primary,,,True,False,81.961,"LINESTRING (10.640533 35.828676, 10.6406155 35.8286589, 10.6406826 35.8286415, 10.6407952 35.8285948, 10.6409012 35.828523, 10.641093 35.8283751, 10.6411798 35.828292, 10.6412354 35.8282347)",
26542524,,primary,,roundabout,True,False,11.190999999999999,"LINESTRING (10.640717 35.82884, 10.6407052 35.8288721, 10.6406843 35.8289011, 10.6406555 35.8289252)",
28055068,Rue Salah Saad,residential,,,True,False,46.678,"LINESTRING (10.640287 35.8249826, 10.6408046 35.8249728)",
447934914,شارع محمد علي,secondary,,,True,False,64.88,"LINESTRING (10.640287 35.8249826, 10.6403808 35.8244041)",
96062006,,residential,,,False,False,49.053,"LINESTRING (10.6402977 35.825822, 10.6406108 35.8258095, 10.6408408 35.8257959)",
447934914,شارع محمد علي,secondary,,,True,False,93.719,"LINESTRING (10.6402977 35.825822, 10.6402494 35.8253229, 10.6402561 35.8251544, 10.640287 35.8249826)",
95206054,نهج ابن رشد,residential,,,False,True,50.226000000000006,"LINESTRING (10.6406117 35.8266134, 10.6405351 35.8266202, 10.6400575 35.8266594)",
447934914,شارع محمد علي,secondary,,,True,False,92.701,"LINESTRING (10.6406117 35.8266134, 10.6405176 35.8264027, 10.6403473 35.8260362, 10.6402977 35.825822)",
27891073,شارع الحبيب ثامر,primary,,,True,False,20.463,"LINESTRING (10.6409535 35.8272486, 10.6409253 35.827066)",
447934914,شارع محمد علي,secondary,,,True,False,77.289,"LINESTRING (10.6409535 35.8272486, 10.6408542 35.8271159, 10.6407966 35.8270094, 10.6407107 35.8268409, 10.6406117 35.8266134)",
26543920,ساحة فرحات حشاد,primary,30,roundabout,True,False,21.891,"LINESTRING (10.6414343 35.8283121, 10.6413666 35.8283182, 10.6413223 35.8283089, 10.6412693 35.8282792, 10.6412354 35.8282347)",
26544060,,primary,,,True,False,87.33699999999999,"LINESTRING (10.6414343 35.8283121, 10.6412666 35.8284366, 10.6408462 35.8287438, 10.640717 35.82884)",
26542602,شارع محمد الخامس,primary,50,,True,False,66.18,"LINESTRING (10.641441 35.827539, 10.6414685 35.8277619, 10.6414953 35.8279706, 10.6415217 35.8281305)",
26542589,شارع محمد علي,primary,30,,True,False,37.899,"LINESTRING (10.6411728 35.8275368, 10.6411178 35.8274297, 10.6410212 35.8273221, 10.6409535 35.8272486)",
26544063,,primary_link,,,True,False,26.368,"LINESTRING (10.6411728 35.8275368, 10.6412398 35.8275085, 10.6413035 35.8274955, 10.6413504 35.8274976, 10.6413914 35.8275129, 10.641441 35.827539)",
26544114,,residential,,roundabout,True,False,19.592,"LINESTRING (10.6426866 35.8283165, 10.6427073 35.8282603, 10.6427484 35.8282119, 10.6428058 35.828176)",
26544114,,residential,,roundabout,True,False,23.77,"LINESTRING (10.6430641 35.8284884, 10.6430075 35.8285158, 10.6429437 35.8285293, 10.6428778 35.8285278, 10.6428151 35.8285114)",
26543920,ساحة فرحات حشاد,primary,30,roundabout,True,False,12.396,"LINESTRING (10.6412354 35.8282347, 10.6412263 35.8281983, 10.6412305 35.8281613, 10.6412476 35.8281268)",
26544114,,residential,,roundabout,True,False,26.145999999999997,"LINESTRING (10.6428151 35.8285114, 10.6427557 35.8284777, 10.642712 35.8284308, 10.6426882 35.8283753, 10.6426866 35.8283165)",
28093788,نهج الاستقلال,residential,30,,False,False,86.15,"LINESTRING (10.6428151 35.8285114, 10.6425816 35.8288742, 10.642363 35.8291939)",
26544114,,residential,,roundabout,True,False,51.3,"LINESTRING (10.6428058 35.828176, 10.642844 35.8281626, 10.6428847 35.8281548, 10.6429263 35.8281531, 10.6429864 35.8281614, 10.6430418 35.8281821, 10.6430886 35.8282138, 10.6431237 35.8282542, 10.64315 35.8283324, 10.6431333 35.8284124)",
26544122,,residential,,,False,True,115.79599999999999,"LINESTRING (10.6428058 35.828176, 10.642353 35.8281806, 10.6417052 35.8282234, 10.6415249 35.8282412)",
26544114,,residential,,roundabout,True,False,10.59,"LINESTRING (10.6431333 35.8284124, 10.6431047 35.828454, 10.6430641 35.8284884)",
26544145,نهج عبد الله بن الزبير,residential,,,False,False,101.16999999999999,"LINESTRING (10.6431333 35.8284124, 10.6432897 35.8284567, 10.6434613 35.8284915, 10.6436571 35.8285045, 10.6438417 35.8285018, 10.6442388 35.8284742)",
846599864,نهج العروسي الحداد,residential,,,False,True,76.45,"LINESTRING (10.6442388 35.8284742, 10.6439589 35.8291232)",
26544145,نهج عبد الله بن الزبير,residential,,,False,True,101.16999999999999,"LINESTRING (10.6442388 35.8284742, 10.6438417 35.8285018, 10.6436571 35.8285045, 10.6434613 35.8284915, 10.6432897 35.8284567, 10.6431333 35.8284124)",
28530562,نهج قرطاج,residential,,,False,False,97.616,"LINESTRING (10.6384468 35.8311913, 10.6381718 35.8320404)",
700893348,ساحة تيس,residential,,,True,False,27.587,"LINESTRING (10.6384468 35.8311913, 10.6382659 35.8309912)",
27956764,,residential,,,False,False,37.258,"LINESTRING (10.6378499 35.8330477, 10.6381548 35.8332739)",
27956764,,residential,,,False,True,59.572,"LINESTRING (10.6378499 35.8330477, 10.6373631 35.8326854)",
28530562,نهج قرطاج,residential,,,False,False,20.697,"LINESTRING (10.6378499 35.8330477, 10.6376912 35.8331822)",
28530562,نهج قرطاج,residential,,,False,True,27.758,"LINESTRING (10.6378499 35.8330477, 10.6379392 35.8328088)",
27916804,شارع الجمهورية,residential,,,True,False,164.555,"LINESTRING (10.6398342 35.8289143, 10.6382101 35.8295897)",
27916853,شارع محمد معروف,primary,50,,True,False,141.95999999999998,"LINESTRING (10.6398342 35.8289143, 10.6396093 35.8289327, 10.6382675 35.8290425)",
166173532,,primary,,roundabout,True,False,10.938999999999998,"LINESTRING (10.6356306 35.8292315, 10.6356153 35.8292164, 10.6356065 35.829198, 10.6356049 35.8291783, 10.6356109 35.8291593, 10.6356239 35.8291426)",
166173532,,primary,,roundabout,True,False,10.64,"LINESTRING (10.6357358 35.8291376, 10.6357512 35.8291534, 10.6357597 35.829172, 10.6357606 35.8291921, 10.6357538 35.8292113, 10.6357431 35.8292243)",
166173533,شارع محمد معروف,primary,,,True,False,79.347,"LINESTRING (10.6357358 35.8291376, 10.6358544 35.8291297, 10.636613 35.8290794)",
27916804,شارع الجمهورية,residential,,,True,False,76.206,"LINESTRING (10.6382101 35.8295897, 10.6374645 35.8299126)",
323118888,نهج الإسكندرية,residential,,,True,False,61.066,"LINESTRING (10.6382101 35.8295897, 10.6382675 35.8290425)",
323118885,شارع محمد معروف,primary,,,True,False,150.531,"LINESTRING (10.636613 35.8290794, 10.6382769 35.8289665)",
323118886,,residential,,,False,False,9.041,"LINESTRING (10.636613 35.8290794, 10.6366242 35.8291602)",
323118886,,residential,,,False,True,9.041,"LINESTRING (10.6366242 35.8291602, 10.636613 35.8290794)",
431789791,نهج الأستاذ رو,residential,,,False,False,69.874,"LINESTRING (10.6366242 35.8291602, 10.6366547 35.8297881)",
431789792,شارع محمد معروف,primary,,,True,False,41.202,"LINESTRING (10.6366242 35.8291602, 10.6361693 35.8291959)",
27916804,شارع الجمهورية,residential,,,True,False,103.466,"LINESTRING (10.6366966 35.8302345, 10.6356736 35.8306563)",
431789791,نهج الأستاذ رو,residential,,,False,True,49.781,"LINESTRING (10.6366966 35.8302345, 10.6366547 35.8297881)",
323118887,شارع محمد معروف,primary,50,,True,False,192.019,"LINESTRING (10.6382769 35.8289665, 10.6396558 35.8288681, 10.6397237 35.8288633, 10.6398813 35.828846, 10.6399609 35.8288372, 10.6401998 35.8288024, 10.6403877 35.8287589)",
27916853,شارع محمد معروف,primary,50,,True,False,4.237,"LINESTRING (10.6382675 35.8290425, 10.6382205 35.8290428)",
323118888,نهج الإسكندرية,residential,,,True,False,8.493,"LINESTRING (10.6382675 35.8290425, 10.6382769 35.8289665)",
27916865,نهج 18 جانفي 1952,residential,,,True,False,45.527,"LINESTRING (10.6366547 35.8297881, 10.6361981 35.829963)",
431789791,نهج الأستاذ رو,residential,,,False,False,49.781,"LINESTRING (10.6366547 35.8297881, 10.6366966 35.8302345)",
431789791,نهج الأستاذ رو,residential,,,False,True,69.874,"LINESTRING (10.6366547 35.8297881, 10.6366242 35.8291602)",
28530520,نهج البشير صفر,residential,,,True,False,53.08,"LINESTRING (10.6356829 35.830179, 10.6356736 35.8306563)",
27916865,نهج 18 جانفي 1952,residential,,,True,False,52.289,"LINESTRING (10.6361981 35.829963, 10.6356829 35.830179)",
27916867,نهج الدكتور كلميط,residential,50,,True,False,85.337,"LINESTRING (10.6361693 35.8291959, 10.6361981 35.829963)",1
431789792,شارع محمد معروف,primary,,,True,False,38.553,"LINESTRING (10.6361693 35.8291959, 10.6357431 35.8292243)",
447934913,شارع حسونة عياشي,residential,30,,True,False,40.583,"LINESTRING (10.6394897 35.8301877, 10.6391615 35.8304375)",
28530565,شارع حسونة عياشي,primary,30,,True,False,109.66,"LINESTRING (10.6394897 35.8301877, 10.6397129 35.8299839, 10.6399946 35.8297408, 10.6403096 35.8294593)",
28530560,ساحة تيس,residential,,,True,False,36.934,"LINESTRING (10.6388962 35.8309594, 10.6386169 35.8312024)",
27916892,نهج قصر هلال,residential,,,False,False,34.566,"LINESTRING (10.6386169 35.8312024, 10.6387777 35.8314846)",
700893348,ساحة تيس,residential,,,True,False,15.384,"LINESTRING (10.6386169 35.8312024, 10.6384468 35.8311913)",
28530562,نهج قرطاج,residential,,,False,False,26.066,"LINESTRING (10.6380647 35.8323478, 10.6380114 35.8325782)",
28530562,نهج قرطاج,residential,,,False,True,15.848,"LINESTRING (10.6380647 35.8323478, 10.6381096 35.83221)",
342764389,نهج قصر هلال,residential,30,,False,False,24.109,"LINESTRING (10.6380647 35.8323478, 10.6378156 35.8322689)",
342764389,نهج قصر هلال,residential,30,,False,True,43.487,"LINESTRING (10.6380647 35.8323478, 10.6385237 35.8324681)",
104314955,,residential,,,False,False,33.852,"LINESTRING (10.6373416 35.8320677, 10.637655 35.8319)",
342764389,نهج قصر هلال,residential,30,,False,False,24.447,"LINESTRING (10.6373416 35.8320677, 10.6371092 35.8319544)",
342764389,نهج قصر هلال,residential,30,,False,True,14.717,"LINESTRING (10.6373416 35.8320677, 10.6374803 35.8321375)",
27916954,,residential,,,False,False,24.643,"LINESTRING (10.6371092 35.8319544, 10.6369043 35.8321011)",
27916954,,residential,,,False,True,43.723,"LINESTRING (10.6371092 35.8319544, 10.6375156 35.8317398)",
342764389,نهج قصر هلال,residential,30,,False,False,27.182,"LINESTRING (10.6371092 35.8319544, 10.6369124 35.8317692)",
342764389,نهج قصر هلال,residential,30,,False,True,24.447,"LINESTRING (10.6371092 35.8319544, 10.6373416 35.8320677)",
202641252,شارع حسونة عياشي,residential,30,,False,False,30.1,"LINESTRING (10.6369124 35.8317692, 10.6366439 35.8319301)",
202641252,شارع حسونة عياشي,residential,30,,False,True,45.962,"LINESTRING (10.6369124 35.8317692, 10.6373404 35.8315446)",
342764389,نهج قصر هلال,residential,30,,False,True,27.182,"LINESTRING (10.6369124 35.8317692, 10.6371092 35.8319544)",
529572559,شارع فكتور هوغو,residential,30,,False,False,10.594,"LINESTRING (10.6352793 35.8327548, 10.6353852 35.8327961)",
529572559,شارع فكتور هوغو,residential,30,,False,True,21.353,"LINESTRING (10.6352793 35.8327548, 10.6350646 35.8326737)",
202641252,شارع حسونة عياشي,residential,30,,False,True,130.264,"LINESTRING (10.6352793 35.8327548, 10.6361105 35.8322497, 10.6364372 35.832054)",
27916910,نهج المنستير,residential,,,False,False,27.357,"LINESTRING (10.6385237 35.8324681, 10.6384296 35.832702)",
342764389,نهج قصر هلال,residential,30,,False,False,43.487,"LINESTRING (10.6385237 35.8324681, 10.6380647 35.8323478)",
"[27916892, 342764389]",نهج قصر هلال,residential,30,,False,True,76.01,"LINESTRING (10.6385237 35.8324681, 10.6387141 35.8325128, 10.6387628 35.8325031, 10.638801 35.8324754, 10.6388305 35.8324384, 10.638855 35.8320423)",
27916954,,residential,,,False,False,36.247,"LINESTRING (10.6367374 35.8322602, 10.636666 35.832581)",
27916954,,residential,,,False,True,23.224,"LINESTRING (10.6367374 35.8322602, 10.6369043 35.8321011)",
27956764,,residential,,,False,False,73.601,"LINESTRING (10.6367374 35.8322602, 10.6373631 35.8326854)",
27956764,,residential,,,False,True,35.508,"LINESTRING (10.6367374 35.8322602, 10.6364856 35.8320947, 10.6364372 35.832054)",
27916954,,residential,,,False,False,51.185,"LINESTRING (10.636666 35.832581, 10.6365875 35.8330369)",
27916954,,residential,,,False,True,36.247,"LINESTRING (10.636666 35.832581, 10.6367374 35.8322602)",
104314989,,residential,,,False,True,46.584,"LINESTRING (10.636666 35.832581, 10.6370703 35.8328419)",
529572559,شارع فكتور هوغو,residential,30,,False,False,21.353,"LINESTRING (10.6350646 35.8326737, 10.6352793 35.8327548)",
27916910,نهج المنستير,residential,,,False,True,14.416,"LINESTRING (10.6381548 35.8332739, 10.6382247 35.8331573)",
27956764,,residential,,,False,True,37.258,"LINESTRING (10.6381548 35.8332739, 10.6378499 35.8330477)",
26542602,شارع محمد الخامس,primary,50,,True,False,52.364000000000004,"LINESTRING (10.6416589 35.8265723, 10.6416683 35.8267354, 10.6416616 35.8268295, 10.6416388 35.8269311, 10.6415999 35.8270366)",
28055048,,residential,,,True,False,68.63300000000001,"LINESTRING (10.6416589 35.8265723, 10.6413163 35.8265858, 10.6408985 35.8266017)",
