osmid,highway,oneway,reversed,length,name,maxspeed,ref,geometry,lanes,bridge,junction
709637370,secondary,True,False,6.41,,,RR 45 طج,"LINESTRING (10.9950365 36.7812197, 10.995078 36.7811726)",,,
97039238,primary,True,False,93.037,,,RR27,"LINESTRING (10.9950365 36.7812197, 10.9944351 36.7810489, 10.9940431 36.7809625)",,,
97038900,residential,False,False,9.566,,,,"LINESTRING (10.9920686 36.7784388, 10.992156 36.7783888)",,,
97038900,residential,False,True,56.185,,,,"LINESTRING (10.9920686 36.7784388, 10.991597 36.7787744)",,,
97039021,trunk,True,False,32.504,,,RR27,"LINESTRING (10.9920686 36.7784388, 10.9919006 36.7781793)",,,
97039259,residential,False,False,13.651,,,,"LINESTRING (10.9891437 36.7822324, 10.9892115 36.7823425)",,,
97039259,residential,False,True,73.901,,,,"LINESTRING (10.9891437 36.7822324, 10.9887534 36.7816459)",,,
709291027,residential,False,False,34.648,,,,"LINESTRING (10.9891437 36.7822324, 10.9894287 36.7820203)",,,
97038885,secondary,False,False,94.285,شارع محمود زهيوة,50,RR45,"LINESTRING (10.9907968 36.7835575, 10.9901928 36.7842539)",,,
97038885,secondary,False,True,48.804,شارع محمود زهيوة,50,RR45,"LINESTRING (10.9907968 36.7835575, 10.9911429 36.7832172)",,,
97039362,residential,False,True,43.493,,,,"LINESTRING (10.9907968 36.7835575, 10.9904425 36.7832883)",,,
97039044,residential,False,False,40.386,,,,"LINESTRING (10.9885208 36.782804, 10.98885 36.7825542)",,,
97039260,residential,False,False,172.13,,,,"LINESTRING (10.9885208 36.782804, 10.9890639 36.7832916, 10.9898002 36.7839643)",,,
97039173,residential,False,False,123.731,,,,"LINESTRING (10.9924349 36.7808903, 10.993469 36.7816334)",,,
97039282,secondary,False,False,24.394,شارع الحبيب بورقيبة,50,RR43,"LINESTRING (10.9924349 36.7808903, 10.9927029 36.780845)",,,
97039282,secondary,False,True,66.698,شارع الحبيب بورقيبة,50,RR43,"LINESTRING (10.9924349 36.7808903, 10.9917082 36.7810353)",,,
97039324,residential,False,False,162.996,,,,"LINESTRING (10.991064 36.7850623, 10.9922396 36.7839388)",,,
97039520,unclassified,False,False,19.724,,,,"LINESTRING (10.991064 36.7850623, 10.9911887 36.7852089)",,,
97039520,unclassified,False,True,118.742,,,,"LINESTRING (10.991064 36.7850623, 10.9901928 36.7842539)",,,
97039173,residential,False,True,33.143,,,,"LINESTRING (10.9943452 36.7824367, 10.9940677 36.7822381)",,,
97039173,residential,False,False,39.290000000000006,,,,"LINESTRING (10.9943452 36.7824367, 10.9945262 36.7825548, 10.9947037 36.7826412)",,,
709621192,residential,False,True,150.71099999999998,,,,"LINESTRING (10.9943452 36.7824367, 10.9945913 36.7821783, 10.9948823 36.7819039, 10.9949822 36.781796, 10.9949973 36.781771, 10.9950332 36.7817363, 10.9950546 36.7817216, 10.9950912 36.7817009, 10.995116 36.7816966, 10.9951465 36.7816977, 10.9951733 36.7817028, 10.9952478 36.7817304, 10.9955669 36.7818239)",,,
387917508,residential,False,False,57.144000000000005,,,,"LINESTRING (10.9953398 36.7768785, 10.9951673 36.7768919, 10.9950157 36.7769188, 10.9948937 36.7769617, 10.9947475 36.7770455)",,,
387917508,residential,False,True,21.832,,,,"LINESTRING (10.9953398 36.7768785, 10.9953953 36.7768769, 10.9954959 36.7768769, 10.9955844 36.7768844)",,,
"[97039021, 97039071]",trunk,True,False,177.79000000000002,,,RR27,"LINESTRING (10.9937698 36.7806297, 10.9937411 36.7805237, 10.9937045 36.7804192, 10.9936602 36.7803167, 10.9936084 36.7802164, 10.9935493 36.7801188, 10.993483 36.7800242, 10.9932238 36.7797644, 10.9927747 36.7792651)",,,
97039555,trunk,True,False,24.458,,,RR27,"LINESTRING (10.9937698 36.7806297, 10.9938113 36.7805998, 10.9938609 36.780581, 10.9939151 36.7805749, 10.9939692 36.7805821, 10.9940175 36.7806021)",,,roundabout
97039309,secondary,False,False,111.764,,,RR45,"LINESTRING (10.994824 36.7814689, 10.9940579 36.7817102, 10.9936529 36.78183)",,,
709626639,secondary,True,False,33.595,,,RR45,"LINESTRING (10.994824 36.7814689, 10.9949718 36.7813077, 10.9950365 36.7812197)",,,
97038885,secondary,False,False,40.238,شارع محمود زهيوة,50,RR45,"LINESTRING (10.9928404 36.7820503, 10.9924945 36.7822831)",,,
97038885,secondary,False,True,24.686,شارع محمود زهيوة,50,RR45,"LINESTRING (10.9928404 36.7820503, 10.9930775 36.7819353)",,,
97039214,residential,False,True,151.345,,,,"LINESTRING (10.9928404 36.7820503, 10.9917082 36.7810353)",,,
97039282,secondary,False,True,46.34,شارع الحبيب بورقيبة,50,RR43,"LINESTRING (10.993212 36.7807589, 10.9927029 36.780845)",,,
709637368,secondary,True,False,49.876,شارع الحبيب بورقيبة,,RR43,"LINESTRING (10.993212 36.7807589, 10.9937549 36.7806488)",,,
97039238,primary,True,False,26.438,,,RR27,"LINESTRING (10.9954167 36.7813652, 10.9951492 36.7812621)",,,
97039436,primary_link,True,False,35.904,,,,"LINESTRING (10.9954167 36.7813652, 10.9950184 36.7814151)",,,
97038894,primary,True,False,108.39899999999999,,,RR27,"LINESTRING (10.9940614 36.780637, 10.9942206 36.7807147, 10.995075 36.7811697, 10.995078 36.7811726)",,,
97039555,trunk,True,False,36.607,,,RR27,"LINESTRING (10.9940614 36.780637, 10.9940867 36.7806795, 10.9940937 36.7807262, 10.9940817 36.7807722, 10.994052 36.7808127, 10.9940076 36.7808435, 10.9939532 36.7808613, 10.9938946 36.7808642)",,,roundabout
97038877,secondary,False,False,9.043,طريق تونس,,RR43,"LINESTRING (10.9886521 36.7816403, 10.9887534 36.7816459)",,,
97039371,residential,False,False,41.304,,,,"LINESTRING (10.9886521 36.7816403, 10.9886693 36.7812691)",,,
97038873,residential,False,False,93.65,,,,"LINESTRING (10.9886521 36.7816403, 10.988451 36.7817793, 10.9883652 36.7818631, 10.9882888 36.7819673, 10.9882539 36.7820371, 10.9882552 36.7820994, 10.9882727 36.782137, 10.9884752 36.7822895)",,,
97038873,residential,False,False,44.502,,,,"LINESTRING (10.9884752 36.7822895, 10.98885 36.7825542)",,,
97038873,residential,False,True,93.64999999999999,,,,"LINESTRING (10.9884752 36.7822895, 10.9882727 36.782137, 10.9882552 36.7820994, 10.9882539 36.7820371, 10.9882888 36.7819673, 10.9883652 36.7818631, 10.988451 36.7817793, 10.9886521 36.7816403)",,,
97038869,secondary,True,False,20.619,,,RR45,"LINESTRING (10.9951492 36.7812621, 10.9950184 36.7814151)",,,
97039238,primary,True,False,11.089,,,RR27,"LINESTRING (10.9951492 36.7812621, 10.9950365 36.7812197)",,,
97039520,unclassified,False,True,19.724,,,,"LINESTRING (10.9911887 36.7852089, 10.991064 36.7850623)",,,
97038885,secondary,False,False,24.686,شارع محمود زهيوة,50,RR45,"LINESTRING (10.9930775 36.7819353, 10.9928404 36.7820503)",,,
97038885,secondary,False,True,48.4,شارع محمود زهيوة,50,RR45,"LINESTRING (10.9930775 36.7819353, 10.993469 36.7816334)",,,
97039309,secondary,False,True,52.565,,,RR45,"LINESTRING (10.9930775 36.7819353, 10.9936529 36.78183)",,,
97039173,residential,False,False,33.143,,,,"LINESTRING (10.9940677 36.7822381, 10.9943452 36.7824367)",,,
97039173,residential,False,True,58.514,,,,"LINESTRING (10.9940677 36.7822381, 10.9936529 36.78183)",,,
97039324,residential,False,True,29.758,,,,"LINESTRING (10.9940677 36.7822381, 10.9938535 36.7824435)",,,
97039173,residential,False,False,58.514,,,,"LINESTRING (10.9936529 36.78183, 10.9940677 36.7822381)",,,
97039173,residential,False,True,27.315,,,,"LINESTRING (10.9936529 36.78183, 10.993469 36.7816334)",,,
97039309,secondary,False,False,52.565,,,RR45,"LINESTRING (10.9936529 36.78183, 10.9930775 36.7819353)",,,
97039309,secondary,False,True,111.764,,,RR45,"LINESTRING (10.9936529 36.78183, 10.9940579 36.7817102, 10.994824 36.7814689)",,,
97039271,residential,False,False,169.092,,,,"LINESTRING (10.9950419 36.7832015, 10.9937863 36.7843422)",,,
97039271,residential,False,True,35.885,,,,"LINESTRING (10.9950419 36.7832015, 10.9952806 36.7829415)",,,
1184392206,residential,False,False,135.297,,,,"LINESTRING (10.9950419 36.7832015, 10.9938535 36.7824435)",,,
1184392206,residential,False,True,129.808,,,,"LINESTRING (10.9950419 36.7832015, 10.9962201 36.7838888)",,,
97039173,residential,False,True,61.275,,,,"LINESTRING (10.9952806 36.7829415, 10.9947037 36.7826412)",,,
97039271,residential,False,False,35.885,,,,"LINESTRING (10.9952806 36.7829415, 10.9950419 36.7832015)",,,
97039271,residential,False,True,19.933,,,,"LINESTRING (10.9952806 36.7829415, 10.9954315 36.7828091)",,,
97038877,secondary,False,True,9.043,طريق تونس,,RR43,"LINESTRING (10.9887534 36.7816459, 10.9886521 36.7816403)",,,
97039259,residential,False,False,73.901,,,,"LINESTRING (10.9887534 36.7816459, 10.9891437 36.7822324)",,,
97038877,secondary,False,False,64.189,طريق تونس,,RR43,"LINESTRING (10.9887534 36.7816459, 10.989099 36.7816013, 10.9894616 36.7815396)",,,
97038900,residential,False,False,56.185,,,,"LINESTRING (10.991597 36.7787744, 10.9920686 36.7784388)",,,
708965552,residential,False,False,30.578,,,,"LINESTRING (10.991597 36.7787744, 10.9917944 36.7789994)",,,
97038900,residential,False,True,39.528000000000006,,,,"LINESTRING (10.991597 36.7787744, 10.9915423 36.7788077, 10.9915121 36.7788507, 10.9914818 36.7789209, 10.991446 36.7790954)",,,
709224963,residential,False,True,35.199,,,,"LINESTRING (10.991597 36.7787744, 10.9914565 36.7786299, 10.9913525 36.7785257)",,,
197768208,residential,False,False,19.034,,,,"LINESTRING (10.9897008 36.7841394, 10.9896057 36.7842927)",,,
197768208,residential,False,True,21.388,,,,"LINESTRING (10.9897008 36.7841394, 10.9898002 36.7839643)",,,
709299235,residential,False,False,87.585,,,,"LINESTRING (10.9897008 36.7841394, 10.9889298 36.7836504)",,,
197768208,residential,False,True,23.562,,,,"LINESTRING (10.9893028 36.7847222, 10.9894338 36.7845381)",,,
709299236,residential,False,False,45.448,,,,"LINESTRING (10.9893028 36.7847222, 10.988911 36.7844603)",,,
97039099,residential,False,False,40.075,,,,"LINESTRING (10.9973654 36.7796192, 10.9977945 36.7795107)",,,
97039099,residential,False,True,20.548,,,,"LINESTRING (10.9973654 36.7796192, 10.9971535 36.7796923)",,,
387914394,residential,False,False,48.723,,,,"LINESTRING (10.9973654 36.7796192, 10.9970475 36.7792626)",,,
387914394,residential,False,True,44.775,,,,"LINESTRING (10.9957641 36.7779704, 10.9960872 36.7782789)",,,
387914394,residential,False,False,137.03,,,,"LINESTRING (10.9957641 36.7779704, 10.9954436 36.7776879, 10.9950439 36.7773173, 10.9947475 36.7770455)",,,
640656168,residential,False,False,37.035,,,,"LINESTRING (10.9957641 36.7779704, 10.9956179 36.7780628, 10.9954355 36.7781745)",,,
387914394,residential,False,False,9.377,,,,"LINESTRING (10.9970475 36.7792626, 10.9969724 36.7792035)",,,
387914394,residential,False,True,48.723,,,,"LINESTRING (10.9970475 36.7792626, 10.9973654 36.7796192)",,,
387914394,residential,False,False,14.618,,,,"LINESTRING (10.9961665 36.778394, 10.9960872 36.7782789)",,,
640656162,residential,False,True,33.963,,,,"LINESTRING (10.9961665 36.778394, 10.9958754 36.7785913)",,,
387914394,residential,False,True,115.128,,,,"LINESTRING (10.9961665 36.778394, 10.9965808 36.7788039, 10.9969724 36.7792035)",,,
387917509,residential,False,False,41.873,,,,"LINESTRING (10.9960873 36.7779854, 10.9964344 36.7777314)",,,
387917508,residential,False,False,67.121,,,,"LINESTRING (10.9960873 36.7779854, 10.9959907 36.7777545, 10.9959019 36.7775207, 10.9958398 36.7774162)",,,
387917508,residential,False,True,32.65,,,,"LINESTRING (10.9960873 36.7779854, 10.9960819 36.7781047, 10.9960872 36.7782789)",,,
97039170,primary,True,False,24.598,,50,RR27,"LINESTRING (10.998504 36.7823131, 10.9982518 36.7822229)",2,,
709637373,residential,False,False,8.176,,,,"LINESTRING (10.998504 36.7823131, 10.9985429 36.7822465)",,,
97039302,tertiary,False,False,79.225,نهج عبد القادر زهيوة,50,,"LINESTRING (10.9891323 36.7797438, 10.9896433 36.7791606)",,,
97039302,tertiary,False,True,15.221,نهج عبد القادر زهيوة,50,,"LINESTRING (10.9891323 36.7797438, 10.9890438 36.7798609)",,,
97039302,tertiary,False,False,15.221,نهج عبد القادر زهيوة,50,,"LINESTRING (10.9890438 36.7798609, 10.9891323 36.7797438)",,,
396320739,residential,False,False,107.141,,,,"LINESTRING (10.9890438 36.7798609, 10.9893033 36.7799977, 10.9894394 36.78005, 10.989701 36.7801649, 10.9897774 36.7802272, 10.9899008 36.7803507, 10.9899882 36.7804347)",,,
399533675,trunk,True,False,80.325,,50,RR27,"LINESTRING (10.988498 36.7762544, 10.9893743 36.7764252)",,,
709999710,unclassified,False,False,6.361,,,,"LINESTRING (10.988498 36.7762544, 10.9884685 36.7763065)",,,
1229582599,residential,False,False,10.193,,,,"LINESTRING (10.9900416 36.776619, 10.9899393 36.7766601)",,,
399533675,trunk,True,False,108.286,,50,RR27,"LINESTRING (10.9900416 36.776619, 10.9903065 36.7767383, 10.9905445 36.7768548, 10.9908228 36.7770122, 10.9910528 36.7771567)",,,
396321002,tertiary,False,True,11.185,نهج أبو القاسم الشابي,50,,"LINESTRING (10.9910528 36.7771567, 10.9909985 36.7772474)",,,
396321002,tertiary,False,False,80.7,نهج أبو القاسم الشابي,50,,"LINESTRING (10.9910528 36.7771567, 10.9912338 36.77685, 10.991494 36.7765245)",,,
399533675,trunk,True,False,47.019000000000005,,50,RR27,"LINESTRING (10.9910528 36.7771567, 10.991207 36.7772915, 10.9914015 36.7774741)",,,
97039555,trunk,True,False,1.704,,,RR27,"LINESTRING (10.9940175 36.7806021, 10.9940328 36.7806113)",,,roundabout
97039099,residential,False,False,99.46,,,,"LINESTRING (10.9940328 36.7806113, 10.9950328 36.7802131)",,,
97039555,trunk,True,False,3.835,,,RR27,"LINESTRING (10.9940328 36.7806113, 10.9940481 36.7806235, 10.9940614 36.780637)",,,roundabout
97039037,secondary,True,False,52.333,شارع الحبيب بورقيبة,,RR43,"LINESTRING (10.9937931 36.7808288, 10.993212 36.7807589)",,,
97039555,trunk,True,False,21.912,,,RR27,"LINESTRING (10.9937931 36.7808288, 10.9937656 36.7808045, 10.9937456 36.7807758, 10.9937342 36.7807442, 10.993732 36.7807114, 10.993739 36.7806791, 10.9937549 36.7806488)",,,roundabout
97039555,trunk,True,False,2.504,,,RR27,"LINESTRING (10.9937549 36.7806488, 10.9937698 36.7806297)",,,roundabout
389985562,residential,False,False,86.013,,,,"LINESTRING (10.9985429 36.7822465, 10.9990835 36.7816055)",,,
709637373,residential,False,True,8.176,,,,"LINESTRING (10.9985429 36.7822465, 10.998504 36.7823131)",,,
399542307,primary,True,False,21.831,,50,RR27,"LINESTRING (10.9965553 36.7816268, 10.9967873 36.7816902)",,,
709637371,residential,False,False,8.024,,,,"LINESTRING (10.9965553 36.7816268, 10.9965017 36.7816848)",,,
399542307,primary,True,False,10.402,,50,RR27,"LINESTRING (10.995078 36.7811726, 10.9951797 36.7812186)",,,
97039555,trunk,True,False,10.004000000000001,,,RR27,"LINESTRING (10.9938946 36.7808642, 10.993858 36.7808582, 10.9938236 36.7808462, 10.9937931 36.7808288)",,,roundabout
97038900,residential,False,True,9.566,,,,"LINESTRING (10.992156 36.7783888, 10.9920686 36.7784388)",,,
399538532,trunk,True,False,187.99099999999999,,50,RR27,"LINESTRING (10.992156 36.7783888, 10.9926847 36.7790339, 10.9929294 36.7793325, 10.9931132 36.7795394, 10.9933453 36.7797848)",,,
97039362,residential,False,False,43.493,,,,"LINESTRING (10.9904425 36.7832883, 10.9907968 36.7835575)",,,
"[97039433, 97039362, 97039259]",residential,False,True,151.93,,50,,"LINESTRING (10.9904425 36.7832883, 10.9903973 36.7832541, 10.9902153 36.7831131, 10.9896151 36.7826622, 10.9892115 36.7823425)",,yes,
413100959,secondary_link,False,False,63.062,,,,"LINESTRING (10.9904425 36.7832883, 10.9906664 36.7832731, 10.9907745 36.7832562, 10.990875 36.7832328, 10.9911429 36.7832172)",,,
97038885,secondary,False,False,48.804,شارع محمود زهيوة,50,RR45,"LINESTRING (10.9911429 36.7832172, 10.9907968 36.7835575)",,,
97038885,secondary,False,True,15.442,شارع محمود زهيوة,50,RR45,"LINESTRING (10.9911429 36.7832172, 10.9912489 36.7831073)",,,
413100959,secondary_link,False,True,63.062,,,,"LINESTRING (10.9911429 36.7832172, 10.990875 36.7832328, 10.9907745 36.7832562, 10.9906664 36.7832731, 10.9904425 36.7832883)",,,
503653091,residential,False,False,47.458,,50,,"LINESTRING (10.9974932 36.7831337, 10.997786 36.7827771)",,,
503653091,residential,False,True,77.31,,50,,"LINESTRING (10.9974932 36.7831337, 10.997065 36.7837385)",,,
640656682,residential,False,False,91.046,,,,"LINESTRING (10.9974932 36.7831337, 10.9966841 36.7826332)",,,
640656682,residential,False,True,75.646,,,,"LINESTRING (10.9974932 36.7831337, 10.99818 36.783534)",,,
503653091,residential,False,True,74.286,,50,,"LINESTRING (10.9982518 36.7822229, 10.997786 36.7827771)",,,
709637372,residential,False,False,8.388,,50,,"LINESTRING (10.9982518 36.7822229, 10.9982907 36.7821542)",,,
97039170,primary,True,False,166.953,,50,RR27,"LINESTRING (10.9982518 36.7822229, 10.9980279 36.7821552, 10.997077 36.7818642, 10.9965017 36.7816848)",2,,
399542307,primary,True,False,24.694,,50,RR27,"LINESTRING (10.9982907 36.7821542, 10.9985429 36.7822465)",,,
709637372,residential,False,True,8.388,,50,,"LINESTRING (10.9982907 36.7821542, 10.9982518 36.7822229)",,,
640656158,residential,False,False,19.853,,,,"LINESTRING (10.9941708 36.7791287, 10.9943019 36.7792731)",,,
97039099,residential,False,True,99.46,,,,"LINESTRING (10.9950328 36.7802131, 10.9940328 36.7806113)",,,
640656158,residential,False,True,45.439,,,,"LINESTRING (10.9950328 36.7802131, 10.994773 36.7798614)",,,
97039099,residential,False,False,135.767,,,,"LINESTRING (10.9950328 36.7802131, 10.9963099 36.7799049, 10.996495 36.7798684)",,,
399538532,trunk,True,False,108.99699999999999,,50,RR27,"LINESTRING (10.9933453 36.7797848, 10.9936762 36.7801407, 10.9937961 36.7802915, 10.9939099 36.7804454, 10.9940175 36.7806021)",,,
640656160,residential,False,False,102.51599999999999,,,,"LINESTRING (10.9933453 36.7797848, 10.9938879 36.7795145, 10.9943019 36.7792731)",,,
640656158,residential,False,False,24.185,,,,"LINESTRING (10.9943019 36.7792731, 10.9944599 36.77945)",,,
640656158,residential,False,True,19.853,,,,"LINESTRING (10.9943019 36.7792731, 10.9941708 36.7791287)",,,
640656160,residential,False,True,102.51599999999999,,,,"LINESTRING (10.9943019 36.7792731, 10.9938879 36.7795145, 10.9933453 36.7797848)",,,
640656158,residential,False,True,24.185,,,,"LINESTRING (10.9944599 36.77945, 10.9943019 36.7792731)",,,
640656162,residential,False,False,73.513,,,,"LINESTRING (10.9944599 36.77945, 10.995123 36.7790563)",,,
640656158,residential,False,False,54.155,,,,"LINESTRING (10.9944599 36.77945, 10.9945866 36.7796847, 10.994773 36.7798614)",,,
640656162,residential,False,False,31.412,,,,"LINESTRING (10.9955924 36.7787599, 10.9958754 36.7785913)",,,
640656164,residential,False,False,69.584,,,,"LINESTRING (10.9955924 36.7787599, 10.9960348 36.7792757)",,,
640656162,residential,False,True,53.244,,,,"LINESTRING (10.9955924 36.7787599, 10.9953698 36.778906, 10.995123 36.7790563)",,,
387914394,residential,False,True,9.377,,,,"LINESTRING (10.9969724 36.7792035, 10.9970475 36.7792626)",,,
387914394,residential,False,False,115.128,,,,"LINESTRING (10.9969724 36.7792035, 10.9965808 36.7788039, 10.9961665 36.778394)",,,
640656164,residential,False,True,103.395,,,,"LINESTRING (10.9969724 36.7792035, 10.9966009 36.7793561, 10.9962797 36.7794892, 10.9962455 36.779493, 10.9962221 36.7794839, 10.9961865 36.7794559, 10.9960348 36.7792757)",,,
640656164,residential,False,True,69.584,,,,"LINESTRING (10.9960348 36.7792757, 10.9955924 36.7787599)",,,
640656164,residential,False,False,103.395,,,,"LINESTRING (10.9960348 36.7792757, 10.9961865 36.7794559, 10.9962221 36.7794839, 10.9962455 36.779493, 10.9962797 36.7794892, 10.9966009 36.7793561, 10.9969724 36.7792035)",,,
640656165,residential,False,False,100.417,,,,"LINESTRING (10.9960348 36.7792757, 10.9961651 36.7792132, 10.9962797 36.7791541, 10.9962999 36.7791337, 10.9963025 36.7791063, 10.9962864 36.7790773, 10.9958754 36.7785913)",,,
640656162,residential,False,False,33.963,,,,"LINESTRING (10.9958754 36.7785913, 10.9961665 36.778394)",,,
640656162,residential,False,True,31.412,,,,"LINESTRING (10.9958754 36.7785913, 10.9955924 36.7787599)",,,
