osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,tunnel
100101103,طريق 419,unclassified,False,True,93.964,"LINESTRING (50.5298975 26.1829825, 50.5297508 26.1835529, 50.5296903 26.1838068)",,,,
100101113,طريق 420,unclassified,False,False,77.42500000000001,"LINESTRING (50.5298975 26.1829825, 50.5295031 26.1829088, 50.5294328 26.1828956, 50.5291379 26.1828405)",,,,
100101131,,unclassified,False,False,76.246,"LINESTRING (50.5292737 26.1855462, 50.5285289 26.185393)",,,,
100101103,طريق 419,unclassified,False,False,197.82999999999998,"LINESTRING (50.5292737 26.1855462, 50.5293721 26.1851417, 50.5296903 26.1838068)",,,,
100101103,طريق 419,unclassified,False,True,64.198,"LINESTRING (50.5292737 26.1855462, 50.5292685 26.1855726, 50.5291343 26.1861098)",,,,
1071934592,شارع سالمباد,residential,False,False,14.013,"LINESTRING (50.5243128 26.1819115, 50.5243044 26.1820373)",,,,
1071934592,شارع سالمباد,residential,False,True,20.147,"LINESTRING (50.5243128 26.1819115, 50.524326 26.1817307)",,,,
100101158,طريق 605,residential,False,False,117.482,"LINESTRING (50.5243128 26.1819115, 50.5253303 26.1820064, 50.5254838 26.182021)",,,,
100101148,طريق 425,unclassified,False,False,77.066,"LINESTRING (50.5276253 26.1822492, 50.5283973 26.1822689)",,,,
100101132,طريق 4,unclassified,False,True,74.11699999999999,"LINESTRING (50.5276253 26.1822492, 50.5276013 26.1823013, 50.5275402 26.1824271, 50.5273503 26.1828177, 50.5273295 26.1828606)",2,,,
480166925,شارع 40,unclassified,True,False,185.747,"LINESTRING (50.5276253 26.1822492, 50.5276409 26.1821997, 50.5276504 26.182148, 50.5276528 26.1819783, 50.5276728 26.1805815)",,,,
244509591,,unclassified,True,False,117.076,"LINESTRING (50.5279896 26.1858788, 50.5288864 26.1860616, 50.5290648 26.1860966, 50.5291343 26.1861098)",,,,
100101113,طريق 420,unclassified,False,True,76.816,"LINESTRING (50.5283843 26.1826995, 50.5287953 26.1827764, 50.5291379 26.1828405)",,,,
100101166,طريق 421,unclassified,False,False,91.037,"LINESTRING (50.5283843 26.1826995, 50.5283654 26.1828207, 50.5283487 26.1828925, 50.5282066 26.1835023)",,,,
100101166,طريق 421,unclassified,False,True,47.905,"LINESTRING (50.5283843 26.1826995, 50.5283922 26.182568, 50.5283973 26.1822689)",,,,
100101148,طريق 425,unclassified,False,True,77.066,"LINESTRING (50.5283973 26.1822689, 50.5276253 26.1822492)",,,,
100101148,طريق 425,unclassified,False,False,71.042,"LINESTRING (50.5283973 26.1822689, 50.5287529 26.1822656, 50.5291092 26.1822622)",,,,
