osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,bridge
213960520,False,2,Calle 48,tertiary,40,False,32.083,"LINESTRING (-74.7849566 10.9134253, -74.7849477 10.9137137)",,
213960520,False,2,Calle 48,tertiary,40,True,30.225,"LINESTRING (-74.7849566 10.9134253, -74.7849649 10.9131536)",,
1001215270,False,,Carrera 15C,residential,,False,49.915,"LINESTRING (-74.7849566 10.9134253, -74.7844995 10.9134179)",,
690685224,False,2,Calle 48,tertiary,40,False,34.803,"LINESTRING (-74.7849141 10.9158123, -74.7849216 10.9161252)",,
989200624,False,2,Calle 48,tertiary,40,True,7.417,"LINESTRING (-74.7849141 10.9158123, -74.7849135 10.9157456)",,
81542678,False,,Carrera 17B,residential,,True,141.92000000000002,"LINESTRING (-74.7849141 10.9158123, -74.7855616 10.9157812, -74.7862128 10.9157601)",,
81541464,False,,Carrera 15A,residential,,False,131.392,"LINESTRING (-74.7815404 10.9115834, -74.7816645 10.9116024, -74.7819129 10.9116404, -74.7821786 10.9116692, -74.7824376 10.9117386, -74.7827175 10.9118153)",,
81540683,False,,Calle 47A,residential,,True,73.646,"LINESTRING (-74.7846468 10.9120414, -74.7847254 10.9113836)",,
81540969,False,,Carrera 15,residential,,False,32.069,"LINESTRING (-74.7846468 10.9120414, -74.7843598 10.9119801)",,
81540969,False,,Carrera 15,residential,,True,70.499,"LINESTRING (-74.7846468 10.9120414, -74.7852762 10.9121829)",,
1001561488,False,,Carrera 17E,residential,,False,43.229,"LINESTRING (-74.785318 10.9166041, -74.7849233 10.9166348)",,
81541002,False,,Carrera 18,residential,,False,106.581,"LINESTRING (-74.7777666 10.9160854, -74.778653 10.9156839)",,
81542784,False,2,Diagonal 43,residential,,True,39.371,"LINESTRING (-74.7820209 10.9113634, -74.7818508 10.9110512)",,
213997755,False,,Carrera 15,residential,,False,26.82,"LINESTRING (-74.7820209 10.9113634, -74.7822623 10.911408)",,
1001240752,False,,Carrera 15,residential,,True,60.926,"LINESTRING (-74.7820209 10.9113634, -74.7814668 10.9112987)",,
81542610,False,,,residential,,False,25.219,"LINESTRING (-74.7861129 10.9122953, -74.7860536 10.9125145)",,
81542736,False,,Carrera 15,residential,,False,25.508,"LINESTRING (-74.7861129 10.9122953, -74.7863393 10.9123519)",,
81542736,False,,Carrera 15,residential,,True,33.614,"LINESTRING (-74.7861129 10.9122953, -74.7858134 10.9122253)",,
81540323,False,,Transversal 14G,residential,,True,50.152,"LINESTRING (-74.7814668 10.9112987, -74.7818508 10.9110512)",,
1001240752,False,,Carrera 15,residential,,False,60.926,"LINESTRING (-74.7814668 10.9112987, -74.7820209 10.9113634)",,
1001240752,False,,Carrera 15,residential,,True,57.58,"LINESTRING (-74.7814668 10.9112987, -74.7812143 10.9112506, -74.7809614 10.9111573)",,
213982406,False,2,Calle 41,secondary,40,False,13.062,"LINESTRING (-74.7786626 10.912444, -74.7787113 10.9123367)",yes,
213982406,False,2,Calle 41,secondary,40,True,78.56700000000001,"LINESTRING (-74.7786626 10.912444, -74.7785699 10.9126609, -74.7783841 10.9130955)",yes,
81541442,False,,Carrera 18B,residential,,False,83.669,"LINESTRING (-74.7782908 10.9167564, -74.7789945 10.9164585)",,
81541592,False,,Transversal 14F,residential,,False,88.824,"LINESTRING (-74.7809614 10.9111573, -74.7816374 10.9107129)",,
1001240752,False,,Carrera 15,residential,,True,40.165,"LINESTRING (-74.7809614 10.9111573, -74.7806214 10.9110194)",,
1001240752,False,,Carrera 15,residential,,False,57.58,"LINESTRING (-74.7809614 10.9111573, -74.7812143 10.9112506, -74.7814668 10.9112987)",,
213962909,False,,Carrera 15,residential,,True,23.621,"LINESTRING (-74.7827634 10.9114788, -74.7825484 10.9114552)",,
213962907,False,2,Calle 45A,tertiary,,False,37.929,"LINESTRING (-74.7827634 10.9114788, -74.7827485 10.9116926, -74.7827385 10.9117528, -74.7827175 10.9118153)",,
213997755,False,,Carrera 15,residential,,False,31.676,"LINESTRING (-74.7822623 10.911408, -74.7825484 10.9114552)",,
213997755,False,,Carrera 15,residential,,True,26.82,"LINESTRING (-74.7822623 10.911408, -74.7820209 10.9113634)",,
"[81542598, 81541159]",False,,Calle 43A,residential,,True,125.083,"LINESTRING (-74.7822623 10.911408, -74.7822692 10.9112189, -74.7822696 10.9112074, -74.7822665 10.9111961, -74.7821984 10.911086, -74.7819197 10.9106536, -74.7819095 10.9106465, -74.7818987 10.9106447, -74.7818884 10.9106466, -74.7816828 10.9107738)",,
81540738,False,,Carrera 17C,residential,,True,146.865,"LINESTRING (-74.7849216 10.9161252, -74.786264 10.9160411)",,
690685224,False,2,Calle 48,tertiary,40,False,29.757,"LINESTRING (-74.7849216 10.9161252, -74.7849243 10.9163928)",,
690685224,False,2,Calle 48,tertiary,40,True,34.803,"LINESTRING (-74.7849216 10.9161252, -74.7849141 10.9158123)",,
81542415,False,,Carrera 17D,residential,,False,78.353,"LINESTRING (-74.7791358 10.9150031, -74.7784785 10.9152859)",,
81541221,False,,Calle 47C,residential,,False,89.809,"LINESTRING (-74.7853198 10.9106395, -74.7851996 10.9114385)",,
81542796,False,,Carrera 14E,residential,,False,31.623,"LINESTRING (-74.7853198 10.9106395, -74.7850333 10.9105978)",,
